ID;EigenaarHuurder;HuishoudensEnWoningkenmerken;RegioS;Perioden;AantalHuishoudens_1;TotaleWoonlasten_2;NettoWoonlasten_3;BijkomendeWoonlasten_4;Woonquote_5;TotaleWoonlasten_6;NettoWoonlasten_7;BijkomendeWoonlasten_8;Woonquote_9
8116;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bergen (L.);2019;0.2;968.0;745.0;223.0;23.0;913.0;697.0;219.0;22.1
8117;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bergen (L.);2020;0.2;982.0;777.0;205.0;22.2;880.0;668.0;201.0;20.1
8118;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bergen (L.);2021;0.2;895.0;669.0;226.0;20.5;808.0;577.0;223.0;18.7
8119;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bergen (L.);2022;0.2;885.0;672.0;213.0;18.8;796.0;574.0;208.0;17.3
8120;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bergen (NH.);2018;0.2;1047.0;821.0;227.0;25.2;957.0;723.0;216.0;22.9
8121;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bergen (NH.);2019;0.2;1062.0;821.0;242.0;24.1;950.0;701.0;233.0;22.4
8122;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bergen (NH.);2020;0.2;1054.0;841.0;213.0;24.9;934.0;726.0;208.0;20.8
8123;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bergen (NH.);2021;0.2;1136.0;906.0;229.0;23.7;896.0;697.0;216.0;20.7
8124;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bergen (NH.);2022;0.2;950.0;758.0;192.0;21.0;879.0;686.0;181.0;19.0
8125;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bergen op Zoom;2018;1.0;965.0;763.0;202.0;24.8;931.0;725.0;196.0;23.4
8126;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bergen op Zoom;2019;1.0;943.0;731.0;212.0;23.4;903.0;702.0;209.0;22.0
8127;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bergen op Zoom;2020;1.0;960.0;768.0;192.0;22.6;890.0;706.0;189.0;20.7
8128;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bergen op Zoom;2021;1.1;948.0;740.0;208.0;21.5;867.0;671.0;207.0;19.5
8129;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bergen op Zoom;2022;1.1;908.0;720.0;189.0;19.6;832.0;645.0;185.0;18.1
8130;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Berkelland;2018;0.6;959.0;748.0;211.0;24.4;866.0;678.0;204.0;23.4
8131;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Berkelland;2019;0.6;1044.0;826.0;218.0;23.7;879.0;678.0;212.0;21.9
8132;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Berkelland;2020;0.6;951.0;753.0;199.0;22.4;874.0;685.0;192.0;21.0
8133;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Berkelland;2021;0.6;963.0;749.0;214.0;21.8;857.0;638.0;206.0;19.8
8134;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Berkelland;2022;0.6;865.0;670.0;195.0;19.1;796.0;607.0;187.0;17.6
8135;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bernheze;2018;0.4;1037.0;849.0;188.0;23.8;961.0;783.0;178.0;22.9
8136;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bernheze;2019;0.4;1021.0;822.0;199.0;22.2;967.0;772.0;192.0;21.0
8137;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bernheze;2020;0.5;1033.0;853.0;180.0;21.7;942.0;768.0;173.0;20.0
8138;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bernheze;2021;0.4;1116.0;920.0;196.0;21.2;935.0;736.0;190.0;19.7
8139;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bernheze;2022;0.5;986.0;810.0;177.0;18.7;880.0;724.0;171.0;17.4
8140;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Best;2018;0.5;1011.0;821.0;190.0;24.0;960.0;752.0;187.0;22.8
8141;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Best;2019;0.5;1033.0;835.0;198.0;23.4;987.0;772.0;196.0;22.2
8142;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Best;2020;0.5;1023.0;848.0;175.0;21.7;931.0;746.0;171.0;20.4
8143;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Best;2021;0.5;1004.0;817.0;187.0;20.6;900.0;720.0;186.0;19.1
8144;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Best;2022;0.6;1010.0;857.0;152.0;18.7;863.0;705.0;152.0;17.1
8145;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Beuningen;2018;0.4;961.0;769.0;192.0;23.8;926.0;742.0;188.0;22.8
8146;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Beuningen;2019;0.4;965.0;764.0;201.0;22.3;914.0;717.0;196.0;21.1
8147;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Beuningen;2020;0.4;952.0;763.0;189.0;21.6;903.0;707.0;181.0;20.2
8148;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Beuningen;2021;0.4;1020.0;817.0;203.0;21.3;893.0;700.0;196.0;18.5
8149;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Beuningen;2022;0.4;952.0;775.0;177.0;18.9;872.0;703.0;172.0;17.5
8150;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Beverwijk;2018;0.8;923.0;726.0;197.0;23.5;853.0;657.0;191.0;22.0
8151;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Beverwijk;2019;0.8;923.0;715.0;208.0;22.5;860.0;652.0;201.0;21.0
8152;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Beverwijk;2020;0.8;950.0;758.0;192.0;22.1;846.0;650.0;186.0;20.2
8153;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Beverwijk;2021;0.8;963.0;755.0;208.0;22.1;872.0;661.0;201.0;19.7
8154;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Beverwijk;2022;0.8;947.0;768.0;178.0;20.7;844.0;677.0;170.0;18.3
8155;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Binnenmaas;2018;0.4;979.0;782.0;198.0;22.6;900.0;711.0;190.0;21.7
8156;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Binnenmaas;2019;;;;;;;;;
8157;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Binnenmaas;2020;;;;;;;;;
8158;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Binnenmaas;2021;;;;;;;;;
8159;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Binnenmaas;2022;;;;;;;;;
8160;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bladel;2018;0.3;1038.0;847.0;190.0;24.9;970.0;782.0;186.0;23.7
8161;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bladel;2019;0.3;1050.0;852.0;198.0;23.5;943.0;732.0;192.0;21.5
8162;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bladel;2020;0.4;1053.0;875.0;178.0;22.5;933.0;762.0;173.0;20.7
8163;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bladel;2021;0.4;1073.0;876.0;196.0;21.2;964.0;763.0;187.0;19.7
8164;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bladel;2022;0.4;925.0;748.0;177.0;18.9;857.0;690.0;167.0;17.1
8165;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Blaricum;2018;0.1;1274.0;1049.0;225.0;25.7;1182.0;985.0;229.0;24.6
8166;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Blaricum;2019;0.1;1274.0;1076.0;199.0;25.6;1190.0;1008.0;181.0;22.8
8167;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Blaricum;2020;;;;;;;;;
8168;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Blaricum;2021;;;;;;;;;
8169;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Blaricum;2022;;;;;;;;;
8170;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bleiswijk;2018;;;;;;;;;
8171;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bleiswijk;2019;;;;;;;;;
8172;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bleiswijk;2020;;;;;;;;;
8173;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bleiswijk;2021;;;;;;;;;
8174;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bleiswijk;2022;;;;;;;;;
8175;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bloemendaal;2018;0.1;1203.0;990.0;212.0;26.1;1085.0;871.0;203.0;23.8
8176;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bloemendaal;2019;0.1;1261.0;1028.0;233.0;24.7;1162.0;922.0;221.0;24.2
8177;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bloemendaal;2020;;;;;;;;;
8178;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bloemendaal;2021;0.1;1280.0;1044.0;236.0;25.2;1141.0;904.0;227.0;22.4
8179;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bloemendaal;2022;0.1;1193.0;969.0;223.0;22.3;1046.0;812.0;211.0;18.8
8180;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bodegraven-Reeuwijk;2018;0.5;1061.0;852.0;209.0;24.5;984.0;773.0;205.0;23.2
8181;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bodegraven-Reeuwijk;2019;0.6;1034.0;820.0;213.0;23.4;964.0;747.0;210.0;21.5
8182;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bodegraven-Reeuwijk;2020;0.6;1027.0;834.0;193.0;21.6;924.0;728.0;190.0;20.1
8183;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bodegraven-Reeuwijk;2021;0.6;1002.0;798.0;204.0;20.6;916.0;715.0;203.0;18.8
8184;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bodegraven-Reeuwijk;2022;0.6;947.0;763.0;184.0;18.3;847.0;665.0;184.0;16.1
8185;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Boekel;2018;0.2;1116.0;912.0;203.0;26.1;1039.0;818.0;203.0;24.1
8186;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Boekel;2019;0.2;1078.0;864.0;214.0;23.8;1015.0;801.0;210.0;22.9
8187;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Boekel;2020;0.2;1035.0;849.0;185.0;21.8;972.0;795.0;182.0;20.5
8188;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Boekel;2021;0.2;997.0;801.0;196.0;20.1;960.0;739.0;192.0;19.6
8189;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Boekel;2022;;;;;;;;;
8190;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Borger-Odoorn;2018;0.3;916.0;691.0;225.0;24.2;832.0;604.0;220.0;22.7
8191;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Borger-Odoorn;2019;0.3;1338.0;1108.0;229.0;24.7;816.0;599.0;228.0;22.5
8192;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Borger-Odoorn;2020;0.3;850.0;638.0;212.0;22.3;785.0;599.0;215.0;20.6
8193;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Borger-Odoorn;2021;0.4;921.0;685.0;236.0;21.7;820.0;592.0;235.0;20.0
8194;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Borger-Odoorn;2022;0.3;854.0;625.0;229.0;19.5;799.0;561.0;222.0;17.8
8195;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Borne;2018;0.4;1024.0;838.0;186.0;23.7;961.0;782.0;180.0;23.0
8196;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Borne;2019;0.4;1053.0;861.0;192.0;23.1;967.0;773.0;189.0;22.2
8197;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Borne;2020;0.4;1096.0;921.0;175.0;23.4;942.0;757.0;167.0;21.0
8198;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Borne;2021;0.4;1001.0;810.0;192.0;21.4;898.0;717.0;184.0;19.5
8199;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Borne;2022;0.4;941.0;776.0;165.0;19.0;867.0;710.0;162.0;17.4
8200;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Borsele;2018;0.3;954.0;745.0;209.0;23.5;889.0;690.0;206.0;22.6
8201;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Borsele;2019;0.3;920.0;703.0;217.0;21.5;862.0;646.0;214.0;20.6
8202;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Borsele;2020;0.3;898.0;703.0;196.0;20.0;838.0;642.0;196.0;18.5
8203;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Borsele;2021;0.3;909.0;689.0;220.0;19.8;841.0;631.0;217.0;18.5
8204;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Borsele;2022;0.3;837.0;635.0;202.0;17.8;794.0;603.0;199.0;16.5
8205;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Boxmeer;2018;0.5;1018.0;824.0;194.0;24.1;902.0;711.0;185.0;23.4
8206;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Boxmeer;2019;0.5;991.0;791.0;200.0;23.0;888.0;695.0;195.0;21.6
8207;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Boxmeer;2020;0.5;939.0;757.0;181.0;21.5;853.0;683.0;175.0;20.3
8208;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Boxmeer;2021;0.5;958.0;772.0;187.0;20.6;875.0;676.0;184.0;18.8
8209;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Boxmeer;2022;;;;;;;;;
8210;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Boxtel;2018;0.5;974.0;793.0;181.0;23.5;901.0;724.0;171.0;22.6
8211;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Boxtel;2019;0.5;1004.0;819.0;185.0;22.6;888.0;710.0;177.0;20.6
8212;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Boxtel;2020;0.5;977.0;802.0;174.0;21.3;900.0;719.0;168.0;19.3
8213;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Boxtel;2021;0.5;1027.0;838.0;189.0;20.7;898.0;699.0;182.0;18.7
8214;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Boxtel;2022;0.5;927.0;754.0;172.0;19.1;830.0;663.0;162.0;17.4
8215;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Breda;2018;4.3;994.0;810.0;184.0;24.8;932.0;746.0;180.0;23.1
8216;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Breda;2019;4.4;1019.0;826.0;193.0;24.0;940.0;743.0;189.0;22.0
8217;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Breda;2020;4.6;1020.0;844.0;176.0;23.1;939.0;765.0;171.0;21.4
8218;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Breda;2021;4.7;1097.0;906.0;191.0;22.8;969.0;779.0;187.0;20.8
8219;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Breda;2022;4.8;1010.0;840.0;170.0;21.3;929.0;758.0;164.0;19.0
8220;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Brielle;2018;0.3;958.0;764.0;194.0;21.7;931.0;736.0;192.0;20.5
8221;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Brielle;2019;0.3;1011.0;806.0;205.0;22.2;944.0;741.0;201.0;20.0
8222;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Brielle;2020;0.3;1060.0;872.0;188.0;21.1;883.0;694.0;183.0;18.6
8223;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Brielle;2021;0.3;979.0;776.0;203.0;20.2;874.0;671.0;199.0;17.5
8224;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Brielle;2022;0.3;909.0;722.0;187.0;18.1;852.0;663.0;187.0;16.0
8225;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bronckhorst;2018;0.4;970.0;754.0;215.0;24.8;933.0;707.0;207.0;23.4
8226;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bronckhorst;2019;0.4;999.0;773.0;226.0;23.7;912.0;699.0;219.0;22.5
8227;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bronckhorst;2020;0.4;981.0;776.0;205.0;22.8;891.0;696.0;199.0;20.5
8228;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bronckhorst;2021;0.4;981.0;745.0;236.0;21.6;870.0;654.0;227.0;19.2
8229;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bronckhorst;2022;0.4;947.0;727.0;221.0;20.0;860.0;659.0;211.0;17.9
8230;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Brummen;2018;0.3;946.0;736.0;210.0;24.7;861.0;673.0;201.0;23.2
8231;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Brummen;2019;0.3;997.0;781.0;215.0;23.4;896.0;686.0;208.0;22.1
8232;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Brummen;2020;0.3;1023.0;826.0;197.0;22.7;848.0;665.0;190.0;20.6
8233;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Brummen;2021;0.3;974.0;768.0;206.0;21.7;824.0;641.0;201.0;19.5
8234;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Brummen;2022;0.3;881.0;700.0;181.0;18.6;787.0;634.0;175.0;17.3
8235;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Brunssum;2018;0.4;865.0;665.0;200.0;24.2;808.0;615.0;196.0;23.2
8236;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Brunssum;2019;0.4;895.0;684.0;211.0;23.4;840.0;626.0;206.0;22.1
8237;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Brunssum;2020;0.4;854.0;662.0;192.0;21.7;808.0;626.0;187.0;20.6
8238;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Brunssum;2021;0.4;865.0;651.0;214.0;21.5;822.0;609.0;210.0;19.3
8239;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Brunssum;2022;0.4;834.0;640.0;193.0;19.4;772.0;581.0;189.0;18.3
8240;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bunnik;2018;0.1;1172.0;981.0;191.0;26.4;1001.0;804.0;181.0;23.0
8241;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bunnik;2019;0.1;997.0;799.0;199.0;24.0;917.0;720.0;191.0;22.0
8242;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bunnik;2020;0.1;1048.0;865.0;183.0;22.8;957.0;780.0;180.0;22.6
8243;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bunnik;2021;0.2;1070.0;874.0;196.0;22.6;933.0;729.0;190.0;19.1
8244;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bunnik;2022;0.2;1015.0;845.0;170.0;20.4;975.0;793.0;163.0;18.2
8245;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bunschoten;2018;0.4;1146.0;954.0;192.0;26.4;1083.0;891.0;184.0;24.8
8246;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bunschoten;2019;0.4;1069.0;872.0;197.0;24.4;1003.0;808.0;190.0;23.2
8247;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bunschoten;2020;0.4;1047.0;866.0;181.0;22.6;985.0;804.0;173.0;21.6
8248;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bunschoten;2021;0.4;979.0;782.0;197.0;20.5;913.0;723.0;189.0;18.6
8249;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Bunschoten;2022;0.4;928.0;754.0;175.0;18.7;896.0;719.0;167.0;17.7
8250;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Buren;2018;0.3;1001.0;791.0;210.0;23.7;942.0;751.0;204.0;22.6
8251;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Buren;2019;0.3;1067.0;843.0;224.0;23.0;940.0;729.0;218.0;21.7
8252;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Buren;2020;0.3;1035.0;824.0;211.0;21.3;945.0;746.0;200.0;20.2
8253;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Buren;2021;0.3;1043.0;813.0;230.0;21.2;924.0;680.0;218.0;18.9
8254;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Buren;2022;0.3;932.0;718.0;214.0;18.5;846.0;654.0;200.0;16.9
8255;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Capelle aan den IJssel;2018;1.0;883.0;701.0;182.0;22.5;828.0;650.0;179.0;21.0
8256;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Capelle aan den IJssel;2019;1.0;955.0;767.0;188.0;22.9;836.0;656.0;184.0;20.8
8257;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Capelle aan den IJssel;2020;1.0;912.0;741.0;171.0;21.1;813.0;648.0;169.0;19.0
8258;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Capelle aan den IJssel;2021;1.1;946.0;764.0;181.0;20.6;855.0;678.0;176.0;19.0
8259;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Capelle aan den IJssel;2022;1.1;906.0;752.0;155.0;18.7;843.0;684.0;153.0;17.0
8260;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Castricum;2018;0.5;1009.0;812.0;197.0;23.6;913.0;717.0;189.0;22.7
8261;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Castricum;2019;0.5;1075.0;873.0;203.0;23.4;905.0;711.0;197.0;21.3
8262;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Castricum;2020;0.5;1028.0;840.0;188.0;22.0;915.0;725.0;183.0;20.2
8263;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Castricum;2021;0.5;1028.0;826.0;202.0;21.3;925.0;725.0;196.0;19.3
8264;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Castricum;2022;0.5;930.0;758.0;172.0;18.8;886.0;716.0;165.0;17.6
8265;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Coevorden;2018;0.4;939.0;718.0;221.0;24.5;875.0;653.0;212.0;23.0
8266;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Coevorden;2019;0.4;928.0;707.0;221.0;24.0;865.0;637.0;219.0;22.2
8267;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Coevorden;2020;0.4;891.0;682.0;209.0;21.9;824.0;603.0;205.0;20.2
8268;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Coevorden;2021;0.4;895.0;664.0;232.0;21.1;801.0;581.0;222.0;19.3
8269;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Coevorden;2022;0.4;834.0;618.0;216.0;18.6;773.0;565.0;209.0;17.2
8270;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Cranendonck;2018;0.3;996.0;788.0;208.0;23.9;967.0;762.0;204.0;23.6
8271;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Cranendonck;2019;0.3;1055.0;837.0;218.0;24.3;984.0;766.0;212.0;22.6
8272;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Cranendonck;2020;0.3;1034.0;842.0;193.0;21.9;933.0;749.0;185.0;21.1
8273;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Cranendonck;2021;0.3;1057.0;843.0;214.0;21.9;915.0;695.0;208.0;19.8
8274;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Cranendonck;2022;0.3;918.0;718.0;200.0;18.5;867.0;671.0;189.0;17.0
8275;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Cromstrijen;2018;0.1;947.0;744.0;203.0;21.9;913.0;732.0;196.0;22.0
8276;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Cromstrijen;2019;;;;;;;;;
8277;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Cromstrijen;2020;;;;;;;;;
8278;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Cromstrijen;2021;;;;;;;;;
8279;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Cromstrijen;2022;;;;;;;;;
8280;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Cuijk;2018;0.4;924.0;747.0;177.0;23.3;876.0;709.0;171.0;23.0
8281;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Cuijk;2019;0.4;1022.0;829.0;193.0;23.1;884.0;692.0;186.0;21.9
8282;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Cuijk;2020;0.4;923.0;754.0;169.0;21.1;852.0;682.0;165.0;19.9
8283;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Cuijk;2021;0.5;903.0;727.0;176.0;20.4;844.0;669.0;171.0;19.3
8284;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Cuijk;2022;;;;;;;;;
8285;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Culemborg;2018;0.4;935.0;760.0;175.0;23.3;861.0;710.0;172.0;22.7
8286;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Culemborg;2019;0.5;1125.0;937.0;188.0;23.5;900.0;711.0;187.0;21.6
8287;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Culemborg;2020;0.5;976.0;801.0;175.0;22.1;879.0;719.0;171.0;20.8
8288;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Culemborg;2021;0.5;989.0;795.0;193.0;21.4;889.0;705.0;187.0;18.9
8289;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Culemborg;2022;0.5;969.0;799.0;169.0;19.2;854.0;690.0;166.0;17.0
8290;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dalfsen;2018;0.4;999.0;804.0;195.0;23.8;949.0;748.0;191.0;23.1
8291;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dalfsen;2019;0.4;998.0;801.0;197.0;23.3;915.0;714.0;198.0;22.0
8292;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dalfsen;2020;0.4;923.0;744.0;179.0;20.7;890.0;709.0;179.0;20.1
8293;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dalfsen;2021;0.4;939.0;748.0;191.0;20.7;875.0;672.0;188.0;19.4
8294;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dalfsen;2022;0.4;875.0;706.0;169.0;18.1;825.0;646.0;169.0;16.9
8295;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dantumadiel;2018;0.2;878.0;665.0;213.0;24.4;792.0;589.0;209.0;23.7
8296;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dantumadiel;2019;0.2;903.0;680.0;222.0;23.7;816.0;596.0;217.0;22.6
8297;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dantumadiel;2020;0.2;867.0;663.0;204.0;22.0;790.0;590.0;197.0;20.8
8298;Totaal;"Paar zonder kinderen; jonger dan 35 jaar";Dantumadiel;2021;0.2;857.0;642.0;214.0;20.8;799.0;588.0;209.0;19.9
