ID;Geslacht;Leeftijd;Zorgtype;Diagnose;Perioden;AantalPatienten_1;AantalPatientenPer100000Inwoners_2;AantalPatienten_3;AantalPatientenPer100000Inwoners_4
8080;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP2 Totaal long-/thoraxchirurgie;2008;30.0;4.0;20.0;3.0
8081;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP2 Totaal long-/thoraxchirurgie;2009;35.0;4.0;25.0;3.0
8082;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP2 Totaal long-/thoraxchirurgie;2010;40.0;5.0;30.0;3.0
8083;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP2 Totaal long-/thoraxchirurgie;2011;;;45.0;6.0
8084;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP3 Tot.hartbespr./consult z. operatie;2008;85.0;10.0;65.0;8.0
8085;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP3 Tot.hartbespr./consult z. operatie;2009;100.0;12.0;75.0;9.0
8086;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP3 Tot.hartbespr./consult z. operatie;2010;125.0;15.0;95.0;12.0
8087;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP3 Tot.hartbespr./consult z. operatie;2011;;;80.0;9.0
8088;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP4 Totaal hart-/vaatchirurgie;2008;785.0;94.0;645.0;77.0
8089;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP4 Totaal hart-/vaatchirurgie;2009;810.0;97.0;560.0;67.0
8090;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP4 Totaal hart-/vaatchirurgie;2010;945.0;114.0;715.0;86.0
8091;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP4 Totaal hart-/vaatchirurgie;2011;;;735.0;89.0
8092;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP4.1 CABG geïsoleerd;2008;0.0;0.0;0.0;0.0
8093;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP4.1 CABG geïsoleerd;2009;0.0;0.0;0.0;0.0
8094;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP4.1 CABG geïsoleerd;2010;0.0;0.0;0.0;0.0
8095;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP4.1 CABG geïsoleerd;2011;;;0.0;0.0
8096;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP4.2 CABG gecomb. met andere ingreep;2008;0.0;0.0;0.0;0.0
8097;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP4.2 CABG gecomb. met andere ingreep;2009;0.0;0.0;0.0;0.0
8098;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP4.2 CABG gecomb. met andere ingreep;2010;0.0;0.0;0.0;0.0
8099;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP4.2 CABG gecomb. met andere ingreep;2011;;;0.0;0.0
8100;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP4.3 Ov.hart-/vaatchirurgie;2008;785.0;94.0;645.0;77.0
8101;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP4.3 Ov.hart-/vaatchirurgie;2009;810.0;97.0;560.0;67.0
8102;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP4.3 Ov.hart-/vaatchirurgie;2010;945.0;114.0;715.0;86.0
8103;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;CP4.3 Ov.hart-/vaatchirurgie;2011;;;735.0;89.0
8104;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;PS Totaal consultatieve psychiatrie;2008;25.0;3.0;20.0;3.0
8105;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;PS Totaal consultatieve psychiatrie;2009;5.0;1.0;5.0;0.0
8106;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;PS Totaal consultatieve psychiatrie;2010;5.0;1.0;5.0;1.0
8107;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;PS Totaal consultatieve psychiatrie;2011;;;15.0;2.0
8108;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE Totaal neurologie;2008;8855.0;1056.0;6715.0;801.0
8109;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE Totaal neurologie;2009;9250.0;1112.0;6815.0;819.0
8110;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE Totaal neurologie;2010;9735.0;1173.0;7225.0;870.0
8111;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE Totaal neurologie;2011;;;7680.0;928.0
8112;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE1 Totaal neuro-infecties;2008;110.0;13.0;80.0;9.0
8113;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE1 Totaal neuro-infecties;2009;115.0;14.0;80.0;9.0
8114;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE1 Totaal neuro-infecties;2010;110.0;13.0;75.0;9.0
8115;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE1 Totaal neuro-infecties;2011;;;100.0;12.0
8116;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE2 Totaal neuro-oncologie;2008;80.0;10.0;55.0;6.0
8117;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE2 Totaal neuro-oncologie;2009;65.0;8.0;40.0;5.0
8118;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE2 Totaal neuro-oncologie;2010;75.0;9.0;45.0;6.0
8119;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE2 Totaal neuro-oncologie;2011;;;50.0;6.0
8120;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE2.1 Neoplasma intracerebraal;2008;55.0;7.0;40.0;5.0
8121;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE2.1 Neoplasma intracerebraal;2009;35.0;4.0;30.0;3.0
8122;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE2.1 Neoplasma intracerebraal;2010;50.0;6.0;30.0;4.0
8123;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE2.1 Neoplasma intracerebraal;2011;;;30.0;4.0
8124;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE2.2 Overig neuro-oncologie;2008;25.0;3.0;15.0;2.0
8125;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE2.2 Overig neuro-oncologie;2009;25.0;3.0;15.0;2.0
8126;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE2.2 Overig neuro-oncologie;2010;25.0;3.0;15.0;2.0
8127;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE2.2 Overig neuro-oncologie;2011;;;15.0;2.0
8128;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE3 Tot.deficiënties, metabool, voeding;2008;115.0;14.0;85.0;10.0
8129;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE3 Tot.deficiënties, metabool, voeding;2009;115.0;14.0;70.0;8.0
8130;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE3 Tot.deficiënties, metabool, voeding;2010;115.0;14.0;80.0;10.0
8131;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE3 Tot.deficiënties, metabool, voeding;2011;;;70.0;8.0
8132;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE4 Totaal psychische stoornissen;2008;1020.0;122.0;700.0;83.0
8133;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE4 Totaal psychische stoornissen;2009;1100.0;132.0;675.0;81.0
8134;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE4 Totaal psychische stoornissen;2010;1210.0;146.0;735.0;89.0
8135;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE4 Totaal psychische stoornissen;2011;;;790.0;95.0
8136;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE4.1 Cogn./geheugenst.incl.dementie;2008;25.0;3.0;20.0;3.0
8137;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE4.1 Cogn./geheugenst.incl.dementie;2009;30.0;4.0;20.0;2.0
8138;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE4.1 Cogn./geheugenst.incl.dementie;2010;40.0;5.0;20.0;3.0
8139;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE4.1 Cogn./geheugenst.incl.dementie;2011;;;20.0;3.0
8140;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE4.2 Overig psychische stoornissen;2008;995.0;119.0;675.0;81.0
8141;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE4.2 Overig psychische stoornissen;2009;1070.0;129.0;655.0;79.0
8142;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE4.2 Overig psychische stoornissen;2010;1170.0;141.0;715.0;86.0
8143;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE4.2 Overig psychische stoornissen;2011;;;770.0;93.0
8144;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE5 Totaal systeemaandoeningen CZS;2008;395.0;47.0;265.0;31.0
8145;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE5 Totaal systeemaandoeningen CZS;2009;365.0;44.0;245.0;30.0
8146;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE5 Totaal systeemaandoeningen CZS;2010;405.0;49.0;260.0;31.0
8147;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE5 Totaal systeemaandoeningen CZS;2011;;;295.0;36.0
8148;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE5.1 Parkinson;2008;0.0;0.0;0.0;0.0
8149;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE5.1 Parkinson;2009;0.0;0.0;0.0;0.0
8150;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE5.1 Parkinson;2010;0.0;0.0;0.0;0.0
8151;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE5.1 Parkinson;2011;;;0.0;0.0
8152;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE5.2 Multiple sclerose;2008;0.0;0.0;0.0;0.0
8153;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE5.2 Multiple sclerose;2009;0.0;0.0;0.0;0.0
8154;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE5.2 Multiple sclerose;2010;0.0;0.0;0.0;0.0
8155;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE5.2 Multiple sclerose;2011;;;0.0;0.0
8156;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE5.3 Overig systeemaandoeningen CZS;2008;395.0;47.0;260.0;31.0
8157;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE5.3 Overig systeemaandoeningen CZS;2009;360.0;44.0;245.0;30.0
8158;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE5.3 Overig systeemaandoeningen CZS;2010;405.0;49.0;260.0;31.0
8159;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE5.3 Overig systeemaandoeningen CZS;2011;;;295.0;36.0
8160;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE6 Totaal paroxysmale afwijkingen;2008;2365.0;282.0;1660.0;198.0
8161;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE6 Totaal paroxysmale afwijkingen;2009;2515.0;302.0;1780.0;214.0
8162;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE6 Totaal paroxysmale afwijkingen;2010;2490.0;300.0;1805.0;217.0
8163;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE6 Totaal paroxysmale afwijkingen;2011;;;1865.0;225.0
8164;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE6.1 Epilepsie;2008;1230.0;147.0;835.0;99.0
8165;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE6.1 Epilepsie;2009;1250.0;151.0;875.0;105.0
8166;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE6.1 Epilepsie;2010;1270.0;153.0;895.0;108.0
8167;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE6.1 Epilepsie;2011;;;970.0;117.0
8168;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE6.2 Slaapstoornissen;2008;135.0;16.0;100.0;12.0
8169;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE6.2 Slaapstoornissen;2009;180.0;22.0;110.0;13.0
8170;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE6.2 Slaapstoornissen;2010;230.0;28.0;160.0;19.0
8171;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE6.2 Slaapstoornissen;2011;;;200.0;24.0
8172;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE6.3 Overig paroxysmale aandoeningen;2008;1020.0;122.0;740.0;88.0
8173;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE6.3 Overig paroxysmale aandoeningen;2009;1125.0;135.0;810.0;97.0
8174;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE6.3 Overig paroxysmale aandoeningen;2010;1025.0;124.0;765.0;92.0
8175;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE6.3 Overig paroxysmale aandoeningen;2011;;;715.0;86.0
8176;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE7 Totaal migraine/hoofdpijn;2008;70.0;8.0;55.0;7.0
8177;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE7 Totaal migraine/hoofdpijn;2009;90.0;11.0;60.0;7.0
8178;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE7 Totaal migraine/hoofdpijn;2010;110.0;13.0;85.0;10.0
8179;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE7 Totaal migraine/hoofdpijn;2011;;;70.0;9.0
8180;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE7.1 Migraine/migraine varianten;2008;35.0;4.0;30.0;4.0
8181;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE7.1 Migraine/migraine varianten;2009;35.0;4.0;20.0;3.0
8182;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE7.1 Migraine/migraine varianten;2010;45.0;6.0;30.0;4.0
8183;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE7.1 Migraine/migraine varianten;2011;;;35.0;4.0
8184;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE7.2 Overig hoofdpijn;2008;35.0;4.0;25.0;3.0
8185;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE7.2 Overig hoofdpijn;2009;55.0;6.0;35.0;4.0
8186;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE7.2 Overig hoofdpijn;2010;65.0;8.0;55.0;7.0
8187;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE7.2 Overig hoofdpijn;2011;;;35.0;4.0
8188;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE8 Totaal perifere zenuwen;2008;205.0;25.0;150.0;18.0
8189;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE8 Totaal perifere zenuwen;2009;220.0;26.0;155.0;19.0
8190;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE8 Totaal perifere zenuwen;2010;210.0;25.0;135.0;17.0
8191;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE8 Totaal perifere zenuwen;2011;;;190.0;23.0
8192;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE8.1 N. medianus (incl. CTS);2008;5.0;1.0;0.0;0.0
8193;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE8.1 N. medianus (incl. CTS);2009;5.0;0.0;0.0;0.0
8194;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE8.1 N. medianus (incl. CTS);2010;5.0;1.0;5.0;0.0
8195;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE8.1 N. medianus (incl. CTS);2011;;;0.0;0.0
8196;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE8.2 Overig perifere zenuwen;2008;200.0;24.0;145.0;17.0
8197;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE8.2 Overig perifere zenuwen;2009;215.0;26.0;155.0;19.0
8198;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE8.2 Overig perifere zenuwen;2010;205.0;25.0;135.0;16.0
8199;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE8.2 Overig perifere zenuwen;2011;;;190.0;23.0
8200;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE9 Totaal neuromusculaire aandoeningen;2008;205.0;24.0;135.0;16.0
8201;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE9 Totaal neuromusculaire aandoeningen;2009;190.0;23.0;115.0;14.0
8202;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE9 Totaal neuromusculaire aandoeningen;2010;200.0;24.0;115.0;14.0
8203;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE9 Totaal neuromusculaire aandoeningen;2011;;;120.0;14.0
8204;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE10 Totaal zintuigsystemen;2008;70.0;8.0;55.0;6.0
8205;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE10 Totaal zintuigsystemen;2009;60.0;7.0;40.0;5.0
8206;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE10 Totaal zintuigsystemen;2010;70.0;8.0;55.0;7.0
8207;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE10 Totaal zintuigsystemen;2011;;;55.0;7.0
8208;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11 Tot.cerebrovasculaire aandoeningen;2008;520.0;62.0;350.0;42.0
8209;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11 Tot.cerebrovasculaire aandoeningen;2009;500.0;60.0;345.0;41.0
8210;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11 Tot.cerebrovasculaire aandoeningen;2010;475.0;57.0;330.0;40.0
8211;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11 Tot.cerebrovasculaire aandoeningen;2011;;;355.0;43.0
8212;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.1 Subarachnoïdale bloeding;2008;0.0;0.0;0.0;0.0
8213;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.1 Subarachnoïdale bloeding;2009;0.0;0.0;0.0;0.0
8214;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.1 Subarachnoïdale bloeding;2010;5.0;0.0;0.0;0.0
8215;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.1 Subarachnoïdale bloeding;2011;;;5.0;0.0
8216;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.2 Intracerebrale bloeding;2008;30.0;4.0;20.0;2.0
8217;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.2 Intracerebrale bloeding;2009;30.0;4.0;20.0;2.0
8218;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.2 Intracerebrale bloeding;2010;35.0;4.0;25.0;3.0
8219;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.2 Intracerebrale bloeding;2011;;;25.0;3.0
8220;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.3 Intracraniële bloeding;2008;45.0;6.0;35.0;4.0
8221;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.3 Intracraniële bloeding;2009;50.0;6.0;40.0;5.0
8222;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.3 Intracraniële bloeding;2010;55.0;6.0;35.0;4.0
8223;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.3 Intracraniële bloeding;2011;;;45.0;5.0
8224;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.4 Onbloedige beroerte;2008;60.0;7.0;40.0;5.0
8225;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.4 Onbloedige beroerte;2009;50.0;6.0;30.0;4.0
8226;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.4 Onbloedige beroerte;2010;60.0;7.0;45.0;5.0
8227;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.4 Onbloedige beroerte;2011;;;30.0;4.0
8228;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.5 TIA;2008;0.0;0.0;0.0;0.0
8229;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.5 TIA;2009;0.0;0.0;0.0;0.0
8230;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.5 TIA;2010;0.0;0.0;0.0;0.0
8231;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.5 TIA;2011;;;0.0;0.0
8232;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.6 Overig cerebrovasculaire aand.;2008;385.0;46.0;255.0;30.0
8233;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.6 Overig cerebrovasculaire aand.;2009;370.0;44.0;250.0;30.0
8234;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.6 Overig cerebrovasculaire aand.;2010;325.0;39.0;225.0;27.0
8235;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE11.6 Overig cerebrovasculaire aand.;2011;;;255.0;31.0
8236;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE12 Totaal bewegingsstelsel;2008;125.0;15.0;80.0;10.0
8237;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE12 Totaal bewegingsstelsel;2009;145.0;17.0;105.0;13.0
8238;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE12 Totaal bewegingsstelsel;2010;125.0;15.0;90.0;11.0
8239;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE12 Totaal bewegingsstelsel;2011;;;85.0;10.0
8240;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE12.1 Cervicale aandoeningen;2008;0.0;0.0;0.0;0.0
8241;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE12.1 Cervicale aandoeningen;2009;5.0;0.0;0.0;0.0
8242;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE12.1 Cervicale aandoeningen;2010;0.0;0.0;0.0;0.0
8243;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE12.1 Cervicale aandoeningen;2011;;;0.0;0.0
8244;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE12.2 Lumb.-thorac./lumb.-sacr. aand.;2008;0.0;0.0;0.0;0.0
8245;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE12.2 Lumb.-thorac./lumb.-sacr. aand.;2009;0.0;0.0;0.0;0.0
8246;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE12.2 Lumb.-thorac./lumb.-sacr. aand.;2010;0.0;0.0;0.0;0.0
8247;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE12.2 Lumb.-thorac./lumb.-sacr. aand.;2011;;;5.0;0.0
8248;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE12.3 Overig bewegingsstelsel;2008;125.0;15.0;80.0;10.0
8249;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE12.3 Overig bewegingsstelsel;2009;140.0;17.0;105.0;12.0
8250;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE12.3 Overig bewegingsstelsel;2010;120.0;14.0;85.0;10.0
8251;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE12.3 Overig bewegingsstelsel;2011;;;80.0;10.0
8252;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE13 Totaal aangeboren afwijkingen;2008;830.0;99.0;540.0;65.0
8253;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE13 Totaal aangeboren afwijkingen;2009;835.0;100.0;525.0;63.0
8254;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE13 Totaal aangeboren afwijkingen;2010;765.0;92.0;520.0;63.0
8255;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE13 Totaal aangeboren afwijkingen;2011;;;435.0;53.0
8256;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE14 Totaal letsel / vergiftigingen;2008;2170.0;259.0;1960.0;233.0
8257;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE14 Totaal letsel / vergiftigingen;2009;2390.0;288.0;2055.0;247.0
8258;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE14 Totaal letsel / vergiftigingen;2010;2855.0;344.0;2430.0;293.0
8259;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE14 Totaal letsel / vergiftigingen;2011;;;2735.0;330.0
8260;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE14.1 Hersenschudding / hersenkneuzing;2008;1610.0;192.0;1445.0;172.0
8261;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE14.1 Hersenschudding / hersenkneuzing;2009;1865.0;225.0;1600.0;192.0
8262;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE14.1 Hersenschudding / hersenkneuzing;2010;2265.0;273.0;1925.0;232.0
8263;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE14.1 Hersenschudding / hersenkneuzing;2011;;;2130.0;257.0
8264;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE14.2 Overig letsel / vergiftigingen;2008;570.0;68.0;525.0;63.0
8265;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE14.2 Overig letsel / vergiftigingen;2009;535.0;64.0;460.0;55.0
8266;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE14.2 Overig letsel / vergiftigingen;2010;600.0;72.0;510.0;62.0
8267;Totaal mannen en vrouwen;0 tot 5 jaar;Initiële trajecten;NE14.2 Overig letsel / vergiftigingen;2011;;;615.0;74.0
