ID;Geslacht;Leeftijd;Migratieachtergrond;RegioS;Perioden;Bevolking15JaarEnOuder_1;Totaal_2;Afgelopen4JaarVoortdurendWerkzaam_3;MeerDan3JaarWerkzaam_4;TussenDe2En3JaarWerkzaam_5;TussenDe1En2JaarWerkzaam_6;Tussen1MndEn1JaarWerkzaam_7;Totaal_8;MeerDan3JaarWerkzaam_9;TussenDe2En3JaarWerkzaam_10;TussenDe1En2JaarWerkzaam_11;Tussen1MndEn1JaarWerkzaam_12;NietWerkzaamAfgelopen4Jaar_13;k_1Maand_14;k_2Maanden_15;k_3Tot6Maanden_16;k_6MaandenTot1Jaar_17;k_1Tot2Jaar_18;k_2Tot3Jaar_19;k_3Tot4Jaar_20;k_4JaarEnLanger_21
9257;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pekela;2009;9800;5200;3800;500;400;300;200;4700;200;200;200;400;3600;100;100;200;200;200;200;200;3600
9258;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pekela;2010;9800;5100;3800;600;400;200;200;4700;200;300;200;400;3600;100;100;200;200;300;200;100;3600
9259;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pekela;2011;9800;5200;3800;600;300;200;200;4600;200;200;300;400;3500;100;100;200;100;300;200;200;3500
9260;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pekela;2012;9800;5100;3900;600;300;200;200;4700;200;200;300;500;3500;100;100;200;200;300;200;200;3500
9261;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pekela;2013;9700;5100;3800;600;300;200;200;4600;200;200;300;400;3500;100;100;200;100;300;200;200;3500
9262;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pekela;2014;9700;5100;3800;600;300;200;200;4600;200;300;300;400;3500;100;100;100;100;300;200;200;3500
9263;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pekela;2015;9600;5000;3700;600;300;200;200;4600;200;200;300;400;3500;100;100;100;100;200;200;200;3500
9264;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pijnacker-Nootdorp;2004;26500;18100;15000;1400;800;500;300;8400;400;600;600;800;6100;100;100;400;300;700;400;300;6100
9265;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pijnacker-Nootdorp;2005;27600;19000;15800;1400;800;500;400;8600;300;600;600;900;6300;100;100;400;300;600;500;400;6300
9266;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pijnacker-Nootdorp;2006;28200;19400;15900;1500;900;700;500;8800;400;600;500;900;6300;200;100;400;300;700;400;400;6300
9267;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pijnacker-Nootdorp;2007;28800;20000;16000;1600;1000;700;600;8800;400;500;600;900;6400;200;200;500;300;600;400;300;6400
9268;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pijnacker-Nootdorp;2008;29900;20900;16600;1800;1100;800;600;9100;400;600;600;1000;6500;200;200;500;300;600;400;400;6500
9269;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pijnacker-Nootdorp;2009;30900;21300;16900;2000;1100;800;600;9600;600;600;700;1000;6700;200;200;500;400;700;400;300;6700
9270;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pijnacker-Nootdorp;2010;31600;21600;17300;2000;1100;700;600;10000;600;700;700;1000;7000;200;200;500;400;700;500;400;7000
9271;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pijnacker-Nootdorp;2011;32100;22100;17500;2000;1100;800;600;10100;600;600;700;1000;7200;200;200;500;400;700;500;400;7200
9272;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pijnacker-Nootdorp;2012;32300;21900;17400;2100;1100;800;600;10400;600;700;700;1000;7400;200;200;500;400;700;500;400;7400
9273;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pijnacker-Nootdorp;2013;32600;21800;17400;2000;1100;700;500;10800;700;700;700;1000;7600;200;200;600;500;800;500;400;7600
9274;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pijnacker-Nootdorp;2014;32900;22000;17700;2000;1100;600;500;10900;600;700;700;1000;7900;200;200;500;400;800;500;400;7900
9275;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Pijnacker-Nootdorp;2015;33300;22300;17800;2100;1100;700;700;11000;600;700;700;1000;8100;200;200;500;400;700;500;400;8100
9276;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Purmerend;2004;49200;30500;24600;2800;1500;900;600;18700;900;1300;1200;1600;13700;300;300;800;700;1400;900;700;13700
9277;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Purmerend;2005;49600;30700;24900;2700;1500;900;700;18900;700;1200;1300;1800;14000;200;200;700;600;1400;1000;800;14000
9278;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Purmerend;2006;49700;30800;24300;2800;1700;1100;900;18800;900;1100;1100;1800;14100;300;300;700;600;1200;900;800;14100
9279;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Purmerend;2007;50100;31500;24300;2900;1800;1300;1200;18600;700;900;1100;1600;14200;300;200;700;600;1000;900;700;14200
9280;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Purmerend;2008;50400;31600;24300;3000;1900;1400;1000;18800;800;1000;1100;1700;14200;400;300;700;600;1100;700;700;14200
9281;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Purmerend;2009;50400;31400;24300;3200;1900;1200;900;19000;900;1000;1100;1600;14400;400;300;800;700;1100;800;600;14400
9282;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Purmerend;2010;50600;31200;24400;3300;1700;1100;800;19400;1000;1100;1100;1600;14500;300;300;800;700;1200;800;700;14500
9283;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Purmerend;2011;50700;31400;24400;3300;1700;1000;900;19300;1000;1200;1100;1600;14500;300;300;800;700;1100;800;700;14500
9284;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Purmerend;2012;50700;31100;24200;3200;1600;1200;900;19600;1100;1200;1200;1600;14600;400;300;800;800;1200;900;700;14600
9285;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Purmerend;2013;50800;30500;23800;3200;1700;1000;800;20300;1200;1400;1300;1600;14800;400;300;800;800;1400;1000;800;14800
9286;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Purmerend;2014;50800;30400;23700;3200;1600;1100;800;20400;1000;1400;1300;1700;15000;400;300;700;800;1400;1000;800;15000
9287;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Purmerend;2015;50900;30500;23600;3200;1800;1100;900;20400;1000;1200;1300;1700;15300;400;200;700;700;1200;1000;900;15300
9288;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Putten;2004;17300;10500;8300;1000;700;400;300;6800;300;400;400;600;5100;100;100;300;200;500;300;300;5100
9289;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Putten;2005;17400;10500;8300;1000;600;400;300;6800;200;400;400;600;5200;100;100;300;200;500;300;300;5200
9290;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Putten;2006;17300;10500;8100;1000;600;400;400;6700;300;400;400;600;5100;100;100;200;200;400;300;300;5100
9291;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Putten;2007;17400;10900;8100;1100;700;500;500;6500;200;300;400;500;5000;100;100;200;200;400;300;200;5000
9292;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Putten;2008;17700;11100;8200;1100;800;600;400;6600;300;300;400;600;5000;100;100;300;100;400;300;300;5000
9293;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Putten;2009;17800;11200;8300;1200;800;500;300;6600;300;400;400;600;5000;100;100;300;200;400;300;200;5000
9294;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Putten;2010;17900;11300;8500;1300;800;500;300;6600;300;400;400;600;5000;100;100;200;200;400;300;200;5000
9295;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Putten;2011;18000;11500;8700;1200;700;500;400;6500;300;300;400;600;4900;100;100;300;200;400;300;200;4900
9296;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Putten;2012;18100;11500;8900;1200;700;500;300;6600;300;400;400;600;5000;100;100;300;200;400;300;200;5000
9297;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Putten;2013;18100;11400;8900;1200;700;400;300;6800;300;400;400;600;5000;100;100;300;200;400;300;200;5000
9298;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Putten;2014;18400;11400;8900;1200;600;400;300;6900;400;400;400;600;5200;100;100;300;200;400;300;300;5200
9299;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Putten;2015;18400;11500;9000;1200;600;500;300;6900;300;400;400;600;5200;100;100;200;200;400;300;300;5200
9300;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Raalte;2004;28000;17700;14200;1400;1100;600;400;10200;500;600;600;1100;7500;200;100;600;400;600;400;400;7500
9301;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Raalte;2005;28100;17900;14600;1400;900;500;500;10300;400;600;600;1100;7600;200;200;500;300;700;400;400;7600
9302;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Raalte;2006;28300;18200;14500;1500;900;700;600;10100;400;500;600;900;7600;200;100;500;300;600;500;300;7600
9303;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Raalte;2007;28400;18400;14400;1600;1000;700;700;10000;500;500;600;1000;7400;200;100;500;300;500;500;400;7400
9304;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Raalte;2008;28300;18700;14500;1700;1000;800;600;9700;400;500;500;900;7400;200;200;500;200;500;400;400;7400
9305;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Raalte;2009;28500;18600;14500;1800;1100;800;500;9900;500;500;600;900;7500;200;200;500;300;600;400;300;7500
9306;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Raalte;2010;28400;18500;14600;1800;1000;700;500;9900;500;600;600;900;7400;200;200;500;300;600;400;300;7400
9307;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Raalte;2011;28400;18700;14700;1800;1000;600;500;9800;500;500;600;800;7400;200;200;400;300;500;400;300;7400
9308;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Raalte;2012;28500;18500;14700;1800;1000;600;500;9900;500;600;600;900;7400;200;200;400;400;600;400;400;7400
9309;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Raalte;2013;28600;18300;14500;1800;1000;600;400;10300;600;700;600;900;7600;200;200;400;300;700;500;400;7600
9310;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Raalte;2014;28700;18300;14600;1900;900;500;500;10400;500;700;700;900;7600;200;200;400;400;600;600;400;7600
9311;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Raalte;2015;28900;18500;14500;1900;800;600;600;10400;500;600;600;900;7700;200;200;400;300;600;500;500;7700
9312;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reimerswaal;2004;14900;8900;6900;900;600;400;200;6000;200;300;400;700;4300;100;200;300;200;400;300;200;4300
9313;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reimerswaal;2005;15000;9000;7100;800;500;400;200;6000;200;300;400;800;4200;100;200;300;200;400;300;300;4200
9314;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reimerswaal;2006;15000;9200;7000;900;500;400;300;5900;200;400;400;700;4200;100;200;300;200;400;200;300;4200
9315;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reimerswaal;2007;15100;9200;7000;1000;600;400;300;5800;300;300;400;700;4200;200;100;400;200;400;300;200;4200
9316;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reimerswaal;2008;15100;9400;7100;1000;600;500;300;5700;200;300;400;700;4100;100;100;300;200;400;300;200;4100
9317;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reimerswaal;2009;15100;9400;7100;1000;600;400;200;5700;300;300;400;700;4100;200;100;300;200;400;300;200;4100
9318;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reimerswaal;2010;15100;9500;7300;1000;600;400;300;5600;200;300;400;700;4000;100;100;300;200;400;300;200;4000
9319;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reimerswaal;2011;15200;9600;7400;1000;600;400;300;5500;200;300;300;700;4000;100;100;300;100;300;300;200;4000
9320;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reimerswaal;2012;15100;9700;7500;1000;600;400;300;5500;200;300;300;600;4000;100;100;300;200;400;200;200;4000
9321;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reimerswaal;2013;15100;9600;7400;1000;600;400;300;5500;300;300;400;500;4000;100;100;200;200;400;300;200;4000
9322;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reimerswaal;2014;15100;9700;7500;1000;600;400;200;5500;200;300;400;600;4000;100;100;300;200;300;300;200;4000
9323;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reimerswaal;2015;15300;9700;7600;1000;600;300;200;5600;300;300;400;600;4100;100;100;200;200;300;300;200;4100
9324;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renkum;2004;22900;12000;9700;1100;600;400;300;10900;400;600;600;800;8500;100;100;300;300;600;500;400;8500
9325;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renkum;2005;22800;12000;9700;1000;600;400;300;10800;300;500;600;900;8500;100;100;300;300;600;500;400;8500
9326;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renkum;2006;22900;12200;9600;1100;700;400;400;10700;400;500;500;800;8500;100;100;300;300;600;400;400;8500
9327;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renkum;2007;22900;12400;9600;1100;700;500;500;10500;300;500;500;800;8400;100;100;300;200;500;500;300;8400
9328;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renkum;2008;23000;12500;9600;1200;800;500;400;10500;300;500;500;900;8300;200;100;300;300;500;400;400;8300
9329;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renkum;2009;22900;12500;9600;1200;700;500;400;10400;400;500;500;800;8200;200;100;400;300;600;400;300;8200
9330;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renkum;2010;22900;12500;9700;1200;700;500;400;10400;400;500;600;800;8100;200;100;400;300;600;400;300;8100
9331;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renkum;2011;23000;12700;9800;1200;700;500;400;10300;400;500;500;800;8100;100;100;400;300;500;400;300;8100
9332;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renkum;2012;23000;12600;9800;1200;700;500;400;10400;400;500;600;800;8100;100;100;400;300;600;400;400;8100
9333;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renkum;2013;22900;12300;9700;1100;700;400;400;10600;500;600;600;800;8100;200;100;400;400;700;500;300;8100
9334;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renkum;2014;22900;12200;9600;1200;700;400;300;10700;400;600;700;900;8000;200;100;300;300;700;500;400;8000
9335;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renkum;2015;22700;12200;9600;1200;700;400;400;10500;400;600;600;900;8000;100;100;300;300;600;500;500;8000
9336;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renswoude;2004;3100;2100;1700;200;100;100;0;1000;100;100;100;100;700;0;0;100;0;100;100;100;700
9337;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renswoude;2005;3200;2200;1700;200;100;100;100;1000;0;100;100;100;700;0;0;0;0;100;100;100;700
9338;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renswoude;2006;3300;2200;1800;200;100;100;100;1000;100;100;100;100;700;0;0;100;0;100;100;0;700
9339;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renswoude;2007;3300;2300;1800;200;100;100;100;1000;100;100;100;100;700;0;0;100;0;100;100;0;700
9340;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renswoude;2008;3300;2300;1800;200;100;100;100;1000;100;100;100;100;700;0;0;100;0;100;0;0;700
9341;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renswoude;2009;3400;2400;1800;200;200;100;100;1000;100;100;100;100;700;0;0;100;0;100;100;0;700
9342;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renswoude;2010;3500;2400;1900;300;200;100;100;1000;100;100;100;100;700;0;0;100;0;100;100;100;700
9343;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renswoude;2011;3500;2500;1900;300;100;100;100;1000;100;0;100;100;700;0;0;100;0;100;100;100;700
9344;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renswoude;2012;3600;2500;2000;300;100;100;100;1100;100;100;100;100;700;0;0;100;0;100;100;100;700
9345;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renswoude;2013;3600;2500;2000;200;100;100;100;1100;100;100;100;100;800;0;0;100;0;100;100;0;800
9346;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renswoude;2014;3600;2500;2000;200;100;100;100;1100;100;100;100;100;800;0;0;100;0;100;100;100;800
9347;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Renswoude;2015;3700;2600;2100;200;100;100;100;1100;100;100;100;100;800;0;0;100;0;100;0;0;800
9348;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reusel-De Mierden;2004;9300;6400;5000;600;400;200;100;3000;100;200;200;300;2100;0;0;200;100;200;100;100;2100
9349;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reusel-De Mierden;2005;9400;6400;5200;500;300;200;200;3000;100;200;200;300;2100;0;0;200;100;200;200;100;2100
9350;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reusel-De Mierden;2006;9500;6500;5200;500;400;300;200;3000;200;200;200;300;2200;100;0;200;100;200;100;100;2200
9351;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reusel-De Mierden;2007;9500;6700;5200;600;400;300;300;2800;100;200;200;300;2100;100;0;100;100;200;100;100;2100
9352;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reusel-De Mierden;2008;9600;6900;5200;600;500;300;300;2700;100;100;200;300;2000;100;0;100;100;200;100;100;2000
9353;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reusel-De Mierden;2009;9700;6900;5300;700;500;300;200;2800;200;200;200;300;2000;100;100;100;100;200;100;100;2000
9354;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reusel-De Mierden;2010;9700;6900;5400;600;400;200;200;2900;200;200;200;300;2000;100;0;100;100;300;200;100;2000
9355;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reusel-De Mierden;2011;9700;7000;5500;600;400;200;200;2800;200;200;200;300;1900;100;0;100;100;200;200;100;1900
9356;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reusel-De Mierden;2012;9800;6900;5500;600;400;200;100;2900;200;200;200;300;2000;100;0;100;100;200;200;200;2000
9357;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reusel-De Mierden;2013;9800;6800;5500;600;400;200;100;2900;200;200;200;300;2100;100;0;100;100;300;200;100;2100
9358;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reusel-De Mierden;2014;9800;6800;5500;600;300;200;100;3000;200;200;200;300;2100;100;0;100;100;200;200;200;2100
9359;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Reusel-De Mierden;2015;9800;6800;5500;600;300;200;200;3000;200;200;200;300;2100;100;0;100;100;200;200;200;2100
9360;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rheden;2004;32500;16900;13400;1500;1000;600;400;15600;700;900;900;1200;11900;200;200;600;500;1000;700;500;11900
9361;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rheden;2005;32200;16900;13300;1600;900;600;400;15300;500;800;900;1300;11800;200;200;600;400;900;700;500;11800
9362;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rheden;2006;32100;17000;13100;1600;1000;700;600;15100;500;800;700;1200;11800;200;100;500;400;900;600;600;11800
9363;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rheden;2007;31900;17200;12900;1700;1100;800;700;14700;500;600;800;1100;11700;300;200;400;300;700;600;500;11700
9364;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rheden;2008;31800;17200;13000;1700;1200;800;600;14500;400;600;700;1200;11500;300;200;500;300;700;500;500;11500
9365;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rheden;2009;31800;17200;13000;1800;1100;700;600;14700;600;700;800;1100;11400;300;200;500;400;800;500;400;11400
9366;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rheden;2010;31900;17200;13000;1900;1000;700;500;14700;600;800;800;1200;11400;300;200;500;400;900;600;400;11400
9367;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rheden;2011;31700;17100;13100;1800;1100;700;500;14600;600;700;900;1200;11200;300;200;600;500;800;700;500;11200
9368;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rheden;2012;31800;17000;12900;1900;1000;700;500;14800;700;800;800;1300;11200;200;200;600;500;900;600;600;11200
9369;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rheden;2013;31700;16700;12700;1900;1000;600;500;15000;700;1000;900;1200;11300;300;200;600;500;900;700;500;11300
9370;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rheden;2014;31700;16700;12600;1900;1000;600;500;15000;600;900;1000;1200;11300;300;200;500;500;1000;700;600;11300
9371;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rheden;2015;31700;16700;12500;1900;1000;700;600;15000;600;800;900;1300;11400;300;200;500;500;800;700;600;11400
9372;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rhenen;2004;13400;7700;6100;700;500;300;200;5700;200;300;300;500;4200;100;100;200;200;400;300;200;4200
9373;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rhenen;2005;13400;7800;6200;700;400;300;200;5600;200;300;300;500;4200;100;100;200;100;400;300;200;4200
9374;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rhenen;2006;13600;8000;6200;700;500;300;300;5600;200;300;300;500;4200;100;100;200;100;400;300;200;4200
9375;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rhenen;2007;13600;8100;6100;800;500;400;300;5500;200;300;300;500;4200;100;100;200;200;300;300;200;4200
9376;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rhenen;2008;13600;8200;6200;800;500;400;300;5500;200;300;300;500;4100;100;100;200;100;300;200;200;4100
9377;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rhenen;2009;13700;8200;6200;800;500;400;300;5500;200;300;300;500;4100;100;100;200;200;400;200;200;4100
9378;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rhenen;2010;13700;8200;6200;900;500;300;300;5500;200;300;400;500;4100;100;100;200;200;400;300;200;4100
9379;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rhenen;2011;13800;8400;6300;900;500;400;300;5400;200;300;300;500;4100;100;100;200;200;300;300;200;4100
9380;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rhenen;2012;13800;8200;6300;900;500;400;200;5600;300;300;300;500;4200;100;100;200;200;300;200;200;4200
9381;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rhenen;2013;13900;8200;6300;900;500;300;200;5700;300;300;400;500;4300;100;100;200;200;400;300;200;4300
9382;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rhenen;2014;14100;8300;6400;900;400;300;200;5800;200;300;400;500;4400;100;100;200;200;400;300;200;4400
9383;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rhenen;2015;14200;8400;6500;900;400;300;300;5800;200;300;400;500;4400;100;100;200;200;300;300;200;4400
9384;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ridderkerk;2004;32900;18900;15100;1700;1000;700;400;14100;600;800;700;1100;10900;100;100;500;400;900;600;500;10900
9385;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ridderkerk;2005;32800;18700;15000;1600;1000;600;400;14100;500;800;800;1100;10900;100;100;400;400;900;600;500;10900
9386;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ridderkerk;2006;32800;18900;14800;1700;1100;600;600;13900;500;700;700;1100;10900;200;100;400;400;800;600;600;10900
9387;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ridderkerk;2007;32800;19100;14700;1700;1100;800;700;13700;500;600;700;1100;10800;200;100;400;400;700;600;500;10800
9388;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ridderkerk;2008;32800;19100;14600;1800;1200;900;700;13700;500;600;700;1100;10800;200;100;400;300;700;500;500;10800
9389;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ridderkerk;2009;32800;19000;14600;2000;1100;800;500;13800;600;700;700;1000;10900;200;100;400;400;800;500;400;10900
9390;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ridderkerk;2010;32700;18900;14700;1900;1100;600;500;13900;600;700;800;1000;10800;200;100;400;500;800;600;500;10800
9391;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ridderkerk;2011;32800;19000;14800;1900;1000;700;500;13700;600;600;700;1000;10800;200;200;400;500;700;600;400;10800
9392;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ridderkerk;2012;32700;18700;14800;1800;900;700;500;14000;700;800;700;1100;10800;200;200;500;500;900;500;500;10800
9393;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ridderkerk;2013;32500;18400;14500;1800;1000;600;500;14100;700;800;900;1000;10800;200;200;400;500;900;700;500;10800
9394;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ridderkerk;2014;32400;18200;14500;1800;900;600;500;14200;600;800;800;1100;10800;200;200;400;400;800;600;600;10800
9395;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Ridderkerk;2015;32200;18200;14300;1800;1000;700;500;14000;600;700;800;1000;10900;200;200;400;400;700;600;600;10900
9396;Totaal mannen en vrouwen;Totaal;Migratieachtergrond: Nederland;Rijnwaarden;2004;7900;5000;3900;500;300;200;100;2900;100;200;200;300;2000;0;100;100;100;300;100;100;2000
