ID;Functions;Financing;Periods;HealthCareExpenditure_1
1107;HC51: Pharmaceuticals, other nondurables;HF21: Voluntary health insurance schemes;2021;46.0
1108;HC51: Pharmaceuticals, other nondurables;HF21: Voluntary health insurance schemes;2022;42.0
1109;HC51: Pharmaceuticals, other nondurables;HF21: Voluntary health insurance schemes;2023;46.0
1110;HC51: Pharmaceuticals, other nondurables;HF22: Financing schemes NPISH;2021;0.0
1111;HC51: Pharmaceuticals, other nondurables;HF22: Financing schemes NPISH;2022;0.0
1112;HC51: Pharmaceuticals, other nondurables;HF22: Financing schemes NPISH;2023;0.0
1113;HC51: Pharmaceuticals, other nondurables;HF23: Enterprise financing schemes;2021;54.0
1114;HC51: Pharmaceuticals, other nondurables;HF23: Enterprise financing schemes;2022;0.0
1115;HC51: Pharmaceuticals, other nondurables;HF23: Enterprise financing schemes;2023;0.0
1116;HC51: Pharmaceuticals, other nondurables;HF3: Household out-of-pocket payments;2021;1993.0
1117;HC51: Pharmaceuticals, other nondurables;HF3: Household out-of-pocket payments;2022;2088.0
1118;HC51: Pharmaceuticals, other nondurables;HF3: Household out-of-pocket payments;2023;2144.0
1119;HC51: Pharmaceuticals, other nondurables;HF31: Out-of-pocket excl cost sharing;2021;1130.0
1120;HC51: Pharmaceuticals, other nondurables;HF31: Out-of-pocket excl cost sharing;2022;1214.0
1121;HC51: Pharmaceuticals, other nondurables;HF31: Out-of-pocket excl cost sharing;2023;1245.0
1122;HC51: Pharmaceuticals, other nondurables;HF32: Cost sharing;2021;864.0
1123;HC51: Pharmaceuticals, other nondurables;HF32: Cost sharing;2022;874.0
1124;HC51: Pharmaceuticals, other nondurables;HF32: Cost sharing;2023;900.0
1125;HC52: Therapeutic appliances;Total financing of residents;2021;3341.0
1126;HC52: Therapeutic appliances;Total financing of residents;2022;3443.0
1127;HC52: Therapeutic appliances;Total financing of residents;2023;3781.0
1128;HC52: Therapeutic appliances;HF1: Government, comp. contr. schemes;2021;1825.0
1129;HC52: Therapeutic appliances;HF1: Government, comp. contr. schemes;2022;1889.0
1130;HC52: Therapeutic appliances;HF1: Government, comp. contr. schemes;2023;2059.0
1131;HC52: Therapeutic appliances;HF11: Government schemes;2021;0.0
1132;HC52: Therapeutic appliances;HF11: Government schemes;2022;0.0
1133;HC52: Therapeutic appliances;HF11: Government schemes;2023;0.0
1134;HC52: Therapeutic appliances;HF12: Compulsory contributory schemes;2021;1825.0
1135;HC52: Therapeutic appliances;HF12: Compulsory contributory schemes;2022;1889.0
1136;HC52: Therapeutic appliances;HF12: Compulsory contributory schemes;2023;2059.0
1137;HC52: Therapeutic appliances;HF121a: Long-term care insurance;2021;193.0
1138;HC52: Therapeutic appliances;HF121a: Long-term care insurance;2022;198.0
1139;HC52: Therapeutic appliances;HF121a: Long-term care insurance;2023;237.0
1140;HC52: Therapeutic appliances;HF121b: Health Insurance Fund;2021;
1141;HC52: Therapeutic appliances;HF121b: Health Insurance Fund;2022;
1142;HC52: Therapeutic appliances;HF121b: Health Insurance Fund;2023;
1143;HC52: Therapeutic appliances;HF122: Compulsory private insurance;2021;1631.0
1144;HC52: Therapeutic appliances;HF122: Compulsory private insurance;2022;1691.0
1145;HC52: Therapeutic appliances;HF122: Compulsory private insurance;2023;1822.0
1146;HC52: Therapeutic appliances;Voluntary schemes (incl. OOP);2021;1516.0
1147;HC52: Therapeutic appliances;Voluntary schemes (incl. OOP);2022;1554.0
1148;HC52: Therapeutic appliances;Voluntary schemes (incl. OOP);2023;1722.0
1149;HC52: Therapeutic appliances;HF2: Voluntary schemes;2021;226.0
1150;HC52: Therapeutic appliances;HF2: Voluntary schemes;2022;216.0
1151;HC52: Therapeutic appliances;HF2: Voluntary schemes;2023;232.0
1152;HC52: Therapeutic appliances;HF21: Voluntary health insurance schemes;2021;226.0
1153;HC52: Therapeutic appliances;HF21: Voluntary health insurance schemes;2022;216.0
1154;HC52: Therapeutic appliances;HF21: Voluntary health insurance schemes;2023;232.0
1155;HC52: Therapeutic appliances;HF22: Financing schemes NPISH;2021;0.0
1156;HC52: Therapeutic appliances;HF22: Financing schemes NPISH;2022;0.0
1157;HC52: Therapeutic appliances;HF22: Financing schemes NPISH;2023;0.0
1158;HC52: Therapeutic appliances;HF23: Enterprise financing schemes;2021;0.0
1159;HC52: Therapeutic appliances;HF23: Enterprise financing schemes;2022;0.0
1160;HC52: Therapeutic appliances;HF23: Enterprise financing schemes;2023;0.0
1161;HC52: Therapeutic appliances;HF3: Household out-of-pocket payments;2021;1289.0
1162;HC52: Therapeutic appliances;HF3: Household out-of-pocket payments;2022;1339.0
1163;HC52: Therapeutic appliances;HF3: Household out-of-pocket payments;2023;1490.0
1164;HC52: Therapeutic appliances;HF31: Out-of-pocket excl cost sharing;2021;1027.0
1165;HC52: Therapeutic appliances;HF31: Out-of-pocket excl cost sharing;2022;1072.0
1166;HC52: Therapeutic appliances;HF31: Out-of-pocket excl cost sharing;2023;1211.0
1167;HC52: Therapeutic appliances;HF32: Cost sharing;2021;262.0
1168;HC52: Therapeutic appliances;HF32: Cost sharing;2022;267.0
1169;HC52: Therapeutic appliances;HF32: Cost sharing;2023;279.0
1170;HC6: Preventive care;Total financing of residents;2021;9693.0
1171;HC6: Preventive care;Total financing of residents;2022;6871.0
1172;HC6: Preventive care;Total financing of residents;2023;5408.0
1173;HC6: Preventive care;HF1: Government, comp. contr. schemes;2021;7513.0
1174;HC6: Preventive care;HF1: Government, comp. contr. schemes;2022;4683.0
1175;HC6: Preventive care;HF1: Government, comp. contr. schemes;2023;3051.0
1176;HC6: Preventive care;HF11: Government schemes;2021;7134.0
1177;HC6: Preventive care;HF11: Government schemes;2022;4295.0
1178;HC6: Preventive care;HF11: Government schemes;2023;2619.0
1179;HC6: Preventive care;HF12: Compulsory contributory schemes;2021;379.0
1180;HC6: Preventive care;HF12: Compulsory contributory schemes;2022;388.0
1181;HC6: Preventive care;HF12: Compulsory contributory schemes;2023;432.0
1182;HC6: Preventive care;HF121a: Long-term care insurance;2021;0.0
1183;HC6: Preventive care;HF121a: Long-term care insurance;2022;0.0
1184;HC6: Preventive care;HF121a: Long-term care insurance;2023;0.0
1185;HC6: Preventive care;HF121b: Health Insurance Fund;2021;
1186;HC6: Preventive care;HF121b: Health Insurance Fund;2022;
1187;HC6: Preventive care;HF121b: Health Insurance Fund;2023;
1188;HC6: Preventive care;HF122: Compulsory private insurance;2021;379.0
1189;HC6: Preventive care;HF122: Compulsory private insurance;2022;388.0
1190;HC6: Preventive care;HF122: Compulsory private insurance;2023;432.0
1191;HC6: Preventive care;Voluntary schemes (incl. OOP);2021;2180.0
1192;HC6: Preventive care;Voluntary schemes (incl. OOP);2022;2188.0
1193;HC6: Preventive care;Voluntary schemes (incl. OOP);2023;2358.0
1194;HC6: Preventive care;HF2: Voluntary schemes;2021;1650.0
1195;HC6: Preventive care;HF2: Voluntary schemes;2022;1668.0
1196;HC6: Preventive care;HF2: Voluntary schemes;2023;1804.0
1197;HC6: Preventive care;HF21: Voluntary health insurance schemes;2021;717.0
1198;HC6: Preventive care;HF21: Voluntary health insurance schemes;2022;718.0
1199;HC6: Preventive care;HF21: Voluntary health insurance schemes;2023;774.0
1200;HC6: Preventive care;HF22: Financing schemes NPISH;2021;0.0
1201;HC6: Preventive care;HF22: Financing schemes NPISH;2022;0.0
1202;HC6: Preventive care;HF22: Financing schemes NPISH;2023;0.0
1203;HC6: Preventive care;HF23: Enterprise financing schemes;2021;932.0
1204;HC6: Preventive care;HF23: Enterprise financing schemes;2022;950.0
1205;HC6: Preventive care;HF23: Enterprise financing schemes;2023;1030.0
1206;HC6: Preventive care;HF3: Household out-of-pocket payments;2021;531.0
1207;HC6: Preventive care;HF3: Household out-of-pocket payments;2022;520.0
1208;HC6: Preventive care;HF3: Household out-of-pocket payments;2023;554.0
1209;HC6: Preventive care;HF31: Out-of-pocket excl cost sharing;2021;503.0
1210;HC6: Preventive care;HF31: Out-of-pocket excl cost sharing;2022;493.0
1211;HC6: Preventive care;HF31: Out-of-pocket excl cost sharing;2023;526.0
1212;HC6: Preventive care;HF32: Cost sharing;2021;28.0
1213;HC6: Preventive care;HF32: Cost sharing;2022;27.0
1214;HC6: Preventive care;HF32: Cost sharing;2023;28.0
1215;HC7: Governance, health system, fin.;Total financing of residents;2021;3677.0
1216;HC7: Governance, health system, fin.;Total financing of residents;2022;3758.0
1217;HC7: Governance, health system, fin.;Total financing of residents;2023;3825.0
1218;HC7: Governance, health system, fin.;HF1: Government, comp. contr. schemes;2021;3216.0
1219;HC7: Governance, health system, fin.;HF1: Government, comp. contr. schemes;2022;3270.0
1220;HC7: Governance, health system, fin.;HF1: Government, comp. contr. schemes;2023;3333.0
1221;HC7: Governance, health system, fin.;HF11: Government schemes;2021;1786.0
1222;HC7: Governance, health system, fin.;HF11: Government schemes;2022;1752.0
1223;HC7: Governance, health system, fin.;HF11: Government schemes;2023;1763.0
1224;HC7: Governance, health system, fin.;HF12: Compulsory contributory schemes;2021;1430.0
1225;HC7: Governance, health system, fin.;HF12: Compulsory contributory schemes;2022;1518.0
1226;HC7: Governance, health system, fin.;HF12: Compulsory contributory schemes;2023;1570.0
1227;HC7: Governance, health system, fin.;HF121a: Long-term care insurance;2021;395.0
1228;HC7: Governance, health system, fin.;HF121a: Long-term care insurance;2022;415.0
1229;HC7: Governance, health system, fin.;HF121a: Long-term care insurance;2023;440.0
1230;HC7: Governance, health system, fin.;HF121b: Health Insurance Fund;2021;
1231;HC7: Governance, health system, fin.;HF121b: Health Insurance Fund;2022;
1232;HC7: Governance, health system, fin.;HF121b: Health Insurance Fund;2023;
1233;HC7: Governance, health system, fin.;HF122: Compulsory private insurance;2021;1035.0
1234;HC7: Governance, health system, fin.;HF122: Compulsory private insurance;2022;1103.0
1235;HC7: Governance, health system, fin.;HF122: Compulsory private insurance;2023;1130.0
1236;HC7: Governance, health system, fin.;Voluntary schemes (incl. OOP);2021;462.0
1237;HC7: Governance, health system, fin.;Voluntary schemes (incl. OOP);2022;488.0
1238;HC7: Governance, health system, fin.;Voluntary schemes (incl. OOP);2023;492.0
1239;HC7: Governance, health system, fin.;HF2: Voluntary schemes;2021;462.0
1240;HC7: Governance, health system, fin.;HF2: Voluntary schemes;2022;488.0
1241;HC7: Governance, health system, fin.;HF2: Voluntary schemes;2023;492.0
1242;HC7: Governance, health system, fin.;HF21: Voluntary health insurance schemes;2021;462.0
1243;HC7: Governance, health system, fin.;HF21: Voluntary health insurance schemes;2022;488.0
1244;HC7: Governance, health system, fin.;HF21: Voluntary health insurance schemes;2023;492.0
1245;HC7: Governance, health system, fin.;HF22: Financing schemes NPISH;2021;0.0
1246;HC7: Governance, health system, fin.;HF22: Financing schemes NPISH;2022;0.0
1247;HC7: Governance, health system, fin.;HF22: Financing schemes NPISH;2023;0.0
1248;HC7: Governance, health system, fin.;HF23: Enterprise financing schemes;2021;0.0
1249;HC7: Governance, health system, fin.;HF23: Enterprise financing schemes;2022;0.0
1250;HC7: Governance, health system, fin.;HF23: Enterprise financing schemes;2023;0.0
1251;HC7: Governance, health system, fin.;HF3: Household out-of-pocket payments;2021;0.0
1252;HC7: Governance, health system, fin.;HF3: Household out-of-pocket payments;2022;0.0
1253;HC7: Governance, health system, fin.;HF3: Household out-of-pocket payments;2023;0.0
1254;HC7: Governance, health system, fin.;HF31: Out-of-pocket excl cost sharing;2021;0.0
1255;HC7: Governance, health system, fin.;HF31: Out-of-pocket excl cost sharing;2022;0.0
1256;HC7: Governance, health system, fin.;HF31: Out-of-pocket excl cost sharing;2023;0.0
1257;HC7: Governance, health system, fin.;HF32: Cost sharing;2021;0.0
1258;HC7: Governance, health system, fin.;HF32: Cost sharing;2022;0.0
1259;HC7: Governance, health system, fin.;HF32: Cost sharing;2023;0.0
1260;HC71: Governance, health system adm.;Total financing of residents;2021;1525.0
1261;HC71: Governance, health system adm.;Total financing of residents;2022;1528.0
1262;HC71: Governance, health system adm.;Total financing of residents;2023;1515.0
1263;HC71: Governance, health system adm.;HF1: Government, comp. contr. schemes;2021;1525.0
1264;HC71: Governance, health system adm.;HF1: Government, comp. contr. schemes;2022;1528.0
1265;HC71: Governance, health system adm.;HF1: Government, comp. contr. schemes;2023;1515.0
1266;HC71: Governance, health system adm.;HF11: Government schemes;2021;1525.0
1267;HC71: Governance, health system adm.;HF11: Government schemes;2022;1528.0
1268;HC71: Governance, health system adm.;HF11: Government schemes;2023;1515.0
1269;HC71: Governance, health system adm.;HF12: Compulsory contributory schemes;2021;0.0
1270;HC71: Governance, health system adm.;HF12: Compulsory contributory schemes;2022;0.0
1271;HC71: Governance, health system adm.;HF12: Compulsory contributory schemes;2023;0.0
1272;HC71: Governance, health system adm.;HF121a: Long-term care insurance;2021;0.0
1273;HC71: Governance, health system adm.;HF121a: Long-term care insurance;2022;0.0
1274;HC71: Governance, health system adm.;HF121a: Long-term care insurance;2023;0.0
1275;HC71: Governance, health system adm.;HF121b: Health Insurance Fund;2021;
1276;HC71: Governance, health system adm.;HF121b: Health Insurance Fund;2022;
1277;HC71: Governance, health system adm.;HF121b: Health Insurance Fund;2023;
1278;HC71: Governance, health system adm.;HF122: Compulsory private insurance;2021;0.0
1279;HC71: Governance, health system adm.;HF122: Compulsory private insurance;2022;0.0
1280;HC71: Governance, health system adm.;HF122: Compulsory private insurance;2023;0.0
1281;HC71: Governance, health system adm.;Voluntary schemes (incl. OOP);2021;0.0
1282;HC71: Governance, health system adm.;Voluntary schemes (incl. OOP);2022;0.0
1283;HC71: Governance, health system adm.;Voluntary schemes (incl. OOP);2023;0.0
1284;HC71: Governance, health system adm.;HF2: Voluntary schemes;2021;0.0
1285;HC71: Governance, health system adm.;HF2: Voluntary schemes;2022;0.0
1286;HC71: Governance, health system adm.;HF2: Voluntary schemes;2023;0.0
1287;HC71: Governance, health system adm.;HF21: Voluntary health insurance schemes;2021;0.0
1288;HC71: Governance, health system adm.;HF21: Voluntary health insurance schemes;2022;0.0
1289;HC71: Governance, health system adm.;HF21: Voluntary health insurance schemes;2023;0.0
1290;HC71: Governance, health system adm.;HF22: Financing schemes NPISH;2021;0.0
1291;HC71: Governance, health system adm.;HF22: Financing schemes NPISH;2022;0.0
1292;HC71: Governance, health system adm.;HF22: Financing schemes NPISH;2023;0.0
1293;HC71: Governance, health system adm.;HF23: Enterprise financing schemes;2021;0.0
1294;HC71: Governance, health system adm.;HF23: Enterprise financing schemes;2022;0.0
1295;HC71: Governance, health system adm.;HF23: Enterprise financing schemes;2023;0.0
1296;HC71: Governance, health system adm.;HF3: Household out-of-pocket payments;2021;0.0
1297;HC71: Governance, health system adm.;HF3: Household out-of-pocket payments;2022;0.0
1298;HC71: Governance, health system adm.;HF3: Household out-of-pocket payments;2023;0.0
1299;HC71: Governance, health system adm.;HF31: Out-of-pocket excl cost sharing;2021;0.0
1300;HC71: Governance, health system adm.;HF31: Out-of-pocket excl cost sharing;2022;0.0
1301;HC71: Governance, health system adm.;HF31: Out-of-pocket excl cost sharing;2023;0.0
1302;HC71: Governance, health system adm.;HF32: Cost sharing;2021;0.0
1303;HC71: Governance, health system adm.;HF32: Cost sharing;2022;0.0
1304;HC71: Governance, health system adm.;HF32: Cost sharing;2023;0.0
1305;HC72: Administration of health financing;Total financing of residents;2021;2153.0
1306;HC72: Administration of health financing;Total financing of residents;2022;2230.0
1307;HC72: Administration of health financing;Total financing of residents;2023;2309.0
1308;HC72: Administration of health financing;HF1: Government, comp. contr. schemes;2021;1691.0
1309;HC72: Administration of health financing;HF1: Government, comp. contr. schemes;2022;1742.0
1310;HC72: Administration of health financing;HF1: Government, comp. contr. schemes;2023;1818.0
1311;HC72: Administration of health financing;HF11: Government schemes;2021;261.0
1312;HC72: Administration of health financing;HF11: Government schemes;2022;224.0
1313;HC72: Administration of health financing;HF11: Government schemes;2023;247.0
1314;HC72: Administration of health financing;HF12: Compulsory contributory schemes;2021;1430.0
1315;HC72: Administration of health financing;HF12: Compulsory contributory schemes;2022;1518.0
1316;HC72: Administration of health financing;HF12: Compulsory contributory schemes;2023;1570.0
1317;HC72: Administration of health financing;HF121a: Long-term care insurance;2021;395.0
1318;HC72: Administration of health financing;HF121a: Long-term care insurance;2022;415.0
1319;HC72: Administration of health financing;HF121a: Long-term care insurance;2023;440.0
1320;HC72: Administration of health financing;HF121b: Health Insurance Fund;2021;
1321;HC72: Administration of health financing;HF121b: Health Insurance Fund;2022;
1322;HC72: Administration of health financing;HF121b: Health Insurance Fund;2023;
1323;HC72: Administration of health financing;HF122: Compulsory private insurance;2021;1035.0
1324;HC72: Administration of health financing;HF122: Compulsory private insurance;2022;1103.0
1325;HC72: Administration of health financing;HF122: Compulsory private insurance;2023;1130.0
1326;HC72: Administration of health financing;Voluntary schemes (incl. OOP);2021;462.0
1327;HC72: Administration of health financing;Voluntary schemes (incl. OOP);2022;488.0
1328;HC72: Administration of health financing;Voluntary schemes (incl. OOP);2023;492.0
1329;HC72: Administration of health financing;HF2: Voluntary schemes;2021;462.0
1330;HC72: Administration of health financing;HF2: Voluntary schemes;2022;488.0
1331;HC72: Administration of health financing;HF2: Voluntary schemes;2023;492.0
1332;HC72: Administration of health financing;HF21: Voluntary health insurance schemes;2021;462.0
1333;HC72: Administration of health financing;HF21: Voluntary health insurance schemes;2022;488.0
1334;HC72: Administration of health financing;HF21: Voluntary health insurance schemes;2023;492.0
1335;HC72: Administration of health financing;HF22: Financing schemes NPISH;2021;0.0
1336;HC72: Administration of health financing;HF22: Financing schemes NPISH;2022;0.0
1337;HC72: Administration of health financing;HF22: Financing schemes NPISH;2023;0.0
1338;HC72: Administration of health financing;HF23: Enterprise financing schemes;2021;0.0
1339;HC72: Administration of health financing;HF23: Enterprise financing schemes;2022;0.0
1340;HC72: Administration of health financing;HF23: Enterprise financing schemes;2023;0.0
1341;HC72: Administration of health financing;HF3: Household out-of-pocket payments;2021;0.0
1342;HC72: Administration of health financing;HF3: Household out-of-pocket payments;2022;0.0
1343;HC72: Administration of health financing;HF3: Household out-of-pocket payments;2023;0.0
1344;HC72: Administration of health financing;HF31: Out-of-pocket excl cost sharing;2021;0.0
1345;HC72: Administration of health financing;HF31: Out-of-pocket excl cost sharing;2022;0.0
1346;HC72: Administration of health financing;HF31: Out-of-pocket excl cost sharing;2023;0.0
1347;HC72: Administration of health financing;HF32: Cost sharing;2021;0.0
1348;HC72: Administration of health financing;HF32: Cost sharing;2022;0.0
1349;HC72: Administration of health financing;HF32: Cost sharing;2023;0.0
1350;HC9: Healthcare n.e.c.;Total financing of residents;2021;1617.0
1351;HC9: Healthcare n.e.c.;Total financing of residents;2022;2123.0
1352;HC9: Healthcare n.e.c.;Total financing of residents;2023;2077.0
1353;HC9: Healthcare n.e.c.;HF1: Government, comp. contr. schemes;2021;1453.0
1354;HC9: Healthcare n.e.c.;HF1: Government, comp. contr. schemes;2022;1943.0
1355;HC9: Healthcare n.e.c.;HF1: Government, comp. contr. schemes;2023;1897.0
1356;HC9: Healthcare n.e.c.;HF11: Government schemes;2021;1427.0
1357;HC9: Healthcare n.e.c.;HF11: Government schemes;2022;1916.0
1358;HC9: Healthcare n.e.c.;HF11: Government schemes;2023;1868.0
1359;HC9: Healthcare n.e.c.;HF12: Compulsory contributory schemes;2021;26.0
1360;HC9: Healthcare n.e.c.;HF12: Compulsory contributory schemes;2022;27.0
1361;HC9: Healthcare n.e.c.;HF12: Compulsory contributory schemes;2023;29.0
1362;HC9: Healthcare n.e.c.;HF121a: Long-term care insurance;2021;0.0
1363;HC9: Healthcare n.e.c.;HF121a: Long-term care insurance;2022;0.0
1364;HC9: Healthcare n.e.c.;HF121a: Long-term care insurance;2023;0.0
1365;HC9: Healthcare n.e.c.;HF121b: Health Insurance Fund;2021;
1366;HC9: Healthcare n.e.c.;HF121b: Health Insurance Fund;2022;
1367;HC9: Healthcare n.e.c.;HF121b: Health Insurance Fund;2023;
1368;HC9: Healthcare n.e.c.;HF122: Compulsory private insurance;2021;26.0
1369;HC9: Healthcare n.e.c.;HF122: Compulsory private insurance;2022;27.0
1370;HC9: Healthcare n.e.c.;HF122: Compulsory private insurance;2023;29.0
1371;HC9: Healthcare n.e.c.;Voluntary schemes (incl. OOP);2021;164.0
1372;HC9: Healthcare n.e.c.;Voluntary schemes (incl. OOP);2022;181.0
1373;HC9: Healthcare n.e.c.;Voluntary schemes (incl. OOP);2023;180.0
1374;HC9: Healthcare n.e.c.;HF2: Voluntary schemes;2021;129.0
1375;HC9: Healthcare n.e.c.;HF2: Voluntary schemes;2022;145.0
1376;HC9: Healthcare n.e.c.;HF2: Voluntary schemes;2023;142.0
1377;HC9: Healthcare n.e.c.;HF21: Voluntary health insurance schemes;2021;0.0
1378;HC9: Healthcare n.e.c.;HF21: Voluntary health insurance schemes;2022;0.0
1379;HC9: Healthcare n.e.c.;HF21: Voluntary health insurance schemes;2023;0.0
1380;HC9: Healthcare n.e.c.;HF22: Financing schemes NPISH;2021;44.0
1381;HC9: Healthcare n.e.c.;HF22: Financing schemes NPISH;2022;46.0
1382;HC9: Healthcare n.e.c.;HF22: Financing schemes NPISH;2023;51.0
1383;HC9: Healthcare n.e.c.;HF23: Enterprise financing schemes;2021;85.0
1384;HC9: Healthcare n.e.c.;HF23: Enterprise financing schemes;2022;99.0
1385;HC9: Healthcare n.e.c.;HF23: Enterprise financing schemes;2023;91.0
1386;HC9: Healthcare n.e.c.;HF3: Household out-of-pocket payments;2021;35.0
1387;HC9: Healthcare n.e.c.;HF3: Household out-of-pocket payments;2022;36.0
1388;HC9: Healthcare n.e.c.;HF3: Household out-of-pocket payments;2023;38.0
1389;HC9: Healthcare n.e.c.;HF31: Out-of-pocket excl cost sharing;2021;34.0
1390;HC9: Healthcare n.e.c.;HF31: Out-of-pocket excl cost sharing;2022;35.0
1391;HC9: Healthcare n.e.c.;HF31: Out-of-pocket excl cost sharing;2023;37.0
1392;HC9: Healthcare n.e.c.;HF32: Cost sharing;2021;1.0
1393;HC9: Healthcare n.e.c.;HF32: Cost sharing;2022;1.0
1394;HC9: Healthcare n.e.c.;HF32: Cost sharing;2023;1.0
1395;Total health related expenditure;Total financing of residents;2021;10517.0
1396;Total health related expenditure;Total financing of residents;2022;10858.0
1397;Total health related expenditure;Total financing of residents;2023;11813.0
1398;Total health related expenditure;HF1: Government, comp. contr. schemes;2021;10152.0
1399;Total health related expenditure;HF1: Government, comp. contr. schemes;2022;10472.0
1400;Total health related expenditure;HF1: Government, comp. contr. schemes;2023;11412.0
1401;Total health related expenditure;HF11: Government schemes;2021;5470.0
1402;Total health related expenditure;HF11: Government schemes;2022;5328.0
1403;Total health related expenditure;HF11: Government schemes;2023;5703.0
1404;Total health related expenditure;HF12: Compulsory contributory schemes;2021;4681.0
1405;Total health related expenditure;HF12: Compulsory contributory schemes;2022;5144.0
1406;Total health related expenditure;HF12: Compulsory contributory schemes;2023;5709.0
1407;Total health related expenditure;HF121a: Long-term care insurance;2021;4681.0
1408;Total health related expenditure;HF121a: Long-term care insurance;2022;5144.0
1409;Total health related expenditure;HF121a: Long-term care insurance;2023;5709.0
1410;Total health related expenditure;HF121b: Health Insurance Fund;2021;
1411;Total health related expenditure;HF121b: Health Insurance Fund;2022;
1412;Total health related expenditure;HF121b: Health Insurance Fund;2023;
1413;Total health related expenditure;HF122: Compulsory private insurance;2021;0.0
1414;Total health related expenditure;HF122: Compulsory private insurance;2022;0.0
1415;Total health related expenditure;HF122: Compulsory private insurance;2023;0.0
1416;Total health related expenditure;Voluntary schemes (incl. OOP);2021;365.0
1417;Total health related expenditure;Voluntary schemes (incl. OOP);2022;386.0
1418;Total health related expenditure;Voluntary schemes (incl. OOP);2023;401.0
1419;Total health related expenditure;HF2: Voluntary schemes;2021;0.0
1420;Total health related expenditure;HF2: Voluntary schemes;2022;0.0
1421;Total health related expenditure;HF2: Voluntary schemes;2023;0.0
1422;Total health related expenditure;HF21: Voluntary health insurance schemes;2021;0.0
1423;Total health related expenditure;HF21: Voluntary health insurance schemes;2022;0.0
1424;Total health related expenditure;HF21: Voluntary health insurance schemes;2023;0.0
1425;Total health related expenditure;HF22: Financing schemes NPISH;2021;0.0
1426;Total health related expenditure;HF22: Financing schemes NPISH;2022;0.0
1427;Total health related expenditure;HF22: Financing schemes NPISH;2023;0.0
1428;Total health related expenditure;HF23: Enterprise financing schemes;2021;0.0
1429;Total health related expenditure;HF23: Enterprise financing schemes;2022;0.0
1430;Total health related expenditure;HF23: Enterprise financing schemes;2023;0.0
1431;Total health related expenditure;HF3: Household out-of-pocket payments;2021;365.0
1432;Total health related expenditure;HF3: Household out-of-pocket payments;2022;386.0
1433;Total health related expenditure;HF3: Household out-of-pocket payments;2023;401.0
1434;Total health related expenditure;HF31: Out-of-pocket excl cost sharing;2021;0.0
1435;Total health related expenditure;HF31: Out-of-pocket excl cost sharing;2022;0.0
1436;Total health related expenditure;HF31: Out-of-pocket excl cost sharing;2023;0.0
1437;Total health related expenditure;HF32: Cost sharing;2021;365.0
1438;Total health related expenditure;HF32: Cost sharing;2022;386.0
1439;Total health related expenditure;HF32: Cost sharing;2023;401.0
1440;HCR1: Long-term care (social);Total financing of residents;2021;10517.0
1441;HCR1: Long-term care (social);Total financing of residents;2022;10858.0
1442;HCR1: Long-term care (social);Total financing of residents;2023;11813.0
1443;HCR1: Long-term care (social);HF1: Government, comp. contr. schemes;2021;10152.0
1444;HCR1: Long-term care (social);HF1: Government, comp. contr. schemes;2022;10472.0
1445;HCR1: Long-term care (social);HF1: Government, comp. contr. schemes;2023;11412.0
1446;HCR1: Long-term care (social);HF11: Government schemes;2021;5470.0
1447;HCR1: Long-term care (social);HF11: Government schemes;2022;5328.0
1448;HCR1: Long-term care (social);HF11: Government schemes;2023;5703.0
1449;HCR1: Long-term care (social);HF12: Compulsory contributory schemes;2021;4681.0
1450;HCR1: Long-term care (social);HF12: Compulsory contributory schemes;2022;5144.0
1451;HCR1: Long-term care (social);HF12: Compulsory contributory schemes;2023;5709.0
1452;HCR1: Long-term care (social);HF121a: Long-term care insurance;2021;4681.0
1453;HCR1: Long-term care (social);HF121a: Long-term care insurance;2022;5144.0
1454;HCR1: Long-term care (social);HF121a: Long-term care insurance;2023;5709.0
1455;HCR1: Long-term care (social);HF121b: Health Insurance Fund;2021;
1456;HCR1: Long-term care (social);HF121b: Health Insurance Fund;2022;
1457;HCR1: Long-term care (social);HF121b: Health Insurance Fund;2023;
1458;HCR1: Long-term care (social);HF122: Compulsory private insurance;2021;0.0
1459;HCR1: Long-term care (social);HF122: Compulsory private insurance;2022;0.0
1460;HCR1: Long-term care (social);HF122: Compulsory private insurance;2023;0.0
1461;HCR1: Long-term care (social);Voluntary schemes (incl. OOP);2021;365.0
1462;HCR1: Long-term care (social);Voluntary schemes (incl. OOP);2022;386.0
1463;HCR1: Long-term care (social);Voluntary schemes (incl. OOP);2023;401.0
1464;HCR1: Long-term care (social);HF2: Voluntary schemes;2021;0.0
1465;HCR1: Long-term care (social);HF2: Voluntary schemes;2022;0.0
1466;HCR1: Long-term care (social);HF2: Voluntary schemes;2023;0.0
1467;HCR1: Long-term care (social);HF21: Voluntary health insurance schemes;2021;0.0
1468;HCR1: Long-term care (social);HF21: Voluntary health insurance schemes;2022;0.0
1469;HCR1: Long-term care (social);HF21: Voluntary health insurance schemes;2023;0.0
1470;HCR1: Long-term care (social);HF22: Financing schemes NPISH;2021;0.0
1471;HCR1: Long-term care (social);HF22: Financing schemes NPISH;2022;0.0
1472;HCR1: Long-term care (social);HF22: Financing schemes NPISH;2023;0.0
1473;HCR1: Long-term care (social);HF23: Enterprise financing schemes;2021;0.0
1474;HCR1: Long-term care (social);HF23: Enterprise financing schemes;2022;0.0
1475;HCR1: Long-term care (social);HF23: Enterprise financing schemes;2023;0.0
