ID;Geslacht;Migratieachtergrond;GestandaardiseerdInkomen;WoonsituatieKind;Perioden;EindtoetsGemiddeldeTotaalscore_1;Taal_2;RekenenWiskunde_3;Studievaardigheden_4
5899;Meisjes;Totaal;Totaal;Woont met beide juridische ouders;2012/'13;535.0;15.0;-9.0;5.0
5900;Meisjes;Totaal;Totaal;Woont met beide juridische ouders;2013/'14;535.0;18.0;-7.0;6.0
5901;Meisjes;Totaal;Totaal;Woont met beide juridische ouders;2014/'15;536.0;19.0;-4.0;
5902;Meisjes;Totaal;Totaal;Woont met beide juridische ouders;2015/'16;536.0;18.0;-2.0;
5903;Meisjes;Totaal;Totaal;Woont met beide juridische ouders;2016/'17;537.0;20.0;-1.0;
5904;Meisjes;Totaal;Totaal;Woont alleen met moeder;2005/'06;532.0;-5.0;-42.0;-27.0
5905;Meisjes;Totaal;Totaal;Woont alleen met moeder;2006/'07;532.0;-7.0;-38.0;-23.0
5906;Meisjes;Totaal;Totaal;Woont alleen met moeder;2007/'08;533.0;-6.0;-40.0;-23.0
5907;Meisjes;Totaal;Totaal;Woont alleen met moeder;2008/'09;532.0;-10.0;-42.0;-24.0
5908;Meisjes;Totaal;Totaal;Woont alleen met moeder;2009/'10;533.0;-3.0;-40.0;-24.0
5909;Meisjes;Totaal;Totaal;Woont alleen met moeder;2010/'11;533.0;-9.0;-40.0;-26.0
5910;Meisjes;Totaal;Totaal;Woont alleen met moeder;2011/'12;533.0;-9.0;-38.0;-26.0
5911;Meisjes;Totaal;Totaal;Woont alleen met moeder;2012/'13;532.0;-12.0;-39.0;-26.0
5912;Meisjes;Totaal;Totaal;Woont alleen met moeder;2013/'14;532.0;-10.0;-38.0;-25.0
5913;Meisjes;Totaal;Totaal;Woont alleen met moeder;2014/'15;533.0;-7.0;-35.0;
5914;Meisjes;Totaal;Totaal;Woont alleen met moeder;2015/'16;532.0;-10.0;-36.0;
5915;Meisjes;Totaal;Totaal;Woont alleen met moeder;2016/'17;533.0;-11.0;-38.0;
5916;Meisjes;Totaal;Totaal;Woont alleen met vader;2005/'06;533.0;3.0;-35.0;-14.0
5917;Meisjes;Totaal;Totaal;Woont alleen met vader;2006/'07;534.0;3.0;-26.0;-8.0
5918;Meisjes;Totaal;Totaal;Woont alleen met vader;2007/'08;534.0;6.0;-26.0;-10.0
5919;Meisjes;Totaal;Totaal;Woont alleen met vader;2008/'09;534.0;2.0;-23.0;-8.0
5920;Meisjes;Totaal;Totaal;Woont alleen met vader;2009/'10;534.0;7.0;-28.0;-9.0
5921;Meisjes;Totaal;Totaal;Woont alleen met vader;2010/'11;535.0;8.0;-25.0;-8.0
5922;Meisjes;Totaal;Totaal;Woont alleen met vader;2011/'12;534.0;2.0;-25.0;-13.0
5923;Meisjes;Totaal;Totaal;Woont alleen met vader;2012/'13;534.0;5.0;-26.0;-9.0
5924;Meisjes;Totaal;Totaal;Woont alleen met vader;2013/'14;534.0;4.0;-23.0;-6.0
5925;Meisjes;Totaal;Totaal;Woont alleen met vader;2014/'15;535.0;7.0;-19.0;
5926;Meisjes;Totaal;Totaal;Woont alleen met vader;2015/'16;534.0;5.0;-18.0;
5927;Meisjes;Totaal;Totaal;Woont alleen met vader;2016/'17;535.0;4.0;-18.0;
5928;Meisjes;Totaal;Totaal;Woont met moeder en partner;2005/'06;532.0;-3.0;-39.0;-21.0
5929;Meisjes;Totaal;Totaal;Woont met moeder en partner;2006/'07;532.0;-6.0;-40.0;-21.0
5930;Meisjes;Totaal;Totaal;Woont met moeder en partner;2007/'08;533.0;-4.0;-40.0;-21.0
5931;Meisjes;Totaal;Totaal;Woont met moeder en partner;2008/'09;533.0;-7.0;-39.0;-18.0
5932;Meisjes;Totaal;Totaal;Woont met moeder en partner;2009/'10;533.0;-1.0;-38.0;-18.0
5933;Meisjes;Totaal;Totaal;Woont met moeder en partner;2010/'11;533.0;-8.0;-40.0;-22.0
5934;Meisjes;Totaal;Totaal;Woont met moeder en partner;2011/'12;533.0;-6.0;-37.0;-17.0
5935;Meisjes;Totaal;Totaal;Woont met moeder en partner;2012/'13;532.0;-11.0;-42.0;-24.0
5936;Meisjes;Totaal;Totaal;Woont met moeder en partner;2013/'14;532.0;-7.0;-37.0;-18.0
5937;Meisjes;Totaal;Totaal;Woont met moeder en partner;2014/'15;533.0;-5.0;-35.0;
5938;Meisjes;Totaal;Totaal;Woont met moeder en partner;2015/'16;533.0;-7.0;-35.0;
5939;Meisjes;Totaal;Totaal;Woont met moeder en partner;2016/'17;534.0;-2.0;-30.0;
5940;Meisjes;Totaal;Totaal;Woont met vader en partner;2005/'06;532.0;-11.0;-42.0;-27.0
5941;Meisjes;Totaal;Totaal;Woont met vader en partner;2006/'07;532.0;-7.0;-41.0;-20.0
5942;Meisjes;Totaal;Totaal;Woont met vader en partner;2007/'08;533.0;-4.0;-37.0;-25.0
5943;Meisjes;Totaal;Totaal;Woont met vader en partner;2008/'09;532.0;-13.0;-42.0;-25.0
5944;Meisjes;Totaal;Totaal;Woont met vader en partner;2009/'10;532.0;-14.0;-44.0;-32.0
5945;Meisjes;Totaal;Totaal;Woont met vader en partner;2010/'11;533.0;-9.0;-39.0;-26.0
5946;Meisjes;Totaal;Totaal;Woont met vader en partner;2011/'12;534.0;6.0;-27.0;-6.0
5947;Meisjes;Totaal;Totaal;Woont met vader en partner;2012/'13;533.0;-8.0;-39.0;-19.0
5948;Meisjes;Totaal;Totaal;Woont met vader en partner;2013/'14;532.0;-9.0;-38.0;-19.0
5949;Meisjes;Totaal;Totaal;Woont met vader en partner;2014/'15;535.0;10.0;-18.0;
5950;Meisjes;Totaal;Totaal;Woont met vader en partner;2015/'16;533.0;-2.0;-29.0;
5951;Meisjes;Totaal;Totaal;Woont met vader en partner;2016/'17;534.0;10.0;-30.0;
5952;Meisjes;Totaal;Totaal;Woont zonder ouders;2005/'06;529.0;-29.0;-74.0;-56.0
5953;Meisjes;Totaal;Totaal;Woont zonder ouders;2006/'07;529.0;-37.0;-70.0;-57.0
5954;Meisjes;Totaal;Totaal;Woont zonder ouders;2007/'08;529.0;-34.0;-73.0;-53.0
5955;Meisjes;Totaal;Totaal;Woont zonder ouders;2008/'09;530.0;-31.0;-70.0;-46.0
5956;Meisjes;Totaal;Totaal;Woont zonder ouders;2009/'10;529.0;-33.0;-77.0;-58.0
5957;Meisjes;Totaal;Totaal;Woont zonder ouders;2010/'11;529.0;-42.0;-75.0;-62.0
5958;Meisjes;Totaal;Totaal;Woont zonder ouders;2011/'12;530.0;-36.0;-72.0;-55.0
5959;Meisjes;Totaal;Totaal;Woont zonder ouders;2012/'13;528.0;-47.0;-82.0;-60.0
5960;Meisjes;Totaal;Totaal;Woont zonder ouders;2013/'14;529.0;-36.0;-71.0;-57.0
5961;Meisjes;Totaal;Totaal;Woont zonder ouders;2014/'15;529.0;-37.0;-66.0;
5962;Meisjes;Totaal;Totaal;Woont zonder ouders;2015/'16;529.0;-39.0;-73.0;
5963;Meisjes;Totaal;Totaal;Woont zonder ouders;2016/'17;529.0;-42.0;-76.0;
5964;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Totaal ;2005/'06;531.0;-21.0;-48.0;-39.0
5965;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Totaal ;2006/'07;531.0;-25.0;-46.0;-37.0
5966;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Totaal ;2007/'08;531.0;-22.0;-49.0;-35.0
5967;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Totaal ;2008/'09;531.0;-28.0;-46.0;-38.0
5968;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Totaal ;2009/'10;532.0;-22.0;-47.0;-37.0
5969;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Totaal ;2010/'11;532.0;-27.0;-46.0;-39.0
5970;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Totaal ;2011/'12;532.0;-22.0;-41.0;-36.0
5971;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Totaal ;2012/'13;531.0;-27.0;-44.0;-37.0
5972;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Totaal ;2013/'14;531.0;-24.0;-42.0;-37.0
5973;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Totaal ;2014/'15;532.0;-19.0;-39.0;
5974;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Totaal ;2015/'16;531.0;-26.0;-45.0;
5975;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Totaal ;2016/'17;532.0;-22.0;-45.0;
5976;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2005/'06;531.0;-23.0;-45.0;-38.0
5977;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2006/'07;531.0;-26.0;-40.0;-34.0
5978;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2007/'08;532.0;-20.0;-42.0;-30.0
5979;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2008/'09;531.0;-28.0;-39.0;-34.0
5980;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2009/'10;532.0;-22.0;-42.0;-34.0
5981;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2010/'11;532.0;-26.0;-39.0;-36.0
5982;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2011/'12;533.0;-18.0;-33.0;-31.0
5983;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2012/'13;532.0;-25.0;-36.0;-32.0
5984;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2013/'14;532.0;-20.0;-33.0;-31.0
5985;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2014/'15;532.0;-16.0;-31.0;
5986;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2015/'16;532.0;-22.0;-35.0;
5987;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met beide juridische ouders;2016/'17;533.0;-15.0;-32.0;
5988;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2005/'06;531.0;-16.0;-50.0;-38.0
5989;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2006/'07;531.0;-23.0;-52.0;-39.0
5990;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2007/'08;531.0;-23.0;-56.0;-39.0
5991;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2008/'09;531.0;-27.0;-54.0;-42.0
5992;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2009/'10;531.0;-20.0;-54.0;-41.0
5993;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2010/'11;531.0;-26.0;-54.0;-43.0
5994;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2011/'12;532.0;-24.0;-50.0;-41.0
5995;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2012/'13;531.0;-27.0;-50.0;-41.0
5996;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2013/'14;530.0;-28.0;-52.0;-43.0
5997;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2014/'15;531.0;-21.0;-47.0;
5998;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2015/'16;530.0;-30.0;-56.0;
5999;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met moeder;2016/'17;530.0;-32.0;-61.0;
6000;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2005/'06;530.0;-21.0;-56.0;-40.0
6001;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2006/'07;530.0;-31.0;-51.0;-44.0
6002;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2007/'08;531.0;-26.0;-47.0;-42.0
6003;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2008/'09;531.0;-27.0;-52.0;-41.0
6004;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2009/'10;532.0;-15.0;-49.0;-28.0
6005;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2010/'11;532.0;-22.0;-49.0;-39.0
6006;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2011/'12;532.0;-16.0;-42.0;-28.0
6007;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2012/'13;531.0;-17.0;-51.0;-32.0
6008;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2013/'14;531.0;-19.0;-43.0;-33.0
6009;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2014/'15;532.0;-20.0;-40.0;
6010;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2015/'16;530.0;-23.0;-57.0;
6011;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont alleen met vader;2016/'17;531.0;-33.0;-51.0;
6012;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2005/'06;529.0;-31.0;-60.0;-49.0
6013;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2006/'07;531.0;-21.0;-50.0;-36.0
6014;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2007/'08;530.0;-27.0;-62.0;-44.0
6015;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2008/'09;531.0;-26.0;-49.0;-39.0
6016;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2009/'10;531.0;-27.0;-62.0;-46.0
6017;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2010/'11;531.0;-28.0;-56.0;-38.0
6018;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2011/'12;531.0;-35.0;-53.0;-46.0
6019;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2012/'13;529.0;-38.0;-62.0;-49.0
6020;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2013/'14;530.0;-33.0;-59.0;-46.0
6021;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2014/'15;530.0;-34.0;-60.0;
6022;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2015/'16;531.0;-26.0;-52.0;
6023;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met moeder en partner;2016/'17;531.0;-24.0;-54.0;
6024;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2005/'06;528.0;-44.0;-69.0;-70.0
6025;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2006/'07;528.0;-45.0;-78.0;-62.0
6026;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2007/'08;528.0;-44.0;-83.0;-74.0
6027;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2008/'09;528.0;-63.0;-69.0;-72.0
6028;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2009/'10;529.0;-48.0;-76.0;-67.0
6029;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2010/'11;529.0;-52.0;-77.0;-71.0
6030;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2011/'12;531.0;-35.0;-45.0;-41.0
6031;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2012/'13;529.0;-44.0;-66.0;-55.0
6032;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2013/'14;530.0;-36.0;-49.0;-43.0
6033;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2014/'15;533.0;-8.0;-32.0;
6034;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2015/'16;529.0;-45.0;-61.0;
6035;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont met vader en partner;2016/'17;533.0;-3.0;-54.0;
6036;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2005/'06;528.0;-46.0;-77.0;-69.0
6037;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2006/'07;526.0;-66.0;-86.0;-86.0
6038;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2007/'08;528.0;-49.0;-88.0;-66.0
6039;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2008/'09;527.0;-60.0;-81.0;-76.0
6040;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2009/'10;529.0;-43.0;-69.0;-68.0
6041;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2010/'11;529.0;-47.0;-79.0;-67.0
6042;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2011/'12;530.0;-41.0;-70.0;-59.0
6043;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2012/'13;526.0;-73.0;-99.0;-81.0
6044;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2013/'14;528.0;-49.0;-72.0;-60.0
6045;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2014/'15;528.0;-53.0;-73.0;
6046;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2015/'16;527.0;-58.0;-84.0;
6047;Meisjes;Totaal;Gestandaardiseerd inkomen, 1e 20%-groep;Woont zonder ouders;2016/'17;528.0;-59.0;-76.0;
6048;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2005/'06;533.0;0.0;-34.0;-17.0
6049;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2006/'07;533.0;-8.0;-35.0;-19.0
6050;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2007/'08;533.0;-5.0;-37.0;-19.0
6051;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2008/'09;533.0;-11.0;-37.0;-21.0
6052;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2009/'10;533.0;-5.0;-37.0;-20.0
6053;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2010/'11;533.0;-10.0;-34.0;-22.0
6054;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2011/'12;533.0;-7.0;-34.0;-19.0
6055;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2012/'13;532.0;-10.0;-36.0;-22.0
6056;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2013/'14;532.0;-8.0;-35.0;-20.0
6057;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2014/'15;533.0;-5.0;-30.0;
6058;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2015/'16;533.0;-8.0;-31.0;
6059;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Totaal ;2016/'17;534.0;-4.0;-29.0;
6060;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2005/'06;533.0;0.0;-32.0;-15.0
6061;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2006/'07;533.0;-7.0;-33.0;-17.0
6062;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2007/'08;533.0;-4.0;-35.0;-17.0
6063;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2008/'09;533.0;-11.0;-35.0;-19.0
6064;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2009/'10;533.0;-6.0;-35.0;-18.0
6065;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2010/'11;533.0;-9.0;-31.0;-19.0
6066;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2011/'12;534.0;-5.0;-30.0;-17.0
6067;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2012/'13;533.0;-8.0;-33.0;-19.0
6068;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2013/'14;533.0;-7.0;-32.0;-18.0
6069;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2014/'15;534.0;-2.0;-26.0;
6070;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2015/'16;533.0;-6.0;-27.0;
6071;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met beide juridische ouders;2016/'17;534.0;-2.0;-25.0;
6072;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2005/'06;533.0;6.0;-38.0;-19.0
6073;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2006/'07;533.0;-5.0;-38.0;-21.0
6074;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2007/'08;533.0;-2.0;-37.0;-18.0
6075;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2008/'09;533.0;-6.0;-40.0;-21.0
6076;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2009/'10;533.0;-1.0;-41.0;-22.0
6077;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2010/'11;533.0;-7.0;-39.0;-22.0
6078;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2011/'12;533.0;-6.0;-39.0;-21.0
6079;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2012/'13;532.0;-11.0;-40.0;-26.0
6080;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2013/'14;532.0;-6.0;-41.0;-24.0
6081;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2014/'15;533.0;-10.0;-38.0;
6082;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2015/'16;532.0;-11.0;-38.0;
6083;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met moeder;2016/'17;533.0;-10.0;-37.0;
6084;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2005/'06;531.0;-13.0;-56.0;-23.0
6085;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2006/'07;531.0;-18.0;-46.0;-27.0
6086;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2007/'08;531.0;-17.0;-60.0;-39.0
6087;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2008/'09;532.0;-17.0;-33.0;-27.0
6088;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2009/'10;531.0;-24.0;-48.0;-38.0
6089;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2010/'11;532.0;-14.0;-50.0;-30.0
6090;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2011/'12;531.0;-23.0;-56.0;-48.0
6091;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2012/'13;531.0;-24.0;-48.0;-34.0
6092;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2013/'14;532.0;-16.0;-39.0;-23.0
6093;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2014/'15;531.0;-20.0;-50.0;
6094;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2015/'16;531.0;-28.0;-51.0;
6095;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont alleen met vader;2016/'17;534.0;-4.0;-26.0;
6096;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2005/'06;531.0;-12.0;-46.0;-32.0
6097;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2006/'07;531.0;-24.0;-51.0;-36.0
6098;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2007/'08;531.0;-19.0;-52.0;-33.0
6099;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2008/'09;531.0;-22.0;-50.0;-32.0
6100;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2009/'10;532.0;-9.0;-50.0;-30.0
6101;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2010/'11;531.0;-24.0;-53.0;-43.0
6102;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2011/'12;532.0;-21.0;-52.0;-31.0
6103;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2012/'13;531.0;-23.0;-57.0;-40.0
6104;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2013/'14;531.0;-20.0;-46.0;-26.0
6105;Meisjes;Totaal;Gestandaardiseerd inkomen, 2e 20%-groep;Woont met moeder en partner;2014/'15;532.0;-16.0;-46.0;
