ID;InkomensbronEersteJaar;InkomensbronTweedeJaar;Perioden;Koopkrachtontwikkeling_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageVanCategorieIn1eJaar_8;PercentageMetInkomensdaling_9
2871;3.2.1 Uitkering algemene bijstandswet;3.2 Uitkering sociale voorzieningen;2007;1.7;-12.0;-1.8;1.7;7.7;19.0;2;77;31.0
2872;3.2.1 Uitkering algemene bijstandswet;3.2 Uitkering sociale voorzieningen;2008;0.4;-11.0;-3.0;0.4;6.7;18.0;2;77;48.0
2873;3.2.1 Uitkering algemene bijstandswet;3.2 Uitkering sociale voorzieningen;2009;1.5;-11.0;-2.6;1.5;7.3;21.0;2;82;37.0
2874;3.2.1 Uitkering algemene bijstandswet;3.2 Uitkering sociale voorzieningen;2010;0.5;-12.0;-2.8;0.5;6.9;23.0;2;86;40.0
2875;3.2.1 Uitkering algemene bijstandswet;3.2 Uitkering sociale voorzieningen;2011;-0.9;-14.0;-4.5;-0.9;5.0;17.0;2;84;57.0
2876;3.2.1 Uitkering algemene bijstandswet;3.2 Uitkering sociale voorzieningen;2012;-1.3;-14.0;-5.4;-1.3;4.3;18.0;3;85;61.0
2877;3.2.1 Uitkering algemene bijstandswet;3.2 Uitkering sociale voorzieningen;2013;-1.1;-13.0;-4.6;-1.1;5.1;18.0;3;87;58.0
2878;3.2.1 Uitkering algemene bijstandswet;3.2 Uitkering sociale voorzieningen;2014;2.3;-9.0;0.0;2.3;9.5;25.0;3;87;25.0
2879;3.2.1 Uitkering algemene bijstandswet;3.2 Uitkering sociale voorzieningen;2015;1.0;-11.0;-1.8;1.0;5.6;18.0;3;84;33.0
2880;3.2.1 Uitkering algemene bijstandswet;3.2.1 Uitkering algemene bijstandswet;2001;4.1;-10.0;0.7;4.1;11.0;22.0;3;80;23.0
2881;3.2.1 Uitkering algemene bijstandswet;3.2.1 Uitkering algemene bijstandswet;2002;1.7;-9.0;-0.9;1.7;8.4;19.0;3;82;28.0
2882;3.2.1 Uitkering algemene bijstandswet;3.2.1 Uitkering algemene bijstandswet;2003;0.7;-10.0;-2.1;0.7;7.2;17.0;3;85;41.0
2883;3.2.1 Uitkering algemene bijstandswet;3.2.1 Uitkering algemene bijstandswet;2004;0.7;-12.0;-2.6;0.7;7.3;17.0;3;85;44.0
2884;3.2.1 Uitkering algemene bijstandswet;3.2.1 Uitkering algemene bijstandswet;2005;-1.1;-14.0;-4.5;-1.1;5.0;16.0;3;83;57.0
2885;3.2.1 Uitkering algemene bijstandswet;3.2.1 Uitkering algemene bijstandswet;2006;3.1;-10.0;-1.0;3.1;10.3;21.0;3;79;28.0
2886;3.2.1 Uitkering algemene bijstandswet;3.2.1 Uitkering algemene bijstandswet;2007;1.7;-12.0;-1.8;1.7;7.7;19.0;2;76;32.0
2887;3.2.1 Uitkering algemene bijstandswet;3.2.1 Uitkering algemene bijstandswet;2008;0.4;-11.0;-3.0;0.4;6.6;18.0;2;77;48.0
2888;3.2.1 Uitkering algemene bijstandswet;3.2.1 Uitkering algemene bijstandswet;2009;1.5;-11.0;-2.6;1.5;7.1;21.0;2;81;37.0
2889;3.2.1 Uitkering algemene bijstandswet;3.2.1 Uitkering algemene bijstandswet;2010;0.5;-12.0;-2.8;0.5;6.8;23.0;2;84;40.0
2890;3.2.1 Uitkering algemene bijstandswet;3.2.1 Uitkering algemene bijstandswet;2011;-0.9;-14.0;-4.4;-0.9;4.9;17.0;2;83;57.0
2891;3.2.1 Uitkering algemene bijstandswet;3.2.1 Uitkering algemene bijstandswet;2012;-1.4;-14.0;-5.4;-1.4;4.2;18.0;2;84;61.0
2892;3.2.1 Uitkering algemene bijstandswet;3.2.1 Uitkering algemene bijstandswet;2013;-1.1;-13.0;-4.5;-1.1;5.0;18.0;3;86;59.0
2893;3.2.1 Uitkering algemene bijstandswet;3.2.1 Uitkering algemene bijstandswet;2014;2.3;-9.0;0.1;2.3;9.3;24.0;3;86;25.0
2894;3.2.1 Uitkering algemene bijstandswet;3.2.1 Uitkering algemene bijstandswet;2015;1.0;-11.0;-1.8;1.0;5.6;18.0;3;83;33.0
2895;3.2.1 Uitkering algemene bijstandswet;3.2.2 Sociale voorzieningen, overig;2001;;;;;;;0;0;
2896;3.2.1 Uitkering algemene bijstandswet;3.2.2 Sociale voorzieningen, overig;2002;;;;;;;0;0;
2897;3.2.1 Uitkering algemene bijstandswet;3.2.2 Sociale voorzieningen, overig;2003;;;;;;;0;0;
2898;3.2.1 Uitkering algemene bijstandswet;3.2.2 Sociale voorzieningen, overig;2004;;;;;;;0;0;
2899;3.2.1 Uitkering algemene bijstandswet;3.2.2 Sociale voorzieningen, overig;2005;;;;;;;0;0;
2900;3.2.1 Uitkering algemene bijstandswet;3.2.2 Sociale voorzieningen, overig;2006;;;;;;;0;0;
2901;3.2.1 Uitkering algemene bijstandswet;3.2.2 Sociale voorzieningen, overig;2007;;;;;;;0;1;
2902;3.2.1 Uitkering algemene bijstandswet;3.2.2 Sociale voorzieningen, overig;2008;;;;;;;0;1;
2903;3.2.1 Uitkering algemene bijstandswet;3.2.2 Sociale voorzieningen, overig;2009;;;;;;;0;1;
2904;3.2.1 Uitkering algemene bijstandswet;3.2.2 Sociale voorzieningen, overig;2010;;;;;;;0;1;
2905;3.2.1 Uitkering algemene bijstandswet;3.2.2 Sociale voorzieningen, overig;2011;;;;;;;0;1;
2906;3.2.1 Uitkering algemene bijstandswet;3.2.2 Sociale voorzieningen, overig;2012;;;;;;;0;1;
2907;3.2.1 Uitkering algemene bijstandswet;3.2.2 Sociale voorzieningen, overig;2013;;;;;;;0;1;
2908;3.2.1 Uitkering algemene bijstandswet;3.2.2 Sociale voorzieningen, overig;2014;;;;;;;0;1;
2909;3.2.1 Uitkering algemene bijstandswet;3.2.2 Sociale voorzieningen, overig;2015;;;;;;;0;1;
2910;3.2.1 Uitkering algemene bijstandswet;3.3 Overig overdrachtsinkomen;2001;;;;;;;0;0;
2911;3.2.1 Uitkering algemene bijstandswet;3.3 Overig overdrachtsinkomen;2002;;;;;;;0;1;
2912;3.2.1 Uitkering algemene bijstandswet;3.3 Overig overdrachtsinkomen;2003;;;;;;;0;0;
2913;3.2.1 Uitkering algemene bijstandswet;3.3 Overig overdrachtsinkomen;2004;;;;;;;0;1;
2914;3.2.1 Uitkering algemene bijstandswet;3.3 Overig overdrachtsinkomen;2005;;;;;;;0;1;
2915;3.2.1 Uitkering algemene bijstandswet;3.3 Overig overdrachtsinkomen;2006;;;;;;;0;1;
2916;3.2.1 Uitkering algemene bijstandswet;3.3 Overig overdrachtsinkomen;2007;;;;;;;0;1;
2917;3.2.1 Uitkering algemene bijstandswet;3.3 Overig overdrachtsinkomen;2008;;;;;;;0;1;
2918;3.2.1 Uitkering algemene bijstandswet;3.3 Overig overdrachtsinkomen;2009;;;;;;;0;1;
2919;3.2.1 Uitkering algemene bijstandswet;3.3 Overig overdrachtsinkomen;2010;;;;;;;0;1;
2920;3.2.1 Uitkering algemene bijstandswet;3.3 Overig overdrachtsinkomen;2011;;;;;;;0;1;
2921;3.2.1 Uitkering algemene bijstandswet;3.3 Overig overdrachtsinkomen;2012;;;;;;;0;1;
2922;3.2.1 Uitkering algemene bijstandswet;3.3 Overig overdrachtsinkomen;2013;;;;;;;0;1;
2923;3.2.1 Uitkering algemene bijstandswet;3.3 Overig overdrachtsinkomen;2014;;;;;;;0;1;
2924;3.2.1 Uitkering algemene bijstandswet;3.3 Overig overdrachtsinkomen;2015;;;;;;;0;1;
2925;3.2.2 Sociale voorzieningen, overig;Totaal personen;2001;3.6;-6.0;0.9;3.6;11.2;30.0;0;100;22.0
2926;3.2.2 Sociale voorzieningen, overig;Totaal personen;2002;1.5;-9.0;-0.1;1.5;9.3;23.0;0;100;25.0
2927;3.2.2 Sociale voorzieningen, overig;Totaal personen;2003;0.2;-12.0;-1.9;0.2;6.2;17.0;0;100;47.0
2928;3.2.2 Sociale voorzieningen, overig;Totaal personen;2004;0.7;-10.0;-2.3;0.7;8.9;23.0;0;100;44.0
2929;3.2.2 Sociale voorzieningen, overig;Totaal personen;2005;0.5;-11.0;-3.0;0.5;9.3;31.0;0;100;48.0
2930;3.2.2 Sociale voorzieningen, overig;Totaal personen;2006;2.8;-11.0;-1.7;2.8;9.7;25.0;0;100;31.0
2931;3.2.2 Sociale voorzieningen, overig;Totaal personen;2007;2.4;-10.0;-0.4;2.4;13.0;42.0;0;100;27.0
2932;3.2.2 Sociale voorzieningen, overig;Totaal personen;2008;0.9;-14.0;-2.8;0.9;10.7;32.0;0;100;42.0
2933;3.2.2 Sociale voorzieningen, overig;Totaal personen;2009;1.9;-12.0;-3.9;1.9;11.2;33.0;1;100;39.0
2934;3.2.2 Sociale voorzieningen, overig;Totaal personen;2010;-0.2;-16.0;-6.2;-0.2;6.2;37.0;1;100;53.0
2935;3.2.2 Sociale voorzieningen, overig;Totaal personen;2011;-0.8;-15.0;-3.4;-0.8;11.2;36.0;1;100;55.0
2936;3.2.2 Sociale voorzieningen, overig;Totaal personen;2012;-0.8;-17.0;-4.2;-0.8;8.3;33.0;1;100;57.0
2937;3.2.2 Sociale voorzieningen, overig;Totaal personen;2013;-1.3;-17.0;-4.3;-1.3;6.8;26.0;1;100;57.0
2938;3.2.2 Sociale voorzieningen, overig;Totaal personen;2014;1.6;-13.0;-1.6;1.6;11.0;30.0;1;100;31.0
2939;3.2.2 Sociale voorzieningen, overig;Totaal personen;2015;0.4;-15.0;-3.1;0.4;8.0;27.0;1;100;42.0
2940;3.2.2 Sociale voorzieningen, overig;1 Inkomen uit arbeid;2001;;;;;;;0;8;
2941;3.2.2 Sociale voorzieningen, overig;1 Inkomen uit arbeid;2002;;;;;;;0;5;
2942;3.2.2 Sociale voorzieningen, overig;1 Inkomen uit arbeid;2003;;;;;;;0;5;
2943;3.2.2 Sociale voorzieningen, overig;1 Inkomen uit arbeid;2004;;;;;;;0;6;
2944;3.2.2 Sociale voorzieningen, overig;1 Inkomen uit arbeid;2005;;;;;;;0;6;
2945;3.2.2 Sociale voorzieningen, overig;1 Inkomen uit arbeid;2006;;;;;;;0;5;
2946;3.2.2 Sociale voorzieningen, overig;1 Inkomen uit arbeid;2007;;;;;;;0;6;
2947;3.2.2 Sociale voorzieningen, overig;1 Inkomen uit arbeid;2008;;;;;;;0;10;
2948;3.2.2 Sociale voorzieningen, overig;1 Inkomen uit arbeid;2009;;;;;;;0;7;
2949;3.2.2 Sociale voorzieningen, overig;1 Inkomen uit arbeid;2010;;;;;;;0;9;
2950;3.2.2 Sociale voorzieningen, overig;1 Inkomen uit arbeid;2011;;;;;;;0;8;
2951;3.2.2 Sociale voorzieningen, overig;1 Inkomen uit arbeid;2012;;;;;;;0;8;
2952;3.2.2 Sociale voorzieningen, overig;1 Inkomen uit arbeid;2013;;;;;;;0;7;
2953;3.2.2 Sociale voorzieningen, overig;1 Inkomen uit arbeid;2014;;;;;;;0;8;
2954;3.2.2 Sociale voorzieningen, overig;1 Inkomen uit arbeid;2015;25.2;-13.0;7.4;25.2;72.4;132.0;0;8;15.0
2955;3.2.2 Sociale voorzieningen, overig;1.1 Loon werknemer;2001;;;;;;;0;6;
2956;3.2.2 Sociale voorzieningen, overig;1.1 Loon werknemer;2002;;;;;;;0;5;
2957;3.2.2 Sociale voorzieningen, overig;1.1 Loon werknemer;2003;;;;;;;0;5;
2958;3.2.2 Sociale voorzieningen, overig;1.1 Loon werknemer;2004;;;;;;;0;6;
2959;3.2.2 Sociale voorzieningen, overig;1.1 Loon werknemer;2005;;;;;;;0;6;
2960;3.2.2 Sociale voorzieningen, overig;1.1 Loon werknemer;2006;;;;;;;0;5;
2961;3.2.2 Sociale voorzieningen, overig;1.1 Loon werknemer;2007;;;;;;;0;6;
2962;3.2.2 Sociale voorzieningen, overig;1.1 Loon werknemer;2008;;;;;;;0;9;
2963;3.2.2 Sociale voorzieningen, overig;1.1 Loon werknemer;2009;;;;;;;0;7;
2964;3.2.2 Sociale voorzieningen, overig;1.1 Loon werknemer;2010;;;;;;;0;8;
2965;3.2.2 Sociale voorzieningen, overig;1.1 Loon werknemer;2011;;;;;;;0;7;
2966;3.2.2 Sociale voorzieningen, overig;1.1 Loon werknemer;2012;;;;;;;0;7;
2967;3.2.2 Sociale voorzieningen, overig;1.1 Loon werknemer;2013;;;;;;;0;6;
2968;3.2.2 Sociale voorzieningen, overig;1.1 Loon werknemer;2014;;;;;;;0;7;
2969;3.2.2 Sociale voorzieningen, overig;1.1 Loon werknemer;2015;25.2;-8.0;7.5;25.2;68.4;122.0;0;8;13.0
2970;3.2.2 Sociale voorzieningen, overig;1.2 Loon ambtenaar;2001;;;;;;;0;2;
2971;3.2.2 Sociale voorzieningen, overig;1.2 Loon ambtenaar;2002;;;;;;;0;0;
2972;3.2.2 Sociale voorzieningen, overig;1.2 Loon ambtenaar;2003;;;;;;;0;0;0.0
2973;3.2.2 Sociale voorzieningen, overig;1.2 Loon ambtenaar;2004;;;;;;;0;0;
2974;3.2.2 Sociale voorzieningen, overig;1.2 Loon ambtenaar;2005;;;;;;;0;0;
2975;3.2.2 Sociale voorzieningen, overig;1.2 Loon ambtenaar;2006;;;;;;;0;0;
2976;3.2.2 Sociale voorzieningen, overig;1.2 Loon ambtenaar;2007;;;;;;;0;0;
2977;3.2.2 Sociale voorzieningen, overig;1.2 Loon ambtenaar;2008;;;;;;;0;0;
2978;3.2.2 Sociale voorzieningen, overig;1.2 Loon ambtenaar;2009;;;;;;;0;1;
2979;3.2.2 Sociale voorzieningen, overig;1.2 Loon ambtenaar;2010;;;;;;;0;0;
2980;3.2.2 Sociale voorzieningen, overig;1.2 Loon ambtenaar;2011;;;;;;;0;0;
2981;3.2.2 Sociale voorzieningen, overig;1.2 Loon ambtenaar;2012;;;;;;;0;0;
2982;3.2.2 Sociale voorzieningen, overig;1.2 Loon ambtenaar;2013;;;;;;;0;0;
2983;3.2.2 Sociale voorzieningen, overig;1.2 Loon ambtenaar;2014;;;;;;;0;0;
2984;3.2.2 Sociale voorzieningen, overig;1.2 Loon ambtenaar;2015;;;;;;;0;0;
2985;3.2.2 Sociale voorzieningen, overig;1.3 Overig inkomen uit arbeid;2001;;;;;;;0;0;0.0
2986;3.2.2 Sociale voorzieningen, overig;1.3 Overig inkomen uit arbeid;2002;;;;;;;0;0;0.0
2987;3.2.2 Sociale voorzieningen, overig;1.3 Overig inkomen uit arbeid;2003;;;;;;;0;0;0.0
2988;3.2.2 Sociale voorzieningen, overig;1.3 Overig inkomen uit arbeid;2004;;;;;;;0;0;
2989;3.2.2 Sociale voorzieningen, overig;1.3 Overig inkomen uit arbeid;2005;;;;;;;0;0;
2990;3.2.2 Sociale voorzieningen, overig;1.3 Overig inkomen uit arbeid;2006;;;;;;;0;0;
2991;3.2.2 Sociale voorzieningen, overig;1.3 Overig inkomen uit arbeid;2007;;;;;;;0;0;
2992;3.2.2 Sociale voorzieningen, overig;1.3 Overig inkomen uit arbeid;2008;;;;;;;0;1;
2993;3.2.2 Sociale voorzieningen, overig;1.3 Overig inkomen uit arbeid;2009;;;;;;;0;0;
2994;3.2.2 Sociale voorzieningen, overig;1.3 Overig inkomen uit arbeid;2010;;;;;;;0;0;
2995;3.2.2 Sociale voorzieningen, overig;1.3 Overig inkomen uit arbeid;2011;;;;;;;0;0;
2996;3.2.2 Sociale voorzieningen, overig;1.3 Overig inkomen uit arbeid;2012;;;;;;;0;0;
2997;3.2.2 Sociale voorzieningen, overig;1.3 Overig inkomen uit arbeid;2013;;;;;;;0;1;
2998;3.2.2 Sociale voorzieningen, overig;1.3 Overig inkomen uit arbeid;2014;;;;;;;0;1;
2999;3.2.2 Sociale voorzieningen, overig;1.3 Overig inkomen uit arbeid;2015;;;;;;;0;0;
3000;3.2.2 Sociale voorzieningen, overig;2 Inkomen uit eigen onderneming;2001;;;;;;;0;1;
3001;3.2.2 Sociale voorzieningen, overig;2 Inkomen uit eigen onderneming;2002;;;;;;;0;1;
3002;3.2.2 Sociale voorzieningen, overig;2 Inkomen uit eigen onderneming;2003;;;;;;;0;1;
3003;3.2.2 Sociale voorzieningen, overig;2 Inkomen uit eigen onderneming;2004;;;;;;;0;0;
3004;3.2.2 Sociale voorzieningen, overig;2 Inkomen uit eigen onderneming;2005;;;;;;;0;3;
3005;3.2.2 Sociale voorzieningen, overig;2 Inkomen uit eigen onderneming;2006;;;;;;;0;0;
3006;3.2.2 Sociale voorzieningen, overig;2 Inkomen uit eigen onderneming;2007;;;;;;;0;2;
3007;3.2.2 Sociale voorzieningen, overig;2 Inkomen uit eigen onderneming;2008;;;;;;;0;1;
3008;3.2.2 Sociale voorzieningen, overig;2 Inkomen uit eigen onderneming;2009;;;;;;;0;2;
3009;3.2.2 Sociale voorzieningen, overig;2 Inkomen uit eigen onderneming;2010;;;;;;;0;1;
3010;3.2.2 Sociale voorzieningen, overig;2 Inkomen uit eigen onderneming;2011;;;;;;;0;1;
3011;3.2.2 Sociale voorzieningen, overig;2 Inkomen uit eigen onderneming;2012;;;;;;;0;1;
3012;3.2.2 Sociale voorzieningen, overig;2 Inkomen uit eigen onderneming;2013;;;;;;;0;1;
3013;3.2.2 Sociale voorzieningen, overig;2 Inkomen uit eigen onderneming;2014;;;;;;;0;1;
3014;3.2.2 Sociale voorzieningen, overig;2 Inkomen uit eigen onderneming;2015;;;;;;;0;1;
3015;3.2.2 Sociale voorzieningen, overig;3 Overdrachtsinkomen;2001;3.4;-6.0;0.8;3.4;8.8;21.0;0;91;22.0
3016;3.2.2 Sociale voorzieningen, overig;3 Overdrachtsinkomen;2002;1.3;-9.0;-0.4;1.3;7.9;21.0;0;94;27.0
3017;3.2.2 Sociale voorzieningen, overig;3 Overdrachtsinkomen;2003;0.0;-13.0;-2.2;0.0;4.5;14.0;0;94;50.0
3018;3.2.2 Sociale voorzieningen, overig;3 Overdrachtsinkomen;2004;0.7;-11.0;-2.4;0.7;8.3;22.0;0;94;45.0
3019;3.2.2 Sociale voorzieningen, overig;3 Overdrachtsinkomen;2005;0.0;-11.0;-3.1;0.0;7.0;21.0;0;91;50.0
3020;3.2.2 Sociale voorzieningen, overig;3 Overdrachtsinkomen;2006;2.6;-10.0;-1.7;2.6;8.8;22.0;0;94;32.0
3021;3.2.2 Sociale voorzieningen, overig;3 Overdrachtsinkomen;2007;2.1;-11.0;-0.6;2.1;9.8;30.0;0;92;28.0
3022;3.2.2 Sociale voorzieningen, overig;3 Overdrachtsinkomen;2008;0.7;-13.0;-2.8;0.7;8.1;26.0;0;89;44.0
3023;3.2.2 Sociale voorzieningen, overig;3 Overdrachtsinkomen;2009;1.5;-12.0;-4.4;1.5;7.0;24.0;0;90;42.0
3024;3.2.2 Sociale voorzieningen, overig;3 Overdrachtsinkomen;2010;-0.2;-15.0;-6.2;-0.2;4.8;21.0;0;90;55.0
3025;3.2.2 Sociale voorzieningen, overig;3 Overdrachtsinkomen;2011;-1.0;-14.0;-3.3;-1.0;9.4;30.0;1;91;58.0
3026;3.2.2 Sociale voorzieningen, overig;3 Overdrachtsinkomen;2012;-0.9;-17.0;-4.4;-0.9;5.2;21.0;1;91;60.0
3027;3.2.2 Sociale voorzieningen, overig;3 Overdrachtsinkomen;2013;-1.6;-17.0;-4.8;-1.6;4.2;19.0;1;92;61.0
3028;3.2.2 Sociale voorzieningen, overig;3 Overdrachtsinkomen;2014;1.3;-13.0;-2.3;1.3;8.6;21.0;1;91;33.0
3029;3.2.2 Sociale voorzieningen, overig;3 Overdrachtsinkomen;2015;0.3;-15.0;-4.0;0.3;5.2;20.0;1;91;44.0
3030;3.2.2 Sociale voorzieningen, overig;3.1 Uitkering inkomensverzekering;2001;;;;;;;0;8;
3031;3.2.2 Sociale voorzieningen, overig;3.1 Uitkering inkomensverzekering;2002;;;;;;;0;12;
3032;3.2.2 Sociale voorzieningen, overig;3.1 Uitkering inkomensverzekering;2003;;;;;;;0;11;
3033;3.2.2 Sociale voorzieningen, overig;3.1 Uitkering inkomensverzekering;2004;11.0;-13.0;-0.5;11.0;26.4;42.0;0;16;27.0
3034;3.2.2 Sociale voorzieningen, overig;3.1 Uitkering inkomensverzekering;2005;;;;;;;0;13;
3035;3.2.2 Sociale voorzieningen, overig;3.1 Uitkering inkomensverzekering;2006;;;;;;;0;14;
3036;3.2.2 Sociale voorzieningen, overig;3.1 Uitkering inkomensverzekering;2007;;;;;;;0;7;
3037;3.2.2 Sociale voorzieningen, overig;3.1 Uitkering inkomensverzekering;2008;;;;;;;0;8;
3038;3.2.2 Sociale voorzieningen, overig;3.1 Uitkering inkomensverzekering;2009;;;;;;;0;5;
3039;3.2.2 Sociale voorzieningen, overig;3.1 Uitkering inkomensverzekering;2010;;;;;;;0;8;
3040;3.2.2 Sociale voorzieningen, overig;3.1 Uitkering inkomensverzekering;2011;;;;;;;0;7;
3041;3.2.2 Sociale voorzieningen, overig;3.1 Uitkering inkomensverzekering;2012;;;;;;;0;6;
3042;3.2.2 Sociale voorzieningen, overig;3.1 Uitkering inkomensverzekering;2013;;;;;;;0;5;
3043;3.2.2 Sociale voorzieningen, overig;3.1 Uitkering inkomensverzekering;2014;;;;;;;0;4;
3044;3.2.2 Sociale voorzieningen, overig;3.1 Uitkering inkomensverzekering;2015;;;;;;;0;6;
3045;3.2.2 Sociale voorzieningen, overig;3.1.1 Uitkering werkloosheid;2001;;;;;;;0;0;
3046;3.2.2 Sociale voorzieningen, overig;3.1.1 Uitkering werkloosheid;2002;;;;;;;0;0;0.0
3047;3.2.2 Sociale voorzieningen, overig;3.1.1 Uitkering werkloosheid;2003;;;;;;;0;1;
3048;3.2.2 Sociale voorzieningen, overig;3.1.1 Uitkering werkloosheid;2004;;;;;;;0;0;
3049;3.2.2 Sociale voorzieningen, overig;3.1.1 Uitkering werkloosheid;2005;;;;;;;0;1;
3050;3.2.2 Sociale voorzieningen, overig;3.1.1 Uitkering werkloosheid;2006;;;;;;;0;1;
3051;3.2.2 Sociale voorzieningen, overig;3.1.1 Uitkering werkloosheid;2007;;;;;;;0;1;
3052;3.2.2 Sociale voorzieningen, overig;3.1.1 Uitkering werkloosheid;2008;;;;;;;0;0;
3053;3.2.2 Sociale voorzieningen, overig;3.1.1 Uitkering werkloosheid;2009;;;;;;;0;0;
3054;3.2.2 Sociale voorzieningen, overig;3.1.1 Uitkering werkloosheid;2010;;;;;;;0;0;
3055;3.2.2 Sociale voorzieningen, overig;3.1.1 Uitkering werkloosheid;2011;;;;;;;0;1;
3056;3.2.2 Sociale voorzieningen, overig;3.1.1 Uitkering werkloosheid;2012;;;;;;;0;0;
3057;3.2.2 Sociale voorzieningen, overig;3.1.1 Uitkering werkloosheid;2013;;;;;;;0;0;
3058;3.2.2 Sociale voorzieningen, overig;3.1.1 Uitkering werkloosheid;2014;;;;;;;0;1;
3059;3.2.2 Sociale voorzieningen, overig;3.1.1 Uitkering werkloosheid;2015;;;;;;;0;0;
3060;3.2.2 Sociale voorzieningen, overig;3.1.2 Uitkering ziekte/arbeidsongeschikt;2001;;;;;;;0;1;
3061;3.2.2 Sociale voorzieningen, overig;3.1.2 Uitkering ziekte/arbeidsongeschikt;2002;;;;;;;0;1;
3062;3.2.2 Sociale voorzieningen, overig;3.1.2 Uitkering ziekte/arbeidsongeschikt;2003;;;;;;;0;2;
3063;3.2.2 Sociale voorzieningen, overig;3.1.2 Uitkering ziekte/arbeidsongeschikt;2004;;;;;;;0;2;
3064;3.2.2 Sociale voorzieningen, overig;3.1.2 Uitkering ziekte/arbeidsongeschikt;2005;;;;;;;0;2;
3065;3.2.2 Sociale voorzieningen, overig;3.1.2 Uitkering ziekte/arbeidsongeschikt;2006;;;;;;;0;4;
3066;3.2.2 Sociale voorzieningen, overig;3.1.2 Uitkering ziekte/arbeidsongeschikt;2007;;;;;;;0;1;
3067;3.2.2 Sociale voorzieningen, overig;3.1.2 Uitkering ziekte/arbeidsongeschikt;2008;;;;;;;0;3;
3068;3.2.2 Sociale voorzieningen, overig;3.1.2 Uitkering ziekte/arbeidsongeschikt;2009;;;;;;;0;1;
3069;3.2.2 Sociale voorzieningen, overig;3.1.2 Uitkering ziekte/arbeidsongeschikt;2010;;;;;;;0;2;
3070;3.2.2 Sociale voorzieningen, overig;3.1.2 Uitkering ziekte/arbeidsongeschikt;2011;;;;;;;0;1;
3071;3.2.2 Sociale voorzieningen, overig;3.1.2 Uitkering ziekte/arbeidsongeschikt;2012;;;;;;;0;2;
3072;3.2.2 Sociale voorzieningen, overig;3.1.2 Uitkering ziekte/arbeidsongeschikt;2013;;;;;;;0;1;
3073;3.2.2 Sociale voorzieningen, overig;3.1.2 Uitkering ziekte/arbeidsongeschikt;2014;;;;;;;0;1;
3074;3.2.2 Sociale voorzieningen, overig;3.1.2 Uitkering ziekte/arbeidsongeschikt;2015;;;;;;;0;2;
3075;3.2.2 Sociale voorzieningen, overig;3.1.3 Uitkering ouderdom/nabestaanden;2001;;;;;;;0;7;
3076;3.2.2 Sociale voorzieningen, overig;3.1.3 Uitkering ouderdom/nabestaanden;2002;;;;;;;0;11;
3077;3.2.2 Sociale voorzieningen, overig;3.1.3 Uitkering ouderdom/nabestaanden;2003;;;;;;;0;9;
3078;3.2.2 Sociale voorzieningen, overig;3.1.3 Uitkering ouderdom/nabestaanden;2004;;;;;;;0;13;
3079;3.2.2 Sociale voorzieningen, overig;3.1.3 Uitkering ouderdom/nabestaanden;2005;;;;;;;0;9;
3080;3.2.2 Sociale voorzieningen, overig;3.1.3 Uitkering ouderdom/nabestaanden;2006;;;;;;;0;9;
3081;3.2.2 Sociale voorzieningen, overig;3.1.3 Uitkering ouderdom/nabestaanden;2007;;;;;;;0;5;
3082;3.2.2 Sociale voorzieningen, overig;3.1.3 Uitkering ouderdom/nabestaanden;2008;;;;;;;0;5;
3083;3.2.2 Sociale voorzieningen, overig;3.1.3 Uitkering ouderdom/nabestaanden;2009;;;;;;;0;4;
3084;3.2.2 Sociale voorzieningen, overig;3.1.3 Uitkering ouderdom/nabestaanden;2010;;;;;;;0;6;
3085;3.2.2 Sociale voorzieningen, overig;3.1.3 Uitkering ouderdom/nabestaanden;2011;;;;;;;0;5;
3086;3.2.2 Sociale voorzieningen, overig;3.1.3 Uitkering ouderdom/nabestaanden;2012;;;;;;;0;3;
3087;3.2.2 Sociale voorzieningen, overig;3.1.3 Uitkering ouderdom/nabestaanden;2013;;;;;;;0;4;
3088;3.2.2 Sociale voorzieningen, overig;3.1.3 Uitkering ouderdom/nabestaanden;2014;;;;;;;0;2;
3089;3.2.2 Sociale voorzieningen, overig;3.1.3 Uitkering ouderdom/nabestaanden;2015;;;;;;;0;3;
3090;3.2.2 Sociale voorzieningen, overig;3.2 Uitkering sociale voorzieningen;2001;3.3;-6.0;0.8;3.3;7.0;17.0;0;82;22.0
3091;3.2.2 Sociale voorzieningen, overig;3.2 Uitkering sociale voorzieningen;2002;1.2;-8.0;0.0;1.2;6.3;15.0;0;82;25.0
3092;3.2.2 Sociale voorzieningen, overig;3.2 Uitkering sociale voorzieningen;2003;-0.1;-10.0;-2.1;-0.1;3.6;10.0;0;82;52.0
3093;3.2.2 Sociale voorzieningen, overig;3.2 Uitkering sociale voorzieningen;2004;0.2;-10.0;-2.4;0.2;4.9;14.0;0;78;49.0
3094;3.2.2 Sociale voorzieningen, overig;3.2 Uitkering sociale voorzieningen;2005;-0.3;-10.0;-3.2;-0.3;5.8;17.0;0;79;53.0
3095;3.2.2 Sociale voorzieningen, overig;3.2 Uitkering sociale voorzieningen;2006;2.4;-9.0;-1.3;2.4;6.5;18.0;0;80;31.0
