ID;Geslacht;GeboortelandOuders;Herkomstland;Perioden;Personen_1;GemiddeldGestandaardiseerdInkomen_2;PersonenMetInkomen_3;GemiddeldPersoonlijkInkomen_4;PersonenEconomischZelfstandig_5;PersonenMetLaagInkomen_6
5268;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Suriname;2014;82.0;23.3;51.9;19.5;58.7;14.1
5269;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Suriname;2015;83.1;23.9;54.1;19.7;59.7;13.0
5270;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Suriname;2016;83.9;25.1;56.2;20.4;61.1;11.9
5271;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Suriname;2017;84.8;26.2;58.5;21.4;63.6;10.9
5272;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Suriname;2018;85.9;27.4;60.9;22.5;66.3;10.3
5273;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Suriname;2019;86.8;29.0;63.0;24.0;68.5;9.2
5274;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Suriname;2020;87.8;30.1;64.4;25.6;67.8;8.1
5275;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Suriname;2021;88.8;31.8;66.8;27.1;70.2;7.2
5276;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Suriname;2022;89.7;33.8;69.2;29.6;73.8;4.4
5277;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Suriname;2023;90.3;36.8;70.6;32.2;74.3;3.7
5278;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Turkije;2011;92.0;18.3;43.4;14.0;52.7;17.0
5279;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Turkije;2012;93.7;18.4;45.7;14.1;50.8;19.4
5280;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Turkije;2013;95.1;18.9;47.9;14.5;48.4;20.4
5281;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Turkije;2014;96.3;19.8;50.3;14.8;47.8;19.4
5282;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Turkije;2015;97.5;20.5;52.8;15.1;48.2;17.9
5283;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Turkije;2016;98.6;21.8;55.6;15.9;50.7;15.7
5284;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Turkije;2017;100.2;23.0;58.7;16.9;53.5;14.0
5285;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Turkije;2018;101.6;24.1;61.9;18.1;57.1;12.9
5286;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Turkije;2019;103.0;25.9;64.9;19.5;59.8;11.2
5287;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Turkije;2020;104.7;27.8;67.4;21.3;60.6;9.4
5288;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Turkije;2021;106.2;29.3;70.6;22.6;63.1;8.5
5289;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Turkije;2022;107.6;31.7;73.9;24.8;67.1;6.4
5290;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Turkije;2023;108.8;34.7;76.1;27.4;67.9;5.4
5291;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Afghanistan;2011;3.9;14.7;0.1;5.9;;42.5
5292;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Afghanistan;2012;4.2;14.9;0.2;5.6;;43.8
5293;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Afghanistan;2013;4.5;15.1;0.3;5.5;;46.9
5294;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Afghanistan;2014;4.8;15.9;0.4;5.1;;44.0
5295;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Afghanistan;2015;5.1;16.6;0.6;5.5;;41.1
5296;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Afghanistan;2016;5.5;17.6;0.8;5.8;;37.1
5297;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Afghanistan;2017;5.8;18.7;1.0;6.3;57.5;33.8
5298;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Afghanistan;2018;6.2;19.8;1.2;7.1;63.0;31.1
5299;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Afghanistan;2019;6.6;21.6;1.4;8.0;64.8;27.7
5300;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Afghanistan;2020;7.1;23.1;1.6;9.1;62.8;24.3
5301;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Afghanistan;2021;7.5;24.9;1.9;10.7;70.2;21.0
5302;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Afghanistan;2022;8.0;27.2;2.3;12.1;78.8;16.3
5303;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Afghanistan;2023;8.5;29.9;2.6;14.2;81.3;13.3
5304;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Eritrea;2011;0.2;15.5;0.0;;;35.0
5305;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Eritrea;2012;0.2;15.2;0.0;;;41.9
5306;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Eritrea;2013;0.2;15.4;0.0;;;44.0
5307;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Eritrea;2014;0.2;15.8;0.0;;;46.0
5308;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Eritrea;2015;0.3;16.6;0.0;;;46.6
5309;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Eritrea;2016;0.4;15.8;0.0;;;57.3
5310;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Eritrea;2017;0.6;15.2;0.0;;;67.0
5311;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Eritrea;2018;0.7;15.1;0.1;;;68.9
5312;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Eritrea;2019;1.0;15.4;0.1;;;67.4
5313;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Eritrea;2020;1.4;15.9;0.1;;;56.2
5314;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Eritrea;2021;1.6;16.6;0.1;;;51.1
5315;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Eritrea;2022;1.9;18.2;0.1;13.1;;36.0
5316;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Eritrea;2023;2.2;20.5;0.1;13.3;;21.4
5317;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Irak;2011;5.6;15.5;0.4;10.5;69.2;44.3
5318;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Irak;2012;6.0;15.4;0.5;9.4;64.1;47.6
5319;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Irak;2013;6.3;15.6;0.7;8.7;62.7;48.5
5320;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Irak;2014;6.5;16.5;0.9;8.2;64.5;47.0
5321;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Irak;2015;6.9;16.9;1.1;7.6;59.1;45.1
5322;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Irak;2016;7.4;17.8;1.4;7.7;62.6;41.9
5323;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Irak;2017;7.9;18.7;1.8;8.0;61.5;38.8
5324;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Irak;2018;8.3;19.7;2.1;8.8;62.6;36.0
5325;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Irak;2019;8.7;20.9;2.5;9.7;65.4;31.2
5326;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Irak;2020;9.2;22.5;2.8;11.1;67.0;27.3
5327;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Irak;2021;9.7;24.1;3.2;12.6;73.4;23.2
5328;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Irak;2022;10.2;26.4;3.7;14.0;75.9;18.9
5329;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Irak;2023;10.6;29.3;4.1;16.2;76.6;14.4
5330;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Iran;2011;3.3;22.2;0.8;11.8;63.0;17.8
5331;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Iran;2012;3.4;22.5;0.9;11.8;58.1;18.9
5332;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Iran;2013;3.7;22.5;1.0;11.5;56.1;22.0
5333;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Iran;2014;3.9;23.8;1.1;11.8;58.5;19.6
5334;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Iran;2015;4.1;24.0;1.3;12.1;61.6;20.0
5335;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Iran;2016;4.3;25.1;1.5;12.5;65.4;18.2
5336;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Iran;2017;4.6;25.9;1.6;13.5;68.8;17.2
5337;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Iran;2018;4.8;26.9;1.8;14.7;71.7;15.0
5338;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Iran;2019;5.1;29.6;2.0;15.8;73.6;13.2
5339;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Iran;2020;5.4;30.9;2.1;17.8;72.8;11.6
5340;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Iran;2021;5.7;33.3;2.3;19.4;76.1;11.3
5341;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Iran;2022;6.1;36.0;2.5;21.5;79.4;8.7
5342;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Iran;2023;6.3;39.2;2.7;24.2;79.4;7.3
5343;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Somalië;2011;3.8;13.0;0.3;4.0;;57.5
5344;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Somalië;2012;4.3;12.8;0.4;4.6;;66.0
5345;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Somalië;2013;4.7;13.0;0.5;4.8;;69.5
5346;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Somalië;2014;5.2;13.4;0.7;5.3;;66.6
5347;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Somalië;2015;5.7;13.8;0.8;6.0;;65.4
5348;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Somalië;2016;6.0;14.2;1.0;6.6;43.5;62.9
5349;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Somalië;2017;6.4;14.9;1.2;7.7;45.6;58.6
5350;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Somalië;2018;6.7;15.6;1.5;8.7;55.2;54.9
5351;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Somalië;2019;7.0;16.7;1.7;10.0;62.6;48.6
5352;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Somalië;2020;7.3;17.8;1.8;11.4;61.8;44.6
5353;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Somalië;2021;7.6;19.9;2.0;13.1;66.2;35.5
5354;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Somalië;2022;7.8;21.9;2.3;14.7;73.4;27.4
5355;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Somalië;2023;8.1;25.0;2.5;16.6;74.5;14.0
5356;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Syrië;2011;1.7;15.9;0.3;10.7;53.5;37.8
5357;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Syrië;2012;1.8;15.9;0.3;10.3;56.8;40.4
5358;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Syrië;2013;2.0;16.0;0.4;10.4;57.8;42.4
5359;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Syrië;2014;2.1;17.1;0.5;10.5;53.1;39.5
5360;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Syrië;2015;2.2;17.5;0.5;10.5;52.6;39.7
5361;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Syrië;2016;2.6;18.2;0.7;10.4;57.6;42.2
5362;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Syrië;2017;3.3;17.7;0.8;10.8;62.6;50.5
5363;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Syrië;2018;4.3;17.2;0.9;11.8;65.0;55.1
5364;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Syrië;2019;5.5;17.6;1.0;12.8;68.5;55.0
5365;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Syrië;2020;6.6;18.4;1.1;14.5;69.5;51.4
5366;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Syrië;2021;7.6;19.3;1.2;16.1;75.4;47.4
5367;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Syrië;2022;8.7;20.9;1.3;18.0;77.3;41.2
5368;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Syrië;2023;9.9;23.2;1.4;20.3;78.4;33.0
5369;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Overig buiten Europa;2011;112.7;22.9;44.9;16.3;65.6;15.0
5370;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Overig buiten Europa;2012;116.5;22.9;47.6;16.7;65.3;16.7
5371;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Overig buiten Europa;2013;120.8;23.1;50.4;17.0;64.0;18.1
5372;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Overig buiten Europa;2014;124.7;24.4;53.5;17.4;64.0;17.0
5373;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Overig buiten Europa;2015;129.1;24.9;57.1;17.7;64.6;15.8
5374;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Overig buiten Europa;2016;133.2;26.1;60.8;18.3;66.5;14.3
5375;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Overig buiten Europa;2017;137.7;27.3;65.0;19.0;68.5;13.0
5376;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Overig buiten Europa;2018;142.4;28.3;69.5;20.0;71.0;12.1
5377;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Overig buiten Europa;2019;147.5;30.5;74.0;21.0;72.5;11.0
5378;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Overig buiten Europa;2020;153.0;31.3;77.0;22.5;71.5;9.8
5379;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Overig buiten Europa;2021;158.7;33.2;82.5;23.8;74.4;8.6
5380;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Overig buiten Europa;2022;164.4;35.4;88.2;25.6;77.6;6.3
5381;Vrouwen;Geboren. in NL, ouder(s) buiten NL;Overig buiten Europa;2023;169.6;38.5;92.4;28.0;77.9;4.9
5382;Vrouwen;Geboren in NL, één ouder geboren NL;Totaal;2011;477.7;26.4;321.3;21.5;59.6;6.9
5383;Vrouwen;Geboren in NL, één ouder geboren NL;Totaal;2012;484.3;26.5;325.5;21.8;59.9;8.0
5384;Vrouwen;Geboren in NL, één ouder geboren NL;Totaal;2013;490.8;26.6;329.4;22.1;59.6;8.9
5385;Vrouwen;Geboren in NL, één ouder geboren NL;Totaal;2014;496.2;28.1;333.0;22.5;59.9;8.6
5386;Vrouwen;Geboren in NL, één ouder geboren NL;Totaal;2015;502.8;28.1;338.0;22.8;60.8;8.3
5387;Vrouwen;Geboren in NL, één ouder geboren NL;Totaal;2016;508.5;29.2;343.0;23.4;62.4;7.7
5388;Vrouwen;Geboren in NL, één ouder geboren NL;Totaal;2017;515.3;30.3;349.9;24.0;63.9;7.3
5389;Vrouwen;Geboren in NL, één ouder geboren NL;Totaal;2018;521.6;30.9;356.4;24.6;65.7;7.1
5390;Vrouwen;Geboren in NL, één ouder geboren NL;Totaal;2019;527.6;33.2;363.1;25.4;67.2;6.6
5391;Vrouwen;Geboren in NL, één ouder geboren NL;Totaal;2020;533.9;33.8;367.0;26.5;67.1;5.9
5392;Vrouwen;Geboren in NL, één ouder geboren NL;Totaal;2021;540.4;35.3;375.7;27.5;69.3;5.4
5393;Vrouwen;Geboren in NL, één ouder geboren NL;Totaal;2022;546.2;37.4;384.8;29.0;72.1;3.9
5394;Vrouwen;Geboren in NL, één ouder geboren NL;Totaal;2023;551.0;40.6;390.1;31.2;72.7;3.2
5395;Vrouwen;Geboren in NL, één ouder geboren NL;Nederland;2011;;;;;;
5396;Vrouwen;Geboren in NL, één ouder geboren NL;Nederland;2012;;;;;;
5397;Vrouwen;Geboren in NL, één ouder geboren NL;Nederland;2013;;;;;;
5398;Vrouwen;Geboren in NL, één ouder geboren NL;Nederland;2014;;;;;;
5399;Vrouwen;Geboren in NL, één ouder geboren NL;Nederland;2015;;;;;;
5400;Vrouwen;Geboren in NL, één ouder geboren NL;Nederland;2016;;;;;;
5401;Vrouwen;Geboren in NL, één ouder geboren NL;Nederland;2017;;;;;;
5402;Vrouwen;Geboren in NL, één ouder geboren NL;Nederland;2018;;;;;;
5403;Vrouwen;Geboren in NL, één ouder geboren NL;Nederland;2019;;;;;;
5404;Vrouwen;Geboren in NL, één ouder geboren NL;Nederland;2020;;;;;;
5405;Vrouwen;Geboren in NL, één ouder geboren NL;Nederland;2021;;;;;;
5406;Vrouwen;Geboren in NL, één ouder geboren NL;Nederland;2022;;;;;;
5407;Vrouwen;Geboren in NL, één ouder geboren NL;Nederland;2023;;;;;;
5408;Vrouwen;Geboren in NL, één ouder geboren NL;Europa (exclusief Nederland);2011;239.4;26.5;180.5;20.2;53.8;5.1
5409;Vrouwen;Geboren in NL, één ouder geboren NL;Europa (exclusief Nederland);2012;239.7;26.8;181.3;20.5;54.8;5.8
5410;Vrouwen;Geboren in NL, één ouder geboren NL;Europa (exclusief Nederland);2013;239.9;26.9;181.6;20.8;55.1;6.4
5411;Vrouwen;Geboren in NL, één ouder geboren NL;Europa (exclusief Nederland);2014;239.2;28.5;181.4;21.2;55.8;6.1
5412;Vrouwen;Geboren in NL, één ouder geboren NL;Europa (exclusief Nederland);2015;239.4;28.4;181.9;21.5;57.2;5.8
5413;Vrouwen;Geboren in NL, één ouder geboren NL;Europa (exclusief Nederland);2016;239.0;29.4;182.1;22.1;58.9;5.4
5414;Vrouwen;Geboren in NL, één ouder geboren NL;Europa (exclusief Nederland);2017;239.2;30.5;183.2;22.6;60.5;5.2
5415;Vrouwen;Geboren in NL, één ouder geboren NL;Europa (exclusief Nederland);2018;238.9;30.9;183.8;23.1;62.5;5.1
5416;Vrouwen;Geboren in NL, één ouder geboren NL;Europa (exclusief Nederland);2019;238.6;33.5;184.4;24.0;64.2;4.8
5417;Vrouwen;Geboren in NL, één ouder geboren NL;Europa (exclusief Nederland);2020;238.2;33.9;184.0;25.0;64.6;4.4
5418;Vrouwen;Geboren in NL, één ouder geboren NL;Europa (exclusief Nederland);2021;238.0;35.4;185.1;25.9;67.0;4.0
5419;Vrouwen;Geboren in NL, één ouder geboren NL;Europa (exclusief Nederland);2022;237.5;37.5;186.0;27.4;69.8;2.8
5420;Vrouwen;Geboren in NL, één ouder geboren NL;Europa (exclusief Nederland);2023;236.5;40.7;185.5;29.6;70.6;2.4
5421;Vrouwen;Geboren in NL, één ouder geboren NL;België;2011;34.5;27.2;26.8;20.4;55.2;4.8
5422;Vrouwen;Geboren in NL, één ouder geboren NL;België;2012;34.4;27.4;26.7;20.7;56.0;5.5
5423;Vrouwen;Geboren in NL, één ouder geboren NL;België;2013;34.2;27.5;26.6;21.0;56.0;6.2
5424;Vrouwen;Geboren in NL, één ouder geboren NL;België;2014;34.0;29.2;26.5;21.5;56.5;5.8
5425;Vrouwen;Geboren in NL, één ouder geboren NL;België;2015;33.8;29.0;26.4;22.0;57.6;5.7
5426;Vrouwen;Geboren in NL, één ouder geboren NL;België;2016;33.6;30.0;26.5;22.4;58.8;5.0
5427;Vrouwen;Geboren in NL, één ouder geboren NL;België;2017;33.5;31.1;26.4;23.1;60.8;4.9
5428;Vrouwen;Geboren in NL, één ouder geboren NL;België;2018;33.3;31.4;26.4;23.7;62.7;5.0
5429;Vrouwen;Geboren in NL, één ouder geboren NL;België;2019;33.0;34.6;26.4;24.6;64.0;4.6
5430;Vrouwen;Geboren in NL, één ouder geboren NL;België;2020;32.9;34.5;26.3;25.6;64.6;4.3
5431;Vrouwen;Geboren in NL, één ouder geboren NL;België;2021;32.7;35.9;26.4;26.5;67.0;3.8
5432;Vrouwen;Geboren in NL, één ouder geboren NL;België;2022;32.5;37.7;26.4;28.0;69.9;2.8
5433;Vrouwen;Geboren in NL, één ouder geboren NL;België;2023;32.3;40.7;26.3;30.3;70.8;2.2
5434;Vrouwen;Geboren in NL, één ouder geboren NL;Duitsland;2011;125.9;25.7;106.0;19.5;48.8;4.4
5435;Vrouwen;Geboren in NL, één ouder geboren NL;Duitsland;2012;124.6;26.0;105.6;19.7;50.1;4.8
5436;Vrouwen;Geboren in NL, één ouder geboren NL;Duitsland;2013;123.3;26.0;104.9;19.9;50.7;5.3
5437;Vrouwen;Geboren in NL, één ouder geboren NL;Duitsland;2014;121.5;27.4;103.5;20.3;51.7;5.0
5438;Vrouwen;Geboren in NL, één ouder geboren NL;Duitsland;2015;120.1;27.1;102.7;20.6;53.2;4.8
5439;Vrouwen;Geboren in NL, één ouder geboren NL;Duitsland;2016;118.3;28.0;101.6;21.2;54.8;4.5
5440;Vrouwen;Geboren in NL, één ouder geboren NL;Duitsland;2017;116.8;29.0;100.9;21.7;56.3;4.4
5441;Vrouwen;Geboren in NL, één ouder geboren NL;Duitsland;2018;115.0;29.2;99.8;22.1;58.2;4.3
5442;Vrouwen;Geboren in NL, één ouder geboren NL;Duitsland;2019;113.2;31.4;98.6;22.9;60.0;4.1
5443;Vrouwen;Geboren in NL, één ouder geboren NL;Duitsland;2020;111.3;31.9;97.0;23.8;60.7;3.8
5444;Vrouwen;Geboren in NL, één ouder geboren NL;Duitsland;2021;109.3;33.2;95.7;24.7;63.1;3.4
5445;Vrouwen;Geboren in NL, één ouder geboren NL;Duitsland;2022;107.1;35.0;94.3;26.1;65.6;2.3
5446;Vrouwen;Geboren in NL, één ouder geboren NL;Duitsland;2023;104.7;38.2;92.2;28.3;66.8;1.9
5447;Vrouwen;Geboren in NL, één ouder geboren NL;Verenigd Koninkrijk;2011;15.4;28.0;9.4;21.6;63.1;6.0
5448;Vrouwen;Geboren in NL, één ouder geboren NL;Verenigd Koninkrijk;2012;15.6;28.5;9.7;21.9;63.1;6.7
5449;Vrouwen;Geboren in NL, één ouder geboren NL;Verenigd Koninkrijk;2013;15.9;28.6;9.9;22.2;62.7;7.4
5450;Vrouwen;Geboren in NL, één ouder geboren NL;Verenigd Koninkrijk;2014;16.1;30.9;10.1;22.7;63.5;6.8
5451;Vrouwen;Geboren in NL, één ouder geboren NL;Verenigd Koninkrijk;2015;16.3;30.5;10.4;23.1;63.9;6.6
5452;Vrouwen;Geboren in NL, één ouder geboren NL;Verenigd Koninkrijk;2016;16.5;31.7;10.7;23.6;66.3;5.9
5453;Vrouwen;Geboren in NL, één ouder geboren NL;Verenigd Koninkrijk;2017;16.6;33.9;11.1;24.2;67.4;5.7
5454;Vrouwen;Geboren in NL, één ouder geboren NL;Verenigd Koninkrijk;2018;16.9;33.8;11.4;25.0;69.2;5.4
5455;Vrouwen;Geboren in NL, één ouder geboren NL;Verenigd Koninkrijk;2019;17.1;36.0;11.8;25.7;70.2;5.3
5456;Vrouwen;Geboren in NL, één ouder geboren NL;Verenigd Koninkrijk;2020;17.3;36.8;12.1;26.8;70.2;4.8
5457;Vrouwen;Geboren in NL, één ouder geboren NL;Verenigd Koninkrijk;2021;17.5;38.8;12.5;28.1;72.5;4.3
5458;Vrouwen;Geboren in NL, één ouder geboren NL;Verenigd Koninkrijk;2022;17.8;41.4;13.0;29.6;75.7;3.0
5459;Vrouwen;Geboren in NL, één ouder geboren NL;Verenigd Koninkrijk;2023;17.9;45.0;13.3;31.8;76.0;2.3
5460;Vrouwen;Geboren in NL, één ouder geboren NL;Bulgarije;2011;0.5;28.7;0.1;22.5;;11.1
5461;Vrouwen;Geboren in NL, één ouder geboren NL;Bulgarije;2012;0.5;27.8;0.1;21.8;;12.3
5462;Vrouwen;Geboren in NL, één ouder geboren NL;Bulgarije;2013;0.5;28.6;0.1;21.7;;14.8
5463;Vrouwen;Geboren in NL, één ouder geboren NL;Bulgarije;2014;0.6;29.9;0.1;21.5;;14.4
5464;Vrouwen;Geboren in NL, één ouder geboren NL;Bulgarije;2015;0.6;30.6;0.1;19.0;;14.6
5465;Vrouwen;Geboren in NL, één ouder geboren NL;Bulgarije;2016;0.7;31.1;0.2;19.5;;12.8
5466;Vrouwen;Geboren in NL, één ouder geboren NL;Bulgarije;2017;0.7;32.4;0.2;20.2;;11.9
5467;Vrouwen;Geboren in NL, één ouder geboren NL;Bulgarije;2018;0.7;31.3;0.2;19.3;62.9;11.6
5468;Vrouwen;Geboren in NL, één ouder geboren NL;Bulgarije;2019;0.8;39.3;0.2;20.4;68.2;9.6
5469;Vrouwen;Geboren in NL, één ouder geboren NL;Bulgarije;2020;0.8;36.8;0.2;20.6;64.9;7.8
5470;Vrouwen;Geboren in NL, één ouder geboren NL;Bulgarije;2021;0.8;43.0;0.3;20.1;62.7;8.2
5471;Vrouwen;Geboren in NL, één ouder geboren NL;Bulgarije;2022;0.9;52.0;0.3;20.8;66.0;5.7
5472;Vrouwen;Geboren in NL, één ouder geboren NL;Bulgarije;2023;1.0;40.8;0.3;21.2;70.1;5.4
5473;Vrouwen;Geboren in NL, één ouder geboren NL;Polen;2011;7.8;25.7;4.2;20.1;50.9;7.2
5474;Vrouwen;Geboren in NL, één ouder geboren NL;Polen;2012;8.1;25.8;4.4;20.1;51.7;7.9
5475;Vrouwen;Geboren in NL, één ouder geboren NL;Polen;2013;8.3;26.1;4.5;20.4;51.8;8.8
5476;Vrouwen;Geboren in NL, één ouder geboren NL;Polen;2014;8.6;27.3;4.6;20.5;52.3;8.3
5477;Vrouwen;Geboren in NL, één ouder geboren NL;Polen;2015;8.9;26.9;4.8;20.6;53.4;7.5
5478;Vrouwen;Geboren in NL, één ouder geboren NL;Polen;2016;9.2;28.4;4.9;20.8;55.5;7.0
5479;Vrouwen;Geboren in NL, één ouder geboren NL;Polen;2017;9.5;29.3;5.1;21.3;58.0;6.3
5480;Vrouwen;Geboren in NL, één ouder geboren NL;Polen;2018;9.8;31.3;5.3;21.8;60.9;6.2
5481;Vrouwen;Geboren in NL, één ouder geboren NL;Polen;2019;10.1;33.1;5.5;22.6;62.7;5.7
5482;Vrouwen;Geboren in NL, één ouder geboren NL;Polen;2020;10.4;33.2;5.6;23.6;64.2;4.9
5483;Vrouwen;Geboren in NL, één ouder geboren NL;Polen;2021;10.6;35.3;5.8;24.5;67.7;4.3
5484;Vrouwen;Geboren in NL, één ouder geboren NL;Polen;2022;10.9;37.9;6.1;25.4;71.5;3.5
5485;Vrouwen;Geboren in NL, één ouder geboren NL;Polen;2023;11.1;41.0;6.3;27.2;72.6;2.9
5486;Vrouwen;Geboren in NL, één ouder geboren NL;Roemenië;2011;1.3;25.8;0.4;20.9;63.3;9.1
5487;Vrouwen;Geboren in NL, één ouder geboren NL;Roemenië;2012;1.4;25.4;0.5;20.3;62.5;9.5
5488;Vrouwen;Geboren in NL, één ouder geboren NL;Roemenië;2013;1.5;26.3;0.5;20.6;60.4;10.1
5489;Vrouwen;Geboren in NL, één ouder geboren NL;Roemenië;2014;1.6;28.0;0.5;21.1;64.3;9.5
5490;Vrouwen;Geboren in NL, één ouder geboren NL;Roemenië;2015;1.6;28.7;0.5;21.7;64.6;8.8
5491;Vrouwen;Geboren in NL, één ouder geboren NL;Roemenië;2016;1.7;28.5;0.6;21.1;66.1;8.9
5492;Vrouwen;Geboren in NL, één ouder geboren NL;Roemenië;2017;1.8;29.9;0.6;21.1;68.6;8.1
5493;Vrouwen;Geboren in NL, één ouder geboren NL;Roemenië;2018;1.9;30.5;0.6;21.2;69.5;7.2
