ID;Populatie;RegioS;Vervoerwijzen;Geslacht;Persoonskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
6856;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;1987;0.45;8.39;10.71
6857;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;1988;0.46;8.19;11.0
6858;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;1989;0.47;7.68;10.56
6859;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;1990;0.49;8.63;11.2
6860;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;1991;0.47;8.11;10.9
6861;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;1992;0.39;7.49;9.1
6862;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;1993;0.45;7.68;10.22
6863;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;1994;0.71;10.47;14.93
6864;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;1995;0.69;9.61;13.76
6865;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;1996;0.72;9.71;13.92
6866;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;1997;0.75;10.84;15.23
6867;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;1998;0.8;10.61;15.32
6868;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;1999;0.73;10.47;14.95
6869;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;2000;0.74;10.14;14.31
6870;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;2001;0.74;10.61;14.37
6871;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;2002;0.76;10.41;14.52
6872;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;2003;0.73;10.03;14.03
6873;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;2004;0.77;11.49;16.08
6874;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;2005;0.69;10.91;14.52
6875;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;2006;0.67;9.67;13.18
6876;Hele bevolking;Nederland;Auto (passagier);1;Scholier/student;2007;0.68;10.08;13.47
6877;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;1985;0.58;9.11;12.83
6878;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;1986;0.55;10.33;13.48
6879;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;1987;0.57;9.84;13.53
6880;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;1988;0.6;9.82;13.75
6881;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;1989;0.57;10.22;13.42
6882;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;1990;0.59;11.06;14.39
6883;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;1991;0.57;10.75;14.2
6884;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;1992;0.55;10.12;13.04
6885;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;1993;0.58;10.05;13.11
6886;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;1994;0.59;9.89;13.35
6887;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;1995;0.56;10.25;13.28
6888;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;1996;0.57;10.24;13.44
6889;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;1997;0.56;10.7;14.04
6890;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;1998;0.56;9.77;13.2
6891;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;1999;0.59;10.51;13.94
6892;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;2000;0.58;10.59;13.67
6893;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;2001;0.56;10.03;13.16
6894;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;2002;0.56;10.58;13.17
6895;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;2003;0.55;10.46;13.16
6896;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;2004;0.51;9.06;12.4
6897;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;2005;0.51;9.71;12.3
6898;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;2006;0.5;8.76;11.78
6899;Hele bevolking;Nederland;Auto (passagier);1;Werkt in eigen huishouding;2007;0.53;9.39;12.47
6900;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;1985;0.28;5.08;7.84
6901;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;1986;0.27;4.94;6.97
6902;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;1987;0.26;4.57;6.32
6903;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;1988;0.25;4.63;6.61
6904;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;1989;0.28;5.57;8.14
6905;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;1990;0.28;4.72;7.19
6906;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;1991;0.29;5.74;7.51
6907;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;1992;0.28;4.59;6.6
6908;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;1993;0.26;4.22;6.15
6909;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;1994;0.25;4.56;6.07
6910;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;1995;0.23;4.53;5.87
6911;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;1996;0.22;4.46;5.84
6912;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;1997;0.22;4.45;6.15
6913;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;1998;0.25;4.94;6.63
6914;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;1999;0.3;4.91;7.21
6915;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;2000;0.29;4.71;6.78
6916;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;2001;0.3;4.78;6.84
6917;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;2002;0.29;4.6;6.87
6918;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;2003;0.28;5.07;7.04
6919;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;2004;0.25;4.83;6.55
6920;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;2005;0.27;4.88;6.83
6921;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;2006;0.3;5.24;7.45
6922;Hele bevolking;Nederland;Auto (passagier);1;Gepensioneerd/VUT;2007;0.28;5.16;7.09
6923;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;1985;0.26;4.49;6.91
6924;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;1986;0.26;4.57;6.42
6925;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;1987;0.26;4.32;6.33
6926;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;1988;0.26;5.26;7.18
6927;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;1989;0.3;6.37;9.36
6928;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;1990;0.3;4.94;7.56
6929;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;1991;0.32;4.69;6.75
6930;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;1992;0.34;7.04;9.15
6931;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;1993;0.36;6.95;8.69
6932;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;1994;0.36;6.9;9.12
6933;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;1995;0.33;6.42;8.62
6934;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;1996;0.35;6.23;8.21
6935;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;1997;0.34;6.13;8.67
6936;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;1998;0.36;6.24;8.48
6937;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;1999;0.34;6.0;8.27
6938;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;2000;0.36;5.4;8.11
6939;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;2001;0.33;5.15;7.06
6940;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;2002;0.33;5.72;7.59
6941;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;2003;0.36;6.34;8.24
6942;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;2004;0.26;5.66;6.94
6943;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;2005;0.33;5.8;7.88
6944;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;2006;0.3;7.03;8.2
6945;Hele bevolking;Nederland;Auto (passagier);1;WAO-er;2007;0.29;4.66;6.4
6946;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;1985;;;
6947;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;1986;;;
6948;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;1987;;;
6949;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;1988;;;
6950;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;1989;;;
6951;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;1990;;;
6952;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;1991;;;
6953;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;1992;;;
6954;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;1993;;;
6955;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;1994;;;
6956;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;1995;0.42;7.76;9.9
6957;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;1996;0.41;7.39;10.14
6958;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;1997;0.43;8.52;11.22
6959;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;1998;0.43;7.96;10.79
6960;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;1999;0.42;8.61;11.08
6961;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;2000;0.42;8.27;10.3
6962;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;2001;0.42;9.54;11.2
6963;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;2002;0.43;8.93;11.01
6964;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;2003;0.46;9.18;11.69
6965;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;2004;;;
6966;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;2005;;;
6967;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;2006;;;
6968;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekkaart;2007;;;
6969;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;1985;;;
6970;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;1986;;;
6971;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;1987;;;
6972;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;1988;;;
6973;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;1989;;;
6974;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;1990;;;
6975;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;1991;;;
6976;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;1992;;;
6977;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;1993;;;
6978;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;1994;;;
6979;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;1995;0.31;5.47;7.45
6980;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;1996;0.25;5.82;7.46
6981;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;1997;0.31;6.32;7.46
6982;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;1998;0.23;4.78;6.44
6983;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;1999;0.37;8.58;9.91
6984;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;2000;0.29;9.1;9.8
6985;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;2001;0.24;9.99;10.37
6986;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;2002;0.37;5.84;10.96
6987;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;2003;0.38;15.4;14.08
6988;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;2004;;;
6989;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;2005;;;
6990;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;2006;;;
6991;Hele bevolking;Nederland;Auto (passagier);1;Personen met een studentenweekendkaart;2007;;;
6992;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;1985;;;
6993;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;1986;;;
6994;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;1987;;;
6995;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;1988;;;
6996;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;1989;;;
6997;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;1990;;;
6998;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;1991;;;
6999;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;1992;;;
7000;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;1993;;;
7001;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;1994;;;
7002;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;1995;0.53;8.75;11.68
7003;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;1996;0.53;8.64;11.49
7004;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;1997;0.53;8.94;11.87
7005;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;1998;0.54;8.65;11.77
7006;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;1999;0.54;8.6;11.69
7007;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;2000;0.52;8.29;11.09
7008;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;2001;0.51;8.03;10.76
7009;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;2002;0.51;8.16;10.81
7010;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;2003;0.5;8.22;10.75
7011;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;2004;;;
7012;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;2005;;;
7013;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;2006;;;
7014;Hele bevolking;Nederland;Auto (passagier);1;Personen zonder studenten-OV-kaart;2007;;;
7015;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;1985;0.44;7.31;10.68
7016;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;1986;0.44;7.8;11.1
7017;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;1987;0.46;7.75;11.44
7018;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;1988;0.45;7.55;10.82
7019;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;1989;0.45;7.97;11.26
7020;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;1990;0.44;7.57;10.73
7021;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;1991;0.44;8.2;10.78
7022;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;1992;0.42;7.58;9.8
7023;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;1993;0.41;6.67;9.24
7024;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;1994;0.43;7.76;10.58
7025;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;1995;0.41;7.47;9.93
7026;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;1996;0.41;7.55;10.24
7027;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;1997;0.41;7.72;10.54
7028;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;1998;0.41;7.38;10.27
7029;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;1999;0.39;6.67;9.48
7030;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;2000;0.37;6.6;9.11
7031;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;2001;0.38;6.58;9.05
7032;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;2002;0.38;6.67;9.39
7033;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;2003;0.37;7.04;9.22
7034;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;2004;0.38;6.5;9.41
7035;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;2005;0.36;6.31;8.84
7036;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;2006;0.33;6.29;8.31
7037;Hele bevolking;Nederland;Auto (passagier);1;Geen rijbewijs en/of geen auto;2007;0.35;6.92;9.25
7038;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;1985;0.67;10.75;14.84
7039;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;1986;0.68;11.67;15.85
7040;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;1987;0.67;11.91;15.25
7041;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;1988;0.69;12.19;16.09
7042;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;1989;0.69;12.41;15.67
7043;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;1990;0.66;13.03;16.06
7044;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;1991;0.65;11.63;15.03
7045;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;1992;0.66;11.7;15.06
7046;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;1993;0.67;11.83;15.22
7047;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;1994;0.65;11.32;14.87
7048;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;1995;0.63;12.24;15.48
7049;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;1996;0.64;11.65;15.04
7050;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;1997;0.63;12.06;15.51
7051;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;1998;0.62;11.64;15.11
7052;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;1999;0.65;12.0;15.62
7053;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;2000;0.6;11.31;14.51
7054;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;2001;0.59;10.95;14.51
7055;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;2002;0.58;11.11;14.15
7056;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;2003;0.57;11.3;14.32
7057;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;2004;0.59;12.1;15.33
7058;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;2005;0.58;11.8;14.7
7059;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;2006;0.57;11.22;14.21
7060;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en soms auto beschikbaar;2007;0.55;11.03;13.84
7061;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;1985;0.24;5.49;6.73
7062;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;1986;0.25;5.18;6.78
7063;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;1987;0.25;5.5;6.91
7064;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;1988;0.26;5.25;6.65
7065;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;1989;0.28;6.06;7.44
7066;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;1990;0.28;5.47;6.9
7067;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;1991;0.27;5.8;6.81
7068;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;1992;0.28;5.9;7.44
7069;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;1993;0.26;5.46;6.67
7070;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;1994;0.31;6.26;7.84
7071;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;1995;0.29;6.17;7.6
7072;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;1996;0.28;6.0;7.26
7073;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;1997;0.28;6.09;7.39
7074;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;1998;0.28;5.9;7.37
7075;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;1999;0.29;6.31;7.77
7076;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;2000;0.29;6.13;7.52
7077;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;2001;0.27;5.72;6.95
7078;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;2002;0.26;5.85;6.94
7079;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;2003;0.27;5.77;6.99
7080;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;2004;0.27;6.01;7.23
7081;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;2005;0.25;5.84;6.9
7082;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;2006;0.25;5.61;6.7
7083;Hele bevolking;Nederland;Auto (passagier);1;Wel rijbewijs en autobezitter;2007;0.23;5.27;6.25
7084;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;1985;;;
7085;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;1986;;;
7086;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;1987;;;
7087;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;1988;;;
7088;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;1989;;;
7089;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;1990;;;
7090;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;1991;;;
7091;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;1992;;;
7092;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;1993;;;
7093;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;1994;0.42;6.89;9.29
7094;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;1995;0.41;6.85;9.09
7095;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;1996;0.41;6.81;8.9
7096;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;1997;0.4;6.94;9.12
7097;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;1998;0.41;6.82;9.12
7098;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;1999;0.41;6.8;9.06
7099;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;2000;0.39;6.47;8.59
7100;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;2001;0.38;6.27;8.22
7101;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;2002;0.38;6.16;8.07
7102;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;2003;0.38;6.27;8.13
7103;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;2004;0.39;6.8;8.77
7104;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;2005;0.36;6.4;8.26
7105;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;2006;0.35;5.96;7.77
7106;Hele bevolking;Nederland;Auto (passagier);2;Totaal persoonskenmerken;2007;0.34;6.05;7.75
7107;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;1985;;;
7108;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;1986;;;
7109;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;1987;;;
7110;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;1988;;;
7111;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;1989;;;
7112;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;1990;;;
7113;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;1991;;;
7114;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;1992;;;
7115;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;1993;;;
7116;Hele bevolking;Nederland;Auto (passagier);2;Jonger dan 12 jaar - geen eigen inkomen;1994;1.17;12.58;18.92
