ID;Geslacht;OnderwijspositieBasisjaar;PositieInVolgendSchooljaar;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;AantalDeelnemers_1;PercentageDeelnemers_2
9721;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;'s-Gravenhage;2014/'15 naar 2015/'16;1928.0;63.0
9722;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;'s-Gravenhage;2015/'16 naar 2016/'17;1808.0;66.2
9723;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;'s-Gravenhage;2016/'17 naar 2017/'18;1876.0;68.8
9724;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Rotterdam;2004/'05 naar 2005/'06;3892.0;60.3
9725;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Rotterdam;2005/'06 naar 2006/'07;4012.0;64.3
9726;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Rotterdam;2006/'07 naar 2007/'08;4183.0;66.0
9727;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Rotterdam;2007/'08 naar 2008/'09;3945.0;63.2
9728;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Rotterdam;2008/'09 naar 2009/'10;3789.0;64.5
9729;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Rotterdam;2009/'10 naar 2010/'11;3665.0;64.3
9730;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Rotterdam;2010/'11 naar 2011/'12;3344.0;58.5
9731;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Rotterdam;2011/'12 naar 2012/'13;3083.0;59.9
9732;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Rotterdam;2012/'13 naar 2013/'14;3179.0;64.8
9733;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Rotterdam;2013/'14 naar 2014/'15;3074.0;65.8
9734;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Rotterdam;2014/'15 naar 2015/'16;3020.0;69.2
9735;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Rotterdam;2015/'16 naar 2016/'17;2970.0;67.9
9736;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Rotterdam;2016/'17 naar 2017/'18;2750.0;66.4
9737;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Utrecht (gemeente);2004/'05 naar 2005/'06;936.0;70.2
9738;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Utrecht (gemeente);2005/'06 naar 2006/'07;999.0;68.8
9739;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Utrecht (gemeente);2006/'07 naar 2007/'08;927.0;64.8
9740;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Utrecht (gemeente);2007/'08 naar 2008/'09;869.0;63.4
9741;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Utrecht (gemeente);2008/'09 naar 2009/'10;840.0;63.9
9742;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Utrecht (gemeente);2009/'10 naar 2010/'11;827.0;63.9
9743;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Utrecht (gemeente);2010/'11 naar 2011/'12;777.0;58.6
9744;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Utrecht (gemeente);2011/'12 naar 2012/'13;602.0;52.0
9745;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Utrecht (gemeente);2012/'13 naar 2013/'14;577.0;56.5
9746;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Utrecht (gemeente);2013/'14 naar 2014/'15;538.0;56.4
9747;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Utrecht (gemeente);2014/'15 naar 2015/'16;482.0;58.8
9748;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Utrecht (gemeente);2015/'16 naar 2016/'17;458.0;63.1
9749;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Utrecht (gemeente);2016/'17 naar 2017/'18;468.0;64.9
9750;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Noord-Nederland (LD);2004/'05 naar 2005/'06;2077.0;68.9
9751;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Noord-Nederland (LD);2005/'06 naar 2006/'07;2554.0;63.3
9752;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Noord-Nederland (LD);2006/'07 naar 2007/'08;2546.0;68.3
9753;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Noord-Nederland (LD);2007/'08 naar 2008/'09;2532.0;68.0
9754;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Noord-Nederland (LD);2008/'09 naar 2009/'10;2501.0;71.5
9755;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Noord-Nederland (LD);2009/'10 naar 2010/'11;2414.0;67.6
9756;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Noord-Nederland (LD);2010/'11 naar 2011/'12;2222.0;64.6
9757;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Noord-Nederland (LD);2011/'12 naar 2012/'13;2077.0;66.4
9758;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Noord-Nederland (LD);2012/'13 naar 2013/'14;2044.0;66.9
9759;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Noord-Nederland (LD);2013/'14 naar 2014/'15;1990.0;69.0
9760;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Noord-Nederland (LD);2014/'15 naar 2015/'16;1931.0;70.0
9761;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Noord-Nederland (LD);2015/'16 naar 2016/'17;1944.0;72.5
9762;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Noord-Nederland (LD);2016/'17 naar 2017/'18;1999.0;71.3
9763;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Oost-Nederland (LD);2004/'05 naar 2005/'06;6040.0;67.9
9764;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Oost-Nederland (LD);2005/'06 naar 2006/'07;6679.0;69.7
9765;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Oost-Nederland (LD);2006/'07 naar 2007/'08;6803.0;69.3
9766;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Oost-Nederland (LD);2007/'08 naar 2008/'09;6713.0;67.7
9767;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Oost-Nederland (LD);2008/'09 naar 2009/'10;6709.0;68.8
9768;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Oost-Nederland (LD);2009/'10 naar 2010/'11;6534.0;65.8
9769;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Oost-Nederland (LD);2010/'11 naar 2011/'12;6098.0;63.5
9770;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Oost-Nederland (LD);2011/'12 naar 2012/'13;5667.0;63.3
9771;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Oost-Nederland (LD);2012/'13 naar 2013/'14;5316.0;63.7
9772;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Oost-Nederland (LD);2013/'14 naar 2014/'15;4940.0;63.4
9773;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Oost-Nederland (LD);2014/'15 naar 2015/'16;4585.0;66.4
9774;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Oost-Nederland (LD);2015/'16 naar 2016/'17;4449.0;69.4
9775;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Oost-Nederland (LD);2016/'17 naar 2017/'18;4387.0;68.8
9776;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;West-Nederland (LD);2004/'05 naar 2005/'06;18409.0;65.4
9777;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;West-Nederland (LD);2005/'06 naar 2006/'07;21025.0;66.8
9778;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;West-Nederland (LD);2006/'07 naar 2007/'08;21249.0;68.0
9779;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;West-Nederland (LD);2007/'08 naar 2008/'09;20761.0;65.7
9780;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;West-Nederland (LD);2008/'09 naar 2009/'10;20173.0;66.5
9781;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;West-Nederland (LD);2009/'10 naar 2010/'11;19382.0;65.4
9782;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;West-Nederland (LD);2010/'11 naar 2011/'12;18414.0;62.6
9783;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;West-Nederland (LD);2011/'12 naar 2012/'13;17031.0;62.3
9784;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;West-Nederland (LD);2012/'13 naar 2013/'14;16918.0;64.1
9785;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;West-Nederland (LD);2013/'14 naar 2014/'15;15848.0;63.2
9786;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;West-Nederland (LD);2014/'15 naar 2015/'16;14876.0;65.6
9787;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;West-Nederland (LD);2015/'16 naar 2016/'17;14283.0;67.2
9788;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;West-Nederland (LD);2016/'17 naar 2017/'18;13814.0;67.3
9789;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Zuid-Nederland (LD);2004/'05 naar 2005/'06;4899.0;66.6
9790;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Zuid-Nederland (LD);2005/'06 naar 2006/'07;5393.0;68.0
9791;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Zuid-Nederland (LD);2006/'07 naar 2007/'08;5447.0;67.7
9792;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Zuid-Nederland (LD);2007/'08 naar 2008/'09;5412.0;66.6
9793;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Zuid-Nederland (LD);2008/'09 naar 2009/'10;5477.0;67.6
9794;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Zuid-Nederland (LD);2009/'10 naar 2010/'11;5324.0;62.8
9795;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Zuid-Nederland (LD);2010/'11 naar 2011/'12;4891.0;60.9
9796;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Zuid-Nederland (LD);2011/'12 naar 2012/'13;4618.0;63.0
9797;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Zuid-Nederland (LD);2012/'13 naar 2013/'14;4742.0;65.3
9798;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Zuid-Nederland (LD);2013/'14 naar 2014/'15;4243.0;61.5
9799;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Zuid-Nederland (LD);2014/'15 naar 2015/'16;3797.0;64.5
9800;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Zuid-Nederland (LD);2015/'16 naar 2016/'17;3572.0;67.2
9801;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;1e generatie migratieachtergrond;Zuid-Nederland (LD);2016/'17 naar 2017/'18;3622.0;69.0
9802;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Nederland;2004/'05 naar 2005/'06;45982.0;75.4
9803;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Nederland;2005/'06 naar 2006/'07;53893.0;75.9
9804;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Nederland;2006/'07 naar 2007/'08;57130.0;75.8
9805;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Nederland;2007/'08 naar 2008/'09;59514.0;74.8
9806;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Nederland;2008/'09 naar 2009/'10;62280.0;76.0
9807;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Nederland;2009/'10 naar 2010/'11;64083.0;75.2
9808;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Nederland;2010/'11 naar 2011/'12;64926.0;74.0
9809;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Nederland;2011/'12 naar 2012/'13;65340.0;73.9
9810;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Nederland;2012/'13 naar 2013/'14;65741.0;74.4
9811;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Nederland;2013/'14 naar 2014/'15;66226.0;74.6
9812;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Nederland;2014/'15 naar 2015/'16;66021.0;74.2
9813;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Nederland;2015/'16 naar 2016/'17;67933.0;75.9
9814;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Nederland;2016/'17 naar 2017/'18;70208.0;76.1
9815;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Vier grootste gemeenten (G4);2004/'05 naar 2005/'06;14502.0;75.9
9816;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Vier grootste gemeenten (G4);2005/'06 naar 2006/'07;17539.0;76.4
9817;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Vier grootste gemeenten (G4);2006/'07 naar 2007/'08;18463.0;75.8
9818;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Vier grootste gemeenten (G4);2007/'08 naar 2008/'09;19375.0;74.7
9819;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Vier grootste gemeenten (G4);2008/'09 naar 2009/'10;20393.0;76.7
9820;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Vier grootste gemeenten (G4);2009/'10 naar 2010/'11;20901.0;75.9
9821;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Vier grootste gemeenten (G4);2010/'11 naar 2011/'12;21049.0;74.2
9822;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Vier grootste gemeenten (G4);2011/'12 naar 2012/'13;21143.0;74.0
9823;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Vier grootste gemeenten (G4);2012/'13 naar 2013/'14;21195.0;74.3
9824;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Vier grootste gemeenten (G4);2013/'14 naar 2014/'15;21015.0;73.3
9825;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Vier grootste gemeenten (G4);2014/'15 naar 2015/'16;20924.0;73.6
9826;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Vier grootste gemeenten (G4);2015/'16 naar 2016/'17;21561.0;75.0
9827;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Vier grootste gemeenten (G4);2016/'17 naar 2017/'18;22315.0;75.6
9828;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05 naar 2005/'06;9997.0;75.4
9829;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06 naar 2006/'07;11791.0;76.1
9830;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07 naar 2007/'08;12739.0;76.2
9831;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2007/'08 naar 2008/'09;13209.0;74.8
9832;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2008/'09 naar 2009/'10;13911.0;76.3
9833;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2009/'10 naar 2010/'11;14159.0;74.8
9834;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2010/'11 naar 2011/'12;14634.0;73.5
9835;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2011/'12 naar 2012/'13;14245.0;73.7
9836;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2012/'13 naar 2013/'14;14595.0;74.2
9837;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2013/'14 naar 2014/'15;15476.0;75.5
9838;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2014/'15 naar 2015/'16;16813.0;74.9
9839;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2015/'16 naar 2016/'17;17737.0;76.3
9840;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2016/'17 naar 2017/'18;18440.0;76.3
9841;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten < 100.000 inwoners;2004/'05 naar 2005/'06;21329.0;75.3
9842;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten < 100.000 inwoners;2005/'06 naar 2006/'07;24353.0;75.7
9843;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten < 100.000 inwoners;2006/'07 naar 2007/'08;25686.0;75.7
9844;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten < 100.000 inwoners;2007/'08 naar 2008/'09;26754.0;74.9
9845;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten < 100.000 inwoners;2008/'09 naar 2009/'10;27698.0;75.7
9846;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten < 100.000 inwoners;2009/'10 naar 2010/'11;28794.0;75.1
9847;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten < 100.000 inwoners;2010/'11 naar 2011/'12;28985.0;74.4
9848;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten < 100.000 inwoners;2011/'12 naar 2012/'13;29723.0;74.2
9849;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten < 100.000 inwoners;2012/'13 naar 2013/'14;29828.0;74.6
9850;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten < 100.000 inwoners;2013/'14 naar 2014/'15;29624.0;75.2
9851;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten < 100.000 inwoners;2014/'15 naar 2015/'16;28186.0;74.3
9852;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten < 100.000 inwoners;2015/'16 naar 2016/'17;28517.0;76.3
9853;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeenten < 100.000 inwoners;2016/'17 naar 2017/'18;29333.0;76.3
9854;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2004/'05 naar 2005/'06;154.0;55.8
9855;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2005/'06 naar 2006/'07;210.0;57.4
9856;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2006/'07 naar 2007/'08;242.0;59.9
9857;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2007/'08 naar 2008/'09;176.0;57.3
9858;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2008/'09 naar 2009/'10;278.0;55.5
9859;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2009/'10 naar 2010/'11;229.0;53.4
9860;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2010/'11 naar 2011/'12;258.0;55.2
9861;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal in onderwijs;Totaal;2e generatie migratieachtergrond;Gemeente onbekend;2011/'12 naar 2012/'13;229.0;58.3
