ID;Geslacht;Migratieachtergrond;Onderwijssoort;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
2784;Vrouwen;Totaal;Bbl niveau 4;2015/'16;2880;70;2820;2.0
2785;Vrouwen;Totaal;Bbl niveau 4;2016/'17;3030;90;2940;3.0
2786;Vrouwen;Totaal;Bbl niveau 4;2017/'18;3410;100;3310;3.0
2787;Vrouwen;Totaal;Bbl niveau 4;2018/'19;4260;130;4130;3.0
2788;Vrouwen;Totaal;Bbl niveau 4;2019/'20;5070;150;4910;3.0
2789;Vrouwen;Totaal;Bbl niveau 4;2020/'21;5150;180;4970;4.0
2790;Vrouwen;Totaal;Extranei niveau 4;2012/'13;650;50;610;7.0
2791;Vrouwen;Totaal;Extranei niveau 4;2013/'14;630;40;590;7.0
2792;Vrouwen;Totaal;Extranei niveau 4;2014/'15;470;40;430;9.0
2793;Vrouwen;Totaal;Extranei niveau 4;2015/'16;360;40;330;10.0
2794;Vrouwen;Totaal;Extranei niveau 4;2016/'17;470;30;440;6.0
2795;Vrouwen;Totaal;Extranei niveau 4;2017/'18;510;30;480;7.0
2796;Vrouwen;Totaal;Extranei niveau 4;2018/'19;590;30;560;5.0
2797;Vrouwen;Totaal;Extranei niveau 4;2019/'20;680;30;650;4.0
2798;Vrouwen;Totaal;Extranei niveau 4;2020/'21;740;30;710;3.0
2799;Vrouwen;Totaal;Totaal vavo;2012/'13;6830;670;6160;10.0
2800;Vrouwen;Totaal;Totaal vavo;2013/'14;6210;680;5520;11.0
2801;Vrouwen;Totaal;Totaal vavo;2014/'15;6290;690;5610;11.0
2802;Vrouwen;Totaal;Totaal vavo;2015/'16;6520;660;5860;10.0
2803;Vrouwen;Totaal;Totaal vavo;2016/'17;7010;730;6280;10.0
2804;Vrouwen;Totaal;Totaal vavo;2017/'18;7360;790;6570;11.0
2805;Vrouwen;Totaal;Totaal vavo;2018/'19;7370;810;6570;11.0
2806;Vrouwen;Totaal;Totaal vavo;2019/'20;7190;610;6580;8.0
2807;Vrouwen;Totaal;Totaal vavo;2020/'21;4010;470;3540;12.0
2808;Vrouwen;Totaal;Vavo vmbo-t zonder diploma;2012/'13;460;140;320;30.0
2809;Vrouwen;Totaal;Vavo vmbo-t zonder diploma;2013/'14;420;140;290;33.0
2810;Vrouwen;Totaal;Vavo vmbo-t zonder diploma;2014/'15;440;140;310;31.0
2811;Vrouwen;Totaal;Vavo vmbo-t zonder diploma;2015/'16;430;110;320;25.0
2812;Vrouwen;Totaal;Vavo vmbo-t zonder diploma;2016/'17;480;150;330;32.0
2813;Vrouwen;Totaal;Vavo vmbo-t zonder diploma;2017/'18;530;140;390;26.0
2814;Vrouwen;Totaal;Vavo vmbo-t zonder diploma;2018/'19;490;120;370;25.0
2815;Vrouwen;Totaal;Vavo vmbo-t zonder diploma;2019/'20;370;90;280;24.0
2816;Vrouwen;Totaal;Vavo vmbo-t zonder diploma;2020/'21;250;70;180;28.0
2817;Vrouwen;Totaal;Vavo vmbo-t met diploma;2012/'13;460;90;370;19.0
2818;Vrouwen;Totaal;Vavo vmbo-t met diploma;2013/'14;500;90;400;19.0
2819;Vrouwen;Totaal;Vavo vmbo-t met diploma;2014/'15;490;80;420;15.0
2820;Vrouwen;Totaal;Vavo vmbo-t met diploma;2015/'16;450;90;360;21.0
2821;Vrouwen;Totaal;Vavo vmbo-t met diploma;2016/'17;430;60;380;13.0
2822;Vrouwen;Totaal;Vavo vmbo-t met diploma;2017/'18;540;90;450;17.0
2823;Vrouwen;Totaal;Vavo vmbo-t met diploma;2018/'19;510;90;420;17.0
2824;Vrouwen;Totaal;Vavo vmbo-t met diploma;2019/'20;530;90;440;17.0
2825;Vrouwen;Totaal;Vavo vmbo-t met diploma;2020/'21;230;60;170;25.0
2826;Vrouwen;Totaal;Vavo havo/vwo;2012/'13;5910;450;5470;8.0
2827;Vrouwen;Totaal;Vavo havo/vwo;2013/'14;5290;450;4840;9.0
2828;Vrouwen;Totaal;Vavo havo/vwo;2014/'15;5360;470;4880;9.0
2829;Vrouwen;Totaal;Vavo havo/vwo;2015/'16;5640;460;5180;8.0
2830;Vrouwen;Totaal;Vavo havo/vwo;2016/'17;6090;510;5570;8.0
2831;Vrouwen;Totaal;Vavo havo/vwo;2017/'18;6300;560;5730;9.0
2832;Vrouwen;Totaal;Vavo havo/vwo;2018/'19;6370;600;5780;9.0
2833;Vrouwen;Totaal;Vavo havo/vwo;2019/'20;6280;420;5860;7.0
2834;Vrouwen;Totaal;Vavo havo/vwo;2020/'21;3530;340;3190;10.0
2835;Vrouwen;Nederlandse achtergrond;Totaal onderwijs;2012/'13;503710;7900;495810;2.0
2836;Vrouwen;Nederlandse achtergrond;Totaal onderwijs;2013/'14;507330;7120;500210;1.0
2837;Vrouwen;Nederlandse achtergrond;Totaal onderwijs;2014/'15;510800;6670;504130;1.0
2838;Vrouwen;Nederlandse achtergrond;Totaal onderwijs;2015/'16;512630;6450;506180;1.0
2839;Vrouwen;Nederlandse achtergrond;Totaal onderwijs;2016/'17;511130;6600;504540;1.0
2840;Vrouwen;Nederlandse achtergrond;Totaal onderwijs;2017/'18;504260;6830;497440;1.0
2841;Vrouwen;Nederlandse achtergrond;Totaal onderwijs;2018/'19;495120;7120;488000;1.0
2842;Vrouwen;Nederlandse achtergrond;Totaal onderwijs;2019/'20;485280;5800;479480;1.0
2843;Vrouwen;Nederlandse achtergrond;Totaal onderwijs;2020/'21;473660;6470;467190;1.0
2844;Vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2012/'13;362250;1570;360680;0.0
2845;Vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2013/'14;365840;1470;364370;0.0
2846;Vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2014/'15;368880;1490;367400;0.0
2847;Vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2015/'16;370400;1530;368880;0.0
2848;Vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2016/'17;366970;1480;365500;0.0
2849;Vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2017/'18;360360;1350;359010;0.0
2850;Vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2018/'19;350920;1310;349620;0.0
2851;Vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2019/'20;341420;910;340510;0.0
2852;Vrouwen;Nederlandse achtergrond;Totaal vmbo/havo/vwo;2020/'21;332220;1190;331030;0.0
2853;Vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2012/'13;152380;90;152280;0.0
2854;Vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2013/'14;153760;70;153690;0.0
2855;Vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2014/'15;152890;110;152780;0.0
2856;Vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2015/'16;151140;110;151040;0.0
2857;Vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2016/'17;147610;90;147520;0.0
2858;Vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2017/'18;141420;100;141330;0.0
2859;Vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2018/'19;136280;90;136180;0.0
2860;Vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2019/'20;133280;80;133210;0.0
2861;Vrouwen;Nederlandse achtergrond;Leerjaar 1 en 2;2020/'21;131540;120;131420;0.0
2862;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2012/'13;39630;250;39370;1.0
2863;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2013/'14;40420;200;40220;0.0
2864;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2014/'15;40780;160;40620;0.0
2865;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2015/'16;40980;180;40800;0.0
2866;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2016/'17;40140;170;39970;0.0
2867;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2017/'18;39220;200;39020;0.0
2868;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2018/'19;36910;210;36700;1.0
2869;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2019/'20;33510;150;33360;0.0
2870;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 zonder diploma;2020/'21;32530;130;32400;0.0
2871;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2012/'13;33970;750;33220;2.0
2872;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2013/'14;34930;700;34230;2.0
2873;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2014/'15;36330;710;35620;2.0
2874;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2015/'16;36960;700;36260;2.0
2875;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2016/'17;36960;640;36320;2.0
2876;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2017/'18;35820;490;35330;1.0
2877;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2018/'19;34840;480;34370;1.0
2878;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2019/'20;34250;380;33870;1.0
2879;Vrouwen;Nederlandse achtergrond;Vmbo 3-4 met diploma;2020/'21;31050;410;30640;1.0
2880;Vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2012/'13;136280;470;135810;0.0
2881;Vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2013/'14;136740;500;136240;0.0
2882;Vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2014/'15;138890;510;138380;0.0
2883;Vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2015/'16;141330;540;140780;0.0
2884;Vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2016/'17;142270;580;141690;0.0
2885;Vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2017/'18;143900;570;143340;0.0
2886;Vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2018/'19;142890;530;142370;0.0
2887;Vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2019/'20;140370;300;140070;0.0
2888;Vrouwen;Nederlandse achtergrond;Havo 3-5/vwo 3-6;2020/'21;137110;530;136580;0.0
2889;Vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2012/'13;137050;5950;131100;4.0
2890;Vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2013/'14;137510;5230;132270;4.0
2891;Vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2014/'15;137910;4800;133110;3.0
2892;Vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2015/'16;137930;4520;133410;3.0
2893;Vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2016/'17;139570;4700;134870;3.0
2894;Vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2017/'18;139170;5030;134140;4.0
2895;Vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2018/'19;139500;5330;134170;4.0
2896;Vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2019/'20;139380;4520;134860;3.0
2897;Vrouwen;Nederlandse achtergrond;Totaal mbo (incl. extranei);2020/'21;138970;4990;133980;4.0
2898;Vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2012/'13;2150;770;1380;36.0
2899;Vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2013/'14;2040;810;1230;40.0
2900;Vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2014/'15;1750;640;1110;36.0
2901;Vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2015/'16;1610;550;1060;34.0
2902;Vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2016/'17;1670;540;1130;32.0
2903;Vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2017/'18;1710;490;1220;29.0
2904;Vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2018/'19;1820;550;1270;30.0
2905;Vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2019/'20;1900;520;1380;28.0
2906;Vrouwen;Nederlandse achtergrond;Entreeopleiding (incl. extranei);2020/'21;1790;490;1300;27.0
2907;Vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2012/'13;840;370;470;44.0
2908;Vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2013/'14;740;370;370;50.0
2909;Vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2014/'15;570;270;310;47.0
2910;Vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2015/'16;520;260;260;50.0
2911;Vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2016/'17;540;300;240;55.0
2912;Vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2017/'18;590;260;330;44.0
2913;Vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2018/'19;650;300;350;46.0
2914;Vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2019/'20;630;240;380;39.0
2915;Vrouwen;Nederlandse achtergrond;Entreeopl zonder diploma (incl.extranei);2020/'21;610;250;370;40.0
2916;Vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2012/'13;1320;400;920;31.0
2917;Vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2013/'14;1300;440;870;34.0
2918;Vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2014/'15;1170;370;800;32.0
2919;Vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2015/'16;1100;290;810;26.0
2920;Vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2016/'17;1120;240;880;21.0
2921;Vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2017/'18;1130;230;890;21.0
2922;Vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2018/'19;1170;250;920;21.0
2923;Vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2019/'20;1270;280;990;22.0
2924;Vrouwen;Nederlandse achtergrond;Entreeopl. met diploma (incl.extranei);2020/'21;1170;240;930;21.0
2925;Vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2012/'13;21510;2090;19420;10.0
2926;Vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2013/'14;21040;1760;19270;8.0
2927;Vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2014/'15;19940;1620;18320;8.0
2928;Vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2015/'16;18490;1410;17080;8.0
2929;Vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2016/'17;17170;1390;15780;8.0
2930;Vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2017/'18;16610;1410;15190;9.0
2931;Vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2018/'19;15930;1490;14450;9.0
2932;Vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2019/'20;15290;1240;14050;8.0
2933;Vrouwen;Nederlandse achtergrond;Niveau 2 (inclusief extranei);2020/'21;14870;1270;13600;9.0
2934;Vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2012/'13;38770;1310;37460;3.0
2935;Vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2013/'14;37160;1080;36070;3.0
2936;Vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2014/'15;35690;940;34750;3.0
2937;Vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2015/'16;35470;970;34500;3.0
2938;Vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2016/'17;34540;980;33560;3.0
2939;Vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2017/'18;32840;1070;31770;3.0
2940;Vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2018/'19;30310;1080;29220;4.0
2941;Vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2019/'20;28240;870;27360;3.0
2942;Vrouwen;Nederlandse achtergrond;Niveau 3 (inclusief extranei);2020/'21;26630;960;25670;4.0
2943;Vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2012/'13;74620;1780;72840;2.0
2944;Vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2013/'14;77270;1580;75700;2.0
2945;Vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2014/'15;80530;1610;78930;2.0
2946;Vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2015/'16;82360;1600;80760;2.0
2947;Vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2016/'17;86190;1790;84400;2.0
2948;Vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2017/'18;88020;2060;85960;2.0
2949;Vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2018/'19;91430;2210;89230;2.0
2950;Vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2019/'20;93960;1890;92070;2.0
2951;Vrouwen;Nederlandse achtergrond;Niveau 4 (inclusief extranei);2020/'21;95680;2270;93420;2.0
2952;Vrouwen;Nederlandse achtergrond;Bol totaal;2012/'13;120210;4570;115640;4.0
2953;Vrouwen;Nederlandse achtergrond;Bol totaal;2013/'14;122800;4200;118610;3.0
2954;Vrouwen;Nederlandse achtergrond;Bol totaal;2014/'15;125420;3930;121490;3.0
2955;Vrouwen;Nederlandse achtergrond;Bol totaal;2015/'16;126340;3770;122560;3.0
2956;Vrouwen;Nederlandse achtergrond;Bol totaal;2016/'17;127730;3920;123810;3.0
2957;Vrouwen;Nederlandse achtergrond;Bol totaal;2017/'18;126870;4210;122660;3.0
2958;Vrouwen;Nederlandse achtergrond;Bol totaal;2018/'19;125800;4340;121460;3.0
2959;Vrouwen;Nederlandse achtergrond;Bol totaal;2019/'20;124900;3560;121340;3.0
2960;Vrouwen;Nederlandse achtergrond;Bol totaal;2020/'21;125140;4070;121070;3.0
2961;Vrouwen;Nederlandse achtergrond;Bbl totaal;2012/'13;15410;1190;14210;8.0
2962;Vrouwen;Nederlandse achtergrond;Bbl totaal;2013/'14;13420;890;12520;7.0
2963;Vrouwen;Nederlandse achtergrond;Bbl totaal;2014/'15;11390;720;10670;6.0
2964;Vrouwen;Nederlandse achtergrond;Bbl totaal;2015/'16;10710;620;10090;6.0
2965;Vrouwen;Nederlandse achtergrond;Bbl totaal;2016/'17;10860;650;10210;6.0
2966;Vrouwen;Nederlandse achtergrond;Bbl totaal;2017/'18;11300;700;10600;6.0
2967;Vrouwen;Nederlandse achtergrond;Bbl totaal;2018/'19;12540;860;11680;7.0
2968;Vrouwen;Nederlandse achtergrond;Bbl totaal;2019/'20;13310;840;12470;6.0
2969;Vrouwen;Nederlandse achtergrond;Bbl totaal;2020/'21;12630;820;11810;6.0
2970;Vrouwen;Nederlandse achtergrond;Extranei;2012/'13;1430;180;1250;13.0
2971;Vrouwen;Nederlandse achtergrond;Extranei;2013/'14;1290;140;1150;11.0
2972;Vrouwen;Nederlandse achtergrond;Extranei;2014/'15;1100;150;950;14.0
2973;Vrouwen;Nederlandse achtergrond;Extranei;2015/'16;890;120;760;14.0
2974;Vrouwen;Nederlandse achtergrond;Extranei;2016/'17;980;130;850;13.0
2975;Vrouwen;Nederlandse achtergrond;Extranei;2017/'18;1000;120;880;12.0
2976;Vrouwen;Nederlandse achtergrond;Extranei;2018/'19;1160;130;1030;11.0
2977;Vrouwen;Nederlandse achtergrond;Extranei;2019/'20;1180;120;1060;11.0
2978;Vrouwen;Nederlandse achtergrond;Extranei;2020/'21;1200;100;1100;8.0
2979;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2012/'13;700;300;400;43.0
2980;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2013/'14;620;310;310;50.0
2981;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2014/'15;470;220;250;47.0
2982;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2015/'16;430;210;220;49.0
2983;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2016/'17;440;250;200;56.0
2984;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2017/'18;460;210;250;46.0
2985;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2018/'19;520;240;290;45.0
2986;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2019/'20;490;180;310;37.0
2987;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding zonder diploma;2020/'21;490;200;290;41.0
2988;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding met diploma;2012/'13;950;230;710;24.0
2989;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding met diploma;2013/'14;960;260;690;28.0
2990;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding met diploma;2014/'15;850;210;640;24.0
2991;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding met diploma;2015/'16;800;170;620;22.0
2992;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding met diploma;2016/'17;830;140;690;17.0
2993;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding met diploma;2017/'18;770;110;660;14.0
2994;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding met diploma;2018/'19;790;130;660;17.0
2995;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding met diploma;2019/'20;870;150;720;18.0
2996;Vrouwen;Nederlandse achtergrond;Bol entreeopleiding met diploma;2020/'21;790;140;650;17.0
2997;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding zonder diploma;2012/'13;100;50;40;55.0
2998;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding zonder diploma;2013/'14;90;40;40;51.0
2999;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding zonder diploma;2014/'15;70;30;40;47.0
3000;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding zonder diploma;2015/'16;50;40;20;65.0
3001;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding zonder diploma;2016/'17;60;30;30;56.0
3002;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding zonder diploma;2017/'18;90;40;50;44.0
3003;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding zonder diploma;2018/'19;90;60;40;59.0
3004;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding zonder diploma;2019/'20;100;50;50;48.0
3005;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding zonder diploma;2020/'21;80;40;50;46.0
3006;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding met diploma;2012/'13;190;120;70;62.0
3007;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding met diploma;2013/'14;190;120;70;64.0
3008;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding met diploma;2014/'15;180;110;70;63.0
3009;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding met diploma;2015/'16;160;80;80;51.0
3010;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding met diploma;2016/'17;140;60;80;45.0
3011;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding met diploma;2017/'18;190;80;110;43.0
3012;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding met diploma;2018/'19;200;80;120;42.0
3013;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding met diploma;2019/'20;200;80;110;43.0
3014;Vrouwen;Nederlandse achtergrond;Bbl entreeopleiding met diploma;2020/'21;170;70;100;43.0
3015;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding zonder diploma;2012/'13;40;20;20;42.0
3016;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding zonder diploma;2013/'14;30;10;10;48.0
3017;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding zonder diploma;2014/'15;30;10;20;42.0
3018;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding zonder diploma;2015/'16;40;20;20;46.0
3019;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding zonder diploma;2016/'17;40;20;20;52.0
3020;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding zonder diploma;2017/'18;30;10;30;
3021;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding zonder diploma;2018/'19;40;10;30;29.0
3022;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding zonder diploma;2019/'20;40;20;30;38.0
3023;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding zonder diploma;2020/'21;40;10;30;
3024;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding met diploma;2012/'13;180;50;130;29.0
3025;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding met diploma;2013/'14;150;50;100;33.0
3026;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding met diploma;2014/'15;150;50;100;35.0
3027;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding met diploma;2015/'16;140;40;110;27.0
3028;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding met diploma;2016/'17;160;40;120;23.0
3029;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding met diploma;2017/'18;160;40;120;24.0
3030;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding met diploma;2018/'19;190;40;150;19.0
3031;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding met diploma;2019/'20;210;40;170;21.0
3032;Vrouwen;Nederlandse achtergrond;Extranei entreeopleiding met diploma;2020/'21;210;30;180;16.0
3033;Vrouwen;Nederlandse achtergrond;Bol niveau 2;2012/'13;16380;1440;14930;9.0
3034;Vrouwen;Nederlandse achtergrond;Bol niveau 2;2013/'14;16620;1320;15300;8.0
3035;Vrouwen;Nederlandse achtergrond;Bol niveau 2;2014/'15;16220;1230;14990;8.0
3036;Vrouwen;Nederlandse achtergrond;Bol niveau 2;2015/'16;15380;1060;14320;7.0
3037;Vrouwen;Nederlandse achtergrond;Bol niveau 2;2016/'17;14160;1060;13100;7.0
3038;Vrouwen;Nederlandse achtergrond;Bol niveau 2;2017/'18;13880;1080;12800;8.0
3039;Vrouwen;Nederlandse achtergrond;Bol niveau 2;2018/'19;13120;1100;12010;8.0
3040;Vrouwen;Nederlandse achtergrond;Bol niveau 2;2019/'20;12450;860;11580;7.0
3041;Vrouwen;Nederlandse achtergrond;Bol niveau 2;2020/'21;12220;930;11300;8.0
3042;Vrouwen;Nederlandse achtergrond;Bbl niveau 2;2012/'13;4820;600;4220;12.0
3043;Vrouwen;Nederlandse achtergrond;Bbl niveau 2;2013/'14;4150;410;3740;10.0
3044;Vrouwen;Nederlandse achtergrond;Bbl niveau 2;2014/'15;3460;360;3100;10.0
3045;Vrouwen;Nederlandse achtergrond;Bbl niveau 2;2015/'16;2930;300;2630;10.0
3046;Vrouwen;Nederlandse achtergrond;Bbl niveau 2;2016/'17;2840;300;2540;10.0
3047;Vrouwen;Nederlandse achtergrond;Bbl niveau 2;2017/'18;2540;310;2230;12.0
3048;Vrouwen;Nederlandse achtergrond;Bbl niveau 2;2018/'19;2600;350;2250;13.0
3049;Vrouwen;Nederlandse achtergrond;Bbl niveau 2;2019/'20;2620;340;2290;13.0
3050;Vrouwen;Nederlandse achtergrond;Bbl niveau 2;2020/'21;2440;320;2110;13.0
