ID;Geslacht;OnderwijspositieBasisjaar;PositieInVolgendSchooljaar;MigratieachtergrondEnGeneratie;Regiokenmerken;Perioden;Leerlingen_1
8261;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Amsterdam;2010/'11 naar 2011/'12;2249.0
8262;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Amsterdam;2011/'12 naar 2012/'13;2368.0
8263;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Amsterdam;2012/'13 naar 2013/'14;2341.0
8264;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Amsterdam;2013/'14 naar 2014/'15;2388.0
8265;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Amsterdam;2014/'15 naar 2015/'16;2369.0
8266;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Amsterdam;2015/'16 naar 2016/'17;2270.0
8267;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Amsterdam;2016/'17 naar 2017/'18;2242.0
8268;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Amsterdam;2017/'18 naar 2018/'19;2138.0
8269;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Amsterdam;2018/'19 naar 2019/'20;2173.0
8270;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Amsterdam;2019/'20 naar 2020/'21;1906.0
8271;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Amsterdam;2020/'21 naar 2021/'22;1855.0
8272;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;'s-Gravenhage;2010/'11 naar 2011/'12;1354.0
8273;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;'s-Gravenhage;2011/'12 naar 2012/'13;1426.0
8274;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;'s-Gravenhage;2012/'13 naar 2013/'14;1399.0
8275;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;'s-Gravenhage;2013/'14 naar 2014/'15;1572.0
8276;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;'s-Gravenhage;2014/'15 naar 2015/'16;1556.0
8277;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;'s-Gravenhage;2015/'16 naar 2016/'17;1438.0
8278;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;'s-Gravenhage;2016/'17 naar 2017/'18;1424.0
8279;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;'s-Gravenhage;2017/'18 naar 2018/'19;1383.0
8280;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;'s-Gravenhage;2018/'19 naar 2019/'20;1369.0
8281;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;'s-Gravenhage;2019/'20 naar 2020/'21;1314.0
8282;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;'s-Gravenhage;2020/'21 naar 2021/'22;1288.0
8283;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Rotterdam;2010/'11 naar 2011/'12;2201.0
8284;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Rotterdam;2011/'12 naar 2012/'13;2169.0
8285;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Rotterdam;2012/'13 naar 2013/'14;2307.0
8286;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Rotterdam;2013/'14 naar 2014/'15;2334.0
8287;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Rotterdam;2014/'15 naar 2015/'16;2202.0
8288;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Rotterdam;2015/'16 naar 2016/'17;2181.0
8289;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Rotterdam;2016/'17 naar 2017/'18;2065.0
8290;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Rotterdam;2017/'18 naar 2018/'19;2041.0
8291;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Rotterdam;2018/'19 naar 2019/'20;1947.0
8292;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Rotterdam;2019/'20 naar 2020/'21;1814.0
8293;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Rotterdam;2020/'21 naar 2021/'22;1794.0
8294;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Utrecht;2010/'11 naar 2011/'12;607.0
8295;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Utrecht;2011/'12 naar 2012/'13;661.0
8296;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Utrecht;2012/'13 naar 2013/'14;660.0
8297;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Utrecht;2013/'14 naar 2014/'15;729.0
8298;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Utrecht;2014/'15 naar 2015/'16;760.0
8299;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Utrecht;2015/'16 naar 2016/'17;749.0
8300;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Utrecht;2016/'17 naar 2017/'18;695.0
8301;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Utrecht;2017/'18 naar 2018/'19;659.0
8302;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Utrecht;2018/'19 naar 2019/'20;744.0
8303;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Utrecht;2019/'20 naar 2020/'21;658.0
8304;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;Utrecht;2020/'21 naar 2021/'22;612.0
8305;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2010/'11 naar 2011/'12;
8306;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2011/'12 naar 2012/'13;
8307;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2012/'13 naar 2013/'14;15.0
8308;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2013/'14 naar 2014/'15;17.0
8309;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2014/'15 naar 2015/'16;13.0
8310;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2015/'16 naar 2016/'17;17.0
8311;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2016/'17 naar 2017/'18;19.0
8312;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2017/'18 naar 2018/'19;16.0
8313;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2018/'19 naar 2019/'20;10.0
8314;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2019/'20 naar 2020/'21;28.0
8315;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo 3;2e gen niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2020/'21 naar 2021/'22;31.0
8316;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Nederland;2010/'11 naar 2011/'12;22359.0
8317;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Nederland;2011/'12 naar 2012/'13;22395.0
8318;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Nederland;2012/'13 naar 2013/'14;21984.0
8319;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Nederland;2013/'14 naar 2014/'15;22199.0
8320;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Nederland;2014/'15 naar 2015/'16;22252.0
8321;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Nederland;2015/'16 naar 2016/'17;21313.0
8322;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Nederland;2016/'17 naar 2017/'18;19594.0
8323;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Nederland;2017/'18 naar 2018/'19;18354.0
8324;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Nederland;2018/'19 naar 2019/'20;16937.0
8325;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Nederland;2019/'20 naar 2020/'21;15814.0
8326;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Nederland;2020/'21 naar 2021/'22;15049.0
8327;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;G4;2010/'11 naar 2011/'12;3260.0
8328;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;G4;2011/'12 naar 2012/'13;3265.0
8329;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;G4;2012/'13 naar 2013/'14;3147.0
8330;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;G4;2013/'14 naar 2014/'15;3189.0
8331;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;G4;2014/'15 naar 2015/'16;3173.0
8332;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;G4;2015/'16 naar 2016/'17;3072.0
8333;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;G4;2016/'17 naar 2017/'18;2844.0
8334;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;G4;2017/'18 naar 2018/'19;2550.0
8335;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;G4;2018/'19 naar 2019/'20;2512.0
8336;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;G4;2019/'20 naar 2020/'21;2252.0
8337;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;G4;2020/'21 naar 2021/'22;2021.0
8338;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Meer dan 100 000 inwoners;2010/'11 naar 2011/'12;4112.0
8339;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Meer dan 100 000 inwoners;2011/'12 naar 2012/'13;3915.0
8340;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Meer dan 100 000 inwoners;2012/'13 naar 2013/'14;4046.0
8341;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Meer dan 100 000 inwoners;2013/'14 naar 2014/'15;4202.0
8342;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Meer dan 100 000 inwoners;2014/'15 naar 2015/'16;4582.0
8343;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Meer dan 100 000 inwoners;2015/'16 naar 2016/'17;4422.0
8344;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Meer dan 100 000 inwoners;2016/'17 naar 2017/'18;4080.0
8345;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Meer dan 100 000 inwoners;2017/'18 naar 2018/'19;3868.0
8346;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Meer dan 100 000 inwoners;2018/'19 naar 2019/'20;3561.0
8347;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Meer dan 100 000 inwoners;2019/'20 naar 2020/'21;3378.0
8348;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Meer dan 100 000 inwoners;2020/'21 naar 2021/'22;3341.0
8349;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Minder dan 100 000 inwoners;2010/'11 naar 2011/'12;14951.0
8350;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Minder dan 100 000 inwoners;2011/'12 naar 2012/'13;15169.0
8351;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Minder dan 100 000 inwoners;2012/'13 naar 2013/'14;14757.0
8352;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Minder dan 100 000 inwoners;2013/'14 naar 2014/'15;14768.0
8353;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Minder dan 100 000 inwoners;2014/'15 naar 2015/'16;14453.0
8354;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Minder dan 100 000 inwoners;2015/'16 naar 2016/'17;13771.0
8355;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Minder dan 100 000 inwoners;2016/'17 naar 2017/'18;12642.0
8356;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Minder dan 100 000 inwoners;2017/'18 naar 2018/'19;11904.0
8357;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Minder dan 100 000 inwoners;2018/'19 naar 2019/'20;10822.0
8358;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Minder dan 100 000 inwoners;2019/'20 naar 2020/'21;10141.0
8359;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Minder dan 100 000 inwoners;2020/'21 naar 2021/'22;9640.0
8360;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Amsterdam;2010/'11 naar 2011/'12;1079.0
8361;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Amsterdam;2011/'12 naar 2012/'13;1106.0
8362;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Amsterdam;2012/'13 naar 2013/'14;1013.0
8363;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Amsterdam;2013/'14 naar 2014/'15;1068.0
8364;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Amsterdam;2014/'15 naar 2015/'16;1035.0
8365;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Amsterdam;2015/'16 naar 2016/'17;967.0
8366;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Amsterdam;2016/'17 naar 2017/'18;948.0
8367;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Amsterdam;2017/'18 naar 2018/'19;747.0
8368;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Amsterdam;2018/'19 naar 2019/'20;742.0
8369;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Amsterdam;2019/'20 naar 2020/'21;620.0
8370;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Amsterdam;2020/'21 naar 2021/'22;632.0
8371;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;'s-Gravenhage;2010/'11 naar 2011/'12;739.0
8372;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;'s-Gravenhage;2011/'12 naar 2012/'13;699.0
8373;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;'s-Gravenhage;2012/'13 naar 2013/'14;645.0
8374;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;'s-Gravenhage;2013/'14 naar 2014/'15;641.0
8375;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;'s-Gravenhage;2014/'15 naar 2015/'16;768.0
8376;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;'s-Gravenhage;2015/'16 naar 2016/'17;735.0
8377;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;'s-Gravenhage;2016/'17 naar 2017/'18;663.0
8378;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;'s-Gravenhage;2017/'18 naar 2018/'19;629.0
8379;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;'s-Gravenhage;2018/'19 naar 2019/'20;688.0
8380;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;'s-Gravenhage;2019/'20 naar 2020/'21;611.0
8381;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;'s-Gravenhage;2020/'21 naar 2021/'22;443.0
8382;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Rotterdam;2010/'11 naar 2011/'12;1113.0
8383;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Rotterdam;2011/'12 naar 2012/'13;1037.0
8384;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Rotterdam;2012/'13 naar 2013/'14;1066.0
8385;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Rotterdam;2013/'14 naar 2014/'15;1043.0
8386;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Rotterdam;2014/'15 naar 2015/'16;922.0
8387;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Rotterdam;2015/'16 naar 2016/'17;932.0
8388;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Rotterdam;2016/'17 naar 2017/'18;827.0
8389;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Rotterdam;2017/'18 naar 2018/'19;805.0
8390;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Rotterdam;2018/'19 naar 2019/'20;721.0
8391;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Rotterdam;2019/'20 naar 2020/'21;732.0
8392;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Rotterdam;2020/'21 naar 2021/'22;710.0
8393;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Utrecht;2010/'11 naar 2011/'12;329.0
8394;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Utrecht;2011/'12 naar 2012/'13;423.0
8395;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Utrecht;2012/'13 naar 2013/'14;423.0
8396;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Utrecht;2013/'14 naar 2014/'15;437.0
8397;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Utrecht;2014/'15 naar 2015/'16;448.0
8398;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Utrecht;2015/'16 naar 2016/'17;438.0
8399;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Utrecht;2016/'17 naar 2017/'18;406.0
8400;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Utrecht;2017/'18 naar 2018/'19;369.0
8401;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Utrecht;2018/'19 naar 2019/'20;361.0
8402;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Utrecht;2019/'20 naar 2020/'21;289.0
8403;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;Utrecht;2020/'21 naar 2021/'22;236.0
8404;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;"Gemeenten; niet in te delen";2010/'11 naar 2011/'12;36.0
8405;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;"Gemeenten; niet in te delen";2011/'12 naar 2012/'13;46.0
8406;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;"Gemeenten; niet in te delen";2012/'13 naar 2013/'14;34.0
8407;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;"Gemeenten; niet in te delen";2013/'14 naar 2014/'15;40.0
8408;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;"Gemeenten; niet in te delen";2014/'15 naar 2015/'16;44.0
8409;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;"Gemeenten; niet in te delen";2015/'16 naar 2016/'17;48.0
8410;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;"Gemeenten; niet in te delen";2016/'17 naar 2017/'18;28.0
8411;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;"Gemeenten; niet in te delen";2017/'18 naar 2018/'19;32.0
8412;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;"Gemeenten; niet in te delen";2018/'19 naar 2019/'20;42.0
8413;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;"Gemeenten; niet in te delen";2019/'20 naar 2020/'21;43.0
8414;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Totaal;"Gemeenten; niet in te delen";2020/'21 naar 2021/'22;47.0
8415;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Nederland;2010/'11 naar 2011/'12;14758.0
8416;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Nederland;2011/'12 naar 2012/'13;14687.0
8417;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Nederland;2012/'13 naar 2013/'14;14543.0
8418;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Nederland;2013/'14 naar 2014/'15;14630.0
8419;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Nederland;2014/'15 naar 2015/'16;14599.0
8420;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Nederland;2015/'16 naar 2016/'17;14025.0
8421;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Nederland;2016/'17 naar 2017/'18;12772.0
8422;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Nederland;2017/'18 naar 2018/'19;11885.0
8423;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Nederland;2018/'19 naar 2019/'20;10779.0
8424;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Nederland;2019/'20 naar 2020/'21;9809.0
8425;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;Nederland;2020/'21 naar 2021/'22;9275.0
8426;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;G4;2010/'11 naar 2011/'12;699.0
8427;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;G4;2011/'12 naar 2012/'13;674.0
8428;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Vmbo-b 3;Nederlandse achtergrond;G4;2012/'13 naar 2013/'14;726.0
