ID;Geslacht;Leeftijd;Marges;Perioden;TevredenMetArbeidsomstandigheden_1;TevredenMetWerk_2;LeeftijdWillenDoorwerken_3;LeeftijdInStaatDoorwerken_4;VoldoenAanFysiekeEisenWerk_5;VoldoenAanPsychischeEisenWerk_6;MakkelijkNieuweFunctieEigenWerkgever_7;MakkelijkNieuweBaanAndereWerkgever_8
612;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2021;76.8;79.3;63.6;63.7;87.5;88.8;54.0;71.1
613;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2022;73.6;77.6;64.2;63.8;88.0;87.2;54.3;77.2
614;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2023;76.3;79.5;64.4;64.1;89.6;88.5;56.0;78.4
615;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2024;76.2;79.4;64.3;63.9;88.5;88.3;55.2;78.0
616;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2014;73.6;79.7;63.9;63.5;88.7;90.1;42.6;40.3
617;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2015;73.7;78.9;63.9;63.4;88.8;90.3;43.1;41.5
618;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2016;72.8;80.1;63.7;63.4;89.4;90.9;47.1;47.8
619;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2017;73.3;78.0;63.7;63.4;88.1;89.3;49.2;53.9
620;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2018;72.7;78.2;63.5;63.3;88.5;89.0;49.7;63.7
621;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2019;74.3;79.8;63.8;63.6;88.5;89.7;50.2;65.2
622;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2020;77.6;81.8;64.2;64.4;91.6;92.9;54.6;66.8
623;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2021;79.2;81.6;63.9;64.1;89.3;90.6;56.8;73.7
624;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2022;76.0;79.8;64.5;64.2;89.7;89.0;57.0;79.5
625;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2023;78.6;81.8;64.7;64.5;91.2;90.2;58.8;80.7
626;Vrouwen;45 tot 55 jaar;Bovengrens 95%-interval;2024;78.5;81.5;64.6;64.3;90.3;90.0;57.8;80.3
627;Vrouwen;55 tot 65 jaar;Waarde;2014;70.3;78.4;64.7;64.6;84.3;87.0;31.4;19.4
628;Vrouwen;55 tot 65 jaar;Waarde;2015;71.6;78.0;64.8;64.9;83.0;87.4;31.8;18.7
629;Vrouwen;55 tot 65 jaar;Waarde;2016;70.9;79.2;64.9;64.8;84.4;87.8;35.9;24.3
630;Vrouwen;55 tot 65 jaar;Waarde;2017;70.1;77.4;64.8;64.6;81.1;84.6;37.3;27.2
631;Vrouwen;55 tot 65 jaar;Waarde;2018;69.9;77.7;65.0;64.8;82.5;87.2;39.5;36.0
632;Vrouwen;55 tot 65 jaar;Waarde;2019;72.4;78.9;65.1;65.1;83.3;86.8;40.0;38.7
633;Vrouwen;55 tot 65 jaar;Waarde;2020;75.3;80.9;65.3;65.6;86.1;90.2;45.1;42.7
634;Vrouwen;55 tot 65 jaar;Waarde;2021;77.0;82.0;65.1;65.5;85.2;88.5;45.8;47.9
635;Vrouwen;55 tot 65 jaar;Waarde;2022;73.9;78.7;65.5;65.7;84.0;86.9;46.7;57.1
636;Vrouwen;55 tot 65 jaar;Waarde;2023;75.4;79.5;65.7;65.8;85.3;88.1;48.1;60.0
637;Vrouwen;55 tot 65 jaar;Waarde;2024;75.1;80.2;65.6;65.7;85.2;87.6;48.1;60.5
638;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2014;68.7;77.0;64.6;64.5;83.0;85.8;29.7;18.0
639;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2015;70.1;76.7;64.8;64.7;81.7;86.2;30.2;17.4
640;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2016;69.4;77.8;64.8;64.6;83.2;86.7;34.1;22.6
641;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2017;68.7;76.1;64.7;64.4;79.8;83.4;35.8;25.8
642;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2018;68.6;76.6;64.9;64.7;81.4;86.3;38.3;34.7
643;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2019;71.2;77.8;65.0;65.0;82.3;85.9;38.7;37.5
644;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2020;74.2;79.9;65.2;65.4;85.2;89.4;43.8;41.3
645;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2021;75.8;80.9;65.0;65.4;84.2;87.6;44.4;46.5
646;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2022;72.7;77.5;65.4;65.6;82.9;86.0;45.4;55.7
647;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2023;74.3;78.4;65.6;65.7;84.3;87.2;46.8;58.7
648;Vrouwen;55 tot 65 jaar;Ondergrens 95%-interval;2024;73.9;79.1;65.5;65.5;84.3;86.8;46.8;59.2
649;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2014;71.9;79.9;64.8;64.8;85.6;88.2;33.0;20.8
650;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2015;73.0;79.4;64.9;65.0;84.2;88.4;33.3;20.0
651;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2016;72.4;80.4;65.0;64.9;85.5;88.8;37.8;26.0
652;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2017;71.5;78.7;64.9;64.7;82.3;85.7;38.8;28.6
653;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2018;71.0;78.7;65.0;64.9;83.4;88.1;40.8;37.2
654;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2019;73.6;80.0;65.2;65.2;84.3;87.7;41.3;40.0
655;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2020;76.5;82.0;65.3;65.7;87.0;91.0;46.5;44.0
656;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2021;78.1;83.1;65.2;65.6;86.2;89.4;47.2;49.3
657;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2022;75.0;79.7;65.6;65.8;84.9;87.8;48.0;58.4
658;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2023;76.6;80.6;65.8;66.0;86.2;88.9;49.4;61.3
659;Vrouwen;55 tot 65 jaar;Bovengrens 95%-interval;2024;76.2;81.2;65.7;65.8;86.1;88.5;49.3;61.7
660;Vrouwen;65 tot 75 jaar;Waarde;2014;83.7;91.3;;;92.9;94.4;36.7;20.7
661;Vrouwen;65 tot 75 jaar;Waarde;2015;84.7;88.4;;;88.2;88.9;40.9;24.1
662;Vrouwen;65 tot 75 jaar;Waarde;2016;86.1;88.3;67.3;;93.6;95.0;39.9;25.0
663;Vrouwen;65 tot 75 jaar;Waarde;2017;82.1;84.2;68.0;68.9;89.6;92.3;40.0;23.2
664;Vrouwen;65 tot 75 jaar;Waarde;2018;79.8;86.5;68.0;68.0;85.7;89.4;42.6;30.5
665;Vrouwen;65 tot 75 jaar;Waarde;2019;77.1;83.4;67.6;68.1;83.9;89.6;37.7;27.2
666;Vrouwen;65 tot 75 jaar;Waarde;2020;79.8;84.5;67.3;68.4;86.2;90.6;40.4;28.9
667;Vrouwen;65 tot 75 jaar;Waarde;2021;83.6;88.8;67.8;68.7;84.0;88.7;39.5;29.9
668;Vrouwen;65 tot 75 jaar;Waarde;2022;80.4;85.9;68.0;68.4;88.3;91.9;45.7;38.5
669;Vrouwen;65 tot 75 jaar;Waarde;2023;81.3;86.1;68.0;68.6;85.0;91.2;47.0;41.6
670;Vrouwen;65 tot 75 jaar;Waarde;2024;82.9;86.3;68.0;68.8;86.3;90.5;46.6;42.3
671;Vrouwen;65 tot 75 jaar;Ondergrens 95%-interval;2014;76.2;84.9;;;87.0;89.0;28.5;14.3
672;Vrouwen;65 tot 75 jaar;Ondergrens 95%-interval;2015;77.0;81.8;;;80.9;80.8;32.1;16.8
673;Vrouwen;65 tot 75 jaar;Ondergrens 95%-interval;2016;79.9;82.4;66.7;;88.7;90.8;32.2;18.6
674;Vrouwen;65 tot 75 jaar;Ondergrens 95%-interval;2017;76.4;78.6;67.4;68.2;84.8;87.8;33.4;17.8
675;Vrouwen;65 tot 75 jaar;Ondergrens 95%-interval;2018;75.3;82.6;67.4;67.5;81.8;85.8;37.5;26.0
676;Vrouwen;65 tot 75 jaar;Ondergrens 95%-interval;2019;72.9;79.5;67.2;67.7;80.1;86.4;33.1;23.2
677;Vrouwen;65 tot 75 jaar;Ondergrens 95%-interval;2020;75.8;80.8;66.9;67.8;82.6;87.5;35.8;24.8
678;Vrouwen;65 tot 75 jaar;Ondergrens 95%-interval;2021;80.0;85.5;67.4;68.1;80.4;85.6;35.1;26.0
679;Vrouwen;65 tot 75 jaar;Ondergrens 95%-interval;2022;77.2;83.1;67.7;68.1;85.7;89.7;42.0;34.9
680;Vrouwen;65 tot 75 jaar;Ondergrens 95%-interval;2023;78.4;83.5;67.8;68.2;82.4;89.2;43.7;38.3
681;Vrouwen;65 tot 75 jaar;Ondergrens 95%-interval;2024;80.4;83.9;67.8;68.4;83.9;88.5;43.4;39.2
682;Vrouwen;65 tot 75 jaar;Bovengrens 95%-interval;2014;89.2;95.2;;;96.2;97.3;45.8;29.1
683;Vrouwen;65 tot 75 jaar;Bovengrens 95%-interval;2015;90.2;92.8;;;92.9;93.8;50.4;33.3
684;Vrouwen;65 tot 75 jaar;Bovengrens 95%-interval;2016;90.6;92.4;68.0;;96.5;97.4;48.0;32.8
685;Vrouwen;65 tot 75 jaar;Bovengrens 95%-interval;2017;86.7;88.6;68.5;69.7;92.9;95.2;46.9;29.6
686;Vrouwen;65 tot 75 jaar;Bovengrens 95%-interval;2018;83.6;89.7;68.7;68.5;88.9;92.2;47.8;35.5
687;Vrouwen;65 tot 75 jaar;Bovengrens 95%-interval;2019;80.9;86.8;67.9;68.6;87.1;92.1;42.4;31.7
688;Vrouwen;65 tot 75 jaar;Bovengrens 95%-interval;2020;83.3;87.6;67.7;69.0;89.1;92.9;45.1;33.4
689;Vrouwen;65 tot 75 jaar;Bovengrens 95%-interval;2021;86.7;91.3;68.2;69.2;87.0;91.3;44.0;34.2
690;Vrouwen;65 tot 75 jaar;Bovengrens 95%-interval;2022;83.2;88.3;68.3;68.8;90.5;93.7;49.5;42.3
691;Vrouwen;65 tot 75 jaar;Bovengrens 95%-interval;2023;83.8;88.3;68.3;68.9;87.3;92.9;50.4;44.9
692;Vrouwen;65 tot 75 jaar;Bovengrens 95%-interval;2024;85.2;88.3;68.2;69.1;88.4;92.3;49.8;45.5
