ID;Zorgaanbieders;FinancieringsvormenZorg;Perioden;UitgavenAanGezondheidszorgIngezetenen_1
955;HP7: Organisaties beheer en financiering;HF12: Verplichte premiegeb verzekeringen;2022;1555.0
956;HP7: Organisaties beheer en financiering;HF12: Verplichte premiegeb verzekeringen;2023;1612.0
957;HP7: Organisaties beheer en financiering;HF121a: Wlz, AWBZ;2021;419.0
958;HP7: Organisaties beheer en financiering;HF121a: Wlz, AWBZ;2022;446.0
959;HP7: Organisaties beheer en financiering;HF121a: Wlz, AWBZ;2023;476.0
960;HP7: Organisaties beheer en financiering;HF121b: Ziekenfonds;2021;
961;HP7: Organisaties beheer en financiering;HF121b: Ziekenfonds;2022;
962;HP7: Organisaties beheer en financiering;HF121b: Ziekenfonds;2023;
963;HP7: Organisaties beheer en financiering;HF122: Zorgverzekeringswet;2021;1044.0
964;HP7: Organisaties beheer en financiering;HF122: Zorgverzekeringswet;2022;1109.0
965;HP7: Organisaties beheer en financiering;HF122: Zorgverzekeringswet;2023;1137.0
966;HP7: Organisaties beheer en financiering;Vrijwillige financiering, eigen betaling;2021;463.0
967;HP7: Organisaties beheer en financiering;Vrijwillige financiering, eigen betaling;2022;489.0
968;HP7: Organisaties beheer en financiering;Vrijwillige financiering, eigen betaling;2023;493.0
969;HP7: Organisaties beheer en financiering;HF2: Vrijwillige financieringsvormen;2021;462.0
970;HP7: Organisaties beheer en financiering;HF2: Vrijwillige financieringsvormen;2022;488.0
971;HP7: Organisaties beheer en financiering;HF2: Vrijwillige financieringsvormen;2023;492.0
972;HP7: Organisaties beheer en financiering;HF21:Vrijwillige ziektekostenverzekering;2021;462.0
973;HP7: Organisaties beheer en financiering;HF21:Vrijwillige ziektekostenverzekering;2022;488.0
974;HP7: Organisaties beheer en financiering;HF21:Vrijwillige ziektekostenverzekering;2023;492.0
975;HP7: Organisaties beheer en financiering;HF22: Financiering door IZWH;2021;0.0
976;HP7: Organisaties beheer en financiering;HF22: Financiering door IZWH;2022;0.0
977;HP7: Organisaties beheer en financiering;HF22: Financiering door IZWH;2023;0.0
978;HP7: Organisaties beheer en financiering;HF23: Financiering door ondernemingen;2021;0.0
979;HP7: Organisaties beheer en financiering;HF23: Financiering door ondernemingen;2022;0.0
980;HP7: Organisaties beheer en financiering;HF23: Financiering door ondernemingen;2023;0.0
981;HP7: Organisaties beheer en financiering;HF3: Eigen betalingen;2021;1.0
982;HP7: Organisaties beheer en financiering;HF3: Eigen betalingen;2022;1.0
983;HP7: Organisaties beheer en financiering;HF3: Eigen betalingen;2023;1.0
984;HP7: Organisaties beheer en financiering;HF31: Directe eigen betalingen;2021;0.0
985;HP7: Organisaties beheer en financiering;HF31: Directe eigen betalingen;2022;0.0
986;HP7: Organisaties beheer en financiering;HF31: Directe eigen betalingen;2023;0.0
987;HP7: Organisaties beheer en financiering;HF32: Eigen risico en bijdragen;2021;1.0
988;HP7: Organisaties beheer en financiering;HF32: Eigen risico en bijdragen;2022;1.0
989;HP7: Organisaties beheer en financiering;HF32: Eigen risico en bijdragen;2023;1.0
990;HP71: Overheidsbeleid en beheer org.;Totaal financiering van ingezetenen;2021;1394.0
991;HP71: Overheidsbeleid en beheer org.;Totaal financiering van ingezetenen;2022;1398.0
992;HP71: Overheidsbeleid en beheer org.;Totaal financiering van ingezetenen;2023;1370.0
993;HP71: Overheidsbeleid en beheer org.;HF1: Overheid en soc. verzekering;2021;1394.0
994;HP71: Overheidsbeleid en beheer org.;HF1: Overheid en soc. verzekering;2022;1398.0
995;HP71: Overheidsbeleid en beheer org.;HF1: Overheid en soc. verzekering;2023;1370.0
996;HP71: Overheidsbeleid en beheer org.;HF11: Overheid;2021;1394.0
997;HP71: Overheidsbeleid en beheer org.;HF11: Overheid;2022;1398.0
998;HP71: Overheidsbeleid en beheer org.;HF11: Overheid;2023;1370.0
999;HP71: Overheidsbeleid en beheer org.;HF12: Verplichte premiegeb verzekeringen;2021;0.0
1000;HP71: Overheidsbeleid en beheer org.;HF12: Verplichte premiegeb verzekeringen;2022;0.0
1001;HP71: Overheidsbeleid en beheer org.;HF12: Verplichte premiegeb verzekeringen;2023;0.0
1002;HP71: Overheidsbeleid en beheer org.;HF121a: Wlz, AWBZ;2021;0.0
1003;HP71: Overheidsbeleid en beheer org.;HF121a: Wlz, AWBZ;2022;0.0
1004;HP71: Overheidsbeleid en beheer org.;HF121a: Wlz, AWBZ;2023;0.0
1005;HP71: Overheidsbeleid en beheer org.;HF121b: Ziekenfonds;2021;
1006;HP71: Overheidsbeleid en beheer org.;HF121b: Ziekenfonds;2022;
1007;HP71: Overheidsbeleid en beheer org.;HF121b: Ziekenfonds;2023;
1008;HP71: Overheidsbeleid en beheer org.;HF122: Zorgverzekeringswet;2021;0.0
1009;HP71: Overheidsbeleid en beheer org.;HF122: Zorgverzekeringswet;2022;0.0
1010;HP71: Overheidsbeleid en beheer org.;HF122: Zorgverzekeringswet;2023;0.0
1011;HP71: Overheidsbeleid en beheer org.;Vrijwillige financiering, eigen betaling;2021;0.0
1012;HP71: Overheidsbeleid en beheer org.;Vrijwillige financiering, eigen betaling;2022;0.0
1013;HP71: Overheidsbeleid en beheer org.;Vrijwillige financiering, eigen betaling;2023;0.0
1014;HP71: Overheidsbeleid en beheer org.;HF2: Vrijwillige financieringsvormen;2021;0.0
1015;HP71: Overheidsbeleid en beheer org.;HF2: Vrijwillige financieringsvormen;2022;0.0
1016;HP71: Overheidsbeleid en beheer org.;HF2: Vrijwillige financieringsvormen;2023;0.0
1017;HP71: Overheidsbeleid en beheer org.;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
1018;HP71: Overheidsbeleid en beheer org.;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
1019;HP71: Overheidsbeleid en beheer org.;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
1020;HP71: Overheidsbeleid en beheer org.;HF22: Financiering door IZWH;2021;0.0
1021;HP71: Overheidsbeleid en beheer org.;HF22: Financiering door IZWH;2022;0.0
1022;HP71: Overheidsbeleid en beheer org.;HF22: Financiering door IZWH;2023;0.0
1023;HP71: Overheidsbeleid en beheer org.;HF23: Financiering door ondernemingen;2021;0.0
1024;HP71: Overheidsbeleid en beheer org.;HF23: Financiering door ondernemingen;2022;0.0
1025;HP71: Overheidsbeleid en beheer org.;HF23: Financiering door ondernemingen;2023;0.0
1026;HP71: Overheidsbeleid en beheer org.;HF3: Eigen betalingen;2021;0.0
1027;HP71: Overheidsbeleid en beheer org.;HF3: Eigen betalingen;2022;0.0
1028;HP71: Overheidsbeleid en beheer org.;HF3: Eigen betalingen;2023;0.0
1029;HP71: Overheidsbeleid en beheer org.;HF31: Directe eigen betalingen;2021;0.0
1030;HP71: Overheidsbeleid en beheer org.;HF31: Directe eigen betalingen;2022;0.0
1031;HP71: Overheidsbeleid en beheer org.;HF31: Directe eigen betalingen;2023;0.0
1032;HP71: Overheidsbeleid en beheer org.;HF32: Eigen risico en bijdragen;2021;0.0
1033;HP71: Overheidsbeleid en beheer org.;HF32: Eigen risico en bijdragen;2022;0.0
1034;HP71: Overheidsbeleid en beheer org.;HF32: Eigen risico en bijdragen;2023;0.0
1035;HP72: Zorgverzekeraars, ziekenfondsen;Totaal financiering van ingezetenen;2021;1797.0
1036;HP72: Zorgverzekeraars, ziekenfondsen;Totaal financiering van ingezetenen;2022;1849.0
1037;HP72: Zorgverzekeraars, ziekenfondsen;Totaal financiering van ingezetenen;2023;1939.0
1038;HP72: Zorgverzekeraars, ziekenfondsen;HF1: Overheid en soc. verzekering;2021;1797.0
1039;HP72: Zorgverzekeraars, ziekenfondsen;HF1: Overheid en soc. verzekering;2022;1849.0
1040;HP72: Zorgverzekeraars, ziekenfondsen;HF1: Overheid en soc. verzekering;2023;1939.0
1041;HP72: Zorgverzekeraars, ziekenfondsen;HF11: Overheid;2021;367.0
1042;HP72: Zorgverzekeraars, ziekenfondsen;HF11: Overheid;2022;331.0
1043;HP72: Zorgverzekeraars, ziekenfondsen;HF11: Overheid;2023;369.0
1044;HP72: Zorgverzekeraars, ziekenfondsen;HF12: Verplichte premiegeb verzekeringen;2021;1430.0
1045;HP72: Zorgverzekeraars, ziekenfondsen;HF12: Verplichte premiegeb verzekeringen;2022;1518.0
1046;HP72: Zorgverzekeraars, ziekenfondsen;HF12: Verplichte premiegeb verzekeringen;2023;1570.0
1047;HP72: Zorgverzekeraars, ziekenfondsen;HF121a: Wlz, AWBZ;2021;395.0
1048;HP72: Zorgverzekeraars, ziekenfondsen;HF121a: Wlz, AWBZ;2022;415.0
1049;HP72: Zorgverzekeraars, ziekenfondsen;HF121a: Wlz, AWBZ;2023;440.0
1050;HP72: Zorgverzekeraars, ziekenfondsen;HF121b: Ziekenfonds;2021;
1051;HP72: Zorgverzekeraars, ziekenfondsen;HF121b: Ziekenfonds;2022;
1052;HP72: Zorgverzekeraars, ziekenfondsen;HF121b: Ziekenfonds;2023;
1053;HP72: Zorgverzekeraars, ziekenfondsen;HF122: Zorgverzekeringswet;2021;1035.0
1054;HP72: Zorgverzekeraars, ziekenfondsen;HF122: Zorgverzekeringswet;2022;1103.0
1055;HP72: Zorgverzekeraars, ziekenfondsen;HF122: Zorgverzekeringswet;2023;1130.0
1056;HP72: Zorgverzekeraars, ziekenfondsen;Vrijwillige financiering, eigen betaling;2021;0.0
1057;HP72: Zorgverzekeraars, ziekenfondsen;Vrijwillige financiering, eigen betaling;2022;0.0
1058;HP72: Zorgverzekeraars, ziekenfondsen;Vrijwillige financiering, eigen betaling;2023;0.0
1059;HP72: Zorgverzekeraars, ziekenfondsen;HF2: Vrijwillige financieringsvormen;2021;0.0
1060;HP72: Zorgverzekeraars, ziekenfondsen;HF2: Vrijwillige financieringsvormen;2022;0.0
1061;HP72: Zorgverzekeraars, ziekenfondsen;HF2: Vrijwillige financieringsvormen;2023;0.0
1062;HP72: Zorgverzekeraars, ziekenfondsen;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
1063;HP72: Zorgverzekeraars, ziekenfondsen;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
1064;HP72: Zorgverzekeraars, ziekenfondsen;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
1065;HP72: Zorgverzekeraars, ziekenfondsen;HF22: Financiering door IZWH;2021;0.0
1066;HP72: Zorgverzekeraars, ziekenfondsen;HF22: Financiering door IZWH;2022;0.0
1067;HP72: Zorgverzekeraars, ziekenfondsen;HF22: Financiering door IZWH;2023;0.0
1068;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2021;0.0
1069;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2022;0.0
1070;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2023;0.0
1071;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2021;0.0
1072;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2022;0.0
1073;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2023;0.0
1074;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2021;0.0
1075;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2022;0.0
1076;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2023;0.0
1077;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2021;0.0
1078;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2022;0.0
1079;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2023;0.0
1080;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2021;462.0
1081;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2022;488.0
1082;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2023;492.0
1083;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2021;0.0
1084;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2022;0.0
1085;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2023;0.0
1086;HP73: Particuliere verzekeraars;HF11: Overheid;2021;0.0
1087;HP73: Particuliere verzekeraars;HF11: Overheid;2022;0.0
1088;HP73: Particuliere verzekeraars;HF11: Overheid;2023;0.0
1089;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2021;0.0
1090;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2022;0.0
1091;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2023;0.0
1092;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2021;0.0
1093;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2022;0.0
1094;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2023;0.0
1095;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2021;
1096;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2022;
1097;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2023;
1098;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2021;0.0
1099;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2022;0.0
1100;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2023;0.0
1101;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2021;462.0
1102;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2022;488.0
1103;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2023;492.0
1104;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2021;462.0
1105;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2022;488.0
1106;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2023;492.0
1107;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2021;462.0
1108;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2022;488.0
1109;HP73: Particuliere verzekeraars;HF21:Vrijwillige ziektekostenverzekering;2023;492.0
1110;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2021;0.0
1111;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2022;0.0
1112;HP73: Particuliere verzekeraars;HF22: Financiering door IZWH;2023;0.0
1113;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2021;0.0
1114;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2022;0.0
1115;HP73: Particuliere verzekeraars;HF23: Financiering door ondernemingen;2023;0.0
1116;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2021;0.0
1117;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2022;0.0
1118;HP73: Particuliere verzekeraars;HF3: Eigen betalingen;2023;0.0
1119;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2021;0.0
1120;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2022;0.0
1121;HP73: Particuliere verzekeraars;HF31: Directe eigen betalingen;2023;0.0
1122;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2021;0.0
1123;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2022;0.0
1124;HP73: Particuliere verzekeraars;HF32: Eigen risico en bijdragen;2023;0.0
1125;HP79: Ov. instellingen beheer en financ.;Totaal financiering van ingezetenen;2021;34.0
1126;HP79: Ov. instellingen beheer en financ.;Totaal financiering van ingezetenen;2022;38.0
1127;HP79: Ov. instellingen beheer en financ.;Totaal financiering van ingezetenen;2023;43.0
1128;HP79: Ov. instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2021;33.0
1129;HP79: Ov. instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2022;37.0
1130;HP79: Ov. instellingen beheer en financ.;HF1: Overheid en soc. verzekering;2023;42.0
1131;HP79: Ov. instellingen beheer en financ.;HF11: Overheid;2021;0.0
1132;HP79: Ov. instellingen beheer en financ.;HF11: Overheid;2022;0.0
1133;HP79: Ov. instellingen beheer en financ.;HF11: Overheid;2023;0.0
1134;HP79: Ov. instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2021;33.0
1135;HP79: Ov. instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2022;37.0
1136;HP79: Ov. instellingen beheer en financ.;HF12: Verplichte premiegeb verzekeringen;2023;42.0
1137;HP79: Ov. instellingen beheer en financ.;HF121a: Wlz, AWBZ;2021;25.0
1138;HP79: Ov. instellingen beheer en financ.;HF121a: Wlz, AWBZ;2022;31.0
1139;HP79: Ov. instellingen beheer en financ.;HF121a: Wlz, AWBZ;2023;36.0
1140;HP79: Ov. instellingen beheer en financ.;HF121b: Ziekenfonds;2021;
1141;HP79: Ov. instellingen beheer en financ.;HF121b: Ziekenfonds;2022;
1142;HP79: Ov. instellingen beheer en financ.;HF121b: Ziekenfonds;2023;
1143;HP79: Ov. instellingen beheer en financ.;HF122: Zorgverzekeringswet;2021;8.0
1144;HP79: Ov. instellingen beheer en financ.;HF122: Zorgverzekeringswet;2022;6.0
1145;HP79: Ov. instellingen beheer en financ.;HF122: Zorgverzekeringswet;2023;7.0
1146;HP79: Ov. instellingen beheer en financ.;Vrijwillige financiering, eigen betaling;2021;1.0
1147;HP79: Ov. instellingen beheer en financ.;Vrijwillige financiering, eigen betaling;2022;1.0
1148;HP79: Ov. instellingen beheer en financ.;Vrijwillige financiering, eigen betaling;2023;1.0
1149;HP79: Ov. instellingen beheer en financ.;HF2: Vrijwillige financieringsvormen;2021;0.0
1150;HP79: Ov. instellingen beheer en financ.;HF2: Vrijwillige financieringsvormen;2022;0.0
1151;HP79: Ov. instellingen beheer en financ.;HF2: Vrijwillige financieringsvormen;2023;0.0
1152;HP79: Ov. instellingen beheer en financ.;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
1153;HP79: Ov. instellingen beheer en financ.;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
1154;HP79: Ov. instellingen beheer en financ.;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
1155;HP79: Ov. instellingen beheer en financ.;HF22: Financiering door IZWH;2021;0.0
1156;HP79: Ov. instellingen beheer en financ.;HF22: Financiering door IZWH;2022;0.0
1157;HP79: Ov. instellingen beheer en financ.;HF22: Financiering door IZWH;2023;0.0
1158;HP79: Ov. instellingen beheer en financ.;HF23: Financiering door ondernemingen;2021;0.0
1159;HP79: Ov. instellingen beheer en financ.;HF23: Financiering door ondernemingen;2022;0.0
1160;HP79: Ov. instellingen beheer en financ.;HF23: Financiering door ondernemingen;2023;0.0
1161;HP79: Ov. instellingen beheer en financ.;HF3: Eigen betalingen;2021;1.0
1162;HP79: Ov. instellingen beheer en financ.;HF3: Eigen betalingen;2022;1.0
1163;HP79: Ov. instellingen beheer en financ.;HF3: Eigen betalingen;2023;1.0
1164;HP79: Ov. instellingen beheer en financ.;HF31: Directe eigen betalingen;2021;0.0
1165;HP79: Ov. instellingen beheer en financ.;HF31: Directe eigen betalingen;2022;0.0
1166;HP79: Ov. instellingen beheer en financ.;HF31: Directe eigen betalingen;2023;0.0
1167;HP79: Ov. instellingen beheer en financ.;HF32: Eigen risico en bijdragen;2021;1.0
1168;HP79: Ov. instellingen beheer en financ.;HF32: Eigen risico en bijdragen;2022;1.0
1169;HP79: Ov. instellingen beheer en financ.;HF32: Eigen risico en bijdragen;2023;1.0
1170;HP8: Overige sectoren;Totaal financiering van ingezetenen;2021;2777.0
1171;HP8: Overige sectoren;Totaal financiering van ingezetenen;2022;2751.0
1172;HP8: Overige sectoren;Totaal financiering van ingezetenen;2023;2685.0
1173;HP8: Overige sectoren;HF1: Overheid en soc. verzekering;2021;1671.0
1174;HP8: Overige sectoren;HF1: Overheid en soc. verzekering;2022;1564.0
1175;HP8: Overige sectoren;HF1: Overheid en soc. verzekering;2023;1392.0
1176;HP8: Overige sectoren;HF11: Overheid;2021;789.0
1177;HP8: Overige sectoren;HF11: Overheid;2022;674.0
1178;HP8: Overige sectoren;HF11: Overheid;2023;427.0
1179;HP8: Overige sectoren;HF12: Verplichte premiegeb verzekeringen;2021;882.0
1180;HP8: Overige sectoren;HF12: Verplichte premiegeb verzekeringen;2022;890.0
1181;HP8: Overige sectoren;HF12: Verplichte premiegeb verzekeringen;2023;965.0
1182;HP8: Overige sectoren;HF121a: Wlz, AWBZ;2021;270.0
1183;HP8: Overige sectoren;HF121a: Wlz, AWBZ;2022;306.0
1184;HP8: Overige sectoren;HF121a: Wlz, AWBZ;2023;338.0
1185;HP8: Overige sectoren;HF121b: Ziekenfonds;2021;
1186;HP8: Overige sectoren;HF121b: Ziekenfonds;2022;
1187;HP8: Overige sectoren;HF121b: Ziekenfonds;2023;
1188;HP8: Overige sectoren;HF122: Zorgverzekeringswet;2021;611.0
1189;HP8: Overige sectoren;HF122: Zorgverzekeringswet;2022;584.0
1190;HP8: Overige sectoren;HF122: Zorgverzekeringswet;2023;627.0
1191;HP8: Overige sectoren;Vrijwillige financiering, eigen betaling;2021;1106.0
1192;HP8: Overige sectoren;Vrijwillige financiering, eigen betaling;2022;1187.0
1193;HP8: Overige sectoren;Vrijwillige financiering, eigen betaling;2023;1292.0
1194;HP8: Overige sectoren;HF2: Vrijwillige financieringsvormen;2021;303.0
1195;HP8: Overige sectoren;HF2: Vrijwillige financieringsvormen;2022;317.0
1196;HP8: Overige sectoren;HF2: Vrijwillige financieringsvormen;2023;353.0
1197;HP8: Overige sectoren;HF21:Vrijwillige ziektekostenverzekering;2021;90.0
1198;HP8: Overige sectoren;HF21:Vrijwillige ziektekostenverzekering;2022;84.0
1199;HP8: Overige sectoren;HF21:Vrijwillige ziektekostenverzekering;2023;91.0
1200;HP8: Overige sectoren;HF22: Financiering door IZWH;2021;0.0
1201;HP8: Overige sectoren;HF22: Financiering door IZWH;2022;0.0
1202;HP8: Overige sectoren;HF22: Financiering door IZWH;2023;0.0
1203;HP8: Overige sectoren;HF23: Financiering door ondernemingen;2021;213.0
1204;HP8: Overige sectoren;HF23: Financiering door ondernemingen;2022;233.0
1205;HP8: Overige sectoren;HF23: Financiering door ondernemingen;2023;261.0
1206;HP8: Overige sectoren;HF3: Eigen betalingen;2021;803.0
1207;HP8: Overige sectoren;HF3: Eigen betalingen;2022;870.0
1208;HP8: Overige sectoren;HF3: Eigen betalingen;2023;940.0
1209;HP8: Overige sectoren;HF31: Directe eigen betalingen;2021;774.0
1210;HP8: Overige sectoren;HF31: Directe eigen betalingen;2022;841.0
1211;HP8: Overige sectoren;HF31: Directe eigen betalingen;2023;910.0
1212;HP8: Overige sectoren;HF32: Eigen risico en bijdragen;2021;29.0
1213;HP8: Overige sectoren;HF32: Eigen risico en bijdragen;2022;29.0
1214;HP8: Overige sectoren;HF32: Eigen risico en bijdragen;2023;30.0
1215;HP81: Huishoudens;Totaal financiering van ingezetenen;2021;157.0
1216;HP81: Huishoudens;Totaal financiering van ingezetenen;2022;139.0
1217;HP81: Huishoudens;Totaal financiering van ingezetenen;2023;145.0
1218;HP81: Huishoudens;HF1: Overheid en soc. verzekering;2021;157.0
1219;HP81: Huishoudens;HF1: Overheid en soc. verzekering;2022;139.0
1220;HP81: Huishoudens;HF1: Overheid en soc. verzekering;2023;145.0
1221;HP81: Huishoudens;HF11: Overheid;2021;0.0
1222;HP81: Huishoudens;HF11: Overheid;2022;0.0
1223;HP81: Huishoudens;HF11: Overheid;2023;0.0
1224;HP81: Huishoudens;HF12: Verplichte premiegeb verzekeringen;2021;157.0
1225;HP81: Huishoudens;HF12: Verplichte premiegeb verzekeringen;2022;139.0
1226;HP81: Huishoudens;HF12: Verplichte premiegeb verzekeringen;2023;145.0
1227;HP81: Huishoudens;HF121a: Wlz, AWBZ;2021;0.0
1228;HP81: Huishoudens;HF121a: Wlz, AWBZ;2022;0.0
1229;HP81: Huishoudens;HF121a: Wlz, AWBZ;2023;0.0
1230;HP81: Huishoudens;HF121b: Ziekenfonds;2021;
1231;HP81: Huishoudens;HF121b: Ziekenfonds;2022;
1232;HP81: Huishoudens;HF121b: Ziekenfonds;2023;
1233;HP81: Huishoudens;HF122: Zorgverzekeringswet;2021;157.0
1234;HP81: Huishoudens;HF122: Zorgverzekeringswet;2022;139.0
1235;HP81: Huishoudens;HF122: Zorgverzekeringswet;2023;145.0
1236;HP81: Huishoudens;Vrijwillige financiering, eigen betaling;2021;0.0
1237;HP81: Huishoudens;Vrijwillige financiering, eigen betaling;2022;0.0
1238;HP81: Huishoudens;Vrijwillige financiering, eigen betaling;2023;0.0
1239;HP81: Huishoudens;HF2: Vrijwillige financieringsvormen;2021;0.0
1240;HP81: Huishoudens;HF2: Vrijwillige financieringsvormen;2022;0.0
1241;HP81: Huishoudens;HF2: Vrijwillige financieringsvormen;2023;0.0
1242;HP81: Huishoudens;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
1243;HP81: Huishoudens;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
1244;HP81: Huishoudens;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
1245;HP81: Huishoudens;HF22: Financiering door IZWH;2021;0.0
1246;HP81: Huishoudens;HF22: Financiering door IZWH;2022;0.0
1247;HP81: Huishoudens;HF22: Financiering door IZWH;2023;0.0
1248;HP81: Huishoudens;HF23: Financiering door ondernemingen;2021;0.0
1249;HP81: Huishoudens;HF23: Financiering door ondernemingen;2022;0.0
1250;HP81: Huishoudens;HF23: Financiering door ondernemingen;2023;0.0
1251;HP81: Huishoudens;HF3: Eigen betalingen;2021;0.0
1252;HP81: Huishoudens;HF3: Eigen betalingen;2022;0.0
1253;HP81: Huishoudens;HF3: Eigen betalingen;2023;0.0
1254;HP81: Huishoudens;HF31: Directe eigen betalingen;2021;0.0
1255;HP81: Huishoudens;HF31: Directe eigen betalingen;2022;0.0
1256;HP81: Huishoudens;HF31: Directe eigen betalingen;2023;0.0
1257;HP81: Huishoudens;HF32: Eigen risico en bijdragen;2021;0.0
1258;HP81: Huishoudens;HF32: Eigen risico en bijdragen;2022;0.0
1259;HP81: Huishoudens;HF32: Eigen risico en bijdragen;2023;0.0
1260;HP82: Gezondheidszorg als nevenactiv.;Totaal financiering van ingezetenen;2021;2620.0
1261;HP82: Gezondheidszorg als nevenactiv.;Totaal financiering van ingezetenen;2022;2612.0
1262;HP82: Gezondheidszorg als nevenactiv.;Totaal financiering van ingezetenen;2023;2540.0
1263;HP82: Gezondheidszorg als nevenactiv.;HF1: Overheid en soc. verzekering;2021;1514.0
1264;HP82: Gezondheidszorg als nevenactiv.;HF1: Overheid en soc. verzekering;2022;1425.0
1265;HP82: Gezondheidszorg als nevenactiv.;HF1: Overheid en soc. verzekering;2023;1247.0
1266;HP82: Gezondheidszorg als nevenactiv.;HF11: Overheid;2021;789.0
1267;HP82: Gezondheidszorg als nevenactiv.;HF11: Overheid;2022;674.0
1268;HP82: Gezondheidszorg als nevenactiv.;HF11: Overheid;2023;427.0
1269;HP82: Gezondheidszorg als nevenactiv.;HF12: Verplichte premiegeb verzekeringen;2021;724.0
1270;HP82: Gezondheidszorg als nevenactiv.;HF12: Verplichte premiegeb verzekeringen;2022;751.0
1271;HP82: Gezondheidszorg als nevenactiv.;HF12: Verplichte premiegeb verzekeringen;2023;820.0
1272;HP82: Gezondheidszorg als nevenactiv.;HF121a: Wlz, AWBZ;2021;270.0
1273;HP82: Gezondheidszorg als nevenactiv.;HF121a: Wlz, AWBZ;2022;306.0
1274;HP82: Gezondheidszorg als nevenactiv.;HF121a: Wlz, AWBZ;2023;338.0
1275;HP82: Gezondheidszorg als nevenactiv.;HF121b: Ziekenfonds;2021;
