ID;Geslacht;Leeftijd;TypeInstelling;RegioS;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
616;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2008;9995;0.52;10570.0;0.56;3700.0
617;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2009;10145;0.53;10435.0;0.56;3652.0
618;Mannen;35 tot 50 jaar;Gehandicaptenzorg;4 grote gemeenten;2004;540;0.21;555.0;0.22;192.0
619;Mannen;35 tot 50 jaar;Gehandicaptenzorg;4 grote gemeenten;2005;560;0.22;595.0;0.23;204.0
620;Mannen;35 tot 50 jaar;Gehandicaptenzorg;4 grote gemeenten;2006;560;0.22;615.0;0.24;213.0
621;Mannen;35 tot 50 jaar;Gehandicaptenzorg;4 grote gemeenten;2007;600;0.23;;;
622;Mannen;35 tot 50 jaar;Gehandicaptenzorg;4 grote gemeenten;2008;605;0.23;630.0;0.25;217.0
623;Mannen;35 tot 50 jaar;Gehandicaptenzorg;4 grote gemeenten;2009;625;0.24;655.0;0.26;223.0
624;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overige gemeenten;2004;9480;0.56;9735.0;0.58;3452.0
625;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overige gemeenten;2005;9565;0.57;9775.0;0.58;3460.0
626;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overige gemeenten;2006;9625;0.57;9885.0;0.59;3484.0
627;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overige gemeenten;2007;9690;0.58;;;
628;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overige gemeenten;2008;9390;0.57;9940.0;0.61;3482.0
629;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Overige gemeenten;2009;9520;0.58;9775.0;0.6;3429.0
630;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2004;2920;0.15;3280.0;0.17;998.0
631;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2005;3240;0.17;3645.0;0.19;1107.0
632;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2006;3680;0.19;4100.0;0.21;1253.0
633;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2007;3855;0.2;;;
634;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2008;4230;0.22;4775.0;0.25;1448.0
635;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Nederland;2009;4555;0.24;5170.0;0.28;1575.0
636;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2004;495;0.19;555.0;0.22;158.0
637;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2005;595;0.23;685.0;0.27;197.0
638;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2006;740;0.29;850.0;0.34;252.0
639;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2007;840;0.33;;;
640;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2008;965;0.37;1070.0;0.43;315.0
641;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2009;1070;0.41;1210.0;0.48;363.0
642;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2004;2430;0.14;2720.0;0.16;840.0
643;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2005;2640;0.16;2955.0;0.18;910.0
644;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2006;2935;0.17;3250.0;0.19;1001.0
645;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2007;3010;0.18;;;
646;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2008;3265;0.2;3705.0;0.23;1133.0
647;Mannen;35 tot 50 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2009;3485;0.21;3965.0;0.24;1212.0
648;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2004;12205;0.79;14420.0;0.93;4395.0
649;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2005;12980;0.83;15310.0;0.98;4649.0
650;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2006;14000;0.88;16550.0;1.03;5030.0
651;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2007;15075;0.93;;;
652;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2008;15565;0.94;18815.0;1.14;5662.0
653;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Nederland;2009;16750;1.0;19990.0;1.19;6006.0
654;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2004;1155;0.7;1550.0;0.94;399.0
655;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2005;1315;0.79;1715.0;1.03;449.0
656;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2006;1490;0.88;1930.0;1.14;521.0
657;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2007;1750;1.0;;;
658;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2008;1870;1.05;2390.0;1.36;647.0
659;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;4 grote gemeenten;2009;2185;1.21;2730.0;1.52;748.0
660;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2004;11045;0.8;12870.0;0.93;3997.0
661;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2005;11665;0.83;13590.0;0.97;4200.0
662;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2006;12510;0.88;14620.0;1.02;4509.0
663;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2007;13325;0.92;;;
664;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2008;13695;0.93;16425.0;1.12;5015.0
665;Mannen;50 tot 65 jaar;Totaal zorg met verblijf;Overige gemeenten;2009;14565;0.98;17255.0;1.16;5258.0
666;Mannen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2004;2690;0.17;4485.0;0.29;934.0
667;Mannen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2005;2845;0.18;4655.0;0.3;968.0
668;Mannen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2006;3075;0.19;5120.0;0.32;1060.0
669;Mannen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2007;3310;0.2;;;
670;Mannen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2008;3455;0.21;5895.0;0.36;1201.0
671;Mannen;50 tot 65 jaar;Verpleging en verzorging;Nederland;2009;3565;0.21;6245.0;0.37;1252.0
672;Mannen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2004;415;0.25;780.0;0.47;141.0
673;Mannen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2005;490;0.29;815.0;0.49;154.0
674;Mannen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2006;530;0.31;905.0;0.53;179.0
675;Mannen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2007;660;0.38;;;
676;Mannen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2008;700;0.39;1135.0;0.65;233.0
677;Mannen;50 tot 65 jaar;Verpleging en verzorging;4 grote gemeenten;2009;790;0.44;1280.0;0.71;263.0
678;Mannen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2004;2275;0.17;3710.0;0.27;793.0
679;Mannen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2005;2355;0.17;3840.0;0.27;815.0
680;Mannen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2006;2545;0.18;4215.0;0.3;881.0
681;Mannen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2007;2650;0.18;;;
682;Mannen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2008;2760;0.19;4760.0;0.32;968.0
683;Mannen;50 tot 65 jaar;Verpleging en verzorging;Overige gemeenten;2009;2775;0.19;4965.0;0.33;989.0
684;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2004;7000;0.45;7285.0;0.47;2561.0
685;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2005;7410;0.47;7710.0;0.49;2710.0
686;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2006;7880;0.49;8195.0;0.51;2887.0
687;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2007;8425;0.52;;;
688;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2008;8545;0.52;9165.0;0.56;3190.0
689;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Nederland;2009;9135;0.55;9520.0;0.57;3324.0
690;Mannen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2004;395;0.24;395.0;0.24;137.0
691;Mannen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2005;420;0.25;445.0;0.27;153.0
692;Mannen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2006;445;0.26;465.0;0.27;162.0
693;Mannen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2007;485;0.28;;;
694;Mannen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2008;495;0.28;530.0;0.3;182.0
695;Mannen;50 tot 65 jaar;Gehandicaptenzorg;4 grote gemeenten;2009;545;0.3;560.0;0.31;192.0
696;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2004;6610;0.48;6885.0;0.5;2423.0
697;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2005;6990;0.5;7260.0;0.52;2557.0
698;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2006;7430;0.52;7730.0;0.54;2725.0
699;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2007;7940;0.55;;;
700;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2008;8050;0.55;8630.0;0.59;3008.0
701;Mannen;50 tot 65 jaar;Gehandicaptenzorg;Overige gemeenten;2009;8590;0.58;8955.0;0.6;3133.0
702;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2004;2510;0.16;2780.0;0.18;900.0
703;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2005;2730;0.17;3050.0;0.19;970.0
704;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2006;3050;0.19;3365.0;0.21;1083.0
705;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2007;3340;0.21;;;
706;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2008;3565;0.22;4020.0;0.24;1271.0
707;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;Nederland;2009;4050;0.24;4560.0;0.27;1430.0
708;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2004;350;0.21;395.0;0.24;120.0
709;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2005;410;0.25;475.0;0.28;142.0
710;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2006;515;0.3;580.0;0.34;180.0
711;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2007;605;0.35;;;
712;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2008;680;0.38;760.0;0.43;232.0
713;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2009;850;0.47;950.0;0.53;293.0
714;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2004;2160;0.16;2390.0;0.17;780.0
715;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2005;2320;0.17;2580.0;0.18;828.0
716;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2006;2535;0.18;2785.0;0.19;903.0
717;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2007;2735;0.19;;;
718;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2008;2885;0.2;3260.0;0.22;1039.0
719;Mannen;50 tot 65 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2009;3200;0.21;3610.0;0.24;1136.0
720;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2004;15975;2.04;24955.0;3.09;5719.0
721;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2005;16305;2.03;25810.0;3.13;5814.0
722;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2006;16450;2.01;26075.0;3.1;5897.0
723;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2007;16710;1.99;;;
724;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2008;16585;1.92;26720.0;3.02;5899.0
725;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Nederland;2009;17085;1.92;27680.0;3.03;6033.0
726;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2004;1905;2.35;3130.0;3.72;674.0
727;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2005;2025;2.47;3285.0;3.85;704.0
728;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2006;2075;2.51;3365.0;3.94;737.0
729;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2007;2055;2.47;;;
730;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2008;2095;2.48;3355.0;3.86;732.0
731;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;4 grote gemeenten;2009;2190;2.54;3575.0;4.04;767.0
732;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2004;14070;2.0;21820.0;3.02;5044.0
733;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2005;14280;1.99;22530.0;3.04;5111.0
734;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2006;14375;1.96;22710.0;3.01;5161.0
735;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2007;14655;1.94;;;
736;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2008;14490;1.86;23365.0;2.93;5167.0
737;Mannen;65 tot 80 jaar;Totaal zorg met verblijf;Overige gemeenten;2009;14895;1.85;24105.0;2.93;5266.0
738;Mannen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2004;12620;1.61;21285.0;2.64;4451.0
739;Mannen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2005;12880;1.61;22060.0;2.67;4520.0
740;Mannen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2006;12955;1.58;22290.0;2.65;4586.0
741;Mannen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2007;13020;1.55;;;
742;Mannen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2008;12865;1.49;22655.0;2.56;4491.0
743;Mannen;65 tot 80 jaar;Verpleging en verzorging;Nederland;2009;13085;1.47;23405.0;2.56;4560.0
744;Mannen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2004;1650;2.03;2855.0;3.39;576.0
745;Mannen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2005;1755;2.13;2980.0;3.5;600.0
746;Mannen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2006;1790;2.16;3055.0;3.58;629.0
747;Mannen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2007;1745;2.1;;;
748;Mannen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2008;1785;2.11;3025.0;3.48;618.0
749;Mannen;65 tot 80 jaar;Verpleging en verzorging;4 grote gemeenten;2009;1835;2.13;3215.0;3.63;641.0
750;Mannen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2004;10975;1.56;18430.0;2.55;3875.0
751;Mannen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2005;11125;1.55;19080.0;2.58;3920.0
752;Mannen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2006;11165;1.52;19235.0;2.55;3957.0
753;Mannen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2007;11275;1.49;;;
754;Mannen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2008;11080;1.42;19630.0;2.46;3873.0
755;Mannen;65 tot 80 jaar;Verpleging en verzorging;Overige gemeenten;2009;11255;1.4;20195.0;2.45;3920.0
756;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2004;2185;0.28;2395.0;0.3;827.0
757;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2005;2245;0.28;2440.0;0.3;842.0
758;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2006;2290;0.28;2475.0;0.29;858.0
759;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2007;2475;0.3;;;
760;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2008;2550;0.3;2830.0;0.32;966.0
761;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Nederland;2009;2720;0.3;2945.0;0.32;1008.0
762;Mannen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2004;160;0.2;170.0;0.2;59.0
763;Mannen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2005;160;0.2;180.0;0.21;63.0
764;Mannen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2006;165;0.2;180.0;0.21;62.0
765;Mannen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2007;175;0.21;;;
766;Mannen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2008;180;0.21;200.0;0.23;68.0
767;Mannen;65 tot 80 jaar;Gehandicaptenzorg;4 grote gemeenten;2009;200;0.23;205.0;0.23;71.0
768;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2004;2025;0.29;2230.0;0.31;768.0
769;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2005;2080;0.29;2260.0;0.31;779.0
770;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2006;2120;0.29;2295.0;0.3;796.0
771;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2007;2305;0.31;;;
772;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2008;2370;0.3;2630.0;0.33;899.0
773;Mannen;65 tot 80 jaar;Gehandicaptenzorg;Overige gemeenten;2009;2520;0.31;2735.0;0.33;937.0
774;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2004;1170;0.15;1380.0;0.17;441.0
775;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2005;1180;0.15;1440.0;0.17;453.0
776;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2006;1210;0.15;1430.0;0.17;453.0
777;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2007;1215;0.14;;;
778;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2008;1170;0.14;1410.0;0.16;442.0
779;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Nederland;2009;1280;0.14;1525.0;0.17;465.0
780;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2004;95;0.12;120.0;0.14;39.0
781;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2005;110;0.14;145.0;0.17;41.0
782;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2006;120;0.15;160.0;0.19;46.0
783;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2007;135;0.16;;;
784;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2008;130;0.15;160.0;0.18;47.0
785;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2009;155;0.18;185.0;0.21;56.0
786;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2004;1070;0.15;1260.0;0.17;402.0
787;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2005;1070;0.15;1295.0;0.18;411.0
788;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2006;1090;0.15;1275.0;0.17;407.0
789;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2007;1080;0.14;;;
790;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2008;1040;0.13;1255.0;0.16;395.0
791;Mannen;65 tot 80 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2009;1120;0.14;1340.0;0.16;410.0
792;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2004;25020;13.68;39465.0;19.06;9653.0
793;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2005;24870;13.18;40305.0;18.86;9591.0
794;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2006;24995;12.78;40780.0;18.49;9664.0
795;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2007;25825;12.73;;;
796;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2008;25770;12.22;42520.0;17.99;9667.0
797;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Nederland;2009;26655;12.13;43685.0;17.82;9898.0
798;Mannen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2004;3200;13.56;5305.0;19.65;1234.0
799;Mannen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2005;3220;13.56;5330.0;19.68;1229.0
800;Mannen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2006;3260;13.67;5400.0;19.94;1247.0
801;Mannen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2007;3115;13.01;;;
802;Mannen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2008;3110;12.86;5340.0;19.46;1175.0
803;Mannen;80 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2009;3210;13.12;5410.0;19.65;1196.0
804;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2004;21815;13.7;34165.0;18.97;8419.0
805;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2005;21650;13.12;34975.0;18.74;8362.0
806;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2006;21735;12.65;35380.0;18.28;8417.0
807;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2007;22705;12.69;;;
808;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2008;22665;12.14;37185.0;17.8;8492.0
809;Mannen;80 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2009;23445;12.01;38275.0;17.59;8702.0
810;Mannen;80 jaar of ouder;Verpleging en verzorging;Nederland;2004;24600;13.45;38975.0;18.82;9484.0
811;Mannen;80 jaar of ouder;Verpleging en verzorging;Nederland;2005;24445;12.95;39775.0;18.61;9415.0
812;Mannen;80 jaar of ouder;Verpleging en verzorging;Nederland;2006;24545;12.54;40235.0;18.24;9483.0
813;Mannen;80 jaar of ouder;Verpleging en verzorging;Nederland;2007;25375;12.51;;;
814;Mannen;80 jaar of ouder;Verpleging en verzorging;Nederland;2008;25325;12.01;41980.0;17.77;9489.0
815;Mannen;80 jaar of ouder;Verpleging en verzorging;Nederland;2009;26190;11.92;43130.0;17.6;9717.0
816;Mannen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2004;3175;13.45;5275.0;19.55;1223.0
817;Mannen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2005;3190;13.44;5300.0;19.56;1217.0
818;Mannen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2006;3230;13.55;5365.0;19.81;1235.0
819;Mannen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2007;3090;12.89;;;
820;Mannen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2008;3075;12.72;5300.0;19.33;1162.0
821;Mannen;80 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2009;3180;13.01;5375.0;19.53;1185.0
822;Mannen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2004;21420;13.45;33700.0;18.71;8260.0
823;Mannen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2005;21255;12.88;34475.0;18.47;8198.0
824;Mannen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2006;21315;12.41;34870.0;18.02;8248.0
825;Mannen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2007;22290;12.46;;;
826;Mannen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2008;22250;11.92;36680.0;17.56;8327.0
827;Mannen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2009;23010;11.79;37755.0;17.35;8531.0
828;Mannen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2004;230;0.13;270.0;0.13;90.0
829;Mannen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2005;255;0.13;310.0;0.15;103.0
830;Mannen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2006;280;0.14;335.0;0.15;110.0
831;Mannen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2007;295;0.14;;;
832;Mannen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2008;295;0.14;365.0;0.15;117.0
833;Mannen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2009;320;0.15;385.0;0.16;126.0
834;Mannen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2004;15;0.07;20.0;0.07;6.0
835;Mannen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2005;15;0.07;20.0;0.07;7.0
836;Mannen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2006;20;0.08;20.0;0.08;7.0
837;Mannen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2007;20;0.09;;;
838;Mannen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2008;20;0.09;25.0;0.09;9.0
839;Mannen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2009;15;0.07;20.0;0.08;7.0
840;Mannen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2004;215;0.13;250.0;0.14;84.0
841;Mannen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2005;235;0.14;290.0;0.16;96.0
842;Mannen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2006;260;0.15;315.0;0.16;103.0
843;Mannen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2007;275;0.15;;;
844;Mannen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2008;270;0.15;340.0;0.16;109.0
845;Mannen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2009;305;0.16;365.0;0.17;119.0
846;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2004;190;0.1;270.0;0.13;79.0
847;Mannen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2005;170;0.09;250.0;0.12;73.0
