ID;Geslacht;Leeftijd;Regiokenmerken;Perioden;AnwUitkeringen_1
6979;Vrouwen;Totaal leeftijd, incl. onbekend;Overijssel (PV);2012 4e kwartaal;3860
6980;Vrouwen;Totaal leeftijd, incl. onbekend;Overijssel (PV);2013 1e kwartaal;3820
6981;Vrouwen;Totaal leeftijd, incl. onbekend;Overijssel (PV);2013 2e kwartaal;3630
6982;Vrouwen;Totaal leeftijd, incl. onbekend;Overijssel (PV);2013 3e kwartaal;3480
6983;Vrouwen;Totaal leeftijd, incl. onbekend;Overijssel (PV);2013 4e kwartaal;2890
6984;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2008 1e kwartaal;1810
6985;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2008 2e kwartaal;1760
6986;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2008 3e kwartaal;1730
6987;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2008 4e kwartaal;1720
6988;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2009 1e kwartaal;1690
6989;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2009 2e kwartaal;1660
6990;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2009 3e kwartaal;1640
6991;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2009 4e kwartaal;1610
6992;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2010 1e kwartaal;1580
6993;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2010 2e kwartaal;1550
6994;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2010 3e kwartaal;1530
6995;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2010 4e kwartaal;1500
6996;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2011 1e kwartaal;1480
6997;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2011 2e kwartaal;1430
6998;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2011 3e kwartaal;1400
6999;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2011 4e kwartaal;1360
7000;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2012 1e kwartaal;1320
7001;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2012 2e kwartaal;1270
7002;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2012 3e kwartaal;1240
7003;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2012 4e kwartaal;1190
7004;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2013 1e kwartaal;1190
7005;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2013 2e kwartaal;1160
7006;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2013 3e kwartaal;1120
7007;Vrouwen;Totaal leeftijd, incl. onbekend;Flevoland (PV);2013 4e kwartaal;920
7008;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2008 1e kwartaal;11570
7009;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2008 2e kwartaal;11420
7010;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2008 3e kwartaal;11210
7011;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2008 4e kwartaal;10990
7012;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2009 1e kwartaal;10820
7013;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2009 2e kwartaal;10620
7014;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2009 3e kwartaal;10340
7015;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2009 4e kwartaal;10140
7016;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2010 1e kwartaal;9950
7017;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2010 2e kwartaal;9740
7018;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2010 3e kwartaal;9540
7019;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2010 4e kwartaal;9380
7020;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2011 1e kwartaal;9130
7021;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2011 2e kwartaal;8710
7022;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2011 3e kwartaal;8390
7023;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2011 4e kwartaal;8010
7024;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2012 1e kwartaal;7750
7025;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2012 2e kwartaal;7460
7026;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2012 3e kwartaal;7120
7027;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2012 4e kwartaal;6800
7028;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2013 1e kwartaal;6650
7029;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2013 2e kwartaal;6360
7030;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2013 3e kwartaal;6000
7031;Vrouwen;Totaal leeftijd, incl. onbekend;Gelderland (PV);2013 4e kwartaal;5130
7032;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2008 1e kwartaal;6070
7033;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2008 2e kwartaal;6000
7034;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2008 3e kwartaal;5870
7035;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2008 4e kwartaal;5730
7036;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2009 1e kwartaal;5620
7037;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2009 2e kwartaal;5510
7038;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2009 3e kwartaal;5360
7039;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2009 4e kwartaal;5230
7040;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2010 1e kwartaal;5130
7041;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2010 2e kwartaal;5030
7042;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2010 3e kwartaal;4950
7043;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2010 4e kwartaal;4830
7044;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2011 1e kwartaal;4770
7045;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2011 2e kwartaal;4550
7046;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2011 3e kwartaal;4400
7047;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2011 4e kwartaal;4210
7048;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2012 1e kwartaal;4110
7049;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2012 2e kwartaal;3940
7050;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2012 3e kwartaal;3790
7051;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2012 4e kwartaal;3610
7052;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2013 1e kwartaal;3540
7053;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2013 2e kwartaal;3390
7054;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2013 3e kwartaal;3260
7055;Vrouwen;Totaal leeftijd, incl. onbekend;Utrecht (PV);2013 4e kwartaal;2730
7056;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2008 1e kwartaal;14190
7057;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2008 2e kwartaal;13980
7058;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2008 3e kwartaal;13690
7059;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2008 4e kwartaal;13390
7060;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2009 1e kwartaal;13200
7061;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2009 2e kwartaal;12940
7062;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2009 3e kwartaal;12630
7063;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2009 4e kwartaal;12360
7064;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2010 1e kwartaal;12150
7065;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2010 2e kwartaal;11860
7066;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2010 3e kwartaal;11670
7067;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2010 4e kwartaal;11470
7068;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2011 1e kwartaal;11280
7069;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2011 2e kwartaal;10840
7070;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2011 3e kwartaal;10470
7071;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2011 4e kwartaal;10080
7072;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2012 1e kwartaal;9770
7073;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2012 2e kwartaal;9430
7074;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2012 3e kwartaal;9060
7075;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2012 4e kwartaal;8720
7076;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2013 1e kwartaal;8540
7077;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2013 2e kwartaal;8280
7078;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2013 3e kwartaal;7940
7079;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Holland (PV);2013 4e kwartaal;6650
7080;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2008 1e kwartaal;19530
7081;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2008 2e kwartaal;19250
7082;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2008 3e kwartaal;18880
7083;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2008 4e kwartaal;18480
7084;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2009 1e kwartaal;18150
7085;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2009 2e kwartaal;17780
7086;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2009 3e kwartaal;17390
7087;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2009 4e kwartaal;17000
7088;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2010 1e kwartaal;16680
7089;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2010 2e kwartaal;16340
7090;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2010 3e kwartaal;16120
7091;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2010 4e kwartaal;15910
7092;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2011 1e kwartaal;15650
7093;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2011 2e kwartaal;15040
7094;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2011 3e kwartaal;14440
7095;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2011 4e kwartaal;13820
7096;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2012 1e kwartaal;13400
7097;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2012 2e kwartaal;12800
7098;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2012 3e kwartaal;12310
7099;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2012 4e kwartaal;11740
7100;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2013 1e kwartaal;11460
7101;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2013 2e kwartaal;10970
7102;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2013 3e kwartaal;10400
7103;Vrouwen;Totaal leeftijd, incl. onbekend;Zuid-Holland (PV);2013 4e kwartaal;8740
7104;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2008 1e kwartaal;2280
7105;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2008 2e kwartaal;2260
7106;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2008 3e kwartaal;2220
7107;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2008 4e kwartaal;2190
7108;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2009 1e kwartaal;2160
7109;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2009 2e kwartaal;2110
7110;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2009 3e kwartaal;2050
7111;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2009 4e kwartaal;1990
7112;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2010 1e kwartaal;1980
7113;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2010 2e kwartaal;1930
7114;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2010 3e kwartaal;1870
7115;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2010 4e kwartaal;1830
7116;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2011 1e kwartaal;1760
7117;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2011 2e kwartaal;1690
7118;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2011 3e kwartaal;1620
7119;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2011 4e kwartaal;1550
7120;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2012 1e kwartaal;1500
7121;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2012 2e kwartaal;1460
7122;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2012 3e kwartaal;1390
7123;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2012 4e kwartaal;1330
7124;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2013 1e kwartaal;1290
7125;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2013 2e kwartaal;1220
7126;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2013 3e kwartaal;1150
7127;Vrouwen;Totaal leeftijd, incl. onbekend;Zeeland (PV);2013 4e kwartaal;960
7128;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2008 1e kwartaal;14180
7129;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2008 2e kwartaal;13900
7130;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2008 3e kwartaal;13600
7131;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2008 4e kwartaal;13320
7132;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2009 1e kwartaal;13030
7133;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2009 2e kwartaal;12810
7134;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2009 3e kwartaal;12550
7135;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2009 4e kwartaal;12290
7136;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2010 1e kwartaal;12030
7137;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2010 2e kwartaal;11730
7138;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2010 3e kwartaal;11510
7139;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2010 4e kwartaal;11220
7140;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2011 1e kwartaal;10950
7141;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2011 2e kwartaal;10580
7142;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2011 3e kwartaal;10140
7143;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2011 4e kwartaal;9770
7144;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2012 1e kwartaal;9430
7145;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2012 2e kwartaal;9020
7146;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2012 3e kwartaal;8630
7147;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2012 4e kwartaal;8290
7148;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2013 1e kwartaal;8040
7149;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2013 2e kwartaal;7730
7150;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2013 3e kwartaal;7340
7151;Vrouwen;Totaal leeftijd, incl. onbekend;Noord-Brabant (PV);2013 4e kwartaal;6140
7152;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2008 1e kwartaal;7430
7153;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2008 2e kwartaal;7330
7154;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2008 3e kwartaal;7190
7155;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2008 4e kwartaal;7010
7156;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2009 1e kwartaal;6880
7157;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2009 2e kwartaal;6750
7158;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2009 3e kwartaal;6610
7159;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2009 4e kwartaal;6470
7160;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2010 1e kwartaal;6360
7161;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2010 2e kwartaal;6230
7162;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2010 3e kwartaal;6100
7163;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2010 4e kwartaal;5900
7164;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2011 1e kwartaal;5790
7165;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2011 2e kwartaal;5610
7166;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2011 3e kwartaal;5410
7167;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2011 4e kwartaal;5230
7168;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2012 1e kwartaal;5080
7169;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2012 2e kwartaal;4920
7170;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2012 3e kwartaal;4710
7171;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2012 4e kwartaal;4490
7172;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2013 1e kwartaal;4350
7173;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2013 2e kwartaal;4190
7174;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2013 3e kwartaal;3970
7175;Vrouwen;Totaal leeftijd, incl. onbekend;Limburg (PV);2013 4e kwartaal;3400
7176;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2008 1e kwartaal;11070
7177;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2008 2e kwartaal;10890
7178;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2008 3e kwartaal;10680
7179;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2008 4e kwartaal;10440
7180;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2009 1e kwartaal;10280
7181;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2009 2e kwartaal;10110
7182;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2009 3e kwartaal;9900
7183;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2009 4e kwartaal;9670
7184;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2010 1e kwartaal;9530
7185;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2010 2e kwartaal;9400
7186;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2010 3e kwartaal;9280
7187;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2010 4e kwartaal;9180
7188;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2011 1e kwartaal;9170
7189;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2011 2e kwartaal;8830
7190;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2011 3e kwartaal;8530
7191;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2011 4e kwartaal;8250
7192;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2012 1e kwartaal;8060
7193;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2012 2e kwartaal;7770
7194;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2012 3e kwartaal;7490
7195;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2012 4e kwartaal;7240
7196;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2013 1e kwartaal;7140
7197;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2013 2e kwartaal;6950
7198;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2013 3e kwartaal;6670
7199;Vrouwen;Totaal leeftijd, incl. onbekend;Grootste gemeenten (> 250 000 inwoners);2013 4e kwartaal;5760
7200;Vrouwen;0 tot 15 jaar;Regio totaal;2008 1e kwartaal;270
7201;Vrouwen;0 tot 15 jaar;Regio totaal;2008 2e kwartaal;270
7202;Vrouwen;0 tot 15 jaar;Regio totaal;2008 3e kwartaal;260
7203;Vrouwen;0 tot 15 jaar;Regio totaal;2008 4e kwartaal;250
7204;Vrouwen;0 tot 15 jaar;Regio totaal;2009 1e kwartaal;250
7205;Vrouwen;0 tot 15 jaar;Regio totaal;2009 2e kwartaal;260
7206;Vrouwen;0 tot 15 jaar;Regio totaal;2009 3e kwartaal;250
7207;Vrouwen;0 tot 15 jaar;Regio totaal;2009 4e kwartaal;250
7208;Vrouwen;0 tot 15 jaar;Regio totaal;2010 1e kwartaal;250
7209;Vrouwen;0 tot 15 jaar;Regio totaal;2010 2e kwartaal;260
7210;Vrouwen;0 tot 15 jaar;Regio totaal;2010 3e kwartaal;270
7211;Vrouwen;0 tot 15 jaar;Regio totaal;2010 4e kwartaal;270
7212;Vrouwen;0 tot 15 jaar;Regio totaal;2011 1e kwartaal;270
7213;Vrouwen;0 tot 15 jaar;Regio totaal;2011 2e kwartaal;260
7214;Vrouwen;0 tot 15 jaar;Regio totaal;2011 3e kwartaal;260
7215;Vrouwen;0 tot 15 jaar;Regio totaal;2011 4e kwartaal;260
7216;Vrouwen;0 tot 15 jaar;Regio totaal;2012 1e kwartaal;260
7217;Vrouwen;0 tot 15 jaar;Regio totaal;2012 2e kwartaal;260
7218;Vrouwen;0 tot 15 jaar;Regio totaal;2012 3e kwartaal;260
7219;Vrouwen;0 tot 15 jaar;Regio totaal;2012 4e kwartaal;270
7220;Vrouwen;0 tot 15 jaar;Regio totaal;2013 1e kwartaal;270
7221;Vrouwen;0 tot 15 jaar;Regio totaal;2013 2e kwartaal;260
7222;Vrouwen;0 tot 15 jaar;Regio totaal;2013 3e kwartaal;260
7223;Vrouwen;0 tot 15 jaar;Regio totaal;2013 4e kwartaal;260
7224;Vrouwen;0 tot 15 jaar;Nederland;2008 1e kwartaal;250
7225;Vrouwen;0 tot 15 jaar;Nederland;2008 2e kwartaal;250
7226;Vrouwen;0 tot 15 jaar;Nederland;2008 3e kwartaal;240
7227;Vrouwen;0 tot 15 jaar;Nederland;2008 4e kwartaal;240
7228;Vrouwen;0 tot 15 jaar;Nederland;2009 1e kwartaal;240
7229;Vrouwen;0 tot 15 jaar;Nederland;2009 2e kwartaal;250
7230;Vrouwen;0 tot 15 jaar;Nederland;2009 3e kwartaal;240
7231;Vrouwen;0 tot 15 jaar;Nederland;2009 4e kwartaal;240
7232;Vrouwen;0 tot 15 jaar;Nederland;2010 1e kwartaal;240
7233;Vrouwen;0 tot 15 jaar;Nederland;2010 2e kwartaal;250
7234;Vrouwen;0 tot 15 jaar;Nederland;2010 3e kwartaal;260
7235;Vrouwen;0 tot 15 jaar;Nederland;2010 4e kwartaal;260
7236;Vrouwen;0 tot 15 jaar;Nederland;2011 1e kwartaal;260
7237;Vrouwen;0 tot 15 jaar;Nederland;2011 2e kwartaal;250
7238;Vrouwen;0 tot 15 jaar;Nederland;2011 3e kwartaal;240
7239;Vrouwen;0 tot 15 jaar;Nederland;2011 4e kwartaal;250
7240;Vrouwen;0 tot 15 jaar;Nederland;2012 1e kwartaal;250
7241;Vrouwen;0 tot 15 jaar;Nederland;2012 2e kwartaal;250
7242;Vrouwen;0 tot 15 jaar;Nederland;2012 3e kwartaal;250
7243;Vrouwen;0 tot 15 jaar;Nederland;2012 4e kwartaal;260
7244;Vrouwen;0 tot 15 jaar;Nederland;2013 1e kwartaal;260
7245;Vrouwen;0 tot 15 jaar;Nederland;2013 2e kwartaal;250
7246;Vrouwen;0 tot 15 jaar;Nederland;2013 3e kwartaal;250
7247;Vrouwen;0 tot 15 jaar;Nederland;2013 4e kwartaal;250
7248;Vrouwen;0 tot 15 jaar;Buitenland;2008 1e kwartaal;10
7249;Vrouwen;0 tot 15 jaar;Buitenland;2008 2e kwartaal;10
7250;Vrouwen;0 tot 15 jaar;Buitenland;2008 3e kwartaal;10
7251;Vrouwen;0 tot 15 jaar;Buitenland;2008 4e kwartaal;10
7252;Vrouwen;0 tot 15 jaar;Buitenland;2009 1e kwartaal;10
7253;Vrouwen;0 tot 15 jaar;Buitenland;2009 2e kwartaal;10
7254;Vrouwen;0 tot 15 jaar;Buitenland;2009 3e kwartaal;10
