ID;Geslacht;OnderwijspositieBasisjaar;PositieInVolgendSchooljaar;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;Woongemeente_1;Schoolgemeente_2;Woongemeente_3;Schoolgemeente_4
9600;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeenten < 100 000 inwoners;2003/'04 - 2004/'05;;;;
9601;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeenten < 100 000 inwoners;2004/'05 - 2005/'06;;;;
9602;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeenten < 100 000 inwoners;2005/'06 - 2006/'07;;;;
9603;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeenten < 100 000 inwoners;2006/'07 - 2007/'08;;;;
9604;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeenten < 100 000 inwoners;2007/'08 - 2008/'09;;;;
9605;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeenten < 100 000 inwoners;2008/'09 - 2009/'10;;;;
9606;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeenten < 100 000 inwoners;2009/'10 - 2010/'11;;;;
9607;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeenten < 100 000 inwoners;2010/'11 - 2011/'12;;;;
9608;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeenten < 100 000 inwoners;2011/'12 - 2012/'13;;;;
9609;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeenten < 100 000 inwoners;2012/'13 - 2013/'14;;;;
9610;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeenten < 100 000 inwoners;2013/'14 - 2014/'15;;;;
9611;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeenten < 100 000 inwoners;2014/'15 - 2015/'16;;;;
9612;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeenten < 100 000 inwoners;2015/'16 - 2016/'17;;;;
9613;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeenten < 100 000 inwoners;2016/'17 - 2017/'18;;;;
9614;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeenten < 100 000 inwoners;2017/'18 - 2018/'19;;;;
9615;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Noord-Nederland;2003/'04 - 2004/'05;;;;
9616;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Noord-Nederland;2004/'05 - 2005/'06;;;;
9617;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Noord-Nederland;2005/'06 - 2006/'07;;;;
9618;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Noord-Nederland;2006/'07 - 2007/'08;;;;
9619;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Noord-Nederland;2007/'08 - 2008/'09;;;;
9620;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Noord-Nederland;2008/'09 - 2009/'10;;;;
9621;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Noord-Nederland;2009/'10 - 2010/'11;;;;
9622;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Noord-Nederland;2010/'11 - 2011/'12;;;;
9623;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Noord-Nederland;2011/'12 - 2012/'13;;;;
9624;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Noord-Nederland;2012/'13 - 2013/'14;;;;
9625;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Noord-Nederland;2013/'14 - 2014/'15;;;;
9626;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Noord-Nederland;2014/'15 - 2015/'16;;;;
9627;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Noord-Nederland;2015/'16 - 2016/'17;;;;
9628;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Noord-Nederland;2016/'17 - 2017/'18;;;;
9629;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Noord-Nederland;2017/'18 - 2018/'19;;;;
9630;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Oost-Nederland;2003/'04 - 2004/'05;;;;
9631;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Oost-Nederland;2004/'05 - 2005/'06;;;;
9632;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Oost-Nederland;2005/'06 - 2006/'07;;;;
9633;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Oost-Nederland;2006/'07 - 2007/'08;;;;
9634;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Oost-Nederland;2007/'08 - 2008/'09;;;;
9635;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Oost-Nederland;2008/'09 - 2009/'10;;;;
9636;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Oost-Nederland;2009/'10 - 2010/'11;;;;
9637;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Oost-Nederland;2010/'11 - 2011/'12;;;;
9638;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Oost-Nederland;2011/'12 - 2012/'13;;;;
9639;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Oost-Nederland;2012/'13 - 2013/'14;;;;
9640;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Oost-Nederland;2013/'14 - 2014/'15;;;;
9641;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Oost-Nederland;2014/'15 - 2015/'16;;;;
9642;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Oost-Nederland;2015/'16 - 2016/'17;;;;
9643;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Oost-Nederland;2016/'17 - 2017/'18;;;;
9644;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Oost-Nederland;2017/'18 - 2018/'19;;;;
9645;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;West-Nederland;2003/'04 - 2004/'05;;;;
9646;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;West-Nederland;2004/'05 - 2005/'06;;;;
9647;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;West-Nederland;2005/'06 - 2006/'07;;;;
9648;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;West-Nederland;2006/'07 - 2007/'08;;;;
9649;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;West-Nederland;2007/'08 - 2008/'09;;;;
9650;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;West-Nederland;2008/'09 - 2009/'10;;;;
9651;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;West-Nederland;2009/'10 - 2010/'11;;;;
9652;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;West-Nederland;2010/'11 - 2011/'12;;;;
9653;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;West-Nederland;2011/'12 - 2012/'13;;;;
9654;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;West-Nederland;2012/'13 - 2013/'14;;;;
9655;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;West-Nederland;2013/'14 - 2014/'15;;;;
9656;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;West-Nederland;2014/'15 - 2015/'16;;;;
9657;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;West-Nederland;2015/'16 - 2016/'17;;;;
9658;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;West-Nederland;2016/'17 - 2017/'18;;;;
9659;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;West-Nederland;2017/'18 - 2018/'19;;;;
9660;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Zuid-Nederland;2003/'04 - 2004/'05;;;;
9661;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Zuid-Nederland;2004/'05 - 2005/'06;;;;
9662;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Zuid-Nederland;2005/'06 - 2006/'07;;;;
9663;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Zuid-Nederland;2006/'07 - 2007/'08;;;;
9664;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Zuid-Nederland;2007/'08 - 2008/'09;;;;
9665;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Zuid-Nederland;2008/'09 - 2009/'10;;;;
9666;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Zuid-Nederland;2009/'10 - 2010/'11;;;;
9667;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Zuid-Nederland;2010/'11 - 2011/'12;;;;
9668;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Zuid-Nederland;2011/'12 - 2012/'13;;;;
9669;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Zuid-Nederland;2012/'13 - 2013/'14;;;;
9670;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Zuid-Nederland;2013/'14 - 2014/'15;;;;
9671;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Zuid-Nederland;2014/'15 - 2015/'16;;;;
9672;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Zuid-Nederland;2015/'16 - 2016/'17;;;;
9673;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Zuid-Nederland;2016/'17 - 2017/'18;;;;
9674;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Zuid-Nederland;2017/'18 - 2018/'19;;;;
9675;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Amsterdam;2003/'04 - 2004/'05;;;;
9676;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Amsterdam;2004/'05 - 2005/'06;;;;
9677;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Amsterdam;2005/'06 - 2006/'07;;;;
9678;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Amsterdam;2006/'07 - 2007/'08;;;;
9679;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Amsterdam;2007/'08 - 2008/'09;;;;
9680;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Amsterdam;2008/'09 - 2009/'10;;;;
9681;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Amsterdam;2009/'10 - 2010/'11;;;;
9682;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Amsterdam;2010/'11 - 2011/'12;;;;
9683;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Amsterdam;2011/'12 - 2012/'13;;;;
9684;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Amsterdam;2012/'13 - 2013/'14;;;;
9685;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Amsterdam;2013/'14 - 2014/'15;;;;
9686;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Amsterdam;2014/'15 - 2015/'16;;;;
9687;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Amsterdam;2015/'16 - 2016/'17;;;;
9688;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Amsterdam;2016/'17 - 2017/'18;;;;
9689;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Amsterdam;2017/'18 - 2018/'19;;;;
9690;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;'s-Gravenhage;2003/'04 - 2004/'05;;;;
9691;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;'s-Gravenhage;2004/'05 - 2005/'06;;;;
9692;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;'s-Gravenhage;2005/'06 - 2006/'07;;;;
9693;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;'s-Gravenhage;2006/'07 - 2007/'08;;;;
9694;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;'s-Gravenhage;2007/'08 - 2008/'09;;;;
9695;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;'s-Gravenhage;2008/'09 - 2009/'10;;;;
9696;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;'s-Gravenhage;2009/'10 - 2010/'11;;;;
9697;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;'s-Gravenhage;2010/'11 - 2011/'12;;;;
9698;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;'s-Gravenhage;2011/'12 - 2012/'13;;;;
9699;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;'s-Gravenhage;2012/'13 - 2013/'14;;;;
9700;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;'s-Gravenhage;2013/'14 - 2014/'15;;;;
9701;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;'s-Gravenhage;2014/'15 - 2015/'16;;;;
9702;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;'s-Gravenhage;2015/'16 - 2016/'17;;;;
9703;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;'s-Gravenhage;2016/'17 - 2017/'18;;;;
9704;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;'s-Gravenhage;2017/'18 - 2018/'19;;;;
9705;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Rotterdam;2003/'04 - 2004/'05;;;;
9706;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Rotterdam;2004/'05 - 2005/'06;;;;
9707;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Rotterdam;2005/'06 - 2006/'07;;;;
9708;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Rotterdam;2006/'07 - 2007/'08;;;;
9709;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Rotterdam;2007/'08 - 2008/'09;;;;
9710;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Rotterdam;2008/'09 - 2009/'10;;;;
9711;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Rotterdam;2009/'10 - 2010/'11;;;;
9712;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Rotterdam;2010/'11 - 2011/'12;;;;
9713;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Rotterdam;2011/'12 - 2012/'13;;;;
9714;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Rotterdam;2012/'13 - 2013/'14;;;;
9715;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Rotterdam;2013/'14 - 2014/'15;;;;
9716;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Rotterdam;2014/'15 - 2015/'16;;;;
9717;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Rotterdam;2015/'16 - 2016/'17;;;;
9718;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Rotterdam;2016/'17 - 2017/'18;;;;
9719;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Rotterdam;2017/'18 - 2018/'19;;;;
9720;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Utrecht;2003/'04 - 2004/'05;;;;
9721;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Utrecht;2004/'05 - 2005/'06;;;;
9722;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Utrecht;2005/'06 - 2006/'07;;;;
9723;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Utrecht;2006/'07 - 2007/'08;;;;
9724;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Utrecht;2007/'08 - 2008/'09;;;;
9725;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Utrecht;2008/'09 - 2009/'10;;;;
9726;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Utrecht;2009/'10 - 2010/'11;;;;
9727;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Utrecht;2010/'11 - 2011/'12;;;;
9728;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Utrecht;2011/'12 - 2012/'13;;;;
9729;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Utrecht;2012/'13 - 2013/'14;;;;
9730;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Utrecht;2013/'14 - 2014/'15;;;;
9731;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Utrecht;2014/'15 - 2015/'16;;;;
9732;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Utrecht;2015/'16 - 2016/'17;;;;
9733;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Utrecht;2016/'17 - 2017/'18;;;;
9734;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Utrecht;2017/'18 - 2018/'19;;;;
9735;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeente onbekend;2003/'04 - 2004/'05;;;;
9736;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeente onbekend;2004/'05 - 2005/'06;;;;
9737;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeente onbekend;2005/'06 - 2006/'07;;;;
9738;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeente onbekend;2006/'07 - 2007/'08;;;;
9739;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeente onbekend;2007/'08 - 2008/'09;;;;
9740;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;(voormalige) Nederlandse Antillen, Aruba;Generatie onbekend;Gemeente onbekend;2008/'09 - 2009/'10;;;;
