ID;Geslacht;Migratieachtergrond;Cluster;Regiokenmerken;Perioden;LeerlingenOpSpecialeScholenTotaal_1;LeerlingenOpSpecialeScholenBasis_2;LeerlingenOpSpecialeScholenVO_3
9330;Mannen;Niet-westerse migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2013/'14;4380;2035;2345
9331;Mannen;Niet-westerse migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2014/'15;4255;1969;2286
9332;Mannen;Niet-westerse migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2015/'16;4072;1903;2169
9333;Mannen;Niet-westerse migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2016/'17;4136;1971;2165
9334;Mannen;Niet-westerse migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2017/'18;4295;2121;2174
9335;Mannen;Niet-westerse migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2018/'19;4524;2339;2185
9336;Mannen;Niet-westerse migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2019/'20;4846;2614;2232
9337;Mannen;Niet-westerse migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2020/'21;5037;2655;2382
9338;Mannen;Niet-westerse migratieachtergrond;Totaal;Gemeenten < 100 000 inwoners;2021/'22;5361;2930;2431
9339;Mannen;Niet-westerse migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2011/'12;28;12;16
9340;Mannen;Niet-westerse migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2012/'13;36;17;19
9341;Mannen;Niet-westerse migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2013/'14;34;16;18
9342;Mannen;Niet-westerse migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2014/'15;32;22;10
9343;Mannen;Niet-westerse migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2015/'16;25;12;13
9344;Mannen;Niet-westerse migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2016/'17;20;11;9
9345;Mannen;Niet-westerse migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2017/'18;15;5;10
9346;Mannen;Niet-westerse migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2018/'19;24;8;16
9347;Mannen;Niet-westerse migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2019/'20;29;6;23
9348;Mannen;Niet-westerse migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2020/'21;29;10;19
9349;Mannen;Niet-westerse migratieachtergrond;Totaal;"Gemeenten; niet in te delen";2021/'22;33;14;19
9350;Mannen;Niet-westerse migratieachtergrond;Totaal;Amsterdam;2011/'12;1309;697;612
9351;Mannen;Niet-westerse migratieachtergrond;Totaal;Amsterdam;2012/'13;1255;662;593
9352;Mannen;Niet-westerse migratieachtergrond;Totaal;Amsterdam;2013/'14;1310;647;663
9353;Mannen;Niet-westerse migratieachtergrond;Totaal;Amsterdam;2014/'15;1256;615;641
9354;Mannen;Niet-westerse migratieachtergrond;Totaal;Amsterdam;2015/'16;1152;555;597
9355;Mannen;Niet-westerse migratieachtergrond;Totaal;Amsterdam;2016/'17;1150;490;660
9356;Mannen;Niet-westerse migratieachtergrond;Totaal;Amsterdam;2017/'18;1153;505;648
9357;Mannen;Niet-westerse migratieachtergrond;Totaal;Amsterdam;2018/'19;1176;512;664
9358;Mannen;Niet-westerse migratieachtergrond;Totaal;Amsterdam;2019/'20;1190;549;641
9359;Mannen;Niet-westerse migratieachtergrond;Totaal;Amsterdam;2020/'21;1201;604;597
9360;Mannen;Niet-westerse migratieachtergrond;Totaal;Amsterdam;2021/'22;1200;648;552
9361;Mannen;Niet-westerse migratieachtergrond;Totaal;'s-Gravenhage;2011/'12;648;347;301
9362;Mannen;Niet-westerse migratieachtergrond;Totaal;'s-Gravenhage;2012/'13;592;331;261
9363;Mannen;Niet-westerse migratieachtergrond;Totaal;'s-Gravenhage;2013/'14;608;304;304
9364;Mannen;Niet-westerse migratieachtergrond;Totaal;'s-Gravenhage;2014/'15;604;304;300
9365;Mannen;Niet-westerse migratieachtergrond;Totaal;'s-Gravenhage;2015/'16;606;310;296
9366;Mannen;Niet-westerse migratieachtergrond;Totaal;'s-Gravenhage;2016/'17;599;317;282
9367;Mannen;Niet-westerse migratieachtergrond;Totaal;'s-Gravenhage;2017/'18;642;366;276
9368;Mannen;Niet-westerse migratieachtergrond;Totaal;'s-Gravenhage;2018/'19;649;384;265
9369;Mannen;Niet-westerse migratieachtergrond;Totaal;'s-Gravenhage;2019/'20;690;415;275
9370;Mannen;Niet-westerse migratieachtergrond;Totaal;'s-Gravenhage;2020/'21;730;431;299
9371;Mannen;Niet-westerse migratieachtergrond;Totaal;'s-Gravenhage;2021/'22;730;439;291
9372;Mannen;Niet-westerse migratieachtergrond;Totaal;Rotterdam;2011/'12;1104;581;523
9373;Mannen;Niet-westerse migratieachtergrond;Totaal;Rotterdam;2012/'13;1118;591;527
9374;Mannen;Niet-westerse migratieachtergrond;Totaal;Rotterdam;2013/'14;1078;519;559
9375;Mannen;Niet-westerse migratieachtergrond;Totaal;Rotterdam;2014/'15;1093;518;575
9376;Mannen;Niet-westerse migratieachtergrond;Totaal;Rotterdam;2015/'16;1102;532;570
9377;Mannen;Niet-westerse migratieachtergrond;Totaal;Rotterdam;2016/'17;1112;538;574
9378;Mannen;Niet-westerse migratieachtergrond;Totaal;Rotterdam;2017/'18;1179;594;585
9379;Mannen;Niet-westerse migratieachtergrond;Totaal;Rotterdam;2018/'19;1171;622;549
9380;Mannen;Niet-westerse migratieachtergrond;Totaal;Rotterdam;2019/'20;1169;639;530
9381;Mannen;Niet-westerse migratieachtergrond;Totaal;Rotterdam;2020/'21;1145;614;531
9382;Mannen;Niet-westerse migratieachtergrond;Totaal;Rotterdam;2021/'22;1131;607;524
9383;Mannen;Niet-westerse migratieachtergrond;Totaal;Utrecht;2011/'12;361;187;174
9384;Mannen;Niet-westerse migratieachtergrond;Totaal;Utrecht;2012/'13;364;192;172
9385;Mannen;Niet-westerse migratieachtergrond;Totaal;Utrecht;2013/'14;371;202;169
9386;Mannen;Niet-westerse migratieachtergrond;Totaal;Utrecht;2014/'15;384;203;181
9387;Mannen;Niet-westerse migratieachtergrond;Totaal;Utrecht;2015/'16;418;227;191
9388;Mannen;Niet-westerse migratieachtergrond;Totaal;Utrecht;2016/'17;433;232;201
9389;Mannen;Niet-westerse migratieachtergrond;Totaal;Utrecht;2017/'18;449;250;199
9390;Mannen;Niet-westerse migratieachtergrond;Totaal;Utrecht;2018/'19;440;247;193
9391;Mannen;Niet-westerse migratieachtergrond;Totaal;Utrecht;2019/'20;477;264;213
9392;Mannen;Niet-westerse migratieachtergrond;Totaal;Utrecht;2020/'21;511;279;232
9393;Mannen;Niet-westerse migratieachtergrond;Totaal;Utrecht;2021/'22;512;283;229
9394;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Nederland;2011/'12;121;78;43
9395;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Nederland;2012/'13;119;66;53
9396;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Nederland;2013/'14;119;61;58
9397;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Nederland;2014/'15;116;55;61
9398;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Nederland;2015/'16;112;50;62
9399;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Nederland;2016/'17;99;43;56
9400;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Nederland;2017/'18;90;41;49
9401;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Nederland;2018/'19;98;47;51
9402;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Nederland;2019/'20;95;51;44
9403;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Nederland;2020/'21;100;55;45
9404;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Nederland;2021/'22;102;53;49
9405;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Noord-Nederland (LD);2011/'12;6;6;0
9406;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Noord-Nederland (LD);2012/'13;6;6;0
9407;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Noord-Nederland (LD);2013/'14;6;5;1
9408;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Noord-Nederland (LD);2014/'15;7;5;2
9409;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Noord-Nederland (LD);2015/'16;7;5;2
9410;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Noord-Nederland (LD);2016/'17;7;4;3
9411;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Noord-Nederland (LD);2017/'18;9;5;4
9412;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Noord-Nederland (LD);2018/'19;10;4;6
9413;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Noord-Nederland (LD);2019/'20;8;3;5
9414;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Noord-Nederland (LD);2020/'21;8;3;5
9415;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Noord-Nederland (LD);2021/'22;7;3;4
9416;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Oost-Nederland (LD);2011/'12;16;11;5
9417;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Oost-Nederland (LD);2012/'13;15;11;4
9418;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Oost-Nederland (LD);2013/'14;16;10;6
9419;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Oost-Nederland (LD);2014/'15;15;7;8
9420;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Oost-Nederland (LD);2015/'16;12;7;5
9421;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Oost-Nederland (LD);2016/'17;11;7;4
9422;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Oost-Nederland (LD);2017/'18;13;7;6
9423;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Oost-Nederland (LD);2018/'19;14;6;8
9424;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Oost-Nederland (LD);2019/'20;12;6;6
9425;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Oost-Nederland (LD);2020/'21;12;8;4
9426;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Oost-Nederland (LD);2021/'22;12;6;6
9427;Mannen;Niet-westerse migratieachtergrond;Cluster 1;West-Nederland (LD);2011/'12;80;46;34
9428;Mannen;Niet-westerse migratieachtergrond;Cluster 1;West-Nederland (LD);2012/'13;79;41;38
9429;Mannen;Niet-westerse migratieachtergrond;Cluster 1;West-Nederland (LD);2013/'14;78;38;40
9430;Mannen;Niet-westerse migratieachtergrond;Cluster 1;West-Nederland (LD);2014/'15;78;38;40
9431;Mannen;Niet-westerse migratieachtergrond;Cluster 1;West-Nederland (LD);2015/'16;76;34;42
9432;Mannen;Niet-westerse migratieachtergrond;Cluster 1;West-Nederland (LD);2016/'17;67;29;38
9433;Mannen;Niet-westerse migratieachtergrond;Cluster 1;West-Nederland (LD);2017/'18;56;26;30
9434;Mannen;Niet-westerse migratieachtergrond;Cluster 1;West-Nederland (LD);2018/'19;61;33;28
9435;Mannen;Niet-westerse migratieachtergrond;Cluster 1;West-Nederland (LD);2019/'20;63;37;26
9436;Mannen;Niet-westerse migratieachtergrond;Cluster 1;West-Nederland (LD);2020/'21;66;37;29
9437;Mannen;Niet-westerse migratieachtergrond;Cluster 1;West-Nederland (LD);2021/'22;71;39;32
9438;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Zuid-Nederland (LD);2011/'12;18;15;3
9439;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Zuid-Nederland (LD);2012/'13;18;8;10
9440;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Zuid-Nederland (LD);2013/'14;18;8;10
9441;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Zuid-Nederland (LD);2014/'15;16;5;11
9442;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Zuid-Nederland (LD);2015/'16;17;4;13
9443;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Zuid-Nederland (LD);2016/'17;14;3;11
9444;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Zuid-Nederland (LD);2017/'18;12;3;9
9445;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Zuid-Nederland (LD);2018/'19;13;4;9
9446;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Zuid-Nederland (LD);2019/'20;12;5;7
9447;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Zuid-Nederland (LD);2020/'21;14;7;7
9448;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Zuid-Nederland (LD);2021/'22;12;5;7
9449;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Niet in te delen (LD);2011/'12;1;0;1
9450;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Niet in te delen (LD);2012/'13;1;0;1
9451;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Niet in te delen (LD);2013/'14;1;0;1
9452;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Niet in te delen (LD);2014/'15;0;0;0
9453;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Niet in te delen (LD);2015/'16;0;0;0
9454;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Niet in te delen (LD);2016/'17;0;0;0
9455;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Niet in te delen (LD);2017/'18;0;0;0
9456;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Niet in te delen (LD);2018/'19;0;0;0
9457;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Niet in te delen (LD);2019/'20;0;0;0
9458;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Niet in te delen (LD);2020/'21;0;0;0
9459;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Niet in te delen (LD);2021/'22;0;0;0
9460;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Vier grootste gemeenten (G4);2011/'12;40;22;18
9461;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Vier grootste gemeenten (G4);2012/'13;44;22;22
9462;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Vier grootste gemeenten (G4);2013/'14;41;20;21
9463;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Vier grootste gemeenten (G4);2014/'15;43;20;23
9464;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Vier grootste gemeenten (G4);2015/'16;39;17;22
9465;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Vier grootste gemeenten (G4);2016/'17;32;13;19
9466;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Vier grootste gemeenten (G4);2017/'18;26;11;15
9467;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Vier grootste gemeenten (G4);2018/'19;24;11;13
9468;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Vier grootste gemeenten (G4);2019/'20;23;12;11
9469;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Vier grootste gemeenten (G4);2020/'21;27;13;14
9470;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Vier grootste gemeenten (G4);2021/'22;31;16;15
9471;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;29;20;9
9472;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;25;16;9
9473;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;28;15;13
9474;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;27;14;13
9475;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;26;13;13
9476;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;23;11;12
9477;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;25;10;15
9478;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;27;11;16
9479;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;24;12;12
9480;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;26;14;12
9481;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;25;13;12
9482;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten < 100 000 inwoners;2011/'12;51;36;15
9483;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten < 100 000 inwoners;2012/'13;49;28;21
9484;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten < 100 000 inwoners;2013/'14;49;26;23
9485;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten < 100 000 inwoners;2014/'15;46;21;25
9486;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten < 100 000 inwoners;2015/'16;47;20;27
9487;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten < 100 000 inwoners;2016/'17;44;19;25
9488;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten < 100 000 inwoners;2017/'18;39;20;19
9489;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten < 100 000 inwoners;2018/'19;47;25;22
9490;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten < 100 000 inwoners;2019/'20;48;27;21
9491;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten < 100 000 inwoners;2020/'21;47;28;19
9492;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Gemeenten < 100 000 inwoners;2021/'22;46;24;22
9493;Mannen;Niet-westerse migratieachtergrond;Cluster 1;"Gemeenten; niet in te delen";2011/'12;1;0;1
9494;Mannen;Niet-westerse migratieachtergrond;Cluster 1;"Gemeenten; niet in te delen";2012/'13;1;0;1
9495;Mannen;Niet-westerse migratieachtergrond;Cluster 1;"Gemeenten; niet in te delen";2013/'14;1;0;1
9496;Mannen;Niet-westerse migratieachtergrond;Cluster 1;"Gemeenten; niet in te delen";2014/'15;0;0;0
9497;Mannen;Niet-westerse migratieachtergrond;Cluster 1;"Gemeenten; niet in te delen";2015/'16;0;0;0
9498;Mannen;Niet-westerse migratieachtergrond;Cluster 1;"Gemeenten; niet in te delen";2016/'17;0;0;0
9499;Mannen;Niet-westerse migratieachtergrond;Cluster 1;"Gemeenten; niet in te delen";2017/'18;0;0;0
9500;Mannen;Niet-westerse migratieachtergrond;Cluster 1;"Gemeenten; niet in te delen";2018/'19;0;0;0
9501;Mannen;Niet-westerse migratieachtergrond;Cluster 1;"Gemeenten; niet in te delen";2019/'20;0;0;0
9502;Mannen;Niet-westerse migratieachtergrond;Cluster 1;"Gemeenten; niet in te delen";2020/'21;0;0;0
9503;Mannen;Niet-westerse migratieachtergrond;Cluster 1;"Gemeenten; niet in te delen";2021/'22;0;0;0
9504;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Amsterdam;2011/'12;19;10;9
9505;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Amsterdam;2012/'13;21;11;10
9506;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Amsterdam;2013/'14;19;10;9
9507;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Amsterdam;2014/'15;18;9;9
9508;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Amsterdam;2015/'16;18;9;9
9509;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Amsterdam;2016/'17;14;6;8
9510;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Amsterdam;2017/'18;13;4;9
9511;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Amsterdam;2018/'19;13;5;8
9512;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Amsterdam;2019/'20;10;5;5
9513;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Amsterdam;2020/'21;10;6;4
9514;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Amsterdam;2021/'22;14;8;6
9515;Mannen;Niet-westerse migratieachtergrond;Cluster 1;'s-Gravenhage;2011/'12;5;4;1
9516;Mannen;Niet-westerse migratieachtergrond;Cluster 1;'s-Gravenhage;2012/'13;6;4;2
9517;Mannen;Niet-westerse migratieachtergrond;Cluster 1;'s-Gravenhage;2013/'14;5;3;2
9518;Mannen;Niet-westerse migratieachtergrond;Cluster 1;'s-Gravenhage;2014/'15;7;4;3
9519;Mannen;Niet-westerse migratieachtergrond;Cluster 1;'s-Gravenhage;2015/'16;6;2;4
9520;Mannen;Niet-westerse migratieachtergrond;Cluster 1;'s-Gravenhage;2016/'17;6;2;4
9521;Mannen;Niet-westerse migratieachtergrond;Cluster 1;'s-Gravenhage;2017/'18;4;2;2
9522;Mannen;Niet-westerse migratieachtergrond;Cluster 1;'s-Gravenhage;2018/'19;3;2;1
9523;Mannen;Niet-westerse migratieachtergrond;Cluster 1;'s-Gravenhage;2019/'20;4;1;3
9524;Mannen;Niet-westerse migratieachtergrond;Cluster 1;'s-Gravenhage;2020/'21;7;2;5
9525;Mannen;Niet-westerse migratieachtergrond;Cluster 1;'s-Gravenhage;2021/'22;7;3;4
9526;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Rotterdam;2011/'12;15;8;7
9527;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Rotterdam;2012/'13;15;6;9
9528;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Rotterdam;2013/'14;15;6;9
9529;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Rotterdam;2014/'15;14;5;9
9530;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Rotterdam;2015/'16;11;4;7
9531;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Rotterdam;2016/'17;9;3;6
9532;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Rotterdam;2017/'18;7;3;4
9533;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Rotterdam;2018/'19;6;3;3
9534;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Rotterdam;2019/'20;7;5;2
9535;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Rotterdam;2020/'21;8;5;3
9536;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Rotterdam;2021/'22;8;5;3
9537;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Utrecht;2011/'12;1;0;1
9538;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Utrecht;2012/'13;2;1;1
9539;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Utrecht;2013/'14;2;1;1
9540;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Utrecht;2014/'15;4;2;2
9541;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Utrecht;2015/'16;4;2;2
9542;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Utrecht;2016/'17;3;2;1
9543;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Utrecht;2017/'18;2;2;0
9544;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Utrecht;2018/'19;2;1;1
9545;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Utrecht;2019/'20;2;1;1
9546;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Utrecht;2020/'21;2;0;2
9547;Mannen;Niet-westerse migratieachtergrond;Cluster 1;Utrecht;2021/'22;2;0;2
9548;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Nederland;2011/'12;1769;1348;421
9549;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Nederland;2012/'13;1834;1401;433
9550;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Nederland;2013/'14;1881;1405;476
9551;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Nederland;2014/'15;1870;1407;463
9552;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Nederland;2015/'16;1872;1420;452
9553;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Nederland;2016/'17;1865;1408;457
9554;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Nederland;2017/'18;2056;1602;454
9555;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Nederland;2018/'19;2192;1755;437
9556;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Nederland;2019/'20;2304;1872;432
9557;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Nederland;2020/'21;2405;1958;447
9558;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Nederland;2021/'22;2520;2058;462
9559;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Noord-Nederland (LD);2011/'12;53;37;16
9560;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Noord-Nederland (LD);2012/'13;56;38;18
9561;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Noord-Nederland (LD);2013/'14;62;40;22
9562;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Noord-Nederland (LD);2014/'15;67;44;23
9563;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Noord-Nederland (LD);2015/'16;78;56;22
9564;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Noord-Nederland (LD);2016/'17;77;56;21
9565;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Noord-Nederland (LD);2017/'18;84;67;17
9566;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Noord-Nederland (LD);2018/'19;91;75;16
9567;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Noord-Nederland (LD);2019/'20;108;92;16
9568;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Noord-Nederland (LD);2020/'21;111;93;18
9569;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Noord-Nederland (LD);2021/'22;116;93;23
9570;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Oost-Nederland (LD);2011/'12;241;180;61
9571;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Oost-Nederland (LD);2012/'13;230;178;52
9572;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Oost-Nederland (LD);2013/'14;245;183;62
9573;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Oost-Nederland (LD);2014/'15;228;173;55
9574;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Oost-Nederland (LD);2015/'16;248;201;47
9575;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Oost-Nederland (LD);2016/'17;268;215;53
9576;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Oost-Nederland (LD);2017/'18;307;243;64
9577;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Oost-Nederland (LD);2018/'19;340;281;59
9578;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Oost-Nederland (LD);2019/'20;372;304;68
9579;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Oost-Nederland (LD);2020/'21;386;311;75
9580;Mannen;Niet-westerse migratieachtergrond;Cluster 2;Oost-Nederland (LD);2021/'22;383;303;80
9581;Mannen;Niet-westerse migratieachtergrond;Cluster 2;West-Nederland (LD);2011/'12;1125;850;275
9582;Mannen;Niet-westerse migratieachtergrond;Cluster 2;West-Nederland (LD);2012/'13;1181;893;288
9583;Mannen;Niet-westerse migratieachtergrond;Cluster 2;West-Nederland (LD);2013/'14;1211;905;306
9584;Mannen;Niet-westerse migratieachtergrond;Cluster 2;West-Nederland (LD);2014/'15;1227;929;298
9585;Mannen;Niet-westerse migratieachtergrond;Cluster 2;West-Nederland (LD);2015/'16;1199;903;296
9586;Mannen;Niet-westerse migratieachtergrond;Cluster 2;West-Nederland (LD);2016/'17;1169;877;292
9587;Mannen;Niet-westerse migratieachtergrond;Cluster 2;West-Nederland (LD);2017/'18;1276;993;283
