ID;Zorgtype;Zorgaanbieders;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
1092;Geneesmiddelen;GLZ: Aanb. ondersteunende diensten;2021;0
1093;Geneesmiddelen;GLZ: Aanb. ondersteunende diensten;2022;0
1094;Geneesmiddelen;GLZ: Aanb. ondersteunende diensten;2023;0
1095;Geneesmiddelen;GLZ: Aanb. overige diensten gezondheid;2021;2
1096;Geneesmiddelen;GLZ: Aanb. overige diensten gezondheid;2022;2
1097;Geneesmiddelen;GLZ: Aanb. overige diensten gezondheid;2023;2
1098;Geneesmiddelen;WJK: Totaal aanbieders WJK;2021;0
1099;Geneesmiddelen;WJK: Totaal aanbieders WJK;2022;0
1100;Geneesmiddelen;WJK: Totaal aanbieders WJK;2023;0
1101;Geneesmiddelen;WJK: Aanbieders kinderopvang;2021;0
1102;Geneesmiddelen;WJK: Aanbieders kinderopvang;2022;0
1103;Geneesmiddelen;WJK: Aanbieders kinderopvang;2023;0
1104;Geneesmiddelen;WJK: Aanbieders jeugdzorg;2021;0
1105;Geneesmiddelen;WJK: Aanbieders jeugdzorg;2022;0
1106;Geneesmiddelen;WJK: Aanbieders jeugdzorg;2023;0
1107;Geneesmiddelen;WJK: Aanbieders maatschappelijke opvang;2021;0
1108;Geneesmiddelen;WJK: Aanbieders maatschappelijke opvang;2022;0
1109;Geneesmiddelen;WJK: Aanbieders maatschappelijke opvang;2023;0
1110;Geneesmiddelen;WJK: Aanb. sociaal werk, overig welzijn;2021;0
1111;Geneesmiddelen;WJK: Aanb. sociaal werk, overig welzijn;2022;0
1112;Geneesmiddelen;WJK: Aanb. sociaal werk, overig welzijn;2023;0
1113;Geneesmiddelen;BZW: Aanb. buiten sector zorg en welzijn;2021;5474
1114;Geneesmiddelen;BZW: Aanb. buiten sector zorg en welzijn;2022;5875
1115;Geneesmiddelen;BZW: Aanb. buiten sector zorg en welzijn;2023;6126
1116;Geneesmiddelen;BZW: Apotheken;2021;4561
1117;Geneesmiddelen;BZW: Apotheken;2022;4845
1118;Geneesmiddelen;BZW: Apotheken;2023;5017
1119;Geneesmiddelen;BZW: Aanbieders van hulpmiddelen;2021;36
1120;Geneesmiddelen;BZW: Aanbieders van hulpmiddelen;2022;38
1121;Geneesmiddelen;BZW: Aanbieders van hulpmiddelen;2023;39
1122;Geneesmiddelen;BZW: Aanb. zorg als nevenactiviteit;2021;799
1123;Geneesmiddelen;BZW: Aanb. zorg als nevenactiviteit;2022;866
1124;Geneesmiddelen;BZW: Aanb. zorg als nevenactiviteit;2023;934
1125;Geneesmiddelen;BZW: Gezinshuishoudingen;2021;0
1126;Geneesmiddelen;BZW: Gezinshuishoudingen;2022;0
1127;Geneesmiddelen;BZW: Gezinshuishoudingen;2023;0
1128;Geneesmiddelen;BZW: Buitenlandse aanb. zorg en welzijn;2021;78
1129;Geneesmiddelen;BZW: Buitenlandse aanb. zorg en welzijn;2022;127
1130;Geneesmiddelen;BZW: Buitenlandse aanb. zorg en welzijn;2023;135
1131;Geneesmiddelen;BZW: Beleids- en beheerorganisaties;2021;0
1132;Geneesmiddelen;BZW: Beleids- en beheerorganisaties;2022;0
1133;Geneesmiddelen;BZW: Beleids- en beheerorganisaties;2023;0
1134;Hulpmiddelen;Totaal aanbieders zorg en welzijn;2021;4371
1135;Hulpmiddelen;Totaal aanbieders zorg en welzijn;2022;4248
1136;Hulpmiddelen;Totaal aanbieders zorg en welzijn;2023;4452
1137;Hulpmiddelen;GLZ: Totaal aanb. gezondh., langd. zorg;2021;153
1138;Hulpmiddelen;GLZ: Totaal aanb. gezondh., langd. zorg;2022;181
1139;Hulpmiddelen;GLZ: Totaal aanb. gezondh., langd. zorg;2023;193
1140;Hulpmiddelen;GLZ: Aanb. medisch specialistische zorg;2021;34
1141;Hulpmiddelen;GLZ: Aanb. medisch specialistische zorg;2022;58
1142;Hulpmiddelen;GLZ: Aanb. medisch specialistische zorg;2023;62
1143;Hulpmiddelen;GLZMS: Algemene ziekenhuizen;2021;4
1144;Hulpmiddelen;GLZMS: Algemene ziekenhuizen;2022;2
1145;Hulpmiddelen;GLZMS: Algemene ziekenhuizen;2023;2
1146;Hulpmiddelen;GLZMS: UMC's;2021;2
1147;Hulpmiddelen;GLZMS: UMC's;2022;1
1148;Hulpmiddelen;GLZMS: UMC's;2023;1
1149;Hulpmiddelen;GLZMS: Overige aanb. med. spec. zorg;2021;28
1150;Hulpmiddelen;GLZMS: Overige aanb. med. spec. zorg;2022;55
1151;Hulpmiddelen;GLZMS: Overige aanb. med. spec. zorg;2023;59
1152;Hulpmiddelen;GLZ: Aanb. geestelijke gezondheidszorg;2021;0
1153;Hulpmiddelen;GLZ: Aanb. geestelijke gezondheidszorg;2022;0
1154;Hulpmiddelen;GLZ: Aanb. geestelijke gezondheidszorg;2023;0
1155;Hulpmiddelen;GLZ: Huisartsenpraktijken,gezondh.centra;2021;4
1156;Hulpmiddelen;GLZ: Huisartsenpraktijken,gezondh.centra;2022;4
1157;Hulpmiddelen;GLZ: Huisartsenpraktijken,gezondh.centra;2023;4
1158;Hulpmiddelen;GLZ: Tandartsenpraktijken;2021;0
1159;Hulpmiddelen;GLZ: Tandartsenpraktijken;2022;0
1160;Hulpmiddelen;GLZ: Tandartsenpraktijken;2023;0
1161;Hulpmiddelen;GLZ: Paramedische, verlosk. praktijken;2021;32
1162;Hulpmiddelen;GLZ: Paramedische, verlosk. praktijken;2022;39
1163;Hulpmiddelen;GLZ: Paramedische, verlosk. praktijken;2023;41
1164;Hulpmiddelen;GLZ: Aanb. verpleging, verzorg., kraam;2021;69
1165;Hulpmiddelen;GLZ: Aanb. verpleging, verzorg., kraam;2022;67
1166;Hulpmiddelen;GLZ: Aanb. verpleging, verzorg., kraam;2023;71
1167;Hulpmiddelen;GLZ: Aanbieders gehandicaptenzorg;2021;0
1168;Hulpmiddelen;GLZ: Aanbieders gehandicaptenzorg;2022;0
1169;Hulpmiddelen;GLZ: Aanbieders gehandicaptenzorg;2023;0
1170;Hulpmiddelen;GLZ: Aanb. preventie,publieke gezondheid;2021;0
1171;Hulpmiddelen;GLZ: Aanb. preventie,publieke gezondheid;2022;0
1172;Hulpmiddelen;GLZ: Aanb. preventie,publieke gezondheid;2023;0
1173;Hulpmiddelen;GLZ: Aanb. ondersteunende diensten;2021;0
1174;Hulpmiddelen;GLZ: Aanb. ondersteunende diensten;2022;0
1175;Hulpmiddelen;GLZ: Aanb. ondersteunende diensten;2023;0
1176;Hulpmiddelen;GLZ: Aanb. overige diensten gezondheid;2021;14
1177;Hulpmiddelen;GLZ: Aanb. overige diensten gezondheid;2022;14
1178;Hulpmiddelen;GLZ: Aanb. overige diensten gezondheid;2023;15
1179;Hulpmiddelen;WJK: Totaal aanbieders WJK;2021;1
1180;Hulpmiddelen;WJK: Totaal aanbieders WJK;2022;1
1181;Hulpmiddelen;WJK: Totaal aanbieders WJK;2023;1
1182;Hulpmiddelen;WJK: Aanbieders kinderopvang;2021;0
1183;Hulpmiddelen;WJK: Aanbieders kinderopvang;2022;0
1184;Hulpmiddelen;WJK: Aanbieders kinderopvang;2023;0
1185;Hulpmiddelen;WJK: Aanbieders jeugdzorg;2021;0
1186;Hulpmiddelen;WJK: Aanbieders jeugdzorg;2022;0
1187;Hulpmiddelen;WJK: Aanbieders jeugdzorg;2023;0
1188;Hulpmiddelen;WJK: Aanbieders maatschappelijke opvang;2021;0
1189;Hulpmiddelen;WJK: Aanbieders maatschappelijke opvang;2022;0
1190;Hulpmiddelen;WJK: Aanbieders maatschappelijke opvang;2023;0
1191;Hulpmiddelen;WJK: Aanb. sociaal werk, overig welzijn;2021;1
1192;Hulpmiddelen;WJK: Aanb. sociaal werk, overig welzijn;2022;1
1193;Hulpmiddelen;WJK: Aanb. sociaal werk, overig welzijn;2023;1
1194;Hulpmiddelen;BZW: Aanb. buiten sector zorg en welzijn;2021;4217
1195;Hulpmiddelen;BZW: Aanb. buiten sector zorg en welzijn;2022;4066
1196;Hulpmiddelen;BZW: Aanb. buiten sector zorg en welzijn;2023;4258
1197;Hulpmiddelen;BZW: Apotheken;2021;197
1198;Hulpmiddelen;BZW: Apotheken;2022;166
1199;Hulpmiddelen;BZW: Apotheken;2023;177
1200;Hulpmiddelen;BZW: Aanbieders van hulpmiddelen;2021;3956
1201;Hulpmiddelen;BZW: Aanbieders van hulpmiddelen;2022;3836
1202;Hulpmiddelen;BZW: Aanbieders van hulpmiddelen;2023;4011
1203;Hulpmiddelen;BZW: Aanb. zorg als nevenactiviteit;2021;64
1204;Hulpmiddelen;BZW: Aanb. zorg als nevenactiviteit;2022;65
1205;Hulpmiddelen;BZW: Aanb. zorg als nevenactiviteit;2023;69
1206;Hulpmiddelen;BZW: Gezinshuishoudingen;2021;0
1207;Hulpmiddelen;BZW: Gezinshuishoudingen;2022;0
1208;Hulpmiddelen;BZW: Gezinshuishoudingen;2023;0
1209;Hulpmiddelen;BZW: Buitenlandse aanb. zorg en welzijn;2021;0
1210;Hulpmiddelen;BZW: Buitenlandse aanb. zorg en welzijn;2022;0
1211;Hulpmiddelen;BZW: Buitenlandse aanb. zorg en welzijn;2023;0
1212;Hulpmiddelen;BZW: Beleids- en beheerorganisaties;2021;0
1213;Hulpmiddelen;BZW: Beleids- en beheerorganisaties;2022;0
1214;Hulpmiddelen;BZW: Beleids- en beheerorganisaties;2023;0
1215;Overige gezondheidszorg;Totaal aanbieders zorg en welzijn;2021;2939
1216;Overige gezondheidszorg;Totaal aanbieders zorg en welzijn;2022;3291
1217;Overige gezondheidszorg;Totaal aanbieders zorg en welzijn;2023;3593
1218;Overige gezondheidszorg;GLZ: Totaal aanb. gezondh., langd. zorg;2021;2802
1219;Overige gezondheidszorg;GLZ: Totaal aanb. gezondh., langd. zorg;2022;3153
1220;Overige gezondheidszorg;GLZ: Totaal aanb. gezondh., langd. zorg;2023;3442
1221;Overige gezondheidszorg;GLZ: Aanb. medisch specialistische zorg;2021;702
1222;Overige gezondheidszorg;GLZ: Aanb. medisch specialistische zorg;2022;712
1223;Overige gezondheidszorg;GLZ: Aanb. medisch specialistische zorg;2023;771
1224;Overige gezondheidszorg;GLZMS: Algemene ziekenhuizen;2021;405
1225;Overige gezondheidszorg;GLZMS: Algemene ziekenhuizen;2022;403
1226;Overige gezondheidszorg;GLZMS: Algemene ziekenhuizen;2023;435
1227;Overige gezondheidszorg;GLZMS: UMC's;2021;281
1228;Overige gezondheidszorg;GLZMS: UMC's;2022;290
1229;Overige gezondheidszorg;GLZMS: UMC's;2023;315
1230;Overige gezondheidszorg;GLZMS: Overige aanb. med. spec. zorg;2021;16
1231;Overige gezondheidszorg;GLZMS: Overige aanb. med. spec. zorg;2022;19
1232;Overige gezondheidszorg;GLZMS: Overige aanb. med. spec. zorg;2023;21
1233;Overige gezondheidszorg;GLZ: Aanb. geestelijke gezondheidszorg;2021;0
1234;Overige gezondheidszorg;GLZ: Aanb. geestelijke gezondheidszorg;2022;0
1235;Overige gezondheidszorg;GLZ: Aanb. geestelijke gezondheidszorg;2023;0
1236;Overige gezondheidszorg;GLZ: Huisartsenpraktijken,gezondh.centra;2021;0
1237;Overige gezondheidszorg;GLZ: Huisartsenpraktijken,gezondh.centra;2022;0
1238;Overige gezondheidszorg;GLZ: Huisartsenpraktijken,gezondh.centra;2023;0
1239;Overige gezondheidszorg;GLZ: Tandartsenpraktijken;2021;0
1240;Overige gezondheidszorg;GLZ: Tandartsenpraktijken;2022;0
1241;Overige gezondheidszorg;GLZ: Tandartsenpraktijken;2023;0
1242;Overige gezondheidszorg;GLZ: Paramedische, verlosk. praktijken;2021;0
1243;Overige gezondheidszorg;GLZ: Paramedische, verlosk. praktijken;2022;0
1244;Overige gezondheidszorg;GLZ: Paramedische, verlosk. praktijken;2023;0
1245;Overige gezondheidszorg;GLZ: Aanb. verpleging, verzorg., kraam;2021;5
1246;Overige gezondheidszorg;GLZ: Aanb. verpleging, verzorg., kraam;2022;5
1247;Overige gezondheidszorg;GLZ: Aanb. verpleging, verzorg., kraam;2023;5
1248;Overige gezondheidszorg;GLZ: Aanbieders gehandicaptenzorg;2021;0
1249;Overige gezondheidszorg;GLZ: Aanbieders gehandicaptenzorg;2022;0
1250;Overige gezondheidszorg;GLZ: Aanbieders gehandicaptenzorg;2023;0
1251;Overige gezondheidszorg;GLZ: Aanb. preventie,publieke gezondheid;2021;183
1252;Overige gezondheidszorg;GLZ: Aanb. preventie,publieke gezondheid;2022;218
1253;Overige gezondheidszorg;GLZ: Aanb. preventie,publieke gezondheid;2023;243
1254;Overige gezondheidszorg;GLZ: Aanb. ondersteunende diensten;2021;725
1255;Overige gezondheidszorg;GLZ: Aanb. ondersteunende diensten;2022;718
1256;Overige gezondheidszorg;GLZ: Aanb. ondersteunende diensten;2023;840
1257;Overige gezondheidszorg;GLZ: Aanb. overige diensten gezondheid;2021;1186
1258;Overige gezondheidszorg;GLZ: Aanb. overige diensten gezondheid;2022;1501
1259;Overige gezondheidszorg;GLZ: Aanb. overige diensten gezondheid;2023;1583
1260;Overige gezondheidszorg;WJK: Totaal aanbieders WJK;2021;0
1261;Overige gezondheidszorg;WJK: Totaal aanbieders WJK;2022;0
1262;Overige gezondheidszorg;WJK: Totaal aanbieders WJK;2023;0
1263;Overige gezondheidszorg;WJK: Aanbieders kinderopvang;2021;0
1264;Overige gezondheidszorg;WJK: Aanbieders kinderopvang;2022;0
1265;Overige gezondheidszorg;WJK: Aanbieders kinderopvang;2023;0
1266;Overige gezondheidszorg;WJK: Aanbieders jeugdzorg;2021;0
1267;Overige gezondheidszorg;WJK: Aanbieders jeugdzorg;2022;0
1268;Overige gezondheidszorg;WJK: Aanbieders jeugdzorg;2023;0
1269;Overige gezondheidszorg;WJK: Aanbieders maatschappelijke opvang;2021;0
1270;Overige gezondheidszorg;WJK: Aanbieders maatschappelijke opvang;2022;0
1271;Overige gezondheidszorg;WJK: Aanbieders maatschappelijke opvang;2023;0
1272;Overige gezondheidszorg;WJK: Aanb. sociaal werk, overig welzijn;2021;0
1273;Overige gezondheidszorg;WJK: Aanb. sociaal werk, overig welzijn;2022;0
1274;Overige gezondheidszorg;WJK: Aanb. sociaal werk, overig welzijn;2023;0
1275;Overige gezondheidszorg;BZW: Aanb. buiten sector zorg en welzijn;2021;137
1276;Overige gezondheidszorg;BZW: Aanb. buiten sector zorg en welzijn;2022;137
1277;Overige gezondheidszorg;BZW: Aanb. buiten sector zorg en welzijn;2023;151
1278;Overige gezondheidszorg;BZW: Apotheken;2021;0
1279;Overige gezondheidszorg;BZW: Apotheken;2022;0
1280;Overige gezondheidszorg;BZW: Apotheken;2023;0
1281;Overige gezondheidszorg;BZW: Aanbieders van hulpmiddelen;2021;0
1282;Overige gezondheidszorg;BZW: Aanbieders van hulpmiddelen;2022;0
1283;Overige gezondheidszorg;BZW: Aanbieders van hulpmiddelen;2023;0
1284;Overige gezondheidszorg;BZW: Aanb. zorg als nevenactiviteit;2021;137
1285;Overige gezondheidszorg;BZW: Aanb. zorg als nevenactiviteit;2022;137
1286;Overige gezondheidszorg;BZW: Aanb. zorg als nevenactiviteit;2023;151
1287;Overige gezondheidszorg;BZW: Gezinshuishoudingen;2021;0
1288;Overige gezondheidszorg;BZW: Gezinshuishoudingen;2022;0
1289;Overige gezondheidszorg;BZW: Gezinshuishoudingen;2023;0
1290;Overige gezondheidszorg;BZW: Buitenlandse aanb. zorg en welzijn;2021;0
1291;Overige gezondheidszorg;BZW: Buitenlandse aanb. zorg en welzijn;2022;0
1292;Overige gezondheidszorg;BZW: Buitenlandse aanb. zorg en welzijn;2023;0
1293;Overige gezondheidszorg;BZW: Beleids- en beheerorganisaties;2021;0
1294;Overige gezondheidszorg;BZW: Beleids- en beheerorganisaties;2022;0
1295;Overige gezondheidszorg;BZW: Beleids- en beheerorganisaties;2023;0
1296;Verpleging en verzorging met verblijf;Totaal aanbieders zorg en welzijn;2021;13827
1297;Verpleging en verzorging met verblijf;Totaal aanbieders zorg en welzijn;2022;13975
1298;Verpleging en verzorging met verblijf;Totaal aanbieders zorg en welzijn;2023;15450
1299;Verpleging en verzorging met verblijf;GLZ: Totaal aanb. gezondh., langd. zorg;2021;13776
1300;Verpleging en verzorging met verblijf;GLZ: Totaal aanb. gezondh., langd. zorg;2022;13924
1301;Verpleging en verzorging met verblijf;GLZ: Totaal aanb. gezondh., langd. zorg;2023;15392
1302;Verpleging en verzorging met verblijf;GLZ: Aanb. medisch specialistische zorg;2021;576
1303;Verpleging en verzorging met verblijf;GLZ: Aanb. medisch specialistische zorg;2022;580
1304;Verpleging en verzorging met verblijf;GLZ: Aanb. medisch specialistische zorg;2023;642
1305;Verpleging en verzorging met verblijf;GLZMS: Algemene ziekenhuizen;2021;576
1306;Verpleging en verzorging met verblijf;GLZMS: Algemene ziekenhuizen;2022;580
1307;Verpleging en verzorging met verblijf;GLZMS: Algemene ziekenhuizen;2023;642
1308;Verpleging en verzorging met verblijf;GLZMS: UMC's;2021;0
1309;Verpleging en verzorging met verblijf;GLZMS: UMC's;2022;0
1310;Verpleging en verzorging met verblijf;GLZMS: UMC's;2023;0
1311;Verpleging en verzorging met verblijf;GLZMS: Overige aanb. med. spec. zorg;2021;0
1312;Verpleging en verzorging met verblijf;GLZMS: Overige aanb. med. spec. zorg;2022;0
1313;Verpleging en verzorging met verblijf;GLZMS: Overige aanb. med. spec. zorg;2023;0
1314;Verpleging en verzorging met verblijf;GLZ: Aanb. geestelijke gezondheidszorg;2021;87
1315;Verpleging en verzorging met verblijf;GLZ: Aanb. geestelijke gezondheidszorg;2022;87
1316;Verpleging en verzorging met verblijf;GLZ: Aanb. geestelijke gezondheidszorg;2023;96
1317;Verpleging en verzorging met verblijf;GLZ: Huisartsenpraktijken,gezondh.centra;2021;0
1318;Verpleging en verzorging met verblijf;GLZ: Huisartsenpraktijken,gezondh.centra;2022;0
1319;Verpleging en verzorging met verblijf;GLZ: Huisartsenpraktijken,gezondh.centra;2023;0
1320;Verpleging en verzorging met verblijf;GLZ: Tandartsenpraktijken;2021;0
1321;Verpleging en verzorging met verblijf;GLZ: Tandartsenpraktijken;2022;0
1322;Verpleging en verzorging met verblijf;GLZ: Tandartsenpraktijken;2023;0
1323;Verpleging en verzorging met verblijf;GLZ: Paramedische, verlosk. praktijken;2021;0
1324;Verpleging en verzorging met verblijf;GLZ: Paramedische, verlosk. praktijken;2022;0
1325;Verpleging en verzorging met verblijf;GLZ: Paramedische, verlosk. praktijken;2023;0
1326;Verpleging en verzorging met verblijf;GLZ: Aanb. verpleging, verzorg., kraam;2021;12866
1327;Verpleging en verzorging met verblijf;GLZ: Aanb. verpleging, verzorg., kraam;2022;13004
1328;Verpleging en verzorging met verblijf;GLZ: Aanb. verpleging, verzorg., kraam;2023;14374
1329;Verpleging en verzorging met verblijf;GLZ: Aanbieders gehandicaptenzorg;2021;243
1330;Verpleging en verzorging met verblijf;GLZ: Aanbieders gehandicaptenzorg;2022;248
1331;Verpleging en verzorging met verblijf;GLZ: Aanbieders gehandicaptenzorg;2023;275
1332;Verpleging en verzorging met verblijf;GLZ: Aanb. preventie,publieke gezondheid;2021;0
1333;Verpleging en verzorging met verblijf;GLZ: Aanb. preventie,publieke gezondheid;2022;0
1334;Verpleging en verzorging met verblijf;GLZ: Aanb. preventie,publieke gezondheid;2023;0
1335;Verpleging en verzorging met verblijf;GLZ: Aanb. ondersteunende diensten;2021;0
1336;Verpleging en verzorging met verblijf;GLZ: Aanb. ondersteunende diensten;2022;0
1337;Verpleging en verzorging met verblijf;GLZ: Aanb. ondersteunende diensten;2023;0
1338;Verpleging en verzorging met verblijf;GLZ: Aanb. overige diensten gezondheid;2021;4
1339;Verpleging en verzorging met verblijf;GLZ: Aanb. overige diensten gezondheid;2022;5
1340;Verpleging en verzorging met verblijf;GLZ: Aanb. overige diensten gezondheid;2023;6
1341;Verpleging en verzorging met verblijf;WJK: Totaal aanbieders WJK;2021;51
1342;Verpleging en verzorging met verblijf;WJK: Totaal aanbieders WJK;2022;51
1343;Verpleging en verzorging met verblijf;WJK: Totaal aanbieders WJK;2023;57
1344;Verpleging en verzorging met verblijf;WJK: Aanbieders kinderopvang;2021;0
1345;Verpleging en verzorging met verblijf;WJK: Aanbieders kinderopvang;2022;0
1346;Verpleging en verzorging met verblijf;WJK: Aanbieders kinderopvang;2023;0
1347;Verpleging en verzorging met verblijf;WJK: Aanbieders jeugdzorg;2021;0
1348;Verpleging en verzorging met verblijf;WJK: Aanbieders jeugdzorg;2022;0
1349;Verpleging en verzorging met verblijf;WJK: Aanbieders jeugdzorg;2023;0
1350;Verpleging en verzorging met verblijf;WJK: Aanbieders maatschappelijke opvang;2021;51
1351;Verpleging en verzorging met verblijf;WJK: Aanbieders maatschappelijke opvang;2022;51
1352;Verpleging en verzorging met verblijf;WJK: Aanbieders maatschappelijke opvang;2023;57
1353;Verpleging en verzorging met verblijf;WJK: Aanb. sociaal werk, overig welzijn;2021;0
1354;Verpleging en verzorging met verblijf;WJK: Aanb. sociaal werk, overig welzijn;2022;0
1355;Verpleging en verzorging met verblijf;WJK: Aanb. sociaal werk, overig welzijn;2023;0
1356;Verpleging en verzorging met verblijf;BZW: Aanb. buiten sector zorg en welzijn;2021;0
1357;Verpleging en verzorging met verblijf;BZW: Aanb. buiten sector zorg en welzijn;2022;0
1358;Verpleging en verzorging met verblijf;BZW: Aanb. buiten sector zorg en welzijn;2023;0
1359;Verpleging en verzorging met verblijf;BZW: Apotheken;2021;0
1360;Verpleging en verzorging met verblijf;BZW: Apotheken;2022;0
1361;Verpleging en verzorging met verblijf;BZW: Apotheken;2023;0
1362;Verpleging en verzorging met verblijf;BZW: Aanbieders van hulpmiddelen;2021;0
1363;Verpleging en verzorging met verblijf;BZW: Aanbieders van hulpmiddelen;2022;0
1364;Verpleging en verzorging met verblijf;BZW: Aanbieders van hulpmiddelen;2023;0
1365;Verpleging en verzorging met verblijf;BZW: Aanb. zorg als nevenactiviteit;2021;0
1366;Verpleging en verzorging met verblijf;BZW: Aanb. zorg als nevenactiviteit;2022;0
1367;Verpleging en verzorging met verblijf;BZW: Aanb. zorg als nevenactiviteit;2023;0
1368;Verpleging en verzorging met verblijf;BZW: Gezinshuishoudingen;2021;0
1369;Verpleging en verzorging met verblijf;BZW: Gezinshuishoudingen;2022;0
1370;Verpleging en verzorging met verblijf;BZW: Gezinshuishoudingen;2023;0
1371;Verpleging en verzorging met verblijf;BZW: Buitenlandse aanb. zorg en welzijn;2021;0
1372;Verpleging en verzorging met verblijf;BZW: Buitenlandse aanb. zorg en welzijn;2022;0
1373;Verpleging en verzorging met verblijf;BZW: Buitenlandse aanb. zorg en welzijn;2023;0
1374;Verpleging en verzorging met verblijf;BZW: Beleids- en beheerorganisaties;2021;0
1375;Verpleging en verzorging met verblijf;BZW: Beleids- en beheerorganisaties;2022;0
1376;Verpleging en verzorging met verblijf;BZW: Beleids- en beheerorganisaties;2023;0
1377;Verpleging en verzorging thuis;Totaal aanbieders zorg en welzijn;2021;7990
1378;Verpleging en verzorging thuis;Totaal aanbieders zorg en welzijn;2022;7987
1379;Verpleging en verzorging thuis;Totaal aanbieders zorg en welzijn;2023;8466
1380;Verpleging en verzorging thuis;GLZ: Totaal aanb. gezondh., langd. zorg;2021;6784
1381;Verpleging en verzorging thuis;GLZ: Totaal aanb. gezondh., langd. zorg;2022;6907
1382;Verpleging en verzorging thuis;GLZ: Totaal aanb. gezondh., langd. zorg;2023;7332
1383;Verpleging en verzorging thuis;GLZ: Aanb. medisch specialistische zorg;2021;208
1384;Verpleging en verzorging thuis;GLZ: Aanb. medisch specialistische zorg;2022;208
1385;Verpleging en verzorging thuis;GLZ: Aanb. medisch specialistische zorg;2023;223
1386;Verpleging en verzorging thuis;GLZMS: Algemene ziekenhuizen;2021;199
1387;Verpleging en verzorging thuis;GLZMS: Algemene ziekenhuizen;2022;200
1388;Verpleging en verzorging thuis;GLZMS: Algemene ziekenhuizen;2023;214
1389;Verpleging en verzorging thuis;GLZMS: UMC's;2021;0
1390;Verpleging en verzorging thuis;GLZMS: UMC's;2022;0
1391;Verpleging en verzorging thuis;GLZMS: UMC's;2023;0
1392;Verpleging en verzorging thuis;GLZMS: Overige aanb. med. spec. zorg;2021;10
1393;Verpleging en verzorging thuis;GLZMS: Overige aanb. med. spec. zorg;2022;9
1394;Verpleging en verzorging thuis;GLZMS: Overige aanb. med. spec. zorg;2023;10
1395;Verpleging en verzorging thuis;GLZ: Aanb. geestelijke gezondheidszorg;2021;117
1396;Verpleging en verzorging thuis;GLZ: Aanb. geestelijke gezondheidszorg;2022;105
1397;Verpleging en verzorging thuis;GLZ: Aanb. geestelijke gezondheidszorg;2023;115
1398;Verpleging en verzorging thuis;GLZ: Huisartsenpraktijken,gezondh.centra;2021;0
1399;Verpleging en verzorging thuis;GLZ: Huisartsenpraktijken,gezondh.centra;2022;0
1400;Verpleging en verzorging thuis;GLZ: Huisartsenpraktijken,gezondh.centra;2023;0
1401;Verpleging en verzorging thuis;GLZ: Tandartsenpraktijken;2021;0
1402;Verpleging en verzorging thuis;GLZ: Tandartsenpraktijken;2022;0
1403;Verpleging en verzorging thuis;GLZ: Tandartsenpraktijken;2023;0
1404;Verpleging en verzorging thuis;GLZ: Paramedische, verlosk. praktijken;2021;21
1405;Verpleging en verzorging thuis;GLZ: Paramedische, verlosk. praktijken;2022;21
1406;Verpleging en verzorging thuis;GLZ: Paramedische, verlosk. praktijken;2023;23
1407;Verpleging en verzorging thuis;GLZ: Aanb. verpleging, verzorg., kraam;2021;6208
1408;Verpleging en verzorging thuis;GLZ: Aanb. verpleging, verzorg., kraam;2022;6323
1409;Verpleging en verzorging thuis;GLZ: Aanb. verpleging, verzorg., kraam;2023;6691
1410;Verpleging en verzorging thuis;GLZ: Aanbieders gehandicaptenzorg;2021;142
1411;Verpleging en verzorging thuis;GLZ: Aanbieders gehandicaptenzorg;2022;154
1412;Verpleging en verzorging thuis;GLZ: Aanbieders gehandicaptenzorg;2023;164
1413;Verpleging en verzorging thuis;GLZ: Aanb. preventie,publieke gezondheid;2021;19
1414;Verpleging en verzorging thuis;GLZ: Aanb. preventie,publieke gezondheid;2022;6
1415;Verpleging en verzorging thuis;GLZ: Aanb. preventie,publieke gezondheid;2023;19
1416;Verpleging en verzorging thuis;GLZ: Aanb. ondersteunende diensten;2021;0
1417;Verpleging en verzorging thuis;GLZ: Aanb. ondersteunende diensten;2022;0
1418;Verpleging en verzorging thuis;GLZ: Aanb. ondersteunende diensten;2023;0
1419;Verpleging en verzorging thuis;GLZ: Aanb. overige diensten gezondheid;2021;69
1420;Verpleging en verzorging thuis;GLZ: Aanb. overige diensten gezondheid;2022;89
1421;Verpleging en verzorging thuis;GLZ: Aanb. overige diensten gezondheid;2023;96
1422;Verpleging en verzorging thuis;WJK: Totaal aanbieders WJK;2021;133
1423;Verpleging en verzorging thuis;WJK: Totaal aanbieders WJK;2022;120
1424;Verpleging en verzorging thuis;WJK: Totaal aanbieders WJK;2023;125
1425;Verpleging en verzorging thuis;WJK: Aanbieders kinderopvang;2021;3
1426;Verpleging en verzorging thuis;WJK: Aanbieders kinderopvang;2022;5
1427;Verpleging en verzorging thuis;WJK: Aanbieders kinderopvang;2023;4
1428;Verpleging en verzorging thuis;WJK: Aanbieders jeugdzorg;2021;23
1429;Verpleging en verzorging thuis;WJK: Aanbieders jeugdzorg;2022;15
1430;Verpleging en verzorging thuis;WJK: Aanbieders jeugdzorg;2023;15
1431;Verpleging en verzorging thuis;WJK: Aanbieders maatschappelijke opvang;2021;59
1432;Verpleging en verzorging thuis;WJK: Aanbieders maatschappelijke opvang;2022;55
1433;Verpleging en verzorging thuis;WJK: Aanbieders maatschappelijke opvang;2023;58
