ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
2932;Rijssen-Holten;Pensioenontvanger;5.7;16.4
2933;Rijswijk (ZH.);Totaal sociaal-economische categorie;34.2;19.6
2934;Rijswijk (ZH.);Totaal actief;19.0;22.1
2935;Rijswijk (ZH.);Werknemer;17.1;22.1
2936;Rijswijk (ZH.);Zelfstandige;1.8;24.0
2937;Rijswijk (ZH.);Totaal niet-actief;15.2;16.4
2938;Rijswijk (ZH.);Werkloosheids- en bijstandsuitk. ontv.;1.6;12.8
2939;Rijswijk (ZH.);Pensioenontvanger;11.0;18.0
2940;Roerdalen;Totaal sociaal-economische categorie;6.8;18.3
2941;Roerdalen;Totaal actief;4.2;20.1
2942;Roerdalen;Werknemer;3.6;20.4
2943;Roerdalen;Zelfstandige;0.6;19.6
2944;Roerdalen;Totaal niet-actief;2.6;15.3
2945;Roerdalen;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.1
2946;Roerdalen;Pensioenontvanger;1.7;16.7
2947;Roermond;Totaal sociaal-economische categorie;30.4;16.9
2948;Roermond;Totaal actief;17.3;19.3
2949;Roermond;Werknemer;15.4;19.2
2950;Roermond;Zelfstandige;1.7;22.3
2951;Roermond;Totaal niet-actief;13.1;13.8
2952;Roermond;Werkloosheids- en bijstandsuitk. ontv.;2.2;11.7
2953;Roermond;Pensioenontvanger;7.5;15.7
2954;Roggel en Neer;Totaal sociaal-economische categorie;5.8;17.5
2955;Roggel en Neer;Totaal actief;3.9;19.8
2956;Roggel en Neer;Werknemer;3.2;19.4
2957;Roggel en Neer;Zelfstandige;0.6;23.6
2958;Roggel en Neer;Totaal niet-actief;1.9;12.8
2959;Roggel en Neer;Werkloosheids- en bijstandsuitk. ontv.;;
2960;Roggel en Neer;Pensioenontvanger;1.4;13.7
2961;Roosendaal;Totaal sociaal-economische categorie;52.5;17.7
2962;Roosendaal;Totaal actief;32.2;20.1
2963;Roosendaal;Werknemer;28.6;20.2
2964;Roosendaal;Zelfstandige;3.1;21.0
2965;Roosendaal;Totaal niet-actief;20.2;14.0
2966;Roosendaal;Werkloosheids- en bijstandsuitk. ontv.;2.3;11.9
2967;Roosendaal;Pensioenontvanger;13.3;15.4
2968;Rotterdam;Totaal sociaal-economische categorie;381.1;17.3
2969;Rotterdam;Totaal actief;210.1;20.6
2970;Rotterdam;Werknemer;186.5;20.6
2971;Rotterdam;Zelfstandige;21.7;21.4
2972;Rotterdam;Totaal niet-actief;171.1;13.3
2973;Rotterdam;Werkloosheids- en bijstandsuitk. ontv.;41.7;11.7
2974;Rotterdam;Pensioenontvanger;90.6;15.0
2975;Rozenburg;Totaal sociaal-economische categorie;8.7;18.3
2976;Rozenburg;Totaal actief;5.6;20.1
2977;Rozenburg;Werknemer;5.3;20.1
2978;Rozenburg;Zelfstandige;0.3;23.3
2979;Rozenburg;Totaal niet-actief;3.0;15.0
2980;Rozenburg;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.3
2981;Rozenburg;Pensioenontvanger;2.2;16.6
2982;Rozendaal;Totaal sociaal-economische categorie;1.0;28.2
2983;Rozendaal;Totaal actief;0.6;30.9
2984;Rozendaal;Werknemer;0.5;29.1
2985;Rozendaal;Zelfstandige;;
2986;Rozendaal;Totaal niet-actief;0.4;24.8
2987;Rozendaal;Werkloosheids- en bijstandsuitk. ontv.;;
2988;Rozendaal;Pensioenontvanger;0.4;27.1
2989;Rucphen;Totaal sociaal-economische categorie;15.8;17.3
2990;Rucphen;Totaal actief;9.8;20.0
2991;Rucphen;Werknemer;8.0;19.7
2992;Rucphen;Zelfstandige;1.6;23.0
2993;Rucphen;Totaal niet-actief;6.0;13.0
2994;Rucphen;Werkloosheids- en bijstandsuitk. ontv.;0.5;11.8
2995;Rucphen;Pensioenontvanger;3.6;13.9
2996;Schagen;Totaal sociaal-economische categorie;13.1;17.8
2997;Schagen;Totaal actief;8.1;19.7
2998;Schagen;Werknemer;7.2;19.7
2999;Schagen;Zelfstandige;0.8;21.3
3000;Schagen;Totaal niet-actief;4.9;14.8
3001;Schagen;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.5
3002;Schagen;Pensioenontvanger;3.3;16.7
3003;Scheemda;Totaal sociaal-economische categorie;8.9;16.4
3004;Scheemda;Totaal actief;5.5;18.5
3005;Scheemda;Werknemer;4.8;18.4
3006;Scheemda;Zelfstandige;0.7;21.1
3007;Scheemda;Totaal niet-actief;3.3;12.9
3008;Scheemda;Werkloosheids- en bijstandsuitk. ontv.;;
3009;Scheemda;Pensioenontvanger;2.3;13.4
3010;Schermer;Totaal sociaal-economische categorie;3.2;20.6
3011;Schermer;Totaal actief;2.3;21.9
3012;Schermer;Werknemer;1.6;20.9
3013;Schermer;Zelfstandige;0.6;25.1
3014;Schermer;Totaal niet-actief;0.9;17.4
3015;Schermer;Werkloosheids- en bijstandsuitk. ontv.;;
3016;Schermer;Pensioenontvanger;0.6;20.5
3017;Scherpenzeel;Totaal sociaal-economische categorie;5.7;18.5
3018;Scherpenzeel;Totaal actief;3.9;19.8
3019;Scherpenzeel;Werknemer;3.3;19.8
3020;Scherpenzeel;Zelfstandige;0.4;22.4
3021;Scherpenzeel;Totaal niet-actief;1.9;15.8
3022;Scherpenzeel;Werkloosheids- en bijstandsuitk. ontv.;;
3023;Scherpenzeel;Pensioenontvanger;1.4;17.6
3024;Schiedam;Totaal sociaal-economische categorie;49.8;17.4
3025;Schiedam;Totaal actief;29.9;20.1
3026;Schiedam;Werknemer;26.6;20.3
3027;Schiedam;Zelfstandige;2.9;20.1
3028;Schiedam;Totaal niet-actief;19.8;13.5
3029;Schiedam;Werkloosheids- en bijstandsuitk. ontv.;3.1;11.7
3030;Schiedam;Pensioenontvanger;12.5;14.8
3031;Schiermonnikoog;Totaal sociaal-economische categorie;0.7;15.7
3032;Schiermonnikoog;Totaal actief;0.4;15.1
3033;Schiermonnikoog;Werknemer;0.3;19.0
3034;Schiermonnikoog;Zelfstandige;;
3035;Schiermonnikoog;Totaal niet-actief;0.3;16.6
3036;Schiermonnikoog;Werkloosheids- en bijstandsuitk. ontv.;;
3037;Schiermonnikoog;Pensioenontvanger;0.2;16.9
3038;Schijndel;Totaal sociaal-economische categorie;15.8;17.5
3039;Schijndel;Totaal actief;10.4;19.5
3040;Schijndel;Werknemer;8.8;18.9
3041;Schijndel;Zelfstandige;1.5;23.4
3042;Schijndel;Totaal niet-actief;5.4;13.6
3043;Schijndel;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.8
3044;Schijndel;Pensioenontvanger;3.5;14.9
3045;Schinnen;Totaal sociaal-economische categorie;9.2;17.8
3046;Schinnen;Totaal actief;5.5;20.2
3047;Schinnen;Werknemer;4.6;20.9
3048;Schinnen;Zelfstandige;0.8;17.7
3049;Schinnen;Totaal niet-actief;3.7;14.1
3050;Schinnen;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.8
3051;Schinnen;Pensioenontvanger;2.5;15.6
3052;Schoonhoven;Totaal sociaal-economische categorie;7.8;18.9
3053;Schoonhoven;Totaal actief;5.3;21.0
3054;Schoonhoven;Werknemer;4.6;21.0
3055;Schoonhoven;Zelfstandige;0.7;22.7
3056;Schoonhoven;Totaal niet-actief;2.5;14.6
3057;Schoonhoven;Werkloosheids- en bijstandsuitk. ontv.;;
3058;Schoonhoven;Pensioenontvanger;1.8;16.0
3059;Schouwen-Duiveland;Totaal sociaal-economische categorie;23.9;18.0
3060;Schouwen-Duiveland;Totaal actief;14.7;19.7
3061;Schouwen-Duiveland;Werknemer;11.5;19.9
3062;Schouwen-Duiveland;Zelfstandige;3.0;19.8
3063;Schouwen-Duiveland;Totaal niet-actief;9.2;15.2
3064;Schouwen-Duiveland;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.1
3065;Schouwen-Duiveland;Pensioenontvanger;7.1;16.3
3066;Sevenum;Totaal sociaal-economische categorie;5.3;17.2
3067;Sevenum;Totaal actief;3.7;18.7
3068;Sevenum;Werknemer;3.0;18.7
3069;Sevenum;Zelfstandige;0.6;19.5
3070;Sevenum;Totaal niet-actief;1.6;13.8
3071;Sevenum;Werkloosheids- en bijstandsuitk. ontv.;;
3072;Sevenum;Pensioenontvanger;1.2;14.9
3073;'s-Gravendeel;Totaal sociaal-economische categorie;6.1;18.3
3074;'s-Gravendeel;Totaal actief;4.2;20.3
3075;'s-Gravendeel;Werknemer;3.6;20.5
3076;'s-Gravendeel;Zelfstandige;0.5;20.1
3077;'s-Gravendeel;Totaal niet-actief;1.9;14.0
3078;'s-Gravendeel;Werkloosheids- en bijstandsuitk. ontv.;;
3079;'s-Gravendeel;Pensioenontvanger;1.4;15.3
3080;'s-Gravenhage (gemeente);Totaal sociaal-economische categorie;303.6;19.0
3081;'s-Gravenhage (gemeente);Totaal actief;182.2;21.7
3082;'s-Gravenhage (gemeente);Werknemer;160.1;21.8
3083;'s-Gravenhage (gemeente);Zelfstandige;21.0;21.7
3084;'s-Gravenhage (gemeente);Totaal niet-actief;121.4;14.9
3085;'s-Gravenhage (gemeente);Werkloosheids- en bijstandsuitk. ontv.;22.3;11.8
3086;'s-Gravenhage (gemeente);Pensioenontvanger;67.9;17.4
3087;'s-Hertogenbosch;Totaal sociaal-economische categorie;93.5;18.4
3088;'s-Hertogenbosch;Totaal actief;58.7;20.8
3089;'s-Hertogenbosch;Werknemer;51.5;20.9
3090;'s-Hertogenbosch;Zelfstandige;6.6;21.8
3091;'s-Hertogenbosch;Totaal niet-actief;34.8;14.2
3092;'s-Hertogenbosch;Werkloosheids- en bijstandsuitk. ontv.;4.8;12.0
3093;'s-Hertogenbosch;Pensioenontvanger;19.8;16.5
3094;Simpelveld;Totaal sociaal-economische categorie;7.6;16.9
3095;Simpelveld;Totaal actief;4.4;19.0
3096;Simpelveld;Werknemer;3.8;18.8
3097;Simpelveld;Zelfstandige;0.5;21.8
3098;Simpelveld;Totaal niet-actief;3.2;13.9
3099;Simpelveld;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.6
3100;Simpelveld;Pensioenontvanger;2.3;14.9
3101;Sint Anthonis;Totaal sociaal-economische categorie;8.1;17.6
3102;Sint Anthonis;Totaal actief;5.3;20.0
3103;Sint Anthonis;Werknemer;4.0;19.5
3104;Sint Anthonis;Zelfstandige;1.2;23.0
3105;Sint Anthonis;Totaal niet-actief;2.8;12.9
3106;Sint Anthonis;Werkloosheids- en bijstandsuitk. ontv.;;
3107;Sint Anthonis;Pensioenontvanger;1.9;14.3
3108;Sint-Michielsgestel;Totaal sociaal-economische categorie;19.0;19.0
3109;Sint-Michielsgestel;Totaal actief;12.4;21.2
3110;Sint-Michielsgestel;Werknemer;10.3;21.1
3111;Sint-Michielsgestel;Zelfstandige;2.0;22.8
3112;Sint-Michielsgestel;Totaal niet-actief;6.6;14.9
3113;Sint-Michielsgestel;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.9
3114;Sint-Michielsgestel;Pensioenontvanger;4.7;16.3
3115;Sint-Oedenrode;Totaal sociaal-economische categorie;11.6;18.0
3116;Sint-Oedenrode;Totaal actief;7.8;20.0
3117;Sint-Oedenrode;Werknemer;6.5;19.8
3118;Sint-Oedenrode;Zelfstandige;1.2;22.8
3119;Sint-Oedenrode;Totaal niet-actief;3.8;14.0
3120;Sint-Oedenrode;Werkloosheids- en bijstandsuitk. ontv.;;
3121;Sint-Oedenrode;Pensioenontvanger;2.7;15.2
3122;Sittard-Geleen;Totaal sociaal-economische categorie;65.7;17.4
3123;Sittard-Geleen;Totaal actief;36.1;20.1
3124;Sittard-Geleen;Werknemer;32.1;20.2
3125;Sittard-Geleen;Zelfstandige;3.6;21.1
3126;Sittard-Geleen;Totaal niet-actief;29.6;14.1
3127;Sittard-Geleen;Werkloosheids- en bijstandsuitk. ontv.;3.7;11.9
3128;Sittard-Geleen;Pensioenontvanger;17.8;15.9
3129;SkarsterlÔn;Totaal sociaal-economische categorie;17.7;17.2
3130;SkarsterlÔn;Totaal actief;11.5;19.0
3131;SkarsterlÔn;Werknemer;9.2;18.5
3132;SkarsterlÔn;Zelfstandige;2.1;22.2
3133;SkarsterlÔn;Totaal niet-actief;6.2;13.7
3134;SkarsterlÔn;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.4
3135;SkarsterlÔn;Pensioenontvanger;4.4;14.9
3136;Sliedrecht;Totaal sociaal-economische categorie;16.0;17.8
3137;Sliedrecht;Totaal actief;9.9;19.9
3138;Sliedrecht;Werknemer;8.9;19.9
3139;Sliedrecht;Zelfstandige;0.9;21.8
3140;Sliedrecht;Totaal niet-actief;6.1;14.4
3141;Sliedrecht;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.9
3142;Sliedrecht;Pensioenontvanger;4.2;16.0
3143;Slochteren;Totaal sociaal-economische categorie;9.8;17.3
3144;Slochteren;Totaal actief;6.5;19.5
3145;Slochteren;Werknemer;5.3;19.4
3146;Slochteren;Zelfstandige;1.0;21.7
3147;Slochteren;Totaal niet-actief;3.4;13.1
3148;Slochteren;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.3
3149;Slochteren;Pensioenontvanger;2.3;14.1
3150;Sluis;Totaal sociaal-economische categorie;17.1;16.9
3151;Sluis;Totaal actief;10.1;19.2
3152;Sluis;Werknemer;7.6;19.2
3153;Sluis;Zelfstandige;2.4;19.9
3154;Sluis;Totaal niet-actief;7.0;13.7
3155;Sluis;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.8
3156;Sluis;Pensioenontvanger;5.3;14.5
3157;Smallingerland;Totaal sociaal-economische categorie;36.1;16.7
3158;Smallingerland;Totaal actief;21.2;18.7
3159;Smallingerland;Werknemer;18.6;18.4
3160;Smallingerland;Zelfstandige;2.3;22.7
3161;Smallingerland;Totaal niet-actief;15.0;13.9
3162;Smallingerland;Werkloosheids- en bijstandsuitk. ontv.;1.8;11.9
3163;Smallingerland;Pensioenontvanger;9.5;15.6
3164;Sneek;Totaal sociaal-economische categorie;21.9;17.0
3165;Sneek;Totaal actief;13.0;19.1
3166;Sneek;Werknemer;11.2;18.8
3167;Sneek;Zelfstandige;1.6;22.6
3168;Sneek;Totaal niet-actief;8.9;14.0
3169;Sneek;Werkloosheids- en bijstandsuitk. ontv.;1.1;11.4
3170;Sneek;Pensioenontvanger;5.8;15.6
3171;Soest;Totaal sociaal-economische categorie;30.4;20.4
3172;Soest;Totaal actief;18.7;22.7
3173;Soest;Werknemer;16.2;22.6
3174;Soest;Zelfstandige;2.4;24.8
3175;Soest;Totaal niet-actief;11.7;16.8
3176;Soest;Werkloosheids- en bijstandsuitk. ontv.;0.8;13.2
3177;Soest;Pensioenontvanger;8.1;19.0
3178;Someren;Totaal sociaal-economische categorie;12.1;17.2
3179;Someren;Totaal actief;8.0;19.1
3180;Someren;Werknemer;6.5;18.6
3181;Someren;Zelfstandige;1.4;22.6
3182;Someren;Totaal niet-actief;4.1;13.3
3183;Someren;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.4
3184;Someren;Pensioenontvanger;2.8;14.6
3185;Son en Breugel;Totaal sociaal-economische categorie;10.3;20.7
3186;Son en Breugel;Totaal actief;6.3;22.1
3187;Son en Breugel;Werknemer;5.3;22.0
3188;Son en Breugel;Zelfstandige;0.9;24.7
3189;Son en Breugel;Totaal niet-actief;4.0;18.5
3190;Son en Breugel;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.6
3191;Son en Breugel;Pensioenontvanger;3.1;20.8
3192;Spijkenisse;Totaal sociaal-economische categorie;49.3;18.1
3193;Spijkenisse;Totaal actief;32.6;20.1
3194;Spijkenisse;Werknemer;30.3;20.1
3195;Spijkenisse;Zelfstandige;2.0;22.6
3196;Spijkenisse;Totaal niet-actief;16.7;14.1
3197;Spijkenisse;Werkloosheids- en bijstandsuitk. ontv.;2.1;13.0
3198;Spijkenisse;Pensioenontvanger;10.3;15.9
3199;Stadskanaal;Totaal sociaal-economische categorie;23.0;15.6
3200;Stadskanaal;Totaal actief;12.6;18.0
3201;Stadskanaal;Werknemer;10.9;17.8
3202;Stadskanaal;Zelfstandige;1.6;20.1
3203;Stadskanaal;Totaal niet-actief;10.3;12.8
3204;Stadskanaal;Werkloosheids- en bijstandsuitk. ontv.;1.2;12.3
3205;Stadskanaal;Pensioenontvanger;6.6;13.4
3206;Staphorst;Totaal sociaal-economische categorie;9.2;17.5
3207;Staphorst;Totaal actief;6.8;19.2
3208;Staphorst;Werknemer;5.3;18.2
3209;Staphorst;Zelfstandige;1.4;24.3
3210;Staphorst;Totaal niet-actief;2.4;12.5
3211;Staphorst;Werkloosheids- en bijstandsuitk. ontv.;;
3212;Staphorst;Pensioenontvanger;1.7;13.6
3213;Stede Broec;Totaal sociaal-economische categorie;14.2;17.6
3214;Stede Broec;Totaal actief;9.4;19.8
3215;Stede Broec;Werknemer;8.1;19.4
3216;Stede Broec;Zelfstandige;1.1;24.1
3217;Stede Broec;Totaal niet-actief;4.8;13.3
3218;Stede Broec;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.8
3219;Stede Broec;Pensioenontvanger;2.9;14.6
3220;Steenbergen;Totaal sociaal-economische categorie;15.8;18.3
3221;Steenbergen;Totaal actief;10.5;20.6
3222;Steenbergen;Werknemer;8.7;20.4
3223;Steenbergen;Zelfstandige;1.6;22.7
3224;Steenbergen;Totaal niet-actief;5.3;13.9
3225;Steenbergen;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.7
3226;Steenbergen;Pensioenontvanger;3.9;14.7
3227;Steenwijkerland;Totaal sociaal-economische categorie;28.5;16.5
3228;Steenwijkerland;Totaal actief;17.4;18.2
3229;Steenwijkerland;Werknemer;14.2;18.1
3230;Steenwijkerland;Zelfstandige;2.9;20.1
3231;Steenwijkerland;Totaal niet-actief;11.1;13.8
3232;Steenwijkerland;Werkloosheids- en bijstandsuitk. ontv.;0.9;12.4
3233;Steenwijkerland;Pensioenontvanger;7.8;14.8
3234;Stein (L.);Totaal sociaal-economische categorie;18.4;17.2
3235;Stein (L.);Totaal actief;11.0;19.7
3236;Stein (L.);Werknemer;9.7;19.8
3237;Stein (L.);Zelfstandige;1.1;20.8
3238;Stein (L.);Totaal niet-actief;7.4;13.6
3239;Stein (L.);Werkloosheids- en bijstandsuitk. ontv.;0.7;12.0
3240;Stein (L.);Pensioenontvanger;4.7;15.0
3241;Strijen;Totaal sociaal-economische categorie;6.0;19.8
3242;Strijen;Totaal actief;4.2;22.2
3243;Strijen;Werknemer;3.6;21.8
3244;Strijen;Zelfstandige;0.6;25.0
3245;Strijen;Totaal niet-actief;1.8;14.2
3246;Strijen;Werkloosheids- en bijstandsuitk. ontv.;;
3247;Strijen;Pensioenontvanger;1.4;15.2
3248;Swalmen;Totaal sociaal-economische categorie;6.0;16.1
3249;Swalmen;Totaal actief;3.6;18.2
3250;Swalmen;Werknemer;3.1;18.5
3251;Swalmen;Zelfstandige;0.4;19.4
3252;Swalmen;Totaal niet-actief;2.4;13.1
3253;Swalmen;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.2
3254;Swalmen;Pensioenontvanger;1.6;13.8
3255;Ten Boer;Totaal sociaal-economische categorie;4.6;16.9
3256;Ten Boer;Totaal actief;3.2;18.6
3257;Ten Boer;Werknemer;2.7;19.1
3258;Ten Boer;Zelfstandige;0.5;18.0
3259;Ten Boer;Totaal niet-actief;1.4;13.0
3260;Ten Boer;Werkloosheids- en bijstandsuitk. ontv.;;
3261;Ten Boer;Pensioenontvanger;1.0;14.3
3262;Ter Aar;Totaal sociaal-economische categorie;5.9;18.7
3263;Ter Aar;Totaal actief;4.2;20.6
3264;Ter Aar;Werknemer;3.4;20.7
3265;Ter Aar;Zelfstandige;0.7;21.2
3266;Ter Aar;Totaal niet-actief;1.7;14.0
3267;Ter Aar;Werkloosheids- en bijstandsuitk. ontv.;;
3268;Ter Aar;Pensioenontvanger;1.3;15.6
3269;Terneuzen;Totaal sociaal-economische categorie;36.9;17.7
3270;Terneuzen;Totaal actief;22.0;20.3
3271;Terneuzen;Werknemer;19.1;20.1
3272;Terneuzen;Zelfstandige;2.6;23.0
3273;Terneuzen;Totaal niet-actief;14.9;13.9
3274;Terneuzen;Werkloosheids- en bijstandsuitk. ontv.;1.3;11.8
3275;Terneuzen;Pensioenontvanger;10.9;14.9
3276;Terschelling;Totaal sociaal-economische categorie;3.2;17.4
3277;Terschelling;Totaal actief;2.0;19.0
3278;Terschelling;Werknemer;1.4;17.8
3279;Terschelling;Zelfstandige;0.6;22.3
3280;Terschelling;Totaal niet-actief;1.2;14.7
3281;Terschelling;Werkloosheids- en bijstandsuitk. ontv.;;
3282;Terschelling;Pensioenontvanger;0.8;16.0
3283;Texel;Totaal sociaal-economische categorie;9.4;16.7
3284;Texel;Totaal actief;6.1;17.8
3285;Texel;Werknemer;4.2;17.6
3286;Texel;Zelfstandige;1.7;19.3
3287;Texel;Totaal niet-actief;3.3;14.6
3288;Texel;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.7
3289;Texel;Pensioenontvanger;2.3;15.0
3290;Teylingen;Totaal sociaal-economische categorie;22.9;20.7
3291;Teylingen;Totaal actief;15.7;23.1
3292;Teylingen;Werknemer;13.6;22.6
3293;Teylingen;Zelfstandige;1.9;28.4
3294;Teylingen;Totaal niet-actief;7.2;15.5
3295;Teylingen;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.4
3296;Teylingen;Pensioenontvanger;5.4;17.3
3297;Tholen;Totaal sociaal-economische categorie;15.6;16.9
3298;Tholen;Totaal actief;10.5;18.7
3299;Tholen;Werknemer;8.5;18.7
3300;Tholen;Zelfstandige;1.8;19.7
3301;Tholen;Totaal niet-actief;5.1;13.4
3302;Tholen;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.3
3303;Tholen;Pensioenontvanger;3.8;14.0
3304;Thorn;Totaal sociaal-economische categorie;1.9;17.7
3305;Thorn;Totaal actief;1.1;20.6
3306;Thorn;Werknemer;0.9;20.1
3307;Thorn;Zelfstandige;;
3308;Thorn;Totaal niet-actief;0.8;13.6
3309;Thorn;Werkloosheids- en bijstandsuitk. ontv.;;
3310;Thorn;Pensioenontvanger;0.6;14.5
3311;Tiel;Totaal sociaal-economische categorie;26.4;17.6
3312;Tiel;Totaal actief;17.2;19.9
3313;Tiel;Werknemer;15.4;19.7
3314;Tiel;Zelfstandige;1.7;23.1
3315;Tiel;Totaal niet-actief;9.1;13.4
3316;Tiel;Werkloosheids- en bijstandsuitk. ontv.;1.2;11.7
3317;Tiel;Pensioenontvanger;5.4;15.1
3318;Tilburg;Totaal sociaal-economische categorie;136.7;16.7
3319;Tilburg;Totaal actief;82.1;19.3
3320;Tilburg;Werknemer;74.1;19.3
3321;Tilburg;Zelfstandige;7.2;20.6
3322;Tilburg;Totaal niet-actief;54.5;12.9
3323;Tilburg;Werkloosheids- en bijstandsuitk. ontv.;6.9;11.7
3324;Tilburg;Pensioenontvanger;28.9;15.1
3325;Tubbergen;Totaal sociaal-economische categorie;13.4;17.1
3326;Tubbergen;Totaal actief;9.3;19.0
3327;Tubbergen;Werknemer;7.3;18.6
3328;Tubbergen;Zelfstandige;1.9;21.8
3329;Tubbergen;Totaal niet-actief;4.1;12.7
3330;Tubbergen;Werkloosheids- en bijstandsuitk. ontv.;;
3331;Tubbergen;Pensioenontvanger;2.9;13.7
3332;Twenterand;Totaal sociaal-economische categorie;21.3;16.2
3333;Twenterand;Totaal actief;14.0;18.0
3334;Twenterand;Werknemer;11.9;18.1
3335;Twenterand;Zelfstandige;1.8;19.9
3336;Twenterand;Totaal niet-actief;7.3;12.9
3337;Twenterand;Werkloosheids- en bijstandsuitk. ontv.;0.5;11.3
3338;Twenterand;Pensioenontvanger;4.7;13.8
3339;Tynaarlo;Totaal sociaal-economische categorie;21.7;19.0
3340;Tynaarlo;Totaal actief;13.0;21.4
3341;Tynaarlo;Werknemer;11.0;21.4
3342;Tynaarlo;Zelfstandige;1.9;22.5
3343;Tynaarlo;Totaal niet-actief;8.7;15.4
3344;Tynaarlo;Werkloosheids- en bijstandsuitk. ontv.;0.4;14.9
3345;Tynaarlo;Pensioenontvanger;6.5;16.7
3346;Tytsjerksteradiel;Totaal sociaal-economische categorie;21.3;17.2
3347;Tytsjerksteradiel;Totaal actief;13.3;18.8
3348;Tytsjerksteradiel;Werknemer;11.1;18.5
3349;Tytsjerksteradiel;Zelfstandige;1.9;22.7
3350;Tytsjerksteradiel;Totaal niet-actief;8.0;14.4
3351;Tytsjerksteradiel;Werkloosheids- en bijstandsuitk. ontv.;0.6;18.1
3352;Tytsjerksteradiel;Pensioenontvanger;5.6;15.2
3353;Ubbergen;Totaal sociaal-economische categorie;6.6;18.0
3354;Ubbergen;Totaal actief;4.0;19.8
3355;Ubbergen;Werknemer;3.5;19.4
3356;Ubbergen;Zelfstandige;0.5;23.5
3357;Ubbergen;Totaal niet-actief;2.6;15.1
3358;Ubbergen;Werkloosheids- en bijstandsuitk. ontv.;;
3359;Ubbergen;Pensioenontvanger;1.9;16.7
3360;Uden;Totaal sociaal-economische categorie;27.1;18.0
3361;Uden;Totaal actief;17.4;19.8
3362;Uden;Werknemer;15.0;19.7
3363;Uden;Zelfstandige;2.2;21.9
3364;Uden;Totaal niet-actief;9.7;14.7
3365;Uden;Werkloosheids- en bijstandsuitk. ontv.;0.8;12.8
3366;Uden;Pensioenontvanger;6.3;16.4
3367;Uitgeest;Totaal sociaal-economische categorie;7.9;19.6
3368;Uitgeest;Totaal actief;5.4;21.7
3369;Uitgeest;Werknemer;4.7;21.7
3370;Uitgeest;Zelfstandige;0.6;23.4
3371;Uitgeest;Totaal niet-actief;2.5;14.9
3372;Uitgeest;Werkloosheids- en bijstandsuitk. ontv.;;
3373;Uitgeest;Pensioenontvanger;1.7;16.8
3374;Uithoorn;Totaal sociaal-economische categorie;18.3;20.6
3375;Uithoorn;Totaal actief;12.1;23.0
3376;Uithoorn;Werknemer;10.6;22.7
3377;Uithoorn;Zelfstandige;1.4;26.1
3378;Uithoorn;Totaal niet-actief;6.1;16.0
3379;Uithoorn;Werkloosheids- en bijstandsuitk. ontv.;0.3;14.0
3380;Uithoorn;Pensioenontvanger;4.5;17.5
3381;Urk;Totaal sociaal-economische categorie;9.0;16.4
3382;Urk;Totaal actief;6.8;17.9
3383;Urk;Werknemer;5.3;17.1
3384;Urk;Zelfstandige;1.3;22.1
3385;Urk;Totaal niet-actief;2.3;12.0
3386;Urk;Werkloosheids- en bijstandsuitk. ontv.;;
3387;Urk;Pensioenontvanger;1.3;13.1
3388;Utrecht (gemeente);Totaal sociaal-economische categorie;188.7;18.2
3389;Utrecht (gemeente);Totaal actief;115.5;21.5
3390;Utrecht (gemeente);Werknemer;102.6;21.5
3391;Utrecht (gemeente);Zelfstandige;12.1;22.3
3392;Utrecht (gemeente);Totaal niet-actief;73.2;12.9
3393;Utrecht (gemeente);Werkloosheids- en bijstandsuitk. ontv.;10.9;11.3
3394;Utrecht (gemeente);Pensioenontvanger;32.2;16.1
3395;Utrechtse Heuvelrug;Totaal sociaal-economische categorie;33.3;21.7
3396;Utrechtse Heuvelrug;Totaal actief;19.4;24.5
3397;Utrechtse Heuvelrug;Werknemer;16.0;24.3
3398;Utrechtse Heuvelrug;Zelfstandige;3.1;27.0
3399;Utrechtse Heuvelrug;Totaal niet-actief;14.0;17.7
3400;Utrechtse Heuvelrug;Werkloosheids- en bijstandsuitk. ontv.;0.7;12.6
3401;Utrechtse Heuvelrug;Pensioenontvanger;10.1;20.1
3402;Vaals;Totaal sociaal-economische categorie;5.6;15.2
3403;Vaals;Totaal actief;2.7;17.2
3404;Vaals;Werknemer;2.2;17.6
3405;Vaals;Zelfstandige;0.4;16.5
