ID;Geslacht;Leeftijd;Herkomstgroepering;RegioS;Perioden;VoortdurendWerkzaamAfgelopen4Jaar_1;GedeeltelijkWerkzaamAfgelopen4Jaar_2;MeerDan3Jaar_3;MeerDan2JaarTotEnMet3Jaar_4;MeerDan1JaarTotEnMet2Jaar_5;Minimaal1MaandTotEnMet1Jaar_6;k_0Maanden_7;k_1Maand_8;k_2Maanden_9;k_3Tot6Maanden_10;k_6MaandenTot1Jaar_11;k_1Tot2Jaar_12;k_2Tot3Jaar_13;k_3Tot4Jaar_14;NietWerkzaamAfgelopen4Jaar_15
9320;Totaal mannen en vrouwen;Totaal;Allochtoon;Almere;2004;17500;16100;5100;3900;3400;3700;8300;400;400;1300;1200;2200;1300;900;9200
9321;Totaal mannen en vrouwen;Totaal;Allochtoon;Almere;2005;18400;16600;4800;4000;3500;4300;8900;500;400;1300;1100;2000;1400;1000;9800
9322;Totaal mannen en vrouwen;Totaal;Allochtoon;Almere;2006;18800;17700;4800;4200;3800;4900;10900;600;500;1200;1000;1500;1100;900;9700
9323;Totaal mannen en vrouwen;Totaal;Allochtoon;Almere;2007;19300;18800;5200;4400;4100;5000;12400;700;500;1300;1000;1300;800;700;9700
9324;Totaal mannen en vrouwen;Totaal;Allochtoon;Almere;2008;20000;19900;5900;4900;4100;4900;12700;900;600;1500;1200;1500;800;600;9900
9325;Totaal mannen en vrouwen;Totaal;Allochtoon;Almere;2009;20600;20600;6900;5100;4100;4500;12100;900;600;1600;1700;2200;900;600;10400
9326;Totaal mannen en vrouwen;Totaal;Allochtoon;Almere;2010;21600;20900;6900;5200;4300;4700;11800;700;600;1600;1700;2400;1300;700;10900
9327;Totaal mannen en vrouwen;Totaal;Allochtoon;Almere;2011;22200;21600;6800;5100;4500;5100;12200;700;600;1600;1600;2400;1500;1000;11400
9328;Totaal mannen en vrouwen;Totaal;Allochtoon;Alphen aan den Rijn;2004;4300;3400;1100;900;700;800;1900;100;100;300;300;400;200;200;2500
9329;Totaal mannen en vrouwen;Totaal;Allochtoon;Alphen aan den Rijn;2005;4400;3500;1100;800;700;900;2000;100;100;300;200;400;300;200;2600
9330;Totaal mannen en vrouwen;Totaal;Allochtoon;Alphen aan den Rijn;2006;4400;3700;1100;900;800;900;2400;100;100;200;200;300;200;200;2600
9331;Totaal mannen en vrouwen;Totaal;Allochtoon;Alphen aan den Rijn;2007;4500;3900;1200;900;900;900;2600;100;100;300;200;300;200;100;2600
9332;Totaal mannen en vrouwen;Totaal;Allochtoon;Alphen aan den Rijn;2008;4600;4100;1300;1000;800;1000;2600;200;100;300;200;300;200;100;2500
9333;Totaal mannen en vrouwen;Totaal;Allochtoon;Alphen aan den Rijn;2009;4700;4200;1500;1000;800;900;2500;200;100;300;300;400;200;100;2700
9334;Totaal mannen en vrouwen;Totaal;Allochtoon;Alphen aan den Rijn;2010;4800;4100;1400;1000;800;900;2400;100;100;300;300;500;300;200;2700
9335;Totaal mannen en vrouwen;Totaal;Allochtoon;Alphen aan den Rijn;2011;5000;4100;1400;1000;800;900;2400;100;100;300;300;400;300;200;2700
9336;Totaal mannen en vrouwen;Totaal;Allochtoon;Alphen-Chaam;2004;400;200;100;100;100;100;100;0;0;0;0;0;0;0;300
9337;Totaal mannen en vrouwen;Totaal;Allochtoon;Alphen-Chaam;2005;400;200;100;100;0;100;100;0;0;0;0;0;0;0;300
9338;Totaal mannen en vrouwen;Totaal;Allochtoon;Alphen-Chaam;2006;400;200;100;100;100;100;100;0;0;0;0;0;0;0;300
9339;Totaal mannen en vrouwen;Totaal;Allochtoon;Alphen-Chaam;2007;400;200;100;100;100;100;200;0;0;0;0;0;0;0;300
9340;Totaal mannen en vrouwen;Totaal;Allochtoon;Alphen-Chaam;2008;400;200;100;100;100;100;200;0;0;0;0;0;0;0;300
9341;Totaal mannen en vrouwen;Totaal;Allochtoon;Alphen-Chaam;2009;400;300;100;100;100;100;200;0;0;0;0;0;0;0;300
9342;Totaal mannen en vrouwen;Totaal;Allochtoon;Alphen-Chaam;2010;400;300;100;100;0;100;200;0;0;0;0;0;0;0;300
9343;Totaal mannen en vrouwen;Totaal;Allochtoon;Alphen-Chaam;2011;400;300;100;100;100;100;200;0;0;0;0;0;0;0;300
9344;Totaal mannen en vrouwen;Totaal;Allochtoon;Ameland;2004;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100
9345;Totaal mannen en vrouwen;Totaal;Allochtoon;Ameland;2005;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100
9346;Totaal mannen en vrouwen;Totaal;Allochtoon;Ameland;2006;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100
9347;Totaal mannen en vrouwen;Totaal;Allochtoon;Ameland;2007;0;100;0;0;0;0;0;0;0;0;0;0;0;0;100
9348;Totaal mannen en vrouwen;Totaal;Allochtoon;Ameland;2008;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0
9349;Totaal mannen en vrouwen;Totaal;Allochtoon;Ameland;2009;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0
9350;Totaal mannen en vrouwen;Totaal;Allochtoon;Ameland;2010;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0
9351;Totaal mannen en vrouwen;Totaal;Allochtoon;Ameland;2011;100;100;0;0;0;0;0;0;0;0;0;0;0;0;0
9352;Totaal mannen en vrouwen;Totaal;Allochtoon;Amersfoort;2004;8100;7900;2300;2100;1600;1900;4100;200;200;600;600;1100;700;500;6400
9353;Totaal mannen en vrouwen;Totaal;Allochtoon;Amersfoort;2005;8400;7900;2200;1900;1700;2100;4300;200;200;600;500;800;700;500;6500
9354;Totaal mannen en vrouwen;Totaal;Allochtoon;Amersfoort;2006;8600;8100;2200;1900;1800;2200;5000;300;200;500;500;800;500;500;6600
9355;Totaal mannen en vrouwen;Totaal;Allochtoon;Amersfoort;2007;8700;8700;2400;2100;1900;2400;5600;300;200;600;500;700;500;400;6500
9356;Totaal mannen en vrouwen;Totaal;Allochtoon;Amersfoort;2008;9200;9000;2500;2200;2000;2300;5800;400;300;600;500;700;400;400;6400
9357;Totaal mannen en vrouwen;Totaal;Allochtoon;Amersfoort;2009;9400;9200;2900;2300;2000;2100;5300;400;300;700;700;900;500;400;6500
9358;Totaal mannen en vrouwen;Totaal;Allochtoon;Amersfoort;2010;9600;9300;3000;2300;1900;2000;5300;300;200;700;700;1100;600;400;6700
9359;Totaal mannen en vrouwen;Totaal;Allochtoon;Amersfoort;2011;9900;9400;3000;2300;2000;2100;5500;300;300;600;700;900;700;500;6800
9360;Totaal mannen en vrouwen;Totaal;Allochtoon;Amstelveen;2004;7300;5400;1700;1300;1200;1200;2900;100;100;400;400;700;400;300;5900
9361;Totaal mannen en vrouwen;Totaal;Allochtoon;Amstelveen;2005;7500;5500;1600;1400;1200;1300;3000;100;200;400;400;700;400;300;6000
9362;Totaal mannen en vrouwen;Totaal;Allochtoon;Amstelveen;2006;7400;6000;1800;1400;1300;1500;3600;200;200;400;300;600;400;300;6200
9363;Totaal mannen en vrouwen;Totaal;Allochtoon;Amstelveen;2007;7600;6500;2000;1500;1400;1600;4200;200;200;400;300;500;400;300;6200
9364;Totaal mannen en vrouwen;Totaal;Allochtoon;Amstelveen;2008;7900;6800;2200;1700;1500;1500;4400;300;200;400;400;600;300;300;6300
9365;Totaal mannen en vrouwen;Totaal;Allochtoon;Amstelveen;2009;7900;7300;2600;1900;1500;1400;4300;400;200;500;600;700;400;200;6700
9366;Totaal mannen en vrouwen;Totaal;Allochtoon;Amstelveen;2010;8300;7500;2700;2000;1400;1400;4400;300;100;500;500;900;400;300;6900
9367;Totaal mannen en vrouwen;Totaal;Allochtoon;Amstelveen;2011;9100;7500;2700;1900;1500;1400;4700;300;200;500;500;600;500;300;7000
9368;Totaal mannen en vrouwen;Totaal;Allochtoon;Amsterdam;2004;88800;105300;30900;27600;22100;24700;54100;2800;2800;7900;8200;14200;8900;6300;87600
9369;Totaal mannen en vrouwen;Totaal;Allochtoon;Amsterdam;2005;91000;103800;28800;26100;22600;26300;56000;2900;2700;7400;7100;12000;8900;6700;89200
9370;Totaal mannen en vrouwen;Totaal;Allochtoon;Amsterdam;2006;91100;107000;29300;26700;23300;27700;64900;3500;2800;6500;5900;10500;6700;6100;87500
9371;Totaal mannen en vrouwen;Totaal;Allochtoon;Amsterdam;2007;92800;112300;31800;27800;24600;28100;72400;4300;2900;6900;6100;9000;6000;4800;86000
9372;Totaal mannen en vrouwen;Totaal;Allochtoon;Amsterdam;2008;96600;117300;35600;29600;25100;26900;74300;5200;3300;7800;7100;9600;5500;4400;85000
9373;Totaal mannen en vrouwen;Totaal;Allochtoon;Amsterdam;2009;99800;120700;40000;30900;24900;24900;72600;4900;3400;8800;9200;11600;6000;4100;87200
9374;Totaal mannen en vrouwen;Totaal;Allochtoon;Amsterdam;2010;104300;122500;40900;31600;25100;24800;72200;4600;3300;8400;8800;13000;7600;4700;88700
9375;Totaal mannen en vrouwen;Totaal;Allochtoon;Amsterdam;2011;108900;124000;40400;31800;26000;25700;73000;3800;3300;8300;8800;13100;8000;5700;90000
9376;Totaal mannen en vrouwen;Totaal;Allochtoon;Apeldoorn;2004;6500;5700;1700;1400;1200;1500;2800;100;200;500;400;800;500;400;6000
9377;Totaal mannen en vrouwen;Totaal;Allochtoon;Apeldoorn;2005;6700;5600;1500;1400;1100;1600;3000;200;200;400;300;700;500;400;6100
9378;Totaal mannen en vrouwen;Totaal;Allochtoon;Apeldoorn;2006;6700;5800;1600;1300;1300;1700;3500;200;200;400;300;500;400;300;5900
9379;Totaal mannen en vrouwen;Totaal;Allochtoon;Apeldoorn;2007;6700;6000;1600;1400;1300;1600;3800;200;100;400;300;500;300;300;5800
9380;Totaal mannen en vrouwen;Totaal;Allochtoon;Apeldoorn;2008;6800;6300;1700;1600;1400;1600;3900;300;200;500;300;500;300;200;5700
9381;Totaal mannen en vrouwen;Totaal;Allochtoon;Apeldoorn;2009;6900;6500;2000;1600;1300;1600;3700;300;200;600;500;600;400;300;5800
9382;Totaal mannen en vrouwen;Totaal;Allochtoon;Apeldoorn;2010;7100;6600;2000;1700;1400;1500;3700;200;200;500;500;800;500;300;5900
9383;Totaal mannen en vrouwen;Totaal;Allochtoon;Apeldoorn;2011;7300;6700;2000;1600;1500;1600;3700;300;200;600;400;700;500;300;6000
9384;Totaal mannen en vrouwen;Totaal;Allochtoon;Appingedam;2004;300;400;100;100;100;100;200;0;0;0;0;0;0;0;500
9385;Totaal mannen en vrouwen;Totaal;Allochtoon;Appingedam;2005;300;300;100;100;100;100;200;0;0;0;0;0;0;0;500
9386;Totaal mannen en vrouwen;Totaal;Allochtoon;Appingedam;2006;300;300;100;100;100;100;200;0;0;0;0;0;0;0;500
9387;Totaal mannen en vrouwen;Totaal;Allochtoon;Appingedam;2007;400;400;100;100;100;100;200;0;0;0;0;0;0;0;500
9388;Totaal mannen en vrouwen;Totaal;Allochtoon;Appingedam;2008;400;400;100;100;100;100;200;0;0;0;0;0;0;0;400
9389;Totaal mannen en vrouwen;Totaal;Allochtoon;Appingedam;2009;300;400;100;100;100;100;200;0;0;0;0;0;0;0;400
9390;Totaal mannen en vrouwen;Totaal;Allochtoon;Appingedam;2010;400;400;100;100;100;100;200;0;0;0;0;100;0;0;400
9391;Totaal mannen en vrouwen;Totaal;Allochtoon;Appingedam;2011;400;400;100;100;100;100;200;0;0;0;0;0;0;0;400
9392;Totaal mannen en vrouwen;Totaal;Allochtoon;Arnhem;2004;9400;11700;3000;2900;2600;3100;5400;300;400;1000;900;1700;1200;800;10800
9393;Totaal mannen en vrouwen;Totaal;Allochtoon;Arnhem;2005;9600;11700;2800;2800;2500;3500;5700;300;300;900;800;1500;1100;1000;11100
9394;Totaal mannen en vrouwen;Totaal;Allochtoon;Arnhem;2006;9600;11800;2800;2700;2700;3600;6800;400;300;800;600;1200;800;800;11300
9395;Totaal mannen en vrouwen;Totaal;Allochtoon;Arnhem;2007;9700;12400;3000;2900;2800;3700;7700;500;300;900;700;1000;700;600;11300
9396;Totaal mannen en vrouwen;Totaal;Allochtoon;Arnhem;2008;10200;13000;3300;3100;3000;3500;7900;600;400;900;800;1100;700;500;11200
9397;Totaal mannen en vrouwen;Totaal;Allochtoon;Arnhem;2009;10500;13200;3700;3300;2900;3200;7500;500;400;1100;1000;1400;800;500;11100
9398;Totaal mannen en vrouwen;Totaal;Allochtoon;Arnhem;2010;10900;13300;3900;3300;2900;3200;7400;500;400;1000;900;1600;900;600;11200
9399;Totaal mannen en vrouwen;Totaal;Allochtoon;Arnhem;2011;11200;13300;3900;3200;3000;3200;7200;400;400;1100;1100;1400;1000;700;11300
9400;Totaal mannen en vrouwen;Totaal;Allochtoon;Assen;2004;2400;2300;600;500;500;700;1100;100;100;200;200;300;200;200;2100
9401;Totaal mannen en vrouwen;Totaal;Allochtoon;Assen;2005;2400;2200;500;500;500;700;1100;100;100;200;100;300;200;100;2100
9402;Totaal mannen en vrouwen;Totaal;Allochtoon;Assen;2006;2500;2300;600;500;500;700;1300;100;100;200;100;300;200;200;2200
9403;Totaal mannen en vrouwen;Totaal;Allochtoon;Assen;2007;2500;2400;600;500;500;700;1500;100;100;200;100;200;200;100;2200
9404;Totaal mannen en vrouwen;Totaal;Allochtoon;Assen;2008;2600;2500;700;600;600;700;1500;100;100;200;200;200;100;100;2200
9405;Totaal mannen en vrouwen;Totaal;Allochtoon;Assen;2009;2600;2500;700;600;600;600;1400;100;100;200;200;300;100;100;2200
9406;Totaal mannen en vrouwen;Totaal;Allochtoon;Assen;2010;2700;2500;800;600;500;600;1400;100;100;200;200;300;200;100;2300
9407;Totaal mannen en vrouwen;Totaal;Allochtoon;Assen;2011;2700;2500;800;600;500;600;1400;100;100;200;200;300;200;200;2300
9408;Totaal mannen en vrouwen;Totaal;Allochtoon;Asten;2004;300;300;100;100;100;100;100;0;0;0;0;0;0;0;300
9409;Totaal mannen en vrouwen;Totaal;Allochtoon;Asten;2005;300;200;100;100;100;100;100;0;0;0;0;0;0;0;300
9410;Totaal mannen en vrouwen;Totaal;Allochtoon;Asten;2006;300;300;100;100;100;100;200;0;0;0;0;0;0;0;300
9411;Totaal mannen en vrouwen;Totaal;Allochtoon;Asten;2007;300;300;100;100;100;100;200;0;0;0;0;0;0;0;300
9412;Totaal mannen en vrouwen;Totaal;Allochtoon;Asten;2008;300;300;100;100;100;100;200;0;0;0;0;0;0;0;300
9413;Totaal mannen en vrouwen;Totaal;Allochtoon;Asten;2009;300;300;100;100;100;100;200;0;0;0;0;0;0;0;300
9414;Totaal mannen en vrouwen;Totaal;Allochtoon;Asten;2010;300;300;100;100;100;100;200;0;0;0;0;0;0;0;300
9415;Totaal mannen en vrouwen;Totaal;Allochtoon;Asten;2011;400;300;100;100;100;100;200;0;0;0;0;0;0;0;300
9416;Totaal mannen en vrouwen;Totaal;Allochtoon;Baarle-Nassau;2004;600;300;100;100;100;100;200;0;0;0;0;0;0;0;500
9417;Totaal mannen en vrouwen;Totaal;Allochtoon;Baarle-Nassau;2005;700;300;100;100;100;100;200;0;0;0;0;0;0;0;500
9418;Totaal mannen en vrouwen;Totaal;Allochtoon;Baarle-Nassau;2006;700;300;100;100;100;100;200;0;0;0;0;0;0;0;400
9419;Totaal mannen en vrouwen;Totaal;Allochtoon;Baarle-Nassau;2007;600;400;100;100;100;100;200;0;0;0;0;0;0;0;500
9420;Totaal mannen en vrouwen;Totaal;Allochtoon;Baarle-Nassau;2008;600;400;100;100;100;100;200;0;0;0;0;0;0;0;400
9421;Totaal mannen en vrouwen;Totaal;Allochtoon;Baarle-Nassau;2009;600;400;100;100;100;100;200;0;0;0;0;0;0;0;500
9422;Totaal mannen en vrouwen;Totaal;Allochtoon;Baarle-Nassau;2010;600;400;100;100;100;100;200;0;0;0;0;0;0;0;500
9423;Totaal mannen en vrouwen;Totaal;Allochtoon;Baarle-Nassau;2011;700;300;100;100;100;100;200;0;0;0;0;0;0;0;500
9424;Totaal mannen en vrouwen;Totaal;Allochtoon;Baarn;2004;1100;900;300;200;200;200;400;0;0;100;100;100;100;100;1000
9425;Totaal mannen en vrouwen;Totaal;Allochtoon;Baarn;2005;1100;900;200;200;200;200;500;0;0;100;100;100;100;100;1000
9426;Totaal mannen en vrouwen;Totaal;Allochtoon;Baarn;2006;1100;900;200;200;200;300;500;0;0;0;0;100;100;100;1000
9427;Totaal mannen en vrouwen;Totaal;Allochtoon;Baarn;2007;1100;1000;300;200;200;300;600;0;0;100;0;100;100;100;1000
9428;Totaal mannen en vrouwen;Totaal;Allochtoon;Baarn;2008;1100;1000;300;200;200;200;600;0;0;100;0;100;100;100;1000
9429;Totaal mannen en vrouwen;Totaal;Allochtoon;Baarn;2009;1100;900;300;200;200;200;500;0;0;100;100;100;100;0;1100
9430;Totaal mannen en vrouwen;Totaal;Allochtoon;Baarn;2010;1100;900;300;200;200;200;500;0;0;0;100;100;100;100;1100
9431;Totaal mannen en vrouwen;Totaal;Allochtoon;Baarn;2011;1200;900;300;200;200;200;500;0;0;100;100;100;100;100;1100
9432;Totaal mannen en vrouwen;Totaal;Allochtoon;Barendrecht;2004;2100;1200;400;300;300;300;700;0;0;100;100;200;100;100;800
9433;Totaal mannen en vrouwen;Totaal;Allochtoon;Barendrecht;2005;2400;1400;400;300;300;300;800;0;0;100;100;100;100;100;900
9434;Totaal mannen en vrouwen;Totaal;Allochtoon;Barendrecht;2006;2700;1500;400;400;300;400;1000;100;0;100;100;200;100;100;1000
9435;Totaal mannen en vrouwen;Totaal;Allochtoon;Barendrecht;2007;2900;1900;500;400;400;500;1200;100;0;100;100;100;100;100;1100
9436;Totaal mannen en vrouwen;Totaal;Allochtoon;Barendrecht;2008;3100;2000;600;500;400;500;1300;100;100;100;100;200;100;100;1200
9437;Totaal mannen en vrouwen;Totaal;Allochtoon;Barendrecht;2009;3200;2100;700;500;500;500;1300;100;0;200;100;200;100;100;1300
9438;Totaal mannen en vrouwen;Totaal;Allochtoon;Barendrecht;2010;3300;2300;700;600;400;500;1300;100;100;200;200;300;100;100;1400
9439;Totaal mannen en vrouwen;Totaal;Allochtoon;Barendrecht;2011;3500;2300;700;600;500;500;1400;100;100;100;200;200;100;100;1400
9440;Totaal mannen en vrouwen;Totaal;Allochtoon;Barneveld;2004;1000;900;300;200;200;200;500;0;0;100;100;100;100;100;900
9441;Totaal mannen en vrouwen;Totaal;Allochtoon;Barneveld;2005;1000;900;300;200;200;200;500;0;0;100;100;100;100;100;1000
9442;Totaal mannen en vrouwen;Totaal;Allochtoon;Barneveld;2006;1000;900;300;200;200;300;600;0;0;100;0;100;100;100;1000
9443;Totaal mannen en vrouwen;Totaal;Allochtoon;Barneveld;2007;1000;1000;300;200;200;300;600;0;0;100;100;100;100;0;1000
9444;Totaal mannen en vrouwen;Totaal;Allochtoon;Barneveld;2008;1100;1100;300;300;300;300;700;0;0;100;100;100;0;0;1000
9445;Totaal mannen en vrouwen;Totaal;Allochtoon;Barneveld;2009;1100;1100;300;300;200;200;600;100;0;100;100;100;100;0;1000
9446;Totaal mannen en vrouwen;Totaal;Allochtoon;Barneveld;2010;1100;1100;400;300;200;300;600;0;0;100;100;100;100;0;1000
9447;Totaal mannen en vrouwen;Totaal;Allochtoon;Barneveld;2011;1100;1100;300;300;200;300;600;0;0;100;100;100;100;100;1000
9448;Totaal mannen en vrouwen;Totaal;Allochtoon;Bedum;2004;200;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9449;Totaal mannen en vrouwen;Totaal;Allochtoon;Bedum;2005;200;100;0;0;0;0;100;0;0;0;0;0;0;0;200
9450;Totaal mannen en vrouwen;Totaal;Allochtoon;Bedum;2006;200;100;0;0;0;0;100;0;0;0;0;0;0;0;200
9451;Totaal mannen en vrouwen;Totaal;Allochtoon;Bedum;2007;200;100;0;0;0;0;100;0;0;0;0;0;0;0;200
9452;Totaal mannen en vrouwen;Totaal;Allochtoon;Bedum;2008;200;100;0;0;0;100;100;0;0;0;0;0;0;0;200
9453;Totaal mannen en vrouwen;Totaal;Allochtoon;Bedum;2009;200;200;0;0;0;0;100;0;0;0;0;0;0;0;200
9454;Totaal mannen en vrouwen;Totaal;Allochtoon;Bedum;2010;200;200;0;0;0;0;100;0;0;0;0;0;0;0;200
9455;Totaal mannen en vrouwen;Totaal;Allochtoon;Bedum;2011;200;200;0;0;0;0;100;0;0;0;0;0;0;0;200
9456;Totaal mannen en vrouwen;Totaal;Allochtoon;Beek (L.);2004;700;500;100;100;100;100;200;0;0;0;0;100;100;0;800
9457;Totaal mannen en vrouwen;Totaal;Allochtoon;Beek (L.);2005;700;500;100;100;100;200;200;0;0;100;0;100;0;100;800
9458;Totaal mannen en vrouwen;Totaal;Allochtoon;Beek (L.);2006;600;500;100;100;100;100;300;0;0;0;0;100;0;0;800
9459;Totaal mannen en vrouwen;Totaal;Allochtoon;Beek (L.);2007;600;600;100;100;100;200;300;0;0;0;0;100;100;0;800
9460;Totaal mannen en vrouwen;Totaal;Allochtoon;Beek (L.);2008;600;600;100;100;100;200;300;0;0;0;0;100;0;0;800
9461;Totaal mannen en vrouwen;Totaal;Allochtoon;Beek (L.);2009;600;500;200;100;100;100;300;0;0;0;0;100;0;0;800
9462;Totaal mannen en vrouwen;Totaal;Allochtoon;Beek (L.);2010;600;500;200;100;100;100;300;0;0;0;0;100;100;0;800
9463;Totaal mannen en vrouwen;Totaal;Allochtoon;Beek (L.);2011;600;500;100;100;100;100;300;0;0;0;0;100;100;100;800
9464;Totaal mannen en vrouwen;Totaal;Allochtoon;Beemster;2004;300;100;0;0;0;0;100;0;0;0;0;0;0;0;200
9465;Totaal mannen en vrouwen;Totaal;Allochtoon;Beemster;2005;200;100;0;0;0;0;100;0;0;0;0;0;0;0;200
9466;Totaal mannen en vrouwen;Totaal;Allochtoon;Beemster;2006;200;100;0;0;0;0;100;0;0;0;0;0;0;0;200
9467;Totaal mannen en vrouwen;Totaal;Allochtoon;Beemster;2007;200;100;0;0;0;0;100;0;0;0;0;0;0;0;200
9468;Totaal mannen en vrouwen;Totaal;Allochtoon;Beemster;2008;200;200;100;0;0;0;100;0;0;0;0;0;0;0;200
9469;Totaal mannen en vrouwen;Totaal;Allochtoon;Beemster;2009;200;200;100;100;0;0;100;0;0;0;0;0;0;0;200
9470;Totaal mannen en vrouwen;Totaal;Allochtoon;Beemster;2010;200;200;100;0;0;0;100;0;0;0;0;0;0;0;200
9471;Totaal mannen en vrouwen;Totaal;Allochtoon;Beemster;2011;200;200;100;0;0;100;100;0;0;0;0;0;0;0;200
9472;Totaal mannen en vrouwen;Totaal;Allochtoon;Beesel;2004;500;500;100;100;100;100;200;0;0;0;0;100;100;0;700
9473;Totaal mannen en vrouwen;Totaal;Allochtoon;Beesel;2005;600;500;100;100;100;100;200;0;0;0;0;100;0;0;700
9474;Totaal mannen en vrouwen;Totaal;Allochtoon;Beesel;2006;600;500;100;100;100;200;300;0;0;0;0;100;0;0;700
9475;Totaal mannen en vrouwen;Totaal;Allochtoon;Beesel;2007;600;500;100;100;100;200;300;0;0;0;0;100;100;0;700
9476;Totaal mannen en vrouwen;Totaal;Allochtoon;Beesel;2008;600;500;100;100;100;200;300;0;0;0;0;0;0;0;700
9477;Totaal mannen en vrouwen;Totaal;Allochtoon;Beesel;2009;600;500;200;100;100;100;300;0;0;0;0;100;0;0;700
9478;Totaal mannen en vrouwen;Totaal;Allochtoon;Beesel;2010;600;500;100;100;100;100;300;0;0;0;0;100;100;0;700
9479;Totaal mannen en vrouwen;Totaal;Allochtoon;Beesel;2011;600;500;100;100;100;100;300;0;0;0;0;0;0;0;700
9480;Totaal mannen en vrouwen;Totaal;Allochtoon;Bellingwedde;2004;200;200;0;100;100;100;100;0;0;0;0;0;0;0;500
9481;Totaal mannen en vrouwen;Totaal;Allochtoon;Bellingwedde;2005;200;200;0;100;100;100;100;0;0;0;0;0;0;0;600
9482;Totaal mannen en vrouwen;Totaal;Allochtoon;Bellingwedde;2006;200;200;0;100;100;100;100;0;0;0;0;0;0;0;500
9483;Totaal mannen en vrouwen;Totaal;Allochtoon;Bellingwedde;2007;200;200;0;100;0;100;100;0;0;0;0;0;0;0;500
9484;Totaal mannen en vrouwen;Totaal;Allochtoon;Bellingwedde;2008;200;200;0;100;0;0;100;0;0;0;0;0;0;0;400
9485;Totaal mannen en vrouwen;Totaal;Allochtoon;Bellingwedde;2009;200;200;100;0;0;100;100;0;0;0;0;0;0;0;400
9486;Totaal mannen en vrouwen;Totaal;Allochtoon;Bellingwedde;2010;200;200;0;0;0;100;100;0;0;0;0;0;0;0;600
9487;Totaal mannen en vrouwen;Totaal;Allochtoon;Bellingwedde;2011;200;200;0;0;0;100;100;0;0;0;0;0;0;0;500
9488;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergambacht;2004;200;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9489;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergambacht;2005;200;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9490;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergambacht;2006;200;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9491;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergambacht;2007;200;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9492;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergambacht;2008;200;200;0;0;0;0;100;0;0;0;0;0;0;0;100
9493;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergambacht;2009;200;100;0;0;0;0;100;0;0;0;0;0;0;0;100
9494;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergambacht;2010;200;100;0;0;0;0;100;0;0;0;0;0;0;0;200
9495;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergambacht;2011;200;200;0;0;0;0;100;0;0;0;0;0;0;0;200
9496;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergeijk;2004;400;300;100;100;100;100;200;0;0;0;0;0;0;0;600
9497;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergeijk;2005;400;300;100;100;100;100;200;0;0;0;0;0;0;0;500
9498;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergeijk;2006;400;300;100;100;100;100;200;0;0;0;0;0;0;0;500
9499;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergeijk;2007;400;400;100;100;100;100;200;0;0;0;0;0;0;0;500
9500;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergeijk;2008;400;400;100;100;100;100;200;0;0;0;0;0;0;0;500
9501;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergeijk;2009;500;400;100;100;100;100;200;0;0;0;0;0;0;0;500
9502;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergeijk;2010;500;400;100;100;100;100;200;0;0;0;0;0;0;0;500
9503;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergeijk;2011;500;400;100;100;100;100;200;0;0;0;0;0;0;0;500
9504;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen (L.);2004;700;500;100;100;100;100;300;0;0;0;0;100;100;0;700
9505;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen (L.);2005;700;500;100;100;100;100;200;0;0;0;0;100;100;0;700
9506;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen (L.);2006;700;500;100;100;100;100;300;0;0;0;0;100;100;0;700
9507;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen (L.);2007;700;500;100;100;100;200;300;0;0;0;0;100;0;100;700
9508;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen (L.);2008;700;500;100;100;100;100;200;0;0;0;0;100;0;0;700
9509;Totaal mannen en vrouwen;Totaal;Allochtoon;Bergen (L.);2009;700;500;100;100;100;100;300;0;0;0;0;100;0;0;700
