ID;Geslacht;Leeftijd;UrgentieOpname;Diagnose;Perioden;Opnamen_1;OpnamenPer10000Inwoners_2;Overledenen_3;OverledenenPer10000Inwoners_4;OverledenenPer100Opnamen_5
7404;Totaal mannen en vrouwen;10000;Acute opnamen;176 Anticonceptie- en voortplantingsbe..;2019;165.0;0.1;0.0;0.0;0.0
7405;Totaal mannen en vrouwen;10000;Acute opnamen;176 Anticonceptie- en voortplantingsbe..;2020;205.0;0.1;0.0;0.0;0.0
7406;Totaal mannen en vrouwen;10000;Acute opnamen;176 Anticonceptie- en voortplantingsbe..;2021;130.0;0.1;0.0;0.0;0.0
7407;Totaal mannen en vrouwen;10000;Acute opnamen;176 Anticonceptie- en voortplantingsbe..;2022;100.0;0.1;0.0;0.0;0.0
7408;Totaal mannen en vrouwen;10000;Acute opnamen;177 Spontane abortus;2015;960.0;0.6;0.0;0.0;0.0
7409;Totaal mannen en vrouwen;10000;Acute opnamen;177 Spontane abortus;2016;1025.0;0.6;0.0;0.0;0.0
7410;Totaal mannen en vrouwen;10000;Acute opnamen;177 Spontane abortus;2017;925.0;0.5;0.0;0.0;0.0
7411;Totaal mannen en vrouwen;10000;Acute opnamen;177 Spontane abortus;2018;880.0;0.5;0.0;0.0;0.0
7412;Totaal mannen en vrouwen;10000;Acute opnamen;177 Spontane abortus;2019;830.0;0.5;0.0;0.0;0.0
7413;Totaal mannen en vrouwen;10000;Acute opnamen;177 Spontane abortus;2020;795.0;0.4;0.0;0.0;0.0
7414;Totaal mannen en vrouwen;10000;Acute opnamen;177 Spontane abortus;2021;750.0;0.4;0.0;0.0;0.0
7415;Totaal mannen en vrouwen;10000;Acute opnamen;177 Spontane abortus;2022;700.0;0.4;0.0;0.0;0.0
7416;Totaal mannen en vrouwen;10000;Acute opnamen;178 Geïnduceerde abortus;2015;255.0;0.1;0.0;0.0;0.0
7417;Totaal mannen en vrouwen;10000;Acute opnamen;178 Geïnduceerde abortus;2016;195.0;0.1;0.0;0.0;0.0
7418;Totaal mannen en vrouwen;10000;Acute opnamen;178 Geïnduceerde abortus;2017;235.0;0.1;0.0;0.0;0.0
7419;Totaal mannen en vrouwen;10000;Acute opnamen;178 Geïnduceerde abortus;2018;250.0;0.1;0.0;0.0;0.0
7420;Totaal mannen en vrouwen;10000;Acute opnamen;178 Geïnduceerde abortus;2019;240.0;0.1;0.0;0.0;0.0
7421;Totaal mannen en vrouwen;10000;Acute opnamen;178 Geïnduceerde abortus;2020;195.0;0.1;0.0;0.0;0.0
7422;Totaal mannen en vrouwen;10000;Acute opnamen;178 Geïnduceerde abortus;2021;200.0;0.1;0.0;0.0;0.0
7423;Totaal mannen en vrouwen;10000;Acute opnamen;178 Geïnduceerde abortus;2022;220.0;0.1;0.0;0.0;0.0
7424;Totaal mannen en vrouwen;10000;Acute opnamen;179 Complicaties na abortus;2015;130.0;0.1;0.0;0.0;0.0
7425;Totaal mannen en vrouwen;10000;Acute opnamen;179 Complicaties na abortus;2016;120.0;0.1;0.0;0.0;0.0
7426;Totaal mannen en vrouwen;10000;Acute opnamen;179 Complicaties na abortus;2017;120.0;0.1;0.0;0.0;0.0
7427;Totaal mannen en vrouwen;10000;Acute opnamen;179 Complicaties na abortus;2018;115.0;0.1;0.0;0.0;0.0
7428;Totaal mannen en vrouwen;10000;Acute opnamen;179 Complicaties na abortus;2019;140.0;0.1;0.0;0.0;0.0
7429;Totaal mannen en vrouwen;10000;Acute opnamen;179 Complicaties na abortus;2020;105.0;0.1;0.0;0.0;0.0
7430;Totaal mannen en vrouwen;10000;Acute opnamen;179 Complicaties na abortus;2021;105.0;0.1;0.0;0.0;0.0
7431;Totaal mannen en vrouwen;10000;Acute opnamen;179 Complicaties na abortus;2022;125.0;0.1;0.0;0.0;0.0
7432;Totaal mannen en vrouwen;10000;Acute opnamen;180 Ectopische zwangerschap;2015;1380.0;0.8;0.0;0.0;0.0
7433;Totaal mannen en vrouwen;10000;Acute opnamen;180 Ectopische zwangerschap;2016;1380.0;0.8;0.0;0.0;0.0
7434;Totaal mannen en vrouwen;10000;Acute opnamen;180 Ectopische zwangerschap;2017;1385.0;0.8;0.0;0.0;0.0
7435;Totaal mannen en vrouwen;10000;Acute opnamen;180 Ectopische zwangerschap;2018;1465.0;0.8;0.0;0.0;0.1
7436;Totaal mannen en vrouwen;10000;Acute opnamen;180 Ectopische zwangerschap;2019;1390.0;0.8;0.0;0.0;0.0
7437;Totaal mannen en vrouwen;10000;Acute opnamen;180 Ectopische zwangerschap;2020;1440.0;0.8;0.0;0.0;0.0
7438;Totaal mannen en vrouwen;10000;Acute opnamen;180 Ectopische zwangerschap;2021;1480.0;0.8;0.0;0.0;0.0
7439;Totaal mannen en vrouwen;10000;Acute opnamen;180 Ectopische zwangerschap;2022;1450.0;0.8;0.0;0.0;0.0
7440;Totaal mannen en vrouwen;10000;Acute opnamen;181 Ov. complicaties van zwangerschap;2015;12560.0;7.3;0.0;0.0;0.0
7441;Totaal mannen en vrouwen;10000;Acute opnamen;181 Ov. complicaties van zwangerschap;2016;13405.0;7.7;0.0;0.0;0.0
7442;Totaal mannen en vrouwen;10000;Acute opnamen;181 Ov. complicaties van zwangerschap;2017;13050.0;7.5;0.0;0.0;0.0
7443;Totaal mannen en vrouwen;10000;Acute opnamen;181 Ov. complicaties van zwangerschap;2018;15315.0;8.7;0.0;0.0;0.0
7444;Totaal mannen en vrouwen;10000;Acute opnamen;181 Ov. complicaties van zwangerschap;2019;15500.0;8.7;0.0;0.0;0.0
7445;Totaal mannen en vrouwen;10000;Acute opnamen;181 Ov. complicaties van zwangerschap;2020;19285.0;10.8;0.0;0.0;0.0
7446;Totaal mannen en vrouwen;10000;Acute opnamen;181 Ov. complicaties van zwangerschap;2021;22975.0;12.8;0.0;0.0;0.0
7447;Totaal mannen en vrouwen;10000;Acute opnamen;181 Ov. complicaties van zwangerschap;2022;23345.0;12.9;0.0;0.0;0.0
7448;Totaal mannen en vrouwen;10000;Acute opnamen;182 Bloeding gedurende zwangerschap...;2015;3320.0;1.9;0.0;0.0;0.0
7449;Totaal mannen en vrouwen;10000;Acute opnamen;182 Bloeding gedurende zwangerschap...;2016;3430.0;2.0;0.0;0.0;0.0
7450;Totaal mannen en vrouwen;10000;Acute opnamen;182 Bloeding gedurende zwangerschap...;2017;3420.0;2.0;0.0;0.0;0.0
7451;Totaal mannen en vrouwen;10000;Acute opnamen;182 Bloeding gedurende zwangerschap...;2018;3680.0;2.1;0.0;0.0;0.0
7452;Totaal mannen en vrouwen;10000;Acute opnamen;182 Bloeding gedurende zwangerschap...;2019;3565.0;2.0;0.0;0.0;0.0
7453;Totaal mannen en vrouwen;10000;Acute opnamen;182 Bloeding gedurende zwangerschap...;2020;3505.0;2.0;0.0;0.0;0.0
7454;Totaal mannen en vrouwen;10000;Acute opnamen;182 Bloeding gedurende zwangerschap...;2021;3775.0;2.1;0.0;0.0;0.0
7455;Totaal mannen en vrouwen;10000;Acute opnamen;182 Bloeding gedurende zwangerschap...;2022;3405.0;1.9;0.0;0.0;0.0
7456;Totaal mannen en vrouwen;10000;Acute opnamen;183 Hypertensie als complicatie zwange..;2015;7035.0;4.1;0.0;0.0;0.0
7457;Totaal mannen en vrouwen;10000;Acute opnamen;183 Hypertensie als complicatie zwange..;2016;7150.0;4.1;0.0;0.0;0.0
7458;Totaal mannen en vrouwen;10000;Acute opnamen;183 Hypertensie als complicatie zwange..;2017;7275.0;4.2;0.0;0.0;0.0
7459;Totaal mannen en vrouwen;10000;Acute opnamen;183 Hypertensie als complicatie zwange..;2018;7075.0;4.0;0.0;0.0;0.0
7460;Totaal mannen en vrouwen;10000;Acute opnamen;183 Hypertensie als complicatie zwange..;2019;7295.0;4.1;0.0;0.0;0.0
7461;Totaal mannen en vrouwen;10000;Acute opnamen;183 Hypertensie als complicatie zwange..;2020;7075.0;4.0;0.0;0.0;0.0
7462;Totaal mannen en vrouwen;10000;Acute opnamen;183 Hypertensie als complicatie zwange..;2021;7855.0;4.4;0.0;0.0;0.0
7463;Totaal mannen en vrouwen;10000;Acute opnamen;183 Hypertensie als complicatie zwange..;2022;7335.0;4.0;0.0;0.0;0.0
7464;Totaal mannen en vrouwen;10000;Acute opnamen;184 Vroege of dreigende weeën;2015;1845.0;1.1;0.0;0.0;0.0
7465;Totaal mannen en vrouwen;10000;Acute opnamen;184 Vroege of dreigende weeën;2016;1950.0;1.1;0.0;0.0;0.0
7466;Totaal mannen en vrouwen;10000;Acute opnamen;184 Vroege of dreigende weeën;2017;1950.0;1.1;0.0;0.0;0.0
7467;Totaal mannen en vrouwen;10000;Acute opnamen;184 Vroege of dreigende weeën;2018;1725.0;1.0;0.0;0.0;0.0
7468;Totaal mannen en vrouwen;10000;Acute opnamen;184 Vroege of dreigende weeën;2019;1675.0;0.9;0.0;0.0;0.0
7469;Totaal mannen en vrouwen;10000;Acute opnamen;184 Vroege of dreigende weeën;2020;1510.0;0.8;0.0;0.0;0.0
7470;Totaal mannen en vrouwen;10000;Acute opnamen;184 Vroege of dreigende weeën;2021;1650.0;0.9;0.0;0.0;0.0
7471;Totaal mannen en vrouwen;10000;Acute opnamen;184 Vroege of dreigende weeën;2022;1760.0;1.0;0.0;0.0;0.0
7472;Totaal mannen en vrouwen;10000;Acute opnamen;185 Verlengde zwangerschap;2015;1180.0;0.7;0.0;0.0;0.0
7473;Totaal mannen en vrouwen;10000;Acute opnamen;185 Verlengde zwangerschap;2016;1165.0;0.7;0.0;0.0;0.0
7474;Totaal mannen en vrouwen;10000;Acute opnamen;185 Verlengde zwangerschap;2017;975.0;0.6;0.0;0.0;0.0
7475;Totaal mannen en vrouwen;10000;Acute opnamen;185 Verlengde zwangerschap;2018;820.0;0.5;0.0;0.0;0.0
7476;Totaal mannen en vrouwen;10000;Acute opnamen;185 Verlengde zwangerschap;2019;795.0;0.4;0.0;0.0;0.0
7477;Totaal mannen en vrouwen;10000;Acute opnamen;185 Verlengde zwangerschap;2020;650.0;0.4;0.0;0.0;0.0
7478;Totaal mannen en vrouwen;10000;Acute opnamen;185 Verlengde zwangerschap;2021;770.0;0.4;0.0;0.0;0.0
7479;Totaal mannen en vrouwen;10000;Acute opnamen;185 Verlengde zwangerschap;2022;720.0;0.4;0.0;0.0;0.0
7480;Totaal mannen en vrouwen;10000;Acute opnamen;186 Diabetes complicatie zwanger...;2015;2270.0;1.3;0.0;0.0;0.0
7481;Totaal mannen en vrouwen;10000;Acute opnamen;186 Diabetes complicatie zwanger...;2016;2470.0;1.4;0.0;0.0;0.0
7482;Totaal mannen en vrouwen;10000;Acute opnamen;186 Diabetes complicatie zwanger...;2017;2455.0;1.4;0.0;0.0;0.0
7483;Totaal mannen en vrouwen;10000;Acute opnamen;186 Diabetes complicatie zwanger...;2018;2680.0;1.5;0.0;0.0;0.0
7484;Totaal mannen en vrouwen;10000;Acute opnamen;186 Diabetes complicatie zwanger...;2019;2770.0;1.6;0.0;0.0;0.0
7485;Totaal mannen en vrouwen;10000;Acute opnamen;186 Diabetes complicatie zwanger...;2020;2690.0;1.5;0.0;0.0;0.0
7486;Totaal mannen en vrouwen;10000;Acute opnamen;186 Diabetes complicatie zwanger...;2021;3155.0;1.8;0.0;0.0;0.0
7487;Totaal mannen en vrouwen;10000;Acute opnamen;186 Diabetes complicatie zwanger...;2022;2925.0;1.6;0.0;0.0;0.0
7488;Totaal mannen en vrouwen;10000;Acute opnamen;187 Liggingsafwijking;2015;2280.0;1.3;0.0;0.0;0.0
7489;Totaal mannen en vrouwen;10000;Acute opnamen;187 Liggingsafwijking;2016;2265.0;1.3;0.0;0.0;0.0
7490;Totaal mannen en vrouwen;10000;Acute opnamen;187 Liggingsafwijking;2017;2075.0;1.2;0.0;0.0;0.0
7491;Totaal mannen en vrouwen;10000;Acute opnamen;187 Liggingsafwijking;2018;2180.0;1.2;0.0;0.0;0.0
7492;Totaal mannen en vrouwen;10000;Acute opnamen;187 Liggingsafwijking;2019;2190.0;1.2;0.0;0.0;0.0
7493;Totaal mannen en vrouwen;10000;Acute opnamen;187 Liggingsafwijking;2020;1910.0;1.1;0.0;0.0;0.0
7494;Totaal mannen en vrouwen;10000;Acute opnamen;187 Liggingsafwijking;2021;2125.0;1.2;0.0;0.0;0.0
7495;Totaal mannen en vrouwen;10000;Acute opnamen;187 Liggingsafwijking;2022;2035.0;1.1;0.0;0.0;0.0
7496;Totaal mannen en vrouwen;10000;Acute opnamen;188 Wanverhouding foetus/bekken...;2015;645.0;0.4;0.0;0.0;0.0
7497;Totaal mannen en vrouwen;10000;Acute opnamen;188 Wanverhouding foetus/bekken...;2016;425.0;0.2;0.0;0.0;0.0
7498;Totaal mannen en vrouwen;10000;Acute opnamen;188 Wanverhouding foetus/bekken...;2017;340.0;0.2;0.0;0.0;0.0
7499;Totaal mannen en vrouwen;10000;Acute opnamen;188 Wanverhouding foetus/bekken...;2018;310.0;0.2;0.0;0.0;0.0
7500;Totaal mannen en vrouwen;10000;Acute opnamen;188 Wanverhouding foetus/bekken...;2019;305.0;0.2;0.0;0.0;0.0
7501;Totaal mannen en vrouwen;10000;Acute opnamen;188 Wanverhouding foetus/bekken...;2020;200.0;0.1;0.0;0.0;0.0
7502;Totaal mannen en vrouwen;10000;Acute opnamen;188 Wanverhouding foetus/bekken...;2021;220.0;0.1;0.0;0.0;0.0
7503;Totaal mannen en vrouwen;10000;Acute opnamen;188 Wanverhouding foetus/bekken...;2022;215.0;0.1;0.0;0.0;0.0
7504;Totaal mannen en vrouwen;10000;Acute opnamen;189 Eerdere keizersnede;2015;1055.0;0.6;0.0;0.0;0.0
7505;Totaal mannen en vrouwen;10000;Acute opnamen;189 Eerdere keizersnede;2016;1155.0;0.7;0.0;0.0;0.0
7506;Totaal mannen en vrouwen;10000;Acute opnamen;189 Eerdere keizersnede;2017;1125.0;0.6;0.0;0.0;0.0
7507;Totaal mannen en vrouwen;10000;Acute opnamen;189 Eerdere keizersnede;2018;1165.0;0.7;0.0;0.0;0.0
7508;Totaal mannen en vrouwen;10000;Acute opnamen;189 Eerdere keizersnede;2019;1080.0;0.6;0.0;0.0;0.0
7509;Totaal mannen en vrouwen;10000;Acute opnamen;189 Eerdere keizersnede;2020;950.0;0.5;0.0;0.0;0.0
7510;Totaal mannen en vrouwen;10000;Acute opnamen;189 Eerdere keizersnede;2021;975.0;0.5;0.0;0.0;0.0
7511;Totaal mannen en vrouwen;10000;Acute opnamen;189 Eerdere keizersnede;2022;935.0;0.5;0.0;0.0;0.0
7512;Totaal mannen en vrouwen;10000;Acute opnamen;190 Foetale nood en abnormale weeën...;2015;18280.0;10.6;0.0;0.0;0.0
7513;Totaal mannen en vrouwen;10000;Acute opnamen;190 Foetale nood en abnormale weeën...;2016;19355.0;11.1;0.0;0.0;0.0
7514;Totaal mannen en vrouwen;10000;Acute opnamen;190 Foetale nood en abnormale weeën...;2017;18210.0;10.4;0.0;0.0;0.0
7515;Totaal mannen en vrouwen;10000;Acute opnamen;190 Foetale nood en abnormale weeën...;2018;18665.0;10.6;0.0;0.0;0.0
7516;Totaal mannen en vrouwen;10000;Acute opnamen;190 Foetale nood en abnormale weeën...;2019;18685.0;10.5;0.0;0.0;0.0
7517;Totaal mannen en vrouwen;10000;Acute opnamen;190 Foetale nood en abnormale weeën...;2020;15380.0;8.6;0.0;0.0;0.0
7518;Totaal mannen en vrouwen;10000;Acute opnamen;190 Foetale nood en abnormale weeën...;2021;15205.0;8.5;0.0;0.0;0.0
7519;Totaal mannen en vrouwen;10000;Acute opnamen;190 Foetale nood en abnormale weeën...;2022;14240.0;7.8;0.0;0.0;0.0
7520;Totaal mannen en vrouwen;10000;Acute opnamen;191 Polyhydramnion en ov. problemen...;2015;5975.0;3.5;0.0;0.0;0.0
7521;Totaal mannen en vrouwen;10000;Acute opnamen;191 Polyhydramnion en ov. problemen...;2016;6525.0;3.8;0.0;0.0;0.0
7522;Totaal mannen en vrouwen;10000;Acute opnamen;191 Polyhydramnion en ov. problemen...;2017;6760.0;3.9;0.0;0.0;0.0
7523;Totaal mannen en vrouwen;10000;Acute opnamen;191 Polyhydramnion en ov. problemen...;2018;7575.0;4.3;0.0;0.0;0.0
7524;Totaal mannen en vrouwen;10000;Acute opnamen;191 Polyhydramnion en ov. problemen...;2019;7410.0;4.2;0.0;0.0;0.0
7525;Totaal mannen en vrouwen;10000;Acute opnamen;191 Polyhydramnion en ov. problemen...;2020;7050.0;4.0;0.0;0.0;0.0
7526;Totaal mannen en vrouwen;10000;Acute opnamen;191 Polyhydramnion en ov. problemen...;2021;8110.0;4.5;0.0;0.0;0.0
7527;Totaal mannen en vrouwen;10000;Acute opnamen;191 Polyhydramnion en ov. problemen...;2022;7645.0;4.2;0.0;0.0;0.0
7528;Totaal mannen en vrouwen;10000;Acute opnamen;192 Complicaties door navelstreng...;2015;445.0;0.3;0.0;0.0;0.0
7529;Totaal mannen en vrouwen;10000;Acute opnamen;192 Complicaties door navelstreng...;2016;440.0;0.3;0.0;0.0;0.0
7530;Totaal mannen en vrouwen;10000;Acute opnamen;192 Complicaties door navelstreng...;2017;375.0;0.2;0.0;0.0;0.0
7531;Totaal mannen en vrouwen;10000;Acute opnamen;192 Complicaties door navelstreng...;2018;385.0;0.2;0.0;0.0;0.0
7532;Totaal mannen en vrouwen;10000;Acute opnamen;192 Complicaties door navelstreng...;2019;400.0;0.2;0.0;0.0;0.0
7533;Totaal mannen en vrouwen;10000;Acute opnamen;192 Complicaties door navelstreng...;2020;240.0;0.1;0.0;0.0;0.0
7534;Totaal mannen en vrouwen;10000;Acute opnamen;192 Complicaties door navelstreng...;2021;230.0;0.1;0.0;0.0;0.0
7535;Totaal mannen en vrouwen;10000;Acute opnamen;192 Complicaties door navelstreng...;2022;220.0;0.1;0.0;0.0;0.0
7536;Totaal mannen en vrouwen;10000;Acute opnamen;193 Trauma perineum/vulva geboorte...;2015;1890.0;1.1;0.0;0.0;0.0
7537;Totaal mannen en vrouwen;10000;Acute opnamen;193 Trauma perineum/vulva geboorte...;2016;1970.0;1.1;0.0;0.0;0.0
7538;Totaal mannen en vrouwen;10000;Acute opnamen;193 Trauma perineum/vulva geboorte...;2017;1920.0;1.1;0.0;0.0;0.0
7539;Totaal mannen en vrouwen;10000;Acute opnamen;193 Trauma perineum/vulva geboorte...;2018;2035.0;1.2;0.0;0.0;0.0
7540;Totaal mannen en vrouwen;10000;Acute opnamen;193 Trauma perineum/vulva geboorte...;2019;2150.0;1.2;0.0;0.0;0.0
7541;Totaal mannen en vrouwen;10000;Acute opnamen;193 Trauma perineum/vulva geboorte...;2020;1245.0;0.7;0.0;0.0;0.0
7542;Totaal mannen en vrouwen;10000;Acute opnamen;193 Trauma perineum/vulva geboorte...;2021;1240.0;0.7;0.0;0.0;0.0
7543;Totaal mannen en vrouwen;10000;Acute opnamen;193 Trauma perineum/vulva geboorte...;2022;1205.0;0.7;0.0;0.0;0.0
7544;Totaal mannen en vrouwen;10000;Acute opnamen;194 Vacuüm- en tangverlossing;2015;315.0;0.2;0.0;0.0;0.0
7545;Totaal mannen en vrouwen;10000;Acute opnamen;194 Vacuüm- en tangverlossing;2016;110.0;0.1;0.0;0.0;0.0
7546;Totaal mannen en vrouwen;10000;Acute opnamen;194 Vacuüm- en tangverlossing;2017;120.0;0.1;0.0;0.0;0.0
7547;Totaal mannen en vrouwen;10000;Acute opnamen;194 Vacuüm- en tangverlossing;2018;50.0;0.0;0.0;0.0;0.0
7548;Totaal mannen en vrouwen;10000;Acute opnamen;194 Vacuüm- en tangverlossing;2019;25.0;0.0;0.0;0.0;0.0
7549;Totaal mannen en vrouwen;10000;Acute opnamen;194 Vacuüm- en tangverlossing;2020;30.0;0.0;0.0;0.0;0.0
7550;Totaal mannen en vrouwen;10000;Acute opnamen;194 Vacuüm- en tangverlossing;2021;50.0;0.0;0.0;0.0;0.0
7551;Totaal mannen en vrouwen;10000;Acute opnamen;194 Vacuüm- en tangverlossing;2022;40.0;0.0;0.0;0.0;0.0
7552;Totaal mannen en vrouwen;10000;Acute opnamen;195 Ov. complicaties geboorte/kraambed..;2015;18930.0;11.0;5.0;0.0;0.0
7553;Totaal mannen en vrouwen;10000;Acute opnamen;195 Ov. complicaties geboorte/kraambed..;2016;19925.0;11.5;0.0;0.0;0.0
7554;Totaal mannen en vrouwen;10000;Acute opnamen;195 Ov. complicaties geboorte/kraambed..;2017;19865.0;11.4;0.0;0.0;0.0
7555;Totaal mannen en vrouwen;10000;Acute opnamen;195 Ov. complicaties geboorte/kraambed..;2018;20785.0;11.8;0.0;0.0;0.0
7556;Totaal mannen en vrouwen;10000;Acute opnamen;195 Ov. complicaties geboorte/kraambed..;2019;21780.0;12.3;0.0;0.0;0.0
7557;Totaal mannen en vrouwen;10000;Acute opnamen;195 Ov. complicaties geboorte/kraambed..;2020;20470.0;11.5;0.0;0.0;0.0
7558;Totaal mannen en vrouwen;10000;Acute opnamen;195 Ov. complicaties geboorte/kraambed..;2021;21625.0;12.1;0.0;0.0;0.0
7559;Totaal mannen en vrouwen;10000;Acute opnamen;195 Ov. complicaties geboorte/kraambed..;2022;20740.0;11.4;0.0;0.0;0.0
7560;Totaal mannen en vrouwen;10000;Acute opnamen;196 Normale zwangerschap en/of bevalling;2015;5435.0;3.1;0.0;0.0;0.0
7561;Totaal mannen en vrouwen;10000;Acute opnamen;196 Normale zwangerschap en/of bevalling;2016;4410.0;2.5;0.0;0.0;0.0
7562;Totaal mannen en vrouwen;10000;Acute opnamen;196 Normale zwangerschap en/of bevalling;2017;3875.0;2.2;0.0;0.0;0.0
7563;Totaal mannen en vrouwen;10000;Acute opnamen;196 Normale zwangerschap en/of bevalling;2018;3305.0;1.9;0.0;0.0;0.0
7564;Totaal mannen en vrouwen;10000;Acute opnamen;196 Normale zwangerschap en/of bevalling;2019;2835.0;1.6;0.0;0.0;0.0
7565;Totaal mannen en vrouwen;10000;Acute opnamen;196 Normale zwangerschap en/of bevalling;2020;1880.0;1.1;0.0;0.0;0.0
7566;Totaal mannen en vrouwen;10000;Acute opnamen;196 Normale zwangerschap en/of bevalling;2021;1690.0;0.9;0.0;0.0;0.0
7567;Totaal mannen en vrouwen;10000;Acute opnamen;196 Normale zwangerschap en/of bevalling;2022;1395.0;0.8;0.0;0.0;0.0
7568;Totaal mannen en vrouwen;10000;Acute opnamen;197 Infecties huid en subcutaan weefsel;2015;12635.0;7.3;145.0;0.1;1.1
7569;Totaal mannen en vrouwen;10000;Acute opnamen;197 Infecties huid en subcutaan weefsel;2016;13855.0;8.0;155.0;0.1;1.1
7570;Totaal mannen en vrouwen;10000;Acute opnamen;197 Infecties huid en subcutaan weefsel;2017;14025.0;8.0;160.0;0.1;1.1
7571;Totaal mannen en vrouwen;10000;Acute opnamen;197 Infecties huid en subcutaan weefsel;2018;13290.0;7.6;175.0;0.1;1.3
7572;Totaal mannen en vrouwen;10000;Acute opnamen;197 Infecties huid en subcutaan weefsel;2019;13525.0;7.6;180.0;0.1;1.3
7573;Totaal mannen en vrouwen;10000;Acute opnamen;197 Infecties huid en subcutaan weefsel;2020;11405.0;6.4;150.0;0.1;1.3
7574;Totaal mannen en vrouwen;10000;Acute opnamen;197 Infecties huid en subcutaan weefsel;2021;10885.0;6.1;195.0;0.1;1.8
7575;Totaal mannen en vrouwen;10000;Acute opnamen;197 Infecties huid en subcutaan weefsel;2022;13430.0;7.4;235.0;0.1;1.7
7576;Totaal mannen en vrouwen;10000;Acute opnamen;198 Overige ontstekingen van de huid;2015;475.0;0.3;5.0;0.0;0.9
7577;Totaal mannen en vrouwen;10000;Acute opnamen;198 Overige ontstekingen van de huid;2016;410.0;0.2;5.0;0.0;1.5
7578;Totaal mannen en vrouwen;10000;Acute opnamen;198 Overige ontstekingen van de huid;2017;385.0;0.2;0.0;0.0;0.5
7579;Totaal mannen en vrouwen;10000;Acute opnamen;198 Overige ontstekingen van de huid;2018;380.0;0.2;5.0;0.0;1.1
7580;Totaal mannen en vrouwen;10000;Acute opnamen;198 Overige ontstekingen van de huid;2019;340.0;0.2;5.0;0.0;1.2
7581;Totaal mannen en vrouwen;10000;Acute opnamen;198 Overige ontstekingen van de huid;2020;295.0;0.2;10.0;0.0;3.1
7582;Totaal mannen en vrouwen;10000;Acute opnamen;198 Overige ontstekingen van de huid;2021;280.0;0.2;10.0;0.0;4.3
7583;Totaal mannen en vrouwen;10000;Acute opnamen;198 Overige ontstekingen van de huid;2022;280.0;0.2;0.0;0.0;0.4
7584;Totaal mannen en vrouwen;10000;Acute opnamen;199 Chronisch huidulcus;2015;1175.0;0.7;55.0;0.0;4.5
7585;Totaal mannen en vrouwen;10000;Acute opnamen;199 Chronisch huidulcus;2016;1055.0;0.6;35.0;0.0;3.3
7586;Totaal mannen en vrouwen;10000;Acute opnamen;199 Chronisch huidulcus;2017;990.0;0.6;30.0;0.0;3.1
7587;Totaal mannen en vrouwen;10000;Acute opnamen;199 Chronisch huidulcus;2018;915.0;0.5;45.0;0.0;5.1
7588;Totaal mannen en vrouwen;10000;Acute opnamen;199 Chronisch huidulcus;2019;875.0;0.5;45.0;0.0;5.1
7589;Totaal mannen en vrouwen;10000;Acute opnamen;199 Chronisch huidulcus;2020;765.0;0.4;40.0;0.0;5.0
7590;Totaal mannen en vrouwen;10000;Acute opnamen;199 Chronisch huidulcus;2021;735.0;0.4;35.0;0.0;4.8
7591;Totaal mannen en vrouwen;10000;Acute opnamen;199 Chronisch huidulcus;2022;865.0;0.5;45.0;0.0;5.5
7592;Totaal mannen en vrouwen;10000;Acute opnamen;200 Overige huidaandoeningen;2015;880.0;0.5;5.0;0.0;0.5
7593;Totaal mannen en vrouwen;10000;Acute opnamen;200 Overige huidaandoeningen;2016;845.0;0.5;5.0;0.0;0.5
7594;Totaal mannen en vrouwen;10000;Acute opnamen;200 Overige huidaandoeningen;2017;725.0;0.4;5.0;0.0;0.7
7595;Totaal mannen en vrouwen;10000;Acute opnamen;200 Overige huidaandoeningen;2018;670.0;0.4;5.0;0.0;0.7
7596;Totaal mannen en vrouwen;10000;Acute opnamen;200 Overige huidaandoeningen;2019;635.0;0.4;0.0;0.0;0.2
7597;Totaal mannen en vrouwen;10000;Acute opnamen;200 Overige huidaandoeningen;2020;540.0;0.3;5.0;0.0;0.6
7598;Totaal mannen en vrouwen;10000;Acute opnamen;200 Overige huidaandoeningen;2021;475.0;0.3;5.0;0.0;0.6
7599;Totaal mannen en vrouwen;10000;Acute opnamen;200 Overige huidaandoeningen;2022;525.0;0.3;5.0;0.0;0.6
7600;Totaal mannen en vrouwen;10000;Acute opnamen;201 Infectieuze artritis/osteomyelitis..;2015;1910.0;1.1;55.0;0.0;2.8
7601;Totaal mannen en vrouwen;10000;Acute opnamen;201 Infectieuze artritis/osteomyelitis..;2016;1980.0;1.1;55.0;0.0;2.7
7602;Totaal mannen en vrouwen;10000;Acute opnamen;201 Infectieuze artritis/osteomyelitis..;2017;1945.0;1.1;45.0;0.0;2.3
7603;Totaal mannen en vrouwen;10000;Acute opnamen;201 Infectieuze artritis/osteomyelitis..;2018;1975.0;1.1;65.0;0.0;3.2
7604;Totaal mannen en vrouwen;10000;Acute opnamen;201 Infectieuze artritis/osteomyelitis..;2019;2025.0;1.1;65.0;0.0;3.3
7605;Totaal mannen en vrouwen;10000;Acute opnamen;201 Infectieuze artritis/osteomyelitis..;2020;1875.0;1.1;55.0;0.0;2.8
7606;Totaal mannen en vrouwen;10000;Acute opnamen;201 Infectieuze artritis/osteomyelitis..;2021;1810.0;1.0;80.0;0.0;4.4
7607;Totaal mannen en vrouwen;10000;Acute opnamen;201 Infectieuze artritis/osteomyelitis..;2022;2200.0;1.2;85.0;0.0;4.0
