ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
1458;Haarlemmermeer;Werkloosheid,bijstand,arbeidsongeschikt;2.5;18.5
1459;Haarlemmermeer;Pensioen;9.7;25.0
1460;Harenkarspel;Totaal particulier huishouden;6.1;31.0
1461;Harenkarspel;Loon;3.3;36.0
1462;Harenkarspel;Winst;1.0;31.3
1463;Harenkarspel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.9
1464;Harenkarspel;Pensioen;1.3;21.6
1465;Heemskerk;Totaal particulier huishouden;14.9;29.8
1466;Heemskerk;Loon;7.9;34.1
1467;Heemskerk;Winst;1.1;32.7
1468;Heemskerk;Werkloosheid,bijstand,arbeidsongeschikt;1.3;17.0
1469;Heemskerk;Pensioen;4.3;25.2
1470;Heemstede;Totaal particulier huishouden;10.8;38.1
1471;Heemstede;Loon;5.1;45.0
1472;Heemstede;Winst;1.2;42.1
1473;Heemstede;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.4
1474;Heemstede;Pensioen;3.6;29.4
1475;Heerhugowaard;Totaal particulier huishouden;18.3;30.6
1476;Heerhugowaard;Loon;11.6;33.8
1477;Heerhugowaard;Winst;1.7;32.3
1478;Heerhugowaard;Werkloosheid,bijstand,arbeidsongeschikt;1.3;18.2
1479;Heerhugowaard;Pensioen;3.4;24.1
1480;Heiloo;Totaal particulier huishouden;9.0;34.4
1481;Heiloo;Loon;4.6;38.8
1482;Heiloo;Winst;0.9;37.1
1483;Heiloo;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.7
1484;Heiloo;Pensioen;2.9;28.5
1485;Den Helder;Totaal particulier huishouden;26.2;25.9
1486;Den Helder;Loon;14.4;29.5
1487;Den Helder;Winst;1.5;27.2
1488;Den Helder;Werkloosheid,bijstand,arbeidsongeschikt;2.9;15.9
1489;Den Helder;Pensioen;7.1;22.6
1490;Hilversum;Totaal particulier huishouden;37.8;30.4
1491;Hilversum;Loon;19.6;34.6
1492;Hilversum;Winst;3.9;34.9
1493;Hilversum;Werkloosheid,bijstand,arbeidsongeschikt;3.2;16.9
1494;Hilversum;Pensioen;10.4;24.6
1495;Hoorn;Totaal particulier huishouden;28.5;29.1
1496;Hoorn;Loon;16.6;33.0
1497;Hoorn;Winst;2.5;32.7
1498;Hoorn;Werkloosheid,bijstand,arbeidsongeschikt;2.8;17.7
1499;Hoorn;Pensioen;6.1;22.5
1500;Huizen;Totaal particulier huishouden;16.8;33.3
1501;Huizen;Loon;9.7;37.2
1502;Huizen;Winst;1.8;37.5
1503;Huizen;Werkloosheid,bijstand,arbeidsongeschikt;1.2;19.1
1504;Huizen;Pensioen;3.9;25.9
1505;Niedorp;Totaal particulier huishouden;4.4;30.5
1506;Niedorp;Loon;2.4;35.3
1507;Niedorp;Winst;0.8;33.1
1508;Niedorp;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.7
1509;Niedorp;Pensioen;1.0;20.8
1510;Landsmeer;Totaal particulier huishouden;4.2;34.5
1511;Landsmeer;Loon;2.2;41.0
1512;Landsmeer;Winst;0.6;32.4
1513;Landsmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.9
1514;Landsmeer;Pensioen;1.1;24.9
1515;Langedijk;Totaal particulier huishouden;9.4;32.3
1516;Langedijk;Loon;5.5;35.9
1517;Langedijk;Winst;1.2;34.9
1518;Langedijk;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.1
1519;Langedijk;Pensioen;2.1;23.1
1520;Laren (NH.);Totaal particulier huishouden;4.6;39.2
1521;Laren (NH.);Loon;2.0;46.0
1522;Laren (NH.);Winst;0.6;38.3
1523;Laren (NH.);Werkloosheid,bijstand,arbeidsongeschikt;0.2;14.8
1524;Laren (NH.);Pensioen;1.6;32.8
1525;Medemblik;Totaal particulier huishouden;3.4;27.2
1526;Medemblik;Loon;1.8;30.6
1527;Medemblik;Winst;0.4;33.9
1528;Medemblik;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.5
1529;Medemblik;Pensioen;0.8;20.2
1530;Muiden;Totaal particulier huishouden;2.8;36.4
1531;Muiden;Loon;1.5;41.9
1532;Muiden;Winst;0.4;34.4
1533;Muiden;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.1
1534;Muiden;Pensioen;0.7;27.5
1535;Naarden;Totaal particulier huishouden;7.0;39.8
1536;Naarden;Loon;3.6;46.4
1537;Naarden;Winst;0.7;47.9
1538;Naarden;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.0
1539;Naarden;Pensioen;2.2;30.5
1540;Obdam;Totaal particulier huishouden;2.5;32.9
1541;Obdam;Loon;1.6;35.8
1542;Obdam;Winst;0.3;39.7
1543;Obdam;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.4
1544;Obdam;Pensioen;0.5;22.2
1545;Oostzaan;Totaal particulier huishouden;3.6;33.0
1546;Oostzaan;Loon;2.2;37.2
1547;Oostzaan;Winst;0.4;34.3
1548;Oostzaan;Werkloosheid,bijstand,arbeidsongeschikt;0.1;24.7
1549;Oostzaan;Pensioen;0.9;23.7
1550;Opmeer;Totaal particulier huishouden;4.2;30.7
1551;Opmeer;Loon;2.3;35.2
1552;Opmeer;Winst;0.7;30.2
1553;Opmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.0
1554;Opmeer;Pensioen;0.9;22.7
1555;Ouder-Amstel;Totaal particulier huishouden;5.5;36.0
1556;Ouder-Amstel;Loon;3.1;40.6
1557;Ouder-Amstel;Winst;0.7;38.1
1558;Ouder-Amstel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.0
1559;Ouder-Amstel;Pensioen;1.3;26.2
1560;Purmerend;Totaal particulier huishouden;31.7;29.3
1561;Purmerend;Loon;18.5;33.7
1562;Purmerend;Winst;2.7;29.1
1563;Purmerend;Werkloosheid,bijstand,arbeidsongeschikt;2.5;17.2
1564;Purmerend;Pensioen;7.7;22.4
1565;Schagen;Totaal particulier huishouden;7.8;28.9
1566;Schagen;Loon;4.4;32.6
1567;Schagen;Winst;0.6;32.0
1568;Schagen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.8
1569;Schagen;Pensioen;2.0;23.4
1570;Texel;Totaal particulier huishouden;5.7;26.2
1571;Texel;Loon;2.5;29.4
1572;Texel;Winst;1.3;26.9
1573;Texel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.5
1574;Texel;Pensioen;1.4;22.0
1575;Uitgeest;Totaal particulier huishouden;4.5;33.3
1576;Uitgeest;Loon;2.7;37.0
1577;Uitgeest;Winst;0.5;36.7
1578;Uitgeest;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.9
1579;Uitgeest;Pensioen;1.0;25.2
1580;Uithoorn;Totaal particulier huishouden;11.2;33.5
1581;Uithoorn;Loon;6.4;37.4
1582;Uithoorn;Winst;1.2;39.1
1583;Uithoorn;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.5
1584;Uithoorn;Pensioen;2.9;25.4
1585;Velsen;Totaal particulier huishouden;28.4;30.1
1586;Velsen;Loon;15.6;34.8
1587;Velsen;Winst;2.3;34.1
1588;Velsen;Werkloosheid,bijstand,arbeidsongeschikt;2.1;17.7
1589;Velsen;Pensioen;8.1;23.5
1590;Venhuizen;Totaal particulier huishouden;3.0;30.6
1591;Venhuizen;Loon;1.5;35.1
1592;Venhuizen;Winst;0.6;30.9
1593;Venhuizen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;16.9
1594;Venhuizen;Pensioen;0.7;24.3
1595;Weesp;Totaal particulier huishouden;8.1;30.0
1596;Weesp;Loon;4.7;33.4
1597;Weesp;Winst;0.8;34.0
1598;Weesp;Werkloosheid,bijstand,arbeidsongeschikt;0.6;16.3
1599;Weesp;Pensioen;1.9;23.6
1600;Schermer;Totaal particulier huishouden;1.9;32.2
1601;Schermer;Loon;0.9;36.5
1602;Schermer;Winst;0.5;33.2
1603;Schermer;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.2
1604;Schermer;Pensioen;0.4;23.4
1605;Wervershoof;Totaal particulier huishouden;3.2;30.1
1606;Wervershoof;Loon;1.7;34.1
1607;Wervershoof;Winst;0.5;32.4
1608;Wervershoof;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.1
1609;Wervershoof;Pensioen;0.8;20.6
1610;Wieringen;Totaal particulier huishouden;3.5;29.4
1611;Wieringen;Loon;1.6;35.2
1612;Wieringen;Winst;0.6;34.0
1613;Wieringen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.3
1614;Wieringen;Pensioen;1.0;20.3
1615;Wieringermeer;Totaal particulier huishouden;5.0;27.8
1616;Wieringermeer;Loon;2.4;32.3
1617;Wieringermeer;Winst;0.9;27.2
1618;Wieringermeer;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.5
1619;Wieringermeer;Pensioen;1.3;21.0
1620;Wognum;Totaal particulier huishouden;2.9;33.2
1621;Wognum;Loon;1.6;37.4
1622;Wognum;Winst;0.4;37.2
1623;Wognum;Werkloosheid,bijstand,arbeidsongeschikt;0.1;16.5
1624;Wognum;Pensioen;0.6;23.1
1625;Zandvoort;Totaal particulier huishouden;7.8;28.8
1626;Zandvoort;Loon;3.9;33.6
1627;Zandvoort;Winst;0.9;29.3
1628;Zandvoort;Werkloosheid,bijstand,arbeidsongeschikt;0.6;17.0
1629;Zandvoort;Pensioen;2.2;23.0
1630;Zijpe;Totaal particulier huishouden;4.5;28.0
1631;Zijpe;Loon;2.3;32.7
1632;Zijpe;Winst;0.8;24.2
1633;Zijpe;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.4
1634;Zijpe;Pensioen;1.1;23.4
1635;Zeevang;Totaal particulier huishouden;2.4;32.4
1636;Zeevang;Loon;1.3;37.8
1637;Zeevang;Winst;0.5;32.3
1638;Zeevang;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.1
1639;Zeevang;Pensioen;0.5;22.8
1640;Zaanstad;Totaal particulier huishouden;59.4;28.8
1641;Zaanstad;Loon;33.8;33.0
1642;Zaanstad;Winst;4.6;32.5
1643;Zaanstad;Werkloosheid,bijstand,arbeidsongeschikt;5.8;18.0
1644;Zaanstad;Pensioen;14.4;22.2
1645;Ter Aar;Totaal particulier huishouden;3.2;33.3
1646;Ter Aar;Loon;1.8;37.3
1647;Ter Aar;Winst;0.5;34.8
1648;Ter Aar;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.9
1649;Ter Aar;Pensioen;0.7;23.2
1650;Alblasserdam;Totaal particulier huishouden;7.2;28.7
1651;Alblasserdam;Loon;4.0;33.5
1652;Alblasserdam;Winst;0.5;32.6
1653;Alblasserdam;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.6
1654;Alblasserdam;Pensioen;2.2;21.4
1655;Alkemade;Totaal particulier huishouden;5.4;32.3
1656;Alkemade;Loon;3.1;37.6
1657;Alkemade;Winst;0.8;32.4
1658;Alkemade;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.6
1659;Alkemade;Pensioen;1.2;21.3
1660;Alphen aan den Rijn;Totaal particulier huishouden;28.2;31.9
1661;Alphen aan den Rijn;Loon;18.2;34.8
1662;Alphen aan den Rijn;Winst;2.3;36.0
1663;Alphen aan den Rijn;Werkloosheid,bijstand,arbeidsongeschikt;1.7;18.0
1664;Alphen aan den Rijn;Pensioen;5.7;24.9
1665;Barendrecht;Totaal particulier huishouden;14.3;34.2
1666;Barendrecht;Loon;9.2;37.8
1667;Barendrecht;Winst;1.2;39.4
1668;Barendrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.0
1669;Barendrecht;Pensioen;3.2;24.4
1670;Bergambacht;Totaal particulier huishouden;3.5;32.5
1671;Bergambacht;Loon;1.9;36.9
1672;Bergambacht;Winst;0.4;36.4
1673;Bergambacht;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.9
1674;Bergambacht;Pensioen;1.0;23.2
1675;Bergschenhoek;Totaal particulier huishouden;5.6;36.9
1676;Bergschenhoek;Loon;3.9;40.0
1677;Bergschenhoek;Winst;0.6;37.0
1678;Bergschenhoek;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.2
1679;Bergschenhoek;Pensioen;0.9;24.6
1680;Berkel en Rodenrijs;Totaal particulier huishouden;6.6;34.9
1681;Berkel en Rodenrijs;Loon;3.8;38.9
1682;Berkel en Rodenrijs;Winst;0.8;41.2
1683;Berkel en Rodenrijs;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.8
1684;Berkel en Rodenrijs;Pensioen;1.6;24.5
1685;Bleiswijk;Totaal particulier huishouden;3.8;35.2
1686;Bleiswijk;Loon;2.2;38.9
1687;Bleiswijk;Winst;0.5;37.0
1688;Bleiswijk;Werkloosheid,bijstand,arbeidsongeschikt;0.1;23.7
1689;Bleiswijk;Pensioen;0.9;26.0
1690;Bodegraven;Totaal particulier huishouden;7.3;33.4
1691;Bodegraven;Loon;4.4;37.0
1692;Bodegraven;Winst;0.9;37.8
1693;Bodegraven;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.8
1694;Bodegraven;Pensioen;1.6;23.3
1695;Drechterland;Totaal particulier huishouden;3.9;32.1
1696;Drechterland;Loon;2.3;35.7
1697;Drechterland;Winst;0.5;38.0
1698;Drechterland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.1
1699;Drechterland;Pensioen;0.9;21.7
1700;Boskoop;Totaal particulier huishouden;6.0;31.5
1701;Boskoop;Loon;3.3;34.2
1702;Boskoop;Winst;1.0;39.3
1703;Boskoop;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.5
1704;Boskoop;Pensioen;1.3;21.9
1705;Brielle;Totaal particulier huishouden;6.6;31.9
1706;Brielle;Loon;3.8;36.0
1707;Brielle;Winst;0.7;31.9
1708;Brielle;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.9
1709;Brielle;Pensioen;1.7;25.6
1710;Capelle aan den IJssel;Totaal particulier huishouden;28.1;30.2
1711;Capelle aan den IJssel;Loon;16.7;34.6
1712;Capelle aan den IJssel;Winst;2.2;33.4
1713;Capelle aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;2.2;16.3
1714;Capelle aan den IJssel;Pensioen;6.7;22.6
1715;Delft;Totaal particulier huishouden;40.2;27.7
1716;Delft;Loon;23.7;31.1
1717;Delft;Winst;2.6;32.3
1718;Delft;Werkloosheid,bijstand,arbeidsongeschikt;4.2;16.6
1719;Delft;Pensioen;9.3;23.1
1720;Dirksland;Totaal particulier huishouden;3.2;30.4
1721;Dirksland;Loon;1.7;34.1
1722;Dirksland;Winst;0.5;35.7
1723;Dirksland;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.2
1724;Dirksland;Pensioen;0.8;21.0
1725;Dordrecht;Totaal particulier huishouden;51.7;27.1
1726;Dordrecht;Loon;28.8;31.3
1727;Dordrecht;Winst;3.6;32.5
1728;Dordrecht;Werkloosheid,bijstand,arbeidsongeschikt;6.2;15.0
1729;Dordrecht;Pensioen;12.5;22.0
1730;Goedereede;Totaal particulier huishouden;4.4;32.0
1731;Goedereede;Loon;2.3;36.5
1732;Goedereede;Winst;0.6;36.0
1733;Goedereede;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.1
1734;Goedereede;Pensioen;1.2;22.3
1735;Gorinchem;Totaal particulier huishouden;14.8;28.2
1736;Gorinchem;Loon;8.9;32.0
1737;Gorinchem;Winst;1.2;32.5
1738;Gorinchem;Werkloosheid,bijstand,arbeidsongeschikt;1.0;17.0
1739;Gorinchem;Pensioen;3.6;21.2
1740;Gouda;Totaal particulier huishouden;29.7;29.9
1741;Gouda;Loon;17.8;33.9
1742;Gouda;Winst;2.3;33.5
1743;Gouda;Werkloosheid,bijstand,arbeidsongeschikt;2.5;17.1
1744;Gouda;Pensioen;6.8;22.6
1745;'s-Gravendeel;Totaal particulier huishouden;3.6;31.0
1746;'s-Gravendeel;Loon;2.2;35.2
1747;'s-Gravendeel;Winst;0.4;32.4
1748;'s-Gravendeel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.0
1749;'s-Gravendeel;Pensioen;0.9;20.5
1750;'s-Gravenhage (gemeente);Totaal particulier huishouden;216.1;26.2
1751;'s-Gravenhage (gemeente);Loon;118.1;30.2
1752;'s-Gravenhage (gemeente);Winst;17.3;28.0
1753;'s-Gravenhage (gemeente);Werkloosheid,bijstand,arbeidsongeschikt;29.0;15.0
1754;'s-Gravenhage (gemeente);Pensioen;48.8;22.9
1755;Hardinxveld-Giessendam;Totaal particulier huishouden;6.4;31.5
1756;Hardinxveld-Giessendam;Loon;3.9;35.8
1757;Hardinxveld-Giessendam;Winst;0.6;39.0
1758;Hardinxveld-Giessendam;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.1
1759;Hardinxveld-Giessendam;Pensioen;1.7;21.1
1760;Noorder-Koggenland;Totaal particulier huishouden;4.0;31.3
1761;Noorder-Koggenland;Loon;2.1;35.9
1762;Noorder-Koggenland;Winst;0.8;32.6
1763;Noorder-Koggenland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.0
1764;Noorder-Koggenland;Pensioen;0.9;22.2
1765;Hellevoetsluis;Totaal particulier huishouden;16.3;30.2
1766;Hellevoetsluis;Loon;10.2;34.1
1767;Hellevoetsluis;Winst;1.2;32.7
1768;Hellevoetsluis;Werkloosheid,bijstand,arbeidsongeschikt;1.3;18.3
1769;Hellevoetsluis;Pensioen;3.6;23.0
1770;Hendrik-Ido-Ambacht;Totaal particulier huishouden;8.8;31.8
1771;Hendrik-Ido-Ambacht;Loon;5.4;35.8
1772;Hendrik-Ido-Ambacht;Winst;0.7;32.5
1773;Hendrik-Ido-Ambacht;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.9
1774;Hendrik-Ido-Ambacht;Pensioen;2.2;24.3
1775;Stede Broec;Totaal particulier huishouden;8.2;29.7
1776;Stede Broec;Loon;4.8;33.6
1777;Stede Broec;Winst;0.9;33.3
1778;Stede Broec;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.0
1779;Stede Broec;Pensioen;1.7;20.8
1780;Hillegom;Totaal particulier huishouden;8.2;31.3
1781;Hillegom;Loon;4.7;35.3
1782;Hillegom;Winst;0.8;37.2
1783;Hillegom;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.1
1784;Hillegom;Pensioen;2.2;23.2
1785;Katwijk;Totaal particulier huishouden;15.7;30.6
1786;Katwijk;Loon;9.7;34.7
1787;Katwijk;Winst;1.1;34.9
1788;Katwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.7
1789;Katwijk;Pensioen;3.7;22.1
1790;Krimpen aan den IJssel;Totaal particulier huishouden;11.3;33.5
1791;Krimpen aan den IJssel;Loon;6.3;37.5
1792;Krimpen aan den IJssel;Winst;1.1;42.0
1793;Krimpen aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.2
1794;Krimpen aan den IJssel;Pensioen;3.2;25.3
1795;Leerdam;Totaal particulier huishouden;8.0;29.7
1796;Leerdam;Loon;4.5;34.1
1797;Leerdam;Winst;0.7;34.0
1798;Leerdam;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.5
1799;Leerdam;Pensioen;2.0;21.9
1800;Leiden;Totaal particulier huishouden;51.0;28.3
1801;Leiden;Loon;31.4;31.8
1802;Leiden;Winst;4.0;32.7
1803;Leiden;Werkloosheid,bijstand,arbeidsongeschikt;5.0;15.5
1804;Leiden;Pensioen;10.1;22.4
1805;Leiderdorp;Totaal particulier huishouden;10.8;33.5
1806;Leiderdorp;Loon;6.5;37.4
1807;Leiderdorp;Winst;0.9;36.0
1808;Leiderdorp;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.1
1809;Leiderdorp;Pensioen;2.8;26.8
1810;Lisse;Totaal particulier huishouden;8.8;32.0
1811;Lisse;Loon;5.2;35.9
1812;Lisse;Winst;0.8;37.8
1813;Lisse;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.0
1814;Lisse;Pensioen;2.3;23.6
1815;Maassluis;Totaal particulier huishouden;13.6;30.1
1816;Maassluis;Loon;7.9;34.4
1817;Maassluis;Winst;0.9;35.2
1818;Maassluis;Werkloosheid,bijstand,arbeidsongeschikt;1.2;17.6
1819;Maassluis;Pensioen;3.5;23.6
1820;Wester-Koggenland;Totaal particulier huishouden;5.2;31.1
1821;Wester-Koggenland;Loon;2.8;35.2
1822;Wester-Koggenland;Winst;1.0;31.1
1823;Wester-Koggenland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.5
1824;Wester-Koggenland;Pensioen;1.1;22.1
1825;Middelharnis;Totaal particulier huishouden;6.8;30.2
1826;Middelharnis;Loon;3.9;33.8
1827;Middelharnis;Winst;0.6;36.6
1828;Middelharnis;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.9
1829;Middelharnis;Pensioen;1.9;22.1
1830;Moordrecht;Totaal particulier huishouden;3.0;31.9
1831;Moordrecht;Loon;1.8;35.8
1832;Moordrecht;Winst;0.3;35.9
1833;Moordrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.1;17.0
1834;Moordrecht;Pensioen;0.6;22.6
1835;Nieuwerkerk aan den IJssel;Totaal particulier huishouden;8.4;34.5
1836;Nieuwerkerk aan den IJssel;Loon;5.4;38.7
1837;Nieuwerkerk aan den IJssel;Winst;0.9;36.5
1838;Nieuwerkerk aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.6
1839;Nieuwerkerk aan den IJssel;Pensioen;1.6;23.5
1840;Bernisse;Totaal particulier huishouden;5.0;33.4
1841;Bernisse;Loon;2.8;37.3
1842;Bernisse;Winst;0.6;34.1
1843;Bernisse;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.3
1844;Bernisse;Pensioen;1.3;24.8
1845;Nieuwkoop;Totaal particulier huishouden;4.1;35.2
1846;Nieuwkoop;Loon;2.4;38.3
1847;Nieuwkoop;Winst;0.6;36.9
1848;Nieuwkoop;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.0
1849;Nieuwkoop;Pensioen;0.9;25.7
1850;Nieuw-Lekkerland;Totaal particulier huishouden;3.2;32.7
1851;Nieuw-Lekkerland;Loon;2.1;35.4
1852;Nieuw-Lekkerland;Winst;0.3;35.5
1853;Nieuw-Lekkerland;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.5
1854;Nieuw-Lekkerland;Pensioen;0.7;21.8
1855;Noordwijk;Totaal particulier huishouden;9.6;32.5
1856;Noordwijk;Loon;5.3;36.7
1857;Noordwijk;Winst;1.1;36.7
1858;Noordwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.2
1859;Noordwijk;Pensioen;2.5;24.2
1860;Noordwijkerhout;Totaal particulier huishouden;5.4;33.2
1861;Noordwijkerhout;Loon;2.8;37.0
1862;Noordwijkerhout;Winst;0.8;38.3
1863;Noordwijkerhout;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.1
1864;Noordwijkerhout;Pensioen;1.4;23.9
1865;Oegstgeest;Totaal particulier huishouden;8.4;38.5
1866;Oegstgeest;Loon;4.7;42.5
1867;Oegstgeest;Winst;0.8;42.3
1868;Oegstgeest;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.8
1869;Oegstgeest;Pensioen;2.3;32.4
1870;Oostflakkee;Totaal particulier huishouden;4.0;28.5
1871;Oostflakkee;Loon;2.2;33.2
1872;Oostflakkee;Winst;0.5;30.8
1873;Oostflakkee;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.3
1874;Oostflakkee;Pensioen;1.0;19.9
1875;Oud-Beijerland;Totaal particulier huishouden;8.9;32.9
1876;Oud-Beijerland;Loon;5.5;36.7
1877;Oud-Beijerland;Winst;0.8;35.2
1878;Oud-Beijerland;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.8
1879;Oud-Beijerland;Pensioen;2.1;24.0
1880;Binnenmaas;Totaal particulier huishouden;7.7;33.8
1881;Binnenmaas;Loon;4.4;37.6
1882;Binnenmaas;Winst;0.9;39.1
1883;Binnenmaas;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.6
1884;Binnenmaas;Pensioen;2.0;23.5
1885;Korendijk;Totaal particulier huishouden;4.2;32.0
1886;Korendijk;Loon;2.4;36.8
1887;Korendijk;Winst;0.5;32.7
1888;Korendijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.9
1889;Korendijk;Pensioen;1.0;22.3
1890;Oudewater;Totaal particulier huishouden;3.8;33.1
1891;Oudewater;Loon;2.1;37.3
1892;Oudewater;Winst;0.6;35.7
1893;Oudewater;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.3
1894;Oudewater;Pensioen;0.9;23.3
1895;Papendrecht;Totaal particulier huishouden;12.6;31.3
1896;Papendrecht;Loon;7.5;34.5
1897;Papendrecht;Winst;1.0;36.4
1898;Papendrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.7
1899;Papendrecht;Pensioen;3.2;24.7
1900;Reeuwijk;Totaal particulier huishouden;4.8;36.5
1901;Reeuwijk;Loon;2.6;41.0
1902;Reeuwijk;Winst;0.7;39.1
1903;Reeuwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.1
1904;Reeuwijk;Pensioen;1.2;27.6
1905;Ridderkerk;Totaal particulier huishouden;19.2;30.0
1906;Ridderkerk;Loon;10.6;34.6
1907;Ridderkerk;Winst;1.4;36.1
1908;Ridderkerk;Werkloosheid,bijstand,arbeidsongeschikt;1.1;18.0
1909;Ridderkerk;Pensioen;5.9;22.6
1910;Rotterdam;Totaal particulier huishouden;277.2;24.4
1911;Rotterdam;Loon;141.6;29.2
1912;Rotterdam;Winst;18.2;27.9
1913;Rotterdam;Werkloosheid,bijstand,arbeidsongeschikt;48.2;14.9
1914;Rotterdam;Pensioen;65.7;20.2
1915;Rozenburg;Totaal particulier huishouden;5.6;30.0
1916;Rozenburg;Loon;3.6;33.3
1917;Rozenburg;Winst;0.3;36.4
1918;Rozenburg;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.6
1919;Rozenburg;Pensioen;1.4;23.2
1920;Rijnsburg;Totaal particulier huishouden;5.3;33.5
1921;Rijnsburg;Loon;3.2;36.4
1922;Rijnsburg;Winst;0.7;38.9
1923;Rijnsburg;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.8
1924;Rijnsburg;Pensioen;1.2;21.8
1925;Rijswijk (ZH.);Totaal particulier huishouden;22.8;29.4
1926;Rijswijk (ZH.);Loon;11.7;33.4
1927;Rijswijk (ZH.);Winst;1.7;32.7
1928;Rijswijk (ZH.);Werkloosheid,bijstand,arbeidsongeschikt;1.7;16.3
1929;Rijswijk (ZH.);Pensioen;7.5;25.3
1930;Sassenheim;Totaal particulier huishouden;6.0;32.9
1931;Sassenheim;Loon;3.6;36.5
1932;Sassenheim;Winst;0.5;38.9
1933;Sassenheim;Werkloosheid,bijstand,arbeidsongeschikt;0.2;16.9
1934;Sassenheim;Pensioen;1.6;24.9
1935;Schiedam;Totaal particulier huishouden;33.6;26.3
1936;Schiedam;Loon;18.5;30.8
1937;Schiedam;Winst;2.4;30.5
1938;Schiedam;Werkloosheid,bijstand,arbeidsongeschikt;3.9;15.8
1939;Schiedam;Pensioen;8.4;20.4
1940;Schoonhoven;Totaal particulier huishouden;4.9;30.5
1941;Schoonhoven;Loon;2.8;34.5
1942;Schoonhoven;Winst;0.5;34.4
1943;Schoonhoven;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.5
1944;Schoonhoven;Pensioen;1.2;22.4
1945;Sliedrecht;Totaal particulier huishouden;9.5;29.1
