ID;Geslacht;Leeftijd;Herkomst;BurgerlijkeStaat;SociaaleconomischeCategorie;Perioden;AantalPersonen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
7257;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Zelfstandige;2006;39750;6800.0;8100.0;18.0;3700.0;3900.0;8.0;86.0;10500.0;12000.0;26.0
7258;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Zelfstandige;2007;39250;7000.0;8400.0;18.0;4100.0;4300.0;9.0;85.0;11100.0;12700.0;27.0
7259;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Zelfstandige;2008;39250;7200.0;8600.0;18.0;4500.0;4700.0;10.0;87.0;11700.0;13300.0;28.0
7260;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Zelfstandige;2009;38550;7500.0;9000.0;19.0;4400.0;4500.0;10.0;83.0;11900.0;13500.0;29.0
7261;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Zelfstandige;2010;39800;7600.0;9100.0;19.0;4100.0;4300.0;9.0;83.0;11700.0;13400.0;28.0
7262;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Zelfstandige;2011;40250;7700.0;9300.0;19.0;4100.0;4200.0;9.0;83.0;11800.0;13500.0;28.0
7263;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Zelfstandige;2012;41450;7800.0;9400.0;20.0;3700.0;3800.0;8.0;81.0;11500.0;13200.0;28.0
7264;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Pensioenontvanger;2005;26850;6400.0;7600.0;18.0;17400.0;17900.0;43.0;81.0;23800.0;25500.0;61.0
7265;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Pensioenontvanger;2006;23600;6500.0;7600.0;15.0;16100.0;16600.0;33.0;82.0;22600.0;24200.0;48.0
7266;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Pensioenontvanger;2007;17300;6500.0;7700.0;17.0;16600.0;17200.0;38.0;83.0;23100.0;24900.0;55.0
7267;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Pensioenontvanger;2008;12850;6500.0;7700.0;17.0;17000.0;17700.0;39.0;83.0;23500.0;25400.0;56.0
7268;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Pensioenontvanger;2009;10650;6400.0;7800.0;14.0;16100.0;17000.0;31.0;82.0;22500.0;24800.0;45.0
7269;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Pensioenontvanger;2010;8550;6100.0;7500.0;14.0;17200.0;18500.0;35.0;80.0;23300.0;26000.0;49.0
7270;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Pensioenontvanger;2011;8150;6300.0;7800.0;14.0;16100.0;17200.0;31.0;79.0;22400.0;25000.0;45.0
7271;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Pensioenontvanger;2012;7400;6600.0;8000.0;14.0;17400.0;18400.0;32.0;78.0;24000.0;26400.0;46.0
7272;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Inactieve;2005;87750;6400.0;7600.0;34.0;6400.0;6600.0;30.0;56.0;12800.0;14200.0;64.0
7273;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Inactieve;2006;78450;6400.0;7700.0;31.0;6000.0;6300.0;25.0;57.0;12400.0;14000.0;56.0
7274;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Inactieve;2007;65750;6600.0;7900.0;35.0;6100.0;6400.0;28.0;55.0;12700.0;14300.0;63.0
7275;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Inactieve;2008;59600;6800.0;8100.0;35.0;6400.0;6700.0;29.0;56.0;13200.0;14800.0;64.0
7276;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Inactieve;2009;62450;7100.0;8600.0;35.0;6200.0;6700.0;27.0;55.0;13300.0;15300.0;62.0
7277;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Inactieve;2010;63100;7200.0;8700.0;35.0;5900.0;6400.0;26.0;54.0;13100.0;15100.0;61.0
7278;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Inactieve;2011;59500;7300.0;8800.0;34.0;5400.0;5800.0;22.0;52.0;12700.0;14600.0;56.0
7279;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Gehuwd;Inactieve;2012;60350;7400.0;8900.0;34.0;5000.0;5500.0;21.0;51.0;12400.0;14400.0;55.0
7280;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2005;131600;8200.0;9900.0;33.0;7300.0;9400.0;31.0;48.0;15500.0;19300.0;64.0
7281;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2006;132550;8300.0;10000.0;31.0;7100.0;9600.0;30.0;49.0;15400.0;19600.0;61.0
7282;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2007;135950;8500.0;10300.0;31.0;8000.0;10800.0;33.0;50.0;16500.0;21100.0;64.0
7283;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2008;140000;8800.0;10600.0;31.0;8200.0;11100.0;32.0;52.0;17000.0;21700.0;63.0
7284;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2009;144850;9200.0;11100.0;32.0;8000.0;10800.0;31.0;50.0;17200.0;21900.0;63.0
7285;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2010;150450;9300.0;11200.0;32.0;7700.0;10400.0;29.0;50.0;17000.0;21600.0;61.0
7286;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2011;157450;9400.0;11400.0;31.0;7400.0;10200.0;28.0;49.0;16800.0;21600.0;59.0
7287;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Totaal sociaaleconomische categorie;2012;164400;9500.0;11500.0;31.0;6700.0;9500.0;26.0;48.0;16200.0;21000.0;57.0
7288;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Werknemer;2005;66250;8200.0;9900.0;26.0;10200.0;14200.0;37.0;57.0;18400.0;24100.0;63.0
7289;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Werknemer;2006;68450;8300.0;10000.0;25.0;10000.0;14700.0;36.0;58.0;18300.0;24700.0;61.0
7290;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Werknemer;2007;74500;8600.0;10400.0;25.0;11300.0;16300.0;39.0;59.0;19900.0;26700.0;64.0
7291;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Werknemer;2008;79200;8800.0;10700.0;25.0;11200.0;16300.0;38.0;60.0;20000.0;27000.0;63.0
7292;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Werknemer;2009;80100;9300.0;11200.0;25.0;11300.0;16200.0;37.0;58.0;20600.0;27400.0;62.0
7293;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Werknemer;2010;82900;9400.0;11300.0;25.0;10900.0;15700.0;35.0;59.0;20300.0;27000.0;60.0
7294;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Werknemer;2011;87550;9500.0;11500.0;25.0;10500.0;15400.0;33.0;58.0;20000.0;26900.0;58.0
7295;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Werknemer;2012;90750;9600.0;11600.0;25.0;9500.0;14500.0;31.0;57.0;19100.0;26100.0;56.0
7296;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Zelfstandige;2005;9950;8100.0;9800.0;29.0;2800.0;2800.0;8.0;67.0;10900.0;12600.0;37.0
7297;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Zelfstandige;2006;10250;8200.0;9800.0;26.0;2600.0;2800.0;7.0;68.0;10800.0;12600.0;33.0
7298;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Zelfstandige;2007;11100;8400.0;10100.0;26.0;2900.0;3000.0;8.0;68.0;11300.0;13100.0;34.0
7299;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Zelfstandige;2008;11700;8700.0;10400.0;27.0;3100.0;3300.0;9.0;72.0;11800.0;13700.0;36.0
7300;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Zelfstandige;2009;12100;9000.0;10900.0;30.0;3200.0;3400.0;9.0;69.0;12200.0;14300.0;39.0
7301;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Zelfstandige;2010;12950;9100.0;11000.0;29.0;3000.0;3200.0;8.0;69.0;12100.0;14200.0;37.0
7302;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Zelfstandige;2011;13750;9200.0;11100.0;29.0;3000.0;3100.0;8.0;69.0;12200.0;14200.0;37.0
7303;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Zelfstandige;2012;14800;9300.0;11300.0;30.0;2700.0;2800.0;7.0;67.0;12000.0;14100.0;37.0
7304;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Pensioenontvanger;2005;6850;8400.0;9900.0;30.0;12300.0;12600.0;39.0;67.0;20700.0;22500.0;69.0
7305;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Pensioenontvanger;2006;6250;8500.0;10100.0;25.0;11600.0;11900.0;30.0;68.0;20100.0;22000.0;55.0
7306;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Pensioenontvanger;2007;5050;8700.0;10300.0;29.0;11900.0;12400.0;35.0;69.0;20600.0;22700.0;64.0
7307;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Pensioenontvanger;2008;4300;8800.0;10500.0;30.0;12000.0;12500.0;35.0;68.0;20800.0;23000.0;65.0
7308;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Pensioenontvanger;2009;4000;9000.0;10800.0;28.0;11500.0;12000.0;31.0;69.0;20500.0;22800.0;59.0
7309;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Pensioenontvanger;2010;3550;9000.0;10900.0;29.0;11100.0;11700.0;31.0;67.0;20100.0;22600.0;60.0
7310;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Pensioenontvanger;2011;3600;9100.0;11000.0;28.0;10300.0;11000.0;28.0;64.0;19400.0;22000.0;56.0
7311;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Pensioenontvanger;2012;3350;9400.0;11300.0;28.0;10700.0;11300.0;28.0;64.0;20100.0;22600.0;56.0
7312;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Inactieve;2005;48550;8100.0;9800.0;56.0;3600.0;3700.0;21.0;30.0;11700.0;13500.0;77.0
7313;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Inactieve;2006;47550;8200.0;9900.0;55.0;3300.0;3400.0;19.0;29.0;11500.0;13300.0;74.0
7314;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Inactieve;2007;45300;8400.0;10200.0;59.0;3500.0;3600.0;21.0;28.0;11900.0;13800.0;80.0
7315;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Inactieve;2008;44800;8700.0;10600.0;59.0;3700.0;3800.0;21.0;30.0;12400.0;14400.0;80.0
7316;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Inactieve;2009;48600;9100.0;11100.0;58.0;3500.0;3700.0;20.0;29.0;12600.0;14800.0;78.0
7317;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Inactieve;2010;51050;9200.0;11200.0;58.0;3300.0;3500.0;18.0;29.0;12500.0;14700.0;76.0
7318;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Inactieve;2011;52600;9400.0;11400.0;57.0;3200.0;3400.0;17.0;28.0;12600.0;14800.0;74.0
7319;Mannen;55 tot 60 jaar;Totaal allochtonen en autochtonen;Niet gehuwd;Inactieve;2012;55500;9500.0;11500.0;57.0;2900.0;3100.0;16.0;27.0;12400.0;14600.0;73.0
7320;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2005;495850;7100.0;8500.0;22.0;10800.0;14100.0;36.0;71.0;17900.0;22600.0;58.0
7321;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2006;476800;7200.0;8600.0;20.0;10700.0;14500.0;34.0;72.0;17900.0;23100.0;54.0
7322;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2007;466400;7500.0;8900.0;20.0;11900.0;16100.0;37.0;73.0;19400.0;25000.0;57.0
7323;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2008;461250;7700.0;9200.0;21.0;11900.0;16400.0;36.0;73.0;19600.0;25600.0;57.0
7324;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2009;460850;8100.0;9700.0;21.0;12000.0;16400.0;36.0;71.0;20100.0;26100.0;57.0
7325;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2010;463050;8200.0;9800.0;21.0;11300.0;15700.0;34.0;71.0;19500.0;25500.0;55.0
7326;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2011;467600;8400.0;10000.0;21.0;10900.0;15400.0;32.0;70.0;19300.0;25400.0;53.0
7327;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Totaal sociaaleconomische categorie;2012;470850;8500.0;10200.0;21.0;10100.0;14500.0;30.0;69.0;18600.0;24700.0;51.0
7328;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Werknemer;2005;315500;7000.0;8400.0;19.0;12900.0;17900.0;40.0;75.0;19900.0;26300.0;59.0
7329;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Werknemer;2006;309100;7100.0;8500.0;18.0;12900.0;18700.0;39.0;76.0;20000.0;27200.0;57.0
7330;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Werknemer;2007;318350;7400.0;8800.0;18.0;14400.0;20500.0;42.0;76.0;21800.0;29300.0;60.0
7331;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Werknemer;2008;323000;7600.0;9100.0;18.0;14300.0;20500.0;41.0;77.0;21900.0;29600.0;59.0
7332;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Werknemer;2009;320400;8000.0;9600.0;19.0;14500.0;20700.0;40.0;75.0;22500.0;30300.0;59.0
7333;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Werknemer;2010;320600;8100.0;9700.0;19.0;13700.0;19900.0;38.0;75.0;21800.0;29600.0;57.0
7334;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Werknemer;2011;327650;8300.0;9900.0;18.0;13200.0;19400.0;36.0;74.0;21500.0;29300.0;54.0
7335;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Werknemer;2012;327350;8400.0;10100.0;18.0;12200.0;18400.0;34.0;73.0;20600.0;28500.0;52.0
7336;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Zelfstandige;2005;44450;7100.0;8500.0;21.0;3600.0;3700.0;9.0;82.0;10700.0;12200.0;30.0
7337;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Zelfstandige;2006;44450;7200.0;8600.0;19.0;3400.0;3600.0;8.0;83.0;10600.0;12200.0;27.0
7338;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Zelfstandige;2007;44550;7400.0;8900.0;19.0;3800.0;4000.0;9.0;83.0;11200.0;12900.0;28.0
7339;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Zelfstandige;2008;45000;7700.0;9200.0;20.0;4200.0;4400.0;10.0;85.0;11900.0;13600.0;30.0
7340;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Zelfstandige;2009;44450;8000.0;9600.0;21.0;4200.0;4400.0;10.0;82.0;12200.0;14000.0;31.0
7341;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Zelfstandige;2010;46250;8100.0;9700.0;22.0;4000.0;4100.0;9.0;82.0;12100.0;13800.0;31.0
7342;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Zelfstandige;2011;47150;8300.0;9900.0;21.0;3900.0;4100.0;9.0;81.0;12200.0;14000.0;30.0
7343;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Zelfstandige;2012;48950;8400.0;10100.0;22.0;3600.0;3700.0;8.0;80.0;12000.0;13800.0;30.0
7344;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2005;30050;6900.0;8100.0;20.0;16300.0;16800.0;42.0;79.0;23200.0;24900.0;62.0
7345;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2006;26450;7000.0;8200.0;17.0;15200.0;15600.0;32.0;80.0;22200.0;23800.0;49.0
7346;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2007;19850;7100.0;8400.0;20.0;15500.0;16000.0;38.0;81.0;22600.0;24400.0;58.0
7347;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2008;15200;7200.0;8500.0;20.0;15600.0;16300.0;38.0;81.0;22800.0;24800.0;58.0
7348;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2009;12950;7200.0;8700.0;17.0;15000.0;15800.0;31.0;80.0;22200.0;24500.0;48.0
7349;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2010;10700;7100.0;8600.0;17.0;15600.0;16700.0;34.0;78.0;22700.0;25300.0;51.0
7350;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2011;10300;7300.0;8900.0;17.0;14600.0;15600.0;30.0;76.0;21900.0;24500.0;47.0
7351;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Pensioenontvanger;2012;9450;7500.0;9100.0;18.0;15400.0;16400.0;32.0;75.0;22900.0;25500.0;50.0
7352;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Inactieve;2005;105900;7400.0;8800.0;41.0;6000.0;6200.0;29.0;53.0;13400.0;15000.0;70.0
7353;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Inactieve;2006;96750;7600.0;9000.0;38.0;5600.0;5900.0;25.0;52.0;13200.0;14900.0;63.0
7354;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Inactieve;2007;83650;7900.0;9400.0;43.0;5700.0;6000.0;27.0;51.0;13600.0;15400.0;70.0
7355;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Inactieve;2008;78050;8200.0;9800.0;43.0;6100.0;6400.0;28.0;51.0;14300.0;16200.0;71.0
7356;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Inactieve;2009;83100;8600.0;10300.0;44.0;5900.0;6400.0;27.0;50.0;14500.0;16700.0;71.0
7357;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Inactieve;2010;85550;8800.0;10400.0;44.0;5600.0;6100.0;25.0;50.0;14400.0;16500.0;69.0
7358;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Inactieve;2011;82500;9000.0;10700.0;43.0;5300.0;5700.0;23.0;48.0;14300.0;16400.0;66.0
7359;Mannen;55 tot 60 jaar;Autochtonen;Totaal burgerlijke staat;Inactieve;2012;85100;9100.0;10900.0;43.0;4900.0;5300.0;21.0;47.0;14000.0;16200.0;64.0
7360;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Totaal sociaaleconomische categorie;2005;388950;6700.0;8000.0;19.0;11600.0;15200.0;37.0;76.0;18300.0;23200.0;56.0
7361;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Totaal sociaaleconomische categorie;2006;369900;6800.0;8100.0;18.0;11600.0;15800.0;35.0;77.0;18400.0;23900.0;53.0
7362;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Totaal sociaaleconomische categorie;2007;357450;7000.0;8400.0;18.0;12900.0;17500.0;38.0;78.0;19900.0;25900.0;56.0
7363;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Totaal sociaaleconomische categorie;2008;349450;7200.0;8700.0;18.0;12900.0;17900.0;37.0;79.0;20100.0;26600.0;55.0
7364;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Totaal sociaaleconomische categorie;2009;345400;7600.0;9100.0;19.0;13000.0;17900.0;37.0;77.0;20600.0;27000.0;56.0
7365;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Totaal sociaaleconomische categorie;2010;343050;7700.0;9200.0;18.0;12300.0;17200.0;35.0;77.0;20000.0;26400.0;53.0
7366;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Totaal sociaaleconomische categorie;2011;342150;7800.0;9300.0;18.0;11800.0;16900.0;33.0;76.0;19600.0;26200.0;51.0
7367;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Totaal sociaaleconomische categorie;2012;339700;7900.0;9500.0;18.0;11000.0;16000.0;31.0;75.0;18900.0;25500.0;49.0
7368;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Werknemer;2005;260600;6700.0;8000.0;17.0;13400.0;18600.0;40.0;78.0;20100.0;26600.0;57.0
7369;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Werknemer;2006;252750;6800.0;8100.0;16.0;13500.0;19500.0;39.0;79.0;20300.0;27600.0;55.0
7370;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Werknemer;2007;257250;7000.0;8400.0;17.0;15000.0;21300.0;42.0;80.0;22000.0;29700.0;59.0
7371;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Werknemer;2008;258300;7300.0;8700.0;17.0;14900.0;21400.0;41.0;80.0;22200.0;30100.0;58.0
7372;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Werknemer;2009;254700;7600.0;9100.0;17.0;15100.0;21600.0;40.0;78.0;22700.0;30700.0;57.0
7373;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Werknemer;2010;252450;7700.0;9200.0;17.0;14300.0;20800.0;38.0;78.0;22000.0;30000.0;55.0
7374;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Werknemer;2011;255400;7800.0;9400.0;17.0;13700.0;20300.0;37.0;77.0;21500.0;29700.0;54.0
7375;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Werknemer;2012;252100;7900.0;9500.0;17.0;12800.0;19300.0;34.0;76.0;20700.0;28800.0;51.0
7376;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Zelfstandige;2005;35900;6800.0;8100.0;20.0;3800.0;3900.0;9.0;85.0;10600.0;12000.0;29.0
7377;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Zelfstandige;2006;35650;6900.0;8200.0;18.0;3600.0;3800.0;8.0;87.0;10500.0;12000.0;26.0
7378;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Zelfstandige;2007;35050;7100.0;8500.0;18.0;4000.0;4200.0;9.0;87.0;11100.0;12700.0;27.0
7379;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Zelfstandige;2008;35100;7300.0;8700.0;18.0;4500.0;4700.0;10.0;88.0;11800.0;13400.0;28.0
7380;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Zelfstandige;2009;34250;7700.0;9200.0;19.0;4500.0;4600.0;10.0;85.0;12200.0;13800.0;29.0
7381;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Zelfstandige;2010;35350;7700.0;9300.0;20.0;4200.0;4400.0;9.0;85.0;11900.0;13700.0;29.0
7382;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Zelfstandige;2011;35600;7900.0;9400.0;19.0;4200.0;4300.0;9.0;85.0;12100.0;13700.0;28.0
7383;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Zelfstandige;2012;36550;8000.0;9500.0;20.0;3800.0;4000.0;8.0;84.0;11800.0;13500.0;28.0
7384;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Pensioenontvanger;2005;24100;6500.0;7600.0;18.0;17300.0;17800.0;43.0;82.0;23800.0;25400.0;61.0
7385;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Pensioenontvanger;2006;21100;6500.0;7700.0;15.0;16100.0;16600.0;33.0;83.0;22600.0;24300.0;48.0
7386;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Pensioenontvanger;2007;15500;6600.0;7800.0;18.0;16500.0;17100.0;38.0;84.0;23100.0;24900.0;56.0
7387;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Pensioenontvanger;2008;11500;6600.0;7800.0;17.0;16800.0;17400.0;39.0;84.0;23400.0;25200.0;56.0
7388;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Pensioenontvanger;2009;9500;6500.0;7900.0;14.0;16100.0;17000.0;31.0;83.0;22600.0;24900.0;45.0
7389;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Pensioenontvanger;2010;7650;6200.0;7600.0;14.0;17300.0;18500.0;34.0;81.0;23500.0;26100.0;48.0
7390;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Pensioenontvanger;2011;7250;6400.0;7900.0;14.0;16100.0;17200.0;31.0;80.0;22500.0;25100.0;45.0
7391;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Pensioenontvanger;2012;6600;6700.0;8100.0;14.0;17300.0;18400.0;32.0;79.0;24000.0;26500.0;46.0
7392;Mannen;55 tot 60 jaar;Autochtonen;Gehuwd;Inactieve;2005;68350;6800.0;8000.0;34.0;7200.0;7400.0;31.0;63.0;14000.0;15400.0;65.0
