ID;VormenVanJeugdzorg;RegioS;Perioden;JongerenMetJeugdzorg_1;JongerenMetJeugdzorgRelatief_2;Jeugdzorgtrajecten_3
7320;JZ Totaal jeugdzorg in natura;Ommen;1e halfjaar 2021;375.0;7.9;535.0
7321;JZ Totaal jeugdzorg in natura;Ommen;2e halfjaar 2021;385.0;8.2;535.0
7322;JZ Totaal jeugdzorg in natura;Ommen;2021;440.0;9.4;655.0
7323;JZ Totaal jeugdzorg in natura;Ommen;1e halfjaar 2022;380.0;8.2;505.0
7324;JZ Totaal jeugdzorg in natura;Ommen;2e halfjaar 2022;385.0;8.2;540.0
7325;JZ Totaal jeugdzorg in natura;Ommen;2022;435.0;9.3;625.0
7326;JZ Totaal jeugdzorg in natura;Ommen;1e halfjaar 2023;415.0;8.7;560.0
7327;JZ Totaal jeugdzorg in natura;Ommen;2e halfjaar 2023;420.0;8.7;560.0
7328;JZ Totaal jeugdzorg in natura;Ommen;2023;470.0;9.9;665.0
7329;JZ Totaal jeugdzorg in natura;Ommen;1e half jaar 2024;390.0;8.2;535.0
7330;JZ Totaal jeugdzorg in natura;Oost Gelre;1e halfjaar 2021;770.0;10.5;1295.0
7331;JZ Totaal jeugdzorg in natura;Oost Gelre;2e halfjaar 2021;745.0;10.2;1205.0
7332;JZ Totaal jeugdzorg in natura;Oost Gelre;2021;895.0;12.2;1565.0
7333;JZ Totaal jeugdzorg in natura;Oost Gelre;1e halfjaar 2022;715.0;9.9;1215.0
7334;JZ Totaal jeugdzorg in natura;Oost Gelre;2e halfjaar 2022;715.0;9.9;1240.0
7335;JZ Totaal jeugdzorg in natura;Oost Gelre;2022;830.0;11.5;1555.0
7336;JZ Totaal jeugdzorg in natura;Oost Gelre;1e halfjaar 2023;705.0;9.8;1205.0
7337;JZ Totaal jeugdzorg in natura;Oost Gelre;2e halfjaar 2023;770.0;10.7;1295.0
7338;JZ Totaal jeugdzorg in natura;Oost Gelre;2023;840.0;11.7;1505.0
7339;JZ Totaal jeugdzorg in natura;Oost Gelre;1e half jaar 2024;755.0;10.6;1180.0
7340;JZ Totaal jeugdzorg in natura;Oosterhout;1e halfjaar 2021;1315.0;9.8;1805.0
7341;JZ Totaal jeugdzorg in natura;Oosterhout;2e halfjaar 2021;1320.0;9.9;1880.0
7342;JZ Totaal jeugdzorg in natura;Oosterhout;2021;1580.0;11.8;2360.0
7343;JZ Totaal jeugdzorg in natura;Oosterhout;1e halfjaar 2022;1395.0;10.4;2000.0
7344;JZ Totaal jeugdzorg in natura;Oosterhout;2e halfjaar 2022;1430.0;10.6;2055.0
7345;JZ Totaal jeugdzorg in natura;Oosterhout;2022;1690.0;12.6;2580.0
7346;JZ Totaal jeugdzorg in natura;Oosterhout;1e halfjaar 2023;1575.0;11.6;2205.0
7347;JZ Totaal jeugdzorg in natura;Oosterhout;2e halfjaar 2023;1545.0;11.3;2205.0
7348;JZ Totaal jeugdzorg in natura;Oosterhout;2023;1865.0;13.7;2835.0
7349;JZ Totaal jeugdzorg in natura;Oosterhout;1e half jaar 2024;1510.0;11.1;2000.0
7350;JZ Totaal jeugdzorg in natura;Ooststellingwerf;1e halfjaar 2021;530.0;8.9;710.0
7351;JZ Totaal jeugdzorg in natura;Ooststellingwerf;2e halfjaar 2021;570.0;9.6;760.0
7352;JZ Totaal jeugdzorg in natura;Ooststellingwerf;2021;665.0;11.2;945.0
7353;JZ Totaal jeugdzorg in natura;Ooststellingwerf;1e halfjaar 2022;635.0;10.8;835.0
7354;JZ Totaal jeugdzorg in natura;Ooststellingwerf;2e halfjaar 2022;645.0;11.0;860.0
7355;JZ Totaal jeugdzorg in natura;Ooststellingwerf;2022;740.0;12.6;1060.0
7356;JZ Totaal jeugdzorg in natura;Ooststellingwerf;1e halfjaar 2023;650.0;11.1;895.0
7357;JZ Totaal jeugdzorg in natura;Ooststellingwerf;2e halfjaar 2023;615.0;10.5;835.0
7358;JZ Totaal jeugdzorg in natura;Ooststellingwerf;2023;725.0;12.4;1065.0
7359;JZ Totaal jeugdzorg in natura;Ooststellingwerf;1e half jaar 2024;570.0;10.0;735.0
7360;JZ Totaal jeugdzorg in natura;Oostzaan;1e halfjaar 2021;165.0;6.7;205.0
7361;JZ Totaal jeugdzorg in natura;Oostzaan;2e halfjaar 2021;150.0;6.0;185.0
7362;JZ Totaal jeugdzorg in natura;Oostzaan;2021;180.0;7.3;235.0
7363;JZ Totaal jeugdzorg in natura;Oostzaan;1e halfjaar 2022;200.0;8.3;260.0
7364;JZ Totaal jeugdzorg in natura;Oostzaan;2e halfjaar 2022;195.0;7.9;245.0
7365;JZ Totaal jeugdzorg in natura;Oostzaan;2022;220.0;9.1;290.0
7366;JZ Totaal jeugdzorg in natura;Oostzaan;1e halfjaar 2023;145.0;6.0;180.0
7367;JZ Totaal jeugdzorg in natura;Oostzaan;2e halfjaar 2023;150.0;6.2;190.0
7368;JZ Totaal jeugdzorg in natura;Oostzaan;2023;170.0;7.0;220.0
7369;JZ Totaal jeugdzorg in natura;Oostzaan;1e half jaar 2024;155.0;6.5;195.0
7370;JZ Totaal jeugdzorg in natura;Opmeer;1e halfjaar 2021;190.0;6.2;245.0
7371;JZ Totaal jeugdzorg in natura;Opmeer;2e halfjaar 2021;175.0;5.8;240.0
7372;JZ Totaal jeugdzorg in natura;Opmeer;2021;215.0;7.1;290.0
7373;JZ Totaal jeugdzorg in natura;Opmeer;1e halfjaar 2022;185.0;6.1;240.0
7374;JZ Totaal jeugdzorg in natura;Opmeer;2e halfjaar 2022;185.0;6.1;235.0
7375;JZ Totaal jeugdzorg in natura;Opmeer;2022;215.0;7.2;295.0
7376;JZ Totaal jeugdzorg in natura;Opmeer;1e halfjaar 2023;240.0;7.9;300.0
7377;JZ Totaal jeugdzorg in natura;Opmeer;2e halfjaar 2023;225.0;7.5;295.0
7378;JZ Totaal jeugdzorg in natura;Opmeer;2023;275.0;9.1;375.0
7379;JZ Totaal jeugdzorg in natura;Opmeer;1e half jaar 2024;220.0;7.5;290.0
7380;JZ Totaal jeugdzorg in natura;Opsterland;1e halfjaar 2021;630.0;8.3;895.0
7381;JZ Totaal jeugdzorg in natura;Opsterland;2e halfjaar 2021;620.0;8.1;860.0
7382;JZ Totaal jeugdzorg in natura;Opsterland;2021;740.0;9.7;1095.0
7383;JZ Totaal jeugdzorg in natura;Opsterland;1e halfjaar 2022;595.0;7.9;795.0
7384;JZ Totaal jeugdzorg in natura;Opsterland;2e halfjaar 2022;600.0;8.0;805.0
7385;JZ Totaal jeugdzorg in natura;Opsterland;2022;710.0;9.4;1005.0
7386;JZ Totaal jeugdzorg in natura;Opsterland;1e halfjaar 2023;625.0;8.3;815.0
7387;JZ Totaal jeugdzorg in natura;Opsterland;2e halfjaar 2023;620.0;8.3;805.0
7388;JZ Totaal jeugdzorg in natura;Opsterland;2023;735.0;9.8;1010.0
7389;JZ Totaal jeugdzorg in natura;Opsterland;1e half jaar 2024;575.0;7.8;750.0
7390;JZ Totaal jeugdzorg in natura;Oss;1e halfjaar 2021;2395.0;10.5;3540.0
7391;JZ Totaal jeugdzorg in natura;Oss;2e halfjaar 2021;2360.0;10.4;3530.0
7392;JZ Totaal jeugdzorg in natura;Oss;2021;2930.0;12.9;4675.0
7393;JZ Totaal jeugdzorg in natura;Oss;1e halfjaar 2022;2465.0;10.9;3680.0
7394;JZ Totaal jeugdzorg in natura;Oss;2e halfjaar 2022;2515.0;11.1;3830.0
7395;JZ Totaal jeugdzorg in natura;Oss;2022;3040.0;13.4;4875.0
7396;JZ Totaal jeugdzorg in natura;Oss;1e halfjaar 2023;2520.0;11.2;3960.0
7397;JZ Totaal jeugdzorg in natura;Oss;2e halfjaar 2023;2585.0;11.5;4055.0
7398;JZ Totaal jeugdzorg in natura;Oss;2023;3095.0;13.7;5160.0
7399;JZ Totaal jeugdzorg in natura;Oss;1e half jaar 2024;2640.0;11.9;4095.0
7400;JZ Totaal jeugdzorg in natura;Oude IJsselstreek;1e halfjaar 2021;980.0;10.6;1655.0
7401;JZ Totaal jeugdzorg in natura;Oude IJsselstreek;2e halfjaar 2021;1000.0;10.8;1675.0
7402;JZ Totaal jeugdzorg in natura;Oude IJsselstreek;2021;1165.0;12.6;2070.0
7403;JZ Totaal jeugdzorg in natura;Oude IJsselstreek;1e halfjaar 2022;985.0;10.8;1685.0
7404;JZ Totaal jeugdzorg in natura;Oude IJsselstreek;2e halfjaar 2022;1015.0;11.1;1750.0
7405;JZ Totaal jeugdzorg in natura;Oude IJsselstreek;2022;1165.0;12.8;2120.0
7406;JZ Totaal jeugdzorg in natura;Oude IJsselstreek;1e halfjaar 2023;1060.0;11.8;1825.0
7407;JZ Totaal jeugdzorg in natura;Oude IJsselstreek;2e halfjaar 2023;1040.0;11.5;1830.0
7408;JZ Totaal jeugdzorg in natura;Oude IJsselstreek;2023;1190.0;13.2;2175.0
7409;JZ Totaal jeugdzorg in natura;Oude IJsselstreek;1e half jaar 2024;1025.0;11.6;1725.0
7410;JZ Totaal jeugdzorg in natura;Ouder-Amstel;1e halfjaar 2021;290.0;7.9;365.0
7411;JZ Totaal jeugdzorg in natura;Ouder-Amstel;2e halfjaar 2021;275.0;7.4;330.0
7412;JZ Totaal jeugdzorg in natura;Ouder-Amstel;2021;335.0;9.1;430.0
7413;JZ Totaal jeugdzorg in natura;Ouder-Amstel;1e halfjaar 2022;285.0;7.7;340.0
7414;JZ Totaal jeugdzorg in natura;Ouder-Amstel;2e halfjaar 2022;310.0;8.3;375.0
7415;JZ Totaal jeugdzorg in natura;Ouder-Amstel;2022;355.0;9.6;435.0
7416;JZ Totaal jeugdzorg in natura;Ouder-Amstel;1e halfjaar 2023;305.0;8.3;380.0
7417;JZ Totaal jeugdzorg in natura;Ouder-Amstel;2e halfjaar 2023;305.0;8.2;390.0
7418;JZ Totaal jeugdzorg in natura;Ouder-Amstel;2023;370.0;10.0;500.0
7419;JZ Totaal jeugdzorg in natura;Ouder-Amstel;1e half jaar 2024;300.0;8.0;375.0
7420;JZ Totaal jeugdzorg in natura;Oudewater;1e halfjaar 2021;185.0;6.9;260.0
7421;JZ Totaal jeugdzorg in natura;Oudewater;2e halfjaar 2021;190.0;7.1;245.0
7422;JZ Totaal jeugdzorg in natura;Oudewater;2021;220.0;8.3;315.0
7423;JZ Totaal jeugdzorg in natura;Oudewater;1e halfjaar 2022;180.0;6.8;230.0
7424;JZ Totaal jeugdzorg in natura;Oudewater;2e halfjaar 2022;175.0;6.6;230.0
7425;JZ Totaal jeugdzorg in natura;Oudewater;2022;215.0;8.1;295.0
7426;JZ Totaal jeugdzorg in natura;Oudewater;1e halfjaar 2023;180.0;7.0;265.0
7427;JZ Totaal jeugdzorg in natura;Oudewater;2e halfjaar 2023;185.0;7.2;260.0
7428;JZ Totaal jeugdzorg in natura;Oudewater;2023;215.0;8.3;335.0
7429;JZ Totaal jeugdzorg in natura;Oudewater;1e half jaar 2024;180.0;7.2;240.0
7430;JZ Totaal jeugdzorg in natura;Overbetuwe;1e halfjaar 2021;1175.0;8.9;1725.0
7431;JZ Totaal jeugdzorg in natura;Overbetuwe;2e halfjaar 2021;1185.0;9.0;1750.0
7432;JZ Totaal jeugdzorg in natura;Overbetuwe;2021;1400.0;10.7;2170.0
7433;JZ Totaal jeugdzorg in natura;Overbetuwe;1e halfjaar 2022;1160.0;9.0;1650.0
7434;JZ Totaal jeugdzorg in natura;Overbetuwe;2e halfjaar 2022;1190.0;9.2;1655.0
7435;JZ Totaal jeugdzorg in natura;Overbetuwe;2022;1375.0;10.6;2050.0
7436;JZ Totaal jeugdzorg in natura;Overbetuwe;1e halfjaar 2023;1280.0;9.9;1755.0
7437;JZ Totaal jeugdzorg in natura;Overbetuwe;2e halfjaar 2023;1275.0;9.9;1780.0
7438;JZ Totaal jeugdzorg in natura;Overbetuwe;2023;1515.0;11.7;2210.0
7439;JZ Totaal jeugdzorg in natura;Overbetuwe;1e half jaar 2024;1255.0;9.8;1745.0
7440;JZ Totaal jeugdzorg in natura;Papendrecht;1e halfjaar 2021;865.0;10.5;1280.0
7441;JZ Totaal jeugdzorg in natura;Papendrecht;2e halfjaar 2021;865.0;10.6;1275.0
7442;JZ Totaal jeugdzorg in natura;Papendrecht;2021;1030.0;12.6;1650.0
7443;JZ Totaal jeugdzorg in natura;Papendrecht;1e halfjaar 2022;855.0;10.5;1255.0
7444;JZ Totaal jeugdzorg in natura;Papendrecht;2e halfjaar 2022;895.0;11.0;1315.0
7445;JZ Totaal jeugdzorg in natura;Papendrecht;2022;1055.0;12.9;1650.0
7446;JZ Totaal jeugdzorg in natura;Papendrecht;1e halfjaar 2023;865.0;10.7;1315.0
7447;JZ Totaal jeugdzorg in natura;Papendrecht;2e halfjaar 2023;775.0;9.6;1195.0
7448;JZ Totaal jeugdzorg in natura;Papendrecht;2023;980.0;12.1;1610.0
7449;JZ Totaal jeugdzorg in natura;Papendrecht;1e half jaar 2024;725.0;9.1;1080.0
7450;JZ Totaal jeugdzorg in natura;Peel en Maas;1e halfjaar 2021;780.0;7.7;1105.0
7451;JZ Totaal jeugdzorg in natura;Peel en Maas;2e halfjaar 2021;815.0;8.1;1165.0
7452;JZ Totaal jeugdzorg in natura;Peel en Maas;2021;945.0;9.4;1410.0
7453;JZ Totaal jeugdzorg in natura;Peel en Maas;1e halfjaar 2022;790.0;7.8;1105.0
7454;JZ Totaal jeugdzorg in natura;Peel en Maas;2e halfjaar 2022;760.0;7.5;1070.0
7455;JZ Totaal jeugdzorg in natura;Peel en Maas;2022;920.0;9.1;1370.0
7456;JZ Totaal jeugdzorg in natura;Peel en Maas;1e halfjaar 2023;785.0;7.7;1085.0
7457;JZ Totaal jeugdzorg in natura;Peel en Maas;2e halfjaar 2023;780.0;7.7;1070.0
7458;JZ Totaal jeugdzorg in natura;Peel en Maas;2023;945.0;9.3;1365.0
7459;JZ Totaal jeugdzorg in natura;Peel en Maas;1e half jaar 2024;815.0;8.1;1080.0
7460;JZ Totaal jeugdzorg in natura;Pekela;1e halfjaar 2021;320.0;11.3;495.0
7461;JZ Totaal jeugdzorg in natura;Pekela;2e halfjaar 2021;310.0;10.9;480.0
7462;JZ Totaal jeugdzorg in natura;Pekela;2021;355.0;12.6;590.0
7463;JZ Totaal jeugdzorg in natura;Pekela;1e halfjaar 2022;320.0;11.2;515.0
7464;JZ Totaal jeugdzorg in natura;Pekela;2e halfjaar 2022;340.0;11.8;525.0
7465;JZ Totaal jeugdzorg in natura;Pekela;2022;380.0;13.2;635.0
7466;JZ Totaal jeugdzorg in natura;Pekela;1e halfjaar 2023;345.0;11.7;530.0
7467;JZ Totaal jeugdzorg in natura;Pekela;2e halfjaar 2023;335.0;11.4;515.0
7468;JZ Totaal jeugdzorg in natura;Pekela;2023;390.0;13.2;640.0
7469;JZ Totaal jeugdzorg in natura;Pekela;1e half jaar 2024;325.0;11.1;485.0
7470;JZ Totaal jeugdzorg in natura;Pijnacker-Nootdorp;1e halfjaar 2021;1285.0;7.6;1645.0
7471;JZ Totaal jeugdzorg in natura;Pijnacker-Nootdorp;2e halfjaar 2021;1230.0;7.3;1560.0
7472;JZ Totaal jeugdzorg in natura;Pijnacker-Nootdorp;2021;1530.0;9.1;2045.0
7473;JZ Totaal jeugdzorg in natura;Pijnacker-Nootdorp;1e halfjaar 2022;1370.0;8.0;1685.0
7474;JZ Totaal jeugdzorg in natura;Pijnacker-Nootdorp;2e halfjaar 2022;1385.0;8.1;1685.0
7475;JZ Totaal jeugdzorg in natura;Pijnacker-Nootdorp;2022;1645.0;9.6;2125.0
7476;JZ Totaal jeugdzorg in natura;Pijnacker-Nootdorp;1e halfjaar 2023;1515.0;8.8;1885.0
7477;JZ Totaal jeugdzorg in natura;Pijnacker-Nootdorp;2e halfjaar 2023;1500.0;8.7;1880.0
7478;JZ Totaal jeugdzorg in natura;Pijnacker-Nootdorp;2023;1805.0;10.5;2395.0
7479;JZ Totaal jeugdzorg in natura;Pijnacker-Nootdorp;1e half jaar 2024;1530.0;8.9;1865.0
7480;JZ Totaal jeugdzorg in natura;Purmerend;1e halfjaar 2021;1575.0;8.1;2080.0
7481;JZ Totaal jeugdzorg in natura;Purmerend;2e halfjaar 2021;1545.0;7.9;2015.0
7482;JZ Totaal jeugdzorg in natura;Purmerend;2021;1865.0;9.6;2620.0
7483;JZ Totaal jeugdzorg in natura;Purmerend;1e halfjaar 2022;1700.0;7.7;2275.0
7484;JZ Totaal jeugdzorg in natura;Purmerend;2e halfjaar 2022;1730.0;7.8;2350.0
7485;JZ Totaal jeugdzorg in natura;Purmerend;2022;2030.0;9.2;2890.0
7486;JZ Totaal jeugdzorg in natura;Purmerend;1e halfjaar 2023;1715.0;7.7;2460.0
7487;JZ Totaal jeugdzorg in natura;Purmerend;2e halfjaar 2023;1640.0;7.3;2400.0
7488;JZ Totaal jeugdzorg in natura;Purmerend;2023;1985.0;8.9;3045.0
7489;JZ Totaal jeugdzorg in natura;Purmerend;1e half jaar 2024;1600.0;7.1;2185.0
7490;JZ Totaal jeugdzorg in natura;Putten;1e halfjaar 2021;565.0;8.5;830.0
7491;JZ Totaal jeugdzorg in natura;Putten;2e halfjaar 2021;585.0;8.8;845.0
7492;JZ Totaal jeugdzorg in natura;Putten;2021;685.0;10.3;1050.0
7493;JZ Totaal jeugdzorg in natura;Putten;1e halfjaar 2022;540.0;8.0;810.0
7494;JZ Totaal jeugdzorg in natura;Putten;2e halfjaar 2022;555.0;8.3;820.0
7495;JZ Totaal jeugdzorg in natura;Putten;2022;670.0;10.0;1055.0
7496;JZ Totaal jeugdzorg in natura;Putten;1e halfjaar 2023;545.0;8.1;800.0
7497;JZ Totaal jeugdzorg in natura;Putten;2e halfjaar 2023;560.0;8.2;805.0
7498;JZ Totaal jeugdzorg in natura;Putten;2023;665.0;9.8;1005.0
7499;JZ Totaal jeugdzorg in natura;Putten;1e half jaar 2024;580.0;8.6;820.0
7500;JZ Totaal jeugdzorg in natura;Raalte;1e halfjaar 2021;480.0;5.0;710.0
7501;JZ Totaal jeugdzorg in natura;Raalte;2e halfjaar 2021;490.0;5.1;700.0
7502;JZ Totaal jeugdzorg in natura;Raalte;2021;560.0;5.9;865.0
7503;JZ Totaal jeugdzorg in natura;Raalte;1e halfjaar 2022;490.0;5.1;720.0
7504;JZ Totaal jeugdzorg in natura;Raalte;2e halfjaar 2022;490.0;5.2;730.0
7505;JZ Totaal jeugdzorg in natura;Raalte;2022;565.0;5.9;885.0
7506;JZ Totaal jeugdzorg in natura;Raalte;1e halfjaar 2023;645.0;6.8;940.0
7507;JZ Totaal jeugdzorg in natura;Raalte;2e halfjaar 2023;795.0;8.4;1130.0
7508;JZ Totaal jeugdzorg in natura;Raalte;2023;855.0;9.0;1275.0
7509;JZ Totaal jeugdzorg in natura;Raalte;1e half jaar 2024;910.0;9.8;1250.0
7510;JZ Totaal jeugdzorg in natura;Reimerswaal;1e halfjaar 2021;560.0;7.9;850.0
7511;JZ Totaal jeugdzorg in natura;Reimerswaal;2e halfjaar 2021;530.0;7.5;810.0
7512;JZ Totaal jeugdzorg in natura;Reimerswaal;2021;635.0;9.0;1060.0
7513;JZ Totaal jeugdzorg in natura;Reimerswaal;1e halfjaar 2022;535.0;7.6;805.0
7514;JZ Totaal jeugdzorg in natura;Reimerswaal;2e halfjaar 2022;585.0;8.4;870.0
7515;JZ Totaal jeugdzorg in natura;Reimerswaal;2022;650.0;9.3;1055.0
7516;JZ Totaal jeugdzorg in natura;Reimerswaal;1e halfjaar 2023;670.0;9.4;995.0
7517;JZ Totaal jeugdzorg in natura;Reimerswaal;2e halfjaar 2023;690.0;9.7;1045.0
7518;JZ Totaal jeugdzorg in natura;Reimerswaal;2023;780.0;11.0;1275.0
7519;JZ Totaal jeugdzorg in natura;Reimerswaal;1e half jaar 2024;700.0;10.0;1025.0
7520;JZ Totaal jeugdzorg in natura;Renkum;1e halfjaar 2021;725.0;10.6;1040.0
7521;JZ Totaal jeugdzorg in natura;Renkum;2e halfjaar 2021;735.0;10.8;1070.0
7522;JZ Totaal jeugdzorg in natura;Renkum;2021;865.0;12.7;1335.0
7523;JZ Totaal jeugdzorg in natura;Renkum;1e halfjaar 2022;725.0;10.9;1045.0
7524;JZ Totaal jeugdzorg in natura;Renkum;2e halfjaar 2022;725.0;10.9;1025.0
7525;JZ Totaal jeugdzorg in natura;Renkum;2022;840.0;12.6;1290.0
7526;JZ Totaal jeugdzorg in natura;Renkum;1e halfjaar 2023;770.0;11.6;1085.0
7527;JZ Totaal jeugdzorg in natura;Renkum;2e halfjaar 2023;775.0;11.6;1080.0
7528;JZ Totaal jeugdzorg in natura;Renkum;2023;910.0;13.7;1360.0
7529;JZ Totaal jeugdzorg in natura;Renkum;1e half jaar 2024;715.0;11.0;980.0
7530;JZ Totaal jeugdzorg in natura;Renswoude;1e halfjaar 2021;105.0;6.0;145.0
7531;JZ Totaal jeugdzorg in natura;Renswoude;2e halfjaar 2021;100.0;5.8;140.0
7532;JZ Totaal jeugdzorg in natura;Renswoude;2021;130.0;7.4;185.0
7533;JZ Totaal jeugdzorg in natura;Renswoude;1e halfjaar 2022;95.0;5.5;140.0
7534;JZ Totaal jeugdzorg in natura;Renswoude;2e halfjaar 2022;115.0;6.6;155.0
7535;JZ Totaal jeugdzorg in natura;Renswoude;2022;130.0;7.4;190.0
7536;JZ Totaal jeugdzorg in natura;Renswoude;1e halfjaar 2023;120.0;6.5;155.0
7537;JZ Totaal jeugdzorg in natura;Renswoude;2e halfjaar 2023;140.0;7.6;175.0
7538;JZ Totaal jeugdzorg in natura;Renswoude;2023;155.0;8.5;215.0
7539;JZ Totaal jeugdzorg in natura;Renswoude;1e half jaar 2024;130.0;7.3;165.0
7540;JZ Totaal jeugdzorg in natura;Reusel-De Mierden;1e halfjaar 2021;255.0;7.7;330.0
7541;JZ Totaal jeugdzorg in natura;Reusel-De Mierden;2e halfjaar 2021;270.0;8.1;345.0
7542;JZ Totaal jeugdzorg in natura;Reusel-De Mierden;2021;310.0;9.4;410.0
7543;JZ Totaal jeugdzorg in natura;Reusel-De Mierden;1e halfjaar 2022;235.0;7.1;290.0
7544;JZ Totaal jeugdzorg in natura;Reusel-De Mierden;2e halfjaar 2022;255.0;7.6;315.0
7545;JZ Totaal jeugdzorg in natura;Reusel-De Mierden;2022;295.0;8.9;375.0
7546;JZ Totaal jeugdzorg in natura;Reusel-De Mierden;1e halfjaar 2023;250.0;7.3;305.0
7547;JZ Totaal jeugdzorg in natura;Reusel-De Mierden;2e halfjaar 2023;260.0;7.7;330.0
7548;JZ Totaal jeugdzorg in natura;Reusel-De Mierden;2023;310.0;9.1;405.0
7549;JZ Totaal jeugdzorg in natura;Reusel-De Mierden;1e half jaar 2024;250.0;7.5;310.0
7550;JZ Totaal jeugdzorg in natura;Rheden;1e halfjaar 2021;995.0;10.0;1550.0
7551;JZ Totaal jeugdzorg in natura;Rheden;2e halfjaar 2021;930.0;9.4;1420.0
7552;JZ Totaal jeugdzorg in natura;Rheden;2021;1165.0;11.7;1930.0
7553;JZ Totaal jeugdzorg in natura;Rheden;1e halfjaar 2022;990.0;10.2;1460.0
7554;JZ Totaal jeugdzorg in natura;Rheden;2e halfjaar 2022;970.0;10.0;1440.0
7555;JZ Totaal jeugdzorg in natura;Rheden;2022;1145.0;11.8;1795.0
7556;JZ Totaal jeugdzorg in natura;Rheden;1e halfjaar 2023;1015.0;10.4;1495.0
7557;JZ Totaal jeugdzorg in natura;Rheden;2e halfjaar 2023;1025.0;10.6;1500.0
7558;JZ Totaal jeugdzorg in natura;Rheden;2023;1185.0;12.2;1855.0
7559;JZ Totaal jeugdzorg in natura;Rheden;1e half jaar 2024;950.0;9.8;1395.0
7560;JZ Totaal jeugdzorg in natura;Rhenen;1e halfjaar 2021;370.0;6.7;505.0
7561;JZ Totaal jeugdzorg in natura;Rhenen;2e halfjaar 2021;380.0;6.9;505.0
7562;JZ Totaal jeugdzorg in natura;Rhenen;2021;445.0;8.1;625.0
7563;JZ Totaal jeugdzorg in natura;Rhenen;1e halfjaar 2022;355.0;6.5;485.0
7564;JZ Totaal jeugdzorg in natura;Rhenen;2e halfjaar 2022;355.0;6.4;500.0
7565;JZ Totaal jeugdzorg in natura;Rhenen;2022;415.0;7.5;610.0
7566;JZ Totaal jeugdzorg in natura;Rhenen;1e halfjaar 2023;405.0;7.3;565.0
7567;JZ Totaal jeugdzorg in natura;Rhenen;2e halfjaar 2023;465.0;8.4;625.0
7568;JZ Totaal jeugdzorg in natura;Rhenen;2023;510.0;9.3;745.0
7569;JZ Totaal jeugdzorg in natura;Rhenen;1e half jaar 2024;440.0;8.2;605.0
7570;JZ Totaal jeugdzorg in natura;Ridderkerk;1e halfjaar 2021;785.0;7.0;1125.0
7571;JZ Totaal jeugdzorg in natura;Ridderkerk;2e halfjaar 2021;830.0;7.5;1190.0
7572;JZ Totaal jeugdzorg in natura;Ridderkerk;2021;965.0;8.7;1490.0
7573;JZ Totaal jeugdzorg in natura;Ridderkerk;1e halfjaar 2022;855.0;7.5;1185.0
7574;JZ Totaal jeugdzorg in natura;Ridderkerk;2e halfjaar 2022;890.0;7.8;1230.0
7575;JZ Totaal jeugdzorg in natura;Ridderkerk;2022;1050.0;9.2;1555.0
7576;JZ Totaal jeugdzorg in natura;Ridderkerk;1e halfjaar 2023;930.0;8.0;1330.0
7577;JZ Totaal jeugdzorg in natura;Ridderkerk;2e halfjaar 2023;950.0;8.2;1320.0
7578;JZ Totaal jeugdzorg in natura;Ridderkerk;2023;1120.0;9.7;1685.0
7579;JZ Totaal jeugdzorg in natura;Ridderkerk;1e half jaar 2024;1000.0;8.6;1310.0
7580;JZ Totaal jeugdzorg in natura;Rijssen-Holten;1e halfjaar 2021;1025.0;8.8;1550.0
7581;JZ Totaal jeugdzorg in natura;Rijssen-Holten;2e halfjaar 2021;1055.0;9.1;1585.0
7582;JZ Totaal jeugdzorg in natura;Rijssen-Holten;2021;1195.0;10.3;1910.0
7583;JZ Totaal jeugdzorg in natura;Rijssen-Holten;1e halfjaar 2022;1045.0;9.0;1525.0
7584;JZ Totaal jeugdzorg in natura;Rijssen-Holten;2e halfjaar 2022;1040.0;9.0;1505.0
7585;JZ Totaal jeugdzorg in natura;Rijssen-Holten;2022;1195.0;10.3;1815.0
7586;JZ Totaal jeugdzorg in natura;Rijssen-Holten;1e halfjaar 2023;1000.0;8.6;1475.0
7587;JZ Totaal jeugdzorg in natura;Rijssen-Holten;2e halfjaar 2023;945.0;8.2;1380.0
7588;JZ Totaal jeugdzorg in natura;Rijssen-Holten;2023;1125.0;9.7;1745.0
7589;JZ Totaal jeugdzorg in natura;Rijssen-Holten;1e half jaar 2024;965.0;8.4;1365.0
7590;JZ Totaal jeugdzorg in natura;Rijswijk (ZH.);1e halfjaar 2021;1170.0;8.8;1735.0
7591;JZ Totaal jeugdzorg in natura;Rijswijk (ZH.);2e halfjaar 2021;1205.0;9.0;1830.0
7592;JZ Totaal jeugdzorg in natura;Rijswijk (ZH.);2021;1425.0;10.7;2280.0
7593;JZ Totaal jeugdzorg in natura;Rijswijk (ZH.);1e halfjaar 2022;1330.0;9.5;1980.0
7594;JZ Totaal jeugdzorg in natura;Rijswijk (ZH.);2e halfjaar 2022;1315.0;9.4;2000.0
7595;JZ Totaal jeugdzorg in natura;Rijswijk (ZH.);2022;1570.0;11.2;2555.0
7596;JZ Totaal jeugdzorg in natura;Rijswijk (ZH.);1e halfjaar 2023;1390.0;9.6;2100.0
7597;JZ Totaal jeugdzorg in natura;Rijswijk (ZH.);2e halfjaar 2023;1420.0;9.8;2095.0
7598;JZ Totaal jeugdzorg in natura;Rijswijk (ZH.);2023;1685.0;11.7;2715.0
