ID;Geslacht;Leeftijd;Nationaliteit;RegioS;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
6209;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Nederland (LD);2015;15721.0;5859.0;9862.0;291.0;1952.0;-1661.0
6210;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Nederland (LD);2016;24405.0;6100.0;18305.0;261.0;1868.0;-1607.0
6211;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Nederland (LD);2017;28223.0;6763.0;21460.0;294.0;2500.0;-2206.0
6212;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Nederland (LD);2018;19751.0;6240.0;13511.0;327.0;1675.0;-1348.0
6213;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Nederland (LD);2019;19903.0;7010.0;12893.0;270.0;1847.0;-1577.0
6214;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Nederland (LD);2020;15674.0;7443.0;8231.0;251.0;1798.0;-1547.0
6215;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Nederland (LD);2021;24424.0;6604.0;17820.0;237.0;1847.0;-1610.0
6216;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Oost-Nederland (LD);2010;15547.0;9326.0;6221.0;677.0;5082.0;-4405.0
6217;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Oost-Nederland (LD);2011;16114.0;9261.0;6853.0;915.0;4536.0;-3621.0
6218;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Oost-Nederland (LD);2012;14899.0;9656.0;5243.0;853.0;4078.0;-3225.0
6219;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Oost-Nederland (LD);2013;16304.0;11140.0;5164.0;841.0;5138.0;-4297.0
6220;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Oost-Nederland (LD);2014;18685.0;10674.0;8011.0;726.0;3359.0;-2633.0
6221;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Oost-Nederland (LD);2015;23833.0;10949.0;12884.0;677.0;3558.0;-2881.0
6222;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Oost-Nederland (LD);2016;25710.0;11666.0;14044.0;717.0;3981.0;-3264.0
6223;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Oost-Nederland (LD);2017;20129.0;12020.0;8109.0;683.0;4011.0;-3328.0
6224;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Oost-Nederland (LD);2018;23266.0;12570.0;10696.0;697.0;3489.0;-2792.0
6225;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Oost-Nederland (LD);2019;28259.0;14490.0;13769.0;760.0;4327.0;-3567.0
6226;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Oost-Nederland (LD);2020;21474.0;13982.0;7492.0;557.0;3970.0;-3413.0
6227;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Oost-Nederland (LD);2021;25317.0;13598.0;11719.0;501.0;4237.0;-3736.0
6228;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;West-Nederland (LD);2010;65276.0;40059.0;25217.0;4979.0;19482.0;-14503.0
6229;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;West-Nederland (LD);2011;71259.0;43007.0;28252.0;4840.0;18158.0;-13318.0
6230;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;West-Nederland (LD);2012;70188.0;51541.0;18647.0;4697.0;22512.0;-17815.0
6231;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;West-Nederland (LD);2013;72649.0;52061.0;20588.0;4806.0;20921.0;-16115.0
6232;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;West-Nederland (LD);2014;80994.0;50411.0;30583.0;4577.0;17214.0;-12637.0
6233;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;West-Nederland (LD);2015;87078.0;51654.0;35424.0;4327.0;15312.0;-10985.0
6234;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;West-Nederland (LD);2016;93210.0;54506.0;38704.0;3659.0;14650.0;-10991.0
6235;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;West-Nederland (LD);2017;99439.0;58860.0;40579.0;4106.0;17506.0;-13400.0
6236;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;West-Nederland (LD);2018;109804.0;62473.0;47331.0;4040.0;15364.0;-11324.0
6237;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;West-Nederland (LD);2019;124163.0;65582.0;58581.0;3759.0;13263.0;-9504.0
6238;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;West-Nederland (LD);2020;95052.0;68270.0;26782.0;3252.0;13222.0;-9970.0
6239;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;West-Nederland (LD);2021;112191.0;58331.0;53860.0;3284.0;11071.0;-7787.0
6240;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Nederland (LD);2010;20736.0;10343.0;10393.0;987.0;4421.0;-3434.0
6241;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Nederland (LD);2011;22574.0;12517.0;10057.0;1019.0;4876.0;-3857.0
6242;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Nederland (LD);2012;22244.0;13595.0;8649.0;1087.0;4868.0;-3781.0
6243;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Nederland (LD);2013;24450.0;14504.0;9946.0;918.0;3713.0;-2795.0
6244;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Nederland (LD);2014;27888.0;16036.0;11852.0;861.0;4423.0;-3562.0
6245;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Nederland (LD);2015;32851.0;16728.0;16123.0;831.0;4473.0;-3642.0
6246;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Nederland (LD);2016;38833.0;17649.0;21184.0;863.0;4897.0;-4034.0
6247;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Nederland (LD);2017;36065.0;18781.0;17284.0;798.0;4757.0;-3959.0
6248;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Nederland (LD);2018;38184.0;21519.0;16665.0;745.0;5261.0;-4516.0
6249;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Nederland (LD);2019;42903.0;22826.0;20077.0;883.0;5803.0;-4920.0
6250;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Nederland (LD);2020;38412.0;23477.0;14935.0;811.0;5033.0;-4222.0
6251;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Nederland (LD);2021;46124.0;22023.0;24101.0;709.0;5043.0;-4334.0
6252;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (PV);2010;4752.0;2397.0;2355.0;171.0;1043.0;-872.0
6253;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (PV);2011;4907.0;3276.0;1631.0;178.0;1309.0;-1131.0
6254;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (PV);2012;5001.0;3750.0;1251.0;174.0;1237.0;-1063.0
6255;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (PV);2013;5362.0;3385.0;1977.0;201.0;1138.0;-937.0
6256;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (PV);2014;7612.0;4168.0;3444.0;187.0;1533.0;-1346.0
6257;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (PV);2015;10348.0;3966.0;6382.0;164.0;1359.0;-1195.0
6258;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (PV);2016;10722.0;4135.0;6587.0;149.0;1289.0;-1140.0
6259;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (PV);2017;7704.0;4560.0;3144.0;180.0;1618.0;-1438.0
6260;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (PV);2018;15590.0;4048.0;11542.0;155.0;883.0;-728.0
6261;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (PV);2019;15080.0;4834.0;10246.0;123.0;1133.0;-1010.0
6262;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (PV);2020;12477.0;5206.0;7271.0;132.0;1155.0;-1023.0
6263;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Groningen (PV);2021;21215.0;4370.0;16845.0;86.0;823.0;-737.0
6264;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Fryslân (PV);2010;2531.0;1130.0;1401.0;96.0;399.0;-303.0
6265;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Fryslân (PV);2011;2249.0;1315.0;934.0;76.0;358.0;-282.0
6266;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Fryslân (PV);2012;2233.0;1408.0;825.0;105.0;312.0;-207.0
6267;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Fryslân (PV);2013;2363.0;1351.0;1012.0;124.0;299.0;-175.0
6268;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Fryslân (PV);2014;2798.0;1548.0;1250.0;62.0;366.0;-304.0
6269;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Fryslân (PV);2015;2577.0;1246.0;1331.0;62.0;236.0;-174.0
6270;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Fryslân (PV);2016;2404.0;1284.0;1120.0;47.0;271.0;-224.0
6271;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Fryslân (PV);2017;2319.0;1662.0;657.0;40.0;579.0;-539.0
6272;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Fryslân (PV);2018;2720.0;1535.0;1185.0;74.0;414.0;-340.0
6273;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Fryslân (PV);2019;3160.0;1471.0;1689.0;63.0;318.0;-255.0
6274;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Fryslân (PV);2020;2252.0;1667.0;585.0;57.0;369.0;-312.0
6275;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Fryslân (PV);2021;2249.0;1502.0;747.0;80.0;590.0;-510.0
6276;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Drenthe (PV);2010;1393.0;789.0;604.0;103.0;422.0;-319.0
6277;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Drenthe (PV);2011;1354.0;838.0;516.0;91.0;484.0;-393.0
6278;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Drenthe (PV);2012;1113.0;812.0;301.0;102.0;546.0;-444.0
6279;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Drenthe (PV);2013;1193.0;609.0;584.0;91.0;330.0;-239.0
6280;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Drenthe (PV);2014;1371.0;606.0;765.0;79.0;313.0;-234.0
6281;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Drenthe (PV);2015;2796.0;647.0;2149.0;65.0;357.0;-292.0
6282;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Drenthe (PV);2016;11279.0;681.0;10598.0;65.0;308.0;-243.0
6283;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Drenthe (PV);2017;18200.0;541.0;17659.0;74.0;303.0;-229.0
6284;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Drenthe (PV);2018;1441.0;657.0;784.0;98.0;378.0;-280.0
6285;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Drenthe (PV);2019;1663.0;705.0;958.0;84.0;396.0;-312.0
6286;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Drenthe (PV);2020;945.0;570.0;375.0;62.0;274.0;-212.0
6287;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Drenthe (PV);2021;960.0;732.0;228.0;71.0;434.0;-363.0
6288;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Overijssel (PV);2010;4867.0;2585.0;2282.0;217.0;1259.0;-1042.0
6289;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Overijssel (PV);2011;5176.0;3384.0;1792.0;319.0;1697.0;-1378.0
6290;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Overijssel (PV);2012;4566.0;3274.0;1292.0;293.0;1264.0;-971.0
6291;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Overijssel (PV);2013;4559.0;3349.0;1210.0;245.0;1341.0;-1096.0
6292;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Overijssel (PV);2014;4738.0;3399.0;1339.0;175.0;1156.0;-981.0
6293;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Overijssel (PV);2015;6508.0;3061.0;3447.0;181.0;971.0;-790.0
6294;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Overijssel (PV);2016;5700.0;3363.0;2337.0;221.0;1314.0;-1093.0
6295;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Overijssel (PV);2017;5156.0;3115.0;2041.0;171.0;967.0;-796.0
6296;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Overijssel (PV);2018;5927.0;3162.0;2765.0;170.0;701.0;-531.0
6297;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Overijssel (PV);2019;7162.0;3818.0;3344.0;192.0;1110.0;-918.0
6298;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Overijssel (PV);2020;5558.0;3576.0;1982.0;148.0;1023.0;-875.0
6299;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Overijssel (PV);2021;6416.0;3545.0;2871.0;141.0;1072.0;-931.0
6300;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Flevoland (PV);2010;2926.0;1210.0;1716.0;112.0;446.0;-334.0
6301;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Flevoland (PV);2011;3084.0;1063.0;2021.0;165.0;547.0;-382.0
6302;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Flevoland (PV);2012;2614.0;1136.0;1478.0;170.0;566.0;-396.0
6303;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Flevoland (PV);2013;3606.0;1661.0;1945.0;178.0;954.0;-776.0
6304;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Flevoland (PV);2014;4748.0;1756.0;2992.0;173.0;483.0;-310.0
6305;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Flevoland (PV);2015;6049.0;2269.0;3780.0;156.0;562.0;-406.0
6306;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Flevoland (PV);2016;5379.0;2051.0;3328.0;178.0;588.0;-410.0
6307;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Flevoland (PV);2017;3556.0;2287.0;1269.0;159.0;625.0;-466.0
6308;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Flevoland (PV);2018;4032.0;2316.0;1716.0;149.0;506.0;-357.0
6309;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Flevoland (PV);2019;5296.0;2817.0;2479.0;145.0;487.0;-342.0
6310;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Flevoland (PV);2020;3540.0;2420.0;1120.0;122.0;531.0;-409.0
6311;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Flevoland (PV);2021;4443.0;3008.0;1435.0;112.0;836.0;-724.0
6312;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gelderland (PV);2010;7754.0;5531.0;2223.0;348.0;3377.0;-3029.0
6313;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gelderland (PV);2011;7854.0;4814.0;3040.0;431.0;2292.0;-1861.0
6314;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gelderland (PV);2012;7719.0;5246.0;2473.0;390.0;2248.0;-1858.0
6315;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gelderland (PV);2013;8139.0;6130.0;2009.0;418.0;2843.0;-2425.0
6316;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gelderland (PV);2014;9199.0;5519.0;3680.0;378.0;1720.0;-1342.0
6317;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gelderland (PV);2015;11276.0;5619.0;5657.0;340.0;2025.0;-1685.0
6318;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gelderland (PV);2016;14631.0;6252.0;8379.0;318.0;2079.0;-1761.0
6319;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gelderland (PV);2017;11417.0;6618.0;4799.0;353.0;2419.0;-2066.0
6320;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gelderland (PV);2018;13307.0;7092.0;6215.0;378.0;2282.0;-1904.0
6321;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gelderland (PV);2019;15801.0;7855.0;7946.0;423.0;2730.0;-2307.0
6322;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gelderland (PV);2020;12376.0;7986.0;4390.0;287.0;2416.0;-2129.0
6323;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Gelderland (PV);2021;14458.0;7045.0;7413.0;248.0;2329.0;-2081.0
6324;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Utrecht (PV);2010;6503.0;4022.0;2481.0;366.0;1446.0;-1080.0
6325;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Utrecht (PV);2011;6808.0;4298.0;2510.0;361.0;1059.0;-698.0
6326;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Utrecht (PV);2012;6600.0;4401.0;2199.0;352.0;1324.0;-972.0
6327;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Utrecht (PV);2013;7115.0;4627.0;2488.0;358.0;1190.0;-832.0
6328;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Utrecht (PV);2014;7573.0;4597.0;2976.0;285.0;988.0;-703.0
6329;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Utrecht (PV);2015;8653.0;4568.0;4085.0;237.0;1042.0;-805.0
6330;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Utrecht (PV);2016;8826.0;4216.0;4610.0;249.0;891.0;-642.0
6331;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Utrecht (PV);2017;8453.0;4758.0;3695.0;256.0;1269.0;-1013.0
6332;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Utrecht (PV);2018;9471.0;5474.0;3997.0;218.0;1047.0;-829.0
6333;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Utrecht (PV);2019;11021.0;6240.0;4781.0;232.0;1045.0;-813.0
6334;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Utrecht (PV);2020;8349.0;6227.0;2122.0;174.0;667.0;-493.0
6335;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Utrecht (PV);2021;10125.0;5300.0;4825.0;163.0;954.0;-791.0
6336;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Holland (PV);2010;26347.0;16604.0;9743.0;2346.0;8695.0;-6349.0
6337;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Holland (PV);2011;27757.0;18183.0;9574.0;2174.0;8529.0;-6355.0
6338;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Holland (PV);2012;27486.0;20231.0;7255.0;2273.0;8673.0;-6400.0
6339;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Holland (PV);2013;28312.0;20209.0;8103.0;2124.0;7754.0;-5630.0
6340;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Holland (PV);2014;33802.0;20248.0;13554.0;1912.0;6736.0;-4824.0
6341;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Holland (PV);2015;37155.0;20595.0;16560.0;1596.0;4863.0;-3267.0
6342;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Holland (PV);2016;41453.0;21985.0;19468.0;1168.0;3812.0;-2644.0
6343;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Holland (PV);2017;45381.0;24881.0;20500.0;1255.0;5979.0;-4724.0
6344;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Holland (PV);2018;51797.0;27454.0;24343.0;1501.0;5792.0;-4291.0
6345;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Holland (PV);2019;58554.0;29390.0;29164.0;1310.0;5056.0;-3746.0
6346;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Holland (PV);2020;42780.0;29511.0;13269.0;988.0;3595.0;-2607.0
6347;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Holland (PV);2021;51497.0;26210.0;25287.0;667.0;2891.0;-2224.0
6348;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Holland (PV);2010;30261.0;18297.0;11964.0;2194.0;8711.0;-6517.0
6349;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Holland (PV);2011;34007.0;19312.0;14695.0;2210.0;7959.0;-5749.0
6350;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Holland (PV);2012;33328.0;25345.0;7983.0;1989.0;11697.0;-9708.0
6351;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Holland (PV);2013;34601.0;26012.0;8589.0;2230.0;11475.0;-9245.0
6352;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Holland (PV);2014;37107.0;24133.0;12974.0;2316.0;8985.0;-6669.0
6353;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Holland (PV);2015;38582.0;25116.0;13466.0;2407.0;8909.0;-6502.0
6354;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Holland (PV);2016;39919.0;26828.0;13091.0;2159.0;9465.0;-7306.0
6355;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Holland (PV);2017;42804.0;27796.0;15008.0;2526.0;9861.0;-7335.0
6356;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Holland (PV);2018;45279.0;27792.0;17487.0;2268.0;8013.0;-5745.0
6357;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Holland (PV);2019;51313.0;28079.0;23234.0;2154.0;6674.0;-4520.0
6358;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Holland (PV);2020;40916.0;30807.0;10109.0;2036.0;8551.0;-6515.0
6359;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zuid-Holland (PV);2021;47411.0;24929.0;22482.0;2404.0;6706.0;-4302.0
6360;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zeeland (PV);2010;2165.0;1136.0;1029.0;73.0;630.0;-557.0
6361;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zeeland (PV);2011;2687.0;1214.0;1473.0;95.0;611.0;-516.0
6362;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zeeland (PV);2012;2774.0;1564.0;1210.0;83.0;818.0;-735.0
6363;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zeeland (PV);2013;2621.0;1213.0;1408.0;94.0;502.0;-408.0
6364;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zeeland (PV);2014;2512.0;1433.0;1079.0;64.0;505.0;-441.0
6365;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zeeland (PV);2015;2688.0;1375.0;1313.0;87.0;498.0;-411.0
6366;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zeeland (PV);2016;3012.0;1477.0;1535.0;83.0;482.0;-399.0
6367;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zeeland (PV);2017;2801.0;1425.0;1376.0;69.0;397.0;-328.0
6368;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zeeland (PV);2018;3257.0;1753.0;1504.0;53.0;512.0;-459.0
6369;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zeeland (PV);2019;3275.0;1873.0;1402.0;63.0;488.0;-425.0
6370;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zeeland (PV);2020;3007.0;1725.0;1282.0;54.0;409.0;-355.0
6371;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Zeeland (PV);2021;3158.0;1892.0;1266.0;50.0;520.0;-470.0
6372;Totaal mannen en vrouwen;Totaal;Totaal niet-Nederlandse nationaliteit;Noord-Brabant (PV);2010;13178.0;6674.0;6504.0;664.0;2881.0;-2217.0
