ID;TotaalHerkomstgroeperingen;Generatie;Leeftijdsgroepen;Geslacht;Perioden;Vermogensmisdrijven_1;VernielingEnOpenbareOrde_2;Geweldsmisdrijven_3;Verkeersmisdrijven_4;OverigeMisdrijven_5;Firstoffender_6;Meerpleger_7;Veelpleger_8;EnkelsoortigeVerdachte_9;TweesoortigeVerdachte_10;MeersoortigeVerdachte_11;Vermogensmisdrijven_12;VernielingEnOpenbareOrde_13;Geweldsmisdrijven_14;Verkeersmisdrijven_15;OverigeMisdrijven_16;Firstoffender_17;Meerpleger_18;Veelpleger_19;EnkelsoortigeVerdachte_20;TweesoortigeVerdachte_21;MeersoortigeVerdachte_22
4929;Overige westers;2;18 tot 25 jaar;Mannen;2000;30.9;30.4;23.0;21.2;13.6;38.2;55.2;6.5;84.0;13.4;2.6;30.9;30.4;23.0;21.2;13.6;38.2;55.2;6.5;84.0;13.4;2.6
4930;Overige westers;2;18 tot 25 jaar;Mannen;2001;29.9;32.4;26.0;24.4;12.4;38.7;54.5;6.8;81.2;13.8;5.0;29.9;32.4;26.0;24.4;12.4;38.7;54.5;6.8;81.2;13.8;5.0
4931;Overige westers;2;18 tot 25 jaar;Mannen;2002;24.4;29.9;23.0;26.6;17.5;40.4;53.5;6.1;82.9;13.2;3.9;24.4;29.9;23.0;26.6;17.5;40.4;53.5;6.1;82.9;13.2;3.9
4932;Overige westers;2;18 tot 25 jaar;Mannen;2003;25.3;35.7;25.1;22.4;16.0;35.7;59.3;4.9;79.1;18.1;2.9;25.3;35.7;25.1;22.4;16.0;35.7;59.3;4.9;79.1;18.1;2.9
4933;Overige westers;2;18 tot 25 jaar;Mannen;2004;25.3;32.9;23.3;25.5;16.9;36.5;58.3;5.2;78.9;18.2;2.9;25.3;32.9;23.3;25.5;16.9;36.5;58.3;5.2;78.9;18.2;2.9
4934;Overige westers;2;18 tot 25 jaar;Mannen;2005;22.2;35.4;31.9;22.7;17.8;39.0;56.5;4.4;76.7;18.3;5.1;22.2;35.4;31.9;22.7;17.8;39.0;56.5;4.4;76.7;18.3;5.1
4935;Overige westers;2;18 tot 25 jaar;Mannen;2006*;21.5;33.8;25.7;24.2;17.3;39.0;55.7;5.2;80.6;16.7;2.8;21.5;33.8;25.7;24.2;17.3;39.0;55.7;5.2;80.6;16.7;2.8
4936;Overige westers;2;18 tot 25 jaar;Vrouwen;1999;48.8;;;;;74.4;25.6;;90.7;;;48.8;;;;;74.4;25.6;;90.7;;
4937;Overige westers;2;18 tot 25 jaar;Vrouwen;2000;40.5;;27.0;;;70.3;29.7;;91.9;;;40.5;;27.0;;;70.3;29.7;;91.9;;
4938;Overige westers;2;18 tot 25 jaar;Vrouwen;2001;39.1;;21.7;28.3;;73.9;26.1;;89.1;;;39.1;;21.7;28.3;;73.9;26.1;;89.1;;
4939;Overige westers;2;18 tot 25 jaar;Vrouwen;2002;36.6;;;28.2;14.1;80.3;19.7;;97.2;;;36.6;;;28.2;14.1;80.3;19.7;;97.2;;
4940;Overige westers;2;18 tot 25 jaar;Vrouwen;2003;42.4;17.4;20.7;18.5;13.0;72.8;27.2;;90.2;;;42.4;17.4;20.7;18.5;13.0;72.8;27.2;;90.2;;
4941;Overige westers;2;18 tot 25 jaar;Vrouwen;2004;40.4;23.4;28.7;;;60.6;39.4;;90.4;;;40.4;23.4;28.7;;;60.6;39.4;;90.4;;
4942;Overige westers;2;18 tot 25 jaar;Vrouwen;2005;33.9;10.2;29.1;24.4;12.6;64.6;35.4;;89.8;10.2;;33.9;10.2;29.1;24.4;12.6;64.6;35.4;;89.8;10.2;
4943;Overige westers;2;18 tot 25 jaar;Vrouwen;2006*;38.4;21.6;17.6;16.8;15.2;69.6;30.4;;90.4;9.6;;38.4;21.6;17.6;16.8;15.2;69.6;30.4;;90.4;9.6;
4944;Overige westers;2;25 tot 45 jaar;Totaal mannen en vrouwen;1999;33.6;17.9;24.1;31.6;14.2;33.1;42.9;24.0;83.5;12.2;4.3;33.6;17.9;24.1;31.6;14.2;33.1;42.9;24.0;83.5;12.2;4.3
4945;Overige westers;2;25 tot 45 jaar;Totaal mannen en vrouwen;2000;28.0;17.9;22.6;38.1;14.1;29.4;46.5;24.2;83.3;13.5;3.2;28.0;17.9;22.6;38.1;14.1;29.4;46.5;24.2;83.3;13.5;3.2
4946;Overige westers;2;25 tot 45 jaar;Totaal mannen en vrouwen;2001;27.2;15.8;27.5;35.5;16.3;32.4;42.6;25.0;82.2;14.0;3.9;27.2;15.8;27.5;35.5;16.3;32.4;42.6;25.0;82.2;14.0;3.9
4947;Overige westers;2;25 tot 45 jaar;Totaal mannen en vrouwen;2002;25.3;17.5;27.5;35.4;17.0;31.2;44.8;24.0;83.1;12.5;4.4;25.3;17.6;27.5;35.4;17.0;31.2;44.8;24.0;83.1;12.5;4.4
4948;Overige westers;2;25 tot 45 jaar;Totaal mannen en vrouwen;2003;25.7;17.7;24.1;33.5;20.3;28.9;48.0;23.1;84.5;10.8;4.7;25.7;17.8;24.1;33.5;20.3;28.9;48.0;23.2;84.5;10.8;4.7
4949;Overige westers;2;25 tot 45 jaar;Totaal mannen en vrouwen;2004;25.8;17.3;25.6;33.2;22.4;29.8;49.8;20.3;81.4;13.9;4.7;25.8;17.3;25.7;33.2;22.4;29.8;49.8;20.3;81.4;13.9;4.7
4950;Overige westers;2;25 tot 45 jaar;Totaal mannen en vrouwen;2005;20.6;20.1;29.5;34.3;21.0;31.3;47.9;20.9;79.8;15.7;4.5;20.6;20.1;29.5;34.3;21.0;31.3;47.9;20.9;79.8;15.7;4.5
4951;Overige westers;2;25 tot 45 jaar;Totaal mannen en vrouwen;2006*;23.6;17.3;28.2;33.0;19.4;31.9;49.3;18.8;83.0;13.2;3.8;23.6;17.3;28.2;33.0;19.4;31.9;49.3;18.8;83.0;13.2;3.8
4952;Overige westers;2;25 tot 45 jaar;Mannen;1999;29.2;18.5;26.8;34.0;14.6;29.4;44.0;26.6;82.3;12.9;4.8;29.2;18.5;26.8;34.0;14.6;29.4;44.0;26.6;82.3;12.9;4.8
4953;Overige westers;2;25 tot 45 jaar;Mannen;2000;26.0;18.7;25.1;38.6;14.8;24.2;48.7;27.2;81.5;14.8;3.7;26.0;18.7;25.1;38.6;14.8;24.2;48.7;27.2;81.5;14.8;3.7
4954;Overige westers;2;25 tot 45 jaar;Mannen;2001;24.2;15.7;29.8;36.7;17.1;29.9;43.3;26.8;81.3;14.5;4.2;24.2;15.7;29.8;36.7;17.1;29.9;43.3;26.8;81.3;14.5;4.2
4955;Overige westers;2;25 tot 45 jaar;Mannen;2002;23.1;18.9;27.9;37.0;17.8;27.7;46.9;25.4;82.0;12.9;5.0;23.1;18.9;27.9;37.0;17.8;27.7;46.9;25.4;82.0;12.9;5.0
4956;Overige westers;2;25 tot 45 jaar;Mannen;2003;24.3;19.7;25.6;34.3;20.1;24.5;49.6;25.9;82.9;11.4;5.6;24.3;19.7;25.6;34.3;20.1;24.5;49.6;25.9;82.9;11.4;5.6
4957;Overige westers;2;25 tot 45 jaar;Mannen;2004;24.2;17.8;26.6;34.4;22.1;25.3;52.2;22.6;81.1;13.7;5.2;24.2;17.8;26.6;34.4;22.1;25.3;52.2;22.6;81.1;13.7;5.2
4958;Overige westers;2;25 tot 45 jaar;Mannen;2005;19.8;20.5;31.1;35.6;21.0;26.7;50.2;23.2;78.0;16.8;5.2;19.8;20.5;31.1;35.6;21.0;26.7;50.2;23.2;78.0;16.8;5.2
4959;Overige westers;2;25 tot 45 jaar;Mannen;2006*;22.3;17.8;29.9;33.4;18.5;27.0;51.8;21.1;82.8;13.3;3.9;22.3;17.8;29.9;33.4;18.5;27.0;51.8;21.1;82.8;13.3;3.9
4960;Overige westers;2;25 tot 45 jaar;Vrouwen;1999;54.4;14.9;11.4;20.2;12.3;50.9;37.7;11.4;89.5;8.8;;54.4;14.9;11.4;20.2;12.3;50.9;37.7;11.4;89.5;8.8;
4961;Overige westers;2;25 tot 45 jaar;Vrouwen;2000;36.7;14.2;11.7;35.8;10.8;52.5;36.7;10.8;91.7;;;36.7;14.2;11.7;35.8;10.8;52.5;36.7;10.8;91.7;;
4962;Overige westers;2;25 tot 45 jaar;Vrouwen;2001;45.3;15.8;13.7;28.4;11.6;47.4;38.9;13.7;87.4;10.5;;45.3;15.8;13.7;28.4;11.6;47.4;38.9;13.7;87.4;10.5;
4963;Overige westers;2;25 tot 45 jaar;Vrouwen;2002;37.3;10.2;25.4;26.3;12.7;50.8;33.1;16.1;89.0;10.2;;37.3;10.2;25.4;26.3;12.7;50.8;33.1;16.1;89.0;10.2;
4964;Overige westers;2;25 tot 45 jaar;Vrouwen;2003;32.2;8.4;16.8;29.4;21.0;50.3;39.9;9.8;92.3;7.7;;32.2;8.4;16.8;29.4;21.0;50.3;39.9;9.8;92.3;7.7;
4965;Overige westers;2;25 tot 45 jaar;Vrouwen;2004;33.6;14.8;20.8;27.5;23.5;52.3;38.3;9.4;82.6;14.8;;33.6;14.8;20.8;27.5;23.5;52.3;38.3;9.4;82.6;14.8;
4966;Overige westers;2;25 tot 45 jaar;Vrouwen;2005;25.0;17.9;21.2;27.6;20.5;55.1;35.9;9.0;89.1;10.3;;25.0;17.9;21.2;27.6;20.5;55.1;35.9;9.0;89.1;10.3;
4967;Overige westers;2;25 tot 45 jaar;Vrouwen;2006*;29.7;15.2;20.6;30.9;23.6;54.5;37.6;7.9;84.2;12.7;;29.7;15.2;20.6;30.9;23.6;54.5;37.6;7.9;84.2;12.7;
4968;Overige westers;2;45 tot 80 jaar;Totaal mannen en vrouwen;1999;21.1;11.2;19.3;44.7;16.1;52.8;31.7;15.5;91.3;;;21.2;11.1;19.2;44.7;16.1;52.9;31.7;15.4;91.4;;
4969;Overige westers;2;45 tot 80 jaar;Totaal mannen en vrouwen;2000;25.0;10.6;18.1;42.6;13.3;57.4;30.9;11.7;91.5;7.4;;25.1;10.6;18.0;42.6;13.2;57.8;30.7;11.6;91.5;7.4;
4970;Overige westers;2;45 tot 80 jaar;Totaal mannen en vrouwen;2001;24.2;11.3;18.0;42.8;14.4;55.2;29.4;15.5;92.3;;;24.5;11.3;18.0;42.7;14.3;55.4;29.2;15.4;92.3;;
4971;Overige westers;2;45 tot 80 jaar;Totaal mannen en vrouwen;2002;24.1;12.9;20.1;43.8;14.3;57.6;27.7;14.7;87.9;9.4;;24.2;12.9;20.0;43.7;14.2;57.8;27.6;14.6;88.1;9.3;
4972;Overige westers;2;45 tot 80 jaar;Totaal mannen en vrouwen;2003;19.4;12.8;18.5;44.5;17.6;54.2;36.1;9.7;89.0;9.3;;19.4;12.8;18.6;44.3;17.6;54.3;36.1;9.6;89.0;9.2;
4973;Overige westers;2;45 tot 80 jaar;Totaal mannen en vrouwen;2004;22.0;14.4;22.3;37.9;14.4;54.2;34.1;11.7;89.8;9.5;;22.1;14.4;22.2;37.9;14.4;54.3;34.1;11.6;89.8;9.5;
4974;Overige westers;2;45 tot 80 jaar;Totaal mannen en vrouwen;2005;19.2;9.0;24.9;43.3;16.3;54.3;32.2;13.5;89.4;8.6;;19.3;9.0;24.7;43.3;16.3;54.4;32.1;13.4;89.4;8.5;
4975;Overige westers;2;45 tot 80 jaar;Totaal mannen en vrouwen;2006*;21.3;14.1;23.7;37.8;16.5;51.9;30.9;17.2;88.3;10.3;;21.3;14.1;23.6;37.8;16.5;52.0;30.9;17.1;88.4;10.3;
4976;Overige westers;2;45 tot 80 jaar;Mannen;1999;19.5;12.8;20.3;45.1;17.3;50.4;31.6;18.0;89.5;;;19.5;12.8;20.3;45.1;17.3;50.4;31.6;18.0;89.5;;
4977;Overige westers;2;45 tot 80 jaar;Mannen;2000;24.0;11.0;19.2;41.1;15.8;51.4;34.2;14.4;90.4;8.2;;24.0;11.0;19.2;41.1;15.8;51.4;34.2;14.4;90.4;8.2;
4978;Overige westers;2;45 tot 80 jaar;Mannen;2001;18.9;11.9;18.9;45.3;17.0;49.7;32.7;17.6;91.8;;;18.9;11.9;18.9;45.3;17.0;49.7;32.7;17.6;91.8;;
4979;Overige westers;2;45 tot 80 jaar;Mannen;2002;21.3;14.8;23.0;44.3;15.3;53.6;29.0;17.5;85.2;11.5;;21.3;14.8;23.0;44.3;15.3;53.6;29.0;17.5;85.2;11.5;
4980;Overige westers;2;45 tot 80 jaar;Mannen;2003;18.4;12.8;16.2;48.6;17.9;51.4;36.3;12.3;87.7;10.6;;18.4;12.8;16.2;48.6;17.9;51.4;36.3;12.3;87.7;10.6;
4981;Overige westers;2;45 tot 80 jaar;Mannen;2004;19.5;13.7;26.3;37.1;13.7;51.2;34.6;14.1;90.2;9.3;;19.5;13.7;26.3;37.1;13.7;51.2;34.6;14.1;90.2;9.3;
4982;Overige westers;2;45 tot 80 jaar;Mannen;2005;17.2;8.6;29.3;41.4;17.2;50.0;35.4;14.6;88.4;9.6;;17.2;8.6;29.3;41.4;17.2;50.0;35.4;14.6;88.4;9.6;
4983;Overige westers;2;45 tot 80 jaar;Mannen;2006*;20.7;14.5;26.4;36.6;17.6;46.7;33.0;20.3;86.3;11.9;;20.7;14.5;26.4;36.6;17.6;46.7;33.0;20.3;86.3;11.9;
4984;Overige westers;2;45 tot 80 jaar;Vrouwen;1999;;;;42.9;;64.3;;;100.0;;;;;;42.9;;64.3;;;100.0;;
4985;Overige westers;2;45 tot 80 jaar;Vrouwen;2000;28.6;;;47.6;;78.6;;;95.2;;;28.6;;;47.6;;78.6;;;95.2;;
4986;Overige westers;2;45 tot 80 jaar;Vrouwen;2001;48.6;;;31.4;;80.0;;;94.3;;;48.6;;;31.4;;80.0;;;94.3;;
4987;Overige westers;2;45 tot 80 jaar;Vrouwen;2002;36.6;;;41.5;;75.6;;;100.0;;;36.6;;;41.5;;75.6;;;100.0;;
4988;Overige westers;2;45 tot 80 jaar;Vrouwen;2003;22.9;;27.1;29.2;;64.6;35.4;;93.8;;;22.9;;27.1;29.2;;64.6;35.4;;93.8;;
4989;Overige westers;2;45 tot 80 jaar;Vrouwen;2004;30.5;16.9;;40.7;16.9;64.4;32.2;;88.1;;;30.5;16.9;;40.7;16.9;64.4;32.2;;88.1;;
4990;Overige westers;2;45 tot 80 jaar;Vrouwen;2005;27.7;;;51.1;;72.3;;;93.6;;;27.7;;;51.1;;72.3;;;93.6;;
4991;Overige westers;2;45 tot 80 jaar;Vrouwen;2006*;23.4;;;42.2;;70.3;23.4;;95.3;;;23.4;;;42.2;;70.3;23.4;;95.3;;
4992;Overige westers;2;12 tot 80 jaar;Totaal mannen en vrouwen;1999;34.4;24.2;24.7;25.0;13.5;43.5;42.3;14.1;82.7;13.3;4.0;32.1;20.6;23.7;29.8;14.1;42.2;41.1;16.7;84.2;11.9;3.9
4993;Overige westers;2;12 tot 80 jaar;Totaal mannen en vrouwen;2000;31.1;23.4;24.0;28.0;12.8;41.8;43.8;14.4;84.3;12.7;3.1;29.2;19.7;22.5;33.2;13.2;41.4;42.4;16.2;85.4;11.9;2.7
4994;Overige westers;2;12 tot 80 jaar;Totaal mannen en vrouwen;2001;31.6;23.4;26.1;27.5;13.2;43.6;41.9;14.5;82.6;13.6;3.8;29.2;19.5;25.0;32.2;14.2;42.9;40.1;17.0;84.2;12.1;3.7
4995;Overige westers;2;12 tot 80 jaar;Totaal mannen en vrouwen;2002;27.6;24.8;25.4;28.3;15.1;43.9;42.1;14.0;83.6;12.4;4.0;26.4;20.9;24.8;32.8;15.5;43.3;40.3;16.4;84.3;11.9;3.8
4996;Overige westers;2;12 tot 80 jaar;Totaal mannen en vrouwen;2003;28.5;25.0;24.2;25.9;17.0;41.6;45.6;12.9;83.7;12.7;3.6;26.2;21.3;23.2;30.9;17.9;40.6;44.7;14.6;84.8;11.7;3.5
4997;Overige westers;2;12 tot 80 jaar;Totaal mannen en vrouwen;2004;28.4;26.0;25.9;24.9;17.3;42.2;46.4;11.4;81.5;14.9;3.6;26.6;21.9;25.1;29.3;17.9;41.5;45.1;13.4;83.0;13.7;3.3
4998;Overige westers;2;12 tot 80 jaar;Totaal mannen en vrouwen;2005;25.1;26.4;30.2;25.5;17.2;43.6;44.9;11.5;80.4;15.6;4.0;23.0;22.1;29.1;30.5;17.9;42.5;43.7;13.8;81.7;14.5;3.8
4999;Overige westers;2;12 tot 80 jaar;Totaal mannen en vrouwen;2006*;25.8;26.5;27.0;24.5;16.7;45.1;43.7;11.1;82.8;14.5;2.8;24.4;22.3;26.5;28.8;17.2;43.6;42.7;13.7;83.9;13.4;2.7
5000;Overige westers;2;12 tot 80 jaar;Mannen;1999;31.7;25.7;26.0;26.2;13.7;40.3;44.1;15.6;81.4;14.4;4.3;29.2;22.0;25.3;31.0;14.5;38.9;42.5;18.6;82.8;13.0;4.3
5001;Overige westers;2;12 tot 80 jaar;Mannen;2000;30.0;25.2;24.8;28.0;13.4;37.5;46.4;16.1;82.7;13.9;3.4;28.0;21.3;23.9;32.8;14.2;36.4;45.2;18.4;83.7;13.1;3.1
5002;Overige westers;2;12 tot 80 jaar;Mannen;2001;29.2;24.7;27.1;28.2;14.2;40.2;44.1;15.7;81.5;14.3;4.2;26.2;20.5;26.3;33.2;15.3;39.2;42.3;18.6;83.2;12.6;4.1
5003;Overige westers;2;12 tot 80 jaar;Mannen;2002;25.5;26.6;26.3;29.0;15.9;40.1;44.7;15.2;82.0;13.4;4.5;24.1;22.7;26.0;33.6;16.3;39.3;42.8;17.9;82.6;13.0;4.4
5004;Overige westers;2;12 tot 80 jaar;Mannen;2003;26.6;27.3;24.9;27.0;17.0;37.4;48.1;14.5;82.0;14.0;4.0;24.6;23.2;23.6;32.3;17.9;36.4;46.8;16.7;83.1;12.9;4.0
5005;Overige westers;2;12 tot 80 jaar;Mannen;2004;26.7;26.6;26.6;26.0;17.4;38.1;49.2;12.7;80.9;15.1;4.0;24.8;22.4;26.5;29.9;17.9;37.3;47.6;15.1;82.5;13.8;3.6
5006;Overige westers;2;12 tot 80 jaar;Mannen;2005;23.4;28.5;31.3;26.3;17.8;38.5;48.4;13.1;78.3;16.9;4.8;21.5;23.5;31.0;30.9;18.5;37.5;46.9;15.5;79.8;15.7;4.4
5007;Overige westers;2;12 tot 80 jaar;Mannen;2006*;23.8;28.1;28.1;25.2;16.8;40.1;47.1;12.8;81.5;15.5;3.0;22.8;23.6;28.1;29.0;17.3;38.5;45.9;15.7;82.6;14.4;3.0
5008;Overige westers;2;12 tot 80 jaar;Vrouwen;1999;48.8;15.8;17.5;18.3;12.5;61.3;32.5;6.3;90.0;7.5;;46.7;13.1;15.1;23.4;12.3;59.1;33.8;7.1;91.7;6.5;
5009;Overige westers;2;12 tot 80 jaar;Vrouwen;2000;36.7;13.9;19.9;28.3;10.0;63.7;30.7;5.6;92.4;6.4;;34.7;12.8;16.4;34.9;9.0;64.4;29.4;6.1;92.9;6.3;
5010;Overige westers;2;12 tot 80 jaar;Vrouwen;2001;46.6;15.1;19.8;23.3;7.3;64.7;28.4;6.9;89.2;9.5;;46.6;13.6;17.1;26.6;7.4;64.3;27.6;8.1;90.0;8.9;
5011;Overige westers;2;12 tot 80 jaar;Vrouwen;2002;39.6;14.2;20.1;24.3;10.4;65.6;27.4;6.9;92.4;6.6;;38.3;11.1;18.3;28.8;10.9;64.6;27.4;8.0;93.4;5.9;
5012;Overige westers;2;12 tot 80 jaar;Vrouwen;2003;37.4;13.9;21.0;20.7;17.0;61.5;33.4;5.1;91.8;6.5;;33.1;12.4;21.3;24.6;17.8;59.8;35.2;5.0;92.3;6.3;
5013;Overige westers;2;12 tot 80 jaar;Vrouwen;2004;36.4;22.8;22.1;19.7;16.4;62.1;32.8;5.1;84.4;13.8;;34.4;19.6;18.6;26.3;17.9;60.5;34.0;5.5;85.0;13.0;
5014;Overige westers;2;12 tot 80 jaar;Vrouwen;2005;32.6;17.3;24.9;22.2;14.2;66.3;29.4;4.3;89.7;9.7;;30.1;16.0;20.8;28.9;15.2;65.0;29.1;6.0;90.3;8.8;
5015;Overige westers;2;12 tot 80 jaar;Vrouwen;2006*;34.8;19.2;21.9;21.5;16.5;67.1;29.0;4.0;88.5;9.8;;31.3;16.9;19.7;28.0;16.9;65.4;29.4;5.2;89.3;9.2;
5016;Overige westers;2;12 tot 25 jaar;Totaal mannen en vrouwen;1999;37.9;32.7;26.5;14.8;12.3;50.7;44.1;5.1;80.2;15.9;3.9;37.5;32.3;26.2;15.6;12.6;49.8;44.9;5.3;80.1;16.1;3.8
5017;Overige westers;2;12 tot 25 jaar;Totaal mannen en vrouwen;2000;35.7;32.0;27.0;14.6;11.5;49.2;44.8;6.0;83.2;13.3;3.4;35.3;31.6;26.6;15.4;11.8;48.3;45.7;6.0;83.4;13.3;3.4
5018;Overige westers;2;12 tot 25 jaar;Totaal mannen en vrouwen;2001;37.2;32.9;26.9;16.9;10.2;50.4;44.3;5.2;80.6;15.5;3.8;36.5;32.6;26.7;17.8;10.4;49.5;45.1;5.3;80.8;15.3;3.9
5019;Overige westers;2;12 tot 25 jaar;Totaal mannen en vrouwen;2002;30.3;33.7;24.9;18.7;13.7;51.2;43.4;5.4;82.9;13.1;4.0;29.9;33.1;24.6;19.5;14.0;50.7;43.9;5.4;83.1;13.0;3.9
5020;Overige westers;2;12 tot 25 jaar;Totaal mannen en vrouwen;2003;33.0;34.0;25.6;15.2;14.0;49.4;45.7;4.9;81.7;15.1;3.1;32.5;33.9;25.5;15.9;14.2;48.7;46.5;4.8;81.6;15.3;3.1
5021;Overige westers;2;12 tot 25 jaar;Totaal mannen en vrouwen;2004;32.0;35.5;26.8;15.4;13.9;49.2;46.5;4.3;79.7;16.9;3.4;31.5;35.2;26.6;16.1;14.1;48.3;47.4;4.4;79.8;16.9;3.3
5022;Overige westers;2;12 tot 25 jaar;Totaal mannen en vrouwen;2005;29.7;34.8;31.7;15.2;14.4;51.0;45.1;3.9;79.1;16.8;4.0;29.1;34.4;31.7;16.0;14.7;50.2;45.9;3.9;79.1;16.8;4.1
5023;Overige westers;2;12 tot 25 jaar;Totaal mannen en vrouwen;2006*;28.3;35.4;26.8;15.8;14.9;52.8;42.7;4.5;81.4;16.2;2.4;27.9;35.1;26.5;16.6;15.1;51.9;43.6;4.5;81.5;16.1;2.4
5024;Overige westers;2;12 tot 25 jaar;Mannen;1999;36.4;34.5;26.6;15.7;12.1;47.4;46.8;5.8;79.0;17.1;3.9;36.0;34.2;26.4;16.4;12.4;46.5;47.6;5.9;78.9;17.3;3.8
5025;Overige westers;2;12 tot 25 jaar;Mannen;2000;35.0;34.4;26.0;15.5;11.5;45.9;47.2;6.9;81.9;14.5;3.6;34.5;33.9;25.6;16.1;11.8;45.0;48.1;6.9;82.2;14.3;3.5
5026;Overige westers;2;12 tot 25 jaar;Mannen;2001;35.7;35.3;26.8;17.1;11.0;46.7;47.4;5.9;79.4;16.4;4.2;35.1;35.0;26.7;17.9;11.1;45.8;48.2;6.0;79.6;16.1;4.3
5027;Overige westers;2;12 tot 25 jaar;Mannen;2002;28.4;35.8;25.8;18.9;14.6;47.2;46.5;6.3;81.3;14.3;4.4;28.0;35.2;25.6;19.7;14.8;46.6;47.2;6.3;81.5;14.2;4.3
5028;Overige westers;2;12 tot 25 jaar;Mannen;2003;30.4;36.9;26.1;16.2;14.1;45.3;49.3;5.3;80.0;16.9;3.2;29.9;36.8;26.0;16.8;14.3;44.4;50.3;5.3;79.9;17.0;3.1
5029;Overige westers;2;12 tot 25 jaar;Mannen;2004;30.3;36.3;26.7;17.1;14.6;45.3;49.9;4.8;78.8;17.4;3.8;29.8;36.0;26.4;17.9;14.8;44.5;50.7;4.8;78.8;17.5;3.7
5030;Overige westers;2;12 tot 25 jaar;Mannen;2005;27.6;38.8;31.9;15.7;15.4;45.8;49.5;4.7;76.7;18.4;4.9;27.0;38.5;31.9;16.4;15.6;45.1;50.2;4.7;76.7;18.4;4.9
5031;Overige westers;2;12 tot 25 jaar;Mannen;2006*;25.4;38.1;27.2;17.2;15.3;47.9;46.8;5.4;79.6;17.8;2.6;25.0;37.7;27.1;17.9;15.6;46.9;47.7;5.3;79.7;17.7;2.6
5032;Overige westers;2;12 tot 25 jaar;Vrouwen;1999;48.0;20.4;25.5;;13.3;72.4;26.5;;87.8;;;48.1;19.0;24.8;;13.8;72.7;26.4;;88.1;;
5033;Overige westers;2;12 tot 25 jaar;Vrouwen;2000;40.4;15.7;33.7;;11.2;71.9;28.1;;92.1;;;40.5;15.0;33.1;;11.7;71.8;28.2;;92.1;;
5034;Overige westers;2;12 tot 25 jaar;Vrouwen;2001;47.1;16.7;27.5;15.7;;75.5;23.5;;89.2;9.8;;46.3;16.1;26.9;16.8;;75.3;23.8;;89.2;9.9;
5035;Overige westers;2;12 tot 25 jaar;Vrouwen;2002;42.6;20.9;19.4;17.1;8.5;76.0;24.0;;93.0;;;42.0;19.9;18.7;18.2;9.1;76.4;23.6;;93.4;;
5036;Overige westers;2;12 tot 25 jaar;Vrouwen;2003;46.3;19.1;22.8;10.5;13.6;70.4;27.2;;90.7;6.2;;45.9;19.0;22.6;11.3;13.5;70.6;27.2;;90.7;6.3;
5037;Overige westers;2;12 tot 25 jaar;Vrouwen;2004;40.7;31.3;27.5;6.6;10.4;69.2;28.6;;84.6;14.3;;40.6;30.6;27.6;6.8;10.4;68.4;29.6;;85.1;13.8;
5038;Overige westers;2;12 tot 25 jaar;Vrouwen;2005;38.4;18.2;31.0;13.2;10.3;72.3;27.3;;89.3;10.3;;38.0;17.5;30.8;14.2;10.5;71.6;28.0;;89.3;10.3;
5039;Overige westers;2;12 tot 25 jaar;Vrouwen;2006*;41.0;23.5;24.7;10.0;12.7;74.5;24.7;;89.6;9.2;;40.8;23.4;24.1;10.5;12.9;74.1;25.2;;89.7;9.2;
5040;Overige westers;3;12 tot 18 jaar;Totaal mannen en vrouwen;1999;54.2;28.9;37.3;;;50.6;39.8;;74.7;19.3;;54.2;28.9;37.3;;;50.6;39.8;;74.7;19.3;
5041;Overige westers;3;12 tot 18 jaar;Totaal mannen en vrouwen;2000;54.5;22.7;28.8;;;51.5;40.9;;89.4;;;54.4;22.8;28.8;;;51.5;41.0;;89.4;;
5042;Overige westers;3;12 tot 18 jaar;Totaal mannen en vrouwen;2001;49.2;20.0;35.4;;;49.2;46.2;;87.7;;;49.2;20.0;35.4;;;49.2;46.2;;87.6;;
5043;Overige westers;3;12 tot 18 jaar;Totaal mannen en vrouwen;2002;51.0;29.2;30.2;;;52.1;35.4;12.5;85.4;10.4;;51.0;29.3;30.1;;;52.0;35.5;12.5;85.4;10.4;
5044;Overige westers;3;12 tot 18 jaar;Totaal mannen en vrouwen;2003;42.5;29.2;35.8;;11.3;55.7;35.8;;83.0;12.3;;42.4;29.3;35.9;;11.3;55.5;35.9;;83.0;12.3;
5045;Overige westers;3;12 tot 18 jaar;Totaal mannen en vrouwen;2004;59.8;35.3;29.4;;10.8;48.0;45.1;;72.5;18.6;;59.7;35.4;29.5;;10.8;48.0;45.1;;72.5;18.7;
5046;Overige westers;3;12 tot 18 jaar;Totaal mannen en vrouwen;2005;53.0;33.9;31.3;;;52.2;37.4;10.4;76.5;18.3;;53.0;33.9;31.3;;;52.2;37.4;10.4;76.5;18.3;
5047;Overige westers;3;12 tot 18 jaar;Totaal mannen en vrouwen;2006*;55.5;36.7;34.4;;;48.4;37.5;14.1;68.8;28.1;;55.5;36.7;34.4;;;48.4;37.5;14.1;68.8;28.1;
5048;Overige westers;3;12 tot 18 jaar;Mannen;1999;52.2;31.3;37.3;;;49.3;41.8;;73.1;20.9;;52.2;31.3;37.3;;;49.3;41.8;;73.1;20.9;
5049;Overige westers;3;12 tot 18 jaar;Mannen;2000;46.3;27.8;33.3;;;48.1;44.4;;87.0;;;46.3;27.8;33.3;;;48.1;44.4;;87.0;;
