ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
2960;Rijnwaarden;Pensioenontvanger;1.6;14.3
2961;Rijnwoude;Totaal sociaal-economische categorie;12.4;18.9
2962;Rijnwoude;Totaal actief;8.7;20.5
2963;Rijnwoude;Werknemer;7.6;21.1
2964;Rijnwoude;Zelfstandige;1.1;16.5
2965;Rijnwoude;Totaal niet-actief;3.6;15.0
2966;Rijnwoude;Werkloosheids- en bijstandsuitk.ontv.;;
2967;Rijnwoude;Pensioenontvanger;2.8;16.5
2968;Rijssen-Holten;Totaal sociaal-economische categorie;22.5;16.8
2969;Rijssen-Holten;Totaal actief;14.3;18.6
2970;Rijssen-Holten;Werknemer;12.9;18.8
2971;Rijssen-Holten;Zelfstandige;1.4;17.0
2972;Rijssen-Holten;Totaal niet-actief;8.1;13.7
2973;Rijssen-Holten;Werkloosheids- en bijstandsuitk.ontv.;0.5;11.6
2974;Rijssen-Holten;Pensioenontvanger;5.7;15.0
2975;Rijswijk (ZH.);Totaal sociaal-economische categorie;34.2;19.3
2976;Rijswijk (ZH.);Totaal actief;19.1;21.5
2977;Rijswijk (ZH.);Werknemer;17.4;21.7
2978;Rijswijk (ZH.);Zelfstandige;1.7;19.6
2979;Rijswijk (ZH.);Totaal niet-actief;15.1;16.5
2980;Rijswijk (ZH.);Werkloosheids- en bijstandsuitk.ontv.;1.5;12.5
2981;Rijswijk (ZH.);Pensioenontvanger;11.3;18.2
2982;Roerdalen;Totaal sociaal-economische categorie;6.7;17.9
2983;Roerdalen;Totaal actief;4.2;19.7
2984;Roerdalen;Werknemer;3.7;20.2
2985;Roerdalen;Zelfstandige;0.5;15.3
2986;Roerdalen;Totaal niet-actief;2.5;15.0
2987;Roerdalen;Werkloosheids- en bijstandsuitk.ontv.;0.2;13.9
2988;Roerdalen;Pensioenontvanger;1.7;16.4
2989;Roermond;Totaal sociaal-economische categorie;30.1;16.8
2990;Roermond;Totaal actief;17.2;18.7
2991;Roermond;Werknemer;15.7;19.0
2992;Roermond;Zelfstandige;1.4;15.5
2993;Roermond;Totaal niet-actief;12.9;14.5
2994;Roermond;Werkloosheids- en bijstandsuitk.ontv.;2.3;11.7
2995;Roermond;Pensioenontvanger;7.6;16.9
2996;Roggel en Neer;Totaal sociaal-economische categorie;5.8;16.8
2997;Roggel en Neer;Totaal actief;3.9;18.7
2998;Roggel en Neer;Werknemer;3.3;18.6
2999;Roggel en Neer;Zelfstandige;0.6;18.8
3000;Roggel en Neer;Totaal niet-actief;1.9;13.2
3001;Roggel en Neer;Werkloosheids- en bijstandsuitk.ontv.;;
3002;Roggel en Neer;Pensioenontvanger;1.4;14.0
3003;Roosendaal;Totaal sociaal-economische categorie;51.3;17.4
3004;Roosendaal;Totaal actief;31.5;19.4
3005;Roosendaal;Werknemer;28.6;19.8
3006;Roosendaal;Zelfstandige;2.9;15.6
3007;Roosendaal;Totaal niet-actief;19.8;14.2
3008;Roosendaal;Werkloosheids- en bijstandsuitk.ontv.;2.3;11.7
3009;Roosendaal;Pensioenontvanger;13.3;15.7
3010;Rotterdam;Totaal sociaal-economische categorie;381.7;17.0
3011;Rotterdam;Totaal actief;208.2;20.1
3012;Rotterdam;Werknemer;189.2;20.5
3013;Rotterdam;Zelfstandige;18.8;15.8
3014;Rotterdam;Totaal niet-actief;173.4;13.4
3015;Rotterdam;Werkloosheids- en bijstandsuitk.ontv.;42.7;11.5
3016;Rotterdam;Pensioenontvanger;94.1;15.3
3017;Rozenburg;Totaal sociaal-economische categorie;8.7;18.4
3018;Rozenburg;Totaal actief;5.6;20.3
3019;Rozenburg;Werknemer;5.3;20.4
3020;Rozenburg;Zelfstandige;0.3;19.0
3021;Rozenburg;Totaal niet-actief;3.1;14.9
3022;Rozenburg;Werkloosheids- en bijstandsuitk.ontv.;0.3;12.9
3023;Rozenburg;Pensioenontvanger;2.2;16.5
3024;Rozendaal;Totaal sociaal-economische categorie;1.0;27.8
3025;Rozendaal;Totaal actief;0.6;29.9
3026;Rozendaal;Werknemer;0.5;30.0
3027;Rozendaal;Zelfstandige;;
3028;Rozendaal;Totaal niet-actief;0.5;25.3
3029;Rozendaal;Werkloosheids- en bijstandsuitk.ontv.;;
3030;Rozendaal;Pensioenontvanger;0.4;27.6
3031;Rucphen;Totaal sociaal-economische categorie;15.6;16.6
3032;Rucphen;Totaal actief;9.6;18.9
3033;Rucphen;Werknemer;8.1;19.1
3034;Rucphen;Zelfstandige;1.5;17.5
3035;Rucphen;Totaal niet-actief;6.0;13.1
3036;Rucphen;Werkloosheids- en bijstandsuitk.ontv.;0.6;11.8
3037;Rucphen;Pensioenontvanger;3.6;14.0
3038;Sassenheim;Totaal sociaal-economische categorie;10.0;18.9
3039;Sassenheim;Totaal actief;6.6;20.6
3040;Sassenheim;Werknemer;6.0;20.8
3041;Sassenheim;Zelfstandige;0.6;18.3
3042;Sassenheim;Totaal niet-actief;3.4;15.5
3043;Sassenheim;Werkloosheids- en bijstandsuitk.ontv.;;
3044;Sassenheim;Pensioenontvanger;2.6;17.2
3045;Schagen;Totaal sociaal-economische categorie;12.9;17.6
3046;Schagen;Totaal actief;8.0;19.1
3047;Schagen;Werknemer;7.3;19.5
3048;Schagen;Zelfstandige;0.7;15.4
3049;Schagen;Totaal niet-actief;4.9;15.0
3050;Schagen;Werkloosheids- en bijstandsuitk.ontv.;0.4;12.1
3051;Schagen;Pensioenontvanger;3.3;17.0
3052;Scheemda;Totaal sociaal-economische categorie;9.3;15.8
3053;Scheemda;Totaal actief;5.7;17.7
3054;Scheemda;Werknemer;5.1;18.1
3055;Scheemda;Zelfstandige;0.6;14.4
3056;Scheemda;Totaal niet-actief;3.6;12.8
3057;Scheemda;Werkloosheids- en bijstandsuitk.ontv.;0.4;11.5
3058;Scheemda;Pensioenontvanger;2.4;13.8
3059;Schermer;Totaal sociaal-economische categorie;3.2;17.9
3060;Schermer;Totaal actief;2.3;19.3
3061;Schermer;Werknemer;1.7;20.5
3062;Schermer;Zelfstandige;0.6;15.7
3063;Schermer;Totaal niet-actief;1.0;14.6
3064;Schermer;Werkloosheids- en bijstandsuitk.ontv.;;
3065;Schermer;Pensioenontvanger;0.7;16.4
3066;Scherpenzeel;Totaal sociaal-economische categorie;5.7;18.5
3067;Scherpenzeel;Totaal actief;3.8;19.8
3068;Scherpenzeel;Werknemer;3.4;19.8
3069;Scherpenzeel;Zelfstandige;0.4;20.2
3070;Scherpenzeel;Totaal niet-actief;1.9;15.8
3071;Scherpenzeel;Werkloosheids- en bijstandsuitk.ontv.;;
3072;Scherpenzeel;Pensioenontvanger;1.3;17.7
3073;Schiedam;Totaal sociaal-economische categorie;49.7;17.2
3074;Schiedam;Totaal actief;29.7;19.6
3075;Schiedam;Werknemer;27.1;20.0
3076;Schiedam;Zelfstandige;2.5;15.4
3077;Schiedam;Totaal niet-actief;20.0;13.7
3078;Schiedam;Werkloosheids- en bijstandsuitk.ontv.;3.3;11.7
3079;Schiedam;Pensioenontvanger;12.8;15.0
3080;Schiermonnikoog;Totaal sociaal-economische categorie;0.7;16.9
3081;Schiermonnikoog;Totaal actief;0.4;17.3
3082;Schiermonnikoog;Werknemer;0.3;18.9
3083;Schiermonnikoog;Zelfstandige;;
3084;Schiermonnikoog;Totaal niet-actief;0.3;16.1
3085;Schiermonnikoog;Werkloosheids- en bijstandsuitk.ontv.;;
3086;Schiermonnikoog;Pensioenontvanger;0.2;16.6
3087;Schijndel;Totaal sociaal-economische categorie;15.5;17.0
3088;Schijndel;Totaal actief;10.2;18.6
3089;Schijndel;Werknemer;8.9;18.8
3090;Schijndel;Zelfstandige;1.3;17.5
3091;Schijndel;Totaal niet-actief;5.3;14.0
3092;Schijndel;Werkloosheids- en bijstandsuitk.ontv.;0.3;12.7
3093;Schijndel;Pensioenontvanger;3.4;15.5
3094;Schinnen;Totaal sociaal-economische categorie;9.0;17.9
3095;Schinnen;Totaal actief;5.4;19.9
3096;Schinnen;Werknemer;4.7;20.6
3097;Schinnen;Zelfstandige;0.7;14.4
3098;Schinnen;Totaal niet-actief;3.6;15.0
3099;Schinnen;Werkloosheids- en bijstandsuitk.ontv.;0.3;12.9
3100;Schinnen;Pensioenontvanger;2.4;16.8
3101;Schoonhoven;Totaal sociaal-economische categorie;8.0;18.2
3102;Schoonhoven;Totaal actief;5.4;20.1
3103;Schoonhoven;Werknemer;4.8;20.7
3104;Schoonhoven;Zelfstandige;0.6;14.9
3105;Schoonhoven;Totaal niet-actief;2.6;14.3
3106;Schoonhoven;Werkloosheids- en bijstandsuitk.ontv.;0.3;11.7
3107;Schoonhoven;Pensioenontvanger;1.8;16.1
3108;Schouwen-Duiveland;Totaal sociaal-economische categorie;23.7;17.7
3109;Schouwen-Duiveland;Totaal actief;14.5;19.3
3110;Schouwen-Duiveland;Werknemer;11.7;20.0
3111;Schouwen-Duiveland;Zelfstandige;2.7;15.8
3112;Schouwen-Duiveland;Totaal niet-actief;9.2;15.4
3113;Schouwen-Duiveland;Werkloosheids- en bijstandsuitk.ontv.;0.4;12.6
3114;Schouwen-Duiveland;Pensioenontvanger;7.2;16.6
3115;Sevenum;Totaal sociaal-economische categorie;5.2;16.3
3116;Sevenum;Totaal actief;3.6;17.2
3117;Sevenum;Werknemer;3.0;18.0
3118;Sevenum;Zelfstandige;0.6;13.2
3119;Sevenum;Totaal niet-actief;1.6;14.4
3120;Sevenum;Werkloosheids- en bijstandsuitk.ontv.;;
3121;Sevenum;Pensioenontvanger;1.2;15.9
3122;'s-Gravendeel;Totaal sociaal-economische categorie;6.0;17.8
3123;'s-Gravendeel;Totaal actief;4.2;19.6
3124;'s-Gravendeel;Werknemer;3.7;20.2
3125;'s-Gravendeel;Zelfstandige;0.5;15.7
3126;'s-Gravendeel;Totaal niet-actief;1.8;13.7
3127;'s-Gravendeel;Werkloosheids- en bijstandsuitk.ontv.;;
3128;'s-Gravendeel;Pensioenontvanger;1.4;14.9
3129;'s-Gravenhage (gemeente);Totaal sociaal-economische categorie;300.6;18.5
3130;'s-Gravenhage (gemeente);Totaal actief;178.5;20.9
3131;'s-Gravenhage (gemeente);Werknemer;160.7;21.4
3132;'s-Gravenhage (gemeente);Zelfstandige;17.6;16.1
3133;'s-Gravenhage (gemeente);Totaal niet-actief;122.0;15.0
3134;'s-Gravenhage (gemeente);Werkloosheids- en bijstandsuitk.ontv.;23.8;11.9
3135;'s-Gravenhage (gemeente);Pensioenontvanger;70.8;17.7
3136;'s-Hertogenbosch;Totaal sociaal-economische categorie;91.5;17.8
3137;'s-Hertogenbosch;Totaal actief;57.7;19.9
3138;'s-Hertogenbosch;Werknemer;51.9;20.4
3139;'s-Hertogenbosch;Zelfstandige;5.6;15.5
3140;'s-Hertogenbosch;Totaal niet-actief;33.9;14.3
3141;'s-Hertogenbosch;Werkloosheids- en bijstandsuitk.ontv.;4.5;11.6
3142;'s-Hertogenbosch;Pensioenontvanger;20.1;16.8
3143;Simpelveld;Totaal sociaal-economische categorie;7.4;16.6
3144;Simpelveld;Totaal actief;4.2;18.5
3145;Simpelveld;Werknemer;3.8;18.8
3146;Simpelveld;Zelfstandige;0.4;15.4
3147;Simpelveld;Totaal niet-actief;3.2;14.1
3148;Simpelveld;Werkloosheids- en bijstandsuitk.ontv.;0.2;13.2
3149;Simpelveld;Pensioenontvanger;2.2;15.5
3150;Sint Anthonis;Totaal sociaal-economische categorie;7.9;16.9
3151;Sint Anthonis;Totaal actief;5.1;18.7
3152;Sint Anthonis;Werknemer;4.0;19.5
3153;Sint Anthonis;Zelfstandige;1.1;15.7
3154;Sint Anthonis;Totaal niet-actief;2.8;13.5
3155;Sint Anthonis;Werkloosheids- en bijstandsuitk.ontv.;;
3156;Sint Anthonis;Pensioenontvanger;1.9;14.7
3157;Sint-Michielsgestel;Totaal sociaal-economische categorie;18.6;18.6
3158;Sint-Michielsgestel;Totaal actief;12.2;20.3
3159;Sint-Michielsgestel;Werknemer;10.2;20.9
3160;Sint-Michielsgestel;Zelfstandige;1.9;17.3
3161;Sint-Michielsgestel;Totaal niet-actief;6.4;15.3
3162;Sint-Michielsgestel;Werkloosheids- en bijstandsuitk.ontv.;0.3;13.5
3163;Sint-Michielsgestel;Pensioenontvanger;4.7;16.8
3164;Sint-Oedenrode;Totaal sociaal-economische categorie;11.4;17.4
3165;Sint-Oedenrode;Totaal actief;7.6;19.0
3166;Sint-Oedenrode;Werknemer;6.6;19.4
3167;Sint-Oedenrode;Zelfstandige;1.0;16.2
3168;Sint-Oedenrode;Totaal niet-actief;3.8;14.2
3169;Sint-Oedenrode;Werkloosheids- en bijstandsuitk.ontv.;;
3170;Sint-Oedenrode;Pensioenontvanger;2.7;15.6
3171;Sittard-Geleen;Totaal sociaal-economische categorie;65.4;17.1
3172;Sittard-Geleen;Totaal actief;36.0;19.5
3173;Sittard-Geleen;Werknemer;33.0;19.7
3174;Sittard-Geleen;Zelfstandige;2.9;17.8
3175;Sittard-Geleen;Totaal niet-actief;29.3;14.2
3176;Sittard-Geleen;Werkloosheids- en bijstandsuitk.ontv.;3.5;11.8
3177;Sittard-Geleen;Pensioenontvanger;18.0;16.2
3178;SkarsterlÔn;Totaal sociaal-economische categorie;17.4;16.8
3179;SkarsterlÔn;Totaal actief;11.2;18.2
3180;SkarsterlÔn;Werknemer;9.2;18.6
3181;SkarsterlÔn;Zelfstandige;1.9;16.2
3182;SkarsterlÔn;Totaal niet-actief;6.2;14.2
3183;SkarsterlÔn;Werkloosheids- en bijstandsuitk.ontv.;0.5;12.7
3184;SkarsterlÔn;Pensioenontvanger;4.5;15.6
3185;Sliedrecht;Totaal sociaal-economische categorie;15.9;17.4
3186;Sliedrecht;Totaal actief;9.8;19.3
3187;Sliedrecht;Werknemer;9.0;19.4
3188;Sliedrecht;Zelfstandige;0.8;18.3
3189;Sliedrecht;Totaal niet-actief;6.1;14.3
3190;Sliedrecht;Werkloosheids- en bijstandsuitk.ontv.;0.3;11.6
3191;Sliedrecht;Pensioenontvanger;4.3;16.1
3192;Slochteren;Totaal sociaal-economische categorie;9.6;17.2
3193;Slochteren;Totaal actief;6.3;19.3
3194;Slochteren;Werknemer;5.4;19.6
3195;Slochteren;Zelfstandige;0.9;17.8
3196;Slochteren;Totaal niet-actief;3.3;13.3
3197;Slochteren;Werkloosheids- en bijstandsuitk.ontv.;0.2;11.8
3198;Slochteren;Pensioenontvanger;2.3;14.4
3199;Sluis;Totaal sociaal-economische categorie;16.7;16.7
3200;Sluis;Totaal actief;9.7;18.3
3201;Sluis;Werknemer;7.4;19.4
3202;Sluis;Zelfstandige;2.2;14.3
3203;Sluis;Totaal niet-actief;7.0;14.5
3204;Sluis;Werkloosheids- en bijstandsuitk.ontv.;0.4;12.0
3205;Sluis;Pensioenontvanger;5.5;15.5
3206;Smallingerland;Totaal sociaal-economische categorie;35.8;16.5
3207;Smallingerland;Totaal actief;20.8;18.1
3208;Smallingerland;Werknemer;18.6;18.3
3209;Smallingerland;Zelfstandige;2.1;16.6
3210;Smallingerland;Totaal niet-actief;15.0;14.2
3211;Smallingerland;Werkloosheids- en bijstandsuitk.ontv.;2.0;12.1
3212;Smallingerland;Pensioenontvanger;9.5;15.6
3213;Sneek;Totaal sociaal-economische categorie;22.0;16.5
3214;Sneek;Totaal actief;12.9;18.3
3215;Sneek;Werknemer;11.5;18.5
3216;Sneek;Zelfstandige;1.4;16.2
3217;Sneek;Totaal niet-actief;9.1;14.1
3218;Sneek;Werkloosheids- en bijstandsuitk.ontv.;1.1;12.1
3219;Sneek;Pensioenontvanger;5.9;15.8
3220;Soest;Totaal sociaal-economische categorie;30.2;20.2
3221;Soest;Totaal actief;18.7;22.2
3222;Soest;Werknemer;16.6;22.6
3223;Soest;Zelfstandige;2.1;19.4
3224;Soest;Totaal niet-actief;11.6;17.0
3225;Soest;Werkloosheids- en bijstandsuitk.ontv.;0.9;13.1
3226;Soest;Pensioenontvanger;8.3;19.1
3227;Someren;Totaal sociaal-economische categorie;11.8;16.5
3228;Someren;Totaal actief;7.7;18.1
3229;Someren;Werknemer;6.5;18.6
3230;Someren;Zelfstandige;1.2;15.5
3231;Someren;Totaal niet-actief;4.1;13.6
3232;Someren;Werkloosheids- en bijstandsuitk.ontv.;0.3;12.5
3233;Someren;Pensioenontvanger;2.7;14.8
3234;Son en Breugel;Totaal sociaal-economische categorie;10.0;20.2
3235;Son en Breugel;Totaal actief;6.1;20.9
3236;Son en Breugel;Werknemer;5.3;21.1
3237;Son en Breugel;Zelfstandige;0.8;19.6
3238;Son en Breugel;Totaal niet-actief;4.0;19.1
3239;Son en Breugel;Werkloosheids- en bijstandsuitk.ontv.;0.3;12.0
3240;Son en Breugel;Pensioenontvanger;3.0;21.7
3241;Spijkenisse;Totaal sociaal-economische categorie;49.4;17.6
3242;Spijkenisse;Totaal actief;32.6;19.4
3243;Spijkenisse;Werknemer;30.8;19.6
3244;Spijkenisse;Zelfstandige;1.8;16.3
3245;Spijkenisse;Totaal niet-actief;16.8;14.1
3246;Spijkenisse;Werkloosheids- en bijstandsuitk.ontv.;2.4;12.6
3247;Spijkenisse;Pensioenontvanger;10.5;16.1
3248;Stadskanaal;Totaal sociaal-economische categorie;22.6;15.5
3249;Stadskanaal;Totaal actief;12.4;17.4
3250;Stadskanaal;Werknemer;11.1;17.5
3251;Stadskanaal;Zelfstandige;1.4;16.3
3252;Stadskanaal;Totaal niet-actief;10.1;13.1
3253;Stadskanaal;Werkloosheids- en bijstandsuitk.ontv.;1.2;12.3
3254;Stadskanaal;Pensioenontvanger;6.7;14.0
3255;Staphorst;Totaal sociaal-economische categorie;9.1;17.0
3256;Staphorst;Totaal actief;6.7;18.4
3257;Staphorst;Werknemer;5.3;18.4
3258;Staphorst;Zelfstandige;1.3;18.6
3259;Staphorst;Totaal niet-actief;2.5;13.0
3260;Staphorst;Werkloosheids- en bijstandsuitk.ontv.;;
3261;Staphorst;Pensioenontvanger;1.8;14.4
3262;Stede Broec;Totaal sociaal-economische categorie;14.2;16.7
3263;Stede Broec;Totaal actief;9.4;18.3
3264;Stede Broec;Werknemer;8.4;18.5
3265;Stede Broec;Zelfstandige;1.1;17.5
3266;Stede Broec;Totaal niet-actief;4.8;13.4
3267;Stede Broec;Werkloosheids- en bijstandsuitk.ontv.;0.3;12.1
3268;Stede Broec;Pensioenontvanger;3.0;15.0
3269;Steenbergen;Totaal sociaal-economische categorie;15.6;17.3
3270;Steenbergen;Totaal actief;10.2;19.3
3271;Steenbergen;Werknemer;8.7;19.8
3272;Steenbergen;Zelfstandige;1.4;16.3
3273;Steenbergen;Totaal niet-actief;5.4;13.7
3274;Steenbergen;Werkloosheids- en bijstandsuitk.ontv.;0.4;11.7
3275;Steenbergen;Pensioenontvanger;3.9;14.7
3276;Steenwijkerland;Totaal sociaal-economische categorie;28.0;16.5
3277;Steenwijkerland;Totaal actief;17.0;18.1
3278;Steenwijkerland;Werknemer;14.3;18.4
3279;Steenwijkerland;Zelfstandige;2.7;16.3
3280;Steenwijkerland;Totaal niet-actief;11.0;14.0
3281;Steenwijkerland;Werkloosheids- en bijstandsuitk.ontv.;0.9;11.9
3282;Steenwijkerland;Pensioenontvanger;8.0;15.3
3283;Stein (L.);Totaal sociaal-economische categorie;18.3;16.9
3284;Stein (L.);Totaal actief;10.9;19.0
3285;Stein (L.);Werknemer;9.9;19.3
3286;Stein (L.);Zelfstandige;1.0;16.3
3287;Stein (L.);Totaal niet-actief;7.4;13.7
3288;Stein (L.);Werkloosheids- en bijstandsuitk.ontv.;0.6;13.3
3289;Stein (L.);Pensioenontvanger;4.7;15.1
3290;Strijen;Totaal sociaal-economische categorie;6.0;18.7
3291;Strijen;Totaal actief;4.2;20.4
3292;Strijen;Werknemer;3.6;21.1
3293;Strijen;Zelfstandige;0.6;16.5
3294;Strijen;Totaal niet-actief;1.8;14.7
3295;Strijen;Werkloosheids- en bijstandsuitk.ontv.;;
3296;Strijen;Pensioenontvanger;1.4;15.8
3297;Swalmen;Totaal sociaal-economische categorie;6.0;16.1
3298;Swalmen;Totaal actief;3.5;18.1
3299;Swalmen;Werknemer;3.2;18.5
3300;Swalmen;Zelfstandige;0.3;15.3
3301;Swalmen;Totaal niet-actief;2.4;13.1
3302;Swalmen;Werkloosheids- en bijstandsuitk.ontv.;0.2;12.5
3303;Swalmen;Pensioenontvanger;1.6;14.3
3304;Ten Boer;Totaal sociaal-economische categorie;4.5;16.5
3305;Ten Boer;Totaal actief;3.1;17.9
3306;Ten Boer;Werknemer;2.6;19.3
3307;Ten Boer;Zelfstandige;0.5;10.0
3308;Ten Boer;Totaal niet-actief;1.4;13.3
3309;Ten Boer;Werkloosheids- en bijstandsuitk.ontv.;;
3310;Ten Boer;Pensioenontvanger;1.0;14.8
3311;Ter Aar;Totaal sociaal-economische categorie;5.9;17.7
3312;Ter Aar;Totaal actief;4.2;19.3
3313;Ter Aar;Werknemer;3.5;19.7
3314;Ter Aar;Zelfstandige;0.6;17.0
3315;Ter Aar;Totaal niet-actief;1.7;14.0
3316;Ter Aar;Werkloosheids- en bijstandsuitk.ontv.;;
3317;Ter Aar;Pensioenontvanger;1.3;15.5
3318;Terneuzen;Totaal sociaal-economische categorie;36.5;17.4
3319;Terneuzen;Totaal actief;21.5;19.7
3320;Terneuzen;Werknemer;19.2;20.1
3321;Terneuzen;Zelfstandige;2.2;16.1
3322;Terneuzen;Totaal niet-actief;15.0;14.1
3323;Terneuzen;Werkloosheids- en bijstandsuitk.ontv.;1.3;12.0
3324;Terneuzen;Pensioenontvanger;11.2;15.1
3325;Terschelling;Totaal sociaal-economische categorie;3.1;17.4
3326;Terschelling;Totaal actief;2.0;18.1
3327;Terschelling;Werknemer;1.5;18.4
3328;Terschelling;Zelfstandige;0.5;17.4
3329;Terschelling;Totaal niet-actief;1.1;16.2
3330;Terschelling;Werkloosheids- en bijstandsuitk.ontv.;;
3331;Terschelling;Pensioenontvanger;0.9;17.6
3332;Texel;Totaal sociaal-economische categorie;9.1;15.9
3333;Texel;Totaal actief;5.9;16.7
3334;Texel;Werknemer;4.2;17.8
3335;Texel;Zelfstandige;1.6;13.7
3336;Texel;Totaal niet-actief;3.2;14.5
3337;Texel;Werkloosheids- en bijstandsuitk.ontv.;0.2;13.4
3338;Texel;Pensioenontvanger;2.3;15.4
3339;Tholen;Totaal sociaal-economische categorie;15.2;16.6
3340;Tholen;Totaal actief;10.0;18.2
3341;Tholen;Werknemer;8.4;18.7
3342;Tholen;Zelfstandige;1.6;15.6
3343;Tholen;Totaal niet-actief;5.2;13.5
3344;Tholen;Werkloosheids- en bijstandsuitk.ontv.;0.3;11.9
3345;Tholen;Pensioenontvanger;3.8;14.5
3346;Thorn;Totaal sociaal-economische categorie;1.9;16.2
3347;Thorn;Totaal actief;1.1;17.7
3348;Thorn;Werknemer;1.0;18.8
3349;Thorn;Zelfstandige;;
3350;Thorn;Totaal niet-actief;0.7;13.8
3351;Thorn;Werkloosheids- en bijstandsuitk.ontv.;;
3352;Thorn;Pensioenontvanger;0.5;14.7
3353;Tiel;Totaal sociaal-economische categorie;26.1;17.1
3354;Tiel;Totaal actief;16.9;19.0
3355;Tiel;Werknemer;15.4;19.4
3356;Tiel;Zelfstandige;1.6;14.9
3357;Tiel;Totaal niet-actief;9.1;13.6
3358;Tiel;Werkloosheids- en bijstandsuitk.ontv.;1.3;11.9
3359;Tiel;Pensioenontvanger;5.5;15.6
3360;Tilburg;Totaal sociaal-economische categorie;134.6;16.5
3361;Tilburg;Totaal actief;81.4;18.7
3362;Tilburg;Werknemer;74.7;19.1
3363;Tilburg;Zelfstandige;6.5;15.1
3364;Tilburg;Totaal niet-actief;53.3;13.0
3365;Tilburg;Werkloosheids- en bijstandsuitk.ontv.;6.9;12.3
3366;Tilburg;Pensioenontvanger;29.1;15.3
3367;Tubbergen;Totaal sociaal-economische categorie;13.1;16.6
3368;Tubbergen;Totaal actief;9.0;18.2
3369;Tubbergen;Werknemer;7.3;19.0
3370;Tubbergen;Zelfstandige;1.7;14.7
3371;Tubbergen;Totaal niet-actief;4.1;13.2
3372;Tubbergen;Werkloosheids- en bijstandsuitk.ontv.;;
3373;Tubbergen;Pensioenontvanger;2.9;14.3
3374;Twenterand;Totaal sociaal-economische categorie;21.0;15.9
3375;Twenterand;Totaal actief;13.8;17.5
3376;Twenterand;Werknemer;12.1;17.9
3377;Twenterand;Zelfstandige;1.6;14.2
3378;Twenterand;Totaal niet-actief;7.2;13.0
3379;Twenterand;Werkloosheids- en bijstandsuitk.ontv.;0.5;12.3
3380;Twenterand;Pensioenontvanger;4.8;14.0
3381;Tynaarlo;Totaal sociaal-economische categorie;21.7;18.8
3382;Tynaarlo;Totaal actief;13.1;20.8
3383;Tynaarlo;Werknemer;11.4;21.5
3384;Tynaarlo;Zelfstandige;1.7;15.6
3385;Tynaarlo;Totaal niet-actief;8.6;15.8
3386;Tynaarlo;Werkloosheids- en bijstandsuitk.ontv.;0.4;14.4
3387;Tynaarlo;Pensioenontvanger;6.7;17.2
3388;Tytsjerksteradiel;Totaal sociaal-economische categorie;20.9;16.9
3389;Tytsjerksteradiel;Totaal actief;13.0;18.3
3390;Tytsjerksteradiel;Werknemer;11.2;18.5
3391;Tytsjerksteradiel;Zelfstandige;1.8;17.3
3392;Tytsjerksteradiel;Totaal niet-actief;7.9;14.4
3393;Tytsjerksteradiel;Werkloosheids- en bijstandsuitk.ontv.;0.6;13.8
3394;Tytsjerksteradiel;Pensioenontvanger;5.6;15.8
3395;Ubbergen;Totaal sociaal-economische categorie;6.5;18.3
3396;Ubbergen;Totaal actief;4.0;20.1
3397;Ubbergen;Werknemer;3.5;20.5
3398;Ubbergen;Zelfstandige;0.5;16.9
3399;Ubbergen;Totaal niet-actief;2.5;15.4
3400;Ubbergen;Werkloosheids- en bijstandsuitk.ontv.;;
3401;Ubbergen;Pensioenontvanger;1.9;17.2
3402;Uden;Totaal sociaal-economische categorie;26.8;17.4
3403;Uden;Totaal actief;17.2;18.8
3404;Uden;Werknemer;15.2;19.2
3405;Uden;Zelfstandige;1.9;15.8
3406;Uden;Totaal niet-actief;9.7;14.8
3407;Uden;Werkloosheids- en bijstandsuitk.ontv.;0.8;13.0
3408;Uden;Pensioenontvanger;6.3;16.7
3409;Uitgeest;Totaal sociaal-economische categorie;7.8;19.0
3410;Uitgeest;Totaal actief;5.3;20.8
3411;Uitgeest;Werknemer;4.7;21.1
3412;Uitgeest;Zelfstandige;0.6;18.2
3413;Uitgeest;Totaal niet-actief;2.5;15.2
3414;Uitgeest;Werkloosheids- en bijstandsuitk.ontv.;;
3415;Uitgeest;Pensioenontvanger;1.7;17.5
3416;Uithoorn;Totaal sociaal-economische categorie;18.3;19.9
3417;Uithoorn;Totaal actief;12.2;21.6
3418;Uithoorn;Werknemer;10.9;22.0
3419;Uithoorn;Zelfstandige;1.2;19.0
3420;Uithoorn;Totaal niet-actief;6.1;16.3
3421;Uithoorn;Werkloosheids- en bijstandsuitk.ontv.;0.4;13.6
3422;Uithoorn;Pensioenontvanger;4.4;18.1
3423;Urk;Totaal sociaal-economische categorie;8.5;15.7
3424;Urk;Totaal actief;6.3;16.8
3425;Urk;Werknemer;5.1;17.0
3426;Urk;Zelfstandige;1.1;15.5
3427;Urk;Totaal niet-actief;2.2;12.8
3428;Urk;Werkloosheids- en bijstandsuitk.ontv.;;
3429;Urk;Pensioenontvanger;1.4;14.2
3430;Utrecht (gemeente);Totaal sociaal-economische categorie;182.5;18.0
3431;Utrecht (gemeente);Totaal actief;112.0;21.0
3432;Utrecht (gemeente);Werknemer;102.0;21.4
3433;Utrecht (gemeente);Zelfstandige;9.9;17.0
3434;Utrecht (gemeente);Totaal niet-actief;70.4;13.1
