ID;Geslacht;Werkadres;PositieWerkkring;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
8408;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Onderwijsniveau: weet niet of onbekend;2014;0
8409;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Onderwijsniveau: weet niet of onbekend;2015;0
8410;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Onderwijsniveau: weet niet of onbekend;2016;0
8411;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Onderwijsniveau: weet niet of onbekend;2017;0
8412;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Onderwijsniveau: weet niet of onbekend;2018;0
8413;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Onderwijsniveau: weet niet of onbekend;2019;0
8414;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Onderwijsniveau: weet niet of onbekend;2020;0
8415;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2010;0
8416;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2011;0
8417;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2012;0
8418;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2013;0
8419;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2014;0
8420;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2015;0
8421;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2016;0
8422;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2017;0
8423;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2018;0
8424;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2019;0
8425;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 15 tot 25 jaar;2020;0
8426;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2010;0
8427;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2011;0
8428;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2012;0
8429;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2013;0
8430;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2014;0
8431;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2015;0
8432;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2016;0
8433;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2017;0
8434;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2018;0
8435;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2019;0
8436;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 45 jaar;2020;0
8437;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2010;0
8438;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2011;0
8439;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2012;0
8440;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2013;0
8441;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2014;0
8442;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2015;0
8443;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2016;0
8444;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2017;0
8445;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2018;0
8446;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2019;0
8447;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 25 tot 35 jaar;2020;0
8448;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2010;0
8449;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2011;0
8450;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2012;0
8451;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2013;0
8452;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2014;0
8453;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2015;0
8454;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2016;0
8455;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2017;0
8456;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2018;0
8457;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2019;0
8458;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 35 tot 45 jaar;2020;0
8459;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2010;0
8460;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2011;0
8461;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2012;0
8462;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2013;0
8463;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2014;0
8464;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2015;0
8465;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2016;0
8466;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2017;0
8467;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2018;0
8468;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2019;0
8469;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 55 jaar;2020;0
8470;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2010;0
8471;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2011;0
8472;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2012;0
8473;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2013;0
8474;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2014;0
8475;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2015;0
8476;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2016;0
8477;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2017;0
8478;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2018;0
8479;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2019;0
8480;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 45 tot 75 jaar;2020;0
8481;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2010;0
8482;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2011;0
8483;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2012;0
8484;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2013;0
8485;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2014;0
8486;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2015;0
8487;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2016;0
8488;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2017;0
8489;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2018;0
8490;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2019;0
8491;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 55 tot 65 jaar;2020;0
8492;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2010;0
8493;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2011;0
8494;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2012;0
8495;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2013;0
8496;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2014;0
8497;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2015;0
8498;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2016;0
8499;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2017;0
8500;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2018;0
8501;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2019;0
8502;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Leeftijd: 65 tot 75 jaar;2020;0
8503;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: alleenstaande;2010;0
8504;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: alleenstaande;2011;0
8505;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: alleenstaande;2012;0
8506;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: alleenstaande;2013;0
8507;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: alleenstaande;2014;0
8508;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: alleenstaande;2015;0
8509;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: alleenstaande;2016;0
8510;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: alleenstaande;2017;0
8511;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: alleenstaande;2018;0
8512;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: alleenstaande;2019;0
8513;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: alleenstaande;2020;0
8514;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder;2010;0
8515;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder;2011;0
8516;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder;2012;0
8517;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder;2013;0
8518;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder;2014;0
8519;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder;2015;0
8520;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder;2016;0
8521;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder;2017;0
8522;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder;2018;0
8523;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder;2019;0
8524;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder;2020;0
8525;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2010;0
8526;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2011;0
8527;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2012;0
8528;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2013;0
8529;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2014;0
8530;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2015;0
8531;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2016;0
8532;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2017;0
8533;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2018;0
8534;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2019;0
8535;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: ouder in éénouderhuishouden;2020;0
8536;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar;2010;0
8537;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar;2011;0
8538;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar;2012;0
8539;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar;2013;0
8540;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar;2014;0
8541;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar;2015;0
8542;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar;2016;0
8543;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar;2017;0
8544;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar;2018;0
8545;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar;2019;0
8546;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar;2020;0
8547;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar met kind;2010;0
8548;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar met kind;2011;0
8549;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar met kind;2012;0
8550;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar met kind;2013;0
8551;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar met kind;2014;0
8552;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar met kind;2015;0
8553;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar met kind;2016;0
8554;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar met kind;2017;0
8555;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar met kind;2018;0
8556;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar met kind;2019;0
8557;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar met kind;2020;0
8558;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2010;0
8559;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2011;0
8560;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2012;0
8561;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2013;0
8562;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2014;0
8563;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2015;0
8564;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2016;0
8565;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2017;0
8566;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2018;0
8567;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2019;0
8568;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: partner in paar, geen kind;2020;0
8569;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind;2010;0
8570;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind;2011;0
8571;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind;2012;0
8572;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind;2013;0
8573;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind;2014;0
8574;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind;2015;0
8575;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind;2016;0
8576;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind;2017;0
8577;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind;2018;0
8578;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind;2019;0
8579;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind;2020;0
8580;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2010;0
8581;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2011;0
8582;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2012;0
8583;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2013;0
8584;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2014;0
8585;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2015;0
8586;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2016;0
8587;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2017;0
8588;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2018;0
8589;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2019;0
8590;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind >= 18 jaar;2020;0
8591;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2010;0
8592;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2011;0
8593;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2012;0
8594;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2013;0
8595;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2014;0
8596;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2015;0
8597;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2016;0
8598;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2017;0
8599;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2018;0
8600;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2019;0
8601;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: kind < 18 jaar;2020;0
8602;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: overig lid;2010;0
8603;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: overig lid;2011;0
8604;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: overig lid;2012;0
8605;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: overig lid;2013;0
8606;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: overig lid;2014;0
8607;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: overig lid;2015;0
8608;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: overig lid;2016;0
8609;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: overig lid;2017;0
8610;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: overig lid;2018;0
8611;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: overig lid;2019;0
8612;Totaal mannen en vrouwen;Werkzaam in eigen woning;Positie in de werkkring onbekend;Positie: overig lid;2020;0
8613;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Totaal personen;2010;660
8614;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Totaal personen;2011;634
8615;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Totaal personen;2012;652
8616;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Totaal personen;2013;701
8617;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Totaal personen;2014;718
8618;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Totaal personen;2015;744
8619;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Totaal personen;2016;752
8620;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Totaal personen;2017;819
8621;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Totaal personen;2018;834
8622;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Totaal personen;2019;911
8623;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Totaal personen;2020;795
8624;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: deeltijd;2010;202
8625;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: deeltijd;2011;202
8626;Totaal mannen en vrouwen;Werkzaam vanuit eigen woning;Totaal;Arbeidsduur: deeltijd;2012;206
