ID;Geslacht;Leeftijd;Geboorteland;Herkomstland;SamenstellingHuishouden;SociaaleconomischeCategorie;Perioden;PersonenMetUitgesprokenSchuldsanering_1
7612;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Totaal;2011;40.0
7613;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Totaal;2012;40.0
7614;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Totaal;2013;20.0
7615;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Totaal;2014;25.0
7616;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Totaal;2015;25.0
7617;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Totaal;2016;20.0
7618;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Totaal;2017;35.0
7619;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Totaal;2018;15.0
7620;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Totaal;2019;10.0
7621;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Totaal;2020;10.0
7622;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Totaal;2021;
7623;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Totaal;2022;10.0
7624;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Totaal;2023;
7625;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;1999;
7626;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2000;
7627;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2001;
7628;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2002;
7629;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2003;10.0
7630;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2004;15.0
7631;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2005;20.0
7632;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2006;25.0
7633;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2007;20.0
7634;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2008;10.0
7635;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2009;
7636;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2010;10.0
7637;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2011;20.0
7638;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2012;15.0
7639;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2013;10.0
7640;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2014;10.0
7641;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2015;10.0
7642;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2016;10.0
7643;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2017;15.0
7644;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2018;
7645;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2019;
7646;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2020;
7647;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2021;
7648;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2022;
7649;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Werknemer;2023;
7650;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);1999;
7651;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2000;
7652;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2001;
7653;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2002;
7654;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2003;
7655;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2004;
7656;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2005;
7657;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2006;
7658;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2007;
7659;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2008;
7660;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2009;
7661;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2010;
7662;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2011;
7663;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2012;
7664;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2013;
7665;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2014;
7666;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2015;
7667;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2016;
7668;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2017;
7669;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2018;
7670;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2019;
7671;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2020;
7672;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2021;
7673;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2022;
7674;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Zelfstandige (totaal);2023;
7675;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;1999;
7676;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2000;
7677;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2001;
7678;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2002;
7679;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2003;15.0
7680;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2004;15.0
7681;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2005;15.0
7682;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2006;15.0
7683;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2007;
7684;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2008;15.0
7685;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2009;
7686;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2010;10.0
7687;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2011;15.0
7688;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2012;15.0
7689;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2013;10.0
7690;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2014;10.0
7691;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2015;10.0
7692;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2016;10.0
7693;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2017;15.0
7694;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2018;10.0
7695;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2019;
7696;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2020;
7697;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2021;
7698;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2022;
7699;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Uitkeringsontvanger;2023;
7700;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;1999;
7701;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2000;
7702;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2001;
7703;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2002;
7704;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2003;
7705;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2004;
7706;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2005;
7707;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2006;
7708;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2007;
7709;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2008;
7710;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2009;
7711;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2010;
7712;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2011;
7713;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2012;
7714;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2013;
7715;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2014;
7716;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2015;
7717;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2016;
7718;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2017;
7719;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2018;
7720;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2019;
7721;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2020;
7722;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2021;
7723;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2022;
7724;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Pensioenontvanger;2023;
7725;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;1999;
7726;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2000;
7727;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2001;
7728;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2002;
7729;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2003;
7730;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2004;
7731;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2005;
7732;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2006;
7733;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2007;
7734;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2008;
7735;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2009;
7736;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2010;
7737;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2011;
7738;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2012;
7739;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2013;
7740;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2014;
7741;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2015;
7742;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2016;
7743;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2017;
7744;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2018;
7745;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2019;
7746;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2020;
7747;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2021;
7748;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2022;
7749;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;(School)kind of student;2023;
7750;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);1999;
7751;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2000;
7752;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2001;
7753;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2002;
7754;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2003;
7755;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2004;
7756;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2005;
7757;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2006;
7758;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2007;
7759;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2008;
7760;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2009;
7761;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2010;
7762;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2011;
7763;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2012;
7764;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2013;
7765;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2014;
7766;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2015;
7767;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2016;
7768;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2017;
7769;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2018;
7770;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2019;
7771;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2020;
7772;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2021;
7773;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2022;
7774;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Overig (geen inkomen, kind of student);2023;
7775;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;1999;
7776;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2000;
7777;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2001;
7778;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2002;
7779;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2003;
7780;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2004;
7781;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2005;
7782;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2006;
7783;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2007;
7784;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2008;
7785;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2009;
7786;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2010;
7787;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2011;
7788;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2012;
7789;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2013;
7790;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2014;
7791;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2015;
7792;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2016;
7793;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2017;
7794;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2018;
7795;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2019;
7796;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2020;
7797;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2021;
7798;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2022;
7799;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar zonder thuiswonende kinderen;Onbekend;2023;
7800;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;1999;35.0
7801;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2000;65.0
7802;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2001;75.0
7803;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2002;90.0
7804;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2003;85.0
7805;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2004;125.0
7806;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2005;140.0
7807;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2006;140.0
7808;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2007;125.0
7809;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2008;60.0
7810;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2009;60.0
7811;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2010;80.0
7812;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2011;120.0
7813;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse Cariben;Paar met kind(eren);Totaal;2012;100.0
