ID;Geslacht;LandVanHerkomstVestiging;Geboorteland;Perioden;Immigratie_1;EmigratieExclusiefAdministratieveC_2;MigratiesaldoExclusiefAdministrati_3
8780;Totaal mannen en vrouwen;Finland;Land herkomst / vestiging;2011;566.0;358.0;208.0
8781;Totaal mannen en vrouwen;Finland;Land herkomst / vestiging;2012;583.0;386.0;197.0
8782;Totaal mannen en vrouwen;Finland;Land herkomst / vestiging;2013;513.0;360.0;153.0
8783;Totaal mannen en vrouwen;Finland;Land herkomst / vestiging;2014;577.0;393.0;184.0
8784;Totaal mannen en vrouwen;Finland;Land herkomst / vestiging;2015;705.0;406.0;299.0
8785;Totaal mannen en vrouwen;Finland;Land herkomst / vestiging;2016;889.0;532.0;357.0
8786;Totaal mannen en vrouwen;Finland;Land herkomst / vestiging;2017;965.0;579.0;386.0
8787;Totaal mannen en vrouwen;Finland;Land herkomst / vestiging;2018;961.0;686.0;275.0
8788;Totaal mannen en vrouwen;Finland;Land herkomst / vestiging;2019;966.0;686.0;280.0
8789;Totaal mannen en vrouwen;Finland;Land herkomst / vestiging;2020;619.0;773.0;-154.0
8790;Totaal mannen en vrouwen;Finland;Land herkomst / vestiging;2021;691.0;451.0;240.0
8791;Totaal mannen en vrouwen;Finland;Land herkomst / vestiging;2022;833.0;536.0;297.0
8792;Totaal mannen en vrouwen;Finland;Overig land;1995;17.0;18.0;-1.0
8793;Totaal mannen en vrouwen;Finland;Overig land;1996;23.0;20.0;3.0
8794;Totaal mannen en vrouwen;Finland;Overig land;1997;25.0;15.0;10.0
8795;Totaal mannen en vrouwen;Finland;Overig land;1998;37.0;12.0;25.0
8796;Totaal mannen en vrouwen;Finland;Overig land;1999;41.0;18.0;23.0
8797;Totaal mannen en vrouwen;Finland;Overig land;2000;30.0;16.0;14.0
8798;Totaal mannen en vrouwen;Finland;Overig land;2001;44.0;24.0;20.0
8799;Totaal mannen en vrouwen;Finland;Overig land;2002;35.0;28.0;7.0
8800;Totaal mannen en vrouwen;Finland;Overig land;2003;43.0;18.0;25.0
8801;Totaal mannen en vrouwen;Finland;Overig land;2004;24.0;19.0;5.0
8802;Totaal mannen en vrouwen;Finland;Overig land;2005;45.0;33.0;12.0
8803;Totaal mannen en vrouwen;Finland;Overig land;2006;32.0;38.0;-6.0
8804;Totaal mannen en vrouwen;Finland;Overig land;2007;50.0;56.0;-6.0
8805;Totaal mannen en vrouwen;Finland;Overig land;2008;76.0;37.0;39.0
8806;Totaal mannen en vrouwen;Finland;Overig land;2009;62.0;39.0;23.0
8807;Totaal mannen en vrouwen;Finland;Overig land;2010;78.0;48.0;30.0
8808;Totaal mannen en vrouwen;Finland;Overig land;2011;120.0;81.0;39.0
8809;Totaal mannen en vrouwen;Finland;Overig land;2012;82.0;79.0;3.0
8810;Totaal mannen en vrouwen;Finland;Overig land;2013;106.0;70.0;36.0
8811;Totaal mannen en vrouwen;Finland;Overig land;2014;121.0;70.0;51.0
8812;Totaal mannen en vrouwen;Finland;Overig land;2015;137.0;86.0;51.0
8813;Totaal mannen en vrouwen;Finland;Overig land;2016;197.0;106.0;91.0
8814;Totaal mannen en vrouwen;Finland;Overig land;2017;167.0;100.0;67.0
8815;Totaal mannen en vrouwen;Finland;Overig land;2018;225.0;134.0;91.0
8816;Totaal mannen en vrouwen;Finland;Overig land;2019;207.0;162.0;45.0
8817;Totaal mannen en vrouwen;Finland;Overig land;2020;199.0;165.0;34.0
8818;Totaal mannen en vrouwen;Finland;Overig land;2021;209.0;167.0;42.0
8819;Totaal mannen en vrouwen;Finland;Overig land;2022;309.0;198.0;111.0
8820;Totaal mannen en vrouwen;Finland;Nederland;1995;15.0;79.0;-64.0
8821;Totaal mannen en vrouwen;Finland;Nederland;1996;21.0;70.0;-49.0
8822;Totaal mannen en vrouwen;Finland;Nederland;1997;23.0;79.0;-56.0
8823;Totaal mannen en vrouwen;Finland;Nederland;1998;26.0;76.0;-50.0
8824;Totaal mannen en vrouwen;Finland;Nederland;1999;48.0;72.0;-24.0
8825;Totaal mannen en vrouwen;Finland;Nederland;2000;43.0;94.0;-51.0
8826;Totaal mannen en vrouwen;Finland;Nederland;2001;34.0;73.0;-39.0
8827;Totaal mannen en vrouwen;Finland;Nederland;2002;39.0;78.0;-39.0
8828;Totaal mannen en vrouwen;Finland;Nederland;2003;33.0;70.0;-37.0
8829;Totaal mannen en vrouwen;Finland;Nederland;2004;35.0;101.0;-66.0
8830;Totaal mannen en vrouwen;Finland;Nederland;2005;39.0;110.0;-71.0
8831;Totaal mannen en vrouwen;Finland;Nederland;2006;48.0;111.0;-63.0
8832;Totaal mannen en vrouwen;Finland;Nederland;2007;38.0;98.0;-60.0
8833;Totaal mannen en vrouwen;Finland;Nederland;2008;51.0;114.0;-63.0
8834;Totaal mannen en vrouwen;Finland;Nederland;2009;38.0;66.0;-28.0
8835;Totaal mannen en vrouwen;Finland;Nederland;2010;53.0;78.0;-25.0
8836;Totaal mannen en vrouwen;Finland;Nederland;2011;51.0;103.0;-52.0
8837;Totaal mannen en vrouwen;Finland;Nederland;2012;53.0;114.0;-61.0
8838;Totaal mannen en vrouwen;Finland;Nederland;2013;48.0;91.0;-43.0
8839;Totaal mannen en vrouwen;Finland;Nederland;2014;52.0;109.0;-57.0
8840;Totaal mannen en vrouwen;Finland;Nederland;2015;49.0;98.0;-49.0
8841;Totaal mannen en vrouwen;Finland;Nederland;2016;67.0;117.0;-50.0
8842;Totaal mannen en vrouwen;Finland;Nederland;2017;59.0;99.0;-40.0
8843;Totaal mannen en vrouwen;Finland;Nederland;2018;73.0;110.0;-37.0
8844;Totaal mannen en vrouwen;Finland;Nederland;2019;61.0;133.0;-72.0
8845;Totaal mannen en vrouwen;Finland;Nederland;2020;61.0;131.0;-70.0
8846;Totaal mannen en vrouwen;Finland;Nederland;2021;53.0;158.0;-105.0
8847;Totaal mannen en vrouwen;Finland;Nederland;2022;47.0;128.0;-81.0
8848;Totaal mannen en vrouwen;Frankrijk;Totaal;1995;2411.0;2640.0;-229.0
8849;Totaal mannen en vrouwen;Frankrijk;Totaal;1996;2878.0;2610.0;268.0
8850;Totaal mannen en vrouwen;Frankrijk;Totaal;1997;3235.0;2726.0;509.0
8851;Totaal mannen en vrouwen;Frankrijk;Totaal;1998;3689.0;2830.0;859.0
8852;Totaal mannen en vrouwen;Frankrijk;Totaal;1999;3351.0;2903.0;448.0
8853;Totaal mannen en vrouwen;Frankrijk;Totaal;2000;3513.0;3154.0;359.0
8854;Totaal mannen en vrouwen;Frankrijk;Totaal;2001;3179.0;3163.0;16.0
8855;Totaal mannen en vrouwen;Frankrijk;Totaal;2002;3084.0;3431.0;-347.0
8856;Totaal mannen en vrouwen;Frankrijk;Totaal;2003;2919.0;3373.0;-454.0
8857;Totaal mannen en vrouwen;Frankrijk;Totaal;2004;2871.0;3442.0;-571.0
8858;Totaal mannen en vrouwen;Frankrijk;Totaal;2005;3018.0;3957.0;-939.0
8859;Totaal mannen en vrouwen;Frankrijk;Totaal;2006;3357.0;3842.0;-485.0
8860;Totaal mannen en vrouwen;Frankrijk;Totaal;2007;3725.0;3701.0;24.0
8861;Totaal mannen en vrouwen;Frankrijk;Totaal;2008;4513.0;3617.0;896.0
8862;Totaal mannen en vrouwen;Frankrijk;Totaal;2009;4305.0;3369.0;936.0
8863;Totaal mannen en vrouwen;Frankrijk;Totaal;2010;4328.0;3541.0;787.0
8864;Totaal mannen en vrouwen;Frankrijk;Totaal;2011;4551.0;4054.0;497.0
8865;Totaal mannen en vrouwen;Frankrijk;Totaal;2012;4309.0;3873.0;436.0
8866;Totaal mannen en vrouwen;Frankrijk;Totaal;2013;4616.0;3822.0;794.0
8867;Totaal mannen en vrouwen;Frankrijk;Totaal;2014;5207.0;3833.0;1374.0
8868;Totaal mannen en vrouwen;Frankrijk;Totaal;2015;5617.0;4314.0;1303.0
8869;Totaal mannen en vrouwen;Frankrijk;Totaal;2016;5697.0;4131.0;1566.0
8870;Totaal mannen en vrouwen;Frankrijk;Totaal;2017;6405.0;4504.0;1901.0
8871;Totaal mannen en vrouwen;Frankrijk;Totaal;2018;6706.0;4911.0;1795.0
8872;Totaal mannen en vrouwen;Frankrijk;Totaal;2019;7133.0;5093.0;2040.0
8873;Totaal mannen en vrouwen;Frankrijk;Totaal;2020;6212.0;5035.0;1177.0
8874;Totaal mannen en vrouwen;Frankrijk;Totaal;2021;6978.0;5240.0;1738.0
8875;Totaal mannen en vrouwen;Frankrijk;Totaal;2022;7557.0;6200.0;1357.0
8876;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;1995;971.0;559.0;412.0
8877;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;1996;1311.0;506.0;805.0
8878;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;1997;1558.0;554.0;1004.0
8879;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;1998;1706.0;578.0;1128.0
8880;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;1999;1667.0;587.0;1080.0
8881;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2000;1719.0;688.0;1031.0
8882;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2001;1623.0;631.0;992.0
8883;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2002;1520.0;690.0;830.0
8884;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2003;1400.0;752.0;648.0
8885;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2004;1368.0;668.0;700.0
8886;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2005;1431.0;649.0;782.0
8887;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2006;1587.0;623.0;964.0
8888;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2007;1748.0;720.0;1028.0
8889;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2008;2379.0;675.0;1704.0
8890;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2009;2259.0;893.0;1366.0
8891;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2010;2298.0;1131.0;1167.0
8892;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2011;2350.0;1234.0;1116.0
8893;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2012;2294.0;1332.0;962.0
8894;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2013;2508.0;1330.0;1178.0
8895;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2014;2841.0;1373.0;1468.0
8896;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2015;3215.0;1742.0;1473.0
8897;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2016;3380.0;1705.0;1675.0
8898;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2017;3715.0;1978.0;1737.0
8899;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2018;3884.0;2356.0;1528.0
8900;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2019;4099.0;2489.0;1610.0
8901;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2020;3502.0;2515.0;987.0
8902;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2021;3961.0;2293.0;1668.0
8903;Totaal mannen en vrouwen;Frankrijk;Land herkomst / vestiging;2022;4437.0;2679.0;1758.0
8904;Totaal mannen en vrouwen;Frankrijk;Overig land;1995;496.0;413.0;83.0
8905;Totaal mannen en vrouwen;Frankrijk;Overig land;1996;650.0;411.0;239.0
8906;Totaal mannen en vrouwen;Frankrijk;Overig land;1997;740.0;427.0;313.0
8907;Totaal mannen en vrouwen;Frankrijk;Overig land;1998;838.0;425.0;413.0
8908;Totaal mannen en vrouwen;Frankrijk;Overig land;1999;701.0;443.0;258.0
8909;Totaal mannen en vrouwen;Frankrijk;Overig land;2000;794.0;491.0;303.0
8910;Totaal mannen en vrouwen;Frankrijk;Overig land;2001;674.0;462.0;212.0
8911;Totaal mannen en vrouwen;Frankrijk;Overig land;2002;713.0;582.0;131.0
8912;Totaal mannen en vrouwen;Frankrijk;Overig land;2003;656.0;564.0;92.0
8913;Totaal mannen en vrouwen;Frankrijk;Overig land;2004;650.0;611.0;39.0
8914;Totaal mannen en vrouwen;Frankrijk;Overig land;2005;639.0;691.0;-52.0
8915;Totaal mannen en vrouwen;Frankrijk;Overig land;2006;700.0;636.0;64.0
8916;Totaal mannen en vrouwen;Frankrijk;Overig land;2007;731.0;681.0;50.0
8917;Totaal mannen en vrouwen;Frankrijk;Overig land;2008;918.0;659.0;259.0
8918;Totaal mannen en vrouwen;Frankrijk;Overig land;2009;862.0;706.0;156.0
8919;Totaal mannen en vrouwen;Frankrijk;Overig land;2010;800.0;726.0;74.0
8920;Totaal mannen en vrouwen;Frankrijk;Overig land;2011;959.0;828.0;131.0
8921;Totaal mannen en vrouwen;Frankrijk;Overig land;2012;921.0;815.0;106.0
8922;Totaal mannen en vrouwen;Frankrijk;Overig land;2013;992.0;795.0;197.0
8923;Totaal mannen en vrouwen;Frankrijk;Overig land;2014;1129.0;846.0;283.0
8924;Totaal mannen en vrouwen;Frankrijk;Overig land;2015;1139.0;886.0;253.0
8925;Totaal mannen en vrouwen;Frankrijk;Overig land;2016;1212.0;903.0;309.0
8926;Totaal mannen en vrouwen;Frankrijk;Overig land;2017;1422.0;874.0;548.0
8927;Totaal mannen en vrouwen;Frankrijk;Overig land;2018;1578.0;946.0;632.0
8928;Totaal mannen en vrouwen;Frankrijk;Overig land;2019;1778.0;1081.0;697.0
8929;Totaal mannen en vrouwen;Frankrijk;Overig land;2020;1573.0;1189.0;384.0
8930;Totaal mannen en vrouwen;Frankrijk;Overig land;2021;1914.0;1238.0;676.0
8931;Totaal mannen en vrouwen;Frankrijk;Overig land;2022;2083.0;1455.0;628.0
8932;Totaal mannen en vrouwen;Frankrijk;Nederland;1995;944.0;1668.0;-724.0
8933;Totaal mannen en vrouwen;Frankrijk;Nederland;1996;917.0;1693.0;-776.0
8934;Totaal mannen en vrouwen;Frankrijk;Nederland;1997;937.0;1745.0;-808.0
8935;Totaal mannen en vrouwen;Frankrijk;Nederland;1998;1145.0;1827.0;-682.0
8936;Totaal mannen en vrouwen;Frankrijk;Nederland;1999;983.0;1873.0;-890.0
8937;Totaal mannen en vrouwen;Frankrijk;Nederland;2000;1000.0;1975.0;-975.0
8938;Totaal mannen en vrouwen;Frankrijk;Nederland;2001;882.0;2070.0;-1188.0
8939;Totaal mannen en vrouwen;Frankrijk;Nederland;2002;851.0;2159.0;-1308.0
8940;Totaal mannen en vrouwen;Frankrijk;Nederland;2003;863.0;2057.0;-1194.0
8941;Totaal mannen en vrouwen;Frankrijk;Nederland;2004;853.0;2163.0;-1310.0
8942;Totaal mannen en vrouwen;Frankrijk;Nederland;2005;948.0;2617.0;-1669.0
8943;Totaal mannen en vrouwen;Frankrijk;Nederland;2006;1070.0;2583.0;-1513.0
8944;Totaal mannen en vrouwen;Frankrijk;Nederland;2007;1246.0;2300.0;-1054.0
8945;Totaal mannen en vrouwen;Frankrijk;Nederland;2008;1216.0;2283.0;-1067.0
8946;Totaal mannen en vrouwen;Frankrijk;Nederland;2009;1184.0;1770.0;-586.0
8947;Totaal mannen en vrouwen;Frankrijk;Nederland;2010;1230.0;1684.0;-454.0
8948;Totaal mannen en vrouwen;Frankrijk;Nederland;2011;1242.0;1992.0;-750.0
8949;Totaal mannen en vrouwen;Frankrijk;Nederland;2012;1094.0;1726.0;-632.0
8950;Totaal mannen en vrouwen;Frankrijk;Nederland;2013;1116.0;1697.0;-581.0
8951;Totaal mannen en vrouwen;Frankrijk;Nederland;2014;1237.0;1614.0;-377.0
8952;Totaal mannen en vrouwen;Frankrijk;Nederland;2015;1263.0;1686.0;-423.0
8953;Totaal mannen en vrouwen;Frankrijk;Nederland;2016;1105.0;1523.0;-418.0
8954;Totaal mannen en vrouwen;Frankrijk;Nederland;2017;1268.0;1652.0;-384.0
8955;Totaal mannen en vrouwen;Frankrijk;Nederland;2018;1244.0;1609.0;-365.0
8956;Totaal mannen en vrouwen;Frankrijk;Nederland;2019;1256.0;1523.0;-267.0
8957;Totaal mannen en vrouwen;Frankrijk;Nederland;2020;1137.0;1331.0;-194.0
8958;Totaal mannen en vrouwen;Frankrijk;Nederland;2021;1103.0;1709.0;-606.0
8959;Totaal mannen en vrouwen;Frankrijk;Nederland;2022;1037.0;2066.0;-1029.0
8960;Totaal mannen en vrouwen;Frans Guyana;Totaal;1995;41.0;15.0;26.0
8961;Totaal mannen en vrouwen;Frans Guyana;Totaal;1996;54.0;26.0;28.0
8962;Totaal mannen en vrouwen;Frans Guyana;Totaal;1997;60.0;21.0;39.0
8963;Totaal mannen en vrouwen;Frans Guyana;Totaal;1998;49.0;16.0;33.0
8964;Totaal mannen en vrouwen;Frans Guyana;Totaal;1999;52.0;16.0;36.0
8965;Totaal mannen en vrouwen;Frans Guyana;Totaal;2000;52.0;12.0;40.0
8966;Totaal mannen en vrouwen;Frans Guyana;Totaal;2001;70.0;10.0;60.0
8967;Totaal mannen en vrouwen;Frans Guyana;Totaal;2002;71.0;16.0;55.0
8968;Totaal mannen en vrouwen;Frans Guyana;Totaal;2003;55.0;25.0;30.0
8969;Totaal mannen en vrouwen;Frans Guyana;Totaal;2004;54.0;15.0;39.0
8970;Totaal mannen en vrouwen;Frans Guyana;Totaal;2005;47.0;28.0;19.0
8971;Totaal mannen en vrouwen;Frans Guyana;Totaal;2006;35.0;25.0;10.0
8972;Totaal mannen en vrouwen;Frans Guyana;Totaal;2007;45.0;26.0;19.0
8973;Totaal mannen en vrouwen;Frans Guyana;Totaal;2008;38.0;20.0;18.0
8974;Totaal mannen en vrouwen;Frans Guyana;Totaal;2009;52.0;26.0;26.0
8975;Totaal mannen en vrouwen;Frans Guyana;Totaal;2010;60.0;22.0;38.0
8976;Totaal mannen en vrouwen;Frans Guyana;Totaal;2011;39.0;22.0;17.0
8977;Totaal mannen en vrouwen;Frans Guyana;Totaal;2012;28.0;17.0;11.0
8978;Totaal mannen en vrouwen;Frans Guyana;Totaal;2013;25.0;13.0;12.0
8979;Totaal mannen en vrouwen;Frans Guyana;Totaal;2014;35.0;15.0;20.0
8980;Totaal mannen en vrouwen;Frans Guyana;Totaal;2015;28.0;13.0;15.0
8981;Totaal mannen en vrouwen;Frans Guyana;Totaal;2016;30.0;26.0;4.0
8982;Totaal mannen en vrouwen;Frans Guyana;Totaal;2017;23.0;28.0;-5.0
8983;Totaal mannen en vrouwen;Frans Guyana;Totaal;2018;21.0;10.0;11.0
8984;Totaal mannen en vrouwen;Frans Guyana;Totaal;2019;25.0;14.0;11.0
8985;Totaal mannen en vrouwen;Frans Guyana;Totaal;2020;20.0;4.0;16.0
8986;Totaal mannen en vrouwen;Frans Guyana;Totaal;2021;13.0;9.0;4.0
8987;Totaal mannen en vrouwen;Frans Guyana;Totaal;2022;18.0;6.0;12.0
8988;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;1995;22.0;1.0;21.0
8989;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;1996;24.0;4.0;20.0
8990;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;1997;26.0;3.0;23.0
8991;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;1998;19.0;1.0;18.0
8992;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;1999;21.0;3.0;18.0
8993;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2000;24.0;1.0;23.0
8994;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2001;43.0;3.0;40.0
8995;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2002;44.0;5.0;39.0
8996;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2003;33.0;3.0;30.0
8997;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2004;34.0;5.0;29.0
8998;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2005;19.0;6.0;13.0
8999;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2006;13.0;6.0;7.0
9000;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2007;22.0;5.0;17.0
9001;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2008;22.0;5.0;17.0
9002;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2009;33.0;3.0;30.0
9003;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2010;39.0;9.0;30.0
9004;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2011;20.0;8.0;12.0
9005;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2012;19.0;5.0;14.0
9006;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2013;11.0;6.0;5.0
9007;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2014;21.0;7.0;14.0
9008;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2015;8.0;4.0;4.0
9009;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2016;12.0;5.0;7.0
9010;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2017;4.0;2.0;2.0
9011;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2018;9.0;2.0;7.0
9012;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2019;7.0;4.0;3.0
9013;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2020;10.0;0.0;10.0
9014;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2021;4.0;3.0;1.0
9015;Totaal mannen en vrouwen;Frans Guyana;Land herkomst / vestiging;2022;8.0;1.0;7.0
9016;Totaal mannen en vrouwen;Frans Guyana;Overig land;1995;14.0;7.0;7.0
9017;Totaal mannen en vrouwen;Frans Guyana;Overig land;1996;20.0;12.0;8.0
9018;Totaal mannen en vrouwen;Frans Guyana;Overig land;1997;27.0;10.0;17.0
9019;Totaal mannen en vrouwen;Frans Guyana;Overig land;1998;22.0;12.0;10.0
9020;Totaal mannen en vrouwen;Frans Guyana;Overig land;1999;21.0;6.0;15.0
9021;Totaal mannen en vrouwen;Frans Guyana;Overig land;2000;25.0;7.0;18.0
9022;Totaal mannen en vrouwen;Frans Guyana;Overig land;2001;20.0;5.0;15.0
9023;Totaal mannen en vrouwen;Frans Guyana;Overig land;2002;22.0;8.0;14.0
9024;Totaal mannen en vrouwen;Frans Guyana;Overig land;2003;18.0;19.0;-1.0
9025;Totaal mannen en vrouwen;Frans Guyana;Overig land;2004;17.0;7.0;10.0
9026;Totaal mannen en vrouwen;Frans Guyana;Overig land;2005;16.0;12.0;4.0
9027;Totaal mannen en vrouwen;Frans Guyana;Overig land;2006;16.0;10.0;6.0
9028;Totaal mannen en vrouwen;Frans Guyana;Overig land;2007;14.0;14.0;0.0
9029;Totaal mannen en vrouwen;Frans Guyana;Overig land;2008;11.0;11.0;0.0
9030;Totaal mannen en vrouwen;Frans Guyana;Overig land;2009;16.0;12.0;4.0
9031;Totaal mannen en vrouwen;Frans Guyana;Overig land;2010;18.0;10.0;8.0
9032;Totaal mannen en vrouwen;Frans Guyana;Overig land;2011;12.0;6.0;6.0
9033;Totaal mannen en vrouwen;Frans Guyana;Overig land;2012;7.0;9.0;-2.0
9034;Totaal mannen en vrouwen;Frans Guyana;Overig land;2013;8.0;3.0;5.0
9035;Totaal mannen en vrouwen;Frans Guyana;Overig land;2014;10.0;5.0;5.0
9036;Totaal mannen en vrouwen;Frans Guyana;Overig land;2015;16.0;5.0;11.0
9037;Totaal mannen en vrouwen;Frans Guyana;Overig land;2016;9.0;12.0;-3.0
9038;Totaal mannen en vrouwen;Frans Guyana;Overig land;2017;12.0;15.0;-3.0
9039;Totaal mannen en vrouwen;Frans Guyana;Overig land;2018;6.0;3.0;3.0
9040;Totaal mannen en vrouwen;Frans Guyana;Overig land;2019;13.0;4.0;9.0
9041;Totaal mannen en vrouwen;Frans Guyana;Overig land;2020;6.0;3.0;3.0
9042;Totaal mannen en vrouwen;Frans Guyana;Overig land;2021;7.0;4.0;3.0
9043;Totaal mannen en vrouwen;Frans Guyana;Overig land;2022;10.0;4.0;6.0
9044;Totaal mannen en vrouwen;Frans Guyana;Nederland;1995;5.0;7.0;-2.0
9045;Totaal mannen en vrouwen;Frans Guyana;Nederland;1996;10.0;10.0;0.0
9046;Totaal mannen en vrouwen;Frans Guyana;Nederland;1997;7.0;8.0;-1.0
9047;Totaal mannen en vrouwen;Frans Guyana;Nederland;1998;8.0;3.0;5.0
9048;Totaal mannen en vrouwen;Frans Guyana;Nederland;1999;10.0;7.0;3.0
9049;Totaal mannen en vrouwen;Frans Guyana;Nederland;2000;3.0;4.0;-1.0
9050;Totaal mannen en vrouwen;Frans Guyana;Nederland;2001;7.0;2.0;5.0
9051;Totaal mannen en vrouwen;Frans Guyana;Nederland;2002;5.0;3.0;2.0
9052;Totaal mannen en vrouwen;Frans Guyana;Nederland;2003;4.0;3.0;1.0
9053;Totaal mannen en vrouwen;Frans Guyana;Nederland;2004;3.0;3.0;0.0
9054;Totaal mannen en vrouwen;Frans Guyana;Nederland;2005;12.0;10.0;2.0
9055;Totaal mannen en vrouwen;Frans Guyana;Nederland;2006;6.0;9.0;-3.0
9056;Totaal mannen en vrouwen;Frans Guyana;Nederland;2007;9.0;7.0;2.0
9057;Totaal mannen en vrouwen;Frans Guyana;Nederland;2008;5.0;4.0;1.0
9058;Totaal mannen en vrouwen;Frans Guyana;Nederland;2009;3.0;11.0;-8.0
9059;Totaal mannen en vrouwen;Frans Guyana;Nederland;2010;3.0;3.0;0.0
9060;Totaal mannen en vrouwen;Frans Guyana;Nederland;2011;7.0;8.0;-1.0
9061;Totaal mannen en vrouwen;Frans Guyana;Nederland;2012;2.0;3.0;-1.0
9062;Totaal mannen en vrouwen;Frans Guyana;Nederland;2013;6.0;4.0;2.0
9063;Totaal mannen en vrouwen;Frans Guyana;Nederland;2014;4.0;3.0;1.0
9064;Totaal mannen en vrouwen;Frans Guyana;Nederland;2015;4.0;4.0;0.0
9065;Totaal mannen en vrouwen;Frans Guyana;Nederland;2016;9.0;9.0;0.0
9066;Totaal mannen en vrouwen;Frans Guyana;Nederland;2017;7.0;11.0;-4.0
9067;Totaal mannen en vrouwen;Frans Guyana;Nederland;2018;6.0;5.0;1.0
9068;Totaal mannen en vrouwen;Frans Guyana;Nederland;2019;5.0;6.0;-1.0
9069;Totaal mannen en vrouwen;Frans Guyana;Nederland;2020;4.0;1.0;3.0
9070;Totaal mannen en vrouwen;Frans Guyana;Nederland;2021;2.0;2.0;0.0
9071;Totaal mannen en vrouwen;Frans Guyana;Nederland;2022;0.0;1.0;-1.0
9072;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;1995;0.0;0.0;0.0
9073;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;1996;0.0;0.0;0.0
9074;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;1997;1.0;1.0;0.0
9075;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;1998;1.0;0.0;1.0
9076;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;1999;0.0;1.0;-1.0
9077;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2000;2.0;1.0;1.0
9078;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2001;0.0;0.0;0.0
9079;Totaal mannen en vrouwen;Frans-Polynesië;Totaal;2002;0.0;3.0;-3.0
