ID;GeboortelandOudersHoofdkostwinner;HerkomstlandHoofdkostwinner;Perioden;ParticuliereHuishoudens_1;GemiddeldBesteedbaarInkomen_2;GemiddeldGestandaardiseerdInkomen_3;MediaanVermogen_4;HuishoudensMetLaagInkomen_5
1062;Geboren in NL, ouder(s) buiten NL;Marokko;2020;45.6;36.5;25.2;0.1;18.3
1063;Geboren in NL, ouder(s) buiten NL;Marokko;2021;48.9;38.7;26.7;0.6;17.4
1064;Geboren in NL, ouder(s) buiten NL;Marokko;2022;52.7;41.9;28.9;0.8;9.9
1065;Geboren in NL, ouder(s) buiten NL;Marokko;2023;55.8;45.2;30.9;1.3;10.2
1066;Geboren in NL, ouder(s) buiten NL;Nederlandse Cariben;2011;12.9;28.2;20.5;-0.4;13.3
1067;Geboren in NL, ouder(s) buiten NL;Nederlandse Cariben;2012;13.8;28.3;20.6;-1.6;15.2
1068;Geboren in NL, ouder(s) buiten NL;Nederlandse Cariben;2013;14.5;28.6;20.8;-2.8;17.1
1069;Geboren in NL, ouder(s) buiten NL;Nederlandse Cariben;2014;15.4;29.6;21.5;-3.8;16.6
1070;Geboren in NL, ouder(s) buiten NL;Nederlandse Cariben;2015;16.3;30.3;21.9;-2.7;16.2
1071;Geboren in NL, ouder(s) buiten NL;Nederlandse Cariben;2016;17.1;32.1;23.2;-2.1;15.6
1072;Geboren in NL, ouder(s) buiten NL;Nederlandse Cariben;2017;18.0;33.6;24.1;-1.0;14.6
1073;Geboren in NL, ouder(s) buiten NL;Nederlandse Cariben;2018;19.0;35.3;24.9;-0.2;13.8
1074;Geboren in NL, ouder(s) buiten NL;Nederlandse Cariben;2019;19.8;37.7;26.6;0.0;13.1
1075;Geboren in NL, ouder(s) buiten NL;Nederlandse Cariben;2020;20.8;39.2;27.6;0.3;11.5
1076;Geboren in NL, ouder(s) buiten NL;Nederlandse Cariben;2021;22.0;41.1;29.0;1.0;10.5
1077;Geboren in NL, ouder(s) buiten NL;Nederlandse Cariben;2022;23.2;44.1;31.1;1.6;6.0
1078;Geboren in NL, ouder(s) buiten NL;Nederlandse Cariben;2023;24.2;47.8;33.6;2.0;5.2
1079;Geboren in NL, ouder(s) buiten NL;Suriname;2011;38.0;27.1;20.0;-0.4;15.7
1080;Geboren in NL, ouder(s) buiten NL;Suriname;2012;39.9;27.3;20.1;-1.3;18.3
1081;Geboren in NL, ouder(s) buiten NL;Suriname;2013;42.0;27.8;20.4;-2.7;20.2
1082;Geboren in NL, ouder(s) buiten NL;Suriname;2014;44.4;29.2;21.3;-3.8;19.6
1083;Geboren in NL, ouder(s) buiten NL;Suriname;2015;47.0;29.8;21.8;-2.6;19.1
1084;Geboren in NL, ouder(s) buiten NL;Suriname;2016;49.1;31.5;22.9;-2.1;17.9
1085;Geboren in NL, ouder(s) buiten NL;Suriname;2017;51.4;33.0;23.9;-0.7;16.9
1086;Geboren in NL, ouder(s) buiten NL;Suriname;2018;53.8;34.3;24.6;0.0;15.7
1087;Geboren in NL, ouder(s) buiten NL;Suriname;2019;56.2;37.0;26.3;0.4;14.5
1088;Geboren in NL, ouder(s) buiten NL;Suriname;2020;58.7;38.9;27.5;0.9;12.3
1089;Geboren in NL, ouder(s) buiten NL;Suriname;2021;61.7;40.9;29.0;1.9;11.6
1090;Geboren in NL, ouder(s) buiten NL;Suriname;2022;65.1;44.0;31.1;3.0;6.0
1091;Geboren in NL, ouder(s) buiten NL;Suriname;2023;67.1;48.0;33.8;3.8;5.7
1092;Geboren in NL, ouder(s) buiten NL;Turkije;2011;33.9;23.5;16.5;0.0;17.4
1093;Geboren in NL, ouder(s) buiten NL;Turkije;2012;34.6;24.2;16.8;-0.8;20.3
1094;Geboren in NL, ouder(s) buiten NL;Turkije;2013;34.8;25.8;17.7;-2.0;21.6
1095;Geboren in NL, ouder(s) buiten NL;Turkije;2014;35.8;27.7;18.8;-3.1;20.9
1096;Geboren in NL, ouder(s) buiten NL;Turkije;2015;37.3;29.2;19.7;-2.4;19.7
1097;Geboren in NL, ouder(s) buiten NL;Turkije;2016;39.1;31.6;21.1;-1.6;18.0
1098;Geboren in NL, ouder(s) buiten NL;Turkije;2017;41.1;33.6;22.4;-0.4;16.7
1099;Geboren in NL, ouder(s) buiten NL;Turkije;2018;43.7;35.9;23.5;0.2;15.4
1100;Geboren in NL, ouder(s) buiten NL;Turkije;2019;46.4;38.4;25.1;1.0;14.1
1101;Geboren in NL, ouder(s) buiten NL;Turkije;2020;49.4;41.5;26.9;2.2;11.7
1102;Geboren in NL, ouder(s) buiten NL;Turkije;2021;52.4;44.2;28.6;5.8;11.0
1103;Geboren in NL, ouder(s) buiten NL;Turkije;2022;55.7;47.9;30.9;10.5;6.9
1104;Geboren in NL, ouder(s) buiten NL;Turkije;2023;58.7;52.1;33.5;10.9;6.5
1105;Geboren in NL, ouder(s) buiten NL;Afghanistan;2011;0.0;;;;
1106;Geboren in NL, ouder(s) buiten NL;Afghanistan;2012;0.0;;;;
1107;Geboren in NL, ouder(s) buiten NL;Afghanistan;2013;0.1;;;;
1108;Geboren in NL, ouder(s) buiten NL;Afghanistan;2014;0.1;;;;
1109;Geboren in NL, ouder(s) buiten NL;Afghanistan;2015;0.1;;;;
1110;Geboren in NL, ouder(s) buiten NL;Afghanistan;2016;0.1;20.2;16.4;-2.3;
1111;Geboren in NL, ouder(s) buiten NL;Afghanistan;2017;0.1;20.5;16.6;-1.5;
1112;Geboren in NL, ouder(s) buiten NL;Afghanistan;2018;0.2;22.2;17.9;-1.6;
1113;Geboren in NL, ouder(s) buiten NL;Afghanistan;2019;0.2;24.9;20.0;-2.5;13.0
1114;Geboren in NL, ouder(s) buiten NL;Afghanistan;2020;0.3;23.9;19.6;-3.3;8.6
1115;Geboren in NL, ouder(s) buiten NL;Afghanistan;2021;0.4;27.3;22.4;-1.4;10.7
1116;Geboren in NL, ouder(s) buiten NL;Afghanistan;2022;0.5;30.3;24.5;-2.1;8.4
1117;Geboren in NL, ouder(s) buiten NL;Afghanistan;2023;0.6;32.8;26.7;-2.1;7.9
1118;Geboren in NL, ouder(s) buiten NL;Eritrea;2011;0.0;;;;
1119;Geboren in NL, ouder(s) buiten NL;Eritrea;2012;0.0;;;;
1120;Geboren in NL, ouder(s) buiten NL;Eritrea;2013;0.0;;;;
1121;Geboren in NL, ouder(s) buiten NL;Eritrea;2014;0.0;;;;
1122;Geboren in NL, ouder(s) buiten NL;Eritrea;2015;0.0;;;;
1123;Geboren in NL, ouder(s) buiten NL;Eritrea;2016;0.0;;;;
1124;Geboren in NL, ouder(s) buiten NL;Eritrea;2017;0.0;;;;
1125;Geboren in NL, ouder(s) buiten NL;Eritrea;2018;0.0;;;;
1126;Geboren in NL, ouder(s) buiten NL;Eritrea;2019;0.0;;;;
1127;Geboren in NL, ouder(s) buiten NL;Eritrea;2020;0.0;;;;
1128;Geboren in NL, ouder(s) buiten NL;Eritrea;2021;0.0;;;;
1129;Geboren in NL, ouder(s) buiten NL;Eritrea;2022;0.0;;;;
1130;Geboren in NL, ouder(s) buiten NL;Eritrea;2023;0.0;;;;
1131;Geboren in NL, ouder(s) buiten NL;Irak;2011;0.2;23.5;18.1;0.0;15.8
1132;Geboren in NL, ouder(s) buiten NL;Irak;2012;0.2;23.1;18.1;0.0;18.4
1133;Geboren in NL, ouder(s) buiten NL;Irak;2013;0.2;22.3;17.4;-1.3;18.7
1134;Geboren in NL, ouder(s) buiten NL;Irak;2014;0.3;25.9;19.1;-0.8;18.4
1135;Geboren in NL, ouder(s) buiten NL;Irak;2015;0.3;25.1;18.7;-0.8;19.8
1136;Geboren in NL, ouder(s) buiten NL;Irak;2016;0.4;26.2;19.4;-0.5;16.9
1137;Geboren in NL, ouder(s) buiten NL;Irak;2017;0.5;29.5;21.0;-0.1;13.8
1138;Geboren in NL, ouder(s) buiten NL;Irak;2018;0.6;24.7;18.4;-0.2;15.8
1139;Geboren in NL, ouder(s) buiten NL;Irak;2019;0.7;26.3;19.9;-0.5;16.4
1140;Geboren in NL, ouder(s) buiten NL;Irak;2020;0.9;28.6;22.0;-2.0;11.1
1141;Geboren in NL, ouder(s) buiten NL;Irak;2021;1.1;29.6;23.6;-1.3;11.4
1142;Geboren in NL, ouder(s) buiten NL;Irak;2022;1.3;32.1;25.8;-1.2;7.1
1143;Geboren in NL, ouder(s) buiten NL;Irak;2023;1.6;36.1;28.6;-0.8;7.9
1144;Geboren in NL, ouder(s) buiten NL;Iran;2011;0.5;26.2;19.8;0.6;13.1
1145;Geboren in NL, ouder(s) buiten NL;Iran;2012;0.5;25.3;19.1;0.2;17.3
1146;Geboren in NL, ouder(s) buiten NL;Iran;2013;0.6;26.1;19.7;-0.2;18.3
1147;Geboren in NL, ouder(s) buiten NL;Iran;2014;0.7;28.1;21.2;0.0;16.0
1148;Geboren in NL, ouder(s) buiten NL;Iran;2015;0.7;26.8;20.6;-0.2;16.0
1149;Geboren in NL, ouder(s) buiten NL;Iran;2016;0.8;28.3;21.5;-0.7;14.9
1150;Geboren in NL, ouder(s) buiten NL;Iran;2017;0.9;29.1;22.1;-0.4;13.3
1151;Geboren in NL, ouder(s) buiten NL;Iran;2018;1.1;30.2;22.8;-0.8;11.4
1152;Geboren in NL, ouder(s) buiten NL;Iran;2019;1.1;35.7;26.4;-0.8;12.5
1153;Geboren in NL, ouder(s) buiten NL;Iran;2020;1.3;34.3;26.2;-1.0;8.7
1154;Geboren in NL, ouder(s) buiten NL;Iran;2021;1.5;37.0;28.2;-0.1;9.9
1155;Geboren in NL, ouder(s) buiten NL;Iran;2022;1.6;42.1;31.7;0.3;6.5
1156;Geboren in NL, ouder(s) buiten NL;Iran;2023;1.8;45.7;34.6;0.9;6.5
1157;Geboren in NL, ouder(s) buiten NL;Somalië;2011;0.0;;;;
1158;Geboren in NL, ouder(s) buiten NL;Somalië;2012;0.1;;;;
1159;Geboren in NL, ouder(s) buiten NL;Somalië;2013;0.1;10.2;9.0;0.0;
1160;Geboren in NL, ouder(s) buiten NL;Somalië;2014;0.2;10.9;9.3;-0.5;
1161;Geboren in NL, ouder(s) buiten NL;Somalië;2015;0.2;11.9;10.2;-0.5;
1162;Geboren in NL, ouder(s) buiten NL;Somalië;2016;0.3;13.3;11.5;-1.1;
1163;Geboren in NL, ouder(s) buiten NL;Somalië;2017;0.3;14.8;12.7;-1.4;31.8
1164;Geboren in NL, ouder(s) buiten NL;Somalië;2018;0.4;16.2;13.9;-2.4;28.4
1165;Geboren in NL, ouder(s) buiten NL;Somalië;2019;0.5;18.1;15.3;-2.8;21.9
1166;Geboren in NL, ouder(s) buiten NL;Somalië;2020;0.6;20.2;16.8;-3.8;20.3
1167;Geboren in NL, ouder(s) buiten NL;Somalië;2021;0.7;23.3;19.1;-4.5;21.3
1168;Geboren in NL, ouder(s) buiten NL;Somalië;2022;0.9;25.8;21.5;-4.1;13.2
1169;Geboren in NL, ouder(s) buiten NL;Somalië;2023;1.0;29.7;24.7;-4.5;11.7
1170;Geboren in NL, ouder(s) buiten NL;Syrië;2011;0.1;18.3;14.8;0.1;
1171;Geboren in NL, ouder(s) buiten NL;Syrië;2012;0.2;18.8;15.2;0.5;
1172;Geboren in NL, ouder(s) buiten NL;Syrië;2013;0.2;19.4;15.7;0.1;21.7
1173;Geboren in NL, ouder(s) buiten NL;Syrië;2014;0.2;19.2;15.2;0.0;27.1
1174;Geboren in NL, ouder(s) buiten NL;Syrië;2015;0.2;19.9;15.9;0.0;29.9
1175;Geboren in NL, ouder(s) buiten NL;Syrië;2016;0.3;22.3;17.3;0.2;25.4
1176;Geboren in NL, ouder(s) buiten NL;Syrië;2017;0.3;23.4;18.2;0.2;22.8
1177;Geboren in NL, ouder(s) buiten NL;Syrië;2018;0.4;25.5;19.5;0.4;17.8
1178;Geboren in NL, ouder(s) buiten NL;Syrië;2019;0.4;28.3;21.5;0.1;16.4
1179;Geboren in NL, ouder(s) buiten NL;Syrië;2020;0.5;30.7;23.1;0.3;12.8
1180;Geboren in NL, ouder(s) buiten NL;Syrië;2021;0.6;33.7;25.2;1.5;11.9
1181;Geboren in NL, ouder(s) buiten NL;Syrië;2022;0.6;37.3;27.6;1.3;7.7
1182;Geboren in NL, ouder(s) buiten NL;Syrië;2023;0.7;41.2;30.5;1.5;7.0
1183;Geboren in NL, ouder(s) buiten NL;Overig buiten Europa;2011;33.1;27.7;20.8;0.4;11.8
1184;Geboren in NL, ouder(s) buiten NL;Overig buiten Europa;2012;35.8;28.3;21.2;0.1;13.2
1185;Geboren in NL, ouder(s) buiten NL;Overig buiten Europa;2013;38.5;28.3;21.2;-0.4;14.5
1186;Geboren in NL, ouder(s) buiten NL;Overig buiten Europa;2014;41.5;29.8;22.2;-0.4;14.0
1187;Geboren in NL, ouder(s) buiten NL;Overig buiten Europa;2015;44.8;30.3;22.6;0.1;13.1
1188;Geboren in NL, ouder(s) buiten NL;Overig buiten Europa;2016;47.4;32.2;23.8;0.2;12.2
1189;Geboren in NL, ouder(s) buiten NL;Overig buiten Europa;2017;50.3;33.8;24.8;1.0;11.7
1190;Geboren in NL, ouder(s) buiten NL;Overig buiten Europa;2018;53.3;35.1;25.5;1.9;11.2
1191;Geboren in NL, ouder(s) buiten NL;Overig buiten Europa;2019;56.5;38.0;27.4;3.2;10.5
1192;Geboren in NL, ouder(s) buiten NL;Overig buiten Europa;2020;59.9;39.8;28.5;4.7;9.1
1193;Geboren in NL, ouder(s) buiten NL;Overig buiten Europa;2021;63.9;42.1;30.2;7.7;8.1
1194;Geboren in NL, ouder(s) buiten NL;Overig buiten Europa;2022;68.2;45.2;32.4;11.0;5.2
1195;Geboren in NL, ouder(s) buiten NL;Overig buiten Europa;2023;71.9;49.0;35.0;11.3;4.9
1196;Geboren in NL, één ouder geboren in NL;Totaal;2011;368.3;35.9;25.8;21.6;7.1
1197;Geboren in NL, één ouder geboren in NL;Totaal;2012;373.2;36.1;26.0;16.3;8.0
1198;Geboren in NL, één ouder geboren in NL;Totaal;2013;377.7;36.0;26.0;9.2;9.0
1199;Geboren in NL, één ouder geboren in NL;Totaal;2014;380.9;38.1;27.4;9.2;8.7
1200;Geboren in NL, één ouder geboren in NL;Totaal;2015;386.1;37.8;27.4;12.8;8.5
1201;Geboren in NL, één ouder geboren in NL;Totaal;2016;389.1;39.2;28.3;15.3;8.0
1202;Geboren in NL, één ouder geboren in NL;Totaal;2017;393.1;40.5;29.2;20.5;8.0
1203;Geboren in NL, één ouder geboren in NL;Totaal;2018;396.7;41.5;29.5;28.2;7.9
1204;Geboren in NL, één ouder geboren in NL;Totaal;2019;399.6;45.0;31.8;39.0;7.5
1205;Geboren in NL, één ouder geboren in NL;Totaal;2020;403.0;45.7;32.4;50.0;6.7
1206;Geboren in NL, één ouder geboren in NL;Totaal;2021;407.5;47.2;33.6;68.4;6.3
1207;Geboren in NL, één ouder geboren in NL;Totaal;2022;412.0;50.1;35.6;108.1;4.0
1208;Geboren in NL, één ouder geboren in NL;Totaal;2023;414.0;54.2;38.6;109.4;3.4
1209;Geboren in NL, één ouder geboren in NL;Nederland;2011;;;;;
1210;Geboren in NL, één ouder geboren in NL;Nederland;2012;;;;;
1211;Geboren in NL, één ouder geboren in NL;Nederland;2013;;;;;
1212;Geboren in NL, één ouder geboren in NL;Nederland;2014;;;;;
1213;Geboren in NL, één ouder geboren in NL;Nederland;2015;;;;;
1214;Geboren in NL, één ouder geboren in NL;Nederland;2016;;;;;
1215;Geboren in NL, één ouder geboren in NL;Nederland;2017;;;;;
1216;Geboren in NL, één ouder geboren in NL;Nederland;2018;;;;;
1217;Geboren in NL, één ouder geboren in NL;Nederland;2019;;;;;
1218;Geboren in NL, één ouder geboren in NL;Nederland;2020;;;;;
1219;Geboren in NL, één ouder geboren in NL;Nederland;2021;;;;;
1220;Geboren in NL, één ouder geboren in NL;Nederland;2022;;;;;
1221;Geboren in NL, één ouder geboren in NL;Nederland;2023;;;;;
1222;Geboren in NL, één ouder geboren in NL;Europa (exclusief Nederland);2011;218.3;34.7;25.4;36.2;5.9
1223;Geboren in NL, één ouder geboren in NL;Europa (exclusief Nederland);2012;218.6;34.8;25.6;30.1;6.6
1224;Geboren in NL, één ouder geboren in NL;Europa (exclusief Nederland);2013;218.6;34.7;25.5;22.6;7.4
1225;Geboren in NL, één ouder geboren in NL;Europa (exclusief Nederland);2014;217.4;36.6;26.9;22.3;7.1
1226;Geboren in NL, één ouder geboren in NL;Europa (exclusief Nederland);2015;217.8;36.3;26.9;25.2;7.0
1227;Geboren in NL, één ouder geboren in NL;Europa (exclusief Nederland);2016;217.4;37.4;27.6;27.8;6.6
1228;Geboren in NL, één ouder geboren in NL;Europa (exclusief Nederland);2017;216.8;38.5;28.4;33.1;6.6
1229;Geboren in NL, één ouder geboren in NL;Europa (exclusief Nederland);2018;216.2;39.3;28.5;42.2;6.6
1230;Geboren in NL, één ouder geboren in NL;Europa (exclusief Nederland);2019;215.1;42.4;30.7;54.2;6.3
1231;Geboren in NL, één ouder geboren in NL;Europa (exclusief Nederland);2020;214.3;43.2;31.3;66.0;5.7
1232;Geboren in NL, één ouder geboren in NL;Europa (exclusief Nederland);2021;213.5;44.3;32.2;86.3;5.3
1233;Geboren in NL, één ouder geboren in NL;Europa (exclusief Nederland);2022;212.4;47.0;34.3;129.6;3.4
1234;Geboren in NL, één ouder geboren in NL;Europa (exclusief Nederland);2023;210.3;51.3;37.4;133.0;2.8
1235;Geboren in NL, één ouder geboren in NL;België;2011;31.8;35.5;25.9;61.5;5.7
1236;Geboren in NL, één ouder geboren in NL;België;2012;31.9;35.7;26.1;50.5;6.4
1237;Geboren in NL, één ouder geboren in NL;België;2013;31.8;35.7;26.1;40.5;7.2
1238;Geboren in NL, één ouder geboren in NL;België;2014;31.4;37.9;27.7;41.8;7.0
1239;Geboren in NL, één ouder geboren in NL;België;2015;31.4;37.2;27.3;45.6;7.1
1240;Geboren in NL, één ouder geboren in NL;België;2016;31.3;38.3;28.1;49.1;6.5
1241;Geboren in NL, één ouder geboren in NL;België;2017;31.0;39.7;29.1;56.7;6.5
1242;Geboren in NL, één ouder geboren in NL;België;2018;31.0;40.3;29.1;69.6;6.4
1243;Geboren in NL, één ouder geboren in NL;België;2019;30.6;43.8;31.5;84.4;6.2
1244;Geboren in NL, één ouder geboren in NL;België;2020;30.5;44.1;31.8;96.1;5.6
1245;Geboren in NL, één ouder geboren in NL;België;2021;30.2;45.8;33.1;119.2;5.3
1246;Geboren in NL, één ouder geboren in NL;België;2022;30.2;48.5;35.1;167.8;3.5
1247;Geboren in NL, één ouder geboren in NL;België;2023;29.9;52.5;38.0;170.8;2.7
1248;Geboren in NL, één ouder geboren in NL;Duitsland;2011;134.4;33.9;25.1;47.2;5.1
1249;Geboren in NL, één ouder geboren in NL;Duitsland;2012;133.4;34.0;25.3;40.3;5.6
1250;Geboren in NL, één ouder geboren in NL;Duitsland;2013;132.1;33.9;25.3;32.7;6.2
1251;Geboren in NL, één ouder geboren in NL;Duitsland;2014;130.2;35.6;26.6;32.8;5.8
1252;Geboren in NL, één ouder geboren in NL;Duitsland;2015;129.1;35.1;26.3;36.4;5.7
1253;Geboren in NL, één ouder geboren in NL;Duitsland;2016;127.6;36.2;27.2;38.9;5.4
1254;Geboren in NL, één ouder geboren in NL;Duitsland;2017;126.0;37.1;27.8;44.9;5.5
1255;Geboren in NL, één ouder geboren in NL;Duitsland;2018;124.1;37.5;27.8;53.8;5.5
1256;Geboren in NL, één ouder geboren in NL;Duitsland;2019;122.2;40.3;29.8;65.7;5.2
1257;Geboren in NL, één ouder geboren in NL;Duitsland;2020;120.1;40.8;30.2;78.6;4.7
1258;Geboren in NL, één ouder geboren in NL;Duitsland;2021;118.0;42.0;31.2;100.3;4.4
1259;Geboren in NL, één ouder geboren in NL;Duitsland;2022;115.5;44.5;33.1;145.3;2.9
1260;Geboren in NL, één ouder geboren in NL;Duitsland;2023;112.7;48.1;35.9;150.8;2.2
1261;Geboren in NL, één ouder geboren in NL;Verenigd Koninkrijk;2011;9.9;35.8;25.8;7.3;8.6
1262;Geboren in NL, één ouder geboren in NL;Verenigd Koninkrijk;2012;10.1;36.2;26.1;4.1;9.4
1263;Geboren in NL, één ouder geboren in NL;Verenigd Koninkrijk;2013;10.5;35.9;25.8;1.6;10.7
1264;Geboren in NL, één ouder geboren in NL;Verenigd Koninkrijk;2014;10.7;38.6;27.6;1.6;10.1
1265;Geboren in NL, één ouder geboren in NL;Verenigd Koninkrijk;2015;11.1;37.8;27.1;3.3;10.0
1266;Geboren in NL, één ouder geboren in NL;Verenigd Koninkrijk;2016;11.5;39.5;28.3;4.8;9.2
1267;Geboren in NL, één ouder geboren in NL;Verenigd Koninkrijk;2017;11.7;41.8;29.8;9.3;8.8
1268;Geboren in NL, één ouder geboren in NL;Verenigd Koninkrijk;2018;12.1;43.8;30.7;15.8;8.7
1269;Geboren in NL, één ouder geboren in NL;Verenigd Koninkrijk;2019;12.3;46.1;32.3;24.7;8.5
1270;Geboren in NL, één ouder geboren in NL;Verenigd Koninkrijk;2020;12.6;46.5;32.6;31.8;7.5
1271;Geboren in NL, één ouder geboren in NL;Verenigd Koninkrijk;2021;13.0;49.0;34.3;46.2;6.9
1272;Geboren in NL, één ouder geboren in NL;Verenigd Koninkrijk;2022;13.3;51.2;36.0;81.5;4.1
1273;Geboren in NL, één ouder geboren in NL;Verenigd Koninkrijk;2023;13.5;55.3;38.8;81.7;3.5
1274;Geboren in NL, één ouder geboren in NL;Bulgarije;2011;0.1;31.3;25.2;2.1;
1275;Geboren in NL, één ouder geboren in NL;Bulgarije;2012;0.1;33.8;25.6;1.2;
1276;Geboren in NL, één ouder geboren in NL;Bulgarije;2013;0.1;32.8;25.6;0.8;
1277;Geboren in NL, één ouder geboren in NL;Bulgarije;2014;0.1;33.7;26.0;0.4;9.1
1278;Geboren in NL, één ouder geboren in NL;Bulgarije;2015;0.1;34.0;26.9;0.7;9.0
1279;Geboren in NL, één ouder geboren in NL;Bulgarije;2016;0.1;35.9;27.7;1.7;9.8
1280;Geboren in NL, één ouder geboren in NL;Bulgarije;2017;0.1;38.9;29.6;4.1;8.3
1281;Geboren in NL, één ouder geboren in NL;Bulgarije;2018;0.1;39.7;30.0;8.0;8.9
1282;Geboren in NL, één ouder geboren in NL;Bulgarije;2019;0.2;40.0;29.7;13.0;9.0
1283;Geboren in NL, één ouder geboren in NL;Bulgarije;2020;0.2;40.8;30.0;7.9;5.5
1284;Geboren in NL, één ouder geboren in NL;Bulgarije;2021;0.2;48.6;35.2;10.9;4.5
1285;Geboren in NL, één ouder geboren in NL;Bulgarije;2022;0.2;50.1;36.3;14.1;5.1
1286;Geboren in NL, één ouder geboren in NL;Bulgarije;2023;0.2;53.1;38.1;18.8;5.6
1287;Geboren in NL, één ouder geboren in NL;Polen;2011;4.7;36.3;26.0;23.6;8.1
1288;Geboren in NL, één ouder geboren in NL;Polen;2012;4.8;36.2;26.1;18.9;9.4
1289;Geboren in NL, één ouder geboren in NL;Polen;2013;4.9;35.8;26.1;10.8;10.1
1290;Geboren in NL, één ouder geboren in NL;Polen;2014;5.0;37.0;27.1;10.6;9.5
1291;Geboren in NL, één ouder geboren in NL;Polen;2015;5.1;35.9;26.4;13.4;9.5
1292;Geboren in NL, één ouder geboren in NL;Polen;2016;5.1;37.4;27.6;15.2;8.6
1293;Geboren in NL, één ouder geboren in NL;Polen;2017;5.2;38.3;28.3;19.2;8.8
1294;Geboren in NL, één ouder geboren in NL;Polen;2018;5.4;38.5;28.2;23.9;8.6
1295;Geboren in NL, één ouder geboren in NL;Polen;2019;5.5;40.5;29.8;30.8;8.2
1296;Geboren in NL, één ouder geboren in NL;Polen;2020;5.6;42.0;30.8;38.8;6.7
1297;Geboren in NL, één ouder geboren in NL;Polen;2021;5.6;43.5;32.2;55.4;6.2
1298;Geboren in NL, één ouder geboren in NL;Polen;2022;5.7;47.4;35.2;86.5;4.2
1299;Geboren in NL, één ouder geboren in NL;Polen;2023;5.8;51.8;38.5;84.4;3.3
1300;Geboren in NL, één ouder geboren in NL;Roemenië;2011;0.4;33.2;24.7;7.2;9.0
1301;Geboren in NL, één ouder geboren in NL;Roemenië;2012;0.4;33.4;25.1;4.6;10.8
1302;Geboren in NL, één ouder geboren in NL;Roemenië;2013;0.5;33.3;25.3;0.3;10.7
1303;Geboren in NL, één ouder geboren in NL;Roemenië;2014;0.5;36.2;27.1;2.5;9.2
1304;Geboren in NL, één ouder geboren in NL;Roemenië;2015;0.5;35.2;26.8;3.6;9.2
1305;Geboren in NL, één ouder geboren in NL;Roemenië;2016;0.5;37.9;28.2;4.9;8.4
1306;Geboren in NL, één ouder geboren in NL;Roemenië;2017;0.5;38.6;29.0;10.8;9.6
1307;Geboren in NL, één ouder geboren in NL;Roemenië;2018;0.5;45.5;32.3;12.6;8.5
1308;Geboren in NL, één ouder geboren in NL;Roemenië;2019;0.6;;;16.8;8.7
1309;Geboren in NL, één ouder geboren in NL;Roemenië;2020;0.6;;;19.1;8.1
1310;Geboren in NL, één ouder geboren in NL;Roemenië;2021;0.6;43.0;32.0;17.3;8.1
1311;Geboren in NL, één ouder geboren in NL;Roemenië;2022;0.7;44.3;33.1;25.9;5.4
1312;Geboren in NL, één ouder geboren in NL;Roemenië;2023;0.7;50.0;36.5;27.8;5.3
1313;Geboren in NL, één ouder geboren in NL;Overig Europa;2011;37.0;36.0;25.6;11.3;8.4
1314;Geboren in NL, één ouder geboren in NL;Overig Europa;2012;37.8;36.3;25.9;7.6;9.3
1315;Geboren in NL, één ouder geboren in NL;Overig Europa;2013;38.8;36.4;25.9;3.2;10.8
1316;Geboren in NL, één ouder geboren in NL;Overig Europa;2014;39.5;38.5;27.2;3.5;10.4
1317;Geboren in NL, één ouder geboren in NL;Overig Europa;2015;40.6;39.2;28.3;6.1;10.0
1318;Geboren in NL, één ouder geboren in NL;Overig Europa;2016;41.3;39.5;28.2;8.3;9.4
1319;Geboren in NL, één ouder geboren in NL;Overig Europa;2017;42.2;40.9;29.1;13.1;9.2
1320;Geboren in NL, één ouder geboren in NL;Overig Europa;2018;43.0;42.3;29.7;21.0;9.1
1321;Geboren in NL, één ouder geboren in NL;Overig Europa;2019;43.8;45.5;31.8;31.7;8.8
1322;Geboren in NL, één ouder geboren in NL;Overig Europa;2020;44.7;47.2;33.2;41.5;7.6
1323;Geboren in NL, één ouder geboren in NL;Overig Europa;2021;45.8;48.2;33.8;58.7;7.4
1324;Geboren in NL, één ouder geboren in NL;Overig Europa;2022;46.8;51.2;35.9;96.2;4.6
1325;Geboren in NL, één ouder geboren in NL;Overig Europa;2023;47.4;56.9;40.2;95.7;3.9
1326;Geboren in NL, één ouder geboren in NL;Buiten Europa;2011;150.0;37.6;26.3;6.6;8.8
1327;Geboren in NL, één ouder geboren in NL;Buiten Europa;2012;154.6;37.9;26.6;3.9;10.1
1328;Geboren in NL, één ouder geboren in NL;Buiten Europa;2013;159.1;37.8;26.6;1.3;11.3
1329;Geboren in NL, één ouder geboren in NL;Buiten Europa;2014;163.4;40.1;28.1;1.4;10.9
1330;Geboren in NL, één ouder geboren in NL;Buiten Europa;2015;168.2;39.8;28.0;3.0;10.5
1331;Geboren in NL, één ouder geboren in NL;Buiten Europa;2016;171.8;41.6;29.2;4.7;9.9
1332;Geboren in NL, één ouder geboren in NL;Buiten Europa;2017;176.3;43.1;30.2;9.2;9.8
1333;Geboren in NL, één ouder geboren in NL;Buiten Europa;2018;180.5;44.1;30.6;16.2;9.5
1334;Geboren in NL, één ouder geboren in NL;Buiten Europa;2019;184.5;47.9;33.2;25.4;9.0
1335;Geboren in NL, één ouder geboren in NL;Buiten Europa;2020;188.6;48.5;33.6;35.3;7.8
