ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;TotaalGediplomeerdenVavo_1;VavoGediplomeerdenVmboT_2;VavoGediplomeerdenHavo_3;VavoGediplomeerdenVwo_4
3918;Vrouwen;22 jaar;Westerse migratieachtergrond;2009/'10;2;1;0;1
3919;Vrouwen;22 jaar;Westerse migratieachtergrond;2010/'11;5;2;3;0
3920;Vrouwen;22 jaar;Westerse migratieachtergrond;2011/'12;3;1;1;1
3921;Vrouwen;22 jaar;Westerse migratieachtergrond;2012/'13;4;0;2;2
3922;Vrouwen;22 jaar;Westerse migratieachtergrond;2013/'14;4;1;3;0
3923;Vrouwen;22 jaar;Westerse migratieachtergrond;2014/'15;5;1;3;1
3924;Vrouwen;22 jaar;Westerse migratieachtergrond;2015/'16;9;3;5;1
3925;Vrouwen;22 jaar;Westerse migratieachtergrond;2016/'17;7;0;6;1
3926;Vrouwen;22 jaar;Westerse migratieachtergrond;2017/'18;3;0;2;1
3927;Vrouwen;22 jaar;Westerse migratieachtergrond;2018/'19;4;1;2;1
3928;Vrouwen;22 jaar;Westerse migratieachtergrond;2019/'20;4;0;3;1
3929;Vrouwen;22 jaar;Westerse migratieachtergrond;2020/'21;3;0;3;0
3930;Vrouwen;22 jaar;Niet-westerse migratieachtergrond;2006/'07;4;2;2;0
3931;Vrouwen;22 jaar;Niet-westerse migratieachtergrond;2007/'08;10;2;5;3
3932;Vrouwen;22 jaar;Niet-westerse migratieachtergrond;2008/'09;16;4;7;5
3933;Vrouwen;22 jaar;Niet-westerse migratieachtergrond;2009/'10;15;5;6;4
3934;Vrouwen;22 jaar;Niet-westerse migratieachtergrond;2010/'11;11;2;7;2
3935;Vrouwen;22 jaar;Niet-westerse migratieachtergrond;2011/'12;10;3;3;4
3936;Vrouwen;22 jaar;Niet-westerse migratieachtergrond;2012/'13;9;1;7;1
3937;Vrouwen;22 jaar;Niet-westerse migratieachtergrond;2013/'14;9;3;2;4
3938;Vrouwen;22 jaar;Niet-westerse migratieachtergrond;2014/'15;15;4;7;4
3939;Vrouwen;22 jaar;Niet-westerse migratieachtergrond;2015/'16;11;3;5;3
3940;Vrouwen;22 jaar;Niet-westerse migratieachtergrond;2016/'17;9;1;4;4
3941;Vrouwen;22 jaar;Niet-westerse migratieachtergrond;2017/'18;16;4;7;5
3942;Vrouwen;22 jaar;Niet-westerse migratieachtergrond;2018/'19;10;3;3;4
3943;Vrouwen;22 jaar;Niet-westerse migratieachtergrond;2019/'20;20;2;11;7
3944;Vrouwen;22 jaar;Niet-westerse migratieachtergrond;2020/'21;14;3;6;5
3945;Vrouwen;22 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
3946;Vrouwen;22 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
3947;Vrouwen;22 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
3948;Vrouwen;22 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
3949;Vrouwen;22 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
3950;Vrouwen;22 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
3951;Vrouwen;22 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
3952;Vrouwen;22 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
3953;Vrouwen;22 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
3954;Vrouwen;22 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
3955;Vrouwen;22 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
3956;Vrouwen;22 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
3957;Vrouwen;22 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
3958;Vrouwen;22 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
3959;Vrouwen;22 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
3960;Vrouwen;23 jaar;Totaal migratieachtergrond;2006/'07;12;2;7;3
3961;Vrouwen;23 jaar;Totaal migratieachtergrond;2007/'08;16;8;5;3
3962;Vrouwen;23 jaar;Totaal migratieachtergrond;2008/'09;18;3;12;3
3963;Vrouwen;23 jaar;Totaal migratieachtergrond;2009/'10;24;6;13;5
3964;Vrouwen;23 jaar;Totaal migratieachtergrond;2010/'11;20;7;7;6
3965;Vrouwen;23 jaar;Totaal migratieachtergrond;2011/'12;17;5;8;4
3966;Vrouwen;23 jaar;Totaal migratieachtergrond;2012/'13;26;8;17;1
3967;Vrouwen;23 jaar;Totaal migratieachtergrond;2013/'14;10;4;4;2
3968;Vrouwen;23 jaar;Totaal migratieachtergrond;2014/'15;22;8;13;1
3969;Vrouwen;23 jaar;Totaal migratieachtergrond;2015/'16;23;6;11;6
3970;Vrouwen;23 jaar;Totaal migratieachtergrond;2016/'17;21;8;8;5
3971;Vrouwen;23 jaar;Totaal migratieachtergrond;2017/'18;20;5;11;4
3972;Vrouwen;23 jaar;Totaal migratieachtergrond;2018/'19;22;3;13;6
3973;Vrouwen;23 jaar;Totaal migratieachtergrond;2019/'20;20;2;11;7
3974;Vrouwen;23 jaar;Totaal migratieachtergrond;2020/'21;20;6;8;6
3975;Vrouwen;23 jaar;Nederlandse achtergrond;2006/'07;7;1;5;1
3976;Vrouwen;23 jaar;Nederlandse achtergrond;2007/'08;11;4;4;3
3977;Vrouwen;23 jaar;Nederlandse achtergrond;2008/'09;11;1;9;1
3978;Vrouwen;23 jaar;Nederlandse achtergrond;2009/'10;17;3;11;3
3979;Vrouwen;23 jaar;Nederlandse achtergrond;2010/'11;13;5;6;2
3980;Vrouwen;23 jaar;Nederlandse achtergrond;2011/'12;12;3;5;4
3981;Vrouwen;23 jaar;Nederlandse achtergrond;2012/'13;13;5;8;0
3982;Vrouwen;23 jaar;Nederlandse achtergrond;2013/'14;6;3;3;0
3983;Vrouwen;23 jaar;Nederlandse achtergrond;2014/'15;14;5;9;0
3984;Vrouwen;23 jaar;Nederlandse achtergrond;2015/'16;16;4;10;2
3985;Vrouwen;23 jaar;Nederlandse achtergrond;2016/'17;15;6;5;4
3986;Vrouwen;23 jaar;Nederlandse achtergrond;2017/'18;11;4;5;2
3987;Vrouwen;23 jaar;Nederlandse achtergrond;2018/'19;16;1;10;5
3988;Vrouwen;23 jaar;Nederlandse achtergrond;2019/'20;12;1;9;2
3989;Vrouwen;23 jaar;Nederlandse achtergrond;2020/'21;12;4;5;3
3990;Vrouwen;23 jaar;Met migratieachtergrond;2006/'07;5;1;2;2
3991;Vrouwen;23 jaar;Met migratieachtergrond;2007/'08;5;4;1;0
3992;Vrouwen;23 jaar;Met migratieachtergrond;2008/'09;7;2;3;2
3993;Vrouwen;23 jaar;Met migratieachtergrond;2009/'10;7;3;2;2
3994;Vrouwen;23 jaar;Met migratieachtergrond;2010/'11;7;2;1;4
3995;Vrouwen;23 jaar;Met migratieachtergrond;2011/'12;5;2;3;0
3996;Vrouwen;23 jaar;Met migratieachtergrond;2012/'13;13;3;9;1
3997;Vrouwen;23 jaar;Met migratieachtergrond;2013/'14;4;1;1;2
3998;Vrouwen;23 jaar;Met migratieachtergrond;2014/'15;8;3;4;1
3999;Vrouwen;23 jaar;Met migratieachtergrond;2015/'16;7;2;1;4
4000;Vrouwen;23 jaar;Met migratieachtergrond;2016/'17;6;2;3;1
4001;Vrouwen;23 jaar;Met migratieachtergrond;2017/'18;9;1;6;2
4002;Vrouwen;23 jaar;Met migratieachtergrond;2018/'19;6;2;3;1
4003;Vrouwen;23 jaar;Met migratieachtergrond;2019/'20;8;1;2;5
4004;Vrouwen;23 jaar;Met migratieachtergrond;2020/'21;8;2;3;3
4005;Vrouwen;23 jaar;Westerse migratieachtergrond;2006/'07;1;0;1;0
4006;Vrouwen;23 jaar;Westerse migratieachtergrond;2007/'08;3;3;0;0
4007;Vrouwen;23 jaar;Westerse migratieachtergrond;2008/'09;5;2;2;1
4008;Vrouwen;23 jaar;Westerse migratieachtergrond;2009/'10;4;3;1;0
4009;Vrouwen;23 jaar;Westerse migratieachtergrond;2010/'11;4;2;0;2
4010;Vrouwen;23 jaar;Westerse migratieachtergrond;2011/'12;2;1;1;0
4011;Vrouwen;23 jaar;Westerse migratieachtergrond;2012/'13;5;2;2;1
4012;Vrouwen;23 jaar;Westerse migratieachtergrond;2013/'14;2;1;0;1
4013;Vrouwen;23 jaar;Westerse migratieachtergrond;2014/'15;2;2;0;0
4014;Vrouwen;23 jaar;Westerse migratieachtergrond;2015/'16;4;2;0;2
4015;Vrouwen;23 jaar;Westerse migratieachtergrond;2016/'17;1;1;0;0
4016;Vrouwen;23 jaar;Westerse migratieachtergrond;2017/'18;2;0;2;0
4017;Vrouwen;23 jaar;Westerse migratieachtergrond;2018/'19;1;1;0;0
4018;Vrouwen;23 jaar;Westerse migratieachtergrond;2019/'20;0;0;0;0
4019;Vrouwen;23 jaar;Westerse migratieachtergrond;2020/'21;3;0;1;2
4020;Vrouwen;23 jaar;Niet-westerse migratieachtergrond;2006/'07;4;1;1;2
4021;Vrouwen;23 jaar;Niet-westerse migratieachtergrond;2007/'08;2;1;1;0
4022;Vrouwen;23 jaar;Niet-westerse migratieachtergrond;2008/'09;2;0;1;1
4023;Vrouwen;23 jaar;Niet-westerse migratieachtergrond;2009/'10;3;0;1;2
4024;Vrouwen;23 jaar;Niet-westerse migratieachtergrond;2010/'11;3;0;1;2
4025;Vrouwen;23 jaar;Niet-westerse migratieachtergrond;2011/'12;3;1;2;0
4026;Vrouwen;23 jaar;Niet-westerse migratieachtergrond;2012/'13;8;1;7;0
4027;Vrouwen;23 jaar;Niet-westerse migratieachtergrond;2013/'14;2;0;1;1
4028;Vrouwen;23 jaar;Niet-westerse migratieachtergrond;2014/'15;6;1;4;1
4029;Vrouwen;23 jaar;Niet-westerse migratieachtergrond;2015/'16;3;0;1;2
4030;Vrouwen;23 jaar;Niet-westerse migratieachtergrond;2016/'17;5;1;3;1
4031;Vrouwen;23 jaar;Niet-westerse migratieachtergrond;2017/'18;7;1;4;2
4032;Vrouwen;23 jaar;Niet-westerse migratieachtergrond;2018/'19;5;1;3;1
4033;Vrouwen;23 jaar;Niet-westerse migratieachtergrond;2019/'20;8;1;2;5
4034;Vrouwen;23 jaar;Niet-westerse migratieachtergrond;2020/'21;5;2;2;1
4035;Vrouwen;23 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
4036;Vrouwen;23 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
4037;Vrouwen;23 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
4038;Vrouwen;23 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
4039;Vrouwen;23 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
4040;Vrouwen;23 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
4041;Vrouwen;23 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
4042;Vrouwen;23 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
4043;Vrouwen;23 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
4044;Vrouwen;23 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
4045;Vrouwen;23 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
4046;Vrouwen;23 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
4047;Vrouwen;23 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
4048;Vrouwen;23 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
4049;Vrouwen;23 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
4050;Vrouwen;24 jaar;Totaal migratieachtergrond;2006/'07;11;7;2;2
4051;Vrouwen;24 jaar;Totaal migratieachtergrond;2007/'08;9;2;5;2
4052;Vrouwen;24 jaar;Totaal migratieachtergrond;2008/'09;6;2;3;1
4053;Vrouwen;24 jaar;Totaal migratieachtergrond;2009/'10;16;6;4;6
4054;Vrouwen;24 jaar;Totaal migratieachtergrond;2010/'11;22;9;10;3
4055;Vrouwen;24 jaar;Totaal migratieachtergrond;2011/'12;7;3;3;1
4056;Vrouwen;24 jaar;Totaal migratieachtergrond;2012/'13;16;6;10;0
4057;Vrouwen;24 jaar;Totaal migratieachtergrond;2013/'14;14;5;6;3
4058;Vrouwen;24 jaar;Totaal migratieachtergrond;2014/'15;10;4;4;2
4059;Vrouwen;24 jaar;Totaal migratieachtergrond;2015/'16;18;7;9;2
4060;Vrouwen;24 jaar;Totaal migratieachtergrond;2016/'17;12;2;7;3
4061;Vrouwen;24 jaar;Totaal migratieachtergrond;2017/'18;16;8;6;2
4062;Vrouwen;24 jaar;Totaal migratieachtergrond;2018/'19;12;4;5;3
4063;Vrouwen;24 jaar;Totaal migratieachtergrond;2019/'20;12;5;2;5
4064;Vrouwen;24 jaar;Totaal migratieachtergrond;2020/'21;10;2;7;1
4065;Vrouwen;24 jaar;Nederlandse achtergrond;2006/'07;4;3;1;0
4066;Vrouwen;24 jaar;Nederlandse achtergrond;2007/'08;8;2;5;1
4067;Vrouwen;24 jaar;Nederlandse achtergrond;2008/'09;2;0;1;1
4068;Vrouwen;24 jaar;Nederlandse achtergrond;2009/'10;10;3;3;4
4069;Vrouwen;24 jaar;Nederlandse achtergrond;2010/'11;14;7;5;2
4070;Vrouwen;24 jaar;Nederlandse achtergrond;2011/'12;5;2;2;1
4071;Vrouwen;24 jaar;Nederlandse achtergrond;2012/'13;13;4;9;0
4072;Vrouwen;24 jaar;Nederlandse achtergrond;2013/'14;11;3;6;2
4073;Vrouwen;24 jaar;Nederlandse achtergrond;2014/'15;10;4;4;2
4074;Vrouwen;24 jaar;Nederlandse achtergrond;2015/'16;14;5;8;1
4075;Vrouwen;24 jaar;Nederlandse achtergrond;2016/'17;7;1;6;0
4076;Vrouwen;24 jaar;Nederlandse achtergrond;2017/'18;8;5;2;1
4077;Vrouwen;24 jaar;Nederlandse achtergrond;2018/'19;6;1;5;0
4078;Vrouwen;24 jaar;Nederlandse achtergrond;2019/'20;7;3;2;2
4079;Vrouwen;24 jaar;Nederlandse achtergrond;2020/'21;6;2;3;1
4080;Vrouwen;24 jaar;Met migratieachtergrond;2006/'07;7;4;1;2
4081;Vrouwen;24 jaar;Met migratieachtergrond;2007/'08;1;0;0;1
4082;Vrouwen;24 jaar;Met migratieachtergrond;2008/'09;4;2;2;0
4083;Vrouwen;24 jaar;Met migratieachtergrond;2009/'10;6;3;1;2
4084;Vrouwen;24 jaar;Met migratieachtergrond;2010/'11;8;2;5;1
4085;Vrouwen;24 jaar;Met migratieachtergrond;2011/'12;2;1;1;0
4086;Vrouwen;24 jaar;Met migratieachtergrond;2012/'13;3;2;1;0
4087;Vrouwen;24 jaar;Met migratieachtergrond;2013/'14;3;2;0;1
4088;Vrouwen;24 jaar;Met migratieachtergrond;2014/'15;0;0;0;0
4089;Vrouwen;24 jaar;Met migratieachtergrond;2015/'16;4;2;1;1
4090;Vrouwen;24 jaar;Met migratieachtergrond;2016/'17;5;1;1;3
4091;Vrouwen;24 jaar;Met migratieachtergrond;2017/'18;8;3;4;1
4092;Vrouwen;24 jaar;Met migratieachtergrond;2018/'19;6;3;0;3
4093;Vrouwen;24 jaar;Met migratieachtergrond;2019/'20;5;2;0;3
4094;Vrouwen;24 jaar;Met migratieachtergrond;2020/'21;4;0;4;0
4095;Vrouwen;24 jaar;Westerse migratieachtergrond;2006/'07;2;2;0;0
4096;Vrouwen;24 jaar;Westerse migratieachtergrond;2007/'08;1;0;0;1
4097;Vrouwen;24 jaar;Westerse migratieachtergrond;2008/'09;1;0;1;0
4098;Vrouwen;24 jaar;Westerse migratieachtergrond;2009/'10;0;0;0;0
4099;Vrouwen;24 jaar;Westerse migratieachtergrond;2010/'11;2;0;2;0
4100;Vrouwen;24 jaar;Westerse migratieachtergrond;2011/'12;0;0;0;0
4101;Vrouwen;24 jaar;Westerse migratieachtergrond;2012/'13;1;1;0;0
4102;Vrouwen;24 jaar;Westerse migratieachtergrond;2013/'14;2;1;0;1
4103;Vrouwen;24 jaar;Westerse migratieachtergrond;2014/'15;0;0;0;0
4104;Vrouwen;24 jaar;Westerse migratieachtergrond;2015/'16;2;1;0;1
4105;Vrouwen;24 jaar;Westerse migratieachtergrond;2016/'17;1;0;1;0
4106;Vrouwen;24 jaar;Westerse migratieachtergrond;2017/'18;2;1;1;0
4107;Vrouwen;24 jaar;Westerse migratieachtergrond;2018/'19;2;0;0;2
4108;Vrouwen;24 jaar;Westerse migratieachtergrond;2019/'20;1;0;0;1
4109;Vrouwen;24 jaar;Westerse migratieachtergrond;2020/'21;1;0;1;0
4110;Vrouwen;24 jaar;Niet-westerse migratieachtergrond;2006/'07;5;2;1;2
4111;Vrouwen;24 jaar;Niet-westerse migratieachtergrond;2007/'08;0;0;0;0
4112;Vrouwen;24 jaar;Niet-westerse migratieachtergrond;2008/'09;3;2;1;0
4113;Vrouwen;24 jaar;Niet-westerse migratieachtergrond;2009/'10;6;3;1;2
4114;Vrouwen;24 jaar;Niet-westerse migratieachtergrond;2010/'11;6;2;3;1
4115;Vrouwen;24 jaar;Niet-westerse migratieachtergrond;2011/'12;2;1;1;0
4116;Vrouwen;24 jaar;Niet-westerse migratieachtergrond;2012/'13;2;1;1;0
4117;Vrouwen;24 jaar;Niet-westerse migratieachtergrond;2013/'14;1;1;0;0
4118;Vrouwen;24 jaar;Niet-westerse migratieachtergrond;2014/'15;0;0;0;0
4119;Vrouwen;24 jaar;Niet-westerse migratieachtergrond;2015/'16;2;1;1;0
4120;Vrouwen;24 jaar;Niet-westerse migratieachtergrond;2016/'17;4;1;0;3
4121;Vrouwen;24 jaar;Niet-westerse migratieachtergrond;2017/'18;6;2;3;1
4122;Vrouwen;24 jaar;Niet-westerse migratieachtergrond;2018/'19;4;3;0;1
4123;Vrouwen;24 jaar;Niet-westerse migratieachtergrond;2019/'20;4;2;0;2
4124;Vrouwen;24 jaar;Niet-westerse migratieachtergrond;2020/'21;3;0;3;0
4125;Vrouwen;24 jaar;Onbekende migratieachtergrond;2006/'07;0;0;0;0
4126;Vrouwen;24 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
4127;Vrouwen;24 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
4128;Vrouwen;24 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
4129;Vrouwen;24 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
4130;Vrouwen;24 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
4131;Vrouwen;24 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
4132;Vrouwen;24 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
4133;Vrouwen;24 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
4134;Vrouwen;24 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
4135;Vrouwen;24 jaar;Onbekende migratieachtergrond;2016/'17;0;0;0;0
4136;Vrouwen;24 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
4137;Vrouwen;24 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
4138;Vrouwen;24 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
4139;Vrouwen;24 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
4140;Vrouwen;Jonger dan 25 jaar;Totaal migratieachtergrond;2006/'07;2020;386;1054;580
4141;Vrouwen;Jonger dan 25 jaar;Totaal migratieachtergrond;2007/'08;2530;485;1294;751
4142;Vrouwen;Jonger dan 25 jaar;Totaal migratieachtergrond;2008/'09;3314;443;1982;889
4143;Vrouwen;Jonger dan 25 jaar;Totaal migratieachtergrond;2009/'10;3667;460;1892;1315
4144;Vrouwen;Jonger dan 25 jaar;Totaal migratieachtergrond;2010/'11;4277;534;2460;1283
4145;Vrouwen;Jonger dan 25 jaar;Totaal migratieachtergrond;2011/'12;3775;434;2241;1100
4146;Vrouwen;Jonger dan 25 jaar;Totaal migratieachtergrond;2012/'13;4479;598;2399;1482
4147;Vrouwen;Jonger dan 25 jaar;Totaal migratieachtergrond;2013/'14;3785;623;2179;983
4148;Vrouwen;Jonger dan 25 jaar;Totaal migratieachtergrond;2014/'15;3829;604;2065;1160
4149;Vrouwen;Jonger dan 25 jaar;Totaal migratieachtergrond;2015/'16;3754;555;2162;1037
4150;Vrouwen;Jonger dan 25 jaar;Totaal migratieachtergrond;2016/'17;3870;560;2185;1125
4151;Vrouwen;Jonger dan 25 jaar;Totaal migratieachtergrond;2017/'18;4240;675;2292;1273
4152;Vrouwen;Jonger dan 25 jaar;Totaal migratieachtergrond;2018/'19;4232;647;2383;1202
4153;Vrouwen;Jonger dan 25 jaar;Totaal migratieachtergrond;2019/'20;4412;626;2316;1470
4154;Vrouwen;Jonger dan 25 jaar;Totaal migratieachtergrond;2020/'21;1741;285;1046;410
4155;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2006/'07;1291;218;697;376
4156;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2007/'08;1644;283;863;498
4157;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2008/'09;2354;267;1461;626
4158;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2009/'10;2597;290;1369;938
4159;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2010/'11;2930;335;1677;918
4160;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2011/'12;2727;272;1613;842
4161;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2012/'13;3087;373;1652;1062
4162;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2013/'14;2587;377;1520;690
4163;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2014/'15;2581;339;1434;808
4164;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2015/'16;2646;349;1576;721
4165;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2016/'17;2701;346;1556;799
4166;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2017/'18;2912;404;1616;892
4167;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2018/'19;2867;370;1610;887
4168;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2019/'20;2807;355;1476;976
4169;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2020/'21;1130;140;705;285
4170;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2006/'07;728;167;357;204
4171;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2007/'08;886;202;431;253
4172;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2008/'09;960;176;521;263
4173;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2009/'10;1070;170;523;377
4174;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2010/'11;1347;199;783;365
4175;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2011/'12;1048;162;628;258
4176;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2012/'13;1387;225;744;418
4177;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2013/'14;1195;246;658;291
4178;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2014/'15;1246;264;631;351
4179;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2015/'16;1106;206;584;316
4180;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2016/'17;1168;213;629;326
4181;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2017/'18;1327;270;676;381
4182;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2018/'19;1363;277;771;315
4183;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2019/'20;1602;270;839;493
4184;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2020/'21;611;145;341;125
4185;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2006/'07;215;51;95;69
4186;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2007/'08;274;61;126;87
4187;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2008/'09;262;50;136;76
4188;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2009/'10;291;49;142;100
4189;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2010/'11;371;48;222;101
4190;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2011/'12;291;38;157;96
4191;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2012/'13;401;54;226;121
4192;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2013/'14;308;49;173;86
4193;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2014/'15;304;54;154;96
4194;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2015/'16;332;61;174;97
4195;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2016/'17;303;50;176;77
4196;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2017/'18;368;60;187;121
4197;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2018/'19;314;53;182;79
4198;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2019/'20;379;67;186;126
4199;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2020/'21;177;38;96;43
4200;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2006/'07;513;116;262;135
4201;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2007/'08;612;141;305;166
4202;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2008/'09;698;126;385;187
4203;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2009/'10;779;121;381;277
4204;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2010/'11;976;151;561;264
4205;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2011/'12;757;124;471;162
4206;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2012/'13;986;171;518;297
4207;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2013/'14;887;197;485;205
4208;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2014/'15;942;210;477;255
4209;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2015/'16;774;145;410;219
4210;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2016/'17;865;163;453;249
4211;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2017/'18;959;210;489;260
4212;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2018/'19;1049;224;589;236
4213;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2019/'20;1223;203;653;367
4214;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2020/'21;434;107;245;82
4215;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2006/'07;1;1;0;0
4216;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2007/'08;0;0;0;0
4217;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
4218;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2009/'10;0;0;0;0
4219;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
4220;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
4221;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2012/'13;5;0;3;2
4222;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2013/'14;3;0;1;2
