ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
1459;Haarlem;Pensioen;15.7;21.9
1460;Haarlemmerliede en Spaarnwoude;Totaal particulier huishouden;2.2;36.2
1461;Haarlemmerliede en Spaarnwoude;Loon;1.3;40.8
1462;Haarlemmerliede en Spaarnwoude;Winst;0.3;42.2
1463;Haarlemmerliede en Spaarnwoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;24.7
1464;Haarlemmerliede en Spaarnwoude;Pensioen;0.5;24.4
1465;Haarlemmermeer;Totaal particulier huishouden;48.5;34.8
1466;Haarlemmermeer;Loon;31.3;38.0
1467;Haarlemmermeer;Winst;5.3;41.0
1468;Haarlemmermeer;Werkloosheid,bijstand,arbeidsongeschikt;2.6;20.3
1469;Haarlemmermeer;Pensioen;8.8;24.7
1470;Harenkarspel;Totaal particulier huishouden;6.0;33.0
1471;Harenkarspel;Loon;3.4;37.4
1472;Harenkarspel;Winst;1.0;37.5
1473;Harenkarspel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.4
1474;Harenkarspel;Pensioen;1.2;20.7
1475;Heemskerk;Totaal particulier huishouden;14.9;31.4
1476;Heemskerk;Loon;8.1;35.3
1477;Heemskerk;Winst;1.2;40.1
1478;Heemskerk;Werkloosheid,bijstand,arbeidsongeschikt;1.3;20.0
1479;Heemskerk;Pensioen;4.0;25.2
1480;Heemstede;Totaal particulier huishouden;10.9;40.1
1481;Heemstede;Loon;5.3;45.2
1482;Heemstede;Winst;1.3;53.1
1483;Heemstede;Werkloosheid,bijstand,arbeidsongeschikt;0.6;24.7
1484;Heemstede;Pensioen;3.4;29.9
1485;Heerhugowaard;Totaal particulier huishouden;18.3;32.0
1486;Heerhugowaard;Loon;11.7;34.8
1487;Heerhugowaard;Winst;1.8;36.6
1488;Heerhugowaard;Werkloosheid,bijstand,arbeidsongeschikt;1.4;22.0
1489;Heerhugowaard;Pensioen;3.2;23.3
1490;Heiloo;Totaal particulier huishouden;9.0;35.1
1491;Heiloo;Loon;4.7;39.2
1492;Heiloo;Winst;0.9;44.7
1493;Heiloo;Werkloosheid,bijstand,arbeidsongeschikt;0.6;21.7
1494;Heiloo;Pensioen;2.7;28.0
1495;Den Helder;Totaal particulier huishouden;26.3;27.3
1496;Den Helder;Loon;14.5;30.8
1497;Den Helder;Winst;1.6;36.1
1498;Den Helder;Werkloosheid,bijstand,arbeidsongeschikt;3.1;16.8
1499;Den Helder;Pensioen;6.9;22.8
1500;Hilversum;Totaal particulier huishouden;38.0;31.9
1501;Hilversum;Loon;20.0;35.8
1502;Hilversum;Winst;4.1;39.9
1503;Hilversum;Werkloosheid,bijstand,arbeidsongeschikt;3.2;18.5
1504;Hilversum;Pensioen;10.1;24.7
1505;Hoorn;Totaal particulier huishouden;28.3;30.5
1506;Hoorn;Loon;16.8;34.4
1507;Hoorn;Winst;2.6;36.9
1508;Hoorn;Werkloosheid,bijstand,arbeidsongeschikt;2.8;19.2
1509;Hoorn;Pensioen;5.6;22.1
1510;Huizen;Totaal particulier huishouden;16.9;34.8
1511;Huizen;Loon;9.8;38.6
1512;Huizen;Winst;1.9;44.7
1513;Huizen;Werkloosheid,bijstand,arbeidsongeschikt;1.2;19.8
1514;Huizen;Pensioen;3.6;25.5
1515;Niedorp;Totaal particulier huishouden;4.4;34.0
1516;Niedorp;Loon;2.4;37.4
1517;Niedorp;Winst;0.8;41.8
1518;Niedorp;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.4
1519;Niedorp;Pensioen;0.9;21.0
1520;Landsmeer;Totaal particulier huishouden;4.2;35.2
1521;Landsmeer;Loon;2.3;40.4
1522;Landsmeer;Winst;0.6;39.3
1523;Landsmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.3
1524;Landsmeer;Pensioen;1.0;24.8
1525;Langedijk;Totaal particulier huishouden;9.4;33.9
1526;Langedijk;Loon;5.6;37.7
1527;Langedijk;Winst;1.2;40.4
1528;Langedijk;Werkloosheid,bijstand,arbeidsongeschikt;0.5;22.3
1529;Langedijk;Pensioen;1.9;22.7
1530;Laren (NH.);Totaal particulier huishouden;4.6;39.6
1531;Laren (NH.);Loon;2.0;46.6
1532;Laren (NH.);Winst;0.7;42.8
1533;Laren (NH.);Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.4
1534;Laren (NH.);Pensioen;1.5;32.2
1535;Medemblik;Totaal particulier huishouden;3.3;30.0
1536;Medemblik;Loon;1.8;32.6
1537;Medemblik;Winst;0.4;41.9
1538;Medemblik;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.7
1539;Medemblik;Pensioen;0.7;20.8
1540;Muiden;Totaal particulier huishouden;2.8;36.9
1541;Muiden;Loon;1.5;41.4
1542;Muiden;Winst;0.4;41.4
1543;Muiden;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.7
1544;Muiden;Pensioen;0.7;27.5
1545;Naarden;Totaal particulier huishouden;7.1;40.6
1546;Naarden;Loon;3.7;46.9
1547;Naarden;Winst;0.8;51.5
1548;Naarden;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.7
1549;Naarden;Pensioen;2.1;29.7
1550;Obdam;Totaal particulier huishouden;2.5;34.3
1551;Obdam;Loon;1.5;37.2
1552;Obdam;Winst;0.4;41.5
1553;Obdam;Werkloosheid,bijstand,arbeidsongeschikt;0.1;22.3
1554;Obdam;Pensioen;0.4;21.5
1555;Oostzaan;Totaal particulier huishouden;3.6;35.3
1556;Oostzaan;Loon;2.1;40.0
1557;Oostzaan;Winst;0.4;42.2
1558;Oostzaan;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.0
1559;Oostzaan;Pensioen;0.9;22.9
1560;Opmeer;Totaal particulier huishouden;4.2;32.3
1561;Opmeer;Loon;2.3;36.6
1562;Opmeer;Winst;0.7;34.6
1563;Opmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.8
1564;Opmeer;Pensioen;0.9;21.7
1565;Ouder-Amstel;Totaal particulier huishouden;5.5;37.5
1566;Ouder-Amstel;Loon;3.2;40.7
1567;Ouder-Amstel;Winst;0.7;46.1
1568;Ouder-Amstel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.8
1569;Ouder-Amstel;Pensioen;1.3;26.9
1570;Purmerend;Totaal particulier huishouden;31.4;30.4
1571;Purmerend;Loon;18.7;34.8
1572;Purmerend;Winst;2.6;33.3
1573;Purmerend;Werkloosheid,bijstand,arbeidsongeschikt;2.7;19.1
1574;Purmerend;Pensioen;7.1;22.5
1575;Schagen;Totaal particulier huishouden;7.4;30.6
1576;Schagen;Loon;4.1;34.9
1577;Schagen;Winst;0.6;38.0
1578;Schagen;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.3
1579;Schagen;Pensioen;1.9;23.1
1580;Texel;Totaal particulier huishouden;5.7;27.5
1581;Texel;Loon;2.6;30.2
1582;Texel;Winst;1.3;30.9
1583;Texel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.7
1584;Texel;Pensioen;1.3;21.5
1585;Uitgeest;Totaal particulier huishouden;4.5;35.3
1586;Uitgeest;Loon;2.8;40.0
1587;Uitgeest;Winst;0.4;38.4
1588;Uitgeest;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.1
1589;Uitgeest;Pensioen;0.9;25.0
1590;Uithoorn;Totaal particulier huishouden;11.2;35.5
1591;Uithoorn;Loon;6.6;38.6
1592;Uithoorn;Winst;1.2;46.3
1593;Uithoorn;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.6
1594;Uithoorn;Pensioen;2.6;26.0
1595;Velsen;Totaal particulier huishouden;28.4;31.5
1596;Velsen;Loon;15.5;36.1
1597;Velsen;Winst;2.4;39.2
1598;Velsen;Werkloosheid,bijstand,arbeidsongeschikt;2.2;19.9
1599;Velsen;Pensioen;7.9;23.7
1600;Venhuizen;Totaal particulier huishouden;2.9;34.0
1601;Venhuizen;Loon;1.5;36.3
1602;Venhuizen;Winst;0.6;42.7
1603;Venhuizen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.0
1604;Venhuizen;Pensioen;0.6;23.7
1605;Weesp;Totaal particulier huishouden;8.1;31.1
1606;Weesp;Loon;4.8;34.0
1607;Weesp;Winst;0.8;42.3
1608;Weesp;Werkloosheid,bijstand,arbeidsongeschikt;0.6;16.8
1609;Weesp;Pensioen;1.8;23.3
1610;Schermer;Totaal particulier huishouden;1.9;33.3
1611;Schermer;Loon;0.9;37.3
1612;Schermer;Winst;0.5;34.9
1613;Schermer;Werkloosheid,bijstand,arbeidsongeschikt;0.1;25.9
1614;Schermer;Pensioen;0.4;22.3
1615;Wervershoof;Totaal particulier huishouden;3.2;31.1
1616;Wervershoof;Loon;1.7;35.1
1617;Wervershoof;Winst;0.5;37.3
1618;Wervershoof;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.8
1619;Wervershoof;Pensioen;0.7;20.5
1620;Wieringen;Totaal particulier huishouden;3.5;30.7
1621;Wieringen;Loon;1.6;35.3
1622;Wieringen;Winst;0.6;40.6
1623;Wieringen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.6
1624;Wieringen;Pensioen;1.0;19.5
1625;Wieringermeer;Totaal particulier huishouden;5.0;29.6
1626;Wieringermeer;Loon;2.5;34.0
1627;Wieringermeer;Winst;0.9;32.7
1628;Wieringermeer;Werkloosheid,bijstand,arbeidsongeschikt;0.4;22.7
1629;Wieringermeer;Pensioen;1.2;20.3
1630;Wognum;Totaal particulier huishouden;2.9;34.1
1631;Wognum;Loon;1.7;37.9
1632;Wognum;Winst;0.4;40.4
1633;Wognum;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.7
1634;Wognum;Pensioen;0.6;22.3
1635;Zandvoort;Totaal particulier huishouden;7.9;30.8
1636;Zandvoort;Loon;3.9;34.3
1637;Zandvoort;Winst;1.0;37.9
1638;Zandvoort;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.9
1639;Zandvoort;Pensioen;2.1;22.7
1640;Zijpe;Totaal particulier huishouden;4.5;30.4
1641;Zijpe;Loon;2.3;34.8
1642;Zijpe;Winst;0.8;30.2
1643;Zijpe;Werkloosheid,bijstand,arbeidsongeschikt;0.3;22.1
1644;Zijpe;Pensioen;1.0;23.9
1645;Zeevang;Totaal particulier huishouden;2.4;35.8
1646;Zeevang;Loon;1.3;39.8
1647;Zeevang;Winst;0.5;43.4
1648;Zeevang;Werkloosheid,bijstand,arbeidsongeschikt;0.2;24.5
1649;Zeevang;Pensioen;0.5;23.1
1650;Zaanstad;Totaal particulier huishouden;59.4;30.2
1651;Zaanstad;Loon;34.2;34.4
1652;Zaanstad;Winst;4.8;38.0
1653;Zaanstad;Werkloosheid,bijstand,arbeidsongeschikt;6.0;19.4
1654;Zaanstad;Pensioen;13.6;22.1
1655;Ter Aar;Totaal particulier huishouden;3.2;36.0
1656;Ter Aar;Loon;1.8;39.4
1657;Ter Aar;Winst;0.5;44.4
1658;Ter Aar;Werkloosheid,bijstand,arbeidsongeschikt;0.1;22.8
1659;Ter Aar;Pensioen;0.6;22.2
1660;Alblasserdam;Totaal particulier huishouden;7.2;30.7
1661;Alblasserdam;Loon;4.0;35.6
1662;Alblasserdam;Winst;0.5;44.6
1663;Alblasserdam;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.0
1664;Alblasserdam;Pensioen;2.0;20.9
1665;Alkemade;Totaal particulier huishouden;5.4;35.0
1666;Alkemade;Loon;3.0;38.7
1667;Alkemade;Winst;0.9;46.5
1668;Alkemade;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.1
1669;Alkemade;Pensioen;1.2;20.7
1670;Alphen aan den Rijn;Totaal particulier huishouden;28.4;33.3
1671;Alphen aan den Rijn;Loon;18.6;36.4
1672;Alphen aan den Rijn;Winst;2.3;40.6
1673;Alphen aan den Rijn;Werkloosheid,bijstand,arbeidsongeschikt;1.8;19.7
1674;Alphen aan den Rijn;Pensioen;5.4;24.4
1675;Barendrecht;Totaal particulier huishouden;13.8;35.8
1676;Barendrecht;Loon;9.0;38.5
1677;Barendrecht;Winst;1.3;46.6
1678;Barendrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.4;24.4
1679;Barendrecht;Pensioen;2.8;24.6
1680;Bergambacht;Totaal particulier huishouden;3.5;33.9
1681;Bergambacht;Loon;2.0;38.3
1682;Bergambacht;Winst;0.4;39.4
1683;Bergambacht;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.4
1684;Bergambacht;Pensioen;0.9;23.9
1685;Bergschenhoek;Totaal particulier huishouden;5.5;39.1
1686;Bergschenhoek;Loon;3.8;42.1
1687;Bergschenhoek;Winst;0.6;45.1
1688;Bergschenhoek;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.5
1689;Bergschenhoek;Pensioen;0.8;24.6
1690;Berkel en Rodenrijs;Totaal particulier huishouden;6.5;36.3
1691;Berkel en Rodenrijs;Loon;3.8;40.0
1692;Berkel en Rodenrijs;Winst;0.8;46.6
1693;Berkel en Rodenrijs;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.7
1694;Berkel en Rodenrijs;Pensioen;1.5;24.0
1695;Bleiswijk;Totaal particulier huishouden;3.8;36.5
1696;Bleiswijk;Loon;2.3;39.8
1697;Bleiswijk;Winst;0.5;38.4
1698;Bleiswijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;25.1
1699;Bleiswijk;Pensioen;0.8;26.0
1700;Bodegraven;Totaal particulier huishouden;7.3;34.8
1701;Bodegraven;Loon;4.4;38.3
1702;Bodegraven;Winst;0.9;44.5
1703;Bodegraven;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.5
1704;Bodegraven;Pensioen;1.5;22.7
1705;Drechterland;Totaal particulier huishouden;3.7;34.7
1706;Drechterland;Loon;2.2;38.3
1707;Drechterland;Winst;0.5;45.9
1708;Drechterland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.5
1709;Drechterland;Pensioen;0.8;21.3
1710;Boskoop;Totaal particulier huishouden;5.9;33.9
1711;Boskoop;Loon;3.3;36.1
1712;Boskoop;Winst;1.1;45.4
1713;Boskoop;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.1
1714;Boskoop;Pensioen;1.2;22.1
1715;Brielle;Totaal particulier huishouden;6.6;33.6
1716;Brielle;Loon;3.9;37.3
1717;Brielle;Winst;0.8;38.5
1718;Brielle;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.7
1719;Brielle;Pensioen;1.5;25.6
1720;Capelle aan den IJssel;Totaal particulier huishouden;28.1;31.7
1721;Capelle aan den IJssel;Loon;16.7;36.0
1722;Capelle aan den IJssel;Winst;2.3;39.0
1723;Capelle aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;2.3;18.8
1724;Capelle aan den IJssel;Pensioen;6.4;22.7
1725;Delft;Totaal particulier huishouden;41.0;28.6
1726;Delft;Loon;24.6;31.8
1727;Delft;Winst;2.8;36.4
1728;Delft;Werkloosheid,bijstand,arbeidsongeschikt;4.3;16.9
1729;Delft;Pensioen;8.9;23.3
1730;Dirksland;Totaal particulier huishouden;3.1;32.9
1731;Dirksland;Loon;1.7;36.0
1732;Dirksland;Winst;0.5;43.4
1733;Dirksland;Werkloosheid,bijstand,arbeidsongeschikt;0.1;16.0
1734;Dirksland;Pensioen;0.8;22.2
1735;Dordrecht;Totaal particulier huishouden;51.6;28.6
1736;Dordrecht;Loon;29.2;32.8
1737;Dordrecht;Winst;3.8;38.1
1738;Dordrecht;Werkloosheid,bijstand,arbeidsongeschikt;6.3;16.7
1739;Dordrecht;Pensioen;11.8;21.7
1740;Goedereede;Totaal particulier huishouden;4.3;33.5
1741;Goedereede;Loon;2.2;37.4
1742;Goedereede;Winst;0.7;42.0
1743;Goedereede;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.5
1744;Goedereede;Pensioen;1.2;22.9
1745;Gorinchem;Totaal particulier huishouden;14.6;29.8
1746;Gorinchem;Loon;8.8;33.4
1747;Gorinchem;Winst;1.2;40.2
1748;Gorinchem;Werkloosheid,bijstand,arbeidsongeschikt;1.1;18.5
1749;Gorinchem;Pensioen;3.4;21.1
1750;Gouda;Totaal particulier huishouden;29.9;30.9
1751;Gouda;Loon;18.0;35.1
1752;Gouda;Winst;2.4;38.0
1753;Gouda;Werkloosheid,bijstand,arbeidsongeschikt;2.6;17.8
1754;Gouda;Pensioen;6.6;22.2
1755;'s-Gravendeel;Totaal particulier huishouden;3.6;32.2
1756;'s-Gravendeel;Loon;2.1;36.9
1757;'s-Gravendeel;Winst;0.4;38.1
1758;'s-Gravendeel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.2
1759;'s-Gravendeel;Pensioen;0.9;20.2
1760;'s-Gravenhage (gemeente);Totaal particulier huishouden;216.8;27.8
1761;'s-Gravenhage (gemeente);Loon;118.7;31.6
1762;'s-Gravenhage (gemeente);Winst;18.2;34.3
1763;'s-Gravenhage (gemeente);Werkloosheid,bijstand,arbeidsongeschikt;30.1;16.2
1764;'s-Gravenhage (gemeente);Pensioen;47.0;23.1
1765;'s-Gravenzande;Totaal particulier huishouden;7.4;34.4
1766;'s-Gravenzande;Loon;4.1;36.7
1767;'s-Gravenzande;Winst;1.3;45.7
1768;'s-Gravenzande;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.2
1769;'s-Gravenzande;Pensioen;1.6;22.7
1770;Hardinxveld-Giessendam;Totaal particulier huishouden;6.4;33.4
1771;Hardinxveld-Giessendam;Loon;3.9;37.6
1772;Hardinxveld-Giessendam;Winst;0.6;45.8
1773;Hardinxveld-Giessendam;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.2
1774;Hardinxveld-Giessendam;Pensioen;1.6;20.6
1775;Noorder-Koggenland;Totaal particulier huishouden;4.1;34.1
1776;Noorder-Koggenland;Loon;2.2;37.1
1777;Noorder-Koggenland;Winst;0.8;42.9
1778;Noorder-Koggenland;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.5
1779;Noorder-Koggenland;Pensioen;0.8;21.7
1780;Hellevoetsluis;Totaal particulier huishouden;16.1;31.6
1781;Hellevoetsluis;Loon;10.1;35.9
1782;Hellevoetsluis;Winst;1.3;36.3
1783;Hellevoetsluis;Werkloosheid,bijstand,arbeidsongeschikt;1.3;18.0
1784;Hellevoetsluis;Pensioen;3.4;22.6
1785;Hendrik-Ido-Ambacht;Totaal particulier huishouden;8.3;34.1
1786;Hendrik-Ido-Ambacht;Loon;5.2;37.6
1787;Hendrik-Ido-Ambacht;Winst;0.8;40.6
1788;Hendrik-Ido-Ambacht;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.9
1789;Hendrik-Ido-Ambacht;Pensioen;2.0;24.5
1790;Stede Broec;Totaal particulier huishouden;8.1;31.6
1791;Stede Broec;Loon;4.8;35.0
1792;Stede Broec;Winst;0.9;42.2
1793;Stede Broec;Werkloosheid,bijstand,arbeidsongeschikt;0.7;21.7
1794;Stede Broec;Pensioen;1.6;20.2
1795;Hillegom;Totaal particulier huishouden;8.5;32.4
1796;Hillegom;Loon;5.0;36.2
1797;Hillegom;Winst;0.8;41.8
1798;Hillegom;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.0
1799;Hillegom;Pensioen;2.1;22.5
1800;Katwijk;Totaal particulier huishouden;15.5;31.6
1801;Katwijk;Loon;9.6;35.6
1802;Katwijk;Winst;1.2;41.0
1803;Katwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.0;19.0
1804;Katwijk;Pensioen;3.6;21.9
1805;Krimpen aan den IJssel;Totaal particulier huishouden;11.3;34.0
1806;Krimpen aan den IJssel;Loon;6.4;38.1
1807;Krimpen aan den IJssel;Winst;1.1;43.4
1808;Krimpen aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;0.7;20.9
1809;Krimpen aan den IJssel;Pensioen;3.0;25.7
1810;Leerdam;Totaal particulier huishouden;8.0;31.1
1811;Leerdam;Loon;4.6;35.0
1812;Leerdam;Winst;0.7;41.1
1813;Leerdam;Werkloosheid,bijstand,arbeidsongeschikt;0.6;21.7
1814;Leerdam;Pensioen;1.9;21.9
1815;Leiden;Totaal particulier huishouden;51.8;29.4
1816;Leiden;Loon;31.7;32.7
1817;Leiden;Winst;4.2;39.0
1818;Leiden;Werkloosheid,bijstand,arbeidsongeschikt;5.3;16.8
1819;Leiden;Pensioen;10.0;21.9
1820;Leiderdorp;Totaal particulier huishouden;11.0;35.0
1821;Leiderdorp;Loon;6.7;38.5
1822;Leiderdorp;Winst;0.9;42.9
1823;Leiderdorp;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.6
1824;Leiderdorp;Pensioen;2.6;27.0
1825;De Lier;Totaal particulier huishouden;4.2;34.8
1826;De Lier;Loon;2.5;36.4
1827;De Lier;Winst;0.6;47.3
1828;De Lier;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.0
1829;De Lier;Pensioen;0.8;24.0
1830;Lisse;Totaal particulier huishouden;8.9;32.8
1831;Lisse;Loon;5.3;36.5
1832;Lisse;Winst;0.8;42.1
1833;Lisse;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.1
1834;Lisse;Pensioen;2.2;23.3
1835;Maasland;Totaal particulier huishouden;2.5;39.3
1836;Maasland;Loon;1.4;41.0
1837;Maasland;Winst;0.4;53.2
1838;Maasland;Werkloosheid,bijstand,arbeidsongeschikt;;
1839;Maasland;Pensioen;0.6;27.5
1840;Maassluis;Totaal particulier huishouden;13.6;31.4
1841;Maassluis;Loon;8.0;36.0
1842;Maassluis;Winst;0.9;39.4
1843;Maassluis;Werkloosheid,bijstand,arbeidsongeschikt;1.2;18.8
1844;Maassluis;Pensioen;3.3;23.5
1845;Wester-Koggenland;Totaal particulier huishouden;5.2;33.4
1846;Wester-Koggenland;Loon;2.8;36.5
1847;Wester-Koggenland;Winst;1.1;38.4
1848;Wester-Koggenland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.7
1849;Wester-Koggenland;Pensioen;1.0;21.6
1850;Middelharnis;Totaal particulier huishouden;6.8;30.3
1851;Middelharnis;Loon;4.0;34.5
1852;Middelharnis;Winst;0.6;36.6
1853;Middelharnis;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.3
1854;Middelharnis;Pensioen;1.8;20.9
1855;Monster;Totaal particulier huishouden;8.2;32.0
1856;Monster;Loon;4.3;36.9
1857;Monster;Winst;1.2;42.4
1858;Monster;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.4
1859;Monster;Pensioen;1.9;22.1
1860;Moordrecht;Totaal particulier huishouden;3.0;33.1
1861;Moordrecht;Loon;1.9;37.5
1862;Moordrecht;Winst;0.3;37.8
1863;Moordrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.9
1864;Moordrecht;Pensioen;0.6;22.0
1865;Naaldwijk;Totaal particulier huishouden;10.9;34.6
1866;Naaldwijk;Loon;5.8;37.5
1867;Naaldwijk;Winst;1.9;46.7
1868;Naaldwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.6
1869;Naaldwijk;Pensioen;2.6;21.9
1870;Nieuwerkerk aan den IJssel;Totaal particulier huishouden;8.5;36.2
1871;Nieuwerkerk aan den IJssel;Loon;5.5;39.7
1872;Nieuwerkerk aan den IJssel;Winst;0.9;47.5
1873;Nieuwerkerk aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.6
1874;Nieuwerkerk aan den IJssel;Pensioen;1.6;23.4
1875;Bernisse;Totaal particulier huishouden;5.0;34.3
1876;Bernisse;Loon;2.9;38.7
1877;Bernisse;Winst;0.6;40.6
1878;Bernisse;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.3
1879;Bernisse;Pensioen;1.2;24.1
1880;Nieuwkoop;Totaal particulier huishouden;4.2;35.2
1881;Nieuwkoop;Loon;2.5;38.5
1882;Nieuwkoop;Winst;0.6;38.5
1883;Nieuwkoop;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.1
1884;Nieuwkoop;Pensioen;0.8;24.4
1885;Nieuw-Lekkerland;Totaal particulier huishouden;3.2;32.7
1886;Nieuw-Lekkerland;Loon;2.1;35.9
1887;Nieuw-Lekkerland;Winst;0.3;40.7
1888;Nieuw-Lekkerland;Werkloosheid,bijstand,arbeidsongeschikt;0.1;23.5
1889;Nieuw-Lekkerland;Pensioen;0.7;21.3
1890;Noordwijk;Totaal particulier huishouden;9.9;33.8
1891;Noordwijk;Loon;5.7;37.4
1892;Noordwijk;Winst;1.1;44.7
1893;Noordwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.3
1894;Noordwijk;Pensioen;2.4;23.9
1895;Noordwijkerhout;Totaal particulier huishouden;5.8;33.8
1896;Noordwijkerhout;Loon;3.1;37.2
1897;Noordwijkerhout;Winst;0.8;44.6
1898;Noordwijkerhout;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.0
1899;Noordwijkerhout;Pensioen;1.4;22.3
1900;Oegstgeest;Totaal particulier huishouden;8.3;40.3
1901;Oegstgeest;Loon;4.8;44.1
1902;Oegstgeest;Winst;0.8;51.2
1903;Oegstgeest;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.4
1904;Oegstgeest;Pensioen;2.1;31.3
1905;Oostflakkee;Totaal particulier huishouden;4.0;31.0
1906;Oostflakkee;Loon;2.2;35.2
1907;Oostflakkee;Winst;0.5;41.2
1908;Oostflakkee;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.9
1909;Oostflakkee;Pensioen;1.0;19.7
1910;Oud-Beijerland;Totaal particulier huishouden;8.9;34.1
1911;Oud-Beijerland;Loon;5.5;38.2
1912;Oud-Beijerland;Winst;0.9;38.1
1913;Oud-Beijerland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.8
1914;Oud-Beijerland;Pensioen;2.0;23.4
1915;Binnenmaas;Totaal particulier huishouden;7.7;35.6
1916;Binnenmaas;Loon;4.4;39.3
1917;Binnenmaas;Winst;1.0;45.6
1918;Binnenmaas;Werkloosheid,bijstand,arbeidsongeschikt;0.3;22.2
1919;Binnenmaas;Pensioen;2.0;24.0
1920;Korendijk;Totaal particulier huishouden;4.1;34.0
1921;Korendijk;Loon;2.4;38.2
1922;Korendijk;Winst;0.6;41.1
1923;Korendijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.0
1924;Korendijk;Pensioen;1.0;22.2
1925;Oudewater;Totaal particulier huishouden;3.7;35.1
1926;Oudewater;Loon;2.1;39.2
1927;Oudewater;Winst;0.6;42.9
1928;Oudewater;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.3
1929;Oudewater;Pensioen;0.8;23.0
1930;Papendrecht;Totaal particulier huishouden;12.4;32.6
1931;Papendrecht;Loon;7.5;36.4
1932;Papendrecht;Winst;1.1;37.6
1933;Papendrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.7;20.2
1934;Papendrecht;Pensioen;2.9;24.1
1935;Reeuwijk;Totaal particulier huishouden;4.8;38.2
1936;Reeuwijk;Loon;2.6;42.8
1937;Reeuwijk;Winst;0.8;44.5
1938;Reeuwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.6
1939;Reeuwijk;Pensioen;1.2;27.0
1940;Ridderkerk;Totaal particulier huishouden;19.3;31.2
1941;Ridderkerk;Loon;10.9;36.2
1942;Ridderkerk;Winst;1.4;38.8
1943;Ridderkerk;Werkloosheid,bijstand,arbeidsongeschikt;1.2;19.4
1944;Ridderkerk;Pensioen;5.6;22.3
1945;Rotterdam;Totaal particulier huishouden;279.3;25.6
1946;Rotterdam;Loon;142.9;30.2
