ID;Leeftijd;Generatie;Geslacht;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;EuropeseEconomischeRuimte_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
159;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2018;2044143;1270608;152237;339008;71127;192988;103911;194321;217025;773527;328966;281926;105418;57227
160;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2019;2074758;1286944;154179;346585;73343;194654;105314;194421;218452;787813;332843;292622;103548;58796
161;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2020;2104622;1303071;156182;354104;75540;196265;106710;194468;219804;801557;336563;303082;101715;60201
162;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2021;2133736;1318936;158245;361558;77684;197814;108091;194440;221109;814785;340130;313298;99904;61457
163;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2022;2162095;1334544;160356;368945;79793;199302;109461;194338;222350;827549;343565;323295;98126;62571
164;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2023;2189716;1349851;162507;376242;81849;200744;110813;194172;223522;839860;346854;333064;96362;63589
165;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2024;2216616;1364866;164711;383476;83861;202111;112148;193922;224631;851761;350011;342617;94625;64499
166;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2025;2242794;1379544;166929;390618;85834;203426;113465;193591;225673;863249;353042;351958;92914;65331
167;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2026;2268259;1393897;169166;397681;87760;204683;114769;193179;226651;874360;355965;361085;91228;66082
168;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2027;2293009;1407906;171432;404642;89652;205886;116035;192684;227572;885110;358769;370000;89569;66773
169;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2028;2317062;1421541;173704;411511;91497;207035;117279;192099;228433;895523;361464;378722;87945;67399
170;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2029;2340421;1434809;175974;418265;93301;208137;118493;191429;229219;905613;364057;387228;86349;67980
171;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2030;2363082;1447692;178246;424905;95067;209189;119681;190662;229952;915389;366561;395540;84786;68506
172;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2031;2385048;1460177;180506;431420;96791;210188;120835;189816;230626;924866;368969;403650;83261;68992
173;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2032;2406322;1472251;182753;437820;98473;211146;121954;188877;231241;934070;371291;411572;81762;69443
174;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2033;2426889;1483908;184975;444078;100107;212059;123045;187848;231801;943000;373554;419278;80299;69857
175;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2034;2446765;1495113;187168;450197;101710;212923;124098;186729;232287;951661;375745;426806;78868;70241
176;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2035;2465927;1505861;189327;456167;103275;213740;125112;185519;232714;960074;377878;434131;77461;70603
177;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2036;2484397;1516143;191462;461988;104798;214501;126097;184231;233082;968251;379965;441264;76093;70928
178;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2037;2502164;1525956;193559;467653;106270;215205;127039;182861;233375;976208;381999;448205;74757;71243
179;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2038;2519223;1535260;195605;473144;107719;215855;127950;181403;233592;983954;383996;454961;73471;71534
180;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2039;2535571;1544061;197606;478476;109117;216434;128833;179876;233729;991507;385946;461521;72239;71797
181;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2040;2551234;1552348;199552;483640;110469;216948;129675;178281;233782;998888;387858;467898;71072;72052
182;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2041;2566222;1560108;201440;488642;111788;217391;130478;176619;233755;1006107;389733;474090;69989;72292
183;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2042;2580535;1567354;203284;493464;113069;217759;131260;174895;233638;1013183;391568;480102;69004;72509
184;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2043;2594170;1574052;205059;498114;114306;218032;132000;173127;233410;1020121;393355;485931;68112;72718
185;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2044;2607133;1580217;206771;502583;115505;218232;132713;171312;233096;1026919;395099;491579;67317;72905
186;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2045;2619420;1585848;208426;506885;116672;218330;133399;169464;232675;1033577;396800;497048;66630;73090
187;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2046;2631051;1590947;210018;511021;117785;218348;134046;167589;232142;1040104;398448;502340;66047;73264
188;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2047;2642025;1595541;211547;514993;118863;218270;134671;165703;231500;1046477;400047;507458;65567;73414
189;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2048;2652362;1599636;213013;518792;119912;218097;135263;163813;230748;1052728;401590;512398;65177;73560
190;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2049;2662055;1603236;214420;522437;120913;217827;135833;161929;229884;1058819;403066;517164;64891;73690
191;Totaal over alle leeftijden;1e Generatie;Totaal mannen en vrouwen;2050;2671143;1606401;215774;525914;121876;217477;136390;160062;228926;1064749;404494;521748;64686;73815
192;Totaal over alle leeftijden;1e Generatie;Mannen;2003;783048;518669;75846;113807;14360;88405;40708;86108;99437;264375;129497;56936;60554;17397
193;Totaal over alle leeftijden;1e Generatie;Mannen;2004;795911;529903;78925;119008;15197;89126;41162;86247;100242;266008;129735;59833;59469;16973
194;Totaal over alle leeftijden;1e Generatie;Mannen;2005;806174;539072;80757;123414;15999;89841;41645;86386;101026;267100;129824;62484;58382;16418
195;Totaal over alle leeftijden;1e Generatie;Mannen;2006;815388;546668;81586;127251;16789;90555;42151;86525;101803;268723;130152;65314;57309;15953
196;Totaal over alle leeftijden;1e Generatie;Mannen;2007;824851;553276;81789;130757;17576;91257;42677;86653;102569;271570;130953;68608;56234;15776
197;Totaal over alle leeftijden;1e Generatie;Mannen;2008;835677;559623;81861;134144;18354;91951;43225;86781;103308;276061;132342;72578;55177;15962
198;Totaal over alle leeftijden;1e Generatie;Mannen;2009;848331;566080;82058;137535;19140;92635;43792;86891;104033;282261;134293;77282;54124;16551
199;Totaal over alle leeftijden;1e Generatie;Mannen;2010;862627;572618;82366;140924;19922;93293;44371;86999;104742;290012;136722;82690;53079;17520
200;Totaal over alle leeftijden;1e Generatie;Mannen;2011;878149;579227;82782;144310;20713;93943;44962;87092;105425;298918;139410;88667;52045;18796
201;Totaal over alle leeftijden;1e Generatie;Mannen;2012;894243;585886;83295;147686;21510;94573;45566;87169;106092;308363;142092;94975;51020;20282
202;Totaal over alle leeftijden;1e Generatie;Mannen;2013;910280;592564;83881;151052;22316;95184;46180;87226;106733;317705;144613;101285;49998;21815
203;Totaal over alle leeftijden;1e Generatie;Mannen;2014;925880;599280;84547;154413;23125;95765;46799;87263;107343;326599;146975;107399;48984;23247
204;Totaal over alle leeftijden;1e Generatie;Mannen;2015;940987;605972;85289;157761;23933;96337;47428;87295;107934;335015;149217;113332;47985;24485
205;Totaal over alle leeftijden;1e Generatie;Mannen;2016;955651;612676;86088;161104;24753;96875;48060;87293;108492;342976;151333;119103;46983;25562
206;Totaal over alle leeftijden;1e Generatie;Mannen;2017;969864;619332;86939;164422;25572;97387;48699;87267;109033;350538;153344;124713;45995;26501
207;Totaal over alle leeftijden;1e Generatie;Mannen;2018;983694;625950;87845;167725;26400;97885;49342;87214;109538;357748;155245;130173;45012;27331
208;Totaal over alle leeftijden;1e Generatie;Mannen;2019;997125;632506;88800;171020;27213;98341;49987;87138;110013;364625;157047;135488;44029;28051
209;Totaal over alle leeftijden;1e Generatie;Mannen;2020;1010195;638998;89779;174295;28019;98778;50626;87031;110463;371197;158771;140683;43057;28694
210;Totaal over alle leeftijden;1e Generatie;Mannen;2021;1022890;645390;90799;177554;28798;99187;51269;86898;110881;377493;160405;145738;42089;29259
211;Totaal over alle leeftijden;1e Generatie;Mannen;2022;1035230;651695;91850;180794;29569;99577;51907;86736;111269;383536;161964;150681;41135;29769
212;Totaal over alle leeftijden;1e Generatie;Mannen;2023;1047217;657882;92911;184012;30329;99935;52544;86534;111626;389341;163442;155495;40184;30213
213;Totaal over alle leeftijden;1e Generatie;Mannen;2024;1058880;663962;93998;187200;31073;100269;53176;86301;111959;394914;164855;160204;39233;30619
214;Totaal over alle leeftijden;1e Generatie;Mannen;2025;1070196;669918;95087;190373;31796;100576;53801;86028;112251;400283;166203;164805;38300;30981
215;Totaal over alle leeftijden;1e Generatie;Mannen;2026;1081190;675740;96183;193519;32510;100865;54418;85727;112522;405454;167483;169293;37369;31309
216;Totaal over alle leeftijden;1e Generatie;Mannen;2027;1091874;681434;97287;196629;33213;101137;55029;85387;112760;410445;168709;173677;36449;31603
217;Totaal over alle leeftijden;1e Generatie;Mannen;2028;1102240;686984;98376;199704;33899;101377;55639;85008;112977;415267;169890;177955;35541;31870
218;Totaal over alle leeftijden;1e Generatie;Mannen;2029;1112325;692392;99463;202751;34573;101611;56226;84595;113167;419933;171019;182138;34661;32116
219;Totaal over alle leeftijden;1e Generatie;Mannen;2030;1122105;697654;100552;205744;35231;101836;56811;84145;113332;424453;172107;186228;33787;32335
220;Totaal over alle leeftijden;1e Generatie;Mannen;2031;1131584;702752;101614;208700;35885;102043;57393;83656;113471;428837;173149;190216;32925;32543
221;Totaal over alle leeftijden;1e Generatie;Mannen;2032;1140790;707690;102661;211608;36520;102240;57944;83133;113583;433106;174165;194124;32098;32731
222;Totaal over alle leeftijden;1e Generatie;Mannen;2033;1149703;712453;103680;214461;37143;102419;58494;82582;113674;437247;175150;197923;31286;32894
223;Totaal over alle leeftijden;1e Generatie;Mannen;2034;1158325;717032;104667;217262;37765;102588;59041;81992;113734;441292;176116;201639;30485;33048
224;Totaal over alle leeftijden;1e Generatie;Mannen;2035;1166663;721425;105633;219996;38366;102742;59559;81367;113769;445237;177061;205273;29723;33191
225;Totaal over alle leeftijden;1e Generatie;Mannen;2036;1174727;725634;106576;222678;38952;102888;60069;80715;113768;449088;177989;208808;28976;33318
226;Totaal over alle leeftijden;1e Generatie;Mannen;2037;1182499;729644;107484;225286;39529;103007;60567;80039;113739;452859;178900;212266;28253;33443
227;Totaal over alle leeftijden;1e Generatie;Mannen;2038;1189995;733442;108359;227829;40093;103110;61055;79334;113668;456550;179798;215629;27568;33556
228;Totaal over alle leeftijden;1e Generatie;Mannen;2039;1197192;737010;109191;230297;40648;103190;61531;78606;113559;460174;180688;218915;26919;33656
229;Totaal over alle leeftijden;1e Generatie;Mannen;2040;1204111;740376;109999;232706;41195;103245;61993;77851;113405;463736;181560;222112;26321;33751
230;Totaal over alle leeftijden;1e Generatie;Mannen;2041;1210744;743502;110764;235035;41727;103269;62431;77087;113197;467240;182418;225227;25765;33845
231;Totaal over alle leeftijden;1e Generatie;Mannen;2042;1217093;746409;111491;237297;42241;103271;62869;76311;112942;470687;183259;228255;25260;33923
232;Totaal over alle leeftijden;1e Generatie;Mannen;2043;1223146;749075;112185;239471;42748;103227;63291;75516;112637;474079;184090;231195;24802;33994
233;Totaal over alle leeftijden;1e Generatie;Mannen;2044;1228902;751495;112846;241581;43242;103151;63697;74717;112272;477413;184896;234060;24402;34064
234;Totaal over alle leeftijden;1e Generatie;Mannen;2045;1234367;753684;113465;243607;43722;103030;64087;73919;111864;480682;185675;236826;24061;34120
235;Totaal over alle leeftijden;1e Generatie;Mannen;2046;1239526;755638;114047;245560;44185;102868;64465;73126;111386;483893;186440;239508;23772;34180
236;Totaal over alle leeftijden;1e Generatie;Mannen;2047;1244402;757367;114601;247441;44639;102662;64840;72332;110867;487032;187174;242109;23530;34221
237;Totaal over alle leeftijden;1e Generatie;Mannen;2048;1248979;758883;115127;249245;45079;102413;65187;71549;110285;490100;187873;244618;23335;34280
238;Totaal over alle leeftijden;1e Generatie;Mannen;2049;1253265;760178;115614;250969;45505;102120;65528;70784;109656;493085;188552;247039;23191;34316
239;Totaal over alle leeftijden;1e Generatie;Mannen;2050;1257276;761297;116087;252628;45912;101784;65863;70033;108998;495987;189197;249370;23069;34354
240;Totaal over alle leeftijden;1e Generatie;Vrouwen;2003;803986;485499;51197;99902;25153;74316;43278;101212;90442;318483;149368;75829;74889;18405
241;Totaal over alle leeftijden;1e Generatie;Vrouwen;2004;819089;498719;53127;106028;26379;75824;43963;101720;91686;320367;148732;79585;73950;18107
242;Totaal over alle leeftijden;1e Generatie;Vrouwen;2005;832358;510644;54391;111532;27600;77312;44672;102220;92921;321721;148084;83004;72994;17635
243;Totaal over alle leeftijden;1e Generatie;Vrouwen;2006;845256;521668;55217;116600;28816;78794;45384;102713;94152;323582;147819;86477;72026;17265
244;Totaal over alle leeftijden;1e Generatie;Vrouwen;2007;858874;532198;55813;121418;30042;80261;46118;103191;95369;326679;148204;90263;71048;17170
245;Totaal over alle leeftijden;1e Generatie;Vrouwen;2008;873937;542563;56368;126130;31269;81709;46865;103652;96569;331375;149322;94550;70058;17438
246;Totaal over alle leeftijden;1e Generatie;Vrouwen;2009;890716;552928;56975;130812;32513;83140;47623;104106;97755;337785;151194;99407;69078;18114
247;Totaal over alle leeftijden;1e Generatie;Vrouwen;2010;909036;563293;57643;135458;33800;84554;48387;104532;98933;345735;153652;104840;68078;19171
248;Totaal over alle leeftijden;1e Generatie;Vrouwen;2011;928467;573643;58353;140067;35092;85955;49163;104943;100087;354824;156468;110722;67089;20542
249;Totaal over alle leeftijden;1e Generatie;Vrouwen;2012;948393;583963;59111;144637;36416;87331;49931;105338;101212;364434;159321;116885;66102;22125
250;Totaal over alle leeftijden;1e Generatie;Vrouwen;2013;968211;594249;59901;149185;37760;88687;50707;105700;102325;373970;162016;123051;65120;23789
251;Totaal over alle leeftijden;1e Generatie;Vrouwen;2014;987592;604483;60735;153676;39126;90025;51480;106033;103414;383109;164571;129055;64158;25331
252;Totaal over alle leeftijden;1e Generatie;Vrouwen;2015;1006459;614653;61596;158144;40512;91331;52260;106347;104472;391806;167009;134924;63192;26696
253;Totaal over alle leeftijden;1e Generatie;Vrouwen;2016;1024879;624751;62493;162563;41914;92614;53034;106633;105506;400123;169340;140656;62246;27894
254;Totaal over alle leeftijden;1e Generatie;Vrouwen;2017;1042865;634756;63430;166940;43320;93882;53805;106879;106513;408103;171573;146266;61311;28957
255;Totaal over alle leeftijden;1e Generatie;Vrouwen;2018;1060447;644660;64391;171277;44736;95103;54573;107096;107490;415789;173724;151756;60404;29899
256;Totaal over alle leeftijden;1e Generatie;Vrouwen;2019;1077627;654430;65384;175568;46133;96307;55327;107286;108429;423196;175802;157132;59517;30747
257;Totaal over alle leeftijden;1e Generatie;Vrouwen;2020;1094435;664077;66399;179808;47522;97483;56081;107435;109348;430354;177794;162396;58657;31509
258;Totaal over alle leeftijden;1e Generatie;Vrouwen;2021;1110839;673547;67444;184003;48890;98626;56828;107537;110236;437289;179735;167558;57813;32192
259;Totaal over alle leeftijden;1e Generatie;Vrouwen;2022;1126867;682848;68516;188148;50219;99730;57558;107612;111080;444013;181599;172613;56984;32816
260;Totaal over alle leeftijden;1e Generatie;Vrouwen;2023;1142491;691973;69605;192240;51520;100804;58270;107636;111899;450532;183412;177564;56182;33375
261;Totaal over alle leeftijden;1e Generatie;Vrouwen;2024;1157739;700902;70714;196272;52790;101843;58983;107618;112680;456839;185163;182415;55392;33883
262;Totaal over alle leeftijden;1e Generatie;Vrouwen;2025;1172596;709634;71840;200245;54039;102856;59672;107558;113418;462966;186849;187151;54619;34351
263;Totaal over alle leeftijden;1e Generatie;Vrouwen;2026;1187070;718162;72989;204161;55253;103816;60342;107453;114133;468906;188483;191801;53859;34776
264;Totaal over alle leeftijden;1e Generatie;Vrouwen;2027;1201138;726467;74154;208010;56438;104755;61000;107299;114809;474671;190058;196331;53119;35163
265;Totaal over alle leeftijden;1e Generatie;Vrouwen;2028;1214815;734563;75328;211798;57600;105658;61644;107100;115446;480258;191576;200759;52399;35526
266;Totaal over alle leeftijden;1e Generatie;Vrouwen;2029;1228099;742420;76506;215511;58730;106516;62270;106839;116053;485679;193043;205086;51690;35864
