ID;GeslachtWerknemer;Dienstverband;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
7626;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;G Handel;2018;283;118;14.11;864;848;11640;10370;1280;150;16.1;15.9;721;1725
7627;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;G Handel;2019;292;124;14.55;906;893;12220;10880;1340;160;16.3;16.1;737;1737
7628;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;G Handel;2020;297;131;15.23;986;976;13250;11830;1420;180;17.0;16.9;769;1747
7629;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;G Handel;2021;302;134;15.64;1016;1006;13690;12200;1500;190;17.0;16.8;772;1747
7630;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;G Handel;2022;314;140;16.37;1077;1066;14580;12920;1660;190;17.2;17.0;782;1749
7631;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;G Handel;2023;323;146;17.9;1184;1174;15900;14200;1700;220;17.3;17.2;787;1743
7632;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;H Vervoer en opslag;2009;82;39;18.14;1388;1272;18740;16660;2080;60;19.7;18.5;842;1764
7633;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;H Vervoer en opslag;2010 voor methodewijziging;78;36;18.01;1330;1221;17810;15960;1840;70;19.3;17.8;813;1758
7634;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;H Vervoer en opslag;2010 na methodewijziging;80;37;18.06;1335;1226;17880;16010;1870;80;19.3;17.9;815;1760
7635;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;H Vervoer en opslag;2011;89;43;18.25;1451;1308;19530;17410;2120;70;20.4;18.7;860;1777
7636;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;H Vervoer en opslag;2012;90;44;18.73;1488;1340;20050;17850;2200;70;20.6;18.8;859;1766
7637;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;H Vervoer en opslag;2013;85;41;19.18;1433;1345;19330;17200;2130;60;19.6;18.6;842;1756
7638;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;H Vervoer en opslag;2014;85;42;19.41;1537;1415;20420;18450;1970;70;20.5;19.2;875;1769
7639;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;H Vervoer en opslag;2015;82;41;19.69;1581;1456;21010;18970;2040;60;20.8;19.6;887;1763
7640;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;H Vervoer en opslag;2016;77;39;19.18;1513;1436;20520;18160;2360;70;20.5;19.7;898;1763
7641;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;H Vervoer en opslag;2017;78;40;19.94;1568;1502;21250;18820;2430;70;20.5;19.8;904;1754
7642;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;H Vervoer en opslag;2018;82;43;20.3;1605;1540;21780;19260;2520;70;20.7;20.0;910;1745
7643;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;H Vervoer en opslag;2019;84;45;20.89;1686;1625;22850;20240;2610;80;21.1;20.4;934;1753
7644;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;H Vervoer en opslag;2020;83;46;22.35;1890;1830;25480;22680;2810;100;22.2;21.6;983;1764
7645;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;H Vervoer en opslag;2021;85;47;21.79;1833;1768;24720;22000;2720;90;21.9;21.3;974;1764
7646;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;H Vervoer en opslag;2022;87;48;22.72;1914;1846;26030;22970;3070;100;21.9;21.3;975;1768
7647;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;H Vervoer en opslag;2023;89;49;24.81;2075;2009;28260;24900;3360;110;21.8;21.3;972;1764
7648;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;I Horeca;2009;97;33;9.67;480;476;6220;5760;460;20;13.0;12.9;591;1741
7649;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;I Horeca;2010 voor methodewijziging;99;33;9.76;471;464;6090;5660;430;20;12.7;12.5;571;1700
7650;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;I Horeca;2010 na methodewijziging;99;33;9.83;476;469;6150;5710;440;30;12.7;12.5;572;1701
7651;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;I Horeca;2011;106;36;9.78;490;479;6340;5880;450;20;13.0;12.8;588;1723
7652;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;I Horeca;2012;108;37;10.03;497;487;6410;5970;440;20;13.1;12.8;582;1698
7653;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;I Horeca;2013;110;38;10.39;523;516;6690;6270;420;20;13.4;13.2;596;1702
7654;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;I Horeca;2014;115;41;10.43;540;533;6910;6480;430;20;13.7;13.5;613;1717
7655;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;I Horeca;2015;121;44;10.58;563;556;7180;6750;430;20;14.1;13.9;631;1727
7656;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;I Horeca;2016;128;47;10.51;573;570;7350;6880;480;20;14.3;14.3;651;1749
7657;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;I Horeca;2017;132;49;10.36;557;555;7110;6690;420;20;14.1;14.1;643;1742
7658;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;I Horeca;2018;137;51;10.62;571;569;7300;6850;440;20;14.2;14.1;643;1736
7659;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;I Horeca;2019;142;53;10.89;588;586;7510;7050;460;20;14.1;14.1;645;1746
7660;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;I Horeca;2020;128;48;11.49;626;624;8020;7520;500;30;14.3;14.3;652;1756
7661;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;I Horeca;2021;125;47;11.42;628;626;8020;7540;480;30;14.3;14.3;657;1758
7662;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;I Horeca;2022;147;54;11.99;644;642;8200;7730;470;20;14.0;14.0;642;1758
7663;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;I Horeca;2023;161;58;13.23;699;698;8910;8390;520;20;13.9;13.8;633;1750
7664;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;J Informatie en communicatie;2009;32;21;24.04;2394;2359;33230;28730;4500;1130;26.1;25.8;1178;1780
7665;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;J Informatie en communicatie;2010 voor methodewijziging;31;20;24.85;2427;2398;33460;29130;4330;1100;25.6;25.3;1158;1776
7666;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;J Informatie en communicatie;2010 na methodewijziging;32;21;24.69;2418;2390;33290;29020;4270;1100;25.6;25.4;1162;1775
7667;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;J Informatie en communicatie;2011;35;22;24.66;2445;2395;34340;29330;5010;1030;25.7;25.3;1165;1793
7668;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;J Informatie en communicatie;2012;35;23;24.9;2449;2406;34350;29390;4960;980;25.7;25.3;1159;1774
7669;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;J Informatie en communicatie;2013;34;22;24.99;2436;2420;33550;29230;4320;930;25.6;25.5;1162;1774
7670;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;J Informatie en communicatie;2014;35;24;25.19;2593;2564;35500;31120;4380;920;26.9;26.7;1221;1788
7671;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;J Informatie en communicatie;2015;35;24;25.47;2606;2577;35730;31280;4460;880;26.8;26.6;1214;1781
7672;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;J Informatie en communicatie;2016;37;25;24.95;2544;2523;34960;30530;4440;840;26.6;26.5;1214;1789
7673;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;J Informatie en communicatie;2017;41;28;25.35;2541;2530;34760;30500;4260;840;26.3;26.2;1198;1793
7674;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;J Informatie en communicatie;2018;43;29;25.85;2603;2592;35890;31230;4660;880;26.6;26.5;1204;1778
7675;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;J Informatie en communicatie;2019;45;31;26.31;2701;2691;37240;32410;4840;940;27.0;26.9;1227;1788
7676;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;J Informatie en communicatie;2020;48;34;27.33;2860;2851;39410;34320;5090;1010;27.6;27.5;1252;1786
7677;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;J Informatie en communicatie;2021;50;35;27.74;2916;2908;40510;35000;5510;1000;27.6;27.5;1258;1798
7678;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;J Informatie en communicatie;2022;54;38;28.66;3032;3024;41890;36390;5500;1030;27.7;27.7;1266;1803
7679;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;J Informatie en communicatie;2023;57;41;30.29;3218;3209;44140;38610;5520;1130;28.0;27.9;1271;1795
7680;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;K Financiële dienstverlening;2009;19;12;26.66;2469;2436;36960;29630;7330;710;24.3;24.1;1096;1704
7681;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;K Financiële dienstverlening;2010 voor methodewijziging;19;12;27.49;2618;2591;38930;31420;7510;770;25.1;24.8;1131;1707
7682;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;K Financiële dienstverlening;2010 na methodewijziging;23;15;27.18;2509;2486;36880;30110;6770;960;24.2;24.0;1097;1716
7683;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;K Financiële dienstverlening;2011;21;13;27.74;2527;2488;38740;30320;8410;710;23.7;23.4;1076;1718
7684;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;K Financiële dienstverlening;2012;22;14;28.57;2615;2584;39220;31380;7840;740;24.0;23.8;1085;1707
7685;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;K Financiële dienstverlening;2013;21;13;29.9;2698;2679;40760;32370;8380;700;23.8;23.7;1075;1712
7686;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;K Financiële dienstverlening;2014;21;13;29.98;2744;2720;40240;32930;7310;680;24.0;23.8;1089;1726
7687;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;K Financiële dienstverlening;2015;27;16;30.78;2612;2597;36950;31350;5600;890;22.4;22.3;1012;1733
7688;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;K Financiële dienstverlening;2016;28;16;31.2;2671;2657;37760;32060;5700;900;22.5;22.4;1022;1750
7689;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;K Financiële dienstverlening;2017;28;16;31.4;2669;2661;38190;32030;6170;960;22.2;22.2;1017;1755
7690;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;K Financiële dienstverlening;2018;29;17;32.27;2726;2717;38440;32710;5730;1060;22.2;22.1;1010;1752
7691;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;K Financiële dienstverlening;2019;30;17;33.17;2758;2750;38280;33090;5190;1150;21.7;21.7;995;1764
7692;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;K Financiële dienstverlening;2020;33;19;33.9;2941;2934;40440;35290;5150;1310;22.8;22.7;1038;1775
7693;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;K Financiële dienstverlening;2021;34;19;34.81;3010;3002;42630;36120;6510;1300;22.5;22.5;1035;1786
7694;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;K Financiële dienstverlening;2022;35;20;35.33;2979;2971;41970;35740;6220;1230;21.9;21.9;1009;1781
7695;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;K Financiële dienstverlening;2023;37;21;37.15;3158;3151;45280;37900;7390;1310;22.2;22.2;1018;1773
7696;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2009;8;4;21.63;1589;1574;21570;19070;2510;750;19.2;19.1;873;1714
7697;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2010 voor methodewijziging;7;4;22.92;1716;1701;23140;20590;2540;850;19.7;19.5;891;1701
7698;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2010 na methodewijziging;9;5;20.88;1593;1580;21970;19120;2850;920;20.0;19.9;908;1704
7699;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2011;8;4;23.29;1694;1675;23190;20330;2860;790;18.9;18.7;863;1711
7700;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2012;8;4;24.58;1767;1752;24230;21210;3020;930;18.8;18.7;855;1692
7701;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2013;8;4;24.67;1852;1845;25510;22230;3280;790;19.8;19.7;898;1705
7702;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2014;8;4;24.11;1775;1763;24000;21300;2700;760;19.3;19.2;878;1715
7703;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2015;8;4;24.44;1867;1859;25350;22410;2940;600;20.1;20.0;913;1714
7704;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2016;8;4;24.36;1878;1871;25770;22540;3230;610;20.2;20.2;922;1728
7705;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2017;8;5;24.81;1957;1953;26700;23480;3220;680;20.7;20.7;944;1731
7706;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2018;8;4;25.1;1956;1951;26540;23470;3080;730;20.5;20.5;933;1728
7707;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2019;9;5;26.04;2075;2072;28020;24900;3120;780;20.9;20.9;955;1735
7708;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2020;9;5;26.93;2231;2227;30140;26780;3360;870;21.8;21.8;992;1736
7709;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2021;9;5;27.48;2309;2307;31530;27710;3820;940;21.9;21.9;1007;1751
7710;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2022;10;5;28.07;2333;2329;31700;28000;3700;920;21.7;21.7;996;1751
7711;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;L Verhuur en handel van onroerend goed;2023;10;6;29.12;2425;2423;32840;29110;3740;1020;21.8;21.8;998;1742
7712;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M-N Zakelijke dienstverlening;2009;323;155;15.84;1122;1094;15250;13470;1780;190;18.5;18.1;829;1728
7713;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M-N Zakelijke dienstverlening;2010 voor methodewijziging;299;145;16.49;1174;1144;15830;14090;1740;210;18.7;18.3;833;1715
7714;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M-N Zakelijke dienstverlening;2010 na methodewijziging;304;148;16.67;1190;1160;16050;14280;1780;240;18.8;18.3;835;1716
7715;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M-N Zakelijke dienstverlening;2011;320;158;16.54;1217;1180;16680;14600;2080;210;19.1;18.6;856;1732
7716;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M-N Zakelijke dienstverlening;2012;323;161;16.93;1248;1212;16990;14980;2000;210;19.4;18.8;859;1723
7717;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M-N Zakelijke dienstverlening;2013;325;165;17.17;1278;1246;17280;15330;1950;200;19.6;19.2;871;1722
7718;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M-N Zakelijke dienstverlening;2014;331;171;16.94;1299;1265;17470;15580;1890;190;20.1;19.6;896;1731
7719;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M-N Zakelijke dienstverlening;2015;358;190;16.65;1315;1279;17740;15790;1960;160;20.8;20.2;921;1734
7720;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M-N Zakelijke dienstverlening;2016;360;190;16.72;1303;1268;17560;15640;1920;160;20.4;19.9;910;1730
7721;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M-N Zakelijke dienstverlening;2017;390;209;16.72;1339;1303;18150;16060;2090;160;21.0;20.5;935;1748
7722;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M-N Zakelijke dienstverlening;2018;402;217;17.25;1373;1339;18560;16480;2070;180;21.0;20.5;932;1731
7723;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M-N Zakelijke dienstverlening;2019;408;221;17.77;1438;1404;19420;17250;2170;200;21.3;20.8;948;1747
7724;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M-N Zakelijke dienstverlening;2020;367;207;18.89;1588;1555;21560;19060;2510;250;22.2;21.7;988;1751
7725;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M-N Zakelijke dienstverlening;2021;375;213;19.15;1620;1586;21850;19440;2410;250;22.2;21.7;994;1753
7726;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M-N Zakelijke dienstverlening;2022;398;223;19.93;1667;1633;22600;20010;2590;260;21.9;21.5;983;1755
7727;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M-N Zakelijke dienstverlening;2023;386;219;21.77;1845;1809;24880;22140;2740;320;22.3;21.9;997;1754
7728;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M Specialistische zakelijke diensten;2009;62;35;23.69;2006;1974;27870;24070;3800;670;22.1;21.9;1000;1759
7729;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M Specialistische zakelijke diensten;2010 voor methodewijziging;60;35;25.96;2217;2186;30600;26610;3990;820;22.5;22.2;1010;1752
7730;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M Specialistische zakelijke diensten;2010 na methodewijziging;64;37;26.03;2225;2194;30700;26690;4010;890;22.5;22.2;1011;1752
7731;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M Specialistische zakelijke diensten;2011;63;37;25.84;2239;2197;31730;26860;4870;790;22.5;22.2;1020;1766
7732;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M Specialistische zakelijke diensten;2012;65;37;26.79;2274;2236;31710;27290;4420;820;22.3;22.0;1001;1750
7733;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M Specialistische zakelijke diensten;2013;64;37;27.24;2336;2318;32430;28030;4390;790;22.7;22.5;1021;1755
7734;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M Specialistische zakelijke diensten;2014;68;40;26.48;2315;2289;31620;27770;3850;730;23.0;22.8;1037;1771
7735;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M Specialistische zakelijke diensten;2015;66;39;26.14;2312;2286;32380;27750;4640;650;23.3;23.1;1049;1767
7736;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M Specialistische zakelijke diensten;2016;68;40;26.03;2324;2301;32100;27890;4210;620;23.4;23.3;1061;1775
7737;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M Specialistische zakelijke diensten;2017;69;42;26.79;2441;2424;33980;29290;4690;680;24.0;23.8;1085;1779
7738;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M Specialistische zakelijke diensten;2018;74;45;27.11;2462;2444;33760;29540;4220;700;24.0;23.9;1082;1770
7739;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M Specialistische zakelijke diensten;2019;79;49;27.42;2538;2523;34830;30460;4370;750;24.4;24.3;1104;1781
7740;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M Specialistische zakelijke diensten;2020;81;52;28.79;2725;2712;37610;32700;4900;840;25.0;24.9;1130;1780
7741;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M Specialistische zakelijke diensten;2021;84;53;28.95;2749;2735;37430;32990;4440;840;24.9;24.8;1134;1794
7742;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M Specialistische zakelijke diensten;2022;88;56;29.67;2839;2826;39010;34070;4940;840;25.1;25.0;1143;1796
7743;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;M Specialistische zakelijke diensten;2023;94;60;31.33;3001;2988;40930;36010;4920;920;25.3;25.2;1145;1789
7744;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;N Verhuur en overige zakelijke diensten;2009;260;119;13.45;911;883;12230;10930;1300;70;17.6;17.2;788;1719
7745;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;N Verhuur en overige zakelijke diensten;2010 voor methodewijziging;239;110;13.44;912;883;12120;10940;1180;60;17.8;17.3;788;1703
7746;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;N Verhuur en overige zakelijke diensten;2010 na methodewijziging;240;111;13.49;916;887;12180;10990;1190;70;17.8;17.3;789;1704
7747;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;N Verhuur en overige zakelijke diensten;2011;257;122;13.68;965;929;12980;11580;1400;60;18.3;17.7;815;1722
7748;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;N Verhuur en overige zakelijke diensten;2012;258;124;13.9;989;954;13260;11870;1390;60;18.6;18.0;823;1715
7749;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;N Verhuur en overige zakelijke diensten;2013;261;127;14.13;1017;982;13540;12200;1340;60;18.9;18.3;834;1713
7750;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;N Verhuur en overige zakelijke diensten;2014;263;132;13.98;1037;1002;13820;12440;1380;60;19.4;18.8;860;1719
7751;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;N Verhuur en overige zakelijke diensten;2015;292;151;14.12;1089;1050;14420;13070;1350;50;20.2;19.6;892;1726
7752;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;N Verhuur en overige zakelijke diensten;2016;293;149;14.11;1067;1029;14200;12800;1400;50;19.7;19.2;875;1717
7753;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;N Verhuur en overige zakelijke diensten;2017;321;166;14.1;1100;1061;14720;13200;1530;60;20.3;19.8;903;1740
7754;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;N Verhuur en overige zakelijke diensten;2018;328;171;14.56;1127;1089;15120;13530;1590;60;20.3;19.8;898;1720
7755;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;N Verhuur en overige zakelijke diensten;2019;329;173;14.97;1174;1136;15740;14090;1650;70;20.5;20.0;910;1738
7756;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;N Verhuur en overige zakelijke diensten;2020;286;156;15.54;1265;1227;17010;15190;1830;80;21.4;20.8;948;1741
7757;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;N Verhuur en overige zakelijke diensten;2021;292;160;15.81;1296;1256;17370;15550;1820;90;21.4;20.8;954;1739
7758;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;N Verhuur en overige zakelijke diensten;2022;310;167;16.55;1334;1293;17930;16010;1920;100;21.0;20.5;937;1741
7759;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;N Verhuur en overige zakelijke diensten;2023;291;159;18.03;1470;1426;19680;17640;2040;120;21.4;20.8;949;1740
7760;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2009;250;142;22.99;1796;1784;25000;21550;3460;40;20.7;20.5;931;1638
7761;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2010 voor methodewijziging;254;144;23.53;1809;1797;25210;21710;3510;40;20.5;20.4;916;1622
7762;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2010 na methodewijziging;265;147;23.26;1757;1745;24620;21080;3540;50;20.1;20.0;900;1625
7763;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2011;285;160;23.63;1818;1806;25440;21820;3620;40;20.3;20.2;917;1637
7764;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2012;283;160;23.96;1843;1832;25750;22110;3640;40;20.5;20.4;918;1624
7765;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2013;280;161;24.15;1893;1887;26460;22720;3750;40;21.0;20.9;937;1628
7766;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2014;275;156;23.62;1832;1822;25450;21980;3460;40;20.6;20.5;926;1634
7767;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2015;277;157;24.22;1873;1865;25990;22480;3510;40;20.7;20.6;924;1630
7768;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2016;280;161;24.42;1922;1914;26750;23060;3690;40;20.9;20.9;940;1641
7769;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2017;307;183;24.7;2049;2044;28620;24590;4030;40;21.9;21.8;993;1671
7770;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2018;318;190;24.98;2072;2067;28830;24860;3970;40;22.0;21.9;993;1663
7771;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2019;331;198;25.44;2123;2119;29550;25480;4080;50;22.0;22.0;999;1672
7772;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2020;339;206;26.36;2240;2234;31240;26880;4360;60;22.5;22.4;1017;1672
7773;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2021;341;206;26.73;2271;2266;31600;27250;4350;60;22.3;22.3;1017;1679
7774;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2022;359;215;27.26;2293;2288;32040;27510;4520;60;22.1;22.1;1007;1681
7775;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-U Niet-commerciële dienstverlening;2023;370;223;28.95;2433;2428;33800;29190;4610;60;22.2;22.2;1007;1670
7776;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2009;196;119;24.08;2000;1988;28030;24000;4030;30;22.0;21.9;991;1626
7777;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2010 voor methodewijziging;200;121;24.59;2011;1999;28200;24130;4070;30;21.8;21.7;976;1610
7778;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2010 na methodewijziging;209;124;24.28;1944;1933;27420;23330;4100;30;21.4;21.3;955;1613
7779;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2011;228;136;24.6;2003;1992;28200;24040;4160;30;21.5;21.5;972;1625
7780;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2012;227;137;24.95;2032;2022;28560;24390;4170;30;21.7;21.7;972;1613
7781;Mannen;Dienstverband: deeltijd;Totaal werkzame personen;O-Q Overheid en zorg;2013;225;138;25.18;2085;2079;29310;25020;4290;30;22.2;22.1;991;1616
