ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;Overledenen_1
9443;Totaal mannen en vrouwen;2 jaar;Westerse migratieachtergrond;2e generatie migratieachtergrond;2015;2.0
9444;Totaal mannen en vrouwen;2 jaar;Westerse migratieachtergrond;2e generatie migratieachtergrond;2016;3.0
9445;Totaal mannen en vrouwen;2 jaar;Westerse migratieachtergrond;2e generatie migratieachtergrond;2017;2.0
9446;Totaal mannen en vrouwen;2 jaar;Westerse migratieachtergrond;2e generatie migratieachtergrond;2018;1.0
9447;Totaal mannen en vrouwen;2 jaar;Westerse migratieachtergrond;2e generatie migratieachtergrond;2019;2.0
9448;Totaal mannen en vrouwen;2 jaar;Westerse migratieachtergrond;2e generatie migratieachtergrond;2020;1.0
9449;Totaal mannen en vrouwen;2 jaar;Westerse migratieachtergrond;2e generatie migratieachtergrond;2021;2.0
9450;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;1995;15.0
9451;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;1996;17.0
9452;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;1997;20.0
9453;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;1998;17.0
9454;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;1999;16.0
9455;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2000;16.0
9456;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2001;11.0
9457;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2002;25.0
9458;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2003;15.0
9459;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2004;18.0
9460;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2005;11.0
9461;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2006;11.0
9462;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2007;14.0
9463;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2008;13.0
9464;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2009;9.0
9465;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2010;6.0
9466;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2011;11.0
9467;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2012;8.0
9468;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2013;5.0
9469;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2014;10.0
9470;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2015;7.0
9471;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2016;8.0
9472;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2017;7.0
9473;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2018;7.0
9474;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2019;8.0
9475;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2020;7.0
9476;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Totaal;2021;8.0
9477;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;1995;
9478;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;1996;
9479;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;1997;
9480;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;1998;
9481;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;1999;
9482;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2000;
9483;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2001;
9484;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2002;
9485;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2003;
9486;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2004;
9487;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2005;
9488;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2006;
9489;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2007;
9490;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2008;
9491;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2009;
9492;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2010;
9493;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2011;
9494;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2012;
9495;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2013;
9496;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2014;
9497;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2015;
9498;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2016;
9499;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2017;
9500;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2018;
9501;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2019;
9502;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2020;
9503;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Nederlandse achtergrond;2021;
9504;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;1995;15.0
9505;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;1996;17.0
9506;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;1997;20.0
9507;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;1998;17.0
9508;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;1999;16.0
9509;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2000;16.0
9510;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2001;11.0
9511;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2002;25.0
9512;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2003;15.0
9513;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2004;18.0
9514;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2005;11.0
9515;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2006;11.0
9516;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2007;14.0
9517;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2008;13.0
9518;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2009;9.0
9519;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2010;6.0
9520;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2011;11.0
9521;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2012;8.0
9522;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2013;5.0
9523;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2014;10.0
9524;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2015;7.0
9525;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2016;8.0
9526;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2017;7.0
9527;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2018;7.0
9528;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2019;8.0
9529;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2020;7.0
9530;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;Met migratieachtergrond;2021;8.0
9531;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;1995;1.0
9532;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;1996;1.0
9533;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;1997;2.0
9534;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;1998;1.0
9535;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;1999;3.0
9536;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2000;1.0
9537;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2001;1.0
9538;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2002;1.0
9539;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2003;0.0
9540;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2004;0.0
9541;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2005;0.0
9542;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2006;0.0
9543;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2007;0.0
9544;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2008;1.0
9545;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2009;1.0
9546;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2010;0.0
9547;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2011;0.0
9548;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2012;0.0
9549;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2013;0.0
9550;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2014;1.0
9551;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2015;1.0
9552;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2016;1.0
9553;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2017;2.0
9554;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2018;0.0
9555;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2019;2.0
9556;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2020;0.0
9557;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;1e generatie migratieachtergrond;2021;1.0
9558;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;1995;14.0
9559;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;1996;16.0
9560;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;1997;18.0
9561;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;1998;16.0
9562;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;1999;13.0
9563;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2000;15.0
9564;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2001;10.0
9565;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2002;24.0
9566;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2003;15.0
9567;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2004;18.0
9568;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2005;11.0
9569;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2006;11.0
9570;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2007;14.0
9571;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2008;12.0
9572;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2009;8.0
9573;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2010;6.0
9574;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2011;11.0
9575;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2012;8.0
9576;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2013;5.0
9577;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2014;9.0
9578;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2015;6.0
9579;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2016;7.0
9580;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2017;5.0
9581;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2018;7.0
9582;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2019;6.0
9583;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2020;7.0
9584;Totaal mannen en vrouwen;2 jaar;Niet-westerse migratieachtergrond;2e generatie migratieachtergrond;2021;7.0
9585;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;1995;6.0
9586;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;1996;5.0
9587;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;1997;8.0
9588;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;1998;7.0
9589;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;1999;8.0
9590;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2000;5.0
9591;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2001;4.0
9592;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2002;10.0
9593;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2003;10.0
9594;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2004;8.0
9595;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2005;6.0
9596;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2006;4.0
9597;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2007;4.0
9598;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2008;5.0
9599;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2009;4.0
9600;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2010;3.0
9601;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2011;7.0
9602;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2012;2.0
9603;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2013;3.0
9604;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2014;5.0
9605;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2015;4.0
9606;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2016;3.0
9607;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2017;2.0
9608;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2018;4.0
9609;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2019;1.0
9610;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2020;1.0
9611;Totaal mannen en vrouwen;2 jaar;Afrika;Totaal;2021;3.0
9612;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;1995;
9613;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;1996;
9614;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;1997;
9615;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;1998;
9616;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;1999;
9617;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2000;
9618;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2001;
9619;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2002;
9620;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2003;
9621;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2004;
9622;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2005;
9623;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2006;
9624;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2007;
9625;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2008;
9626;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2009;
9627;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2010;
9628;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2011;
9629;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2012;
9630;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2013;
9631;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2014;
9632;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2015;
9633;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2016;
9634;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2017;
9635;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2018;
9636;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2019;
9637;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2020;
9638;Totaal mannen en vrouwen;2 jaar;Afrika;Nederlandse achtergrond;2021;
9639;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;1995;6.0
9640;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;1996;5.0
9641;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;1997;8.0
9642;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;1998;7.0
9643;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;1999;8.0
9644;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2000;5.0
9645;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2001;4.0
9646;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2002;10.0
9647;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2003;10.0
9648;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2004;8.0
9649;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2005;6.0
9650;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2006;4.0
9651;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2007;4.0
9652;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2008;5.0
9653;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2009;4.0
9654;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2010;3.0
9655;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2011;7.0
9656;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2012;2.0
9657;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2013;3.0
9658;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2014;5.0
9659;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2015;4.0
9660;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2016;3.0
9661;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2017;2.0
9662;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2018;4.0
9663;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2019;1.0
9664;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2020;1.0
9665;Totaal mannen en vrouwen;2 jaar;Afrika;Met migratieachtergrond;2021;3.0
9666;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;1995;0.0
9667;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;1996;1.0
9668;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;1997;1.0
9669;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;1998;0.0
9670;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;1999;2.0
9671;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2000;0.0
9672;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2001;0.0
9673;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2002;0.0
9674;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2003;0.0
9675;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2004;0.0
9676;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2005;0.0
9677;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2006;0.0
9678;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2007;0.0
9679;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2008;0.0
9680;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2009;0.0
9681;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2010;0.0
9682;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2011;0.0
9683;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2012;0.0
9684;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2013;0.0
9685;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2014;1.0
9686;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2015;0.0
9687;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2016;0.0
9688;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2017;0.0
9689;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2018;0.0
9690;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2019;1.0
9691;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2020;0.0
9692;Totaal mannen en vrouwen;2 jaar;Afrika;1e generatie migratieachtergrond;2021;0.0
9693;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;1995;6.0
9694;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;1996;4.0
9695;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;1997;7.0
9696;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;1998;7.0
9697;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;1999;6.0
9698;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;2000;5.0
9699;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;2001;4.0
9700;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;2002;10.0
9701;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;2003;10.0
9702;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;2004;8.0
9703;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;2005;6.0
9704;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;2006;4.0
9705;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;2007;4.0
9706;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;2008;5.0
9707;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;2009;4.0
9708;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;2010;3.0
9709;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;2011;7.0
9710;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;2012;2.0
9711;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;2013;3.0
9712;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;2014;4.0
9713;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;2015;4.0
9714;Totaal mannen en vrouwen;2 jaar;Afrika;2e generatie migratieachtergrond;2016;3.0
