ID;Geslacht;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;WerklozeBeroepsbevolking_4;Werkloosheidspercentage_5;NietBeroepsbevolking_6;BrutoArbeidsparticipatie_7;NettoArbeidsparticipatie_8
688;Mannen;Onderwijsniveau: 1 laag ;2021;1682.0;1091;1022;69;6.3;591.0;64.8;60.8
689;Mannen;Onderwijsniveau: 2 middelbaar;1969;;995;992;3;0.3;;;
690;Mannen;Onderwijsniveau: 2 middelbaar;1970;;1028;1025;3;0.3;;;
691;Mannen;Onderwijsniveau: 2 middelbaar;1971;;1073;1069;4;0.4;;;
692;Mannen;Onderwijsniveau: 2 middelbaar;1972;;1088;1083;5;0.5;;;
693;Mannen;Onderwijsniveau: 2 middelbaar;1973;;1101;1093;8;0.7;;;
694;Mannen;Onderwijsniveau: 2 middelbaar;1974;;1132;1122;10;0.9;;;
695;Mannen;Onderwijsniveau: 2 middelbaar;1975;;1152;1139;13;1.1;;;
696;Mannen;Onderwijsniveau: 2 middelbaar;1976;;1168;1151;17;1.5;;;
697;Mannen;Onderwijsniveau: 2 middelbaar;1977;;1233;1218;15;1.2;;;
698;Mannen;Onderwijsniveau: 2 middelbaar;1978;;1251;1232;19;1.5;;;
699;Mannen;Onderwijsniveau: 2 middelbaar;1979;;1260;1234;26;2.1;;;
700;Mannen;Onderwijsniveau: 2 middelbaar;1980;;1406;1379;27;1.9;;;
701;Mannen;Onderwijsniveau: 2 middelbaar;1981;1724.0;1460;1421;39;2.7;264.0;84.7;82.4
702;Mannen;Onderwijsniveau: 2 middelbaar;1982;1797.0;1517;1452;65;4.3;280.0;84.4;80.8
703;Mannen;Onderwijsniveau: 2 middelbaar;1983;1866.0;1586;1501;85;5.4;280.0;85.0;80.4
704;Mannen;Onderwijsniveau: 2 middelbaar;1984;1879.0;1572;1491;81;5.2;307.0;83.7;79.4
705;Mannen;Onderwijsniveau: 2 middelbaar;1985;1907.0;1589;1517;72;4.5;318.0;83.3;79.5
706;Mannen;Onderwijsniveau: 2 middelbaar;1986;1961.0;1626;1564;62;3.8;335.0;82.9;79.8
707;Mannen;Onderwijsniveau: 2 middelbaar;1987;2017.0;1661;1606;55;3.3;356.0;82.4;79.6
708;Mannen;Onderwijsniveau: 2 middelbaar;1988;2065.0;1693;1635;58;3.4;372.0;82.0;79.2
709;Mannen;Onderwijsniveau: 2 middelbaar;1989;2112.0;1722;1670;52;3.0;390.0;81.5;79.1
710;Mannen;Onderwijsniveau: 2 middelbaar;1990;2132.0;1739;1693;46;2.6;393.0;81.6;79.4
711;Mannen;Onderwijsniveau: 2 middelbaar;1991;2190.0;1784;1740;44;2.5;406.0;81.5;79.5
712;Mannen;Onderwijsniveau: 2 middelbaar;1992;2224.0;1802;1753;49;2.7;422.0;81.0;78.8
713;Mannen;Onderwijsniveau: 2 middelbaar;1993;2276.0;1843;1777;66;3.6;433.0;81.0;78.1
714;Mannen;Onderwijsniveau: 2 middelbaar;1994;2278.0;1838;1756;82;4.5;440.0;80.7;77.1
715;Mannen;Onderwijsniveau: 2 middelbaar;1995;2323.0;1879;1801;78;4.2;444.0;80.9;77.5
716;Mannen;Onderwijsniveau: 2 middelbaar;1996;2404.0;1929;1855;74;3.8;475.0;80.2;77.2
717;Mannen;Onderwijsniveau: 2 middelbaar;1997;2439.0;1970;1905;65;3.3;469.0;80.8;78.1
718;Mannen;Onderwijsniveau: 2 middelbaar;1998;2433.0;1958;1910;48;2.5;475.0;80.5;78.5
719;Mannen;Onderwijsniveau: 2 middelbaar;1999;2419.0;1961;1917;44;2.2;458.0;81.1;79.2
720;Mannen;Onderwijsniveau: 2 middelbaar;2000;2409.0;1957;1921;36;1.8;452.0;81.2;79.7
721;Mannen;Onderwijsniveau: 2 middelbaar;2001;2452.0;1981;1948;33;1.7;471.0;80.8;79.4
722;Mannen;Onderwijsniveau: 2 middelbaar;2002;2472.0;1984;1940;44;2.2;488.0;80.3;78.5
723;Mannen;Onderwijsniveau: 2 middelbaar;2003;2491.0;1974;1907;67;3.4;516.0;79.3;76.6
724;Mannen;Onderwijsniveau: 2 middelbaar;2004;2459.0;1934;1849;85;4.4;525.0;78.6;75.2
725;Mannen;Onderwijsniveau: 2 middelbaar;2005;2494.0;1965;1876;89;4.5;530.0;78.8;75.2
726;Mannen;Onderwijsniveau: 2 middelbaar;2006;2519.0;1969;1899;71;3.6;550.0;78.2;75.4
727;Mannen;Onderwijsniveau: 2 middelbaar;2007;2529.0;1999;1943;57;2.8;530.0;79.1;76.8
728;Mannen;Onderwijsniveau: 2 middelbaar;2008;2480.0;1973;1923;50;2.5;507.0;79.6;77.6
729;Mannen;Onderwijsniveau: 2 middelbaar;2009;2467.0;1964;1898;67;3.4;503.0;79.6;76.9
730;Mannen;Onderwijsniveau: 2 middelbaar;2010;2463.0;1922;1846;76;3.9;541.0;78.0;74.9
731;Mannen;Onderwijsniveau: 2 middelbaar;2011;2447.0;1915;1834;81;4.2;532.0;78.3;75.0
732;Mannen;Onderwijsniveau: 2 middelbaar;2012;2470.0;1941;1841;100;5.2;529.0;78.6;74.5
733;Mannen;Onderwijsniveau: 2 middelbaar;2013;2515.0;1968;1832;136;6.9;547.0;78.3;72.8
734;Mannen;Onderwijsniveau: 2 middelbaar;2014;2548.0;1992;1853;140;7.0;556.0;78.2;72.7
735;Mannen;Onderwijsniveau: 2 middelbaar;2015;2530.0;1966;1839;127;6.5;564.0;77.7;72.7
736;Mannen;Onderwijsniveau: 2 middelbaar;2016;2541.0;1965;1859;107;5.4;576.0;77.3;73.1
737;Mannen;Onderwijsniveau: 2 middelbaar;2017;2548.0;1970;1889;81;4.1;578.0;77.3;74.1
738;Mannen;Onderwijsniveau: 2 middelbaar;2018;2565.0;1978;1910;69;3.5;586.0;77.1;74.5
739;Mannen;Onderwijsniveau: 2 middelbaar;2019;2536.0;1971;1908;63;3.2;565.0;77.7;75.2
740;Mannen;Onderwijsniveau: 2 middelbaar;2020;2547.0;1960;1889;71;3.6;587.0;76.9;74.2
741;Mannen;Onderwijsniveau: 2 middelbaar;2021;2530.0;1994;1920;74;3.7;536.0;78.8;75.9
742;Mannen;Onderwijsniveau: 3 hoog;1969;;418;417;1;0.2;;;
743;Mannen;Onderwijsniveau: 3 hoog;1970;;473;472;1;0.2;;;
744;Mannen;Onderwijsniveau: 3 hoog;1971;;471;470;1;0.2;;;
745;Mannen;Onderwijsniveau: 3 hoog;1972;;498;496;2;0.4;;;
746;Mannen;Onderwijsniveau: 3 hoog;1973;;535;533;2;0.4;;;
747;Mannen;Onderwijsniveau: 3 hoog;1974;;554;552;2;0.4;;;
748;Mannen;Onderwijsniveau: 3 hoog;1975;;552;549;3;0.5;;;
749;Mannen;Onderwijsniveau: 3 hoog;1976;;558;553;5;0.9;;;
750;Mannen;Onderwijsniveau: 3 hoog;1977;;561;556;5;0.9;;;
751;Mannen;Onderwijsniveau: 3 hoog;1978;;562;557;5;0.9;;;
752;Mannen;Onderwijsniveau: 3 hoog;1979;;579;574;5;0.9;;;
753;Mannen;Onderwijsniveau: 3 hoog;1980;;575;568;7;1.2;;;
754;Mannen;Onderwijsniveau: 3 hoog;1981;681.0;579;570;9;1.6;102.0;85.0;83.7
755;Mannen;Onderwijsniveau: 3 hoog;1982;692.0;576;557;19;3.3;116.0;83.2;80.5
756;Mannen;Onderwijsniveau: 3 hoog;1983;706.0;589;564;25;4.2;117.0;83.4;79.9
757;Mannen;Onderwijsniveau: 3 hoog;1984;755.0;625;598;27;4.3;130.0;82.8;79.2
758;Mannen;Onderwijsniveau: 3 hoog;1985;782.0;658;629;29;4.4;124.0;84.1;80.4
759;Mannen;Onderwijsniveau: 3 hoog;1986;824.0;687;663;24;3.5;137.0;83.4;80.5
760;Mannen;Onderwijsniveau: 3 hoog;1987;884.0;731;708;23;3.1;153.0;82.7;80.1
761;Mannen;Onderwijsniveau: 3 hoog;1988;921.0;767;742;25;3.3;154.0;83.3;80.6
762;Mannen;Onderwijsniveau: 3 hoog;1989;947.0;798;774;24;3.0;149.0;84.3;81.7
763;Mannen;Onderwijsniveau: 3 hoog;1990;957.0;820;797;23;2.8;137.0;85.7;83.3
764;Mannen;Onderwijsniveau: 3 hoog;1991;987.0;846;824;22;2.6;141.0;85.7;83.5
765;Mannen;Onderwijsniveau: 3 hoog;1992;1044.0;899;871;28;3.1;145.0;86.1;83.4
766;Mannen;Onderwijsniveau: 3 hoog;1993;1087.0;937;905;32;3.4;150.0;86.2;83.3
767;Mannen;Onderwijsniveau: 3 hoog;1994;1119.0;958;916;42;4.4;161.0;85.6;81.9
768;Mannen;Onderwijsniveau: 3 hoog;1995;1170.0;993;950;43;4.3;177.0;84.9;81.2
769;Mannen;Onderwijsniveau: 3 hoog;1996;1163.0;1012;971;41;4.1;151.0;87.0;83.5
770;Mannen;Onderwijsniveau: 3 hoog;1997;1191.0;1037;1003;34;3.3;154.0;87.1;84.2
771;Mannen;Onderwijsniveau: 3 hoog;1998;1266.0;1109;1084;25;2.3;157.0;87.6;85.6
772;Mannen;Onderwijsniveau: 3 hoog;1999;1288.0;1129;1107;22;1.9;159.0;87.7;85.9
773;Mannen;Onderwijsniveau: 3 hoog;2000;1342.0;1173;1146;27;2.3;169.0;87.4;85.4
774;Mannen;Onderwijsniveau: 3 hoog;2001;1308.0;1134;1116;18;1.6;174.0;86.7;85.3
775;Mannen;Onderwijsniveau: 3 hoog;2002;1355.0;1163;1135;28;2.4;192.0;85.8;83.8
776;Mannen;Onderwijsniveau: 3 hoog;2003;1424.0;1212;1177;36;2.9;212.0;85.1;82.6
777;Mannen;Onderwijsniveau: 3 hoog;2004;1542.0;1304;1258;46;3.5;238.0;84.5;81.6
778;Mannen;Onderwijsniveau: 3 hoog;2005;1582.0;1332;1291;41;3.1;249.0;84.2;81.6
779;Mannen;Onderwijsniveau: 3 hoog;2006;1581.0;1326;1294;33;2.5;254.0;83.9;81.9
780;Mannen;Onderwijsniveau: 3 hoog;2007;1622.0;1368;1343;25;1.8;254.0;84.3;82.8
781;Mannen;Onderwijsniveau: 3 hoog;2008;1691.0;1432;1408;24;1.7;259.0;84.7;83.3
782;Mannen;Onderwijsniveau: 3 hoog;2009;1733.0;1457;1425;32;2.2;276.0;84.1;82.2
783;Mannen;Onderwijsniveau: 3 hoog;2010;1774.0;1496;1457;39;2.6;278.0;84.3;82.2
784;Mannen;Onderwijsniveau: 3 hoog;2011;1744.0;1461;1419;42;2.9;283.0;83.8;81.3
785;Mannen;Onderwijsniveau: 3 hoog;2012;1793.0;1503;1456;47;3.1;290.0;83.8;81.2
786;Mannen;Onderwijsniveau: 3 hoog;2013;1864.0;1571;1504;68;4.3;293.0;84.3;80.7
787;Mannen;Onderwijsniveau: 3 hoog;2014;1874.0;1589;1526;63;4.0;285.0;84.8;81.4
788;Mannen;Onderwijsniveau: 3 hoog;2015;1919.0;1623;1562;61;3.7;296.0;84.6;81.4
789;Mannen;Onderwijsniveau: 3 hoog;2016;1939.0;1632;1578;55;3.3;307.0;84.2;81.3
790;Mannen;Onderwijsniveau: 3 hoog;2017;1998.0;1681;1632;50;3.0;317.0;84.1;81.7
791;Mannen;Onderwijsniveau: 3 hoog;2018;2047.0;1737;1692;46;2.6;309.0;84.9;82.6
792;Mannen;Onderwijsniveau: 3 hoog;2019;2118.0;1796;1755;41;2.3;322.0;84.8;82.9
793;Mannen;Onderwijsniveau: 3 hoog;2020;2237.0;1900;1853;46;2.4;338.0;84.9;82.8
794;Mannen;Onderwijsniveau: 3 hoog;2021;2313.0;1969;1912;57;2.9;344.0;85.1;82.7
795;Mannen;Onderwijsniveau: weet niet of onbekend;1969;;114;114;0;0.0;;;
796;Mannen;Onderwijsniveau: weet niet of onbekend;1970;;109;109;0;0.0;;;
797;Mannen;Onderwijsniveau: weet niet of onbekend;1971;;107;107;0;0.0;;;
798;Mannen;Onderwijsniveau: weet niet of onbekend;1972;;107;106;1;0.9;;;
799;Mannen;Onderwijsniveau: weet niet of onbekend;1973;;105;104;1;1.0;;;
800;Mannen;Onderwijsniveau: weet niet of onbekend;1974;;103;102;1;1.0;;;
801;Mannen;Onderwijsniveau: weet niet of onbekend;1975;;103;102;1;1.0;;;
802;Mannen;Onderwijsniveau: weet niet of onbekend;1976;;102;100;2;2.0;;;
803;Mannen;Onderwijsniveau: weet niet of onbekend;1977;;98;97;1;1.0;;;
804;Mannen;Onderwijsniveau: weet niet of onbekend;1978;;97;96;1;1.0;;;
805;Mannen;Onderwijsniveau: weet niet of onbekend;1979;;94;93;1;1.1;;;
806;Mannen;Onderwijsniveau: weet niet of onbekend;1980;;91;90;1;1.1;;;
807;Mannen;Onderwijsniveau: weet niet of onbekend;1981;96.0;92;90;2;2.2;4.0;95.8;93.8
808;Mannen;Onderwijsniveau: weet niet of onbekend;1982;105.0;101;96;5;5.0;4.0;96.2;91.4
809;Mannen;Onderwijsniveau: weet niet of onbekend;1983;113.0;109;100;9;8.3;4.0;96.5;88.5
810;Mannen;Onderwijsniveau: weet niet of onbekend;1984;112.0;108;100;8;7.4;4.0;96.4;89.3
811;Mannen;Onderwijsniveau: weet niet of onbekend;1985;108.0;103;96;7;6.8;5.0;95.4;88.9
812;Mannen;Onderwijsniveau: weet niet of onbekend;1986;99.0;94;89;5;5.3;5.0;94.9;89.9
813;Mannen;Onderwijsniveau: weet niet of onbekend;1987;91.0;86;82;4;4.7;5.0;94.5;90.1
814;Mannen;Onderwijsniveau: weet niet of onbekend;1988;89.0;84;80;4;4.8;5.0;94.4;89.9
815;Mannen;Onderwijsniveau: weet niet of onbekend;1989;84.0;79;76;3;3.8;5.0;94.0;90.5
816;Mannen;Onderwijsniveau: weet niet of onbekend;1990;80.0;75;72;3;4.0;5.0;93.8;90.0
817;Mannen;Onderwijsniveau: weet niet of onbekend;1991;77.0;71;69;2;2.8;6.0;92.2;89.6
818;Mannen;Onderwijsniveau: weet niet of onbekend;1992;74.0;68;66;2;2.9;6.0;91.9;89.2
819;Mannen;Onderwijsniveau: weet niet of onbekend;1993;76.0;70;66;4;5.7;6.0;92.1;86.8
820;Mannen;Onderwijsniveau: weet niet of onbekend;1994;79.0;73;68;5;6.8;6.0;92.4;86.1
821;Mannen;Onderwijsniveau: weet niet of onbekend;1995;75.0;69;64;5;7.2;6.0;92.0;85.3
822;Mannen;Onderwijsniveau: weet niet of onbekend;1996;71.0;65;61;4;6.2;6.0;91.5;85.9
823;Mannen;Onderwijsniveau: weet niet of onbekend;1997;67.0;61;58;3;4.9;6.0;91.0;86.6
824;Mannen;Onderwijsniveau: weet niet of onbekend;1998;62.0;56;54;2;3.6;6.0;90.3;87.1
825;Mannen;Onderwijsniveau: weet niet of onbekend;1999;58.0;52;51;1;1.9;6.0;89.7;87.9
826;Mannen;Onderwijsniveau: weet niet of onbekend;2000;56.0;50;49;1;2.0;6.0;89.3;87.5
827;Mannen;Onderwijsniveau: weet niet of onbekend;2001;55.0;49;48;1;2.0;6.0;89.1;87.3
828;Mannen;Onderwijsniveau: weet niet of onbekend;2002;56.0;50;48;2;4.0;6.0;89.3;85.7
829;Mannen;Onderwijsniveau: weet niet of onbekend;2003;43.0;36;34;2;4.9;8.0;82.4;78.3
830;Mannen;Onderwijsniveau: weet niet of onbekend;2004;64.0;51;47;4;7.9;14.0;78.9;72.6
831;Mannen;Onderwijsniveau: weet niet of onbekend;2005;60.0;45;42;3;7.6;15.0;74.7;69.0
832;Mannen;Onderwijsniveau: weet niet of onbekend;2006;64.0;51;47;4;7.8;14.0;78.4;72.3
833;Mannen;Onderwijsniveau: weet niet of onbekend;2007;65.0;51;48;2;4.6;15.0;77.8;74.2
834;Mannen;Onderwijsniveau: weet niet of onbekend;2008;52.0;43;41;2;4.1;10.0;81.9;78.5
835;Mannen;Onderwijsniveau: weet niet of onbekend;2009;47.0;39;37;3;7.3;8.0;83.0;77.0
836;Mannen;Onderwijsniveau: weet niet of onbekend;2010;49.0;40;37;3;6.7;10.0;80.1;74.7
837;Mannen;Onderwijsniveau: weet niet of onbekend;2011;56.0;45;42;3;7.4;11.0;80.5;74.5
838;Mannen;Onderwijsniveau: weet niet of onbekend;2012;65.0;50;46;4;7.6;16.0;76.2;70.4
839;Mannen;Onderwijsniveau: weet niet of onbekend;2013;127.0;91;81;10;10.8;36.0;71.5;63.7
840;Mannen;Onderwijsniveau: weet niet of onbekend;2014;79.0;54;49;5;8.6;25.0;68.1;62.2
841;Mannen;Onderwijsniveau: weet niet of onbekend;2015;71.0;46;43;3;7.3;25.0;64.8;60.1
842;Mannen;Onderwijsniveau: weet niet of onbekend;2016;92.0;63;59;4;6.9;29.0;68.9;64.1
843;Mannen;Onderwijsniveau: weet niet of onbekend;2017;94.0;66;63;4;5.5;28.0;70.1;66.3
844;Mannen;Onderwijsniveau: weet niet of onbekend;2018;93.0;64;62;2;3.4;28.0;69.4;67.0
845;Mannen;Onderwijsniveau: weet niet of onbekend;2019;106.0;77;75;2;3.0;29.0;72.3;70.2
846;Mannen;Onderwijsniveau: weet niet of onbekend;2020;105.0;73;70;3;3.5;32.0;69.5;67.0
847;Mannen;Onderwijsniveau: weet niet of onbekend;2021;55.0;35;33;2;6.1;20.0;63.9;60.0
848;Vrouwen;Totaal personen;1969;4388.0;1538;1497;41;2.7;2850.0;35.1;34.1
849;Vrouwen;Totaal personen;1970;4443.0;1585;1543;42;2.6;2858.0;35.7;34.7
850;Vrouwen;Totaal personen;1971;4502.0;1629;1578;51;3.1;2873.0;36.2;35.1
851;Vrouwen;Totaal personen;1972;4565.0;1679;1611;68;4.1;2886.0;36.8;35.3
852;Vrouwen;Totaal personen;1973;4627.0;1726;1650;75;4.3;2901.0;37.3;35.7
853;Vrouwen;Totaal personen;1974;4688.0;1772;1685;87;4.9;2916.0;37.8;35.9
854;Vrouwen;Totaal personen;1975;4757.0;1832;1719;113;6.2;2925.0;38.5;36.1
855;Vrouwen;Totaal personen;1976;4832.0;1883;1760;123;6.5;2949.0;39.0;36.4
856;Vrouwen;Totaal personen;1977;4897.0;1929;1803;126;6.5;2968.0;39.4;36.8
857;Vrouwen;Totaal personen;1978;4961.0;1991;1853;137;6.9;2970.0;40.1;37.4
858;Vrouwen;Totaal personen;1979;5028.0;2055;1912;143;7.0;2973.0;40.9;38.0
859;Vrouwen;Totaal personen;1980;5100.0;2106;1958;149;7.1;2994.0;41.3;38.4
860;Vrouwen;Totaal personen;1981;5171.0;2152;1980;172;8.0;3019.0;41.6;38.3
861;Vrouwen;Totaal personen;1982;5229.0;2198;1988;209;9.5;3031.0;42.0;38.0
862;Vrouwen;Totaal personen;1983;5283.0;2252;2014;238;10.6;3031.0;42.6;38.1
863;Vrouwen;Totaal personen;1984;5337.0;2290;2054;236;10.3;3047.0;42.9;38.5
864;Vrouwen;Totaal personen;1985;5394.0;2336;2104;232;9.9;3058.0;43.3;39.0
865;Vrouwen;Totaal personen;1986;5452.0;2398;2164;235;9.8;3054.0;44.0;39.7
866;Vrouwen;Totaal personen;1987;5508.0;2524;2262;263;10.4;2984.0;45.8;41.1
867;Vrouwen;Totaal personen;1988;5557.0;2567;2307;260;10.1;2990.0;46.2;41.5
868;Vrouwen;Totaal personen;1989;5595.0;2663;2411;252;9.5;2932.0;47.6;43.1
869;Vrouwen;Totaal personen;1990;5627.0;2760;2514;246;8.9;2867.0;49.0;44.7
870;Vrouwen;Totaal personen;1991;5664.0;2790;2561;229;8.2;2874.0;49.3;45.2
871;Vrouwen;Totaal personen;1992;5701.0;2846;2612;233;8.2;2855.0;49.9;45.8
872;Vrouwen;Totaal personen;1993;5735.0;2886;2630;257;8.9;2849.0;50.3;45.9
873;Vrouwen;Totaal personen;1994;5772.0;2986;2708;279;9.3;2786.0;51.7;46.9
874;Vrouwen;Totaal personen;1995;5796.0;3051;2772;279;9.1;2745.0;52.6;47.8
875;Vrouwen;Totaal personen;1996;5813.0;3177;2903;274;8.6;2636.0;54.7;49.9
876;Vrouwen;Totaal personen;1997;5834.0;3264;3009;255;7.8;2570.0;55.9;51.6
877;Vrouwen;Totaal personen;1998;5858.0;3333;3119;214;6.4;2525.0;56.9;53.2
878;Vrouwen;Totaal personen;1999;5884.0;3401;3212;190;5.6;2483.0;57.8;54.6
879;Vrouwen;Totaal personen;2000;5913.0;3463;3289;174;5.0;2450.0;58.6;55.6
880;Vrouwen;Totaal personen;2001;5950.0;3527;3366;161;4.6;2423.0;59.3;56.6
881;Vrouwen;Totaal personen;2002;5990.0;3556;3384;172;4.8;2434.0;59.4;56.5
882;Vrouwen;Totaal personen;2003;6036.0;3583;3384;200;5.6;2453.0;59.4;56.1
883;Vrouwen;Totaal personen;2004;6060.0;3634;3401;233;6.4;2426.0;60.0;56.1
884;Vrouwen;Totaal personen;2005;6081.0;3699;3443;256;6.9;2382.0;60.8;56.6
885;Vrouwen;Totaal personen;2006;6099.0;3749;3518;231;6.2;2350.0;61.5;57.7
886;Vrouwen;Totaal personen;2007;6119.0;3850;3649;201;5.2;2269.0;62.9;59.6
887;Vrouwen;Totaal personen;2008;6148.0;3936;3760;176;4.5;2212.0;64.0;61.2
888;Vrouwen;Totaal personen;2009;6178.0;3988;3792;197;4.9;2190.0;64.6;61.4
889;Vrouwen;Totaal personen;2010;6203.0;4009;3786;222;5.5;2195.0;64.6;61.0
890;Vrouwen;Totaal personen;2011;6226.0;4032;3814;218;5.4;2193.0;64.8;61.3
891;Vrouwen;Totaal personen;2012;6266.0;4097;3842;255;6.2;2169.0;65.4;61.3
892;Vrouwen;Totaal personen;2013;6310.0;4124;3822;301;7.3;2186.0;65.4;60.6
893;Vrouwen;Totaal personen;2014;6328.0;4089;3772;317;7.8;2239.0;64.6;59.6
894;Vrouwen;Totaal personen;2015;6344.0;4129;3829;301;7.3;2215.0;65.1;60.3
895;Vrouwen;Totaal personen;2016;6386.0;4159;3888;271;6.5;2228.0;65.1;60.9
896;Vrouwen;Totaal personen;2017;6438.0;4203;3982;221;5.3;2234.0;65.3;61.9
897;Vrouwen;Totaal personen;2018;6472.0;4257;4088;169;4.0;2216.0;65.8;63.2
898;Vrouwen;Totaal personen;2019;6507.0;4335;4190;146;3.4;2171.0;66.6;64.4
899;Vrouwen;Totaal personen;2020;6540.0;4372;4199;173;4.0;2168.0;66.9;64.2
900;Vrouwen;Totaal personen;2021;6567.0;4574;4368;206;4.5;1992.0;69.7;66.5
901;Vrouwen;Leeftijd: 15 tot 25 jaar;1969;1088.0;714;690;24;3.4;374.0;65.6;63.4
902;Vrouwen;Leeftijd: 15 tot 25 jaar;1970;1100.0;734;710;25;3.4;366.0;66.7;64.5
903;Vrouwen;Leeftijd: 15 tot 25 jaar;1971;1120.0;749;720;29;3.9;371.0;66.9;64.3
904;Vrouwen;Leeftijd: 15 tot 25 jaar;1972;1107.0;751;713;37;4.9;356.0;67.8;64.4
905;Vrouwen;Leeftijd: 15 tot 25 jaar;1973;1099.0;742;702;40;5.4;357.0;67.5;63.9
906;Vrouwen;Leeftijd: 15 tot 25 jaar;1974;1100.0;746;702;44;5.9;354.0;67.8;63.8
907;Vrouwen;Leeftijd: 15 tot 25 jaar;1975;1111.0;762;706;56;7.3;349.0;68.6;63.5
908;Vrouwen;Leeftijd: 15 tot 25 jaar;1976;1125.0;759;701;58;7.6;366.0;67.5;62.3
909;Vrouwen;Leeftijd: 15 tot 25 jaar;1977;1140.0;766;709;57;7.4;374.0;67.2;62.2
910;Vrouwen;Leeftijd: 15 tot 25 jaar;1978;1152.0;773;712;61;7.9;379.0;67.1;61.8
911;Vrouwen;Leeftijd: 15 tot 25 jaar;1979;1168.0;779;717;62;8.0;389.0;66.7;61.4
912;Vrouwen;Leeftijd: 15 tot 25 jaar;1980;1185.0;794;730;64;8.1;391.0;67.0;61.6
913;Vrouwen;Leeftijd: 15 tot 25 jaar;1981;1200.0;784;720;64;8.2;416.0;65.3;60.0
914;Vrouwen;Leeftijd: 15 tot 25 jaar;1982;1207.0;776;693;83;10.7;431.0;64.3;57.4
915;Vrouwen;Leeftijd: 15 tot 25 jaar;1983;1211.0;771;682;89;11.5;440.0;63.7;56.3
916;Vrouwen;Leeftijd: 15 tot 25 jaar;1984;1212.0;765;677;88;11.5;447.0;63.1;55.9
917;Vrouwen;Leeftijd: 15 tot 25 jaar;1985;1216.0;762;678;84;11.0;454.0;62.7;55.8
918;Vrouwen;Leeftijd: 15 tot 25 jaar;1986;1218.0;755;675;81;10.7;463.0;62.0;55.4
919;Vrouwen;Leeftijd: 15 tot 25 jaar;1987;1212.0;774;686;88;11.4;438.0;63.9;56.6
920;Vrouwen;Leeftijd: 15 tot 25 jaar;1988;1202.0;759;685;75;9.9;443.0;63.1;57.0
921;Vrouwen;Leeftijd: 15 tot 25 jaar;1989;1180.0;757;681;76;10.0;423.0;64.2;57.7
922;Vrouwen;Leeftijd: 15 tot 25 jaar;1990;1152.0;753;682;70;9.3;399.0;65.4;59.2
923;Vrouwen;Leeftijd: 15 tot 25 jaar;1991;1125.0;723;659;64;8.9;402.0;64.3;58.6
924;Vrouwen;Leeftijd: 15 tot 25 jaar;1992;1099.0;708;648;60;8.5;391.0;64.4;59.0
925;Vrouwen;Leeftijd: 15 tot 25 jaar;1993;1072.0;678;609;70;10.3;394.0;63.2;56.8
926;Vrouwen;Leeftijd: 15 tot 25 jaar;1994;1044.0;672;602;70;10.4;372.0;64.4;57.7
927;Vrouwen;Leeftijd: 15 tot 25 jaar;1995;1007.0;639;570;70;11.0;368.0;63.5;56.6
928;Vrouwen;Leeftijd: 15 tot 25 jaar;1996;976.0;647;573;73;11.3;329.0;66.3;58.7
929;Vrouwen;Leeftijd: 15 tot 25 jaar;1997;952.0;646;582;64;9.9;306.0;67.9;61.1
930;Vrouwen;Leeftijd: 15 tot 25 jaar;1998;933.0;624;572;53;8.5;309.0;66.9;61.3
931;Vrouwen;Leeftijd: 15 tot 25 jaar;1999;923.0;641;587;53;8.3;282.0;69.4;63.6
932;Vrouwen;Leeftijd: 15 tot 25 jaar;2000;919.0;630;582;48;7.6;289.0;68.6;63.3
933;Vrouwen;Leeftijd: 15 tot 25 jaar;2001;924.0;650;600;49;7.5;274.0;70.3;64.9
934;Vrouwen;Leeftijd: 15 tot 25 jaar;2002;934.0;641;593;48;7.5;293.0;68.6;63.5
935;Vrouwen;Leeftijd: 15 tot 25 jaar;2003;945.0;639;583;56;8.7;305.0;67.7;61.8
936;Vrouwen;Leeftijd: 15 tot 25 jaar;2004;950.0;630;564;66;10.4;319.0;66.4;59.4
937;Vrouwen;Leeftijd: 15 tot 25 jaar;2005;954.0;634;564;70;11.0;320.0;66.4;59.1
938;Vrouwen;Leeftijd: 15 tot 25 jaar;2006;957.0;634;571;64;10.1;323.0;66.3;59.6
939;Vrouwen;Leeftijd: 15 tot 25 jaar;2007;963.0;660;599;61;9.3;303.0;68.5;62.2
940;Vrouwen;Leeftijd: 15 tot 25 jaar;2008;974.0;674;621;53;7.8;300.0;69.2;63.8
941;Vrouwen;Leeftijd: 15 tot 25 jaar;2009;984.0;684;623;61;9.0;299.0;69.6;63.3
942;Vrouwen;Leeftijd: 15 tot 25 jaar;2010;989.0;679;610;69;10.1;311.0;68.6;61.7
943;Vrouwen;Leeftijd: 15 tot 25 jaar;2011;991.0;686;620;65;9.5;305.0;69.2;62.6
944;Vrouwen;Leeftijd: 15 tot 25 jaar;2012;996.0;705;623;82;11.6;291.0;70.8;62.5
945;Vrouwen;Leeftijd: 15 tot 25 jaar;2013;1004.0;703;612;90;12.9;301.0;70.0;61.0
946;Vrouwen;Leeftijd: 15 tot 25 jaar;2014;1006.0;681;592;89;13.1;325.0;67.7;58.8
947;Vrouwen;Leeftijd: 15 tot 25 jaar;2015;1008.0;699;621;78;11.2;308.0;69.4;61.7
