ID;BedrijfstakkenBranchesSBI2008;Perioden;PrijsindexArbeid_1;JaarmutatiePrijsVanArbeid_2;LoonkostenPerGewerktUur_3;JaarmutatieLoonkostenPerGewerktUur_4;Structuureffect_5
921;H Vervoer en opslag;2002;82.3;3.9;76.2;4.7;0.8
922;H Vervoer en opslag;2003;84.4;2.6;78.8;3.3;0.7
923;H Vervoer en opslag;2004;83.8;-0.7;78.9;0.1;0.8
924;H Vervoer en opslag;2005;84.4;0.7;80.3;1.8;1.1
925;H Vervoer en opslag;2006;85.6;1.4;81.7;1.8;0.4
926;H Vervoer en opslag;2007;88.3;3.2;84.5;3.5;0.3
927;H Vervoer en opslag;2008;90.9;2.9;87.2;3.1;0.2
928;H Vervoer en opslag;2009;92.5;1.7;89.3;2.5;0.8
929;H Vervoer en opslag;2010;93.1;0.6;90.2;0.9;0.3
930;H Vervoer en opslag;2011;94.8;1.9;92.4;2.4;0.5
931;H Vervoer en opslag;2012;96.9;2.1;95.2;3.1;0.9
932;H Vervoer en opslag;2013;98.3;1.5;97.8;2.7;1.1
933;H Vervoer en opslag;2014;97.9;-0.5;97.9;0.1;0.6
934;H Vervoer en opslag;2015;100.0;2.2;100.0;2.2;0.0
935;H Vervoer en opslag;2016;101.1;1.1;100.8;0.8;-0.2
936;H Vervoer en opslag;2017;102.2;1.1;101.5;0.7;-0.4
937;H Vervoer en opslag;2018;105.6;3.4;104.7;3.1;-0.2
938;H Vervoer en opslag;2019;108.2;2.4;107.3;2.5;0.1
939;H Vervoer en opslag;2020;110.2;1.9;109.1;1.6;-0.3
940;H Vervoer en opslag;2021;107.7;-2.2;106.6;-2.3;0.0
941;H Vervoer en opslag;2022;117.0;8.6;116.3;9.1;0.5
942;H Vervoer en opslag;2023;128.1;9.4;127.3;9.4;0.0
943;H Vervoer en opslag;2006 januari - 2006 december;85.6;1.4;81.7;1.8;0.4
944;H Vervoer en opslag;2006 april - 2007 maart;86.4;;82.6;;
945;H Vervoer en opslag;2006 juli - 2007 juni;87.2;;83.4;;
946;H Vervoer en opslag;2006 oktober - 2007 september;87.8;;84.0;;
947;H Vervoer en opslag;2007 januari - 2007 december;88.3;3.2;84.5;3.5;0.3
948;H Vervoer en opslag;2007 april - 2008 maart;89.5;3.6;85.7;3.8;0.2
949;H Vervoer en opslag;2007 juli - 2008 juni;89.9;3.1;86.1;3.2;0.1
950;H Vervoer en opslag;2007 oktober - 2008 september;90.7;3.3;86.9;3.4;0.1
951;H Vervoer en opslag;2008 januari - 2008 december;90.9;2.9;87.2;3.1;0.2
952;H Vervoer en opslag;2008 april - 2009 maart;91.5;2.3;87.9;2.5;0.3
953;H Vervoer en opslag;2008 juli - 2009 juni;92.5;2.9;89.0;3.4;0.4
954;H Vervoer en opslag;2008 oktober - 2009 september;92.5;2.0;89.2;2.6;0.6
955;H Vervoer en opslag;2009 januari - 2009 december;92.5;1.7;89.3;2.5;0.8
956;H Vervoer en opslag;2009 april - 2010 maart;92.9;1.5;90.0;2.4;0.9
957;H Vervoer en opslag;2009 juli - 2010 juni;93.1;0.6;90.2;1.4;0.8
958;H Vervoer en opslag;2009 oktober - 2010 september;92.9;0.5;90.0;1.0;0.5
959;H Vervoer en opslag;2010 januari - 2010 december;93.1;0.6;90.2;0.9;0.3
960;H Vervoer en opslag;2010 april - 2011 maart;93.1;0.2;90.3;0.4;0.2
961;H Vervoer en opslag;2010 juli - 2011 juni;93.1;0.0;90.5;0.3;0.2
962;H Vervoer en opslag;2010 oktober - 2011 september;93.7;0.8;91.1;1.2;0.4
963;H Vervoer en opslag;2011 januari - 2011 december;94.8;1.9;92.4;2.4;0.5
964;H Vervoer en opslag;2011 april - 2012 maart;95.1;2.1;92.7;2.7;0.6
965;H Vervoer en opslag;2011 juli - 2012 juni;95.6;2.6;93.4;3.3;0.7
966;H Vervoer en opslag;2011 oktober - 2012 september;96.0;2.5;94.1;3.3;0.8
967;H Vervoer en opslag;2012 januari - 2012 december;96.9;2.1;95.2;3.1;0.9
968;H Vervoer en opslag;2012 april - 2013 maart;98.0;3.1;96.6;4.2;1.0
969;H Vervoer en opslag;2012 juli - 2013 juni;98.2;2.8;97.2;4.0;1.2
970;H Vervoer en opslag;2012 oktober - 2013 september;98.5;2.5;97.6;3.7;1.2
971;H Vervoer en opslag;2013 januari - 2013 december;98.3;1.5;97.8;2.7;1.1
972;H Vervoer en opslag;2013 april - 2014 maart;98.0;0.0;97.6;1.0;1.0
973;H Vervoer en opslag;2013 juli - 2014 juni;97.8;-0.4;97.6;0.5;0.9
974;H Vervoer en opslag;2013 oktober - 2014 september;97.5;-0.9;97.4;-0.2;0.7
975;H Vervoer en opslag;2014 januari - 2014 december;97.9;-0.5;97.9;0.1;0.6
976;H Vervoer en opslag;2014 april - 2015 maart;98.4;0.4;98.4;0.8;0.4
977;H Vervoer en opslag;2014 juli - 2015 juni;99.2;1.4;99.2;1.6;0.2
978;H Vervoer en opslag;2014 oktober - 2015 september;100.0;2.6;100.0;2.7;0.1
979;H Vervoer en opslag;2015 januari - 2015 december;100.0;2.2;100.0;2.2;0.0
980;H Vervoer en opslag;2015 april - 2016 maart;100.4;2.0;100.3;1.9;-0.1
981;H Vervoer en opslag;2015 juli - 2016 juni;99.9;0.7;99.8;0.6;-0.1
982;H Vervoer en opslag;2015 oktober - 2016 september;100.3;0.3;100.2;0.2;-0.1
983;H Vervoer en opslag;2016 januari - 2016 december ;101.1;1.1;100.8;0.8;-0.2
984;H Vervoer en opslag;2016 april - 2017 maart;100.4;0.1;100.2;-0.2;-0.2
985;H Vervoer en opslag;2016 juli - 2017 juni;100.6;0.7;100.5;0.7;0.0
986;H Vervoer en opslag;2016 oktober - 2017 september;101.1;0.8;100.8;0.7;-0.1
987;H Vervoer en opslag;2017 januari - 2017 december;102.2;1.1;101.5;0.7;-0.4
988;H Vervoer en opslag;2017 april - 2018 maart;103.2;2.8;102.5;2.3;-0.4
989;H Vervoer en opslag;2017 juli - 2018 juni;104.6;4.0;103.8;3.3;-0.7
990;H Vervoer en opslag;2017 oktober - 2018 september;105.2;4.1;104.3;3.5;-0.6
991;H Vervoer en opslag;2018 januari - 2018 december;105.6;3.4;104.7;3.1;-0.2
992;H Vervoer en opslag;2018 april - 2019 maart;106.5;3.1;105.5;2.9;-0.2
993;H Vervoer en opslag;2018 juli - 2019 juni;107.1;2.4;106.1;2.3;-0.1
994;H Vervoer en opslag;2018 oktober - 2019 september;107.3;2.0;106.4;2.0;0.0
995;H Vervoer en opslag;2019 januari - 2019 december;108.2;2.4;107.3;2.5;0.1
996;H Vervoer en opslag;2019 april - 2020 maart;110.7;4.0;109.7;4.0;-0.1
997;H Vervoer en opslag;2019 juli - 2020 juni;110.3;3.0;109.3;3.0;0.0
998;H Vervoer en opslag;2019 oktober - 2020 september;111.5;3.9;110.4;3.8;-0.1
999;H Vervoer en opslag;2020 januari - 2020 december;110.2;1.9;109.1;1.6;-0.3
1000;H Vervoer en opslag;2020 april - 2021 maart;106.2;-4.1;105.1;-4.2;-0.1
1001;H Vervoer en opslag;2020 juli - 2021 juni;107.1;-2.9;106.0;-3.0;-0.2
1002;H Vervoer en opslag;2020 oktober - 2021 september;107.3;-3.7;106.2;-3.9;-0.2
1003;H Vervoer en opslag;2021 januari - 2021 december;107.7;-2.2;106.6;-2.3;0.0
1004;H Vervoer en opslag;2021 april - 2022 maart;109.5;3.1;108.5;3.3;0.1
1005;H Vervoer en opslag;2021 juli - 2022 juni;111.6;4.2;110.6;4.4;0.2
1006;H Vervoer en opslag;2021 oktober - 2022 september;113.7;5.9;112.8;6.3;0.3
1007;H Vervoer en opslag;2022 januari - 2022 december;117.0;8.6;116.3;9.1;0.5
1008;H Vervoer en opslag;2022 april - 2023 maart;119.5;9.1;119.0;9.6;0.5
1009;H Vervoer en opslag;2022 juli - 2023 juni;122.2;9.5;122.1;10.4;0.8
1010;H Vervoer en opslag;2022 oktober - 2023 september;124.6;9.7;124.6;10.5;0.7
1011;H Vervoer en opslag;2023 januari - 2023 december;128.1;9.4;127.3;9.4;0.0
1012;I Horeca;2001;86.0;;83.1;;
1013;I Horeca;2002;88.5;2.9;85.8;3.3;0.4
1014;I Horeca;2003;89.7;1.4;87.4;1.9;0.5
1015;I Horeca;2004;88.4;-1.5;86.6;-1.0;0.6
1016;I Horeca;2005;90.3;2.1;89.1;2.9;0.7
1017;I Horeca;2006;91.7;1.6;90.1;1.1;-0.5
1018;I Horeca;2007;93.1;1.5;91.3;1.4;-0.2
1019;I Horeca;2008;95.1;2.2;93.3;2.2;0.0
1020;I Horeca;2009;95.4;0.3;94.1;0.9;0.6
1021;I Horeca;2010;95.4;-0.1;94.9;0.8;0.8
1022;I Horeca;2011;95.7;0.4;95.1;0.3;-0.1
1023;I Horeca;2012;97.8;2.2;97.6;2.6;0.4
1024;I Horeca;2013;98.5;0.7;98.6;1.1;0.4
1025;I Horeca;2014;100.5;2.0;100.8;2.2;0.2
1026;I Horeca;2015;100.0;-0.5;100.0;-0.8;-0.3
1027;I Horeca;2016;100.9;0.9;100.4;0.4;-0.4
1028;I Horeca;2017;100.7;-0.2;99.7;-0.7;-0.5
1029;I Horeca;2018;103.0;2.3;102.0;2.3;0.0
1030;I Horeca;2019;105.6;2.5;104.9;2.8;0.3
1031;I Horeca;2020;105.5;-0.1;106.3;1.4;1.5
1032;I Horeca;2021;90.6;-14.1;90.7;-14.7;-0.7
1033;I Horeca;2022;110.5;22.0;108.8;20.0;-1.6
1034;I Horeca;2023;125.4;13.4;123.0;13.1;-0.3
1035;I Horeca;2006 januari - 2006 december;91.7;1.6;90.1;1.1;-0.5
1036;I Horeca;2006 april - 2007 maart;92.0;;90.4;;
1037;I Horeca;2006 juli - 2007 juni;92.6;;90.8;;
1038;I Horeca;2006 oktober - 2007 september;93.0;;91.2;;
1039;I Horeca;2007 januari - 2007 december;93.1;1.5;91.3;1.4;-0.2
1040;I Horeca;2007 april - 2008 maart;94.0;2.1;92.2;2.0;-0.1
1041;I Horeca;2007 juli - 2008 juni;94.5;2.1;92.7;2.1;0.0
1042;I Horeca;2007 oktober - 2008 september;94.7;1.9;92.9;2.0;0.1
1043;I Horeca;2008 januari - 2008 december;95.1;2.2;93.3;2.2;0.0
1044;I Horeca;2008 april - 2009 maart;94.8;0.8;93.1;1.0;0.2
1045;I Horeca;2008 juli - 2009 juni;95.2;0.7;93.7;1.0;0.3
1046;I Horeca;2008 oktober - 2009 september;95.2;0.4;93.8;0.9;0.4
1047;I Horeca;2009 januari - 2009 december;95.4;0.3;94.1;0.9;0.6
1048;I Horeca;2009 april - 2010 maart;97.0;2.4;96.0;3.1;0.7
1049;I Horeca;2009 juli - 2010 juni;97.5;2.4;96.7;3.3;0.8
1050;I Horeca;2009 oktober - 2010 september;95.5;0.3;94.8;1.2;0.8
1051;I Horeca;2010 januari - 2010 december;95.4;-0.1;94.9;0.8;0.8
1052;I Horeca;2010 april - 2011 maart;95.1;-2.0;94.6;-1.4;0.6
1053;I Horeca;2010 juli - 2011 juni;94.9;-2.6;94.4;-2.4;0.2
1054;I Horeca;2010 oktober - 2011 september;95.0;-0.4;94.5;-0.4;0.0
1055;I Horeca;2011 januari - 2011 december;95.7;0.4;95.1;0.3;-0.1
1056;I Horeca;2011 april - 2012 maart;95.8;0.7;95.2;0.6;-0.1
1057;I Horeca;2011 juli - 2012 juni;96.2;1.3;95.8;1.5;0.2
1058;I Horeca;2011 oktober - 2012 september;97.0;2.1;96.7;2.3;0.3
1059;I Horeca;2012 januari - 2012 december;97.8;2.2;97.6;2.6;0.4
1060;I Horeca;2012 april - 2013 maart;98.7;3.1;98.6;3.6;0.5
1061;I Horeca;2012 juli - 2013 juni;98.8;2.7;98.7;3.1;0.4
1062;I Horeca;2012 oktober - 2013 september;99.1;2.2;99.2;2.6;0.4
1063;I Horeca;2013 januari - 2013 december;98.5;0.7;98.6;1.1;0.4
1064;I Horeca;2013 april - 2014 maart;98.8;0.1;99.0;0.4;0.3
1065;I Horeca;2013 juli - 2014 juni;99.5;0.8;99.7;1.1;0.3
1066;I Horeca;2013 oktober - 2014 september;99.6;0.5;99.9;0.8;0.2
1067;I Horeca;2014 januari - 2014 december;100.5;2.0;100.8;2.2;0.2
1068;I Horeca;2014 april - 2015 maart;100.5;1.7;100.8;1.8;0.1
1069;I Horeca;2014 juli - 2015 juni;100.4;0.9;100.6;0.9;0.0
1070;I Horeca;2014 oktober - 2015 september;100.6;1.0;100.7;0.8;-0.2
1071;I Horeca;2015 januari - 2015 december;100.0;-0.5;100.0;-0.8;-0.3
1072;I Horeca;2015 april - 2016 maart;100.4;-0.1;100.3;-0.5;-0.4
1073;I Horeca;2015 juli - 2016 juni;99.8;-0.6;99.7;-0.9;-0.3
1074;I Horeca;2015 oktober - 2016 september;100.3;-0.3;100.0;-0.7;-0.4
1075;I Horeca;2016 januari - 2016 december ;100.9;0.9;100.4;0.4;-0.4
1076;I Horeca;2016 april - 2017 maart;100.0;-0.4;99.5;-0.8;-0.4
1077;I Horeca;2016 juli - 2017 juni;100.2;0.4;99.5;-0.1;-0.6
1078;I Horeca;2016 oktober - 2017 september;100.2;-0.1;99.4;-0.6;-0.5
1079;I Horeca;2017 januari - 2017 december;100.7;-0.2;99.7;-0.7;-0.5
1080;I Horeca;2017 april - 2018 maart;101.4;1.4;100.4;0.9;-0.6
1081;I Horeca;2017 juli - 2018 juni;102.5;2.2;101.3;1.8;-0.4
1082;I Horeca;2017 oktober - 2018 september;103.0;2.7;101.9;2.5;-0.2
1083;I Horeca;2018 januari - 2018 december;103.0;2.3;102.0;2.3;0.0
1084;I Horeca;2018 april - 2019 maart;103.7;2.2;102.8;2.4;0.2
1085;I Horeca;2018 juli - 2019 juni;104.1;1.6;103.3;2.0;0.4
1086;I Horeca;2018 oktober - 2019 september;104.5;1.5;103.7;1.8;0.3
1087;I Horeca;2019 januari - 2019 december;105.6;2.5;104.9;2.8;0.3
1088;I Horeca;2019 april - 2020 maart;107.7;3.9;107.1;4.2;0.3
1089;I Horeca;2019 juli - 2020 juni;107.1;2.9;107.3;3.8;0.9
1090;I Horeca;2019 oktober - 2020 september;108.6;3.9;108.7;4.8;0.8
1091;I Horeca;2020 januari - 2020 december;105.5;-0.1;106.3;1.4;1.5
1092;I Horeca;2020 april - 2021 maart;95.2;-11.6;96.6;-9.9;2.0
1093;I Horeca;2020 juli - 2021 juni;92.0;-14.2;93.0;-13.3;1.0
1094;I Horeca;2020 oktober - 2021 september;91.4;-15.8;92.0;-15.3;0.6
1095;I Horeca;2021 januari - 2021 december;90.6;-14.1;90.7;-14.7;-0.7
1096;I Horeca;2021 april - 2022 maart;92.2;-3.2;91.6;-5.2;-2.0
1097;I Horeca;2021 juli - 2022 juni;99.4;8.1;98.0;5.4;-2.5
1098;I Horeca;2021 oktober - 2022 september;103.7;13.5;102.3;11.2;-2.0
1099;I Horeca;2022 januari - 2022 december;110.5;22.0;108.8;20.0;-1.6
1100;I Horeca;2022 april - 2023 maart;117.9;28.0;115.8;26.4;-1.2
1101;I Horeca;2022 juli - 2023 juni;120.7;21.4;118.5;20.9;-0.4
1102;I Horeca;2022 oktober - 2023 september;123.2;18.8;120.9;18.2;-0.5
1103;I Horeca;2023 januari - 2023 december;125.4;13.4;123.0;13.1;-0.3
1104;J Informatie en communicatie;2001;79.1;;70.0;;
1105;J Informatie en communicatie;2002;82.5;4.3;74.3;6.2;1.8
1106;J Informatie en communicatie;2003;86.3;4.6;79.0;6.3;1.6
1107;J Informatie en communicatie;2004;86.6;0.3;80.7;2.1;1.7
1108;J Informatie en communicatie;2005;88.3;2.0;83.3;3.2;1.2
1109;J Informatie en communicatie;2006;89.5;1.3;85.2;2.3;1.0
1110;J Informatie en communicatie;2007;92.4;3.2;88.4;3.7;0.4
1111;J Informatie en communicatie;2008;96.4;4.4;92.4;4.5;0.2
1112;J Informatie en communicatie;2009;99.6;3.3;96.1;4.0;0.8
1113;J Informatie en communicatie;2010;97.1;-2.5;95.4;-0.7;1.8
1114;J Informatie en communicatie;2011;97.9;0.8;96.7;1.4;0.6
1115;J Informatie en communicatie;2012;99.6;1.8;99.2;2.5;0.7
1116;J Informatie en communicatie;2013;99.6;0.0;99.6;0.5;0.5
1117;J Informatie en communicatie;2014;97.8;-1.9;98.0;-1.6;0.2
1118;J Informatie en communicatie;2015;100.0;2.3;100.0;2.1;-0.2
1119;J Informatie en communicatie;2016;102.0;2.0;101.4;1.4;-0.5
1120;J Informatie en communicatie;2017;103.9;1.9;103.4;1.9;0.0
1121;J Informatie en communicatie;2018;106.8;2.7;106.0;2.5;-0.2
1122;J Informatie en communicatie;2019;111.2;4.1;110.0;3.8;-0.3
1123;J Informatie en communicatie;2020;110.9;-0.3;109.7;-0.2;0.0
1124;J Informatie en communicatie;2021;118.6;7.0;117.5;7.1;0.1
1125;J Informatie en communicatie;2022;125.4;5.7;124.0;5.5;-0.2
1126;J Informatie en communicatie;2023;132.8;5.9;131.3;5.9;0.0
1127;J Informatie en communicatie;2006 januari - 2006 december;89.5;1.3;85.2;2.3;1.0
1128;J Informatie en communicatie;2006 april - 2007 maart;90.6;;86.4;;
1129;J Informatie en communicatie;2006 juli - 2007 juni;91.6;;87.5;;
1130;J Informatie en communicatie;2006 oktober - 2007 september;92.1;;88.1;;
1131;J Informatie en communicatie;2007 januari - 2007 december;92.4;3.2;88.4;3.7;0.4
1132;J Informatie en communicatie;2007 april - 2008 maart;93.4;3.0;89.4;3.4;0.4
1133;J Informatie en communicatie;2007 juli - 2008 juni;94.6;3.3;90.7;3.6;0.3
1134;J Informatie en communicatie;2007 oktober - 2008 september;95.3;3.4;91.3;3.7;0.2
1135;J Informatie en communicatie;2008 januari - 2008 december;96.4;4.4;92.4;4.5;0.2
1136;J Informatie en communicatie;2008 april - 2009 maart;97.4;4.4;93.4;4.6;0.2
1137;J Informatie en communicatie;2008 juli - 2009 juni;99.0;4.6;95.1;4.9;0.3
1138;J Informatie en communicatie;2008 oktober - 2009 september;99.4;4.4;95.7;4.8;0.4
1139;J Informatie en communicatie;2009 januari - 2009 december;99.6;3.3;96.1;4.0;0.8
1140;J Informatie en communicatie;2009 april - 2010 maart;99.3;1.9;96.3;3.1;1.2
1141;J Informatie en communicatie;2009 juli - 2010 juni;98.4;-0.6;96.0;1.0;1.5
1142;J Informatie en communicatie;2009 oktober - 2010 september;97.6;-1.8;95.6;-0.1;1.8
1143;J Informatie en communicatie;2010 januari - 2010 december;97.1;-2.5;95.4;-0.7;1.8
1144;J Informatie en communicatie;2010 april - 2011 maart;97.0;-2.3;95.5;-0.8;1.5
1145;J Informatie en communicatie;2010 juli - 2011 juni;96.9;-1.6;95.5;-0.5;1.1
1146;J Informatie en communicatie;2010 oktober - 2011 september;97.0;-0.6;95.8;0.2;0.8
1147;J Informatie en communicatie;2011 januari - 2011 december;97.9;0.8;96.7;1.4;0.6
1148;J Informatie en communicatie;2011 april - 2012 maart;97.9;0.9;96.8;1.3;0.4
1149;J Informatie en communicatie;2011 juli - 2012 juni;97.9;1.1;97.1;1.6;0.5
1150;J Informatie en communicatie;2011 oktober - 2012 september;98.9;1.9;98.2;2.5;0.6
1151;J Informatie en communicatie;2012 januari - 2012 december;99.6;1.8;99.2;2.5;0.7
1152;J Informatie en communicatie;2012 april - 2013 maart;100.5;2.7;100.2;3.5;0.8
1153;J Informatie en communicatie;2012 juli - 2013 juni;100.1;2.2;99.9;3.0;0.7
1154;J Informatie en communicatie;2012 oktober - 2013 september;100.1;1.2;100.0;1.8;0.6
1155;J Informatie en communicatie;2013 januari - 2013 december;99.6;0.0;99.6;0.5;0.5
1156;J Informatie en communicatie;2013 april - 2014 maart;98.8;-1.7;98.9;-1.4;0.4
1157;J Informatie en communicatie;2013 juli - 2014 juni;98.5;-1.6;98.7;-1.3;0.3
1158;J Informatie en communicatie;2013 oktober - 2014 september;97.7;-2.4;97.9;-2.1;0.3
1159;J Informatie en communicatie;2014 januari - 2014 december;97.8;-1.9;98.0;-1.6;0.2
1160;J Informatie en communicatie;2014 april - 2015 maart;98.5;-0.3;98.7;-0.2;0.1
1161;J Informatie en communicatie;2014 juli - 2015 juni;99.6;1.0;99.8;1.1;0.1
1162;J Informatie en communicatie;2014 oktober - 2015 september;100.2;2.6;100.4;2.6;0.0
1163;J Informatie en communicatie;2015 januari - 2015 december;100.0;2.3;100.0;2.1;-0.2
1164;J Informatie en communicatie;2015 april - 2016 maart;100.7;2.3;100.6;1.9;-0.4
1165;J Informatie en communicatie;2015 juli - 2016 juni;100.0;0.4;99.7;-0.1;-0.5
1166;J Informatie en communicatie;2015 oktober - 2016 september;100.8;0.6;100.4;0.0;-0.5
1167;J Informatie en communicatie;2016 januari - 2016 december ;102.0;2.0;101.4;1.4;-0.5
1168;J Informatie en communicatie;2016 april - 2017 maart;101.4;0.6;100.7;0.1;-0.5
1169;J Informatie en communicatie;2016 juli - 2017 juni;102.3;2.3;101.6;1.9;-0.4
1170;J Informatie en communicatie;2016 oktober - 2017 september;102.9;2.1;102.3;1.9;-0.2
1171;J Informatie en communicatie;2017 januari - 2017 december;103.9;1.9;103.4;1.9;0.0
1172;J Informatie en communicatie;2017 april - 2018 maart;104.9;3.4;104.3;3.5;0.1
1173;J Informatie en communicatie;2017 juli - 2018 juni;105.9;3.5;105.3;3.6;0.1
1174;J Informatie en communicatie;2017 oktober - 2018 september;106.8;3.8;106.2;3.8;0.0
1175;J Informatie en communicatie;2018 januari - 2018 december;106.8;2.7;106.0;2.5;-0.2
1176;J Informatie en communicatie;2018 april - 2019 maart;108.3;3.3;107.4;3.0;-0.3
1177;J Informatie en communicatie;2018 juli - 2019 juni;109.6;3.6;108.6;3.2;-0.4
1178;J Informatie en communicatie;2018 oktober - 2019 september;109.9;2.9;108.8;2.5;-0.4
1179;J Informatie en communicatie;2019 januari - 2019 december;111.2;4.1;110.0;3.8;-0.3
1180;J Informatie en communicatie;2019 april - 2020 maart;112.5;3.8;111.1;3.5;-0.4
1181;J Informatie en communicatie;2019 juli - 2020 juni;111.0;1.2;109.6;0.9;-0.3
1182;J Informatie en communicatie;2019 oktober - 2020 september;112.0;1.9;110.7;1.8;-0.1
1183;J Informatie en communicatie;2020 januari - 2020 december;110.9;-0.3;109.7;-0.2;0.0
1184;J Informatie en communicatie;2020 april - 2021 maart;110.6;-1.7;109.5;-1.4;0.3
1185;J Informatie en communicatie;2020 juli - 2021 juni;113.4;2.2;112.4;2.5;0.3
1186;J Informatie en communicatie;2020 oktober - 2021 september;116.0;3.5;114.9;3.8;0.2
1187;J Informatie en communicatie;2021 januari - 2021 december;118.6;7.0;117.5;7.1;0.1
1188;J Informatie en communicatie;2021 april - 2022 maart;120.2;8.7;119.0;8.6;-0.1
1189;J Informatie en communicatie;2021 juli - 2022 juni;122.7;8.2;121.4;8.0;-0.1
1190;J Informatie en communicatie;2021 oktober - 2022 september;123.9;6.8;122.5;6.6;-0.2
1191;J Informatie en communicatie;2022 januari - 2022 december;125.4;5.7;124.0;5.5;-0.2
1192;J Informatie en communicatie;2022 april - 2023 maart;126.4;5.2;124.9;5.0;-0.2
1193;J Informatie en communicatie;2022 juli - 2023 juni;128.1;4.4;126.5;4.2;-0.2
1194;J Informatie en communicatie;2022 oktober - 2023 september;130.1;5.0;128.5;4.9;-0.1
1195;J Informatie en communicatie;2023 januari - 2023 december;132.8;5.9;131.3;5.9;0.0
1196;K Financiële dienstverlening;2001;77.1;;66.0;;
1197;K Financiële dienstverlening;2002;85.0;10.3;74.4;12.7;2.3
1198;K Financiële dienstverlening;2003;84.4;-0.7;74.8;0.6;1.3
1199;K Financiële dienstverlening;2004;86.2;2.1;77.1;3.1;1.0
1200;K Financiële dienstverlening;2005;88.8;3.1;80.8;4.8;1.6
1201;K Financiële dienstverlening;2006;87.8;-1.2;80.8;-0.1;1.1
1202;K Financiële dienstverlening;2007;93.7;6.8;86.7;7.4;0.6
1203;K Financiële dienstverlening;2008;96.3;2.7;89.4;3.1;0.3
1204;K Financiële dienstverlening;2009;92.5;-3.9;87.2;-2.4;1.5
1205;K Financiële dienstverlening;2010;93.6;1.1;89.4;2.5;1.3
1206;K Financiële dienstverlening;2011;94.8;1.3;91.9;2.9;1.5
1207;K Financiële dienstverlening;2012;96.1;1.3;94.0;2.2;0.9
1208;K Financiële dienstverlening;2013;102.4;6.5;101.1;7.5;0.9
1209;K Financiële dienstverlening;2014;104.0;1.5;103.5;2.5;0.9
1210;K Financiële dienstverlening;2015;100.0;-3.8;100.0;-3.4;0.4
1211;K Financiële dienstverlening;2016;101.4;1.4;102.1;2.1;0.7
1212;K Financiële dienstverlening;2017;103.2;1.7;104.7;2.5;0.8
1213;K Financiële dienstverlening;2018;103.4;0.2;104.9;0.2;0.0
1214;K Financiële dienstverlening;2019;105.5;2.1;107.3;2.3;0.2
1215;K Financiële dienstverlening;2020;108.1;2.4;110.4;2.9;0.4
1216;K Financiële dienstverlening;2021;112.7;4.3;115.1;4.3;0.0
1217;K Financiële dienstverlening;2022;117.4;4.1;119.7;4.0;-0.1
1218;K Financiële dienstverlening;2023;123.3;5.0;125.6;4.9;-0.1
1219;K Financiële dienstverlening;2006 januari - 2006 december;87.8;-1.2;80.8;-0.1;1.1
1220;K Financiële dienstverlening;2006 april - 2007 maart;89.7;;82.6;;
1221;K Financiële dienstverlening;2006 juli - 2007 juni;90.3;;83.4;;
1222;K Financiële dienstverlening;2006 oktober - 2007 september;91.0;;84.2;;
1223;K Financiële dienstverlening;2007 januari - 2007 december;93.7;6.8;86.7;7.4;0.6
1224;K Financiële dienstverlening;2007 april - 2008 maart;95.0;6.0;88.0;6.6;0.5
1225;K Financiële dienstverlening;2007 juli - 2008 juni;96.1;6.5;89.1;6.9;0.4
1226;K Financiële dienstverlening;2007 oktober - 2008 september;96.8;6.4;89.8;6.7;0.3
1227;K Financiële dienstverlening;2008 januari - 2008 december;96.3;2.7;89.4;3.1;0.3
1228;K Financiële dienstverlening;2008 april - 2009 maart;94.1;-1.0;87.7;-0.4;0.6
1229;K Financiële dienstverlening;2008 juli - 2009 juni;93.9;-2.3;87.8;-1.4;0.9
1230;K Financiële dienstverlening;2008 oktober - 2009 september;93.2;-3.8;87.5;-2.6;1.3
1231;K Financiële dienstverlening;2009 januari - 2009 december;92.5;-3.9;87.2;-2.4;1.5
1232;K Financiële dienstverlening;2009 april - 2010 maart;92.9;-1.3;88.1;0.5;1.7
1233;K Financiële dienstverlening;2009 juli - 2010 juni;93.5;-0.4;89.0;1.3;1.7
1234;K Financiële dienstverlening;2009 oktober - 2010 september;93.7;0.6;89.4;2.2;1.6
1235;K Financiële dienstverlening;2010 januari - 2010 december;93.6;1.1;89.4;2.5;1.3
1236;K Financiële dienstverlening;2010 april - 2011 maart;93.8;1.0;89.9;2.1;1.1
1237;K Financiële dienstverlening;2010 juli - 2011 juni;93.6;0.0;90.1;1.2;1.2
1238;K Financiële dienstverlening;2010 oktober - 2011 september;93.8;0.1;90.6;1.4;1.3
1239;K Financiële dienstverlening;2011 januari - 2011 december;94.8;1.3;91.9;2.9;1.5
1240;K Financiële dienstverlening;2011 april - 2012 maart;94.6;0.9;91.9;2.2;1.4
1241;K Financiële dienstverlening;2011 juli - 2012 juni;94.4;0.9;91.9;2.0;1.1
1242;K Financiële dienstverlening;2011 oktober - 2012 september;95.3;1.6;93.0;2.6;0.9
1243;K Financiële dienstverlening;2012 januari - 2012 december;96.1;1.3;94.0;2.2;0.9
1244;K Financiële dienstverlening;2012 april - 2013 maart;99.1;4.8;97.2;5.7;0.9
1245;K Financiële dienstverlening;2012 juli - 2013 juni;99.5;5.4;97.7;6.4;0.9
1246;K Financiële dienstverlening;2012 oktober - 2013 september;100.5;5.4;98.9;6.4;0.9
