ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
541;Listed monuments total;Flevoland (PV);1993;40
542;Listed monuments total;Flevoland (PV);1994;40
543;Listed monuments total;Flevoland (PV);1995;40
544;Listed monuments total;Flevoland (PV);1996;40
545;Listed monuments total;Flevoland (PV);1997;40
546;Listed monuments total;Flevoland (PV);1998;40
547;Listed monuments total;Flevoland (PV);1999;40
548;Listed monuments total;Flevoland (PV);2000;45
549;Listed monuments total;Flevoland (PV);2001;45
550;Listed monuments total;Flevoland (PV);2002;93
551;Listed monuments total;Flevoland (PV);2003;93
552;Listed monuments total;Flevoland (PV);2004;93
553;Listed monuments total;Flevoland (PV);2005;94
554;Listed monuments total;Flevoland (PV);2006;94
555;Listed monuments total;Flevoland (PV);2007;94
556;Listed monuments total;Flevoland (PV);2008;94
557;Listed monuments total;Flevoland (PV);2009;94
558;Listed monuments total;Flevoland (PV);2010;98
559;Listed monuments total;Flevoland (PV);2011;98
560;Listed monuments total;Flevoland (PV);2012;110
561;Listed monuments total;Flevoland (PV);2013;103
562;Listed monuments total;Flevoland (PV);2014;105
563;Listed monuments total;Flevoland (PV);2015;105
564;Listed monuments total;Flevoland (PV);2016;106
565;Listed monuments total;Flevoland (PV);2017;109
566;Listed monuments total;Flevoland (PV);2018;109
567;Listed monuments total;Flevoland (PV);2019;109
568;Listed monuments total;Flevoland (PV);2020;109
569;Listed monuments total;Flevoland (PV);2021;109
570;Listed monuments total;Gelderland (PV);1965;331
571;Listed monuments total;Gelderland (PV);1966;1079
572;Listed monuments total;Gelderland (PV);1967;1322
573;Listed monuments total;Gelderland (PV);1968;1439
574;Listed monuments total;Gelderland (PV);1969;1480
575;Listed monuments total;Gelderland (PV);1970;1817
576;Listed monuments total;Gelderland (PV);1971;2810
577;Listed monuments total;Gelderland (PV);1972;2839
578;Listed monuments total;Gelderland (PV);1973;3019
579;Listed monuments total;Gelderland (PV);1974;3112
580;Listed monuments total;Gelderland (PV);1975;3175
581;Listed monuments total;Gelderland (PV);1976;3285
582;Listed monuments total;Gelderland (PV);1977;3347
583;Listed monuments total;Gelderland (PV);1978;3411
584;Listed monuments total;Gelderland (PV);1979;3430
585;Listed monuments total;Gelderland (PV);1980;3479
586;Listed monuments total;Gelderland (PV);1981;3513
587;Listed monuments total;Gelderland (PV);1982;3531
588;Listed monuments total;Gelderland (PV);1983;3548
589;Listed monuments total;Gelderland (PV);1984;3564
590;Listed monuments total;Gelderland (PV);1985;3575
591;Listed monuments total;Gelderland (PV);1986;3592
592;Listed monuments total;Gelderland (PV);1987;3610
593;Listed monuments total;Gelderland (PV);1988;3624
594;Listed monuments total;Gelderland (PV);1989;3621
595;Listed monuments total;Gelderland (PV);1990;3624
596;Listed monuments total;Gelderland (PV);1991;3630
597;Listed monuments total;Gelderland (PV);1992;3649
598;Listed monuments total;Gelderland (PV);1993;3695
599;Listed monuments total;Gelderland (PV);1994;3723
600;Listed monuments total;Gelderland (PV);1995;3723
601;Listed monuments total;Gelderland (PV);1996;3724
602;Listed monuments total;Gelderland (PV);1997;3731
603;Listed monuments total;Gelderland (PV);1998;3747
604;Listed monuments total;Gelderland (PV);1999;3858
605;Listed monuments total;Gelderland (PV);2000;4305
606;Listed monuments total;Gelderland (PV);2001;4685
607;Listed monuments total;Gelderland (PV);2002;5344
608;Listed monuments total;Gelderland (PV);2003;5420
609;Listed monuments total;Gelderland (PV);2004;5637
610;Listed monuments total;Gelderland (PV);2005;5951
611;Listed monuments total;Gelderland (PV);2006;6204
612;Listed monuments total;Gelderland (PV);2007;6295
613;Listed monuments total;Gelderland (PV);2008;6322
614;Listed monuments total;Gelderland (PV);2009;6327
615;Listed monuments total;Gelderland (PV);2010;6463
616;Listed monuments total;Gelderland (PV);2011;6502
617;Listed monuments total;Gelderland (PV);2012;6630
618;Listed monuments total;Gelderland (PV);2013;6460
619;Listed monuments total;Gelderland (PV);2014;6515
620;Listed monuments total;Gelderland (PV);2015;6559
621;Listed monuments total;Gelderland (PV);2016;6563
622;Listed monuments total;Gelderland (PV);2017;6572
623;Listed monuments total;Gelderland (PV);2018;6570
624;Listed monuments total;Gelderland (PV);2019;6562
625;Listed monuments total;Gelderland (PV);2020;6557
626;Listed monuments total;Gelderland (PV);2021;6557
627;Listed monuments total;Utrecht (PV);1965;105
628;Listed monuments total;Utrecht (PV);1966;710
629;Listed monuments total;Utrecht (PV);1967;1620
630;Listed monuments total;Utrecht (PV);1968;1751
631;Listed monuments total;Utrecht (PV);1969;1787
632;Listed monuments total;Utrecht (PV);1970;1990
633;Listed monuments total;Utrecht (PV);1971;2241
634;Listed monuments total;Utrecht (PV);1972;2559
635;Listed monuments total;Utrecht (PV);1973;2857
636;Listed monuments total;Utrecht (PV);1974;2916
637;Listed monuments total;Utrecht (PV);1975;3050
638;Listed monuments total;Utrecht (PV);1976;3096
639;Listed monuments total;Utrecht (PV);1977;3121
640;Listed monuments total;Utrecht (PV);1978;3154
641;Listed monuments total;Utrecht (PV);1979;3173
642;Listed monuments total;Utrecht (PV);1980;3180
643;Listed monuments total;Utrecht (PV);1981;3185
644;Listed monuments total;Utrecht (PV);1982;3199
645;Listed monuments total;Utrecht (PV);1983;3205
646;Listed monuments total;Utrecht (PV);1984;3208
647;Listed monuments total;Utrecht (PV);1985;3239
648;Listed monuments total;Utrecht (PV);1986;3251
649;Listed monuments total;Utrecht (PV);1987;3254
650;Listed monuments total;Utrecht (PV);1988;3268
651;Listed monuments total;Utrecht (PV);1989;3271
652;Listed monuments total;Utrecht (PV);1990;3316
653;Listed monuments total;Utrecht (PV);1991;3360
654;Listed monuments total;Utrecht (PV);1992;3566
655;Listed monuments total;Utrecht (PV);1993;3620
656;Listed monuments total;Utrecht (PV);1994;3635
657;Listed monuments total;Utrecht (PV);1995;3635
658;Listed monuments total;Utrecht (PV);1996;3643
659;Listed monuments total;Utrecht (PV);1997;3715
660;Listed monuments total;Utrecht (PV);1998;3846
661;Listed monuments total;Utrecht (PV);1999;4193
662;Listed monuments total;Utrecht (PV);2000;4402
663;Listed monuments total;Utrecht (PV);2001;4954
664;Listed monuments total;Utrecht (PV);2002;5133
665;Listed monuments total;Utrecht (PV);2003;5190
666;Listed monuments total;Utrecht (PV);2004;5279
667;Listed monuments total;Utrecht (PV);2005;5374
668;Listed monuments total;Utrecht (PV);2006;5486
669;Listed monuments total;Utrecht (PV);2007;5546
670;Listed monuments total;Utrecht (PV);2008;5548
671;Listed monuments total;Utrecht (PV);2009;5577
672;Listed monuments total;Utrecht (PV);2010;5586
673;Listed monuments total;Utrecht (PV);2011;5730
674;Listed monuments total;Utrecht (PV);2012;5844
675;Listed monuments total;Utrecht (PV);2013;5745
676;Listed monuments total;Utrecht (PV);2014;5756
677;Listed monuments total;Utrecht (PV);2015;5776
678;Listed monuments total;Utrecht (PV);2016;5884
679;Listed monuments total;Utrecht (PV);2017;5883
680;Listed monuments total;Utrecht (PV);2018;5878
681;Listed monuments total;Utrecht (PV);2019;5873
682;Listed monuments total;Utrecht (PV);2020;5868
683;Listed monuments total;Utrecht (PV);2021;5858
684;Listed monuments total;Noord-Holland (PV);1965;380
685;Listed monuments total;Noord-Holland (PV);1966;736
686;Listed monuments total;Noord-Holland (PV);1967;1248
687;Listed monuments total;Noord-Holland (PV);1968;1455
688;Listed monuments total;Noord-Holland (PV);1969;2846
689;Listed monuments total;Noord-Holland (PV);1970;9360
690;Listed monuments total;Noord-Holland (PV);1971;9488
691;Listed monuments total;Noord-Holland (PV);1972;9609
692;Listed monuments total;Noord-Holland (PV);1973;9972
693;Listed monuments total;Noord-Holland (PV);1974;10300
694;Listed monuments total;Noord-Holland (PV);1975;10443
695;Listed monuments total;Noord-Holland (PV);1976;10790
696;Listed monuments total;Noord-Holland (PV);1977;10894
697;Listed monuments total;Noord-Holland (PV);1978;10968
698;Listed monuments total;Noord-Holland (PV);1979;11020
699;Listed monuments total;Noord-Holland (PV);1980;11082
700;Listed monuments total;Noord-Holland (PV);1981;11117
701;Listed monuments total;Noord-Holland (PV);1982;11151
702;Listed monuments total;Noord-Holland (PV);1983;11158
703;Listed monuments total;Noord-Holland (PV);1984;11211
704;Listed monuments total;Noord-Holland (PV);1985;11268
705;Listed monuments total;Noord-Holland (PV);1986;11286
706;Listed monuments total;Noord-Holland (PV);1987;11308
707;Listed monuments total;Noord-Holland (PV);1988;11345
708;Listed monuments total;Noord-Holland (PV);1989;11347
709;Listed monuments total;Noord-Holland (PV);1990;11411
710;Listed monuments total;Noord-Holland (PV);1991;11482
711;Listed monuments total;Noord-Holland (PV);1992;11503
712;Listed monuments total;Noord-Holland (PV);1993;11537
713;Listed monuments total;Noord-Holland (PV);1994;11568
714;Listed monuments total;Noord-Holland (PV);1995;11595
715;Listed monuments total;Noord-Holland (PV);1996;11826
716;Listed monuments total;Noord-Holland (PV);1997;11899
717;Listed monuments total;Noord-Holland (PV);1998;12284
718;Listed monuments total;Noord-Holland (PV);1999;12614
719;Listed monuments total;Noord-Holland (PV);2000;12736
720;Listed monuments total;Noord-Holland (PV);2001;13202
721;Listed monuments total;Noord-Holland (PV);2002;13646
722;Listed monuments total;Noord-Holland (PV);2003;13725
723;Listed monuments total;Noord-Holland (PV);2004;13942
724;Listed monuments total;Noord-Holland (PV);2005;14007
725;Listed monuments total;Noord-Holland (PV);2006;14097
726;Listed monuments total;Noord-Holland (PV);2007;14110
727;Listed monuments total;Noord-Holland (PV);2008;14147
728;Listed monuments total;Noord-Holland (PV);2009;14162
729;Listed monuments total;Noord-Holland (PV);2010;14202
730;Listed monuments total;Noord-Holland (PV);2011;14211
731;Listed monuments total;Noord-Holland (PV);2012;14214
732;Listed monuments total;Noord-Holland (PV);2013;14145
733;Listed monuments total;Noord-Holland (PV);2014;14103
734;Listed monuments total;Noord-Holland (PV);2015;14102
735;Listed monuments total;Noord-Holland (PV);2016;14113
736;Listed monuments total;Noord-Holland (PV);2017;14125
737;Listed monuments total;Noord-Holland (PV);2018;14100
738;Listed monuments total;Noord-Holland (PV);2019;14086
739;Listed monuments total;Noord-Holland (PV);2020;14075
740;Listed monuments total;Noord-Holland (PV);2021;14086
741;Listed monuments total;Zuid-Holland (PV);1965;0
742;Listed monuments total;Zuid-Holland (PV);1966;1744
743;Listed monuments total;Zuid-Holland (PV);1967;3148
744;Listed monuments total;Zuid-Holland (PV);1968;4481
745;Listed monuments total;Zuid-Holland (PV);1969;4696
746;Listed monuments total;Zuid-Holland (PV);1970;4748
747;Listed monuments total;Zuid-Holland (PV);1971;5009
748;Listed monuments total;Zuid-Holland (PV);1972;5233
749;Listed monuments total;Zuid-Holland (PV);1973;5905
750;Listed monuments total;Zuid-Holland (PV);1974;6048
751;Listed monuments total;Zuid-Holland (PV);1975;6136
752;Listed monuments total;Zuid-Holland (PV);1976;6260
753;Listed monuments total;Zuid-Holland (PV);1977;6333
754;Listed monuments total;Zuid-Holland (PV);1978;6412
755;Listed monuments total;Zuid-Holland (PV);1979;6431
756;Listed monuments total;Zuid-Holland (PV);1980;6467
757;Listed monuments total;Zuid-Holland (PV);1981;6503
758;Listed monuments total;Zuid-Holland (PV);1982;6528
759;Listed monuments total;Zuid-Holland (PV);1983;6565
760;Listed monuments total;Zuid-Holland (PV);1984;6576
761;Listed monuments total;Zuid-Holland (PV);1985;6642
762;Listed monuments total;Zuid-Holland (PV);1986;6665
763;Listed monuments total;Zuid-Holland (PV);1987;6681
764;Listed monuments total;Zuid-Holland (PV);1988;6697
765;Listed monuments total;Zuid-Holland (PV);1989;6722
766;Listed monuments total;Zuid-Holland (PV);1990;6710
767;Listed monuments total;Zuid-Holland (PV);1991;6719
768;Listed monuments total;Zuid-Holland (PV);1992;6739
769;Listed monuments total;Zuid-Holland (PV);1993;6969
770;Listed monuments total;Zuid-Holland (PV);1994;7114
771;Listed monuments total;Zuid-Holland (PV);1995;7134
772;Listed monuments total;Zuid-Holland (PV);1996;7155
773;Listed monuments total;Zuid-Holland (PV);1997;7230
774;Listed monuments total;Zuid-Holland (PV);1998;7335
775;Listed monuments total;Zuid-Holland (PV);1999;7411
776;Listed monuments total;Zuid-Holland (PV);2000;7708
777;Listed monuments total;Zuid-Holland (PV);2001;8095
778;Listed monuments total;Zuid-Holland (PV);2002;8622
779;Listed monuments total;Zuid-Holland (PV);2003;8773
780;Listed monuments total;Zuid-Holland (PV);2004;8857
781;Listed monuments total;Zuid-Holland (PV);2005;8897
782;Listed monuments total;Zuid-Holland (PV);2006;8946
783;Listed monuments total;Zuid-Holland (PV);2007;8972
784;Listed monuments total;Zuid-Holland (PV);2008;9025
785;Listed monuments total;Zuid-Holland (PV);2009;9043
786;Listed monuments total;Zuid-Holland (PV);2010;9117
787;Listed monuments total;Zuid-Holland (PV);2011;9125
788;Listed monuments total;Zuid-Holland (PV);2012;9133
789;Listed monuments total;Zuid-Holland (PV);2013;9014
790;Listed monuments total;Zuid-Holland (PV);2014;9052
791;Listed monuments total;Zuid-Holland (PV);2015;9051
792;Listed monuments total;Zuid-Holland (PV);2016;9052
793;Listed monuments total;Zuid-Holland (PV);2017;9057
794;Listed monuments total;Zuid-Holland (PV);2018;9049
795;Listed monuments total;Zuid-Holland (PV);2019;9050
796;Listed monuments total;Zuid-Holland (PV);2020;9039
797;Listed monuments total;Zuid-Holland (PV);2021;9047
798;Listed monuments total;Zeeland (PV);1965;78
799;Listed monuments total;Zeeland (PV);1966;1811
800;Listed monuments total;Zeeland (PV);1967;2353
801;Listed monuments total;Zeeland (PV);1968;2354
802;Listed monuments total;Zeeland (PV);1969;2369
803;Listed monuments total;Zeeland (PV);1970;2377
804;Listed monuments total;Zeeland (PV);1971;2380
805;Listed monuments total;Zeeland (PV);1972;2479
806;Listed monuments total;Zeeland (PV);1973;2637
807;Listed monuments total;Zeeland (PV);1974;2906
808;Listed monuments total;Zeeland (PV);1975;2922
809;Listed monuments total;Zeeland (PV);1976;2973
810;Listed monuments total;Zeeland (PV);1977;2979
811;Listed monuments total;Zeeland (PV);1978;2989
812;Listed monuments total;Zeeland (PV);1979;3019
813;Listed monuments total;Zeeland (PV);1980;3096
814;Listed monuments total;Zeeland (PV);1981;3100
815;Listed monuments total;Zeeland (PV);1982;3113
816;Listed monuments total;Zeeland (PV);1983;3119
817;Listed monuments total;Zeeland (PV);1984;3136
818;Listed monuments total;Zeeland (PV);1985;3136
819;Listed monuments total;Zeeland (PV);1986;3147
820;Listed monuments total;Zeeland (PV);1987;3147
821;Listed monuments total;Zeeland (PV);1988;3150
822;Listed monuments total;Zeeland (PV);1989;3145
823;Listed monuments total;Zeeland (PV);1990;3145
824;Listed monuments total;Zeeland (PV);1991;3155
825;Listed monuments total;Zeeland (PV);1992;3155
826;Listed monuments total;Zeeland (PV);1993;3157
827;Listed monuments total;Zeeland (PV);1994;3157
828;Listed monuments total;Zeeland (PV);1995;3181
829;Listed monuments total;Zeeland (PV);1996;3246
830;Listed monuments total;Zeeland (PV);1997;3423
831;Listed monuments total;Zeeland (PV);1998;3595
832;Listed monuments total;Zeeland (PV);1999;3614
833;Listed monuments total;Zeeland (PV);2000;3633
834;Listed monuments total;Zeeland (PV);2001;3635
835;Listed monuments total;Zeeland (PV);2002;3671
836;Listed monuments total;Zeeland (PV);2003;3681
837;Listed monuments total;Zeeland (PV);2004;3694
838;Listed monuments total;Zeeland (PV);2005;3702
