ID;Persoonskenmerken;Marges;Perioden;SAvondsLichtBrandenBijAfwezigheid_1;FietsInBewaakteFietsenstalling_2;WaardevolleSpullenMeenemenUitAuto_3;WaardevolleSpullenThuisLaten_4;SociaalPreventiefGedragSchaalscore_5;ExtraVeiligheidsslotenOpBuitendeuren_6;RolluikenVoorRamenEnOfDeuren_7;Buitenverlichting_8;Alarminstallatie_9;PreventieInRondWoningSomscore_10
563;Seksuele geaardheid: hetero vrouwen;Waarde;2015;46.4;39.8;75.3;37.4;2.0;67.3;19.9;78.7;12.7;1.8
564;Seksuele geaardheid: hetero vrouwen;Waarde;2016;46.5;40.5;75.2;35.6;2.0;66.0;20.5;78.4;12.6;1.8
565;Seksuele geaardheid: hetero vrouwen;Waarde;2017;46.2;40.2;74.8;35.0;2.0;66.6;19.4;78.5;12.5;1.8
566;Seksuele geaardheid: hetero vrouwen;Waarde;2019;49.5;40.4;75.8;33.5;2.0;64.1;21.0;76.8;11.5;1.7
567;Seksuele geaardheid: hetero vrouwen;Betrouwbaarheidsmarge;2012;3.3;3.2;3.2;3.2;0.1;3.2;2.4;3.0;1.9;0.1
568;Seksuele geaardheid: hetero vrouwen;Betrouwbaarheidsmarge;2013;0.6;0.6;0.5;0.6;0.0;0.6;0.5;0.5;0.4;0.0
569;Seksuele geaardheid: hetero vrouwen;Betrouwbaarheidsmarge;2014;0.6;0.6;0.6;0.6;0.0;0.6;0.5;0.5;0.4;0.0
570;Seksuele geaardheid: hetero vrouwen;Betrouwbaarheidsmarge;2015;0.6;0.6;0.6;0.6;0.0;0.6;0.5;0.5;0.4;0.0
571;Seksuele geaardheid: hetero vrouwen;Betrouwbaarheidsmarge;2016;0.7;0.6;0.6;0.6;0.0;0.6;0.5;0.5;0.4;0.0
572;Seksuele geaardheid: hetero vrouwen;Betrouwbaarheidsmarge;2017;0.6;0.6;0.5;0.6;0.0;0.6;0.5;0.5;0.4;0.0
573;Seksuele geaardheid: hetero vrouwen;Betrouwbaarheidsmarge;2019;0.6;0.6;0.5;0.6;0.0;0.6;0.5;0.5;0.4;0.0
574;Seksuele geaardheid: weet niet;Waarde;2012;40.5;35.8;54.4;35.4;1.7;57.7;20.3;66.2;12.5;1.6
575;Seksuele geaardheid: weet niet;Waarde;2013;35.0;32.0;52.3;29.4;1.5;55.9;23.7;67.8;11.8;1.6
576;Seksuele geaardheid: weet niet;Waarde;2014;36.3;37.0;56.8;34.5;1.6;55.2;20.8;69.7;13.5;1.6
577;Seksuele geaardheid: weet niet;Waarde;2015;40.9;32.5;50.0;33.4;1.6;55.9;18.4;73.3;12.3;1.6
578;Seksuele geaardheid: weet niet;Waarde;2016;36.8;35.9;53.6;31.6;1.6;55.1;26.0;71.5;17.0;1.7
579;Seksuele geaardheid: weet niet;Waarde;2017;36.1;36.5;54.4;30.5;1.6;57.0;26.1;72.4;15.0;1.7
580;Seksuele geaardheid: weet niet;Waarde;2019;37.0;37.6;52.6;25.9;1.5;53.6;23.4;67.3;15.0;1.6
581;Seksuele geaardheid: weet niet;Betrouwbaarheidsmarge;2012;5.1;5.0;5.3;4.9;0.1;5.3;4.1;5.3;3.5;0.1
582;Seksuele geaardheid: weet niet;Betrouwbaarheidsmarge;2013;4.1;4.2;4.5;3.9;0.1;4.5;3.8;4.3;2.8;0.1
583;Seksuele geaardheid: weet niet;Betrouwbaarheidsmarge;2014;4.4;4.5;4.7;4.3;0.1;4.8;3.9;4.5;3.3;0.1
584;Seksuele geaardheid: weet niet;Betrouwbaarheidsmarge;2015;4.2;4.0;4.3;4.0;0.1;4.3;3.3;3.9;2.8;0.1
585;Seksuele geaardheid: weet niet;Betrouwbaarheidsmarge;2016;4.0;4.0;4.3;3.9;0.1;4.3;3.9;3.9;3.5;0.1
586;Seksuele geaardheid: weet niet;Betrouwbaarheidsmarge;2017;3.8;3.8;4.0;3.6;0.1;4.0;3.6;3.6;2.8;0.1
587;Seksuele geaardheid: weet niet;Betrouwbaarheidsmarge;2019;3.7;3.9;3.9;3.5;0.1;4.0;3.4;3.7;3.0;0.1
588;Seksuele geaardheid: geen antwoord;Waarde;2012;41.0;33.0;57.3;35.3;1.7;61.4;18.5;69.5;11.2;1.6
589;Seksuele geaardheid: geen antwoord;Waarde;2013;40.8;31.9;54.9;34.1;1.6;60.3;17.6;66.9;11.3;1.6
590;Seksuele geaardheid: geen antwoord;Waarde;2014;42.6;31.9;56.0;33.7;1.6;61.1;18.9;67.7;11.8;1.6
591;Seksuele geaardheid: geen antwoord;Waarde;2015;43.0;33.0;55.4;33.6;1.7;60.7;19.1;68.4;11.3;1.6
592;Seksuele geaardheid: geen antwoord;Waarde;2016;40.7;31.8;52.2;30.9;1.6;57.1;18.3;65.5;10.3;1.5
593;Seksuele geaardheid: geen antwoord;Waarde;2017;40.3;31.5;52.2;29.8;1.5;56.8;17.5;65.1;11.0;1.5
594;Seksuele geaardheid: geen antwoord;Waarde;2019;45.1;33.8;56.4;31.0;1.7;58.7;19.5;63.1;10.9;1.5
595;Seksuele geaardheid: geen antwoord;Betrouwbaarheidsmarge;2012;1.1;1.1;1.2;1.1;0.0;1.2;0.9;1.1;0.7;0.0
596;Seksuele geaardheid: geen antwoord;Betrouwbaarheidsmarge;2013;0.9;0.9;1.0;0.9;0.0;1.0;0.7;0.9;0.6;0.0
597;Seksuele geaardheid: geen antwoord;Betrouwbaarheidsmarge;2014;1.0;0.9;1.0;0.9;0.0;1.0;0.8;1.0;0.6;0.0
598;Seksuele geaardheid: geen antwoord;Betrouwbaarheidsmarge;2015;0.9;0.9;1.0;0.9;0.0;1.0;0.8;0.9;0.6;0.0
599;Seksuele geaardheid: geen antwoord;Betrouwbaarheidsmarge;2016;1.0;0.9;1.0;0.9;0.0;1.0;0.8;1.0;0.6;0.0
600;Seksuele geaardheid: geen antwoord;Betrouwbaarheidsmarge;2017;0.8;0.8;0.9;0.8;0.0;0.9;0.7;0.9;0.5;0.0
601;Seksuele geaardheid: geen antwoord;Betrouwbaarheidsmarge;2019;0.9;0.8;0.9;0.8;0.0;0.9;0.7;0.9;0.5;0.0
