ID;Geslacht;Herkomstgroepering;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
1710;Vrouwen;14;2042;25667;15840;9827
1711;Vrouwen;14;2043;25670;15868;9802
1712;Vrouwen;14;2044;25677;15891;9786
1713;Vrouwen;14;2045;25687;15914;9773
1714;Vrouwen;14;2046;25700;15933;9767
1715;Vrouwen;14;2047;25711;15955;9756
1716;Vrouwen;14;2048;25717;15975;9742
1717;Vrouwen;14;2049;25723;15995;9728
1718;Vrouwen;14;2050;25731;16014;9717
1719;Vrouwen;14;2051;25734;16033;9701
1720;Vrouwen;14;2052;25741;16050;9691
1721;Vrouwen;14;2053;25755;16069;9686
1722;Vrouwen;14;2054;25760;16085;9675
1723;Vrouwen;14;2055;25764;16100;9663
1724;Vrouwen;14;2056;25768;16118;9650
1725;Vrouwen;14;2057;25773;16132;9641
1726;Vrouwen;14;2058;25780;16147;9633
1727;Vrouwen;14;2059;25785;16162;9623
1728;Vrouwen;15;2012;40767;28268;12499
1729;Vrouwen;15;2013;38866;27859;11007
1730;Vrouwen;15;2014;37438;27347;10090
1731;Vrouwen;15;2015;37439;26735;10704
1732;Vrouwen;15;2016;37392;26090;11302
1733;Vrouwen;15;2017;37291;25351;11940
1734;Vrouwen;15;2018;36699;25478;11221
1735;Vrouwen;15;2019;36260;25497;10762
1736;Vrouwen;15;2020;35767;25454;10313
1737;Vrouwen;15;2021;35309;25356;9953
1738;Vrouwen;15;2022;34858;25219;9639
1739;Vrouwen;15;2023;34876;25091;9785
1740;Vrouwen;15;2024;34897;25017;9880
1741;Vrouwen;15;2025;34913;24974;9939
1742;Vrouwen;15;2026;34924;24951;9973
1743;Vrouwen;15;2027;34936;24938;9998
1744;Vrouwen;15;2028;34951;24931;10020
1745;Vrouwen;15;2029;34962;24926;10036
1746;Vrouwen;15;2030;34970;24921;10049
1747;Vrouwen;15;2031;34976;24916;10060
1748;Vrouwen;15;2032;34981;24911;10070
1749;Vrouwen;15;2033;34989;24905;10083
1750;Vrouwen;15;2034;34992;24903;10089
1751;Vrouwen;15;2035;34994;24899;10094
1752;Vrouwen;15;2036;34997;24896;10101
1753;Vrouwen;15;2037;34999;24893;10106
1754;Vrouwen;15;2038;35003;24890;10113
1755;Vrouwen;15;2039;35007;24889;10117
1756;Vrouwen;15;2040;35010;24890;10120
1757;Vrouwen;15;2041;35013;24893;10120
1758;Vrouwen;15;2042;35014;24895;10119
1759;Vrouwen;15;2043;35017;24899;10119
1760;Vrouwen;15;2044;35019;24902;10117
1761;Vrouwen;15;2045;35021;24906;10115
1762;Vrouwen;15;2046;35023;24912;10112
1763;Vrouwen;15;2047;35032;24917;10115
1764;Vrouwen;15;2048;35033;24925;10108
1765;Vrouwen;15;2049;35035;24931;10103
1766;Vrouwen;15;2050;35036;24939;10098
1767;Vrouwen;15;2051;35037;24945;10092
1768;Vrouwen;15;2052;35039;24951;10088
1769;Vrouwen;15;2053;35040;24957;10083
1770;Vrouwen;15;2054;35043;24962;10081
1771;Vrouwen;15;2055;35043;24970;10074
1772;Vrouwen;15;2056;35044;24975;10069
1773;Vrouwen;15;2057;35044;24980;10064
1774;Vrouwen;15;2058;35045;24985;10060
1775;Vrouwen;15;2059;35047;24991;10056
1776;Vrouwen;1;2012;3356;2757;599
1777;Vrouwen;1;2013;3599;2727;872
1778;Vrouwen;1;2014;3805;2705;1100
1779;Vrouwen;1;2015;3955;2696;1259
1780;Vrouwen;1;2016;4100;2695;1405
1781;Vrouwen;1;2017;4242;2701;1541
1782;Vrouwen;1;2018;4240;2708;1532
1783;Vrouwen;1;2019;4283;2708;1575
1784;Vrouwen;1;2020;4317;2704;1613
1785;Vrouwen;1;2021;4319;2695;1624
1786;Vrouwen;1;2022;4324;2681;1643
1787;Vrouwen;1;2023;4325;2685;1640
1788;Vrouwen;1;2024;4325;2688;1637
1789;Vrouwen;1;2025;4325;2692;1633
1790;Vrouwen;1;2026;4326;2696;1630
1791;Vrouwen;1;2027;4326;2698;1628
1792;Vrouwen;1;2028;4326;2700;1626
1793;Vrouwen;1;2029;4326;2701;1625
1794;Vrouwen;1;2030;4327;2703;1624
1795;Vrouwen;1;2031;4327;2705;1622
1796;Vrouwen;1;2032;4328;2708;1620
1797;Vrouwen;1;2033;4328;2710;1618
1798;Vrouwen;1;2034;4328;2714;1614
1799;Vrouwen;1;2035;4328;2719;1609
1800;Vrouwen;1;2036;4329;2723;1606
1801;Vrouwen;1;2037;4330;2727;1603
1802;Vrouwen;1;2038;4331;2731;1600
1803;Vrouwen;1;2039;4331;2734;1597
1804;Vrouwen;1;2040;4336;2736;1600
1805;Vrouwen;1;2041;4338;2739;1599
1806;Vrouwen;1;2042;4340;2742;1598
1807;Vrouwen;1;2043;4341;2747;1594
1808;Vrouwen;1;2044;4342;2750;1592
1809;Vrouwen;1;2045;4343;2754;1589
1810;Vrouwen;1;2046;4344;2757;1587
1811;Vrouwen;1;2047;4345;2759;1586
1812;Vrouwen;1;2048;4345;2762;1583
1813;Vrouwen;1;2049;4346;2764;1582
1814;Vrouwen;1;2050;4346;2766;1580
1815;Vrouwen;1;2051;4346;2769;1577
1816;Vrouwen;1;2052;4346;2771;1575
1817;Vrouwen;1;2053;4347;2773;1574
1818;Vrouwen;1;2054;4347;2774;1573
1819;Vrouwen;1;2055;4348;2776;1572
1820;Vrouwen;1;2056;4348;2778;1570
1821;Vrouwen;1;2057;4348;2780;1568
1822;Vrouwen;1;2058;4348;2782;1566
1823;Vrouwen;1;2059;4348;2784;1564
1824;Vrouwen;2;2012;1871;1676;195
1825;Vrouwen;2;2013;2195;1609;586
1826;Vrouwen;2;2014;2380;1563;817
1827;Vrouwen;2;2015;2435;1526;909
1828;Vrouwen;2;2016;2464;1484;980
1829;Vrouwen;2;2017;2484;1435;1049
1830;Vrouwen;2;2018;2500;1439;1061
1831;Vrouwen;2;2019;2504;1442;1062
1832;Vrouwen;2;2020;2507;1443;1064
1833;Vrouwen;2;2021;2507;1445;1062
1834;Vrouwen;2;2022;2507;1447;1060
1835;Vrouwen;2;2023;2508;1450;1058
1836;Vrouwen;2;2024;2508;1454;1054
1837;Vrouwen;2;2025;2508;1457;1051
1838;Vrouwen;2;2026;2508;1460;1048
1839;Vrouwen;2;2027;2508;1463;1045
1840;Vrouwen;2;2028;2508;1467;1041
1841;Vrouwen;2;2029;2508;1471;1037
1842;Vrouwen;2;2030;2508;1477;1031
1843;Vrouwen;2;2031;2508;1482;1026
1844;Vrouwen;2;2032;2508;1489;1019
1845;Vrouwen;2;2033;2508;1496;1012
1846;Vrouwen;2;2034;2508;1503;1005
1847;Vrouwen;2;2035;2508;1510;998
1848;Vrouwen;2;2036;2508;1516;992
1849;Vrouwen;2;2037;2508;1521;987
1850;Vrouwen;2;2038;2508;1526;982
1851;Vrouwen;2;2039;2508;1529;979
1852;Vrouwen;2;2040;2508;1532;976
1853;Vrouwen;2;2041;2508;1535;973
1854;Vrouwen;2;2042;2508;1537;971
1855;Vrouwen;2;2043;2508;1540;968
1856;Vrouwen;2;2044;2508;1542;966
1857;Vrouwen;2;2045;2508;1544;964
1858;Vrouwen;2;2046;2508;1545;963
1859;Vrouwen;2;2047;2508;1547;961
1860;Vrouwen;2;2048;2508;1548;960
1861;Vrouwen;2;2049;2508;1550;958
1862;Vrouwen;2;2050;2508;1551;957
1863;Vrouwen;2;2051;2508;1553;955
1864;Vrouwen;2;2052;2508;1554;954
1865;Vrouwen;2;2053;2508;1556;952
1866;Vrouwen;2;2054;2508;1557;951
1867;Vrouwen;2;2055;2508;1558;950
1868;Vrouwen;2;2056;2508;1560;948
1869;Vrouwen;2;2057;2508;1561;947
1870;Vrouwen;2;2058;2508;1563;945
1871;Vrouwen;2;2059;2508;1564;944
1872;Vrouwen;3;2012;9909;6780;3130
1873;Vrouwen;3;2013;10262;6778;3484
1874;Vrouwen;3;2014;10697;6798;3899
1875;Vrouwen;3;2015;10931;6841;4090
1876;Vrouwen;3;2016;11157;6896;4260
1877;Vrouwen;3;2017;11351;6959;4392
1878;Vrouwen;3;2018;11386;7017;4369
1879;Vrouwen;3;2019;11444;7060;4384
1880;Vrouwen;3;2020;11490;7093;4397
1881;Vrouwen;3;2021;11537;7118;4419
1882;Vrouwen;3;2022;11577;7136;4441
1883;Vrouwen;3;2023;11613;7206;4407
1884;Vrouwen;3;2024;11648;7271;4377
1885;Vrouwen;3;2025;11676;7334;4342
1886;Vrouwen;3;2026;11707;7394;4314
1887;Vrouwen;3;2027;11737;7448;4289
1888;Vrouwen;3;2028;11769;7499;4270
1889;Vrouwen;3;2029;11802;7546;4256
1890;Vrouwen;3;2030;11835;7591;4244
1891;Vrouwen;3;2031;11869;7632;4237
1892;Vrouwen;3;2032;11885;7670;4215
1893;Vrouwen;3;2033;11897;7705;4192
1894;Vrouwen;3;2034;11910;7737;4173
1895;Vrouwen;3;2035;11918;7766;4152
1896;Vrouwen;3;2036;11929;7793;4136
1897;Vrouwen;3;2037;11942;7818;4124
1898;Vrouwen;3;2038;11948;7840;4108
1899;Vrouwen;3;2039;11957;7858;4099
1900;Vrouwen;3;2040;11966;7874;4092
1901;Vrouwen;3;2041;11976;7889;4087
1902;Vrouwen;3;2042;11980;7903;4077
1903;Vrouwen;3;2043;11982;7917;4065
1904;Vrouwen;3;2044;11985;7929;4056
1905;Vrouwen;3;2045;11987;7939;4048
1906;Vrouwen;3;2046;11995;7949;4046
1907;Vrouwen;3;2047;12001;7959;4042
1908;Vrouwen;3;2048;12003;7968;4035
1909;Vrouwen;3;2049;12005;7977;4028
1910;Vrouwen;3;2050;12008;7985;4023
1911;Vrouwen;3;2051;12009;7992;4017
1912;Vrouwen;3;2052;12013;7999;4014
1913;Vrouwen;3;2053;12018;8006;4012
1914;Vrouwen;3;2054;12019;8013;4006
1915;Vrouwen;3;2055;12021;8019;4002
1916;Vrouwen;3;2056;12022;8025;3997
1917;Vrouwen;3;2057;12025;8031;3994
1918;Vrouwen;3;2058;12030;8036;3994
1919;Vrouwen;3;2059;12032;8042;3990
1920;Vrouwen;4;2012;32676;21895;10781
1921;Vrouwen;4;2013;30572;21706;8866
1922;Vrouwen;4;2014;28915;21334;7580
1923;Vrouwen;4;2015;28749;20819;7930
1924;Vrouwen;4;2016;28551;20258;8293
1925;Vrouwen;4;2017;28318;19601;8717
1926;Vrouwen;4;2018;27714;19651;8063
1927;Vrouwen;4;2019;27276;19617;7659
1928;Vrouwen;4;2020;26792;19537;7255
1929;Vrouwen;4;2021;26328;19412;6916
1930;Vrouwen;4;2022;25861;19255;6606
1931;Vrouwen;4;2023;25871;19102;6769
1932;Vrouwen;4;2024;25878;19006;6872
1933;Vrouwen;4;2025;25885;18944;6941
1934;Vrouwen;4;2026;25889;18904;6985
1935;Vrouwen;4;2027;25892;18876;7016
1936;Vrouwen;4;2028;25892;18853;7039
1937;Vrouwen;4;2029;25896;18833;7063
1938;Vrouwen;4;2030;25900;18816;7084
1939;Vrouwen;4;2031;25902;18801;7101
1940;Vrouwen;4;2032;25905;18787;7118
1941;Vrouwen;4;2033;25909;18775;7134
1942;Vrouwen;4;2034;25910;18765;7145
1943;Vrouwen;4;2035;25910;18755;7155
1944;Vrouwen;4;2036;25911;18747;7164
1945;Vrouwen;4;2037;25912;18740;7172
1946;Vrouwen;4;2038;25913;18733;7180
1947;Vrouwen;4;2039;25915;18728;7186
1948;Vrouwen;4;2040;25915;18725;7190
1949;Vrouwen;4;2041;25918;18723;7195
1950;Vrouwen;4;2042;25918;18722;7196
1951;Vrouwen;4;2043;25920;18723;7197
1952;Vrouwen;4;2044;25922;18724;7198
1953;Vrouwen;4;2045;25924;18726;7198
1954;Vrouwen;4;2046;25925;18730;7196
1955;Vrouwen;4;2047;25930;18732;7198
1956;Vrouwen;4;2048;25930;18737;7193
1957;Vrouwen;4;2049;25931;18741;7190
1958;Vrouwen;4;2050;25931;18746;7186
1959;Vrouwen;4;2051;25931;18749;7182
1960;Vrouwen;4;2052;25933;18753;7180
1961;Vrouwen;4;2053;25934;18757;7177
1962;Vrouwen;4;2054;25935;18761;7174
1963;Vrouwen;4;2055;25935;18765;7170
1964;Vrouwen;4;2056;25936;18769;7167
1965;Vrouwen;4;2057;25936;18772;7164
1966;Vrouwen;4;2058;25936;18776;7160
1967;Vrouwen;4;2059;25938;18780;7158
1968;Vrouwen;5;2012;850;651;199
1969;Vrouwen;5;2013;905;611;294
1970;Vrouwen;5;2014;946;584;362
1971;Vrouwen;5;2015;964;566;398
1972;Vrouwen;5;2016;982;552;430
1973;Vrouwen;5;2017;995;542;453
1974;Vrouwen;5;2018;1004;534;470
1975;Vrouwen;5;2019;1017;528;488
1976;Vrouwen;5;2020;1030;525;505
1977;Vrouwen;5;2021;1028;523;505
1978;Vrouwen;5;2022;1028;519;509
1979;Vrouwen;5;2023;1027;521;506
1980;Vrouwen;5;2024;1028;523;505
1981;Vrouwen;5;2025;1028;524;504
1982;Vrouwen;5;2026;1028;525;503
1983;Vrouwen;5;2027;1028;526;502
1984;Vrouwen;5;2028;1030;527;503
1985;Vrouwen;5;2029;1030;528;502
1986;Vrouwen;5;2030;1030;528;502
1987;Vrouwen;5;2031;1030;529;501
1988;Vrouwen;5;2032;1031;530;501
1989;Vrouwen;5;2033;1031;530;500
1990;Vrouwen;5;2034;1031;531;500
1991;Vrouwen;5;2035;1031;532;499
1992;Vrouwen;5;2036;1031;532;499
1993;Vrouwen;5;2037;1031;532;499
1994;Vrouwen;5;2038;1031;532;498
1995;Vrouwen;5;2039;1032;533;499
1996;Vrouwen;5;2040;1032;533;499
1997;Vrouwen;5;2041;1032;534;498
1998;Vrouwen;5;2042;1032;534;498
1999;Vrouwen;5;2043;1033;534;499
2000;Vrouwen;5;2044;1033;534;499
2001;Vrouwen;5;2045;1033;534;499
2002;Vrouwen;5;2046;1033;534;499
2003;Vrouwen;5;2047;1034;535;499
2004;Vrouwen;5;2048;1034;535;499
2005;Vrouwen;5;2049;1034;535;499
2006;Vrouwen;5;2050;1034;535;499
2007;Vrouwen;5;2051;1034;535;499
2008;Vrouwen;5;2052;1034;535;499
2009;Vrouwen;5;2053;1034;535;499
2010;Vrouwen;5;2054;1035;535;500
2011;Vrouwen;5;2055;1035;536;500
2012;Vrouwen;5;2056;1035;536;499
2013;Vrouwen;5;2057;1035;536;499
2014;Vrouwen;5;2058;1035;536;499
2015;Vrouwen;5;2059;1035;536;499
2016;Vrouwen;6;2012;3410;2146;1264
2017;Vrouwen;6;2013;3457;2152;1304
2018;Vrouwen;6;2014;3517;2162;1355
2019;Vrouwen;6;2015;3573;2175;1398
2020;Vrouwen;6;2016;3636;2186;1450
2021;Vrouwen;6;2017;3692;2194;1498
2022;Vrouwen;6;2018;3715;2196;1519
2023;Vrouwen;6;2019;3726;2231;1495
2024;Vrouwen;6;2020;3725;2260;1465
2025;Vrouwen;6;2021;3726;2283;1443
2026;Vrouwen;6;2022;3733;2303;1430
2027;Vrouwen;6;2023;3740;2322;1418
2028;Vrouwen;6;2024;3746;2339;1407
2029;Vrouwen;6;2025;3757;2355;1402
2030;Vrouwen;6;2026;3774;2371;1403
2031;Vrouwen;6;2027;3782;2386;1396
2032;Vrouwen;6;2028;3800;2401;1399
2033;Vrouwen;6;2029;3809;2415;1394
2034;Vrouwen;6;2030;3817;2428;1389
2035;Vrouwen;6;2031;3825;2439;1386
2036;Vrouwen;6;2032;3832;2450;1382
2037;Vrouwen;6;2033;3844;2459;1385
2038;Vrouwen;6;2034;3853;2470;1383
2039;Vrouwen;6;2035;3855;2478;1376
2040;Vrouwen;6;2036;3866;2486;1380
2041;Vrouwen;6;2037;3873;2495;1378
2042;Vrouwen;6;2038;3878;2502;1376
2043;Vrouwen;6;2039;3884;2509;1375
2044;Vrouwen;6;2040;3886;2515;1371
2045;Vrouwen;6;2041;3891;2520;1371
2046;Vrouwen;6;2042;3898;2525;1373
2047;Vrouwen;6;2043;3898;2530;1368
2048;Vrouwen;6;2044;3901;2534;1367
2049;Vrouwen;6;2045;3908;2539;1369
2050;Vrouwen;6;2046;3911;2543;1368
2051;Vrouwen;6;2047;3913;2547;1366
2052;Vrouwen;6;2048;3916;2551;1365
2053;Vrouwen;6;2049;3918;2554;1364
2054;Vrouwen;6;2050;3922;2558;1364
2055;Vrouwen;6;2051;3924;2561;1363
2056;Vrouwen;6;2052;3927;2565;1362
2057;Vrouwen;6;2053;3930;2568;1362
2058;Vrouwen;6;2054;3934;2572;1362
2059;Vrouwen;6;2055;3934;2575;1359
2060;Vrouwen;6;2056;3935;2578;1357
2061;Vrouwen;6;2057;3937;2580;1357
2062;Vrouwen;6;2058;3939;2583;1356
2063;Vrouwen;6;2059;3940;2586;1354
2064;Vrouwen;7;2012;934;636;298
2065;Vrouwen;7;2013;947;546;401
2066;Vrouwen;7;2014;973;471;502
2067;Vrouwen;7;2015;931;406;525
2068;Vrouwen;7;2016;898;349;549
2069;Vrouwen;7;2017;879;299;580
2070;Vrouwen;7;2018;845;287;558
2071;Vrouwen;7;2019;822;276;546
2072;Vrouwen;7;2020;788;264;524
2073;Vrouwen;7;2021;759;252;507
2074;Vrouwen;7;2022;744;241;503
2075;Vrouwen;7;2023;727;230;497
2076;Vrouwen;7;2024;721;221;500
2077;Vrouwen;7;2025;712;214;498
2078;Vrouwen;7;2026;710;208;502
2079;Vrouwen;7;2027;710;202;508
2080;Vrouwen;7;2028;705;197;508
2081;Vrouwen;7;2029;703;192;511
2082;Vrouwen;7;2030;700;188;512
2083;Vrouwen;7;2031;698;184;514
2084;Vrouwen;7;2032;697;180;516
2085;Vrouwen;7;2033;697;178;519
2086;Vrouwen;7;2034;696;175;521
2087;Vrouwen;7;2035;695;173;522
2088;Vrouwen;7;2036;694;172;522
2089;Vrouwen;7;2037;693;171;522
2090;Vrouwen;7;2038;691;170;521
2091;Vrouwen;7;2039;688;169;519
2092;Vrouwen;7;2040;688;168;520
2093;Vrouwen;7;2041;686;167;519
2094;Vrouwen;7;2042;686;166;520
2095;Vrouwen;7;2043;686;166;520
2096;Vrouwen;7;2044;686;166;520
2097;Vrouwen;7;2045;686;166;520
2098;Vrouwen;7;2046;686;165;521
2099;Vrouwen;7;2047;686;165;521
2100;Vrouwen;7;2048;687;166;522
2101;Vrouwen;7;2049;688;166;522
2102;Vrouwen;7;2050;688;166;522
2103;Vrouwen;7;2051;688;166;522
2104;Vrouwen;7;2052;688;166;522
2105;Vrouwen;7;2053;691;167;524
2106;Vrouwen;7;2054;691;167;524
2107;Vrouwen;7;2055;692;167;525
2108;Vrouwen;7;2056;693;168;525
2109;Vrouwen;7;2057;693;168;525
2110;Vrouwen;7;2058;693;168;525
2111;Vrouwen;7;2059;693;168;525
2112;Vrouwen;9;2012;3665;3324;341
2113;Vrouwen;9;2013;3800;3301;499
2114;Vrouwen;9;2014;3925;3325;600
2115;Vrouwen;9;2015;3991;3369;622
2116;Vrouwen;9;2016;4042;3410;632
2117;Vrouwen;9;2017;4086;3442;644
2118;Vrouwen;9;2018;4091;3504;587
2119;Vrouwen;9;2019;4092;3549;543
2120;Vrouwen;9;2020;4090;3582;508
2121;Vrouwen;9;2021;4099;3607;492
2122;Vrouwen;9;2022;4114;3627;487
2123;Vrouwen;9;2023;4119;3645;474
2124;Vrouwen;9;2024;4127;3660;467
2125;Vrouwen;9;2025;4130;3672;458
2126;Vrouwen;9;2026;4136;3682;454
2127;Vrouwen;9;2027;4144;3691;453
2128;Vrouwen;9;2028;4149;3701;448
2129;Vrouwen;9;2029;4151;3709;442
2130;Vrouwen;9;2030;4155;3716;439
2131;Vrouwen;9;2031;4155;3721;434
2132;Vrouwen;9;2032;4155;3726;429
2133;Vrouwen;9;2033;4159;3729;430
2134;Vrouwen;9;2034;4160;3733;427
2135;Vrouwen;9;2035;4161;3736;424
2136;Vrouwen;9;2036;4162;3739;423
2137;Vrouwen;9;2037;4162;3741;421
2138;Vrouwen;9;2038;4164;3743;421
2139;Vrouwen;9;2039;4165;3745;420
2140;Vrouwen;9;2040;4167;3747;420
2141;Vrouwen;9;2041;4167;3749;418
2142;Vrouwen;9;2042;4167;3751;416
2143;Vrouwen;9;2043;4167;3752;415
2144;Vrouwen;9;2044;4167;3753;414
2145;Vrouwen;9;2045;4167;3754;413
2146;Vrouwen;9;2046;4167;3754;413
2147;Vrouwen;9;2047;4169;3755;414
2148;Vrouwen;9;2048;4169;3756;413
2149;Vrouwen;9;2049;4169;3757;412
2150;Vrouwen;9;2050;4170;3758;412
2151;Vrouwen;9;2051;4171;3759;412
2152;Vrouwen;9;2052;4171;3760;411
2153;Vrouwen;9;2053;4171;3761;410
2154;Vrouwen;9;2054;4171;3761;410
2155;Vrouwen;9;2055;4171;3762;409
2156;Vrouwen;9;2056;4171;3762;409
2157;Vrouwen;9;2057;4171;3763;408
2158;Vrouwen;9;2058;4172;3763;409
2159;Vrouwen;9;2059;4172;3764;408
2160;Vrouwen;10;2012;3576;2398;1178
2161;Vrouwen;10;2013;3589;2241;1348
2162;Vrouwen;10;2014;3652;2104;1548
2163;Vrouwen;10;2015;3735;1981;1754
2164;Vrouwen;10;2016;3817;1870;1947
2165;Vrouwen;10;2017;3892;1766;2126
2166;Vrouwen;10;2018;3890;1789;2101
2167;Vrouwen;10;2019;3875;1803;2072
2168;Vrouwen;10;2020;3855;1810;2045
2169;Vrouwen;10;2021;3854;1814;2040
2170;Vrouwen;10;2022;3855;1818;2037
2171;Vrouwen;10;2023;3859;1823;2036
2172;Vrouwen;10;2024;3864;1828;2036
2173;Vrouwen;10;2025;3870;1834;2036
2174;Vrouwen;10;2026;3871;1840;2031
2175;Vrouwen;10;2027;3872;1845;2027
2176;Vrouwen;10;2028;3880;1850;2030
2177;Vrouwen;10;2029;3885;1856;2029
2178;Vrouwen;10;2030;3885;1861;2024
2179;Vrouwen;10;2031;3889;1865;2024
2180;Vrouwen;10;2032;3890;1868;2022
2181;Vrouwen;10;2033;3890;1871;2019
2182;Vrouwen;10;2034;3891;1874;2017
2183;Vrouwen;10;2035;3892;1876;2016
2184;Vrouwen;10;2036;3893;1878;2015
2185;Vrouwen;10;2037;3894;1880;2014
2186;Vrouwen;10;2038;3895;1882;2014
2187;Vrouwen;10;2039;3895;1883;2012
2188;Vrouwen;10;2040;3896;1885;2011
2189;Vrouwen;10;2041;3896;1887;2009
2190;Vrouwen;10;2042;3897;1888;2009
2191;Vrouwen;10;2043;3897;1890;2008
2192;Vrouwen;10;2044;3897;1891;2006
2193;Vrouwen;10;2045;3897;1892;2005
2194;Vrouwen;10;2046;3898;1894;2004
2195;Vrouwen;10;2047;3899;1895;2004
2196;Vrouwen;10;2048;3900;1897;2003
2197;Vrouwen;10;2049;3901;1898;2002
2198;Vrouwen;10;2050;3901;1900;2001
2199;Vrouwen;10;2051;3901;1902;1999
2200;Vrouwen;10;2052;3901;1903;1998
2201;Vrouwen;10;2053;3901;1904;1997
2202;Vrouwen;10;2054;3902;1905;1997
2203;Vrouwen;10;2055;3902;1907;1995
2204;Vrouwen;10;2056;3902;1908;1994
2205;Vrouwen;10;2057;3902;1909;1993
2206;Vrouwen;10;2058;3902;1910;1992
2207;Vrouwen;10;2059;3902;1911;1991
2208;Vrouwen;11;2012;957;1064;-107
2209;Vrouwen;11;2013;1074;858;216
2210;Vrouwen;11;2014;1121;697;424
2211;Vrouwen;11;2015;1164;568;596
2212;Vrouwen;11;2016;1182;465;717
2213;Vrouwen;11;2017;1197;381;816
2214;Vrouwen;11;2018;1178;375;803
2215;Vrouwen;11;2019;1144;367;777
2216;Vrouwen;11;2020;1075;357;718
2217;Vrouwen;11;2021;1024;344;680
2218;Vrouwen;11;2022;987;331;656
2219;Vrouwen;11;2023;966;320;646
2220;Vrouwen;11;2024;948;309;639
2221;Vrouwen;11;2025;946;302;644
2222;Vrouwen;11;2026;935;296;639
2223;Vrouwen;11;2027;927;291;636
2224;Vrouwen;11;2028;913;287;626
2225;Vrouwen;11;2029;908;282;626
2226;Vrouwen;11;2030;903;279;624
2227;Vrouwen;11;2031;900;276;624
2228;Vrouwen;11;2032;900;274;626
2229;Vrouwen;11;2033;898;272;626
2230;Vrouwen;11;2034;898;270;628
2231;Vrouwen;11;2035;895;268;627
2232;Vrouwen;11;2036;893;267;626
2233;Vrouwen;11;2037;891;266;625
2234;Vrouwen;11;2038;890;265;625
2235;Vrouwen;11;2039;890;264;626
2236;Vrouwen;11;2040;888;263;625
2237;Vrouwen;11;2041;887;262;624
2238;Vrouwen;11;2042;887;262;625
2239;Vrouwen;11;2043;887;262;625
2240;Vrouwen;11;2044;887;262;625
2241;Vrouwen;11;2045;887;263;624
2242;Vrouwen;11;2046;887;263;624
2243;Vrouwen;11;2047;887;264;623
2244;Vrouwen;11;2048;887;264;622
2245;Vrouwen;11;2049;887;265;622
2246;Vrouwen;11;2050;888;266;622
2247;Vrouwen;11;2051;888;267;621
2248;Vrouwen;11;2052;888;268;620
2249;Vrouwen;11;2053;890;269;621
2250;Vrouwen;11;2054;890;270;620
2251;Vrouwen;11;2055;890;271;619
2252;Vrouwen;11;2056;891;272;619
2253;Vrouwen;11;2057;891;272;619
2254;Vrouwen;11;2058;891;273;618
2255;Vrouwen;11;2059;893;274;619
2256;Vrouwen;12;2012;1509;1648;-139
2257;Vrouwen;12;2013;1448;1444;4
2258;Vrouwen;12;2014;1436;1274;162
2259;Vrouwen;12;2015;1445;1128;317
2260;Vrouwen;12;2016;1464;999;465
2261;Vrouwen;12;2017;1504;885;619
2262;Vrouwen;12;2018;1503;870;633
2263;Vrouwen;12;2019;1494;855;639
2264;Vrouwen;12;2020;1459;839;620
2265;Vrouwen;12;2021;1441;822;619
2266;Vrouwen;12;2022;1420;806;614
2267;Vrouwen;12;2023;1403;792;612
2268;Vrouwen;12;2024;1396;778;618
2269;Vrouwen;12;2025;1395;767;628
2270;Vrouwen;12;2026;1394;757;637
2271;Vrouwen;12;2027;1391;748;644
2272;Vrouwen;12;2028;1390;739;651
2273;Vrouwen;12;2029;1386;732;654
2274;Vrouwen;12;2030;1377;726;651
2275;Vrouwen;12;2031;1371;720;651
2276;Vrouwen;12;2032;1371;715;656
2277;Vrouwen;12;2033;1371;712;660
2278;Vrouwen;12;2034;1371;708;662
2279;Vrouwen;12;2035;1369;707;662
2280;Vrouwen;12;2036;1368;706;662
2281;Vrouwen;12;2037;1368;705;663
2282;Vrouwen;12;2038;1366;705;661
2283;Vrouwen;12;2039;1366;704;662
2284;Vrouwen;12;2040;1366;704;662
2285;Vrouwen;12;2041;1366;704;662
2286;Vrouwen;12;2042;1368;705;663
2287;Vrouwen;12;2043;1368;706;662
2288;Vrouwen;12;2044;1368;708;660
2289;Vrouwen;12;2045;1368;709;659
2290;Vrouwen;12;2046;1369;711;658
2291;Vrouwen;12;2047;1371;714;657
2292;Vrouwen;12;2048;1371;716;655
2293;Vrouwen;12;2049;1371;719;652
2294;Vrouwen;12;2050;1371;722;649
2295;Vrouwen;12;2051;1371;725;646
2296;Vrouwen;12;2052;1371;727;644
2297;Vrouwen;12;2053;1371;730;641
2298;Vrouwen;12;2054;1371;732;639
2299;Vrouwen;12;2055;1371;734;636
2300;Vrouwen;12;2056;1371;737;634
2301;Vrouwen;12;2057;1371;740;631
2302;Vrouwen;12;2058;1371;742;629
2303;Vrouwen;12;2059;1371;744;627
