ID;Geslacht;Leeftijd;IndicatieZZVEnOfZMV;IndicatieWelNietJeugdwet;Perioden;JongerenMetAWBZIndicatieInJaar_1
643;Mannen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2014;
644;Mannen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2011;1390.0
645;Mannen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2012;1200.0
646;Mannen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2013;1125.0
647;Mannen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2014;1070.0
648;Mannen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Totaal;2011;5505.0
649;Mannen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Totaal;2012;4425.0
650;Mannen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Totaal;2013;4155.0
651;Mannen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Totaal;2014;4110.0
652;Mannen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2011;3750.0
653;Mannen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2012;3905.0
654;Mannen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2013;3910.0
655;Mannen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2014;3955.0
656;Mannen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2011;1755.0
657;Mannen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2012;520.0
658;Mannen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2013;245.0
659;Mannen;5 tot 12 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2014;155.0
660;Mannen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Totaal;2011;9310.0
661;Mannen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Totaal;2012;5735.0
662;Mannen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Totaal;2013;4185.0
663;Mannen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Totaal;2014;3390.0
664;Mannen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2011;9310.0
665;Mannen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2012;5735.0
666;Mannen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2013;4185.0
667;Mannen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2014;3390.0
668;Mannen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2011;
669;Mannen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2012;
670;Mannen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2013;
671;Mannen;5 tot 12 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2014;
672;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2011;35535.0
673;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2012;34875.0
674;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2013;33525.0
675;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2014;32075.0
676;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;32600.0
677;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;32470.0
678;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;31445.0
679;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;29735.0
680;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;3705.0
681;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;3375.0
682;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;3155.0
683;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;3195.0
684;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ;Totaal;2011;30375.0
685;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ;Totaal;2012;29880.0
686;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ;Totaal;2013;28840.0
687;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ;Totaal;2014;27040.0
688;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;29665.0
689;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;29490.0
690;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;28535.0
691;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;26750.0
692;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;1535.0
693;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;1075.0
694;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;925.0
695;Mannen;12 tot 18 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;870.0
696;Mannen;12 tot 18 jaar;Totaal ZMV-AWBZ;Totaal;2011;5820.0
697;Mannen;12 tot 18 jaar;Totaal ZMV-AWBZ;Totaal;2012;5895.0
698;Mannen;12 tot 18 jaar;Totaal ZMV-AWBZ;Totaal;2013;5745.0
699;Mannen;12 tot 18 jaar;Totaal ZMV-AWBZ;Totaal;2014;5825.0
700;Mannen;12 tot 18 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;3820.0
701;Mannen;12 tot 18 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;3815.0
702;Mannen;12 tot 18 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;3655.0
703;Mannen;12 tot 18 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;3680.0
704;Mannen;12 tot 18 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;2195.0
705;Mannen;12 tot 18 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;2335.0
706;Mannen;12 tot 18 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;2250.0
707;Mannen;12 tot 18 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;2340.0
708;Mannen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Totaal;2011;28295.0
709;Mannen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Totaal;2012;27750.0
710;Mannen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Totaal;2013;26670.0
711;Mannen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Totaal;2014;24880.0
712;Mannen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2011;28295.0
713;Mannen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2012;27750.0
714;Mannen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2013;26670.0
715;Mannen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2014;24880.0
716;Mannen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2011;
717;Mannen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2012;
718;Mannen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2013;
719;Mannen;12 tot 18 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2014;
720;Mannen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2011;4540.0
721;Mannen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2012;4590.0
722;Mannen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2013;4550.0
723;Mannen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2014;4475.0
724;Mannen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2011;4540.0
725;Mannen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2012;4590.0
726;Mannen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2013;4550.0
727;Mannen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2014;4475.0
728;Mannen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2011;
729;Mannen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2012;
730;Mannen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2013;
731;Mannen;12 tot 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2014;
732;Mannen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Totaal;2011;1030.0
733;Mannen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Totaal;2012;895.0
734;Mannen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Totaal;2013;830.0
735;Mannen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Totaal;2014;805.0
736;Mannen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2011;
737;Mannen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2012;
738;Mannen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2013;
739;Mannen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2014;
740;Mannen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2011;1030.0
741;Mannen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2012;895.0
742;Mannen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2013;830.0
743;Mannen;12 tot 18 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2014;805.0
744;Mannen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Totaal;2011;3635.0
745;Mannen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Totaal;2012;3550.0
746;Mannen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Totaal;2013;3545.0
747;Mannen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Totaal;2014;3410.0
748;Mannen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2011;3105.0
749;Mannen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2012;3355.0
750;Mannen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2013;3435.0
751;Mannen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2014;3335.0
752;Mannen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2011;525.0
753;Mannen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2012;200.0
754;Mannen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2013;110.0
755;Mannen;12 tot 18 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2014;75.0
756;Mannen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Totaal;2011;14405.0
757;Mannen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Totaal;2012;9845.0
758;Mannen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Totaal;2013;7455.0
759;Mannen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Totaal;2014;6050.0
760;Mannen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2011;14405.0
761;Mannen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2012;9845.0
762;Mannen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2013;7455.0
763;Mannen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2014;6050.0
764;Mannen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2011;
765;Mannen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2012;
766;Mannen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2013;
767;Mannen;12 tot 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2014;
768;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2011;30360.0
769;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2012;27550.0
770;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2013;25875.0
771;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2014;25065.0
772;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;25815.0
773;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;24670.0
774;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;23505.0
775;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;22760.0
776;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;6940.0
777;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;4920.0
778;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;4280.0
779;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;4050.0
780;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ;Totaal;2011;26465.0
781;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ;Totaal;2012;23775.0
782;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ;Totaal;2013;22300.0
783;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ;Totaal;2014;21425.0
784;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;23420.0
785;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;22285.0
786;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;21255.0
787;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;20530.0
788;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;5255.0
789;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;3175.0
790;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;2565.0
791;Vrouwen;Jonger dan 18 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;2310.0
792;Vrouwen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Totaal;2011;4575.0
793;Vrouwen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Totaal;2012;4595.0
794;Vrouwen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Totaal;2013;4385.0
795;Vrouwen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Totaal;2014;4355.0
796;Vrouwen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;3040.0
797;Vrouwen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;2970.0
798;Vrouwen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;2765.0
799;Vrouwen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;2745.0
800;Vrouwen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;1735.0
801;Vrouwen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;1800.0
802;Vrouwen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;1755.0
803;Vrouwen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;1760.0
804;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Totaal;2011;20465.0
805;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Totaal;2012;18785.0
806;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Totaal;2013;17445.0
807;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Totaal;2014;16585.0
808;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2011;20465.0
809;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2012;18785.0
810;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2013;17445.0
811;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2014;16585.0
812;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2011;
813;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2012;
814;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2013;
815;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2014;
816;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2011;6905.0
817;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2012;6575.0
818;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2013;6310.0
819;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2014;6305.0
820;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2011;6905.0
821;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2012;6575.0
822;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2013;6310.0
823;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2014;6305.0
824;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2011;
825;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2012;
826;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2013;
827;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2014;
828;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Totaal;2011;3395.0
829;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Totaal;2012;2635.0
830;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Totaal;2013;2250.0
831;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Totaal;2014;2080.0
832;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2011;
833;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2012;
834;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2013;
835;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2014;
836;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2011;3395.0
837;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2012;2635.0
838;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2013;2250.0
839;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2014;2080.0
840;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Totaal;2011;6765.0
841;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Totaal;2012;5640.0
842;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Totaal;2013;5450.0
843;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Totaal;2014;5365.0
844;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2011;4720.0
845;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2012;4950.0
846;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2013;5030.0
847;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2014;5045.0
848;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2011;2045.0
849;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2012;695.0
850;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2013;420.0
851;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2014;325.0
852;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Totaal;2011;8940.0
853;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Totaal;2012;6045.0
854;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Totaal;2013;4690.0
855;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Totaal;2014;3875.0
856;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2011;8940.0
857;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2012;6045.0
858;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2013;4690.0
859;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2014;3875.0
860;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2011;
861;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2012;
862;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2013;
863;Vrouwen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2014;
864;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2011;3095.0
865;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2012;2160.0
866;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2013;1935.0
867;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2014;1880.0
868;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;1745.0
869;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;1565.0
870;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;1535.0
871;Vrouwen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;1580.0
