ID;Geslacht;Leeftijd;IndicatieZMV;GebruikZMV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4;OpnamedagenInJaar_5
7184;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Utrecht (PV);2011;;;;;
7185;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Utrecht (PV);2012;;;;;
7186;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Utrecht (PV);2013;;;;;
7187;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Utrecht (PV);2014;;;;;
7188;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Noord-Holland (PV);2011;;;;;
7189;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Noord-Holland (PV);2012;;;;;
7190;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Noord-Holland (PV);2013;;;;;
7191;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Noord-Holland (PV);2014;;;;;
7192;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Zuid-Holland (PV);2011;;;;;
7193;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Zuid-Holland (PV);2012;;;;;
7194;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Zuid-Holland (PV);2013;;;;;
7195;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Zuid-Holland (PV);2014;;;;;
7196;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Zeeland (PV);2011;;;;;
7197;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Zeeland (PV);2012;;;;;
7198;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Zeeland (PV);2013;;;;;
7199;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Zeeland (PV);2014;;;;;
7200;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Noord-Brabant (PV);2011;;;;;
7201;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Noord-Brabant (PV);2012;;;;;
7202;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Noord-Brabant (PV);2013;;;;;
7203;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Noord-Brabant (PV);2014;;;;;
7204;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Limburg (PV);2011;;;;;
7205;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Limburg (PV);2012;;;;;
7206;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Limburg (PV);2013;;;;;
7207;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 5 ZG visueel Wonen met zeer inten..;Limburg (PV);2014;;;;;
7208;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Nederland;2011;;;;;
7209;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Nederland;2012;;;;;
7210;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Nederland;2013;;;;;
7211;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Nederland;2014;;;;;
7212;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Noord-Nederland (LD);2011;;;;;
7213;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Noord-Nederland (LD);2012;;;;;
7214;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Noord-Nederland (LD);2013;;;;;
7215;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Noord-Nederland (LD);2014;;;;;
7216;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Oost-Nederland (LD);2011;;;;;
7217;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Oost-Nederland (LD);2012;;;;;
7218;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Oost-Nederland (LD);2013;;;;;
7219;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Oost-Nederland (LD);2014;;;;;
7220;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;West-Nederland (LD);2011;;;;;
7221;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;West-Nederland (LD);2012;;;;;
7222;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;West-Nederland (LD);2013;;;;;
7223;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;West-Nederland (LD);2014;;;;;
7224;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Zuid-Nederland (LD);2011;;;;;
7225;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Zuid-Nederland (LD);2012;;;;;
7226;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Zuid-Nederland (LD);2013;;;;;
7227;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Zuid-Nederland (LD);2014;;;;;
7228;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Groningen (PV);2011;;;;;
7229;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Groningen (PV);2012;;;;;
7230;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Groningen (PV);2013;;;;;
7231;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Groningen (PV);2014;;;;;
7232;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Friesland (PV);2011;;;;;
7233;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Friesland (PV);2012;;;;;
7234;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Friesland (PV);2013;;;;;
7235;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Friesland (PV);2014;;;;;
7236;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Drenthe (PV);2011;;;;;
7237;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Drenthe (PV);2012;;;;;
7238;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Drenthe (PV);2013;;;;;
7239;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Drenthe (PV);2014;;;;;
7240;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Overijssel (PV);2011;;;;;
7241;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Overijssel (PV);2012;;;;;
7242;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Overijssel (PV);2013;;;;;
7243;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Overijssel (PV);2014;;;;;
7244;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Flevoland (PV);2011;;;;;
7245;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Flevoland (PV);2012;;;;;
7246;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Flevoland (PV);2013;;;;;
7247;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Flevoland (PV);2014;;;;;
7248;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Gelderland (PV);2011;;;;;
7249;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Gelderland (PV);2012;;;;;
7250;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Gelderland (PV);2013;;;;;
7251;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Gelderland (PV);2014;;;;;
7252;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Utrecht (PV);2011;;;;;
7253;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Utrecht (PV);2012;;;;;
7254;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Utrecht (PV);2013;;;;;
7255;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Utrecht (PV);2014;;;;;
7256;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Noord-Holland (PV);2011;;;;;
7257;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Noord-Holland (PV);2012;;;;;
7258;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Noord-Holland (PV);2013;;;;;
7259;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Noord-Holland (PV);2014;;;;;
7260;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Zuid-Holland (PV);2011;;;;;
7261;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Zuid-Holland (PV);2012;;;;;
7262;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Zuid-Holland (PV);2013;;;;;
7263;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Zuid-Holland (PV);2014;;;;;
7264;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Zeeland (PV);2011;;;;;
7265;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Zeeland (PV);2012;;;;;
7266;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Zeeland (PV);2013;;;;;
7267;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Zeeland (PV);2014;;;;;
7268;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Noord-Brabant (PV);2011;;;;;
7269;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Noord-Brabant (PV);2012;;;;;
7270;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Noord-Brabant (PV);2013;;;;;
7271;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Noord-Brabant (PV);2014;;;;;
7272;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Limburg (PV);2011;;;;;
7273;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Limburg (PV);2012;;;;;
7274;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Limburg (PV);2013;;;;;
7275;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 ZG auditief Wonen met begeleidi..;Limburg (PV);2014;;;;;
7276;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Nederland;2011;;;;;
7277;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Nederland;2012;;;;;
7278;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Nederland;2013;;;;;
7279;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Nederland;2014;;;;;
7280;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Noord-Nederland (LD);2011;;;;;
7281;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Noord-Nederland (LD);2012;;;;;
7282;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Noord-Nederland (LD);2013;;;;;
7283;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Noord-Nederland (LD);2014;;;;;
7284;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Oost-Nederland (LD);2011;;;;;
7285;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Oost-Nederland (LD);2012;;;;;
7286;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Oost-Nederland (LD);2013;;;;;
7287;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Oost-Nederland (LD);2014;;;;;
7288;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;West-Nederland (LD);2011;;;;;
7289;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;West-Nederland (LD);2012;;;;;
7290;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;West-Nederland (LD);2013;;;;;
7291;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;West-Nederland (LD);2014;;;;;
7292;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Zuid-Nederland (LD);2011;;;;;
7293;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Zuid-Nederland (LD);2012;;;;;
7294;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Zuid-Nederland (LD);2013;;;;;
7295;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Zuid-Nederland (LD);2014;;;;;
7296;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Groningen (PV);2011;;;;;
7297;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Groningen (PV);2012;;;;;
7298;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Groningen (PV);2013;;;;;
7299;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Groningen (PV);2014;;;;;
7300;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Friesland (PV);2011;;;;;
7301;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Friesland (PV);2012;;;;;
7302;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Friesland (PV);2013;;;;;
7303;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Friesland (PV);2014;;;;;
7304;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Drenthe (PV);2011;;;;;
7305;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Drenthe (PV);2012;;;;;
7306;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Drenthe (PV);2013;;;;;
7307;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Drenthe (PV);2014;;;;;
7308;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Overijssel (PV);2011;;;;;
7309;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Overijssel (PV);2012;;;;;
7310;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Overijssel (PV);2013;;;;;
7311;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Overijssel (PV);2014;;;;;
7312;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Flevoland (PV);2011;;;;;
7313;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Flevoland (PV);2012;;;;;
7314;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Flevoland (PV);2013;;;;;
7315;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Flevoland (PV);2014;;;;;
7316;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Gelderland (PV);2011;;;;;
7317;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Gelderland (PV);2012;;;;;
7318;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Gelderland (PV);2013;;;;;
7319;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Gelderland (PV);2014;;;;;
7320;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Utrecht (PV);2011;;;;;
7321;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Utrecht (PV);2012;;;;;
7322;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Utrecht (PV);2013;;;;;
7323;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Utrecht (PV);2014;;;;;
7324;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Noord-Holland (PV);2011;;;;;
7325;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Noord-Holland (PV);2012;;;;;
7326;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Noord-Holland (PV);2013;;;;;
7327;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Noord-Holland (PV);2014;;;;;
7328;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Zuid-Holland (PV);2011;;;;;
7329;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Zuid-Holland (PV);2012;;;;;
7330;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Zuid-Holland (PV);2013;;;;;
7331;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Zuid-Holland (PV);2014;;;;;
7332;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Zeeland (PV);2011;;;;;
7333;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Zeeland (PV);2012;;;;;
7334;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Zeeland (PV);2013;;;;;
7335;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Zeeland (PV);2014;;;;;
7336;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Noord-Brabant (PV);2011;;;;;
7337;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Noord-Brabant (PV);2012;;;;;
7338;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Noord-Brabant (PV);2013;;;;;
7339;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Noord-Brabant (PV);2014;;;;;
7340;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Limburg (PV);2011;;;;;
7341;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Limburg (PV);2012;;;;;
7342;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Limburg (PV);2013;;;;;
7343;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 2 ZG auditief Wonen met intensiev..;Limburg (PV);2014;;;;;
7344;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Nederland;2011;;;;;
7345;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Nederland;2012;;;;;
7346;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Nederland;2013;;;;;
7347;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Nederland;2014;;;;;
7348;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Noord-Nederland (LD);2011;;;;;
7349;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 3 ZG auditief Wonen met intensiev..;Noord-Nederland (LD);2012;;;;;
