ID;Geslacht;Leeftijdsgroep;Herkomstgroepering;VerdachtenNaarSoortMisdrijf;Perioden;AantalVerdachten_1;VerdachtenPer1000Inwoners_2
6858;Totaal mannen en vrouwen;45 jaar of ouder;4;Verdachten van meer soorten misdrijven;2006;80;1
6859;Totaal mannen en vrouwen;45 jaar of ouder;4;Verdachten van meer soorten misdrijven;2007;100;2
6860;Totaal mannen en vrouwen;45 jaar of ouder;4;Verdachten van meer soorten misdrijven;2008;90;2
6861;Totaal mannen en vrouwen;45 jaar of ouder;4;Verdachten van meer soorten misdrijven;2009;90;1
6862;Totaal mannen en vrouwen;45 jaar of ouder;4;Verdachten van meer soorten misdrijven;2010;70;1
6863;Totaal mannen en vrouwen;45 jaar of ouder;4;Verdachten van meer soorten misdrijven;2011;90;1
6864;Totaal mannen en vrouwen;45 jaar of ouder;5;Totaal verdachten van misdrijven;1999;310;8
6865;Totaal mannen en vrouwen;45 jaar of ouder;5;Totaal verdachten van misdrijven;2000;300;7
6866;Totaal mannen en vrouwen;45 jaar of ouder;5;Totaal verdachten van misdrijven;2001;380;8
6867;Totaal mannen en vrouwen;45 jaar of ouder;5;Totaal verdachten van misdrijven;2002;460;10
6868;Totaal mannen en vrouwen;45 jaar of ouder;5;Totaal verdachten van misdrijven;2003;590;12
6869;Totaal mannen en vrouwen;45 jaar of ouder;5;Totaal verdachten van misdrijven;2004;680;13
6870;Totaal mannen en vrouwen;45 jaar of ouder;5;Totaal verdachten van misdrijven;2005;790;14
6871;Totaal mannen en vrouwen;45 jaar of ouder;5;Totaal verdachten van misdrijven;2006;900;15
6872;Totaal mannen en vrouwen;45 jaar of ouder;5;Totaal verdachten van misdrijven;2007;940;15
6873;Totaal mannen en vrouwen;45 jaar of ouder;5;Totaal verdachten van misdrijven;2008;930;13
6874;Totaal mannen en vrouwen;45 jaar of ouder;5;Totaal verdachten van misdrijven;2009;980;13
6875;Totaal mannen en vrouwen;45 jaar of ouder;5;Totaal verdachten van misdrijven;2010;920;11
6876;Totaal mannen en vrouwen;45 jaar of ouder;5;Totaal verdachten van misdrijven;2011;990;11
6877;Totaal mannen en vrouwen;45 jaar of ouder;5;Vermogensmisdrijven;1999;80;2
6878;Totaal mannen en vrouwen;45 jaar of ouder;5;Vermogensmisdrijven;2000;50;1
6879;Totaal mannen en vrouwen;45 jaar of ouder;5;Vermogensmisdrijven;2001;60;1
6880;Totaal mannen en vrouwen;45 jaar of ouder;5;Vermogensmisdrijven;2002;80;2
6881;Totaal mannen en vrouwen;45 jaar of ouder;5;Vermogensmisdrijven;2003;90;2
6882;Totaal mannen en vrouwen;45 jaar of ouder;5;Vermogensmisdrijven;2004;120;2
6883;Totaal mannen en vrouwen;45 jaar of ouder;5;Vermogensmisdrijven;2005;140;2
6884;Totaal mannen en vrouwen;45 jaar of ouder;5;Vermogensmisdrijven;2006;160;3
6885;Totaal mannen en vrouwen;45 jaar of ouder;5;Vermogensmisdrijven;2007;160;3
6886;Totaal mannen en vrouwen;45 jaar of ouder;5;Vermogensmisdrijven;2008;150;2
6887;Totaal mannen en vrouwen;45 jaar of ouder;5;Vermogensmisdrijven;2009;180;2
6888;Totaal mannen en vrouwen;45 jaar of ouder;5;Vermogensmisdrijven;2010;180;2
6889;Totaal mannen en vrouwen;45 jaar of ouder;5;Vermogensmisdrijven;2011;200;2
6890;Totaal mannen en vrouwen;45 jaar of ouder;5;Vernieling en openbare orde;1999;10;0
6891;Totaal mannen en vrouwen;45 jaar of ouder;5;Vernieling en openbare orde;2000;10;0
6892;Totaal mannen en vrouwen;45 jaar of ouder;5;Vernieling en openbare orde;2001;10;0
6893;Totaal mannen en vrouwen;45 jaar of ouder;5;Vernieling en openbare orde;2002;30;1
6894;Totaal mannen en vrouwen;45 jaar of ouder;5;Vernieling en openbare orde;2003;40;1
6895;Totaal mannen en vrouwen;45 jaar of ouder;5;Vernieling en openbare orde;2004;40;1
6896;Totaal mannen en vrouwen;45 jaar of ouder;5;Vernieling en openbare orde;2005;30;1
6897;Totaal mannen en vrouwen;45 jaar of ouder;5;Vernieling en openbare orde;2006;30;1
6898;Totaal mannen en vrouwen;45 jaar of ouder;5;Vernieling en openbare orde;2007;50;1
6899;Totaal mannen en vrouwen;45 jaar of ouder;5;Vernieling en openbare orde;2008;50;1
6900;Totaal mannen en vrouwen;45 jaar of ouder;5;Vernieling en openbare orde;2009;50;1
6901;Totaal mannen en vrouwen;45 jaar of ouder;5;Vernieling en openbare orde;2010;40;1
6902;Totaal mannen en vrouwen;45 jaar of ouder;5;Vernieling en openbare orde;2011;40;0
6903;Totaal mannen en vrouwen;45 jaar of ouder;5;Geweldsmisdrijven;1999;70;2
6904;Totaal mannen en vrouwen;45 jaar of ouder;5;Geweldsmisdrijven;2000;70;2
6905;Totaal mannen en vrouwen;45 jaar of ouder;5;Geweldsmisdrijven;2001;100;2
6906;Totaal mannen en vrouwen;45 jaar of ouder;5;Geweldsmisdrijven;2002;90;2
6907;Totaal mannen en vrouwen;45 jaar of ouder;5;Geweldsmisdrijven;2003;140;3
6908;Totaal mannen en vrouwen;45 jaar of ouder;5;Geweldsmisdrijven;2004;180;3
6909;Totaal mannen en vrouwen;45 jaar of ouder;5;Geweldsmisdrijven;2005;200;3
6910;Totaal mannen en vrouwen;45 jaar of ouder;5;Geweldsmisdrijven;2006;260;4
6911;Totaal mannen en vrouwen;45 jaar of ouder;5;Geweldsmisdrijven;2007;280;4
6912;Totaal mannen en vrouwen;45 jaar of ouder;5;Geweldsmisdrijven;2008;270;4
6913;Totaal mannen en vrouwen;45 jaar of ouder;5;Geweldsmisdrijven;2009;320;4
6914;Totaal mannen en vrouwen;45 jaar of ouder;5;Geweldsmisdrijven;2010;260;3
6915;Totaal mannen en vrouwen;45 jaar of ouder;5;Geweldsmisdrijven;2011;260;3
6916;Totaal mannen en vrouwen;45 jaar of ouder;5;Verkeersmisdrijven;1999;90;2
6917;Totaal mannen en vrouwen;45 jaar of ouder;5;Verkeersmisdrijven;2000;100;2
6918;Totaal mannen en vrouwen;45 jaar of ouder;5;Verkeersmisdrijven;2001;120;3
6919;Totaal mannen en vrouwen;45 jaar of ouder;5;Verkeersmisdrijven;2002;160;3
6920;Totaal mannen en vrouwen;45 jaar of ouder;5;Verkeersmisdrijven;2003;180;4
6921;Totaal mannen en vrouwen;45 jaar of ouder;5;Verkeersmisdrijven;2004;200;4
6922;Totaal mannen en vrouwen;45 jaar of ouder;5;Verkeersmisdrijven;2005;220;4
6923;Totaal mannen en vrouwen;45 jaar of ouder;5;Verkeersmisdrijven;2006;220;4
6924;Totaal mannen en vrouwen;45 jaar of ouder;5;Verkeersmisdrijven;2007;250;4
6925;Totaal mannen en vrouwen;45 jaar of ouder;5;Verkeersmisdrijven;2008;250;4
6926;Totaal mannen en vrouwen;45 jaar of ouder;5;Verkeersmisdrijven;2009;260;3
6927;Totaal mannen en vrouwen;45 jaar of ouder;5;Verkeersmisdrijven;2010;230;3
6928;Totaal mannen en vrouwen;45 jaar of ouder;5;Verkeersmisdrijven;2011;250;3
6929;Totaal mannen en vrouwen;45 jaar of ouder;5;Drugsmisdrijven;1999;10;0
6930;Totaal mannen en vrouwen;45 jaar of ouder;5;Drugsmisdrijven;2000;10;0
6931;Totaal mannen en vrouwen;45 jaar of ouder;5;Drugsmisdrijven;2001;10;0
6932;Totaal mannen en vrouwen;45 jaar of ouder;5;Drugsmisdrijven;2002;20;0
6933;Totaal mannen en vrouwen;45 jaar of ouder;5;Drugsmisdrijven;2003;30;1
6934;Totaal mannen en vrouwen;45 jaar of ouder;5;Drugsmisdrijven;2004;30;1
6935;Totaal mannen en vrouwen;45 jaar of ouder;5;Drugsmisdrijven;2005;30;1
6936;Totaal mannen en vrouwen;45 jaar of ouder;5;Drugsmisdrijven;2006;50;1
6937;Totaal mannen en vrouwen;45 jaar of ouder;5;Drugsmisdrijven;2007;50;1
6938;Totaal mannen en vrouwen;45 jaar of ouder;5;Drugsmisdrijven;2008;60;1
6939;Totaal mannen en vrouwen;45 jaar of ouder;5;Drugsmisdrijven;2009;50;1
6940;Totaal mannen en vrouwen;45 jaar of ouder;5;Drugsmisdrijven;2010;40;0
6941;Totaal mannen en vrouwen;45 jaar of ouder;5;Drugsmisdrijven;2011;60;1
6942;Totaal mannen en vrouwen;45 jaar of ouder;5;Overige misdrijven;1999;10;0
6943;Totaal mannen en vrouwen;45 jaar of ouder;5;Overige misdrijven;2000;20;0
6944;Totaal mannen en vrouwen;45 jaar of ouder;5;Overige misdrijven;2001;30;1
6945;Totaal mannen en vrouwen;45 jaar of ouder;5;Overige misdrijven;2002;40;1
6946;Totaal mannen en vrouwen;45 jaar of ouder;5;Overige misdrijven;2003;50;1
6947;Totaal mannen en vrouwen;45 jaar of ouder;5;Overige misdrijven;2004;40;1
6948;Totaal mannen en vrouwen;45 jaar of ouder;5;Overige misdrijven;2005;50;1
6949;Totaal mannen en vrouwen;45 jaar of ouder;5;Overige misdrijven;2006;60;1
6950;Totaal mannen en vrouwen;45 jaar of ouder;5;Overige misdrijven;2007;50;1
6951;Totaal mannen en vrouwen;45 jaar of ouder;5;Overige misdrijven;2008;40;1
6952;Totaal mannen en vrouwen;45 jaar of ouder;5;Overige misdrijven;2009;50;1
6953;Totaal mannen en vrouwen;45 jaar of ouder;5;Overige misdrijven;2010;60;1
6954;Totaal mannen en vrouwen;45 jaar of ouder;5;Overige misdrijven;2011;70;1
6955;Totaal mannen en vrouwen;45 jaar of ouder;5;Verdachten van meer soorten misdrijven;1999;40;1
6956;Totaal mannen en vrouwen;45 jaar of ouder;5;Verdachten van meer soorten misdrijven;2000;40;1
6957;Totaal mannen en vrouwen;45 jaar of ouder;5;Verdachten van meer soorten misdrijven;2001;40;1
6958;Totaal mannen en vrouwen;45 jaar of ouder;5;Verdachten van meer soorten misdrijven;2002;50;1
6959;Totaal mannen en vrouwen;45 jaar of ouder;5;Verdachten van meer soorten misdrijven;2003;70;1
6960;Totaal mannen en vrouwen;45 jaar of ouder;5;Verdachten van meer soorten misdrijven;2004;80;2
6961;Totaal mannen en vrouwen;45 jaar of ouder;5;Verdachten van meer soorten misdrijven;2005;120;2
6962;Totaal mannen en vrouwen;45 jaar of ouder;5;Verdachten van meer soorten misdrijven;2006;130;2
6963;Totaal mannen en vrouwen;45 jaar of ouder;5;Verdachten van meer soorten misdrijven;2007;100;2
6964;Totaal mannen en vrouwen;45 jaar of ouder;5;Verdachten van meer soorten misdrijven;2008;110;2
6965;Totaal mannen en vrouwen;45 jaar of ouder;5;Verdachten van meer soorten misdrijven;2009;90;1
6966;Totaal mannen en vrouwen;45 jaar of ouder;5;Verdachten van meer soorten misdrijven;2010;100;1
6967;Totaal mannen en vrouwen;45 jaar of ouder;5;Verdachten van meer soorten misdrijven;2011;110;1
6968;Totaal mannen en vrouwen;45 jaar of ouder;6;Totaal verdachten van misdrijven;1999;1050;18
6969;Totaal mannen en vrouwen;45 jaar of ouder;6;Totaal verdachten van misdrijven;2000;1100;17
6970;Totaal mannen en vrouwen;45 jaar of ouder;6;Totaal verdachten van misdrijven;2001;1310;19
6971;Totaal mannen en vrouwen;45 jaar of ouder;6;Totaal verdachten van misdrijven;2002;1480;21
6972;Totaal mannen en vrouwen;45 jaar of ouder;6;Totaal verdachten van misdrijven;2003;1810;24
6973;Totaal mannen en vrouwen;45 jaar of ouder;6;Totaal verdachten van misdrijven;2004;2090;26
6974;Totaal mannen en vrouwen;45 jaar of ouder;6;Totaal verdachten van misdrijven;2005;2160;25
6975;Totaal mannen en vrouwen;45 jaar of ouder;6;Totaal verdachten van misdrijven;2006;2360;26
6976;Totaal mannen en vrouwen;45 jaar of ouder;6;Totaal verdachten van misdrijven;2007;2290;24
6977;Totaal mannen en vrouwen;45 jaar of ouder;6;Totaal verdachten van misdrijven;2008;2300;23
6978;Totaal mannen en vrouwen;45 jaar of ouder;6;Totaal verdachten van misdrijven;2009;2190;21
6979;Totaal mannen en vrouwen;45 jaar of ouder;6;Totaal verdachten van misdrijven;2010;2230;20
6980;Totaal mannen en vrouwen;45 jaar of ouder;6;Totaal verdachten van misdrijven;2011;2130;19
6981;Totaal mannen en vrouwen;45 jaar of ouder;6;Vermogensmisdrijven;1999;350;6
6982;Totaal mannen en vrouwen;45 jaar of ouder;6;Vermogensmisdrijven;2000;350;5
6983;Totaal mannen en vrouwen;45 jaar of ouder;6;Vermogensmisdrijven;2001;400;6
6984;Totaal mannen en vrouwen;45 jaar of ouder;6;Vermogensmisdrijven;2002;420;6
6985;Totaal mannen en vrouwen;45 jaar of ouder;6;Vermogensmisdrijven;2003;450;6
6986;Totaal mannen en vrouwen;45 jaar of ouder;6;Vermogensmisdrijven;2004;480;6
6987;Totaal mannen en vrouwen;45 jaar of ouder;6;Vermogensmisdrijven;2005;500;6
6988;Totaal mannen en vrouwen;45 jaar of ouder;6;Vermogensmisdrijven;2006;590;7
6989;Totaal mannen en vrouwen;45 jaar of ouder;6;Vermogensmisdrijven;2007;570;6
6990;Totaal mannen en vrouwen;45 jaar of ouder;6;Vermogensmisdrijven;2008;580;6
6991;Totaal mannen en vrouwen;45 jaar of ouder;6;Vermogensmisdrijven;2009;600;6
6992;Totaal mannen en vrouwen;45 jaar of ouder;6;Vermogensmisdrijven;2010;660;6
6993;Totaal mannen en vrouwen;45 jaar of ouder;6;Vermogensmisdrijven;2011;640;6
6994;Totaal mannen en vrouwen;45 jaar of ouder;6;Vernieling en openbare orde;1999;40;1
6995;Totaal mannen en vrouwen;45 jaar of ouder;6;Vernieling en openbare orde;2000;70;1
6996;Totaal mannen en vrouwen;45 jaar of ouder;6;Vernieling en openbare orde;2001;50;1
6997;Totaal mannen en vrouwen;45 jaar of ouder;6;Vernieling en openbare orde;2002;70;1
6998;Totaal mannen en vrouwen;45 jaar of ouder;6;Vernieling en openbare orde;2003;90;1
6999;Totaal mannen en vrouwen;45 jaar of ouder;6;Vernieling en openbare orde;2004;100;1
7000;Totaal mannen en vrouwen;45 jaar of ouder;6;Vernieling en openbare orde;2005;120;1
7001;Totaal mannen en vrouwen;45 jaar of ouder;6;Vernieling en openbare orde;2006;120;1
7002;Totaal mannen en vrouwen;45 jaar of ouder;6;Vernieling en openbare orde;2007;120;1
7003;Totaal mannen en vrouwen;45 jaar of ouder;6;Vernieling en openbare orde;2008;120;1
7004;Totaal mannen en vrouwen;45 jaar of ouder;6;Vernieling en openbare orde;2009;100;1
7005;Totaal mannen en vrouwen;45 jaar of ouder;6;Vernieling en openbare orde;2010;130;1
7006;Totaal mannen en vrouwen;45 jaar of ouder;6;Vernieling en openbare orde;2011;100;1
7007;Totaal mannen en vrouwen;45 jaar of ouder;6;Geweldsmisdrijven;1999;130;2
7008;Totaal mannen en vrouwen;45 jaar of ouder;6;Geweldsmisdrijven;2000;140;2
7009;Totaal mannen en vrouwen;45 jaar of ouder;6;Geweldsmisdrijven;2001;210;3
7010;Totaal mannen en vrouwen;45 jaar of ouder;6;Geweldsmisdrijven;2002;230;3
7011;Totaal mannen en vrouwen;45 jaar of ouder;6;Geweldsmisdrijven;2003;330;4
7012;Totaal mannen en vrouwen;45 jaar of ouder;6;Geweldsmisdrijven;2004;390;5
7013;Totaal mannen en vrouwen;45 jaar of ouder;6;Geweldsmisdrijven;2005;440;5
7014;Totaal mannen en vrouwen;45 jaar of ouder;6;Geweldsmisdrijven;2006;520;6
7015;Totaal mannen en vrouwen;45 jaar of ouder;6;Geweldsmisdrijven;2007;470;5
7016;Totaal mannen en vrouwen;45 jaar of ouder;6;Geweldsmisdrijven;2008;500;5
7017;Totaal mannen en vrouwen;45 jaar of ouder;6;Geweldsmisdrijven;2009;520;5
7018;Totaal mannen en vrouwen;45 jaar of ouder;6;Geweldsmisdrijven;2010;520;5
7019;Totaal mannen en vrouwen;45 jaar of ouder;6;Geweldsmisdrijven;2011;480;4
7020;Totaal mannen en vrouwen;45 jaar of ouder;6;Verkeersmisdrijven;1999;260;4
7021;Totaal mannen en vrouwen;45 jaar of ouder;6;Verkeersmisdrijven;2000;290;5
7022;Totaal mannen en vrouwen;45 jaar of ouder;6;Verkeersmisdrijven;2001;320;5
7023;Totaal mannen en vrouwen;45 jaar of ouder;6;Verkeersmisdrijven;2002;400;5
7024;Totaal mannen en vrouwen;45 jaar of ouder;6;Verkeersmisdrijven;2003;460;6
7025;Totaal mannen en vrouwen;45 jaar of ouder;6;Verkeersmisdrijven;2004;470;6
7026;Totaal mannen en vrouwen;45 jaar of ouder;6;Verkeersmisdrijven;2005;460;5
7027;Totaal mannen en vrouwen;45 jaar of ouder;6;Verkeersmisdrijven;2006;540;6
7028;Totaal mannen en vrouwen;45 jaar of ouder;6;Verkeersmisdrijven;2007;530;6
7029;Totaal mannen en vrouwen;45 jaar of ouder;6;Verkeersmisdrijven;2008;510;5
7030;Totaal mannen en vrouwen;45 jaar of ouder;6;Verkeersmisdrijven;2009;470;4
7031;Totaal mannen en vrouwen;45 jaar of ouder;6;Verkeersmisdrijven;2010;420;4
7032;Totaal mannen en vrouwen;45 jaar of ouder;6;Verkeersmisdrijven;2011;420;4
7033;Totaal mannen en vrouwen;45 jaar of ouder;6;Drugsmisdrijven;1999;90;2
7034;Totaal mannen en vrouwen;45 jaar of ouder;6;Drugsmisdrijven;2000;70;1
7035;Totaal mannen en vrouwen;45 jaar of ouder;6;Drugsmisdrijven;2001;110;2
7036;Totaal mannen en vrouwen;45 jaar of ouder;6;Drugsmisdrijven;2002;120;2
7037;Totaal mannen en vrouwen;45 jaar of ouder;6;Drugsmisdrijven;2003;180;2
7038;Totaal mannen en vrouwen;45 jaar of ouder;6;Drugsmisdrijven;2004;250;3
7039;Totaal mannen en vrouwen;45 jaar of ouder;6;Drugsmisdrijven;2005;250;3
7040;Totaal mannen en vrouwen;45 jaar of ouder;6;Drugsmisdrijven;2006;220;2
7041;Totaal mannen en vrouwen;45 jaar of ouder;6;Drugsmisdrijven;2007;200;2
7042;Totaal mannen en vrouwen;45 jaar of ouder;6;Drugsmisdrijven;2008;180;2
7043;Totaal mannen en vrouwen;45 jaar of ouder;6;Drugsmisdrijven;2009;180;2
7044;Totaal mannen en vrouwen;45 jaar of ouder;6;Drugsmisdrijven;2010;150;1
7045;Totaal mannen en vrouwen;45 jaar of ouder;6;Drugsmisdrijven;2011;160;1
7046;Totaal mannen en vrouwen;45 jaar of ouder;6;Overige misdrijven;1999;30;0
7047;Totaal mannen en vrouwen;45 jaar of ouder;6;Overige misdrijven;2000;40;1
7048;Totaal mannen en vrouwen;45 jaar of ouder;6;Overige misdrijven;2001;40;1
7049;Totaal mannen en vrouwen;45 jaar of ouder;6;Overige misdrijven;2002;40;1
7050;Totaal mannen en vrouwen;45 jaar of ouder;6;Overige misdrijven;2003;70;1
7051;Totaal mannen en vrouwen;45 jaar of ouder;6;Overige misdrijven;2004;110;1
7052;Totaal mannen en vrouwen;45 jaar of ouder;6;Overige misdrijven;2005;100;1
7053;Totaal mannen en vrouwen;45 jaar of ouder;6;Overige misdrijven;2006;80;1
7054;Totaal mannen en vrouwen;45 jaar of ouder;6;Overige misdrijven;2007;90;1
7055;Totaal mannen en vrouwen;45 jaar of ouder;6;Overige misdrijven;2008;90;1
7056;Totaal mannen en vrouwen;45 jaar of ouder;6;Overige misdrijven;2009;70;1
7057;Totaal mannen en vrouwen;45 jaar of ouder;6;Overige misdrijven;2010;110;1
7058;Totaal mannen en vrouwen;45 jaar of ouder;6;Overige misdrijven;2011;90;1
7059;Totaal mannen en vrouwen;45 jaar of ouder;6;Verdachten van meer soorten misdrijven;1999;160;3
7060;Totaal mannen en vrouwen;45 jaar of ouder;6;Verdachten van meer soorten misdrijven;2000;140;2
7061;Totaal mannen en vrouwen;45 jaar of ouder;6;Verdachten van meer soorten misdrijven;2001;180;3
7062;Totaal mannen en vrouwen;45 jaar of ouder;6;Verdachten van meer soorten misdrijven;2002;210;3
7063;Totaal mannen en vrouwen;45 jaar of ouder;6;Verdachten van meer soorten misdrijven;2003;250;3
7064;Totaal mannen en vrouwen;45 jaar of ouder;6;Verdachten van meer soorten misdrijven;2004;290;4
7065;Totaal mannen en vrouwen;45 jaar of ouder;6;Verdachten van meer soorten misdrijven;2005;300;4
7066;Totaal mannen en vrouwen;45 jaar of ouder;6;Verdachten van meer soorten misdrijven;2006;290;3
7067;Totaal mannen en vrouwen;45 jaar of ouder;6;Verdachten van meer soorten misdrijven;2007;310;3
7068;Totaal mannen en vrouwen;45 jaar of ouder;6;Verdachten van meer soorten misdrijven;2008;330;3
7069;Totaal mannen en vrouwen;45 jaar of ouder;6;Verdachten van meer soorten misdrijven;2009;270;3
7070;Totaal mannen en vrouwen;45 jaar of ouder;6;Verdachten van meer soorten misdrijven;2010;250;2
7071;Totaal mannen en vrouwen;45 jaar of ouder;6;Verdachten van meer soorten misdrijven;2011;250;2
7072;Totaal mannen en vrouwen;45 jaar of ouder;7;Totaal verdachten van misdrijven;1999;390;24
7073;Totaal mannen en vrouwen;45 jaar of ouder;7;Totaal verdachten van misdrijven;2000;430;24
7074;Totaal mannen en vrouwen;45 jaar of ouder;7;Totaal verdachten van misdrijven;2001;490;24
7075;Totaal mannen en vrouwen;45 jaar of ouder;7;Totaal verdachten van misdrijven;2002;660;30
7076;Totaal mannen en vrouwen;45 jaar of ouder;7;Totaal verdachten van misdrijven;2003;800;34
7077;Totaal mannen en vrouwen;45 jaar of ouder;7;Totaal verdachten van misdrijven;2004;900;37
7078;Totaal mannen en vrouwen;45 jaar of ouder;7;Totaal verdachten van misdrijven;2005;930;37
7079;Totaal mannen en vrouwen;45 jaar of ouder;7;Totaal verdachten van misdrijven;2006;980;37
7080;Totaal mannen en vrouwen;45 jaar of ouder;7;Totaal verdachten van misdrijven;2007;1020;36
7081;Totaal mannen en vrouwen;45 jaar of ouder;7;Totaal verdachten van misdrijven;2008;1030;35
7082;Totaal mannen en vrouwen;45 jaar of ouder;7;Totaal verdachten van misdrijven;2009;1030;33
7083;Totaal mannen en vrouwen;45 jaar of ouder;7;Totaal verdachten van misdrijven;2010;1010;31
7084;Totaal mannen en vrouwen;45 jaar of ouder;7;Totaal verdachten van misdrijven;2011;950;28
7085;Totaal mannen en vrouwen;45 jaar of ouder;7;Vermogensmisdrijven;1999;140;8
7086;Totaal mannen en vrouwen;45 jaar of ouder;7;Vermogensmisdrijven;2000;130;7
7087;Totaal mannen en vrouwen;45 jaar of ouder;7;Vermogensmisdrijven;2001;180;9
7088;Totaal mannen en vrouwen;45 jaar of ouder;7;Vermogensmisdrijven;2002;230;10
7089;Totaal mannen en vrouwen;45 jaar of ouder;7;Vermogensmisdrijven;2003;230;10
7090;Totaal mannen en vrouwen;45 jaar of ouder;7;Vermogensmisdrijven;2004;250;10
7091;Totaal mannen en vrouwen;45 jaar of ouder;7;Vermogensmisdrijven;2005;270;11
7092;Totaal mannen en vrouwen;45 jaar of ouder;7;Vermogensmisdrijven;2006;270;10
7093;Totaal mannen en vrouwen;45 jaar of ouder;7;Vermogensmisdrijven;2007;290;10
7094;Totaal mannen en vrouwen;45 jaar of ouder;7;Vermogensmisdrijven;2008;290;10
7095;Totaal mannen en vrouwen;45 jaar of ouder;7;Vermogensmisdrijven;2009;300;10
7096;Totaal mannen en vrouwen;45 jaar of ouder;7;Vermogensmisdrijven;2010;320;10
7097;Totaal mannen en vrouwen;45 jaar of ouder;7;Vermogensmisdrijven;2011;330;10
7098;Totaal mannen en vrouwen;45 jaar of ouder;7;Vernieling en openbare orde;1999;10;0
7099;Totaal mannen en vrouwen;45 jaar of ouder;7;Vernieling en openbare orde;2000;20;1
7100;Totaal mannen en vrouwen;45 jaar of ouder;7;Vernieling en openbare orde;2001;20;1
7101;Totaal mannen en vrouwen;45 jaar of ouder;7;Vernieling en openbare orde;2002;30;1
7102;Totaal mannen en vrouwen;45 jaar of ouder;7;Vernieling en openbare orde;2003;40;2
7103;Totaal mannen en vrouwen;45 jaar of ouder;7;Vernieling en openbare orde;2004;30;1
7104;Totaal mannen en vrouwen;45 jaar of ouder;7;Vernieling en openbare orde;2005;50;2
7105;Totaal mannen en vrouwen;45 jaar of ouder;7;Vernieling en openbare orde;2006;50;2
7106;Totaal mannen en vrouwen;45 jaar of ouder;7;Vernieling en openbare orde;2007;40;1
7107;Totaal mannen en vrouwen;45 jaar of ouder;7;Vernieling en openbare orde;2008;50;2
7108;Totaal mannen en vrouwen;45 jaar of ouder;7;Vernieling en openbare orde;2009;30;1
7109;Totaal mannen en vrouwen;45 jaar of ouder;7;Vernieling en openbare orde;2010;50;2
7110;Totaal mannen en vrouwen;45 jaar of ouder;7;Vernieling en openbare orde;2011;50;2
7111;Totaal mannen en vrouwen;45 jaar of ouder;7;Geweldsmisdrijven;1999;50;3
7112;Totaal mannen en vrouwen;45 jaar of ouder;7;Geweldsmisdrijven;2000;50;3
7113;Totaal mannen en vrouwen;45 jaar of ouder;7;Geweldsmisdrijven;2001;50;3
7114;Totaal mannen en vrouwen;45 jaar of ouder;7;Geweldsmisdrijven;2002;80;4
7115;Totaal mannen en vrouwen;45 jaar of ouder;7;Geweldsmisdrijven;2003;130;5
7116;Totaal mannen en vrouwen;45 jaar of ouder;7;Geweldsmisdrijven;2004;170;7
7117;Totaal mannen en vrouwen;45 jaar of ouder;7;Geweldsmisdrijven;2005;160;6
7118;Totaal mannen en vrouwen;45 jaar of ouder;7;Geweldsmisdrijven;2006;180;7
7119;Totaal mannen en vrouwen;45 jaar of ouder;7;Geweldsmisdrijven;2007;200;7
7120;Totaal mannen en vrouwen;45 jaar of ouder;7;Geweldsmisdrijven;2008;180;6
7121;Totaal mannen en vrouwen;45 jaar of ouder;7;Geweldsmisdrijven;2009;200;7
7122;Totaal mannen en vrouwen;45 jaar of ouder;7;Geweldsmisdrijven;2010;190;6
7123;Totaal mannen en vrouwen;45 jaar of ouder;7;Geweldsmisdrijven;2011;170;5
7124;Totaal mannen en vrouwen;45 jaar of ouder;7;Verkeersmisdrijven;1999;110;7
7125;Totaal mannen en vrouwen;45 jaar of ouder;7;Verkeersmisdrijven;2000;130;7
7126;Totaal mannen en vrouwen;45 jaar of ouder;7;Verkeersmisdrijven;2001;120;6
7127;Totaal mannen en vrouwen;45 jaar of ouder;7;Verkeersmisdrijven;2002;150;7
7128;Totaal mannen en vrouwen;45 jaar of ouder;7;Verkeersmisdrijven;2003;170;7
7129;Totaal mannen en vrouwen;45 jaar of ouder;7;Verkeersmisdrijven;2004;180;7
7130;Totaal mannen en vrouwen;45 jaar of ouder;7;Verkeersmisdrijven;2005;190;8
7131;Totaal mannen en vrouwen;45 jaar of ouder;7;Verkeersmisdrijven;2006;210;8
7132;Totaal mannen en vrouwen;45 jaar of ouder;7;Verkeersmisdrijven;2007;210;7
7133;Totaal mannen en vrouwen;45 jaar of ouder;7;Verkeersmisdrijven;2008;230;8
7134;Totaal mannen en vrouwen;45 jaar of ouder;7;Verkeersmisdrijven;2009;210;7
7135;Totaal mannen en vrouwen;45 jaar of ouder;7;Verkeersmisdrijven;2010;200;6
7136;Totaal mannen en vrouwen;45 jaar of ouder;7;Verkeersmisdrijven;2011;150;5
7137;Totaal mannen en vrouwen;45 jaar of ouder;7;Drugsmisdrijven;1999;30;2
7138;Totaal mannen en vrouwen;45 jaar of ouder;7;Drugsmisdrijven;2000;30;1
7139;Totaal mannen en vrouwen;45 jaar of ouder;7;Drugsmisdrijven;2001;30;1
7140;Totaal mannen en vrouwen;45 jaar of ouder;7;Drugsmisdrijven;2002;60;3
7141;Totaal mannen en vrouwen;45 jaar of ouder;7;Drugsmisdrijven;2003;80;3
7142;Totaal mannen en vrouwen;45 jaar of ouder;7;Drugsmisdrijven;2004;80;3
7143;Totaal mannen en vrouwen;45 jaar of ouder;7;Drugsmisdrijven;2005;80;3
