ID;Geslacht;Onderwijssoort;Herkomstgroepering;Studierichting;Perioden;Eerstejaarsstudenten_1
7379;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;210 Kunstonderwijs algemeen;2003/'04;7
7380;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;210 Kunstonderwijs algemeen;2004/'05;4
7381;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;210 Kunstonderwijs algemeen;2005/'06;9
7382;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;210 Kunstonderwijs algemeen;2006/'07;10
7383;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;210 Kunstonderwijs algemeen;2007/'08;15
7384;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;210 Kunstonderwijs algemeen;2008/'09;21
7385;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;210 Kunstonderwijs algemeen;2009/'10;19
7386;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;210 Kunstonderwijs algemeen;2010/'11;38
7387;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;210 Kunstonderwijs algemeen;2011/'12;46
7388;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;210 Kunstonderwijs algemeen;2012/'13;119
7389;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;210 Kunstonderwijs algemeen;2013/'14;135
7390;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;210 Kunstonderwijs algemeen;2014/'15;186
7391;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;210 Kunstonderwijs algemeen;2015/'16;0
7392;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;1995/'96;105
7393;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;1996/'97;106
7394;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;1997/'98;121
7395;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;1998/'99;102
7396;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;1999/'00;132
7397;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;2000/'01;170
7398;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;2001/'02;185
7399;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;2002/'03;211
7400;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;2003/'04;206
7401;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;2004/'05;268
7402;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;2005/'06;264
7403;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;2006/'07;239
7404;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;2007/'08;297
7405;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;2008/'09;300
7406;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;2009/'10;352
7407;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;2010/'11;333
7408;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;2011/'12;413
7409;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;2012/'13;467
7410;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;2013/'14;431
7411;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;2014/'15;458
7412;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;211 Beeldende kunst;2015/'16;0
7413;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;1995/'96;99
7414;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;1996/'97;89
7415;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;1997/'98;119
7416;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;1998/'99;136
7417;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;1999/'00;151
7418;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;2000/'01;199
7419;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;2001/'02;261
7420;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;2002/'03;302
7421;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;2003/'04;341
7422;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;2004/'05;400
7423;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;2005/'06;366
7424;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;2006/'07;344
7425;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;2007/'08;345
7426;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;2008/'09;402
7427;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;2009/'10;503
7428;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;2010/'11;478
7429;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;2011/'12;529
7430;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;2012/'13;665
7431;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;2013/'14;672
7432;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;2014/'15;715
7433;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;212 Uitvoerende kunst;2015/'16;0
7434;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;1995/'96;3
7435;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;1996/'97;5
7436;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;1997/'98;4
7437;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;1998/'99;3
7438;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;1999/'00;5
7439;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;2000/'01;12
7440;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;2001/'02;21
7441;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;2002/'03;21
7442;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;2003/'04;30
7443;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;2004/'05;41
7444;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;2005/'06;37
7445;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;2006/'07;37
7446;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;2007/'08;55
7447;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;2008/'09;55
7448;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;2009/'10;59
7449;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;2010/'11;78
7450;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;2011/'12;76
7451;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;2012/'13;124
7452;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;2013/'14;123
7453;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;2014/'15;128
7454;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;213 Audiovisuele techniek;2015/'16;0
7455;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;1995/'96;8
7456;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;1996/'97;11
7457;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;1997/'98;8
7458;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;1998/'99;5
7459;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;1999/'00;7
7460;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;2000/'01;11
7461;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;2001/'02;11
7462;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;2002/'03;14
7463;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;2003/'04;27
7464;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;2004/'05;33
7465;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;2005/'06;37
7466;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;2006/'07;61
7467;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;2007/'08;48
7468;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;2008/'09;62
7469;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;2009/'10;104
7470;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;2010/'11;79
7471;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;2011/'12;140
7472;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;2012/'13;197
7473;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;2013/'14;205
7474;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;2014/'15;193
7475;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;214 Vormgeving;2015/'16;0
7476;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;1995/'96;0
7477;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;1996/'97;0
7478;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;1997/'98;0
7479;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;1998/'99;0
7480;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;1999/'00;0
7481;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;2000/'01;0
7482;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;2001/'02;0
7483;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;2002/'03;0
7484;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;2003/'04;0
7485;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;2004/'05;0
7486;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;2005/'06;0
7487;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;2006/'07;0
7488;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;2007/'08;0
7489;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;2008/'09;0
7490;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;2009/'10;0
7491;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;2010/'11;0
7492;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;2011/'12;0
7493;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;2012/'13;0
7494;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;2013/'14;0
7495;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;2014/'15;0
7496;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;215 Kunstnijverheid;2015/'16;0
7497;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;1995/'96;131
7498;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;1996/'97;137
7499;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;1997/'98;125
7500;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;1998/'99;147
7501;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;1999/'00;130
7502;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;2000/'01;145
7503;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;2001/'02;130
7504;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;2002/'03;169
7505;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;2003/'04;250
7506;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;2004/'05;290
7507;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;2005/'06;322
7508;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;2006/'07;346
7509;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;2007/'08;416
7510;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;2008/'09;521
7511;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;2009/'10;633
7512;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;2010/'11;589
7513;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;2011/'12;659
7514;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;2012/'13;827
7515;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;2013/'14;767
7516;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;2014/'15;829
7517;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;22;2015/'16;0
7518;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;1995/'96;0
7519;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;1996/'97;0
7520;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;1997/'98;0
7521;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;1998/'99;0
7522;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;1999/'00;0
7523;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;2000/'01;0
7524;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;2001/'02;0
7525;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;2002/'03;0
7526;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;2003/'04;0
7527;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;2004/'05;0
7528;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;2005/'06;0
7529;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;2006/'07;0
7530;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;2007/'08;0
7531;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;2008/'09;0
7532;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;2009/'10;0
7533;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;2010/'11;0
7534;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;2011/'12;0
7535;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;2012/'13;0
7536;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;2013/'14;0
7537;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;2014/'15;0
7538;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;220 Humaniora algemeen;2015/'16;0
7539;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;1995/'96;4
7540;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;1996/'97;9
7541;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;1997/'98;8
7542;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;1998/'99;8
7543;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;1999/'00;5
7544;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;2000/'01;8
7545;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;2001/'02;8
7546;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;2002/'03;7
7547;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;2003/'04;23
7548;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;2004/'05;19
7549;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;2005/'06;16
7550;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;2006/'07;25
7551;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;2007/'08;53
7552;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;2008/'09;40
7553;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;2009/'10;20
7554;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;2010/'11;27
7555;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;2011/'12;25
7556;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;2012/'13;16
7557;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;2013/'14;16
7558;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;2014/'15;22
7559;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;221 Godsdienst algemeen;2015/'16;0
7560;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;1995/'96;83
7561;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;1996/'97;98
7562;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;1997/'98;75
7563;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;1998/'99;81
7564;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;1999/'00;76
7565;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;2000/'01;84
7566;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;2001/'02;68
7567;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;2002/'03;65
7568;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;2003/'04;65
7569;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;2004/'05;72
7570;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;2005/'06;99
7571;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;2006/'07;90
7572;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;2007/'08;97
7573;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;2008/'09;101
7574;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;2009/'10;125
7575;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;2010/'11;110
7576;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;2011/'12;119
7577;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;2012/'13;118
7578;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;2013/'14;82
7579;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;2014/'15;105
7580;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;222 Vreemde talen;2015/'16;0
7581;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;1995/'96;17
7582;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;1996/'97;14
7583;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;1997/'98;21
7584;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;1998/'99;31
7585;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;1999/'00;17
7586;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;2000/'01;19
7587;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;2001/'02;16
7588;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;2002/'03;19
7589;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;2003/'04;25
7590;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;2004/'05;15
7591;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;2005/'06;27
7592;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;2006/'07;27
7593;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;2007/'08;17
7594;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;2008/'09;23
7595;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;2009/'10;14
7596;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;2010/'11;22
7597;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;2011/'12;24
7598;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;2012/'13;17
7599;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon, 1e generatie;223 Nederlands algemeen;2013/'14;24
