ID;Geslacht;Leeftijd;Cijfersoort;Perioden;TotaalContacten_1;ConsultenOpDePraktijk_2;Visites_3;TelefonischeConsulten_4;TotaalContacten_5;ConsultenOpDePraktijk_6;Visites_7;TelefonischeConsulten_8;TotaalContacten_9;ConsultenOpDePraktijk_10;Visites_11;TelefonischeConsulten_12
1589;Vrouwen;25 tot 30 jaar;Waarde;2009;81.9;77.6;5.4;45.9;4.0;3.0;0.1;1.0;5.0;3.6;0.1;1.2
1590;Vrouwen;25 tot 30 jaar;Waarde;2010;82.9;78.3;4.3;49.0;4.3;3.1;0.1;1.2;5.3;3.7;0.1;1.4
1591;Vrouwen;25 tot 30 jaar;Waarde;2011;81.7;76.3;4.0;49.6;4.2;2.9;0.1;1.2;5.1;3.6;0.1;1.5
1592;Vrouwen;25 tot 30 jaar;Waarde;2012;84.2;78.9;4.0;54.5;4.8;3.3;0.1;1.4;5.7;3.9;0.1;1.7
1593;Vrouwen;25 tot 30 jaar;Waarde;2013;84.3;79.1;3.4;54.9;4.6;3.2;0.0;1.4;5.5;3.7;0.1;1.7
1594;Vrouwen;25 tot 30 jaar;Waarde;2014;82.6;77.2;3.4;53.6;4.6;3.1;0.0;1.4;5.5;3.8;0.1;1.7
1595;Vrouwen;25 tot 30 jaar;Waarde;2015;82.2;76.7;3.4;54.0;4.7;3.2;0.0;1.5;5.7;3.8;0.1;1.8
1596;Vrouwen;25 tot 30 jaar;Waarde;2016;83.5;78.0;3.0;56.1;4.8;3.2;0.0;1.5;5.7;3.8;0.0;1.8
1597;Vrouwen;25 tot 30 jaar;Waarde;2017;83.0;77.8;2.5;55.6;4.8;3.2;0.0;1.5;5.7;3.8;0.0;1.8
1598;Vrouwen;25 tot 30 jaar;Waarde;2018;83.6;78.0;2.5;57.5;4.9;3.2;0.0;1.7;5.8;3.8;0.0;2.0
1599;Vrouwen;25 tot 30 jaar;Standaardfout;2006;0.5;0.5;0.2;0.6;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1600;Vrouwen;25 tot 30 jaar;Standaardfout;2007;0.5;0.5;0.2;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1601;Vrouwen;25 tot 30 jaar;Standaardfout;2008;0.4;0.4;0.2;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1602;Vrouwen;25 tot 30 jaar;Standaardfout;2009;0.7;0.7;0.4;0.8;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1603;Vrouwen;25 tot 30 jaar;Standaardfout;2010;0.6;0.6;0.3;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1604;Vrouwen;25 tot 30 jaar;Standaardfout;2011;0.8;0.9;0.4;1.0;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1605;Vrouwen;25 tot 30 jaar;Standaardfout;2012;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1606;Vrouwen;25 tot 30 jaar;Standaardfout;2013;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1607;Vrouwen;25 tot 30 jaar;Standaardfout;2014;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1608;Vrouwen;25 tot 30 jaar;Standaardfout;2015;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1609;Vrouwen;25 tot 30 jaar;Standaardfout;2016;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1610;Vrouwen;25 tot 30 jaar;Standaardfout;2017;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1611;Vrouwen;25 tot 30 jaar;Standaardfout;2018;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1612;Vrouwen;30 tot 35 jaar;Waarde;2006;81.2;77.9;5.6;39.0;3.7;2.9;0.1;0.8;4.6;3.5;0.1;1.0
1613;Vrouwen;30 tot 35 jaar;Waarde;2007;80.2;75.8;5.4;40.3;3.6;2.7;0.1;0.8;4.5;3.4;0.1;1.0
1614;Vrouwen;30 tot 35 jaar;Waarde;2008;83.4;79.0;5.8;45.0;4.1;3.0;0.1;1.0;4.9;3.7;0.1;1.2
1615;Vrouwen;30 tot 35 jaar;Waarde;2009;85.9;81.1;6.8;48.2;4.3;3.2;0.1;1.1;5.1;3.7;0.1;1.3
1616;Vrouwen;30 tot 35 jaar;Waarde;2010;84.9;79.4;6.0;51.5;4.5;3.2;0.1;1.2;5.3;3.7;0.1;1.4
1617;Vrouwen;30 tot 35 jaar;Waarde;2011;85.3;80.7;6.4;52.7;4.4;3.1;0.1;1.2;5.1;3.6;0.1;1.4
1618;Vrouwen;30 tot 35 jaar;Waarde;2012;86.4;81.2;5.1;56.0;5.0;3.4;0.1;1.5;5.8;3.9;0.1;1.7
1619;Vrouwen;30 tot 35 jaar;Waarde;2013;86.5;81.2;4.4;56.3;4.8;3.2;0.1;1.5;5.5;3.8;0.1;1.7
1620;Vrouwen;30 tot 35 jaar;Waarde;2014;85.7;80.3;4.6;56.3;4.9;3.3;0.1;1.5;5.7;3.9;0.1;1.7
1621;Vrouwen;30 tot 35 jaar;Waarde;2015;85.3;80.0;4.7;57.1;5.0;3.4;0.1;1.6;5.9;4.0;0.1;1.8
1622;Vrouwen;30 tot 35 jaar;Waarde;2016;85.9;80.3;4.3;58.3;5.0;3.3;0.1;1.6;5.8;3.9;0.1;1.9
1623;Vrouwen;30 tot 35 jaar;Waarde;2017;85.6;80.0;3.6;58.4;5.0;3.4;0.1;1.6;5.9;3.9;0.1;1.9
1624;Vrouwen;30 tot 35 jaar;Waarde;2018;85.8;80.0;3.5;59.8;5.1;3.3;0.0;1.7;6.0;3.9;0.1;2.0
1625;Vrouwen;30 tot 35 jaar;Standaardfout;2006;0.5;0.5;0.3;0.6;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1626;Vrouwen;30 tot 35 jaar;Standaardfout;2007;0.4;0.5;0.2;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1627;Vrouwen;30 tot 35 jaar;Standaardfout;2008;0.4;0.4;0.2;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1628;Vrouwen;30 tot 35 jaar;Standaardfout;2009;0.6;0.7;0.4;0.8;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
1629;Vrouwen;30 tot 35 jaar;Standaardfout;2010;0.5;0.6;0.3;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1630;Vrouwen;30 tot 35 jaar;Standaardfout;2011;0.7;0.7;0.5;1.0;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1631;Vrouwen;30 tot 35 jaar;Standaardfout;2012;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1632;Vrouwen;30 tot 35 jaar;Standaardfout;2013;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1633;Vrouwen;30 tot 35 jaar;Standaardfout;2014;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1634;Vrouwen;30 tot 35 jaar;Standaardfout;2015;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1635;Vrouwen;30 tot 35 jaar;Standaardfout;2016;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1636;Vrouwen;30 tot 35 jaar;Standaardfout;2017;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1637;Vrouwen;30 tot 35 jaar;Standaardfout;2018;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1638;Vrouwen;35 tot 40 jaar;Waarde;2006;79.8;76.4;3.7;35.6;3.6;2.9;0.1;0.7;4.6;3.6;0.1;0.9
1639;Vrouwen;35 tot 40 jaar;Waarde;2007;78.1;74.0;3.4;37.5;3.4;2.6;0.1;0.7;4.4;3.4;0.1;1.0
1640;Vrouwen;35 tot 40 jaar;Waarde;2008;82.8;78.9;3.9;43.1;4.0;3.0;0.1;0.9;4.8;3.7;0.1;1.1
1641;Vrouwen;35 tot 40 jaar;Waarde;2009;84.6;80.5;4.7;46.7;4.3;3.2;0.1;1.0;5.1;3.8;0.1;1.2
1642;Vrouwen;35 tot 40 jaar;Waarde;2010;83.8;78.8;3.6;50.0;4.5;3.3;0.1;1.2;5.4;3.9;0.1;1.4
1643;Vrouwen;35 tot 40 jaar;Waarde;2011;83.9;79.8;3.7;48.4;4.5;3.2;0.1;1.2;5.3;3.9;0.1;1.4
1644;Vrouwen;35 tot 40 jaar;Waarde;2012;84.9;80.3;3.1;52.4;4.8;3.4;0.0;1.3;5.6;4.0;0.1;1.6
1645;Vrouwen;35 tot 40 jaar;Waarde;2013;85.1;80.5;3.0;53.3;4.6;3.3;0.0;1.3;5.5;3.8;0.1;1.6
1646;Vrouwen;35 tot 40 jaar;Waarde;2014;84.6;80.2;3.0;52.6;4.7;3.3;0.0;1.3;5.6;4.0;0.1;1.6
1647;Vrouwen;35 tot 40 jaar;Waarde;2015;84.8;80.0;3.4;54.6;5.0;3.5;0.1;1.4;5.9;4.1;0.1;1.7
1648;Vrouwen;35 tot 40 jaar;Waarde;2016;85.1;80.4;2.8;55.6;5.0;3.4;0.0;1.5;5.8;4.0;0.0;1.8
1649;Vrouwen;35 tot 40 jaar;Waarde;2017;84.6;79.9;2.5;55.8;5.0;3.4;0.0;1.5;5.9;4.0;0.0;1.8
1650;Vrouwen;35 tot 40 jaar;Waarde;2018;84.6;79.5;2.4;56.7;5.0;3.3;0.0;1.6;5.9;3.9;0.0;1.9
1651;Vrouwen;35 tot 40 jaar;Standaardfout;2006;0.4;0.5;0.2;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1652;Vrouwen;35 tot 40 jaar;Standaardfout;2007;0.4;0.4;0.2;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1653;Vrouwen;35 tot 40 jaar;Standaardfout;2008;0.4;0.4;0.2;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1654;Vrouwen;35 tot 40 jaar;Standaardfout;2009;0.6;0.6;0.3;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1655;Vrouwen;35 tot 40 jaar;Standaardfout;2010;0.5;0.6;0.3;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1656;Vrouwen;35 tot 40 jaar;Standaardfout;2011;0.7;0.8;0.3;1.0;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1657;Vrouwen;35 tot 40 jaar;Standaardfout;2012;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1658;Vrouwen;35 tot 40 jaar;Standaardfout;2013;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1659;Vrouwen;35 tot 40 jaar;Standaardfout;2014;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1660;Vrouwen;35 tot 40 jaar;Standaardfout;2015;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1661;Vrouwen;35 tot 40 jaar;Standaardfout;2016;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1662;Vrouwen;35 tot 40 jaar;Standaardfout;2017;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1663;Vrouwen;35 tot 40 jaar;Standaardfout;2018;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1664;Vrouwen;40 tot 45 jaar;Waarde;2006;78.9;76.1;2.3;33.5;3.7;3.0;0.0;0.7;4.7;3.8;0.0;0.8
1665;Vrouwen;40 tot 45 jaar;Waarde;2007;78.8;75.8;2.3;36.7;3.6;2.8;0.0;0.7;4.6;3.6;0.0;0.9
1666;Vrouwen;40 tot 45 jaar;Waarde;2008;82.0;78.9;2.3;40.4;4.0;3.1;0.0;0.8;4.9;3.8;0.1;1.0
1667;Vrouwen;40 tot 45 jaar;Waarde;2009;83.4;79.9;3.3;44.4;4.2;3.2;0.1;1.0;5.1;3.9;0.1;1.2
1668;Vrouwen;40 tot 45 jaar;Waarde;2010;82.1;77.9;1.8;46.5;4.5;3.4;0.1;1.1;5.5;4.1;0.1;1.3
1669;Vrouwen;40 tot 45 jaar;Waarde;2011;83.0;79.1;2.2;48.0;4.5;3.3;0.0;1.2;5.5;4.0;0.0;1.4
1670;Vrouwen;40 tot 45 jaar;Waarde;2012;83.4;79.5;2.5;49.6;4.7;3.4;0.0;1.3;5.6;4.1;0.1;1.5
1671;Vrouwen;40 tot 45 jaar;Waarde;2013;83.4;79.3;2.1;50.6;4.6;3.3;0.0;1.3;5.5;4.0;0.0;1.5
1672;Vrouwen;40 tot 45 jaar;Waarde;2014;82.8;78.8;2.0;50.0;4.7;3.4;0.0;1.3;5.7;4.1;0.0;1.5
1673;Vrouwen;40 tot 45 jaar;Waarde;2015;82.9;78.9;2.5;51.4;4.9;3.5;0.1;1.3;5.9;4.2;0.1;1.6
1674;Vrouwen;40 tot 45 jaar;Waarde;2016;83.6;79.4;1.9;53.6;4.9;3.4;0.0;1.4;5.9;4.1;0.0;1.7
1675;Vrouwen;40 tot 45 jaar;Waarde;2017;83.3;79.3;1.7;53.0;4.9;3.4;0.0;1.4;5.9;4.2;0.0;1.7
1676;Vrouwen;40 tot 45 jaar;Waarde;2018;83.4;78.8;1.8;54.4;4.9;3.3;0.0;1.5;5.9;4.0;0.0;1.8
1677;Vrouwen;40 tot 45 jaar;Standaardfout;2006;0.5;0.5;0.2;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1678;Vrouwen;40 tot 45 jaar;Standaardfout;2007;0.4;0.4;0.1;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1679;Vrouwen;40 tot 45 jaar;Standaardfout;2008;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1680;Vrouwen;40 tot 45 jaar;Standaardfout;2009;0.5;0.6;0.2;0.7;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
1681;Vrouwen;40 tot 45 jaar;Standaardfout;2010;0.5;0.5;0.2;0.6;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1682;Vrouwen;40 tot 45 jaar;Standaardfout;2011;0.6;0.7;0.4;0.9;0.1;0.1;0.0;0.1;0.1;0.1;0.0;0.1
1683;Vrouwen;40 tot 45 jaar;Standaardfout;2012;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1684;Vrouwen;40 tot 45 jaar;Standaardfout;2013;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1685;Vrouwen;40 tot 45 jaar;Standaardfout;2014;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1686;Vrouwen;40 tot 45 jaar;Standaardfout;2015;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1687;Vrouwen;40 tot 45 jaar;Standaardfout;2016;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1688;Vrouwen;40 tot 45 jaar;Standaardfout;2017;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1689;Vrouwen;40 tot 45 jaar;Standaardfout;2018;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1690;Vrouwen;45 tot 50 jaar;Waarde;2006;79.3;76.9;2.7;33.8;3.9;3.2;0.1;0.7;4.9;4.0;0.1;0.8
1691;Vrouwen;45 tot 50 jaar;Waarde;2007;79.9;76.9;2.6;37.2;3.9;3.1;0.1;0.8;4.9;3.9;0.1;0.9
1692;Vrouwen;45 tot 50 jaar;Waarde;2008;82.3;79.2;3.1;41.2;4.4;3.4;0.1;0.9;5.3;4.1;0.1;1.1
1693;Vrouwen;45 tot 50 jaar;Waarde;2009;82.7;80.0;3.6;43.3;4.6;3.5;0.1;1.0;5.5;4.3;0.1;1.2
1694;Vrouwen;45 tot 50 jaar;Waarde;2010;81.6;77.8;2.3;47.1;4.8;3.6;0.1;1.2;5.9;4.4;0.1;1.4
1695;Vrouwen;45 tot 50 jaar;Waarde;2011;83.3;79.2;2.2;48.5;4.8;3.6;0.0;1.2;5.8;4.3;0.1;1.4
1696;Vrouwen;45 tot 50 jaar;Waarde;2012;83.7;79.9;2.8;50.0;5.0;3.6;0.1;1.3;6.0;4.4;0.1;1.6
1697;Vrouwen;45 tot 50 jaar;Waarde;2013;83.9;80.1;2.4;49.7;4.7;3.4;0.0;1.3;5.7;4.1;0.1;1.5
1698;Vrouwen;45 tot 50 jaar;Waarde;2014;82.9;79.1;2.4;49.8;4.8;3.5;0.1;1.3;5.8;4.2;0.1;1.5
1699;Vrouwen;45 tot 50 jaar;Waarde;2015;82.8;78.9;3.2;50.9;5.0;3.6;0.1;1.3;6.1;4.3;0.1;1.6
1700;Vrouwen;45 tot 50 jaar;Waarde;2016;83.4;79.4;2.2;52.8;5.0;3.5;0.0;1.4;6.0;4.3;0.1;1.7
1701;Vrouwen;45 tot 50 jaar;Waarde;2017;82.9;78.9;2.1;52.6;5.0;3.5;0.0;1.4;6.1;4.3;0.1;1.7
1702;Vrouwen;45 tot 50 jaar;Waarde;2018;83.2;78.9;1.8;54.0;5.0;3.4;0.0;1.5;6.0;4.1;0.0;1.8
1703;Vrouwen;45 tot 50 jaar;Standaardfout;2006;0.5;0.5;0.2;0.5;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1704;Vrouwen;45 tot 50 jaar;Standaardfout;2007;0.4;0.4;0.2;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1705;Vrouwen;45 tot 50 jaar;Standaardfout;2008;0.4;0.4;0.2;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1706;Vrouwen;45 tot 50 jaar;Standaardfout;2009;0.6;0.6;0.3;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1707;Vrouwen;45 tot 50 jaar;Standaardfout;2010;0.5;0.5;0.2;0.6;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1708;Vrouwen;45 tot 50 jaar;Standaardfout;2011;0.6;0.7;0.2;0.8;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1709;Vrouwen;45 tot 50 jaar;Standaardfout;2012;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1710;Vrouwen;45 tot 50 jaar;Standaardfout;2013;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1711;Vrouwen;45 tot 50 jaar;Standaardfout;2014;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1712;Vrouwen;45 tot 50 jaar;Standaardfout;2015;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1713;Vrouwen;45 tot 50 jaar;Standaardfout;2016;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1714;Vrouwen;45 tot 50 jaar;Standaardfout;2017;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1715;Vrouwen;45 tot 50 jaar;Standaardfout;2018;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1716;Vrouwen;50 tot 55 jaar;Waarde;2006;80.6;78.3;3.7;35.8;4.2;3.4;0.1;0.7;5.2;4.2;0.1;0.9
1717;Vrouwen;50 tot 55 jaar;Waarde;2007;80.8;77.8;3.3;37.7;4.2;3.3;0.1;0.8;5.2;4.1;0.1;1.0
1718;Vrouwen;50 tot 55 jaar;Waarde;2008;83.5;80.5;3.7;42.3;4.6;3.6;0.1;0.9;5.6;4.3;0.1;1.1
1719;Vrouwen;50 tot 55 jaar;Waarde;2009;85.4;82.9;4.2;44.9;5.1;4.0;0.1;1.0;6.0;4.6;0.1;1.2
1720;Vrouwen;50 tot 55 jaar;Waarde;2010;84.5;81.1;3.3;49.3;5.4;4.1;0.1;1.2;6.4;4.9;0.1;1.5
1721;Vrouwen;50 tot 55 jaar;Waarde;2011;84.9;81.2;3.8;48.4;5.1;3.8;0.1;1.2;6.0;4.5;0.1;1.4
1722;Vrouwen;50 tot 55 jaar;Waarde;2012;84.9;81.6;3.7;51.2;5.3;3.9;0.1;1.4;6.3;4.6;0.1;1.6
1723;Vrouwen;50 tot 55 jaar;Waarde;2013;84.9;81.3;3.5;51.9;5.1;3.7;0.1;1.4;6.1;4.4;0.1;1.6
1724;Vrouwen;50 tot 55 jaar;Waarde;2014;84.5;80.8;3.4;52.0;5.2;3.8;0.1;1.4;6.2;4.5;0.1;1.6
1725;Vrouwen;50 tot 55 jaar;Waarde;2015;84.9;81.0;4.4;53.1;5.4;3.9;0.1;1.5;6.4;4.6;0.1;1.7
1726;Vrouwen;50 tot 55 jaar;Waarde;2016;85.2;81.4;3.1;55.0;5.4;3.8;0.1;1.5;6.4;4.5;0.1;1.8
1727;Vrouwen;50 tot 55 jaar;Waarde;2017;84.6;80.8;2.8;54.4;5.4;3.8;0.1;1.5;6.4;4.5;0.1;1.8
1728;Vrouwen;50 tot 55 jaar;Waarde;2018;84.7;80.4;2.7;56.1;5.3;3.6;0.1;1.6;6.3;4.3;0.1;1.9
1729;Vrouwen;50 tot 55 jaar;Standaardfout;2006;0.5;0.5;0.2;0.6;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
1730;Vrouwen;50 tot 55 jaar;Standaardfout;2007;0.4;0.4;0.2;0.5;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1731;Vrouwen;50 tot 55 jaar;Standaardfout;2008;0.4;0.4;0.2;0.5;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1732;Vrouwen;50 tot 55 jaar;Standaardfout;2009;0.5;0.6;0.3;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1733;Vrouwen;50 tot 55 jaar;Standaardfout;2010;0.5;0.5;0.2;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1734;Vrouwen;50 tot 55 jaar;Standaardfout;2011;0.6;0.7;0.4;0.9;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1735;Vrouwen;50 tot 55 jaar;Standaardfout;2012;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1736;Vrouwen;50 tot 55 jaar;Standaardfout;2013;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1737;Vrouwen;50 tot 55 jaar;Standaardfout;2014;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1738;Vrouwen;50 tot 55 jaar;Standaardfout;2015;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1739;Vrouwen;50 tot 55 jaar;Standaardfout;2016;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1740;Vrouwen;50 tot 55 jaar;Standaardfout;2017;0.1;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1741;Vrouwen;50 tot 55 jaar;Standaardfout;2018;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1742;Vrouwen;55 tot 60 jaar;Waarde;2006;81.4;79.0;5.0;36.2;4.5;3.6;0.1;0.8;5.5;4.4;0.2;0.9
1743;Vrouwen;55 tot 60 jaar;Waarde;2007;80.4;77.9;4.7;38.0;4.3;3.4;0.1;0.8;5.4;4.2;0.2;1.0
1744;Vrouwen;55 tot 60 jaar;Waarde;2008;84.5;81.7;5.2;43.7;5.0;3.9;0.1;1.0;6.0;4.6;0.2;1.2
1745;Vrouwen;55 tot 60 jaar;Waarde;2009;84.8;82.2;5.3;44.5;5.2;4.0;0.1;1.0;6.1;4.8;0.1;1.2
1746;Vrouwen;55 tot 60 jaar;Waarde;2010;84.7;81.6;4.7;49.0;5.7;4.2;0.2;1.3;6.7;5.0;0.2;1.5
1747;Vrouwen;55 tot 60 jaar;Waarde;2011;84.7;81.6;4.8;50.4;5.3;3.9;0.1;1.2;6.3;4.7;0.1;1.5
1748;Vrouwen;55 tot 60 jaar;Waarde;2012;85.9;82.5;4.7;52.2;5.6;4.1;0.1;1.4;6.6;4.8;0.1;1.7
1749;Vrouwen;55 tot 60 jaar;Waarde;2013;85.2;81.7;4.2;52.4;5.3;3.8;0.1;1.4;6.3;4.5;0.1;1.6
1750;Vrouwen;55 tot 60 jaar;Waarde;2014;85.1;81.8;4.4;52.5;5.5;4.0;0.1;1.4;6.5;4.7;0.1;1.6
1751;Vrouwen;55 tot 60 jaar;Waarde;2015;85.5;81.9;5.8;53.7;5.7;4.0;0.2;1.5;6.7;4.7;0.2;1.8
1752;Vrouwen;55 tot 60 jaar;Waarde;2016;85.5;81.9;4.2;55.3;5.6;3.9;0.1;1.6;6.6;4.6;0.1;1.8
1753;Vrouwen;55 tot 60 jaar;Waarde;2017;84.9;81.3;3.7;54.3;5.6;3.9;0.1;1.6;6.6;4.6;0.1;1.8
1754;Vrouwen;55 tot 60 jaar;Waarde;2018;85.1;81.0;3.9;56.0;5.5;3.8;0.1;1.6;6.4;4.4;0.1;1.9
1755;Vrouwen;55 tot 60 jaar;Standaardfout;2006;0.5;0.5;0.3;0.6;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1756;Vrouwen;55 tot 60 jaar;Standaardfout;2007;0.4;0.5;0.2;0.5;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1757;Vrouwen;55 tot 60 jaar;Standaardfout;2008;0.4;0.4;0.2;0.5;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1758;Vrouwen;55 tot 60 jaar;Standaardfout;2009;0.6;0.6;0.3;0.8;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1759;Vrouwen;55 tot 60 jaar;Standaardfout;2010;0.5;0.5;0.3;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1760;Vrouwen;55 tot 60 jaar;Standaardfout;2011;0.7;0.7;0.5;0.9;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1761;Vrouwen;55 tot 60 jaar;Standaardfout;2012;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1762;Vrouwen;55 tot 60 jaar;Standaardfout;2013;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1763;Vrouwen;55 tot 60 jaar;Standaardfout;2014;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1764;Vrouwen;55 tot 60 jaar;Standaardfout;2015;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1765;Vrouwen;55 tot 60 jaar;Standaardfout;2016;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
