ID;KenmerkenWerknemer;CaoSector;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
480;Leeftijd: 35 tot 40 jaar;Totaal;2009;935.4;32.8;46.1;62.4;79.7;100.4;143.4;757.4;20.2;28.3;38.6;49.8;63.2;91.8
481;Leeftijd: 35 tot 40 jaar;Totaal;2010;891.8;34.0;48.1;64.3;80.5;102.4;140.2;721.6;20.8;29.5;40.0;50.7;64.5;90.6
482;Leeftijd: 35 tot 40 jaar;Totaal;2011;850.4;31.0;45.0;60.8;76.1;96.5;132.4;687.0;18.5;27.2;37.5;47.5;60.6;85.3
483;Leeftijd: 35 tot 40 jaar;Totaal;2012;808.6;27.6;41.7;57.2;71.3;89.9;123.8;654.3;16.0;24.9;34.9;44.1;56.0;79.3
484;Leeftijd: 35 tot 40 jaar;Totaal;2013;773.8;23.7;37.9;51.9;65.3;82.5;115.3;628.2;14.5;23.7;32.8;41.5;52.6;75.1
485;Leeftijd: 35 tot 40 jaar;Totaal;2014;758.3;24.8;39.9;54.7;68.8;84.5;116.5;617.2;15.1;25.0;34.4;44.0;54.2;76.3
486;Leeftijd: 35 tot 40 jaar;Totaal;2015;759.3;23.5;38.6;53.4;67.5;83.3;115.7;619.4;14.6;24.5;33.9;43.4;53.9;76.3
487;Leeftijd: 35 tot 40 jaar;Totaal;2016;769.5;25.3;42.4;57.8;72.8;88.6;123.0;630.1;16.1;27.4;37.2;47.5;58.2;82.2
488;Leeftijd: 35 tot 40 jaar;Totaal;2017;784.6;25.5;44.4;61.3;77.3;93.7;131.4;641.0;16.0;28.3;39.1;50.2;61.5;88.0
489;Leeftijd: 35 tot 40 jaar;Totaal;2018;798.5;26.2;44.7;62.9;80.5;97.5;136.9;654.4;16.4;28.3;40.1;52.3;64.4;92.3
490;Leeftijd: 35 tot 40 jaar;Totaal;2019;811.0;24.5;43.3;62.2;81.6;99.6;139.0;666.3;15.1;27.7;40.0;53.2;66.0;94.4
491;Leeftijd: 35 tot 40 jaar;Totaal;2020;806.9;21.8;38.2;55.2;73.5;91.9;129.9;666.2;13.8;24.9;36.3;48.8;61.7;89.2
492;Leeftijd: 35 tot 40 jaar;Totaal;2021;822.4;20.9;36.7;53.6;71.5;89.9;129.0;683.3;13.7;24.5;36.0;48.5;61.5;89.9
493;Leeftijd: 35 tot 40 jaar;Totaal;2022;853.4;20.2;34.0;50.3;67.8;85.3;125.0;710.2;13.2;22.6;33.5;45.7;58.2;86.9
494;Leeftijd: 35 tot 40 jaar;Totaal;2023;874.3;26.3;46.9;67.5;88.3;110.7;152.3;730.8;17.2;31.3;45.7;60.6;76.8;108.7
495;Leeftijd: 35 tot 40 jaar;Particuliere bedrijven;2009;678.9;25.1;35.5;48.3;61.7;78.0;112.4;564.1;14.7;20.9;28.7;37.2;47.4;70.2
496;Leeftijd: 35 tot 40 jaar;Particuliere bedrijven;2010;636.2;24.2;35.1;47.5;60.2;78.0;108.7;530.7;14.7;21.3;29.3;37.6;48.5;69.8
497;Leeftijd: 35 tot 40 jaar;Particuliere bedrijven;2011;601.8;22.7;33.5;45.4;57.7;74.4;103.8;501.7;13.3;20.0;27.7;35.8;46.2;66.6
498;Leeftijd: 35 tot 40 jaar;Particuliere bedrijven;2012;567.5;20.5;30.9;42.3;53.9;69.0;97.2;473.8;11.8;18.2;25.6;33.3;42.8;62.4
499;Leeftijd: 35 tot 40 jaar;Particuliere bedrijven;2013;538.6;18.2;28.4;39.6;50.6;64.2;92.2;451.2;11.1;17.5;24.7;32.0;40.8;60.1
500;Leeftijd: 35 tot 40 jaar;Particuliere bedrijven;2014;526.3;18.9;29.7;41.4;52.9;66.4;94.3;441.7;11.5;18.3;25.8;33.6;42.4;61.8
501;Leeftijd: 35 tot 40 jaar;Particuliere bedrijven;2015;527.7;18.3;29.5;41.7;53.5;67.2;95.9;443.5;11.3;18.4;26.3;34.1;43.3;63.4
502;Leeftijd: 35 tot 40 jaar;Particuliere bedrijven;2016;536.3;20.4;33.1;46.5;59.3;73.1;104.0;452.4;12.8;21.0;29.7;38.4;47.9;69.7
503;Leeftijd: 35 tot 40 jaar;Particuliere bedrijven;2017;547.5;20.9;34.8;49.5;63.3;78.1;112.5;461.8;13.0;21.9;31.5;41.1;51.4;75.9
504;Leeftijd: 35 tot 40 jaar;Particuliere bedrijven;2018;557.7;21.2;35.3;50.6;65.8;81.1;116.7;472.2;13.2;22.2;32.3;42.9;53.8;79.5
505;Leeftijd: 35 tot 40 jaar;Particuliere bedrijven;2019;563.0;19.8;34.2;50.0;66.1;82.0;117.2;478.3;12.1;21.8;32.3;43.5;54.9;80.7
506;Leeftijd: 35 tot 40 jaar;Particuliere bedrijven;2020;553.1;17.4;30.1;44.4;59.4;74.9;108.2;473.5;11.1;19.7;29.4;39.8;51.1;75.6
507;Leeftijd: 35 tot 40 jaar;Particuliere bedrijven;2021;559.2;17.1;29.7;43.8;58.6;74.0;107.8;482.0;11.1;19.7;29.4;39.9;51.2;76.4
508;Leeftijd: 35 tot 40 jaar;Particuliere bedrijven;2022;579.9;16.4;27.6;41.5;56.2;71.0;104.8;500.4;10.7;18.3;27.6;38.0;48.9;74.0
509;Leeftijd: 35 tot 40 jaar;Particuliere bedrijven;2023;589.9;21.2;37.6;55.2;73.2;92.2;126.4;511.6;13.9;25.2;37.7;50.8;65.0;92.4
510;Leeftijd: 35 tot 40 jaar;Gesubsidieerde instellingen;2009;140.9;6.2;9.0;12.3;15.9;19.8;27.2;98.6;4.4;6.3;8.6;11.1;14.0;19.0
511;Leeftijd: 35 tot 40 jaar;Gesubsidieerde instellingen;2010;139.6;7.4;10.6;14.1;17.3;20.9;27.1;96.4;4.7;6.7;9.0;11.3;13.9;18.0
512;Leeftijd: 35 tot 40 jaar;Gesubsidieerde instellingen;2011;135.7;7.0;10.0;13.5;16.3;19.6;25.2;93.8;4.2;6.2;8.6;10.5;12.8;16.5
513;Leeftijd: 35 tot 40 jaar;Gesubsidieerde instellingen;2012;131.0;5.8;9.3;13.2;15.5;18.5;23.3;91.1;3.4;5.8;8.2;9.6;11.7;14.8
514;Leeftijd: 35 tot 40 jaar;Gesubsidieerde instellingen;2013;127.0;4.2;8.0;10.7;12.9;16.1;20.4;88.7;2.3;5.0;6.8;8.1;10.2;13.0
515;Leeftijd: 35 tot 40 jaar;Gesubsidieerde instellingen;2014;123.9;4.1;8.3;11.2;13.6;15.5;19.1;87.4;2.2;5.2;7.0;8.7;9.9;12.2
516;Leeftijd: 35 tot 40 jaar;Gesubsidieerde instellingen;2015;122.6;3.7;7.5;9.9;12.0;13.9;17.0;87.1;2.1;4.9;6.4;7.9;9.1;11.0
517;Leeftijd: 35 tot 40 jaar;Gesubsidieerde instellingen;2016;122.3;3.4;7.5;9.2;11.3;13.1;16.1;87.3;2.1;5.2;6.2;7.6;8.7;10.5
518;Leeftijd: 35 tot 40 jaar;Gesubsidieerde instellingen;2017;124.0;2.9;7.6;9.6;11.7;13.1;15.9;87.5;1.8;5.1;6.1;7.6;8.5;10.2
519;Leeftijd: 35 tot 40 jaar;Gesubsidieerde instellingen;2018;126.4;3.1;7.2;9.9;12.1;13.6;16.7;89.6;1.9;4.7;6.2;7.8;8.8;10.6
520;Leeftijd: 35 tot 40 jaar;Gesubsidieerde instellingen;2019;130.7;2.6;6.6;9.4;12.4;14.3;17.8;92.9;1.6;4.4;6.0;7.9;9.1;11.2
521;Leeftijd: 35 tot 40 jaar;Gesubsidieerde instellingen;2020;134.8;2.5;5.9;8.4;11.4;13.9;18.0;96.1;1.6;4.0;5.5;7.4;8.9;11.3
522;Leeftijd: 35 tot 40 jaar;Gesubsidieerde instellingen;2021;140.2;2.4;5.3;7.9;10.7;13.2;17.9;100.7;1.5;3.6;5.3;7.1;8.6;11.3
523;Leeftijd: 35 tot 40 jaar;Gesubsidieerde instellingen;2022;145.8;2.5;4.8;7.1;9.6;12.0;17.1;105.3;1.6;3.4;4.8;6.5;7.9;10.9
524;Leeftijd: 35 tot 40 jaar;Gesubsidieerde instellingen;2023;150.7;3.4;7.3;10.0;12.6;15.4;21.8;109.5;2.2;4.9;6.7;8.2;9.9;13.7
525;Leeftijd: 35 tot 40 jaar;Overheid;2009;115.6;1.4;1.5;1.8;2.1;2.6;3.8;94.7;1.0;1.1;1.3;1.5;1.8;2.6
526;Leeftijd: 35 tot 40 jaar;Overheid;2010;115.9;2.3;2.5;2.7;3.0;3.4;4.5;94.5;1.4;1.5;1.6;1.8;2.1;2.8
527;Leeftijd: 35 tot 40 jaar;Overheid;2011;112.9;1.4;1.6;1.8;2.1;2.5;3.5;91.6;0.9;1.0;1.2;1.3;1.6;2.3
528;Leeftijd: 35 tot 40 jaar;Overheid;2012;110.0;1.3;1.5;1.8;2.0;2.4;3.2;89.4;0.8;1.0;1.1;1.2;1.5;2.1
529;Leeftijd: 35 tot 40 jaar;Overheid;2013;108.2;1.3;1.5;1.6;1.8;2.1;2.7;88.3;1.1;1.2;1.3;1.4;1.6;2.0
530;Leeftijd: 35 tot 40 jaar;Overheid;2014;108.1;1.8;2.0;2.1;2.3;2.6;3.1;88.1;1.4;1.5;1.6;1.7;1.8;2.2
531;Leeftijd: 35 tot 40 jaar;Overheid;2015;109.0;1.5;1.6;1.8;1.9;2.2;2.8;88.7;1.1;1.2;1.3;1.4;1.5;1.9
532;Leeftijd: 35 tot 40 jaar;Overheid;2016;110.9;1.5;1.8;2.0;2.2;2.4;2.9;90.5;1.1;1.2;1.3;1.4;1.5;1.9
533;Leeftijd: 35 tot 40 jaar;Overheid;2017;113.0;1.7;2.0;2.2;2.3;2.5;3.0;91.7;1.2;1.3;1.4;1.5;1.6;2.0
534;Leeftijd: 35 tot 40 jaar;Overheid;2018;114.4;1.9;2.2;2.4;2.6;2.8;3.5;92.7;1.3;1.4;1.5;1.6;1.8;2.2
535;Leeftijd: 35 tot 40 jaar;Overheid;2019;117.4;2.1;2.5;2.8;3.1;3.4;4.0;95.1;1.3;1.5;1.7;1.8;2.0;2.5
536;Leeftijd: 35 tot 40 jaar;Overheid;2020;119.1;1.9;2.2;2.4;2.7;3.0;3.8;96.6;1.1;1.3;1.4;1.6;1.8;2.3
537;Leeftijd: 35 tot 40 jaar;Overheid;2021;123.0;1.5;1.7;2.0;2.3;2.7;3.3;100.6;1.0;1.2;1.3;1.5;1.7;2.2
538;Leeftijd: 35 tot 40 jaar;Overheid;2022;127.7;1.3;1.5;1.8;2.0;2.3;3.1;104.5;0.8;1.0;1.1;1.2;1.4;2.0
539;Leeftijd: 35 tot 40 jaar;Overheid;2023;133.6;1.8;2.0;2.3;2.6;3.0;4.1;109.7;1.1;1.2;1.3;1.5;1.9;2.6
540;Leeftijd: 40 tot 45 jaar;Totaal;2009;989.3;36.1;50.2;67.3;85.4;108.0;155.0;793.0;21.8;30.1;40.6;52.0;66.2;96.6
541;Leeftijd: 40 tot 45 jaar;Totaal;2010;992.5;39.0;54.5;72.1;89.8;114.4;157.3;793.0;23.3;32.4;43.4;54.7;69.8;98.1
542;Leeftijd: 40 tot 45 jaar;Totaal;2011;988.6;36.8;52.4;70.0;87.3;110.9;153.0;788.7;21.2;30.6;41.5;52.4;67.0;94.5
543;Leeftijd: 40 tot 45 jaar;Totaal;2012;969.6;33.2;49.8;68.1;84.5;106.7;147.1;774.7;18.7;28.6;39.6;49.9;63.5;89.7
544;Leeftijd: 40 tot 45 jaar;Totaal;2013;932.1;28.8;45.3;61.3;76.9;97.2;136.5;746.6;17.0;27.2;37.0;46.6;59.0;84.2
545;Leeftijd: 40 tot 45 jaar;Totaal;2014;886.2;28.7;46.0;62.4;78.2;96.2;133.2;711.3;16.8;27.5;37.4;47.6;58.7;82.6
546;Leeftijd: 40 tot 45 jaar;Totaal;2015;846.6;25.5;41.8;57.5;72.8;89.7;124.5;681.2;15.3;25.5;34.8;44.5;55.2;77.6
547;Leeftijd: 40 tot 45 jaar;Totaal;2016;812.5;25.7;43.0;58.3;73.6;89.7;125.0;657.1;15.8;26.7;36.0;45.9;56.3;79.3
548;Leeftijd: 40 tot 45 jaar;Totaal;2017;792.7;23.9;42.6;58.8;74.0;89.9;126.8;641.3;14.8;26.5;36.2;46.4;56.9;81.3
549;Leeftijd: 40 tot 45 jaar;Totaal;2018;787.0;23.9;41.7;59.0;75.6;91.3;128.9;639.3;14.9;26.0;36.8;48.0;58.7;83.9
550;Leeftijd: 40 tot 45 jaar;Totaal;2019;788.0;22.2;39.6;56.9;75.1;91.6;128.5;642.3;13.8;25.2;36.2;48.2;59.5;84.9
551;Leeftijd: 40 tot 45 jaar;Totaal;2020;780.0;19.3;34.6;50.0;67.2;84.2;119.5;638.8;12.4;22.5;32.6;44.1;55.6;80.0
552;Leeftijd: 40 tot 45 jaar;Totaal;2021;794.6;18.4;33.0;48.5;65.0;81.6;118.5;654.7;12.2;22.1;32.4;43.7;55.2;80.9
553;Leeftijd: 40 tot 45 jaar;Totaal;2022;816.7;18.0;30.6;45.9;62.1;78.1;115.7;674.6;12.0;20.6;30.8;42.0;53.2;79.5
554;Leeftijd: 40 tot 45 jaar;Totaal;2023;823.4;23.8;43.5;62.9;82.8;104.3;142.1;682.8;15.7;29.1;42.6;56.6;71.6;99.9
555;Leeftijd: 40 tot 45 jaar;Particuliere bedrijven;2009;690.4;27.1;37.8;50.8;64.3;80.9;115.8;569.9;15.4;21.5;29.2;37.5;47.5;69.7
556;Leeftijd: 40 tot 45 jaar;Particuliere bedrijven;2010;691.1;27.1;38.4;51.4;64.7;83.6;116.1;571.4;16.0;22.5;30.6;38.9;50.0;71.4
557;Leeftijd: 40 tot 45 jaar;Particuliere bedrijven;2011;691.7;25.9;37.5;50.2;63.4;81.5;114.1;571.0;14.6;21.4;29.2;37.4;48.2;69.6
558;Leeftijd: 40 tot 45 jaar;Particuliere bedrijven;2012;679.5;23.5;35.3;47.7;60.3;77.4;109.3;561.3;12.9;19.8;27.4;35.2;45.4;66.2
559;Leeftijd: 40 tot 45 jaar;Particuliere bedrijven;2013;652.3;21.3;32.7;44.6;56.6;71.6;103.2;539.9;12.5;19.1;26.4;33.8;42.9;63.2
560;Leeftijd: 40 tot 45 jaar;Particuliere bedrijven;2014;620.2;21.0;32.7;44.7;56.6;71.4;102.3;513.5;12.2;19.0;26.4;33.9;42.9;62.8
561;Leeftijd: 40 tot 45 jaar;Particuliere bedrijven;2015;592.9;19.1;30.5;42.7;54.7;68.6;98.5;491.3;11.4;18.1;25.4;32.9;41.6;61.0
562;Leeftijd: 40 tot 45 jaar;Particuliere bedrijven;2016;568.6;20.0;32.3;45.2;57.4;70.7;101.7;473.2;12.2;19.6;27.5;35.3;43.9;64.3
563;Leeftijd: 40 tot 45 jaar;Particuliere bedrijven;2017;552.9;19.2;32.3;45.7;58.1;71.9;105.0;461.1;11.7;19.7;28.1;36.3;45.4;67.4
564;Leeftijd: 40 tot 45 jaar;Particuliere bedrijven;2018;546.5;19.2;32.4;46.2;59.8;73.4;106.9;457.9;11.9;20.0;28.9;38.0;47.4;70.1
565;Leeftijd: 40 tot 45 jaar;Particuliere bedrijven;2019;542.0;17.9;31.1;45.1;59.5;73.5;106.0;456.2;11.1;19.7;28.7;38.4;48.1;70.8
566;Leeftijd: 40 tot 45 jaar;Particuliere bedrijven;2020;529.8;15.4;27.2;39.8;53.3;67.1;97.4;449.3;9.9;17.7;26.1;35.3;44.9;66.3
567;Leeftijd: 40 tot 45 jaar;Particuliere bedrijven;2021;535.3;14.9;26.6;39.2;52.5;65.9;97.0;457.2;9.9;17.8;26.3;35.5;45.1;67.4
568;Leeftijd: 40 tot 45 jaar;Particuliere bedrijven;2022;550.1;14.6;24.9;37.7;51.0;64.3;95.9;470.8;9.8;16.7;25.3;34.5;44.1;66.9
569;Leeftijd: 40 tot 45 jaar;Particuliere bedrijven;2023;551.3;19.1;34.6;51.1;67.9;86.1;116.3;474.1;12.7;23.4;34.8;47.0;60.1;83.8
570;Leeftijd: 40 tot 45 jaar;Gesubsidieerde instellingen;2009;170.2;7.2;10.5;14.3;18.6;24.0;34.6;118.4;5.0;7.2;9.8;12.7;16.6;23.8
571;Leeftijd: 40 tot 45 jaar;Gesubsidieerde instellingen;2010;172.4;9.1;13.1;17.5;21.6;26.6;35.7;117.4;5.6;8.1;10.9;13.7;17.2;23.3
572;Leeftijd: 40 tot 45 jaar;Gesubsidieerde instellingen;2011;170.5;9.2;13.0;17.6;21.4;26.2;34.5;115.9;5.5;7.9;10.9;13.4;16.8;22.1
573;Leeftijd: 40 tot 45 jaar;Gesubsidieerde instellingen;2012;166.4;8.0;12.6;18.2;21.8;26.3;33.7;113.5;4.7;7.7;10.9;13.2;16.3;21.0
574;Leeftijd: 40 tot 45 jaar;Gesubsidieerde instellingen;2013;158.6;5.7;10.7;14.7;18.1;23.0;29.9;108.4;3.1;6.5;9.0;11.0;14.1;18.6
575;Leeftijd: 40 tot 45 jaar;Gesubsidieerde instellingen;2014;147.7;5.3;10.9;15.0;18.6;21.6;27.0;101.8;2.8;6.6;9.0;11.6;13.5;17.1
576;Leeftijd: 40 tot 45 jaar;Gesubsidieerde instellingen;2015;138.3;4.6;9.3;12.6;15.7;18.4;22.8;96.3;2.5;5.8;7.9;10.0;11.9;14.5
577;Leeftijd: 40 tot 45 jaar;Gesubsidieerde instellingen;2016;130.2;3.9;8.6;10.8;13.7;16.2;20.0;91.4;2.3;5.8;7.0;9.0;10.6;13.0
578;Leeftijd: 40 tot 45 jaar;Gesubsidieerde instellingen;2017;126.4;3.0;8.2;10.8;13.3;15.2;18.5;88.0;1.8;5.4;6.6;8.5;9.8;11.8
579;Leeftijd: 40 tot 45 jaar;Gesubsidieerde instellingen;2018;126.2;3.0;7.3;10.5;13.2;15.1;18.6;88.5;1.8;4.7;6.5;8.4;9.7;11.8
580;Leeftijd: 40 tot 45 jaar;Gesubsidieerde instellingen;2019;128.5;2.5;6.4;9.5;12.9;15.1;18.9;90.6;1.6;4.2;6.0;8.2;9.6;11.9
581;Leeftijd: 40 tot 45 jaar;Gesubsidieerde instellingen;2020;131.3;2.3;5.6;8.2;11.6;14.3;18.8;92.9;1.5;3.8;5.3;7.5;9.1;11.7
582;Leeftijd: 40 tot 45 jaar;Gesubsidieerde instellingen;2021;134.9;2.2;4.9;7.5;10.5;13.3;18.4;96.0;1.4;3.3;5.0;7.0;8.6;11.5
583;Leeftijd: 40 tot 45 jaar;Gesubsidieerde instellingen;2022;137.4;2.3;4.4;6.7;9.3;11.8;17.0;98.4;1.5;3.1;4.6;6.4;7.9;10.8
584;Leeftijd: 40 tot 45 jaar;Gesubsidieerde instellingen;2023;139.1;3.2;7.0;9.8;12.5;15.4;22.1;100.1;2.2;4.8;6.6;8.3;9.9;13.9
585;Leeftijd: 40 tot 45 jaar;Overheid;2009;128.7;1.7;1.9;2.1;2.5;3.1;4.7;104.7;1.3;1.4;1.6;1.8;2.1;3.2
586;Leeftijd: 40 tot 45 jaar;Overheid;2010;128.9;2.8;3.0;3.2;3.6;4.2;5.6;104.2;1.7;1.8;1.9;2.1;2.5;3.4
587;Leeftijd: 40 tot 45 jaar;Overheid;2011;126.4;1.7;1.9;2.2;2.5;3.2;4.5;101.8;1.1;1.3;1.4;1.6;2.0;2.8
588;Leeftijd: 40 tot 45 jaar;Overheid;2012;123.7;1.7;1.9;2.1;2.4;3.0;4.1;100.0;1.0;1.2;1.3;1.5;1.8;2.5
589;Leeftijd: 40 tot 45 jaar;Overheid;2013;121.2;1.7;1.8;2.0;2.2;2.6;3.4;98.3;1.5;1.5;1.6;1.7;2.0;2.5
590;Leeftijd: 40 tot 45 jaar;Overheid;2014;118.3;2.3;2.5;2.6;2.9;3.2;3.8;95.9;1.8;1.9;2.0;2.1;2.2;2.6
591;Leeftijd: 40 tot 45 jaar;Overheid;2015;115.5;1.9;2.0;2.2;2.4;2.6;3.2;93.6;1.4;1.5;1.6;1.7;1.8;2.1
592;Leeftijd: 40 tot 45 jaar;Overheid;2016;113.7;1.7;2.1;2.3;2.5;2.8;3.3;92.5;1.2;1.4;1.5;1.6;1.7;2.1
593;Leeftijd: 40 tot 45 jaar;Overheid;2017;113.4;1.7;2.1;2.3;2.5;2.8;3.3;92.2;1.3;1.4;1.5;1.6;1.8;2.1
594;Leeftijd: 40 tot 45 jaar;Overheid;2018;114.3;1.7;2.1;2.3;2.5;2.8;3.3;92.9;1.2;1.3;1.4;1.6;1.7;2.1
595;Leeftijd: 40 tot 45 jaar;Overheid;2019;117.5;1.8;2.1;2.4;2.7;3.0;3.6;95.4;1.2;1.3;1.4;1.6;1.8;2.2
596;Leeftijd: 40 tot 45 jaar;Overheid;2020;119.0;1.6;1.9;2.1;2.3;2.7;3.3;96.6;0.9;1.1;1.2;1.3;1.6;2.0
597;Leeftijd: 40 tot 45 jaar;Overheid;2021;124.4;1.3;1.5;1.7;2.0;2.4;3.0;101.5;0.9;1.0;1.1;1.3;1.5;2.0
598;Leeftijd: 40 tot 45 jaar;Overheid;2022;129.1;1.1;1.3;1.5;1.8;2.0;2.8;105.4;0.7;0.8;0.9;1.1;1.2;1.8
599;Leeftijd: 40 tot 45 jaar;Overheid;2023;133.1;1.6;1.8;2.1;2.4;2.8;3.7;108.5;0.9;1.0;1.1;1.3;1.6;2.2
600;Leeftijd: 45 tot 50 jaar;Totaal;2009;968.6;35.1;48.8;64.9;82.5;104.8;152.8;780.8;21.3;29.4;39.3;50.3;64.4;95.3
601;Leeftijd: 45 tot 50 jaar;Totaal;2010;982.7;39.2;54.4;71.5;89.2;114.3;158.8;788.1;23.3;32.4;42.9;54.1;69.5;98.7
602;Leeftijd: 45 tot 50 jaar;Totaal;2011;986.1;37.4;52.8;70.3;87.9;112.4;156.6;788.0;21.5;30.7;41.4;52.5;67.7;96.3
603;Leeftijd: 45 tot 50 jaar;Totaal;2012;973.5;33.9;50.7;68.9;85.2;108.4;150.9;777.8;19.0;28.9;39.5;49.6;63.7;90.9
604;Leeftijd: 45 tot 50 jaar;Totaal;2013;951.4;29.4;46.6;62.6;78.3;99.4;141.1;760.7;17.2;27.4;36.9;46.5;59.2;85.4
605;Leeftijd: 45 tot 50 jaar;Totaal;2014;939.2;30.3;48.8;65.7;82.2;101.3;141.4;751.4;17.5;28.5;38.4;48.8;60.4;85.7
606;Leeftijd: 45 tot 50 jaar;Totaal;2015;940.0;28.3;46.5;63.8;79.8;98.4;137.5;753.3;16.6;27.5;37.4;47.4;58.9;83.3
607;Leeftijd: 45 tot 50 jaar;Totaal;2016;941.8;29.4;49.2;66.6;83.9;102.3;143.1;758.4;17.6;29.6;39.7;50.6;62.0;87.6
608;Leeftijd: 45 tot 50 jaar;Totaal;2017;945.9;26.8;49.1;68.3;85.7;104.3;148.5;762.7;16.3;29.5;40.6;51.9;63.7;91.8
609;Leeftijd: 45 tot 50 jaar;Totaal;2018;941.2;26.9;48.2;68.5;87.5;106.0;151.9;762.7;16.5;29.3;41.4;53.9;66.1;95.6
610;Leeftijd: 45 tot 50 jaar;Totaal;2019;915.4;24.2;44.6;64.3;85.2;104.4;149.1;744.9;14.9;27.8;40.0;53.4;66.1;95.6
611;Leeftijd: 45 tot 50 jaar;Totaal;2020;866.8;20.2;37.3;54.2;73.2;92.4;134.1;709.2;12.9;23.9;34.9;47.3;59.9;87.6
612;Leeftijd: 45 tot 50 jaar;Totaal;2021;836.5;18.9;34.5;50.5;67.7;85.6;126.6;689.2;12.5;22.8;33.3;45.1;57.2;84.6
613;Leeftijd: 45 tot 50 jaar;Totaal;2022;822.7;17.5;30.5;45.8;62.1;78.4;117.9;680.1;11.7;20.5;30.7;42.0;53.2;80.0
614;Leeftijd: 45 tot 50 jaar;Totaal;2023;808.1;22.7;41.7;60.5;80.1;102.4;139.9;670.8;15.0;28.0;41.0;54.8;70.0;97.4
615;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2009;616.9;25.7;35.7;47.7;60.4;75.8;108.9;510.5;14.5;20.3;27.3;35.1;44.3;64.9
616;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2010;627.0;26.4;37.1;49.2;61.7;80.0;111.2;519.6;15.4;21.6;29.0;36.8;47.4;67.5
617;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2011;637.1;25.5;36.4;48.6;61.1;78.6;110.7;526.7;14.2;20.6;27.9;35.6;45.9;66.5
618;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2012;635.7;23.2;34.9;46.5;58.2;74.8;106.4;525.3;12.6;19.2;26.1;33.3;42.9;63.0
619;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2013;628.0;21.3;32.8;44.2;55.5;69.8;101.5;519.1;12.2;18.7;25.4;32.3;40.7;60.3
620;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2014;629.1;21.4;33.5;45.2;57.0;71.4;103.0;519.5;12.2;18.9;25.8;32.9;41.4;61.1
621;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2015;639.7;20.5;32.8;45.4;57.5;71.8;103.7;528.2;11.9;18.8;25.9;33.2;41.8;61.7
622;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2016;649.7;22.3;36.0;49.6;62.7;77.1;111.5;538.3;13.2;20.9;28.9;37.0;45.8;67.5
623;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2017;658.0;21.0;36.2;51.1;64.8;80.1;118.7;546.3;12.5;21.1;30.1;38.7;48.4;73.0
624;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2018;657.0;21.2;36.4;51.8;66.6;81.9;121.9;548.0;12.8;21.8;31.2;40.8;50.9;76.8
625;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2019;635.9;19.4;34.4;49.7;65.3;80.9;119.3;532.8;11.8;21.2;30.8;40.9;51.5;77.1
626;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2020;594.8;16.0;28.9;42.3;56.6;71.4;106.2;502.2;10.2;18.5;27.3;36.7;46.7;70.4
627;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2021;568.2;15.1;27.4;40.4;53.7;67.7;101.3;483.4;10.0;18.1;26.6;35.8;45.5;68.7
628;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2022;556.5;14.1;24.6;37.4;50.5;63.7;96.4;475.0;9.5;16.5;25.0;34.1;43.4;66.2
629;Leeftijd: 45 tot 50 jaar;Particuliere bedrijven;2023;540.2;18.3;33.1;48.7;65.1;83.7;112.8;463.5;12.2;22.3;33.1;44.9;57.9;80.4
630;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2009;196.4;7.7;11.2;15.1;19.6;25.9;38.9;140.8;5.4;7.7;10.3;13.4;18.0;26.9
631;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2010;201.9;10.1;14.4;19.2;24.0;30.1;41.7;141.4;6.2;9.0;11.9;15.2;19.5;27.5
632;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2011;200.8;10.2;14.4;19.4;24.1;30.3;41.0;139.8;6.1;8.8;12.0;15.2;19.5;26.7
633;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2012;195.9;8.9;13.8;20.1;24.4;30.2;39.8;136.0;5.2;8.4;11.9;14.7;18.8;25.1
634;Leeftijd: 45 tot 50 jaar;Gesubsidieerde instellingen;2013;187.7;6.3;11.9;16.2;20.4;26.6;35.7;129.9;3.4;7.1;9.7;12.3;16.3;22.3
