ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;InkomstenUitEenBaan;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
8283;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;Totaal wel en geen inkomsten;2007/'08;10010.0;1070.0;8950.0;10.6
8284;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;Totaal wel en geen inkomsten;2008/'09;9710.0;910.0;8800.0;9.4
8285;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;Geen inkomsten uit een baan;2004/'05;2830.0;480.0;2350.0;16.9
8286;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;Geen inkomsten uit een baan;2005/'06;3650.0;510.0;3140.0;13.8
8287;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;Geen inkomsten uit een baan;2006/'07;3590.0;460.0;3130.0;12.7
8288;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;Geen inkomsten uit een baan;2007/'08;3360.0;460.0;2900.0;13.7
8289;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;Geen inkomsten uit een baan;2008/'09;3280.0;400.0;2880.0;12.2
8290;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;Wel inkomsten uit een baan;2004/'05;5040.0;600.0;4440.0;11.9
8291;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;Wel inkomsten uit een baan;2005/'06;5990.0;630.0;5370.0;10.4
8292;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;Wel inkomsten uit een baan;2006/'07;6360.0;570.0;5790.0;8.9
8293;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;Wel inkomsten uit een baan;2007/'08;6650.0;600.0;6050.0;9.1
8294;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;Wel inkomsten uit een baan;2008/'09;6430.0;510.0;5910.0;8.0
8295;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2004/'05;2170.0;190.0;1980.0;8.7
8296;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2005/'06;2740.0;220.0;2520.0;8.1
8297;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2006/'07;2650.0;200.0;2450.0;7.4
8298;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2007/'08;2610.0;180.0;2440.0;6.7
8299;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2008/'09;2440.0;130.0;2310.0;5.4
8300;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;1090.0;110.0;980.0;10.4
8301;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;1350.0;140.0;1210.0;10.7
8302;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;1600.0;150.0;1460.0;9.1
8303;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;1700.0;150.0;1550.0;8.7
8304;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;1750.0;140.0;1610.0;8.0
8305;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2004/'05;1780.0;300.0;1490.0;16.6
8306;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2005/'06;1900.0;260.0;1640.0;13.6
8307;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2006/'07;2110.0;230.0;1880.0;10.7
8308;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2007/'08;2350.0;280.0;2070.0;12.0
8309;Totaal mannen en vrouwen;3;0;20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2008/'09;2240.0;240.0;1990.0;10.9
8310;Totaal mannen en vrouwen;3;0;22 jaar of jonger;Totaal wel en geen inkomsten;2004/'05;76660.0;4460.0;72200.0;5.8
8311;Totaal mannen en vrouwen;3;0;22 jaar of jonger;Totaal wel en geen inkomsten;2005/'06;80960.0;4330.0;76640.0;5.3
8312;Totaal mannen en vrouwen;3;0;22 jaar of jonger;Totaal wel en geen inkomsten;2006/'07;80980.0;4020.0;76960.0;5.0
8313;Totaal mannen en vrouwen;3;0;22 jaar of jonger;Totaal wel en geen inkomsten;2007/'08;80770.0;3830.0;76940.0;4.7
8314;Totaal mannen en vrouwen;3;0;22 jaar of jonger;Totaal wel en geen inkomsten;2008/'09;80170.0;3300.0;76880.0;4.1
8315;Totaal mannen en vrouwen;3;0;22 jaar of jonger;Geen inkomsten uit een baan;2004/'05;58360.0;2800.0;55560.0;4.8
8316;Totaal mannen en vrouwen;3;0;22 jaar of jonger;Geen inkomsten uit een baan;2005/'06;61490.0;2790.0;58700.0;4.5
8317;Totaal mannen en vrouwen;3;0;22 jaar of jonger;Geen inkomsten uit een baan;2006/'07;60630.0;2540.0;58080.0;4.2
8318;Totaal mannen en vrouwen;3;0;22 jaar of jonger;Geen inkomsten uit een baan;2007/'08;58190.0;2290.0;55900.0;3.9
8319;Totaal mannen en vrouwen;3;0;22 jaar of jonger;Geen inkomsten uit een baan;2008/'09;57060.0;1890.0;55170.0;3.3
8320;Totaal mannen en vrouwen;3;0;22 jaar of jonger;Wel inkomsten uit een baan;2004/'05;18300.0;1670.0;16640.0;9.1
8321;Totaal mannen en vrouwen;3;0;22 jaar of jonger;Wel inkomsten uit een baan;2005/'06;19480.0;1540.0;17940.0;7.9
8322;Totaal mannen en vrouwen;3;0;22 jaar of jonger;Wel inkomsten uit een baan;2006/'07;20360.0;1480.0;18870.0;7.3
8323;Totaal mannen en vrouwen;3;0;22 jaar of jonger;Wel inkomsten uit een baan;2007/'08;22580.0;1550.0;21040.0;6.8
8324;Totaal mannen en vrouwen;3;0;22 jaar of jonger;Wel inkomsten uit een baan;2008/'09;23110.0;1400.0;21710.0;6.1
8325;Totaal mannen en vrouwen;3;0;22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2004/'05;12010.0;810.0;11200.0;6.7
8326;Totaal mannen en vrouwen;3;0;22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2005/'06;12870.0;750.0;12120.0;5.9
8327;Totaal mannen en vrouwen;3;0;22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2006/'07;12440.0;690.0;11760.0;5.5
8328;Totaal mannen en vrouwen;3;0;22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2007/'08;13630.0;650.0;12980.0;4.8
8329;Totaal mannen en vrouwen;3;0;22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2008/'09;14460.0;630.0;13830.0;4.3
8330;Totaal mannen en vrouwen;3;0;22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;3230.0;350.0;2880.0;10.9
8331;Totaal mannen en vrouwen;3;0;22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;3470.0;360.0;3120.0;10.2
8332;Totaal mannen en vrouwen;3;0;22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;4310.0;380.0;3920.0;8.9
8333;Totaal mannen en vrouwen;3;0;22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;4870.0;380.0;4490.0;7.9
8334;Totaal mannen en vrouwen;3;0;22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;4980.0;340.0;4640.0;6.9
8335;Totaal mannen en vrouwen;3;0;22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2004/'05;3060.0;500.0;2560.0;16.4
8336;Totaal mannen en vrouwen;3;0;22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2005/'06;3140.0;430.0;2700.0;13.7
8337;Totaal mannen en vrouwen;3;0;22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2006/'07;3610.0;410.0;3200.0;11.3
8338;Totaal mannen en vrouwen;3;0;22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2007/'08;4080.0;510.0;3570.0;12.5
8339;Totaal mannen en vrouwen;3;0;22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2008/'09;3670.0;430.0;3240.0;11.8
8340;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Totaal wel en geen inkomsten;2004/'05;7450.0;1890.0;5560.0;25.3
8341;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Totaal wel en geen inkomsten;2005/'06;8800.0;2010.0;6790.0;22.9
8342;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Totaal wel en geen inkomsten;2006/'07;9060.0;1900.0;7170.0;20.9
8343;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Totaal wel en geen inkomsten;2007/'08;9920.0;2100.0;7820.0;21.2
8344;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Totaal wel en geen inkomsten;2008/'09;10490.0;2000.0;8490.0;19.0
8345;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Geen inkomsten uit een baan;2004/'05;1580.0;500.0;1090.0;31.3
8346;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Geen inkomsten uit een baan;2005/'06;2100.0;630.0;1470.0;30.1
8347;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Geen inkomsten uit een baan;2006/'07;1960.0;550.0;1420.0;27.8
8348;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Geen inkomsten uit een baan;2007/'08;1760.0;410.0;1350.0;23.1
8349;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Geen inkomsten uit een baan;2008/'09;1870.0;430.0;1440.0;23.0
8350;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Wel inkomsten uit een baan;2004/'05;5860.0;1390.0;4480.0;23.7
8351;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Wel inkomsten uit een baan;2005/'06;6700.0;1380.0;5320.0;20.6
8352;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Wel inkomsten uit een baan;2006/'07;7100.0;1350.0;5750.0;19.0
8353;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Wel inkomsten uit een baan;2007/'08;8160.0;1690.0;6470.0;20.7
8354;Totaal mannen en vrouwen;3;0;23 jaar of ouder;Wel inkomsten uit een baan;2008/'09;8620.0;1570.0;7050.0;18.2
8355;Totaal mannen en vrouwen;3;0;23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2004/'05;610.0;110.0;490.0;18.7
8356;Totaal mannen en vrouwen;3;0;23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2005/'06;850.0;150.0;700.0;17.6
8357;Totaal mannen en vrouwen;3;0;23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2006/'07;900.0;130.0;770.0;14.5
8358;Totaal mannen en vrouwen;3;0;23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2007/'08;960.0;140.0;820.0;14.7
8359;Totaal mannen en vrouwen;3;0;23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2008/'09;930.0;100.0;830.0;10.4
8360;Totaal mannen en vrouwen;3;0;23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;700.0;170.0;530.0;24.8
8361;Totaal mannen en vrouwen;3;0;23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;820.0;180.0;640.0;22.1
8362;Totaal mannen en vrouwen;3;0;23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;860.0;160.0;700.0;18.8
8363;Totaal mannen en vrouwen;3;0;23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;1070.0;210.0;870.0;19.2
8364;Totaal mannen en vrouwen;3;0;23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;1120.0;220.0;900.0;19.6
8365;Totaal mannen en vrouwen;3;0;23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2004/'05;4560.0;1100.0;3450.0;24.2
8366;Totaal mannen en vrouwen;3;0;23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2005/'06;5040.0;1050.0;3980.0;20.9
8367;Totaal mannen en vrouwen;3;0;23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2006/'07;5350.0;1060.0;4290.0;19.8
8368;Totaal mannen en vrouwen;3;0;23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2007/'08;6130.0;1350.0;4790.0;22.0
8369;Totaal mannen en vrouwen;3;0;23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2008/'09;6570.0;1250.0;5320.0;19.0
8370;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Totaal wel en geen inkomsten;2004/'05;56680.0;1650.0;55030.0;2.9
8371;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Totaal wel en geen inkomsten;2005/'06;57870.0;1440.0;56430.0;2.5
8372;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Totaal wel en geen inkomsten;2006/'07;57460.0;1300.0;56160.0;2.3
8373;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Totaal wel en geen inkomsten;2007/'08;57060.0;1170.0;55890.0;2.0
8374;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Totaal wel en geen inkomsten;2008/'09;56810.0;900.0;55910.0;1.6
8375;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Geen inkomsten uit een baan;2004/'05;49650.0;1340.0;48310.0;2.7
8376;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Geen inkomsten uit een baan;2005/'06;51120.0;1240.0;49870.0;2.4
8377;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Geen inkomsten uit een baan;2006/'07;50470.0;1100.0;49370.0;2.2
8378;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Geen inkomsten uit een baan;2007/'08;48790.0;980.0;47810.0;2.0
8379;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Geen inkomsten uit een baan;2008/'09;47820.0;720.0;47100.0;1.5
8380;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Wel inkomsten uit een baan;2004/'05;7030.0;310.0;6730.0;4.4
8381;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Wel inkomsten uit een baan;2005/'06;6750.0;200.0;6550.0;3.0
8382;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Wel inkomsten uit een baan;2006/'07;6990.0;190.0;6800.0;2.7
8383;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Wel inkomsten uit een baan;2007/'08;8270.0;190.0;8080.0;2.3
8384;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;Wel inkomsten uit een baan;2008/'09;8990.0;180.0;8820.0;2.0
8385;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;< 0,5 keer minimum(jeugd)loon;2004/'05;6150.0;240.0;5910.0;3.9
8386;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;< 0,5 keer minimum(jeugd)loon;2005/'06;5980.0;160.0;5820.0;2.7
8387;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;< 0,5 keer minimum(jeugd)loon;2006/'07;5820.0;140.0;5680.0;2.4
8388;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;< 0,5 keer minimum(jeugd)loon;2007/'08;6880.0;140.0;6740.0;2.1
8389;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;< 0,5 keer minimum(jeugd)loon;2008/'09;7780.0;150.0;7630.0;1.9
8390;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;790.0;60.0;740.0;7.2
8391;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;700.0;30.0;660.0;4.7
8392;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;990.0;40.0;950.0;4.4
8393;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;1190.0;40.0;1150.0;3.3
8394;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;1120.0;20.0;1100.0;2.1
8395;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;>= 0,9 keer minimum(jeugd)loon;2004/'05;90.0;10.0;80.0;12.9
8396;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;>= 0,9 keer minimum(jeugd)loon;2005/'06;80.0;;70.0;
8397;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;>= 0,9 keer minimum(jeugd)loon;2006/'07;180.0;10.0;170.0;6.1
8398;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;>= 0,9 keer minimum(jeugd)loon;2007/'08;200.0;;200.0;
8399;Totaal mannen en vrouwen;3;Voortgezet onderwijs;0;>= 0,9 keer minimum(jeugd)loon;2008/'09;100.0;;100.0;
8400;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;Totaal wel en geen inkomsten;2004/'05;31420.0;380.0;31040.0;1.2
8401;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;Totaal wel en geen inkomsten;2005/'06;31950.0;380.0;31570.0;1.2
8402;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;Totaal wel en geen inkomsten;2006/'07;31250.0;340.0;30910.0;1.1
8403;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;Totaal wel en geen inkomsten;2007/'08;31030.0;330.0;30700.0;1.1
8404;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;Totaal wel en geen inkomsten;2008/'09;30930.0;240.0;30700.0;0.8
8405;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;Geen inkomsten uit een baan;2004/'05;30740.0;370.0;30380.0;1.2
8406;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;Geen inkomsten uit een baan;2005/'06;31380.0;380.0;31000.0;1.2
8407;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;Geen inkomsten uit een baan;2006/'07;30920.0;340.0;30580.0;1.1
8408;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;Geen inkomsten uit een baan;2007/'08;30650.0;320.0;30330.0;1.1
8409;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;Geen inkomsten uit een baan;2008/'09;30490.0;230.0;30260.0;0.8
8410;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;Wel inkomsten uit een baan;2004/'05;680.0;;670.0;
8411;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;Wel inkomsten uit een baan;2005/'06;570.0;;560.0;
8412;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;Wel inkomsten uit een baan;2006/'07;330.0;;330.0;
8413;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;Wel inkomsten uit een baan;2007/'08;380.0;;370.0;
8414;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;Wel inkomsten uit een baan;2008/'09;440.0;;440.0;
8415;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2004/'05;640.0;;630.0;
8416;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2005/'06;540.0;;540.0;
8417;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2006/'07;300.0;;300.0;
8418;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2007/'08;340.0;;340.0;
8419;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2008/'09;410.0;;410.0;
8420;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;30.0;;30.0;
8421;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;20.0;0.0;20.0;0.0
8422;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;20.0;0.0;20.0;0.0
8423;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;30.0;0.0;30.0;0.0
8424;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;20.0;0.0;20.0;0.0
8425;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2004/'05;;0.0;;0.0
8426;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2005/'06;;0.0;;0.0
8427;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2006/'07;;0.0;;0.0
8428;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2007/'08;;0.0;;0.0
8429;Totaal mannen en vrouwen;3;Voortgezet onderwijs;15 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2008/'09;;0.0;;0.0
8430;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;Totaal wel en geen inkomsten;2004/'05;19390.0;940.0;18450.0;4.8
8431;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;Totaal wel en geen inkomsten;2005/'06;19990.0;790.0;19200.0;4.0
8432;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;Totaal wel en geen inkomsten;2006/'07;20210.0;700.0;19510.0;3.4
8433;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;Totaal wel en geen inkomsten;2007/'08;20060.0;580.0;19480.0;2.9
8434;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;Totaal wel en geen inkomsten;2008/'09;19730.0;450.0;19290.0;2.3
8435;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;Geen inkomsten uit een baan;2004/'05;15420.0;750.0;14670.0;4.8
8436;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;Geen inkomsten uit een baan;2005/'06;16160.0;660.0;15500.0;4.1
8437;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;Geen inkomsten uit een baan;2006/'07;16050.0;580.0;15470.0;3.6
8438;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;Geen inkomsten uit een baan;2007/'08;14910.0;460.0;14450.0;3.1
8439;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;Geen inkomsten uit een baan;2008/'09;14160.0;340.0;13810.0;2.4
8440;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;Wel inkomsten uit een baan;2004/'05;3970.0;190.0;3780.0;4.8
8441;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;Wel inkomsten uit een baan;2005/'06;3830.0;130.0;3700.0;3.4
8442;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;Wel inkomsten uit een baan;2006/'07;4160.0;120.0;4040.0;2.8
8443;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;Wel inkomsten uit een baan;2007/'08;5160.0;120.0;5040.0;2.3
8444;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;Wel inkomsten uit een baan;2008/'09;5580.0;100.0;5470.0;1.9
8445;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;< 0,5 keer minimum(jeugd)loon;2004/'05;3540.0;150.0;3390.0;4.3
8446;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;< 0,5 keer minimum(jeugd)loon;2005/'06;3460.0;120.0;3350.0;3.3
8447;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;< 0,5 keer minimum(jeugd)loon;2006/'07;3560.0;100.0;3470.0;2.7
8448;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;< 0,5 keer minimum(jeugd)loon;2007/'08;4400.0;90.0;4310.0;2.0
8449;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;< 0,5 keer minimum(jeugd)loon;2008/'09;4960.0;90.0;4870.0;1.9
8450;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;390.0;30.0;360.0;8.1
8451;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;330.0;10.0;320.0;3.9
8452;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;510.0;20.0;490.0;3.4
8453;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;630.0;20.0;600.0;3.8
8454;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;580.0;10.0;570.0;1.7
8455;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;>= 0,9 keer minimum(jeugd)loon;2004/'05;40.0;;30.0;
8456;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;>= 0,9 keer minimum(jeugd)loon;2005/'06;30.0;;30.0;
8457;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;>= 0,9 keer minimum(jeugd)loon;2006/'07;90.0;;80.0;
8458;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;>= 0,9 keer minimum(jeugd)loon;2007/'08;130.0;;120.0;
8459;Totaal mannen en vrouwen;3;Voortgezet onderwijs;16 tot 18 jaar;>= 0,9 keer minimum(jeugd)loon;2008/'09;40.0;;40.0;
8460;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal wel en geen inkomsten;2004/'05;50810.0;1310.0;49490.0;2.6
8461;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal wel en geen inkomsten;2005/'06;51930.0;1170.0;50760.0;2.3
8462;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal wel en geen inkomsten;2006/'07;51460.0;1040.0;50420.0;2.0
8463;Totaal mannen en vrouwen;3;Voortgezet onderwijs;17 jaar of jonger;Totaal wel en geen inkomsten;2007/'08;51090.0;910.0;50180.0;1.8
