ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2;GemiddGestandaardiseerdInkPerHuish_3
1234;Haaren;Eenoudergezin;0.2;33.4;21.4
1235;Haarlem;Totaal particulier huishouden;67.3;29.0;21.1
1236;Haarlem;Eenpersoonshuishouden;27.9;18.5;18.5
1237;Haarlem;Paar zonder kinderen;17.2;34.0;24.8
1238;Haarlem;Paar met kinderen;15.7;41.9;22.6
1239;Haarlem;Eenoudergezin;4.2;24.3;16.8
1240;Haarlemmerliede en Spaarnwoude;Totaal particulier huishouden;2.2;35.2;23.7
1241;Haarlemmerliede en Spaarnwoude;Eenpersoonshuishouden;0.6;21.2;21.2
1242;Haarlemmerliede en Spaarnwoude;Paar zonder kinderen;0.6;36.1;26.3
1243;Haarlemmerliede en Spaarnwoude;Paar met kinderen;0.8;45.5;24.3
1244;Haarlemmerliede en Spaarnwoude;Eenoudergezin;0.1;27.7;18.6
1245;Haarlemmermeer;Totaal particulier huishouden;53.2;34.6;23.2
1246;Haarlemmermeer;Eenpersoonshuishouden;13.6;19.7;19.7
1247;Haarlemmermeer;Paar zonder kinderen;15.2;36.8;26.9
1248;Haarlemmermeer;Paar met kinderen;19.5;44.0;23.8
1249;Haarlemmermeer;Eenoudergezin;3.2;25.9;17.6
1250;Haelen;Totaal particulier huishouden;4.0;31.8;21.4
1251;Haelen;Eenpersoonshuishouden;0.9;17.8;17.8
1252;Haelen;Paar zonder kinderen;1.4;33.0;24.1
1253;Haelen;Paar met kinderen;1.4;39.8;21.4
1254;Haelen;Eenoudergezin;0.2;28.9;19.4
1255;Halderberge;Totaal particulier huishouden;11.7;32.0;21.3
1256;Halderberge;Eenpersoonshuishouden;2.6;17.3;17.3
1257;Halderberge;Paar zonder kinderen;4.0;30.9;22.6
1258;Halderberge;Paar met kinderen;4.0;41.3;22.3
1259;Halderberge;Eenoudergezin;0.5;29.0;19.7
1260;Hardenberg;Totaal particulier huishouden;21.2;30.1;19.5
1261;Hardenberg;Eenpersoonshuishouden;4.9;16.9;16.9
1262;Hardenberg;Paar zonder kinderen;6.2;28.5;20.8
1263;Hardenberg;Paar met kinderen;8.3;37.9;19.9
1264;Hardenberg;Eenoudergezin;1.0;26.9;17.9
1265;Harderwijk;Totaal particulier huishouden;16.2;30.8;20.7
1266;Harderwijk;Eenpersoonshuishouden;4.5;18.1;18.1
1267;Harderwijk;Paar zonder kinderen;4.6;32.5;23.7
1268;Harderwijk;Paar met kinderen;5.5;38.8;20.6
1269;Harderwijk;Eenoudergezin;0.9;26.5;18.0
1270;Hardinxveld-Giessendam;Totaal particulier huishouden;6.5;32.7;21.0
1271;Hardinxveld-Giessendam;Eenpersoonshuishouden;1.6;17.7;17.7
1272;Hardinxveld-Giessendam;Paar zonder kinderen;1.9;30.4;22.2
1273;Hardinxveld-Giessendam;Paar met kinderen;2.7;41.9;21.7
1274;Hardinxveld-Giessendam;Eenoudergezin;0.2;33.2;22.2
1275;Haren;Totaal particulier huishouden;8.1;35.1;24.8
1276;Haren;Eenpersoonshuishouden;2.7;21.2;21.2
1277;Haren;Paar zonder kinderen;2.7;40.8;29.8
1278;Haren;Paar met kinderen;2.3;44.8;24.0
1279;Haren;Eenoudergezin;0.3;28.9;19.9
1280;Harenkarspel;Totaal particulier huishouden;6.1;31.4;20.7
1281;Harenkarspel;Eenpersoonshuishouden;1.6;15.8;15.8
1282;Harenkarspel;Paar zonder kinderen;1.8;32.8;24.0
1283;Harenkarspel;Paar met kinderen;2.3;41.2;21.7
1284;Harenkarspel;Eenoudergezin;0.3;26.9;18.3
1285;Harlingen;Totaal particulier huishouden;6.6;25.9;18.3
1286;Harlingen;Eenpersoonshuishouden;2.1;16.1;16.1
1287;Harlingen;Paar zonder kinderen;2.0;28.7;21.0
1288;Harlingen;Paar met kinderen;1.9;34.4;18.5
1289;Harlingen;Eenoudergezin;0.4;22.2;15.1
1290;Hattem;Totaal particulier huishouden;4.6;33.2;22.3
1291;Hattem;Eenpersoonshuishouden;1.1;19.4;19.4
1292;Hattem;Paar zonder kinderen;1.6;35.1;25.6
1293;Hattem;Paar met kinderen;1.6;41.0;21.7
1294;Hattem;Eenoudergezin;0.1;24.2;16.4
1295;Heel;Totaal particulier huishouden;3.1;32.5;21.6
1296;Heel;Eenpersoonshuishouden;0.7;17.3;17.3
1297;Heel;Paar zonder kinderen;1.1;32.5;23.7
1298;Heel;Paar met kinderen;1.1;41.4;22.4
1299;Heel;Eenoudergezin;0.1;27.1;18.5
1300;Heemskerk;Totaal particulier huishouden;15.6;30.8;21.3
1301;Heemskerk;Eenpersoonshuishouden;4.7;19.0;19.0
1302;Heemskerk;Paar zonder kinderen;4.9;32.9;24.0
1303;Heemskerk;Paar met kinderen;4.6;41.6;22.1
1304;Heemskerk;Eenoudergezin;1.0;23.2;15.9
1305;Heemstede;Totaal particulier huishouden;10.8;39.6;27.6
1306;Heemstede;Eenpersoonshuishouden;3.6;22.2;22.2
1307;Heemstede;Paar zonder kinderen;3.3;45.4;33.1
1308;Heemstede;Paar met kinderen;3.1;55.4;29.5
1309;Heemstede;Eenoudergezin;0.6;28.6;19.6
1310;Heerde;Totaal particulier huishouden;7.0;31.9;21.1
1311;Heerde;Eenpersoonshuishouden;1.7;17.2;17.2
1312;Heerde;Paar zonder kinderen;2.3;32.1;23.4
1313;Heerde;Paar met kinderen;2.6;39.5;21.0
1314;Heerde;Eenoudergezin;0.3;30.9;20.7
1315;Heerenveen;Totaal particulier huishouden;18.2;28.4;19.8
1316;Heerenveen;Eenpersoonshuishouden;5.6;17.0;17.0
1317;Heerenveen;Paar zonder kinderen;5.9;31.2;22.8
1318;Heerenveen;Paar met kinderen;5.1;38.0;20.3
1319;Heerenveen;Eenoudergezin;1.1;23.2;15.9
1320;Heerhugowaard;Totaal particulier huishouden;19.3;31.6;21.2
1321;Heerhugowaard;Eenpersoonshuishouden;4.8;18.1;18.1
1322;Heerhugowaard;Paar zonder kinderen;6.0;33.4;24.3
1323;Heerhugowaard;Paar met kinderen;7.0;39.8;21.3
1324;Heerhugowaard;Eenoudergezin;1.1;23.9;16.3
1325;Heerlen;Totaal particulier huishouden;42.7;25.0;18.2
1326;Heerlen;Eenpersoonshuishouden;16.8;16.4;16.4
1327;Heerlen;Paar zonder kinderen;11.9;28.4;20.7
1328;Heerlen;Paar met kinderen;9.8;35.2;19.1
1329;Heerlen;Eenoudergezin;3.0;21.8;15.1
1330;Heeze-Leende;Totaal particulier huishouden;5.7;36.4;24.0
1331;Heeze-Leende;Eenpersoonshuishouden;1.3;20.4;20.4
1332;Heeze-Leende;Paar zonder kinderen;1.9;35.8;26.1
1333;Heeze-Leende;Paar met kinderen;2.1;46.2;24.6
1334;Heeze-Leende;Eenoudergezin;0.2;26.2;17.7
1335;Heiloo;Totaal particulier huishouden;9.1;35.3;24.4
1336;Heiloo;Eenpersoonshuishouden;2.7;21.7;21.7
1337;Heiloo;Paar zonder kinderen;3.1;37.8;27.6
1338;Heiloo;Paar met kinderen;2.9;45.6;24.3
1339;Heiloo;Eenoudergezin;0.4;27.7;18.8
1340;Helden;Totaal particulier huishouden;7.2;31.9;20.8
1341;Helden;Eenpersoonshuishouden;1.4;18.1;18.1
1342;Helden;Paar zonder kinderen;2.4;31.1;22.7
1343;Helden;Paar met kinderen;2.8;39.2;20.9
1344;Helden;Eenoudergezin;0.3;25.6;17.2
1345;Hellendoorn;Totaal particulier huishouden;13.5;30.5;19.9
1346;Hellendoorn;Eenpersoonshuishouden;3.0;16.8;16.8
1347;Hellendoorn;Paar zonder kinderen;4.3;29.8;21.7
1348;Hellendoorn;Paar met kinderen;5.1;37.8;20.0
1349;Hellendoorn;Eenoudergezin;0.5;27.7;18.8
1350;Hellevoetsluis;Totaal particulier huishouden;16.3;31.8;21.6
1351;Hellevoetsluis;Eenpersoonshuishouden;4.0;18.6;18.6
1352;Hellevoetsluis;Paar zonder kinderen;5.2;33.6;24.5
1353;Hellevoetsluis;Paar met kinderen;5.4;39.9;21.7
1354;Hellevoetsluis;Eenoudergezin;1.1;27.1;18.7
1355;Helmond;Totaal particulier huishouden;35.4;28.5;19.6
1356;Helmond;Eenpersoonshuishouden;10.2;17.2;17.2
1357;Helmond;Paar zonder kinderen;10.7;30.5;22.3
1358;Helmond;Paar met kinderen;11.3;37.0;20.0
1359;Helmond;Eenoudergezin;2.0;22.1;15.1
1360;Hendrik-Ido-Ambacht;Totaal particulier huishouden;9.2;33.9;22.2
1361;Hendrik-Ido-Ambacht;Eenpersoonshuishouden;2.0;18.8;18.8
1362;Hendrik-Ido-Ambacht;Paar zonder kinderen;3.0;34.1;24.9
1363;Hendrik-Ido-Ambacht;Paar met kinderen;3.6;42.3;22.4
1364;Hendrik-Ido-Ambacht;Eenoudergezin;0.4;26.4;17.8
1365;Hengelo (O.);Totaal particulier huishouden;34.8;27.7;19.4
1366;Hengelo (O.);Eenpersoonshuishouden;11.7;17.1;17.1
1367;Hengelo (O.);Paar zonder kinderen;10.3;30.3;22.2
1368;Hengelo (O.);Paar met kinderen;9.9;37.0;19.9
1369;Hengelo (O.);Eenoudergezin;1.9;23.9;16.2
1370;het Bildt;Totaal particulier huishouden;4.4;27.2;18.5
1371;het Bildt;Eenpersoonshuishouden;1.3;15.8;15.8
1372;het Bildt;Paar zonder kinderen;1.3;30.0;21.9
1373;het Bildt;Paar met kinderen;1.5;34.7;18.4
1374;het Bildt;Eenoudergezin;0.2;20.8;14.3
1375;Heumen;Totaal particulier huishouden;6.4;34.7;23.0
1376;Heumen;Eenpersoonshuishouden;1.4;19.5;19.5
1377;Heumen;Paar zonder kinderen;2.1;36.3;26.5
1378;Heumen;Paar met kinderen;2.4;42.5;22.7
1379;Heumen;Eenoudergezin;0.4;23.9;16.5
1380;Heusden;Totaal particulier huishouden;16.4;32.6;21.4
1381;Heusden;Eenpersoonshuishouden;3.7;17.7;17.7
1382;Heusden;Paar zonder kinderen;5.0;33.1;24.2
1383;Heusden;Paar met kinderen;6.3;40.6;21.6
1384;Heusden;Eenoudergezin;0.8;25.9;17.6
1385;Heythuysen;Totaal particulier huishouden;4.7;32.9;21.8
1386;Heythuysen;Eenpersoonshuishouden;1.1;17.5;17.5
1387;Heythuysen;Paar zonder kinderen;1.6;33.2;24.3
1388;Heythuysen;Paar met kinderen;1.8;41.5;22.3
1389;Heythuysen;Eenoudergezin;0.2;26.8;17.8
1390;Hillegom;Totaal particulier huishouden;8.4;32.1;21.9
1391;Hillegom;Eenpersoonshuishouden;2.5;18.1;18.1
1392;Hillegom;Paar zonder kinderen;2.5;35.1;25.6
1393;Hillegom;Paar met kinderen;2.7;42.7;22.7
1394;Hillegom;Eenoudergezin;0.4;26.2;17.7
1395;Hilvarenbeek;Totaal particulier huishouden;5.6;35.1;22.9
1396;Hilvarenbeek;Eenpersoonshuishouden;1.2;19.1;19.1
1397;Hilvarenbeek;Paar zonder kinderen;1.8;34.4;25.1
1398;Hilvarenbeek;Paar met kinderen;2.2;43.5;23.0
1399;Hilvarenbeek;Eenoudergezin;0.2;30.6;20.7
1400;Hilversum;Totaal particulier huishouden;37.3;31.7;22.6
1401;Hilversum;Eenpersoonshuishouden;14.5;19.7;19.7
1402;Hilversum;Paar zonder kinderen;10.1;35.5;25.9
1403;Hilversum;Paar met kinderen;9.4;46.1;24.8
1404;Hilversum;Eenoudergezin;2.1;25.4;17.4
1405;Hof van Twente;Totaal particulier huishouden;13.8;31.4;21.0
1406;Hof van Twente;Eenpersoonshuishouden;3.6;17.1;17.1
1407;Hof van Twente;Paar zonder kinderen;4.5;32.7;23.9
1408;Hof van Twente;Paar met kinderen;4.5;39.5;21.0
1409;Hof van Twente;Eenoudergezin;0.5;26.3;18.0
1410;Hoogeveen;Totaal particulier huishouden;22.0;27.8;18.9
1411;Hoogeveen;Eenpersoonshuishouden;6.4;16.7;16.7
1412;Hoogeveen;Paar zonder kinderen;6.7;28.8;21.0
1413;Hoogeveen;Paar met kinderen;7.1;36.2;19.2
1414;Hoogeveen;Eenoudergezin;1.2;23.2;15.5
1415;Hoogezand-Sappemeer;Totaal particulier huishouden;14.7;26.0;18.2
1416;Hoogezand-Sappemeer;Eenpersoonshuishouden;4.7;15.8;15.8
1417;Hoogezand-Sappemeer;Paar zonder kinderen;4.7;28.2;20.6
1418;Hoogezand-Sappemeer;Paar met kinderen;4.0;34.8;18.7
1419;Hoogezand-Sappemeer;Eenoudergezin;0.8;22.1;14.9
1420;Hoorn;Totaal particulier huishouden;28.6;29.8;20.6
1421;Hoorn;Eenpersoonshuishouden;9.2;17.5;17.5
1422;Hoorn;Paar zonder kinderen;7.8;33.5;24.4
1423;Hoorn;Paar met kinderen;8.6;40.1;21.6
1424;Hoorn;Eenoudergezin;2.0;23.2;15.8
1425;Horst aan de Maas;Totaal particulier huishouden;11.1;31.5;20.9
1426;Horst aan de Maas;Eenpersoonshuishouden;2.7;17.9;17.9
1427;Horst aan de Maas;Paar zonder kinderen;3.5;30.7;22.4
1428;Horst aan de Maas;Paar met kinderen;4.1;40.5;21.5
1429;Horst aan de Maas;Eenoudergezin;0.4;27.2;18.6
1430;Houten;Totaal particulier huishouden;16.3;36.7;23.7
1431;Houten;Eenpersoonshuishouden;3.7;19.6;19.6
1432;Houten;Paar zonder kinderen;4.3;37.0;27.0
1433;Houten;Paar met kinderen;7.0;46.0;24.5
1434;Houten;Eenoudergezin;0.9;28.1;18.9
1435;Huizen;Totaal particulier huishouden;17.1;35.1;23.9
1436;Huizen;Eenpersoonshuishouden;5.3;20.3;20.3
1437;Huizen;Paar zonder kinderen;4.7;38.4;28.1
1438;Huizen;Paar met kinderen;5.7;47.4;25.3
1439;Huizen;Eenoudergezin;1.1;25.4;17.0
1440;Hulst;Totaal particulier huishouden;12.0;29.1;20.2
1441;Hulst;Eenpersoonshuishouden;3.6;16.4;16.4
1442;Hulst;Paar zonder kinderen;4.0;30.3;22.1
1443;Hulst;Paar met kinderen;3.6;40.1;21.8
1444;Hulst;Eenoudergezin;0.5;26.0;18.1
1445;Hunsel;Totaal particulier huishouden;2.4;32.2;21.0
1446;Hunsel;Eenpersoonshuishouden;0.5;18.0;18.0
1447;Hunsel;Paar zonder kinderen;0.7;29.9;21.8
1448;Hunsel;Paar met kinderen;1.0;40.8;22.0
1449;Hunsel;Eenoudergezin;0.1;28.4;19.6
1450;IJsselstein;Totaal particulier huishouden;13.2;33.5;22.4
1451;IJsselstein;Eenpersoonshuishouden;3.3;18.9;18.9
1452;IJsselstein;Paar zonder kinderen;3.8;35.5;25.9
1453;IJsselstein;Paar met kinderen;4.8;42.8;23.0
1454;IJsselstein;Eenoudergezin;0.8;24.7;16.9
1455;Jacobswoude;Totaal particulier huishouden;4.1;36.5;23.8
1456;Jacobswoude;Eenpersoonshuishouden;0.9;19.5;19.5
1457;Jacobswoude;Paar zonder kinderen;1.3;36.3;26.5
1458;Jacobswoude;Paar met kinderen;1.6;45.6;24.3
1459;Jacobswoude;Eenoudergezin;0.2;27.1;18.7
1460;Kampen;Totaal particulier huishouden;18.9;28.8;19.2
1461;Kampen;Eenpersoonshuishouden;5.3;16.0;16.0
1462;Kampen;Paar zonder kinderen;5.4;30.0;21.9
1463;Kampen;Paar met kinderen;7.0;37.3;19.5
1464;Kampen;Eenoudergezin;0.8;25.9;17.6
1465;Kapelle;Totaal particulier huishouden;4.5;32.3;21.4
1466;Kapelle;Eenpersoonshuishouden;0.9;17.5;17.5
1467;Kapelle;Paar zonder kinderen;1.7;32.7;23.9
1468;Kapelle;Paar met kinderen;1.6;40.1;21.2
1469;Kapelle;Eenoudergezin;0.2;29.4;19.7
1470;Katwijk;Totaal particulier huishouden;22.6;32.5;21.1
1471;Katwijk;Eenpersoonshuishouden;5.8;17.8;17.8
1472;Katwijk;Paar zonder kinderen;6.2;31.7;23.1
1473;Katwijk;Paar met kinderen;9.0;42.4;22.1
1474;Katwijk;Eenoudergezin;1.1;27.1;18.2
1475;Kerkrade;Totaal particulier huishouden;22.3;25.1;17.9
1476;Kerkrade;Eenpersoonshuishouden;7.5;15.5;15.5
1477;Kerkrade;Paar zonder kinderen;7.2;27.3;19.9
1478;Kerkrade;Paar met kinderen;5.4;34.9;19.2
1479;Kerkrade;Eenoudergezin;1.6;22.7;15.8
1480;Kessel;Totaal particulier huishouden;1.7;29.8;19.8
1481;Kessel;Eenpersoonshuishouden;0.4;17.9;17.9
1482;Kessel;Paar zonder kinderen;0.6;28.9;21.1
1483;Kessel;Paar met kinderen;0.6;38.0;20.2
1484;Kessel;Eenoudergezin;0.1;23.5;15.8
1485;Kollumerland en Nieuwkruisland;Totaal particulier huishouden;5.0;26.6;17.6
1486;Kollumerland en Nieuwkruisland;Eenpersoonshuishouden;1.2;14.4;14.4
1487;Kollumerland en Nieuwkruisland;Paar zonder kinderen;1.6;27.3;19.9
1488;Kollumerland en Nieuwkruisland;Paar met kinderen;1.8;34.2;18.0
1489;Kollumerland en Nieuwkruisland;Eenoudergezin;0.3;23.4;15.8
1490;Korendijk;Totaal particulier huishouden;4.0;33.6;21.9
1491;Korendijk;Eenpersoonshuishouden;0.8;18.5;18.5
1492;Korendijk;Paar zonder kinderen;1.4;32.4;23.7
1493;Korendijk;Paar met kinderen;1.5;42.6;22.3
1494;Korendijk;Eenoudergezin;0.2;26.0;17.1
1495;Krimpen aan den IJssel;Totaal particulier huishouden;11.2;34.3;22.8
1496;Krimpen aan den IJssel;Eenpersoonshuishouden;2.7;18.4;18.4
1497;Krimpen aan den IJssel;Paar zonder kinderen;3.7;36.2;26.4
1498;Krimpen aan den IJssel;Paar met kinderen;3.8;43.8;23.1
1499;Krimpen aan den IJssel;Eenoudergezin;0.7;28.2;19.0
1500;Laarbeek;Totaal particulier huishouden;8.4;31.2;20.6
1501;Laarbeek;Eenpersoonshuishouden;1.9;16.7;16.7
1502;Laarbeek;Paar zonder kinderen;2.7;31.0;22.7
1503;Laarbeek;Paar met kinderen;3.1;39.6;21.0
1504;Laarbeek;Eenoudergezin;0.4;29.0;19.6
1505;Landerd;Totaal particulier huishouden;5.4;33.2;21.1
1506;Landerd;Eenpersoonshuishouden;1.2;17.1;17.1
1507;Landerd;Paar zonder kinderen;1.5;30.6;22.3
1508;Landerd;Paar met kinderen;2.2;41.6;22.0
1509;Landerd;Eenoudergezin;0.2;31.6;21.4
1510;Landgraaf;Totaal particulier huishouden;16.8;27.7;19.2
1511;Landgraaf;Eenpersoonshuishouden;4.7;16.2;16.2
1512;Landgraaf;Paar zonder kinderen;5.6;29.1;21.2
1513;Landgraaf;Paar met kinderen;5.0;36.8;20.1
1514;Landgraaf;Eenoudergezin;1.0;23.9;16.5
1515;Landsmeer;Totaal particulier huishouden;4.2;36.8;25.0
1516;Landsmeer;Eenpersoonshuishouden;1.0;21.6;21.6
1517;Landsmeer;Paar zonder kinderen;1.4;39.7;28.9
1518;Landsmeer;Paar met kinderen;1.4;46.1;25.0
1519;Landsmeer;Eenoudergezin;0.3;27.1;18.3
1520;Langedijk;Totaal particulier huishouden;9.8;34.0;22.3
1521;Langedijk;Eenpersoonshuishouden;2.2;18.6;18.6
1522;Langedijk;Paar zonder kinderen;3.0;34.2;25.0
1523;Langedijk;Paar met kinderen;3.8;43.5;23.0
1524;Langedijk;Eenoudergezin;0.5;24.9;17.0
1525;Laren (NH.);Totaal particulier huishouden;4.7;42.6;30.5
1526;Laren (NH.);Eenpersoonshuishouden;1.6;29.5;29.5
1527;Laren (NH.);Paar zonder kinderen;1.5;45.4;33.2
1528;Laren (NH.);Paar met kinderen;1.2;56.9;30.4
1529;Laren (NH.);Eenoudergezin;0.2;29.3;20.2
1530;Leek;Totaal particulier huishouden;7.3;29.0;19.5
1531;Leek;Eenpersoonshuishouden;1.7;16.9;16.9
1532;Leek;Paar zonder kinderen;2.5;29.9;21.8
1533;Leek;Paar met kinderen;2.5;36.4;19.4
1534;Leek;Eenoudergezin;0.4;23.8;16.3
1535;Leerdam;Totaal particulier huishouden;8.0;30.7;20.4
1536;Leerdam;Eenpersoonshuishouden;2.2;17.7;17.7
1537;Leerdam;Paar zonder kinderen;2.3;30.9;22.6
1538;Leerdam;Paar met kinderen;2.8;40.2;21.3
1539;Leerdam;Eenoudergezin;0.4;24.4;16.5
1540;Leeuwarden;Totaal particulier huishouden;40.7;25.2;18.6
1541;Leeuwarden;Eenpersoonshuishouden;16.8;16.5;16.5
1542;Leeuwarden;Paar zonder kinderen;11.2;30.0;21.9
1543;Leeuwarden;Paar met kinderen;8.8;36.3;19.6
1544;Leeuwarden;Eenoudergezin;2.9;21.4;14.7
1545;Leeuwarderadeel;Totaal particulier huishouden;4.0;29.6;19.8
1546;Leeuwarderadeel;Eenpersoonshuishouden;0.8;17.7;17.7
1547;Leeuwarderadeel;Paar zonder kinderen;1.4;29.3;21.4
1548;Leeuwarderadeel;Paar met kinderen;1.5;36.9;19.7
1549;Leeuwarderadeel;Eenoudergezin;0.2;25.9;17.9
1550;Leiden;Totaal particulier huishouden;50.5;29.5;21.4
1551;Leiden;Eenpersoonshuishouden;21.0;18.7;18.7
1552;Leiden;Paar zonder kinderen;12.9;35.4;25.8
1553;Leiden;Paar met kinderen;12.1;42.3;22.9
1554;Leiden;Eenoudergezin;2.9;24.0;16.6
1555;Leiderdorp;Totaal particulier huishouden;10.8;34.6;23.9
1556;Leiderdorp;Eenpersoonshuishouden;3.3;20.6;20.6
1557;Leiderdorp;Paar zonder kinderen;3.2;38.2;27.9
1558;Leiderdorp;Paar met kinderen;3.5;45.5;24.5
1559;Leiderdorp;Eenoudergezin;0.6;25.9;17.8
1560;Leidschendam-Voorburg;Totaal particulier huishouden;33.6;32.6;23.7
1561;Leidschendam-Voorburg;Eenpersoonshuishouden;12.9;21.1;21.1
1562;Leidschendam-Voorburg;Paar zonder kinderen;9.9;37.3;27.3
1563;Leidschendam-Voorburg;Paar met kinderen;7.9;46.2;24.9
1564;Leidschendam-Voorburg;Eenoudergezin;2.0;25.8;17.6
1565;Lelystad;Totaal particulier huishouden;29.3;28.8;19.8
1566;Lelystad;Eenpersoonshuishouden;8.6;16.7;16.7
1567;Lelystad;Paar zonder kinderen;8.3;32.3;23.6
1568;Lelystad;Paar met kinderen;9.0;37.1;20.0
1569;Lelystad;Eenoudergezin;2.1;24.0;16.3
1570;Lemsterland;Totaal particulier huishouden;5.4;29.0;19.4
1571;Lemsterland;Eenpersoonshuishouden;1.4;15.9;15.9
1572;Lemsterland;Paar zonder kinderen;1.7;29.5;21.5
1573;Lemsterland;Paar met kinderen;1.8;37.4;20.0
1574;Lemsterland;Eenoudergezin;0.2;24.5;16.5
1575;Leusden;Totaal particulier huishouden;11.4;35.9;24.2
1576;Leusden;Eenpersoonshuishouden;3.0;20.9;20.9
1577;Leusden;Paar zonder kinderen;3.5;38.5;28.1
1578;Leusden;Paar met kinderen;4.0;45.7;24.3
1579;Leusden;Eenoudergezin;0.6;27.1;18.4
1580;Liemeer;Totaal particulier huishouden;2.3;35.4;22.6
1581;Liemeer;Eenpersoonshuishouden;0.5;16.9;16.9
1582;Liemeer;Paar zonder kinderen;0.6;35.2;25.7
1583;Liemeer;Paar met kinderen;1.0;44.2;23.2
1584;Liemeer;Eenoudergezin;0.1;39.2;25.6
1585;Liesveld;Totaal particulier huishouden;3.5;33.8;21.6
1586;Liesveld;Eenpersoonshuishouden;0.7;17.2;17.2
1587;Liesveld;Paar zonder kinderen;1.1;32.5;23.7
1588;Liesveld;Paar met kinderen;1.5;42.3;21.9
1589;Liesveld;Eenoudergezin;0.1;29.6;19.9
1590;Lingewaal;Totaal particulier huishouden;4.0;34.7;22.5
1591;Lingewaal;Eenpersoonshuishouden;0.8;19.4;19.4
1592;Lingewaal;Paar zonder kinderen;1.3;33.3;24.3
1593;Lingewaal;Paar met kinderen;1.6;43.2;22.8
1594;Lingewaal;Eenoudergezin;0.2;28.9;19.0
1595;Lingewaard;Totaal particulier huishouden;16.9;31.4;20.7
1596;Lingewaard;Eenpersoonshuishouden;3.7;17.0;17.0
1597;Lingewaard;Paar zonder kinderen;5.6;31.1;22.7
1598;Lingewaard;Paar met kinderen;6.3;39.6;21.2
1599;Lingewaard;Eenoudergezin;0.8;26.0;17.7
1600;Lisse;Totaal particulier huishouden;8.9;32.0;21.7
1601;Lisse;Eenpersoonshuishouden;2.5;17.7;17.7
1602;Lisse;Paar zonder kinderen;2.8;33.9;24.8
1603;Lisse;Paar met kinderen;2.9;42.6;22.5
1604;Lisse;Eenoudergezin;0.5;27.0;18.1
1605;Lith;Totaal particulier huishouden;2.3;34.4;21.3
1606;Lith;Eenpersoonshuishouden;0.3;18.1;18.1
1607;Lith;Paar zonder kinderen;0.7;29.3;21.4
1608;Lith;Paar met kinderen;1.1;41.2;21.7
1609;Lith;Eenoudergezin;0.1;34.5;23.5
1610;Littenseradiel;Totaal particulier huishouden;4.0;31.1;20.2
1611;Littenseradiel;Eenpersoonshuishouden;0.8;16.5;16.5
1612;Littenseradiel;Paar zonder kinderen;1.2;30.2;22.1
1613;Littenseradiel;Paar met kinderen;1.6;39.3;20.9
1614;Littenseradiel;Eenoudergezin;0.2;24.4;16.8
1615;Lochem;Totaal particulier huishouden;13.1;33.7;23.0
1616;Lochem;Eenpersoonshuishouden;3.3;19.9;19.9
1617;Lochem;Paar zonder kinderen;4.7;36.0;26.3
1618;Lochem;Paar met kinderen;4.1;41.0;22.0
1619;Lochem;Eenoudergezin;0.5;26.5;18.2
1620;Loenen;Totaal particulier huishouden;3.4;40.0;26.7
1621;Loenen;Eenpersoonshuishouden;0.9;19.4;19.4
1622;Loenen;Paar zonder kinderen;1.0;42.8;31.2
1623;Loenen;Paar met kinderen;1.1;55.6;29.9
1624;Loenen;Eenoudergezin;0.2;28.0;19.2
1625;Loon op Zand;Totaal particulier huishouden;8.9;32.4;21.5
1626;Loon op Zand;Eenpersoonshuishouden;2.0;18.3;18.3
1627;Loon op Zand;Paar zonder kinderen;2.9;32.0;23.3
1628;Loon op Zand;Paar met kinderen;3.2;41.2;22.0
1629;Loon op Zand;Eenoudergezin;0.4;27.5;18.7
1630;Lopik;Totaal particulier huishouden;5.0;35.4;22.5
1631;Lopik;Eenpersoonshuishouden;1.1;18.0;18.0
1632;Lopik;Paar zonder kinderen;1.4;34.5;25.2
1633;Lopik;Paar met kinderen;2.1;43.8;23.0
1634;Lopik;Eenoudergezin;0.2;32.2;21.7
1635;Loppersum;Totaal particulier huishouden;4.4;27.9;18.9
1636;Loppersum;Eenpersoonshuishouden;1.2;15.8;15.8
1637;Loppersum;Paar zonder kinderen;1.4;29.3;21.4
1638;Loppersum;Paar met kinderen;1.5;36.1;19.1
1639;Loppersum;Eenoudergezin;0.3;23.6;16.7
1640;Losser;Totaal particulier huishouden;8.5;30.2;19.9
1641;Losser;Eenpersoonshuishouden;1.9;17.8;17.8
1642;Losser;Paar zonder kinderen;2.9;29.2;21.3
1643;Losser;Paar met kinderen;2.9;37.4;19.8
1644;Losser;Eenoudergezin;0.4;24.9;16.8
1645;Maarssen;Totaal particulier huishouden;16.0;34.3;23.1
1646;Maarssen;Eenpersoonshuishouden;4.2;18.8;18.8
1647;Maarssen;Paar zonder kinderen;4.7;36.1;26.4
1648;Maarssen;Paar met kinderen;5.6;44.5;24.0
1649;Maarssen;Eenoudergezin;1.1;30.3;20.9
1650;Maasbracht;Totaal particulier huishouden;5.6;30.7;20.8
1651;Maasbracht;Eenpersoonshuishouden;1.4;18.8;18.8
1652;Maasbracht;Paar zonder kinderen;1.8;29.4;21.5
1653;Maasbracht;Paar met kinderen;1.8;40.1;21.8
1654;Maasbracht;Eenoudergezin;0.3;25.5;18.1
1655;Maasbree;Totaal particulier huishouden;4.8;33.0;21.3
