ID;KenmerkenBaanBedrijfsgrootte;CaoSector;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
466;Arbeidsduur: 30 tot 35 uur per week;Overheid;2010;144.3;2.5;2.7;3.1;3.4;4.1;5.7;130.5;2.3;2.5;2.8;3.2;3.7;5.2
467;Arbeidsduur: 30 tot 35 uur per week;Overheid;2011;150.5;2.3;2.5;2.8;3.2;3.9;5.3;135.8;2.1;2.3;2.6;2.9;3.5;4.8
468;Arbeidsduur: 30 tot 35 uur per week;Overheid;2012;142.8;2.0;2.4;2.7;3.0;3.6;4.9;128.3;1.8;2.1;2.4;2.7;3.2;4.4
469;Arbeidsduur: 30 tot 35 uur per week;Overheid;2013;133.4;2.0;2.2;2.4;2.7;3.2;4.3;120.8;1.8;2.0;2.2;2.5;2.9;3.9
470;Arbeidsduur: 30 tot 35 uur per week;Overheid;2014;138.7;2.2;2.4;2.6;2.9;3.3;4.4;125.8;2.0;2.2;2.4;2.7;3.0;4.0
471;Arbeidsduur: 30 tot 35 uur per week;Overheid;2015;140.9;2.5;2.6;2.8;3.1;3.4;4.4;127.8;2.2;2.4;2.6;2.8;3.1;4.0
472;Arbeidsduur: 30 tot 35 uur per week;Overheid;2016;144.0;2.9;3.1;3.3;3.5;3.8;4.9;130.6;2.6;2.8;3.0;3.2;3.5;4.5
473;Arbeidsduur: 30 tot 35 uur per week;Overheid;2017;155.9;2.6;2.8;3.0;3.3;3.7;4.8;140.8;2.3;2.5;2.7;3.0;3.3;4.3
474;Arbeidsduur: 30 tot 35 uur per week;Overheid;2018;158.8;2.5;2.8;3.0;3.4;3.8;5.0;143.1;2.2;2.5;2.7;3.0;3.4;4.5
475;Arbeidsduur: 30 tot 35 uur per week;Overheid;2019;164.5;2.7;3.0;3.3;3.7;4.2;5.7;148.2;2.4;2.7;3.0;3.3;3.8;5.1
476;Arbeidsduur: 30 tot 35 uur per week;Overheid;2020;163.3;2.3;2.6;3.0;3.3;3.9;5.2;146.7;2.0;2.4;2.7;3.0;3.5;4.7
477;Arbeidsduur: 30 tot 35 uur per week;Overheid;2021;168.1;2.3;2.6;3.0;3.4;3.9;5.1;150.7;2.0;2.4;2.7;3.0;3.5;4.6
478;Arbeidsduur: 30 tot 35 uur per week;Overheid;2022;175.7;2.4;2.7;3.0;3.4;3.7;5.1;157.5;2.1;2.4;2.7;3.0;3.3;4.6
479;Arbeidsduur: 30 tot 35 uur per week;Overheid;2023;182.9;2.5;2.7;3.1;3.6;4.4;6.3;162.9;2.2;2.4;2.8;3.3;3.9;5.7
480;Arbeidsduur: meer dan 35 uur per week;Totaal;2009;3791.9;110.4;145.1;190.1;241.1;305.6;453.3;3776.8;109.7;144.2;188.9;239.7;303.8;450.7
481;Arbeidsduur: meer dan 35 uur per week;Totaal;2010;3762.3;123.0;162.3;212.1;265.2;331.9;478.6;3751.8;122.6;161.7;211.3;264.1;330.6;476.7
482;Arbeidsduur: meer dan 35 uur per week;Totaal;2011;3706.5;118.1;159.7;209.4;261.7;327.6;470.2;3694.6;117.8;159.1;208.6;260.7;326.3;468.3
483;Arbeidsduur: meer dan 35 uur per week;Totaal;2012;3645.9;112.1;155.7;204.4;253.5;315.0;450.5;3633.3;111.7;155.1;203.5;252.3;313.6;448.4
484;Arbeidsduur: meer dan 35 uur per week;Totaal;2013;3602.8;118.2;167.2;213.5;260.6;321.9;457.2;3589.6;117.8;166.6;212.6;259.4;320.3;455.0
485;Arbeidsduur: meer dan 35 uur per week;Totaal;2014;3558.4;121.7;175.6;223.8;279.4;338.5;474.1;3545.0;121.2;174.9;222.8;278.0;336.8;471.8
486;Arbeidsduur: meer dan 35 uur per week;Totaal;2015;3602.9;123.2;180.2;231.0;285.1;348.7;483.7;3584.8;122.5;179.0;229.4;283.0;346.0;479.9
487;Arbeidsduur: meer dan 35 uur per week;Totaal;2016;3660.4;134.0;194.6;246.8;307.5;371.7;512.6;3646.2;133.5;193.8;245.6;306.0;369.8;509.9
488;Arbeidsduur: meer dan 35 uur per week;Totaal;2017;3753.4;141.0;207.7;267.7;336.0;406.0;564.6;3738.4;140.3;206.6;266.2;334.0;403.5;561.2
489;Arbeidsduur: meer dan 35 uur per week;Totaal;2018;3859.4;139.0;199.7;265.0;337.2;410.1;576.9;3844.2;138.4;198.7;263.5;335.3;407.7;573.6
490;Arbeidsduur: meer dan 35 uur per week;Totaal;2019;3932.4;125.3;195.7;260.6;334.8;410.7;582.2;3915.8;124.7;194.6;259.0;332.7;408.1;578.6
491;Arbeidsduur: meer dan 35 uur per week;Totaal;2020;3923.8;118.8;180.7;244.2;314.1;390.4;551.3;3904.2;118.2;179.6;242.4;311.8;387.4;547.2
492;Arbeidsduur: meer dan 35 uur per week;Totaal;2021;4008.9;122.4;182.9;244.8;315.5;393.2;555.3;3990.4;121.8;181.9;243.3;313.4;390.6;551.7
493;Arbeidsduur: meer dan 35 uur per week;Totaal;2022;4132.3;118.3;166.5;222.3;290.7;363.0;525.3;4112.2;117.7;165.6;220.8;288.7;360.6;521.9
494;Arbeidsduur: meer dan 35 uur per week;Totaal;2023;4197.0;134.0;204.9;283.7;368.4;459.9;660.3;4175.1;133.3;203.7;281.8;365.8;456.7;655.9
495;Arbeidsduur: meer dan 35 uur per week;Particuliere bedrijven;2009;2914.6;80.5;109.0;145.4;186.7;235.9;355.6;2900.5;79.8;108.2;144.3;185.4;234.3;353.2
496;Arbeidsduur: meer dan 35 uur per week;Particuliere bedrijven;2010;2889.2;91.2;123.7;164.7;208.0;260.3;382.9;2879.1;90.8;123.1;163.9;207.0;259.0;381.1
497;Arbeidsduur: meer dan 35 uur per week;Particuliere bedrijven;2011;2865.8;88.7;123.5;164.3;207.9;259.7;381.9;2854.6;88.4;123.0;163.6;206.9;258.5;380.1
498;Arbeidsduur: meer dan 35 uur per week;Particuliere bedrijven;2012;2826.6;85.7;121.1;161.4;203.5;252.4;370.2;2814.5;85.3;120.5;160.6;202.4;251.0;368.2
499;Arbeidsduur: meer dan 35 uur per week;Particuliere bedrijven;2013;2795.9;90.4;128.5;167.7;208.3;257.4;373.0;2783.8;90.0;127.9;166.8;207.2;255.9;370.9
500;Arbeidsduur: meer dan 35 uur per week;Particuliere bedrijven;2014;2763.6;91.8;133.4;174.6;219.7;269.4;387.3;2750.9;91.4;132.8;173.6;218.3;267.8;385.1
501;Arbeidsduur: meer dan 35 uur per week;Particuliere bedrijven;2015;2813.7;94.4;138.4;181.3;226.4;279.6;399.5;2796.5;93.7;137.3;179.8;224.3;276.9;395.8
502;Arbeidsduur: meer dan 35 uur per week;Particuliere bedrijven;2016;2879.6;105.1;151.4;198.1;248.7;303.5;431.0;2866.2;104.6;150.7;197.0;247.3;301.7;428.4
503;Arbeidsduur: meer dan 35 uur per week;Particuliere bedrijven;2017;2982.5;112.6;165.3;219.6;277.3;338.5;481.7;2968.3;112.0;164.2;218.1;275.3;336.1;478.4
504;Arbeidsduur: meer dan 35 uur per week;Particuliere bedrijven;2018;3086.9;113.0;163.3;220.1;281.7;345.8;496.4;3072.5;112.4;162.3;218.7;279.8;343.5;493.2
505;Arbeidsduur: meer dan 35 uur per week;Particuliere bedrijven;2019;3150.1;102.3;161.3;218.3;281.1;348.1;502.6;3134.4;101.7;160.2;216.8;279.1;345.7;499.2
506;Arbeidsduur: meer dan 35 uur per week;Particuliere bedrijven;2020;3136.6;97.9;150.2;206.3;266.5;332.3;477.7;3118.4;97.3;149.1;204.6;264.2;329.5;473.8
507;Arbeidsduur: meer dan 35 uur per week;Particuliere bedrijven;2021;3196.8;100.7;152.3;207.9;268.5;335.8;482.8;3179.3;100.1;151.3;206.4;266.5;333.3;479.4
508;Arbeidsduur: meer dan 35 uur per week;Particuliere bedrijven;2022;3304.8;98.5;139.6;189.3;248.2;311.4;458.6;3285.8;98.0;138.7;187.9;246.3;309.0;455.2
509;Arbeidsduur: meer dan 35 uur per week;Particuliere bedrijven;2023;3345.4;110.5;171.6;240.6;316.9;400.4;583.4;3325.1;109.9;170.4;238.8;314.4;397.3;579.1
510;Arbeidsduur: meer dan 35 uur per week;Gesubsidieerde instellingen;2009;332.5;18.0;23.4;31.2;39.3;52.4;73.6;331.6;17.9;23.3;31.1;39.2;52.2;73.4
511;Arbeidsduur: meer dan 35 uur per week;Gesubsidieerde instellingen;2010;326.2;17.4;23.5;31.4;39.6;51.5;69.7;325.8;17.4;23.4;31.3;39.6;51.4;69.6
512;Arbeidsduur: meer dan 35 uur per week;Gesubsidieerde instellingen;2011;321.1;17.6;23.7;31.8;39.1;50.7;65.8;320.7;17.6;23.6;31.7;39.1;50.7;65.7
513;Arbeidsduur: meer dan 35 uur per week;Gesubsidieerde instellingen;2012;310.5;14.4;21.9;29.5;35.5;45.9;58.9;310.0;14.4;21.9;29.4;35.4;45.8;58.8
514;Arbeidsduur: meer dan 35 uur per week;Gesubsidieerde instellingen;2013;307.2;11.3;21.4;27.8;33.4;43.7;58.7;306.4;11.3;21.4;27.8;33.3;43.6;58.6
515;Arbeidsduur: meer dan 35 uur per week;Gesubsidieerde instellingen;2014;296.4;11.1;22.7;28.8;38.3;45.9;59.2;295.9;11.1;22.6;28.8;38.3;45.9;59.2
516;Arbeidsduur: meer dan 35 uur per week;Gesubsidieerde instellingen;2015;295.2;11.4;23.7;30.8;38.9;47.7;58.3;294.4;11.4;23.6;30.7;38.9;47.6;58.2
517;Arbeidsduur: meer dan 35 uur per week;Gesubsidieerde instellingen;2016;289.9;12.4;25.9;30.5;39.8;47.5;57.0;289.2;12.4;25.9;30.5;39.8;47.4;56.9
518;Arbeidsduur: meer dan 35 uur per week;Gesubsidieerde instellingen;2017;291.2;11.8;24.9;29.4;38.8;45.8;56.6;290.5;11.7;24.9;29.3;38.8;45.7;56.5
519;Arbeidsduur: meer dan 35 uur per week;Gesubsidieerde instellingen;2018;293.2;12.1;21.5;28.4;37.9;44.6;55.7;292.5;12.0;21.5;28.4;37.8;44.6;55.5
520;Arbeidsduur: meer dan 35 uur per week;Gesubsidieerde instellingen;2019;297.1;10.4;20.5;27.2;36.5;43.0;53.9;296.4;10.4;20.5;27.2;36.4;42.9;53.8
521;Arbeidsduur: meer dan 35 uur per week;Gesubsidieerde instellingen;2020;298.6;10.3;18.8;25.1;33.3;40.7;50.7;297.5;10.3;18.7;25.1;33.2;40.6;50.6
522;Arbeidsduur: meer dan 35 uur per week;Gesubsidieerde instellingen;2021;302.7;10.4;17.9;23.3;31.8;39.2;48.9;301.9;10.4;17.9;23.2;31.7;39.1;48.8
523;Arbeidsduur: meer dan 35 uur per week;Gesubsidieerde instellingen;2022;307.2;10.5;16.7;21.9;29.7;36.6;46.2;306.2;10.4;16.6;21.8;29.6;36.5;46.1
524;Arbeidsduur: meer dan 35 uur per week;Gesubsidieerde instellingen;2023;311.3;13.1;22.3;30.4;37.0;42.1;53.0;310.2;13.0;22.2;30.3;36.9;41.9;52.9
525;Arbeidsduur: meer dan 35 uur per week;Overheid;2009;544.8;12.0;12.7;13.6;15.1;17.3;24.1;544.6;12.0;12.7;13.6;15.1;17.3;24.1
526;Arbeidsduur: meer dan 35 uur per week;Overheid;2010;546.9;14.4;15.2;16.0;17.5;20.1;26.0;546.9;14.4;15.2;16.0;17.5;20.1;26.0
527;Arbeidsduur: meer dan 35 uur per week;Overheid;2011;519.5;11.7;12.5;13.3;14.7;17.2;22.5;519.4;11.7;12.5;13.3;14.7;17.2;22.5
528;Arbeidsduur: meer dan 35 uur per week;Overheid;2012;508.9;12.0;12.7;13.4;14.5;16.7;21.4;508.8;12.0;12.7;13.4;14.5;16.7;21.4
529;Arbeidsduur: meer dan 35 uur per week;Overheid;2013;499.7;16.6;17.4;18.1;18.9;20.8;25.5;499.4;16.5;17.3;18.1;18.9;20.8;25.5
530;Arbeidsduur: meer dan 35 uur per week;Overheid;2014;498.3;18.8;19.5;20.3;21.4;23.1;27.6;498.2;18.8;19.5;20.3;21.4;23.1;27.6
531;Arbeidsduur: meer dan 35 uur per week;Overheid;2015;494.0;17.3;18.1;18.8;19.7;21.4;25.9;493.9;17.3;18.1;18.8;19.7;21.4;25.9
532;Arbeidsduur: meer dan 35 uur per week;Overheid;2016;490.9;16.5;17.3;18.1;19.0;20.6;24.6;490.8;16.5;17.3;18.1;19.0;20.6;24.6
533;Arbeidsduur: meer dan 35 uur per week;Overheid;2017;479.7;16.7;17.5;18.7;19.9;21.7;26.3;479.6;16.7;17.5;18.7;19.9;21.7;26.3
534;Arbeidsduur: meer dan 35 uur per week;Overheid;2018;479.4;14.0;14.9;16.4;17.7;19.7;24.8;479.2;14.0;14.9;16.4;17.7;19.7;24.8
535;Arbeidsduur: meer dan 35 uur per week;Overheid;2019;485.2;12.6;13.9;15.1;17.3;19.5;25.6;485.1;12.6;13.9;15.1;17.3;19.5;25.6
536;Arbeidsduur: meer dan 35 uur per week;Overheid;2020;488.7;10.6;11.7;12.7;14.3;17.3;22.9;488.3;10.6;11.7;12.7;14.3;17.3;22.9
537;Arbeidsduur: meer dan 35 uur per week;Overheid;2021;509.4;11.3;12.6;13.6;15.3;18.2;23.6;509.2;11.3;12.6;13.6;15.3;18.2;23.6
538;Arbeidsduur: meer dan 35 uur per week;Overheid;2022;520.3;9.3;10.3;11.1;12.8;15.0;20.5;520.1;9.3;10.3;11.1;12.8;15.0;20.5
539;Arbeidsduur: meer dan 35 uur per week;Overheid;2023;540.3;10.4;11.1;12.7;14.5;17.4;23.9;539.8;10.4;11.1;12.7;14.5;17.4;23.9
540;Soort baan: op uitzendbasis;Totaal;2009;391.7;67.2;90.1;116.2;141.7;165.8;209.1;223.0;29.4;41.9;56.5;71.3;85.6;111.5
541;Soort baan: op uitzendbasis;Totaal;2010;375.5;59.9;86.0;114.8;141.3;165.0;207.6;226.2;30.1;45.9;63.0;79.2;94.0;120.6
542;Soort baan: op uitzendbasis;Totaal;2011;399.8;68.4;96.3;126.9;154.8;179.5;224.2;242.6;33.6;50.6;68.8;85.8;101.2;129.3
543;Soort baan: op uitzendbasis;Totaal;2012;391.3;66.7;94.0;124.0;152.0;176.3;219.6;238.5;32.6;49.6;67.6;84.6;99.8;127.0
544;Soort baan: op uitzendbasis;Totaal;2013;379.9;59.1;86.2;116.9;145.1;169.8;213.8;233.8;30.4;46.8;65.0;81.8;97.0;124.5
545;Soort baan: op uitzendbasis;Totaal;2014;395.5;67.1;97.3;131.1;160.5;186.4;230.5;254.8;36.1;55.1;76.0;94.6;111.4;140.5
546;Soort baan: op uitzendbasis;Totaal;2015;445.0;71.2;102.0;136.1;167.1;194.9;244.9;288.1;38.5;57.4;78.0;97.4;115.2;148.0
547;Soort baan: op uitzendbasis;Totaal;2016;486.0;84.9;122.8;158.6;191.7;222.1;274.3;321.2;46.3;69.6;92.3;113.6;133.6;168.9
548;Soort baan: op uitzendbasis;Totaal;2017;552.5;104.2;149.3;190.0;227.7;260.6;318.9;363.0;54.5;81.3;107.1;131.7;153.8;193.9
549;Soort baan: op uitzendbasis;Totaal;2018;579.7;105.9;151.7;194.7;234.1;270.1;332.8;388.2;54.2;83.0;111.2;138.0;162.7;207.0
550;Soort baan: op uitzendbasis;Totaal;2019;572.0;101.0;148.4;192.7;232.4;269.1;331.4;379.9;51.7;81.8;110.6;137.4;162.3;205.6
551;Soort baan: op uitzendbasis;Totaal;2020;445.0;76.8;111.6;146.6;178.0;207.0;255.5;311.1;42.0;66.3;90.6;113.0;133.5;168.9
552;Soort baan: op uitzendbasis;Totaal;2021;485.9;76.6;112.4;148.6;182.3;213.3;266.8;344.7;44.0;69.8;95.6;120.1;142.6;182.2
553;Soort baan: op uitzendbasis;Totaal;2022;499.0;70.1;105.0;141.0;174.8;206.7;263.7;350.8;39.9;65.0;90.9;115.4;138.2;179.8
554;Soort baan: op uitzendbasis;Totaal;2023;445.9;68.9;109.1;148.9;184.2;214.6;265.2;321.6;41.5;71.6;101.2;127.8;150.7;189.2
555;Soort baan: op uitzendbasis;Particuliere bedrijven;2009;387.7;66.5;89.2;115.0;140.2;164.2;207.0;220.7;29.0;41.4;55.9;70.5;84.7;110.4
556;Soort baan: op uitzendbasis;Particuliere bedrijven;2010;370.8;59.0;84.8;113.2;139.5;162.9;205.1;223.2;29.6;45.2;62.1;78.1;92.7;119.0
557;Soort baan: op uitzendbasis;Particuliere bedrijven;2011;392.8;67.5;95.0;125.0;152.5;176.9;220.9;238.6;33.2;50.0;68.0;84.7;99.9;127.6
558;Soort baan: op uitzendbasis;Particuliere bedrijven;2012;383.4;65.6;92.5;121.8;149.3;173.2;215.7;234.1;32.1;48.8;66.5;83.2;98.2;124.8
559;Soort baan: op uitzendbasis;Particuliere bedrijven;2013;373.6;58.3;85.0;115.1;142.8;167.1;210.6;230.3;30.0;46.1;64.0;80.6;95.6;122.8
560;Soort baan: op uitzendbasis;Particuliere bedrijven;2014;387.9;65.6;95.2;128.3;157.2;182.7;226.1;250.3;35.3;54.0;74.5;92.8;109.4;138.1
561;Soort baan: op uitzendbasis;Particuliere bedrijven;2015;433.6;69.2;99.1;132.3;162.4;189.5;238.2;281.8;37.6;56.0;76.1;95.1;112.6;144.7
562;Soort baan: op uitzendbasis;Particuliere bedrijven;2016;472.2;82.7;119.8;154.6;186.4;215.9;266.7;313.6;45.2;68.1;90.4;111.2;130.7;165.2
563;Soort baan: op uitzendbasis;Particuliere bedrijven;2017;535.0;100.9;144.6;184.2;220.7;252.8;309.5;352.5;52.9;78.9;104.2;128.1;149.8;188.8
564;Soort baan: op uitzendbasis;Particuliere bedrijven;2018;560.2;101.9;146.3;188.1;226.3;261.5;322.5;375.3;52.1;80.1;107.4;133.5;157.5;200.6
565;Soort baan: op uitzendbasis;Particuliere bedrijven;2019;552.2;98.1;144.2;186.9;225.4;261.1;321.6;366.5;50.2;79.4;107.2;133.1;157.3;199.4
566;Soort baan: op uitzendbasis;Particuliere bedrijven;2020;424.8;74.3;107.9;141.2;171.1;198.7;245.4;297.3;40.7;64.2;87.5;108.9;128.6;162.7
567;Soort baan: op uitzendbasis;Particuliere bedrijven;2021;462.3;74.2;108.5;142.9;174.9;204.5;255.7;328.3;42.7;67.4;92.1;115.6;137.1;175.1
568;Soort baan: op uitzendbasis;Particuliere bedrijven;2022;470.9;67.3;100.7;134.9;166.8;197.1;251.1;331.3;38.5;62.6;87.3;110.5;132.2;171.9
569;Soort baan: op uitzendbasis;Particuliere bedrijven;2023;419.2;65.7;103.9;141.3;174.8;203.6;251.6;302.3;39.9;68.5;96.5;121.8;143.6;180.2
570;Soort baan: op uitzendbasis;Gesubsidieerde instellingen;2009;4.0;0.7;0.9;1.2;1.4;1.7;2.1;2.3;0.3;0.5;0.6;0.8;0.9;1.1
571;Soort baan: op uitzendbasis;Gesubsidieerde instellingen;2010;4.7;0.9;1.2;1.5;1.8;2.1;2.6;3.1;0.5;0.7;0.9;1.1;1.3;1.6
572;Soort baan: op uitzendbasis;Gesubsidieerde instellingen;2011;6.7;0.8;1.2;1.7;2.1;2.4;3.1;3.8;0.4;0.6;0.8;1.1;1.3;1.7
573;Soort baan: op uitzendbasis;Gesubsidieerde instellingen;2012;7.5;1.0;1.4;2.1;2.6;3.0;3.7;4.3;0.5;0.8;1.1;1.4;1.6;2.1
574;Soort baan: op uitzendbasis;Gesubsidieerde instellingen;2013;5.9;0.7;1.2;1.7;2.1;2.5;3.0;3.4;0.4;0.7;0.9;1.2;1.3;1.7
575;Soort baan: op uitzendbasis;Gesubsidieerde instellingen;2014;7.1;1.4;2.0;2.7;3.1;3.5;4.1;4.4;0.7;1.0;1.4;1.7;2.0;2.4
576;Soort baan: op uitzendbasis;Gesubsidieerde instellingen;2015;10.4;1.8;2.6;3.5;4.3;4.9;6.1;6.1;0.9;1.3;1.8;2.2;2.5;3.2
577;Soort baan: op uitzendbasis;Gesubsidieerde instellingen;2016;12.6;2.1;2.7;3.5;4.8;5.7;7.0;7.4;1.0;1.3;1.8;2.3;2.8;3.5
578;Soort baan: op uitzendbasis;Gesubsidieerde instellingen;2017;17.0;3.2;4.6;5.7;6.9;7.6;9.2;10.4;1.6;2.3;2.9;3.5;4.0;5.1
579;Soort baan: op uitzendbasis;Gesubsidieerde instellingen;2018;19.1;3.9;5.3;6.6;7.6;8.5;10.2;12.8;2.0;2.9;3.8;4.5;5.2;6.4
580;Soort baan: op uitzendbasis;Gesubsidieerde instellingen;2019;19.5;2.9;4.2;5.7;6.9;8.0;9.7;13.3;1.5;2.4;3.4;4.2;4.9;6.2
581;Soort baan: op uitzendbasis;Gesubsidieerde instellingen;2020;20.1;2.5;3.7;5.4;6.9;8.2;10.1;13.8;1.3;2.1;3.1;4.1;4.9;6.2
582;Soort baan: op uitzendbasis;Gesubsidieerde instellingen;2021;23.5;2.4;3.9;5.7;7.4;8.8;11.1;16.4;1.3;2.3;3.4;4.5;5.5;7.1
583;Soort baan: op uitzendbasis;Gesubsidieerde instellingen;2022;28.0;2.8;4.2;6.0;7.9;9.6;12.5;19.5;1.4;2.4;3.6;4.8;5.9;7.9
584;Soort baan: op uitzendbasis;Gesubsidieerde instellingen;2023;26.6;3.2;5.2;7.5;9.4;10.9;13.5;19.3;1.6;3.1;4.7;6.0;7.1;9.0
585;Soort baan: op uitzendbasis;Overheid;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
586;Soort baan: op uitzendbasis;Overheid;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
587;Soort baan: op uitzendbasis;Overheid;2011;0.4;0.1;0.1;0.2;0.2;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0
588;Soort baan: op uitzendbasis;Overheid;2012;0.4;0.1;0.1;0.1;0.2;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0
589;Soort baan: op uitzendbasis;Overheid;2013;0.4;0.1;0.1;0.1;0.2;0.2;0.2;0.1;0.0;0.0;0.0;0.0;0.0;0.0
590;Soort baan: op uitzendbasis;Overheid;2014;0.6;0.1;0.2;0.2;0.2;0.2;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.1
591;Soort baan: op uitzendbasis;Overheid;2015;1.0;0.2;0.4;0.4;0.4;0.5;0.5;0.2;0.0;0.1;0.1;0.1;0.1;0.1
592;Soort baan: op uitzendbasis;Overheid;2016;1.1;0.2;0.3;0.4;0.4;0.5;0.5;0.3;0.1;0.1;0.1;0.1;0.1;0.2
593;Soort baan: op uitzendbasis;Overheid;2017;0.5;0.1;0.1;0.1;0.1;0.1;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.1
594;Soort baan: op uitzendbasis;Overheid;2018;0.4;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0
595;Soort baan: op uitzendbasis;Overheid;2019;0.3;0.1;0.1;0.1;0.1;0.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0
596;Soort baan: op uitzendbasis;Overheid;2020;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
597;Soort baan: op uitzendbasis;Overheid;2021;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
598;Soort baan: op uitzendbasis;Overheid;2022;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0
599;Soort baan: op uitzendbasis;Overheid;2023;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
600;Soort baan: op oproepbasis;Totaal;2009;408.2;39.9;57.5;75.6;94.2;116.3;155.1;142.7;15.2;21.1;27.6;34.3;42.0;56.5
601;Soort baan: op oproepbasis;Totaal;2010;401.7;40.6;59.0;77.9;96.9;120.1;159.2;144.4;16.2;22.9;29.9;37.0;45.5;60.6
602;Soort baan: op oproepbasis;Totaal;2011;438.1;38.6;58.9;80.4;102.0;129.4;173.8;155.7;14.4;21.8;29.8;37.7;47.5;64.7
603;Soort baan: op oproepbasis;Totaal;2012;498.6;43.8;67.3;93.1;118.1;151.1;201.3;171.5;15.5;23.8;33.1;41.9;53.3;72.1
604;Soort baan: op oproepbasis;Totaal;2013;509.5;41.0;64.3;90.2;115.9;149.4;201.4;177.5;15.6;23.8;33.1;42.2;53.9;73.4
605;Soort baan: op oproepbasis;Totaal;2014;536.5;46.3;72.6;103.1;132.1;170.3;228.4;190.9;17.7;27.3;38.3;48.9;62.6;84.8
606;Soort baan: op oproepbasis;Totaal;2015;545.2;45.7;73.5;106.6;136.9;174.6;237.8;196.7;17.6;27.8;39.8;50.9;64.3;88.5
607;Soort baan: op oproepbasis;Totaal;2016;560.5;45.8;77.2;115.1;151.4;194.6;283.9;211.6;17.7;29.4;43.2;56.4;72.0;103.8
608;Soort baan: op oproepbasis;Totaal;2017;627.5;54.0;96.2;155.3;201.0;255.5;353.6;241.7;20.4;36.2;57.2;74.3;94.4;131.0
609;Soort baan: op oproepbasis;Totaal;2018;603.7;52.1;97.0;165.4;211.8;264.6;350.9;230.8;19.2;36.2;60.3;78.2;97.9;131.2
610;Soort baan: op oproepbasis;Totaal;2019;647.1;50.8;96.3;171.0;223.6;280.7;376.4;245.8;18.9;36.4;62.8;83.4;104.8;140.7
611;Soort baan: op oproepbasis;Totaal;2020;916.1;80.8;148.0;245.3;324.3;396.4;518.9;336.2;30.5;55.2;88.9;117.3;143.7;188.5
612;Soort baan: op oproepbasis;Totaal;2021;939.9;82.3;153.5;257.5;334.0;408.5;543.0;347.8;31.3;57.5;93.5;121.7;148.9;197.9
613;Soort baan: op oproepbasis;Totaal;2022;1029.2;66.1;124.9;213.8;291.7;368.3;514.3;368.4;24.6;46.1;77.1;105.9;133.9;186.5
614;Soort baan: op oproepbasis;Totaal;2023;1039.7;83.1;151.1;251.8;334.0;415.3;553.9;364.4;31.8;58.0;94.1;124.6;153.7;203.3
615;Soort baan: op oproepbasis;Particuliere bedrijven;2009;319.3;32.4;47.9;64.1;80.2;99.6;132.1;113.5;11.5;16.8;22.5;28.3;35.1;47.4
616;Soort baan: op oproepbasis;Particuliere bedrijven;2010;316.1;31.5;47.5;63.8;79.8;99.7;131.9;113.7;12.0;17.9;24.0;30.1;37.3;49.9
617;Soort baan: op oproepbasis;Particuliere bedrijven;2011;346.2;31.5;49.3;67.7;85.9;109.8;146.9;123.6;11.8;18.4;25.3;32.0;40.6;55.0
618;Soort baan: op oproepbasis;Particuliere bedrijven;2012;391.2;36.9;57.4;78.8;99.8;128.6;170.4;135.7;13.1;20.5;28.3;35.7;45.6;61.3
619;Soort baan: op oproepbasis;Particuliere bedrijven;2013;402.4;34.8;55.5;77.7;99.4;128.6;172.2;140.4;13.2;20.6;28.6;36.3;46.4;62.7
620;Soort baan: op oproepbasis;Particuliere bedrijven;2014;440.4;40.2;64.0;91.1;116.5;151.0;201.6;155.7;15.3;24.0;33.8;43.1;55.4;74.7
621;Soort baan: op oproepbasis;Particuliere bedrijven;2015;469.1;41.7;67.4;98.1;125.5;160.3;217.1;167.6;16.1;25.6;36.8;46.8;59.1;80.6
622;Soort baan: op oproepbasis;Particuliere bedrijven;2016;489.7;42.1;71.1;106.6;139.8;180.1;263.6;183.9;16.2;27.0;39.8;51.8;66.3;95.7
623;Soort baan: op oproepbasis;Particuliere bedrijven;2017;541.0;49.7;88.3;143.9;186.2;237.4;327.6;208.8;18.6;33.1;52.8;68.8;87.6;121.0
