ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;TotaleBevolking_1
6833;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 februari 2012;43651.0
6834;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 maart 2012;43738.0
6835;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 april 2012;43725.0
6836;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 mei 2012;43731.0
6837;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 juni 2012;43885.0
6838;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 juli 2012;43694.0
6839;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 augustus 2012;43528.0
6840;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 september 2012;43648.0
6841;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 oktober 2012;43551.0
6842;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 november 2012;43561.0
6843;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 december 2012;43602.0
6844;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 januari 2013;43425.0
6845;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 februari 2013;43445.0
6846;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 maart 2013;43162.0
6847;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 april 2013;42898.0
6848;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 mei 2013;42711.0
6849;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 juni 2013;42480.0
6850;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 juli 2013;42319.0
6851;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 augustus 2013;42396.0
6852;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 september 2013;42158.0
6853;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 oktober 2013;42222.0
6854;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 november 2013;42018.0
6855;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 december 2013;41905.0
6856;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 januari 2014;41811.0
6857;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 februari 2014;41787.0
6858;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 maart 2014;41945.0
6859;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 april 2014;42201.0
6860;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 mei 2014;42307.0
6861;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 juni 2014;42461.0
6862;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 juli 2014;42740.0
6863;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 augustus 2014;42802.0
6864;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 september 2014;42860.0
6865;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 oktober 2014;42991.0
6866;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 november 2014;43225.0
6867;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 december 2014;43260.0
6868;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 januari 2015;43452.0
6869;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 februari 2015;43446.0
6870;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 maart 2015;43329.0
6871;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 april 2015;43072.0
6872;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 mei 2015;43075.0
6873;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 juni 2015;43043.0
6874;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 juli 2015;42866.0
6875;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 augustus 2015;42764.0
6876;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 september 2015;42845.0
6877;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 oktober 2015;42856.0
6878;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 november 2015;42759.0
6879;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 december 2015;42880.0
6880;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 januari 2016;42879.0
6881;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 februari 2016;42866.0
6882;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 maart 2016;43088.0
6883;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 april 2016;43221.0
6884;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 mei 2016;43291.0
6885;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 juni 2016;43232.0
6886;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 juli 2016;43376.0
6887;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 augustus 2016;43619.0
6888;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 september 2016;43710.0
6889;Totaal mannen en vrouwen;0 jaar;Totaal;2e generatie migratieachtergrond;1 oktober 2016;43774.0
6890;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2006;19752.0
6891;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2006;19666.0
6892;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2006;19636.0
6893;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2006;19607.0
6894;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2006;19567.0
6895;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2006;19550.0
6896;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2006;19490.0
6897;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2006;19444.0
6898;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2006;19393.0
6899;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2006;19473.0
6900;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 november 2006;19565.0
6901;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 december 2006;19504.0
6902;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2007;19781.0
6903;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2007;19846.0
6904;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2007;19898.0
6905;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2007;19794.0
6906;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2007;19832.0
6907;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2007;19856.0
6908;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2007;19902.0
6909;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2007;19865.0
6910;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2007;19933.0
6911;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2007;19929.0
6912;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 november 2007;19849.0
6913;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 december 2007;19933.0
6914;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2008;20243.0
6915;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2008;20253.0
6916;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2008;20225.0
6917;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2008;20284.0
6918;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2008;20286.0
6919;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2008;20397.0
6920;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2008;20462.0
6921;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2008;20542.0
6922;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2008;20533.0
6923;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2008;20584.0
6924;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 november 2008;20535.0
6925;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 december 2008;20484.0
6926;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2009;20843.0
6927;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2009;20898.0
6928;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2009;20897.0
6929;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2009;20969.0
6930;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2009;21071.0
6931;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2009;21032.0
6932;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2009;21012.0
6933;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2009;21020.0
6934;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2009;20942.0
6935;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2009;20929.0
6936;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 november 2009;20998.0
6937;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 december 2009;21139.0
6938;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2010;21339.0
6939;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2010;21330.0
6940;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2010;21349.0
6941;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2010;21301.0
6942;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2010;21200.0
6943;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2010;21164.0
6944;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2010;21155.0
6945;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2010;21287.0
6946;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2010;21379.0
6947;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2010;21355.0
6948;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 november 2010;21423.0
6949;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 december 2010;21378.0
6950;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2011;21471.0
6951;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2011;21446.0
6952;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2011;21516.0
6953;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2011;21532.0
6954;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2011;21605.0
6955;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2011;21658.0
6956;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2011;21785.0
6957;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2011;21652.0
6958;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2011;21529.0
6959;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2011;21464.0
6960;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 november 2011;21391.0
6961;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 december 2011;21319.0
6962;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2012;21182.0
6963;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2012;21154.0
6964;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2012;21223.0
6965;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2012;21288.0
6966;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2012;21279.0
6967;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2012;21281.0
6968;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2012;21191.0
6969;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2012;21076.0
6970;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2012;21178.0
6971;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2012;21207.0
6972;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 november 2012;21235.0
6973;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 december 2012;21334.0
6974;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2013;21274.0
6975;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2013;21409.0
6976;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2013;21255.0
6977;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2013;21088.0
6978;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2013;21007.0
6979;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2013;20920.0
6980;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2013;20784.0
6981;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2013;20934.0
6982;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2013;20874.0
6983;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2013;20923.0
6984;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 november 2013;20785.0
6985;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 december 2013;20717.0
6986;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2014;20758.0
6987;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2014;20672.0
6988;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2014;20806.0
6989;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2014;21021.0
6990;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2014;21094.0
6991;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2014;21161.0
6992;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2014;21362.0
6993;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2014;21328.0
6994;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2014;21388.0
6995;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2014;21406.0
6996;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 november 2014;21546.0
6997;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 december 2014;21547.0
6998;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2015;21584.0
6999;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2015;21667.0
7000;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2015;21540.0
7001;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2015;21435.0
7002;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2015;21392.0
7003;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2015;21374.0
7004;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2015;21276.0
7005;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2015;21299.0
7006;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2015;21291.0
7007;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2015;21282.0
7008;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 november 2015;21233.0
7009;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 december 2015;21243.0
7010;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 januari 2016;21196.0
7011;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 februari 2016;21121.0
7012;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 maart 2016;21273.0
7013;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 april 2016;21294.0
7014;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 mei 2016;21250.0
7015;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juni 2016;21168.0
7016;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 juli 2016;21245.0
7017;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 augustus 2016;21267.0
7018;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 september 2016;21288.0
7019;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 1 ouder...;1 oktober 2016;21265.0
7020;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 januari 2006;23946.0
7021;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 februari 2006;23847.0
7022;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 maart 2006;23808.0
7023;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 april 2006;23734.0
7024;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 mei 2006;23627.0
7025;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 juni 2006;23579.0
7026;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 juli 2006;23454.0
7027;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 augustus 2006;23520.0
7028;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 september 2006;23357.0
7029;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 oktober 2006;23356.0
7030;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 november 2006;23427.0
7031;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 december 2006;23384.0
7032;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 januari 2007;23224.0
7033;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 februari 2007;23156.0
7034;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 maart 2007;23157.0
7035;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 april 2007;23094.0
7036;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 mei 2007;23077.0
7037;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 juni 2007;22912.0
7038;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 juli 2007;22896.0
7039;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 augustus 2007;22906.0
7040;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 september 2007;22776.0
7041;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 oktober 2007;22764.0
7042;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 november 2007;22596.0
7043;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 december 2007;22555.0
7044;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 januari 2008;22216.0
7045;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 februari 2008;22273.0
7046;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 maart 2008;22304.0
7047;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 april 2008;22243.0
7048;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 mei 2008;22239.0
7049;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 juni 2008;22347.0
7050;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 juli 2008;22355.0
7051;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 augustus 2008;22446.0
7052;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 september 2008;22430.0
7053;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 oktober 2008;22411.0
7054;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 november 2008;22477.0
7055;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 december 2008;22561.0
7056;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 januari 2009;22414.0
7057;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 februari 2009;22354.0
7058;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 maart 2009;22250.0
7059;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 april 2009;22225.0
7060;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 mei 2009;22309.0
7061;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 juni 2009;22282.0
7062;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 juli 2009;22345.0
7063;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 augustus 2009;22230.0
7064;Totaal mannen en vrouwen;0 jaar;Totaal;2e gen migratieachtergrond, 2 ouder...;1 september 2009;22190.0
