ID;TypeHuishouden;LeeftijdJongstePartner;Herkomst;Generatie;OoitOfNooitGescheiden;Perioden;AantalParen_1;OpgebouwdeJaarlijkseAanspraken_2;TeBereikenJaarlijkseAanspraken_3;Vervangingspercentage_4;OpgebouwdeJaarlijkseAanspraken_5;TeBereikenJaarlijkseAanspraken_6;Vervangingspercentage_7;Vermogen_8;OpgebouwdeJaarlijkseAanspraken_9;TeBereikenJaarlijkseAanspraken_10;Vervangingspercentage_11
9371;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2008;13650;11700.0;16900.0;26.0;12000.0;23400.0;36.0;51.0;23700.0;40300.0;62.0
9372;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2009;14650;12300.0;17800.0;27.0;11700.0;22300.0;34.0;47.0;24000.0;40100.0;61.0
9373;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2010;13900;12500.0;18000.0;27.0;11000.0;21500.0;32.0;46.0;23500.0;39500.0;59.0
9374;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2011;13150;12900.0;18500.0;27.0;10700.0;21700.0;31.0;44.0;23600.0;40200.0;58.0
9375;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Totaal alle generaties;Ooit gescheiden;2012;12850;13100.0;18800.0;27.0;9500.0;20300.0;29.0;43.0;22600.0;39100.0;56.0
9376;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2005;88900;11000.0;16100.0;28.0;11700.0;21400.0;37.0;68.0;22700.0;37500.0;65.0
9377;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2006;87600;11200.0;16300.0;26.0;11800.0;23300.0;37.0;70.0;23000.0;39600.0;63.0
9378;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2007;87500;11500.0;16800.0;26.0;13200.0;25800.0;39.0;70.0;24700.0;42600.0;65.0
9379;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2008;87300;11900.0;17300.0;25.0;13200.0;26400.0;39.0;70.0;25100.0;43700.0;64.0
9380;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2009;89900;12300.0;18000.0;26.0;12900.0;25500.0;37.0;64.0;25200.0;43500.0;63.0
9381;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2010;88950;12500.0;18200.0;26.0;12100.0;24600.0;35.0;64.0;24600.0;42800.0;61.0
9382;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2011;86600;12700.0;18500.0;26.0;11500.0;24300.0;34.0;62.0;24200.0;42800.0;60.0
9383;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Totaal ooit of nooit gescheiden;2012;84750;12800.0;18700.0;26.0;10300.0;22900.0;32.0;60.0;23100.0;41600.0;58.0
9384;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2005;58350;10900.0;16100.0;28.0;11600.0;21600.0;38.0;73.0;22500.0;37700.0;66.0
9385;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2006;56750;11100.0;16300.0;26.0;11700.0;23600.0;38.0;75.0;22800.0;39900.0;64.0
9386;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2007;55700;11400.0;16900.0;26.0;13200.0;26300.0;40.0;75.0;24600.0;43200.0;66.0
9387;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2008;55150;11800.0;17400.0;25.0;13200.0;27100.0;40.0;75.0;25000.0;44500.0;65.0
9388;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2009;55900;12200.0;18000.0;26.0;12800.0;26100.0;38.0;70.0;25000.0;44100.0;64.0
9389;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2010;55200;12300.0;18200.0;26.0;12100.0;25300.0;36.0;70.0;24400.0;43500.0;62.0
9390;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2011;53650;12500.0;18500.0;26.0;11600.0;25000.0;35.0;69.0;24100.0;43500.0;61.0
9391;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Nooit gescheiden;2012;52100;12700.0;18700.0;26.0;10400.0;23700.0;32.0;67.0;23100.0;42400.0;58.0
9392;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2005;18200;11200.0;16000.0;27.0;12400.0;21800.0;36.0;65.0;23600.0;37800.0;63.0
9393;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2006;18650;11400.0;16200.0;25.0;12400.0;23500.0;36.0;66.0;23800.0;39700.0;61.0
9394;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2007;19350;11800.0;16700.0;25.0;13800.0;25900.0;38.0;67.0;25600.0;42600.0;63.0
9395;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2008;19950;12100.0;17300.0;25.0;13700.0;26200.0;38.0;65.0;25800.0;43500.0;63.0
9396;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2009;20950;12600.0;17900.0;26.0;13400.0;25200.0;37.0;60.0;26000.0;43100.0;63.0
9397;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2010;21250;12700.0;18100.0;26.0;12500.0;24100.0;35.0;58.0;25200.0;42200.0;61.0
9398;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2011;20500;12900.0;18400.0;26.0;11800.0;23700.0;33.0;56.0;24700.0;42100.0;59.0
9399;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Gemengde scheidingsachtergrond;2012;20450;13000.0;18600.0;26.0;10400.0;22100.0;31.0;53.0;23400.0;40700.0;57.0
9400;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2005;12350;11100.0;16000.0;28.0;11000.0;19400.0;34.0;52.0;22100.0;35400.0;62.0
9401;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2006;12200;11300.0;16200.0;26.0;11000.0;21300.0;35.0;53.0;22300.0;37500.0;61.0
9402;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2007;12450;11600.0;16700.0;26.0;12300.0;23300.0;37.0;53.0;23900.0;40000.0;63.0
9403;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2008;12200;12000.0;17200.0;26.0;12300.0;23900.0;36.0;52.0;24300.0;41100.0;62.0
9404;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2009;13050;12600.0;18100.0;27.0;12100.0;23300.0;35.0;48.0;24700.0;41400.0;62.0
9405;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2010;12500;12800.0;18300.0;27.0;11400.0;22400.0;33.0;46.0;24200.0;40700.0;60.0
9406;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2011;12450;13000.0;18600.0;27.0;10800.0;22000.0;32.0;45.0;23800.0;40600.0;59.0
9407;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Geboren in Nederland;Ooit gescheiden;2012;12150;13100.0;18900.0;27.0;9700.0;20700.0;29.0;43.0;22800.0;39600.0;56.0
9408;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2005;7400;9100.0;13900.0;25.0;10100.0;19000.0;34.0;60.0;19200.0;32900.0;59.0
9409;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2006;7200;9100.0;14000.0;23.0;10200.0;21000.0;35.0;62.0;19300.0;35000.0;58.0
9410;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2007;7050;9400.0;14500.0;22.0;11300.0;23800.0;36.0;62.0;20700.0;38300.0;58.0
9411;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2008;7050;9600.0;14800.0;23.0;11000.0;23100.0;35.0;60.0;20600.0;37900.0;58.0
9412;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2009;7350;9800.0;15100.0;24.0;8900.0;17100.0;27.0;54.0;18700.0;32200.0;51.0
9413;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2010;7300;9800.0;15200.0;24.0;8400.0;16300.0;25.0;54.0;18200.0;31500.0;49.0
9414;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2011;7100;9900.0;15400.0;23.0;7500.0;15500.0;23.0;52.0;17400.0;30900.0;46.0
9415;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Totaal ooit of nooit gescheiden;2012;7100;9900.0;15500.0;23.0;6700.0;14400.0;21.0;51.0;16600.0;29900.0;44.0
9416;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Nooit gescheiden;2005;3450;9300.0;14400.0;25.0;10500.0;20700.0;36.0;67.0;19800.0;35100.0;61.0
9417;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Nooit gescheiden;2006;3300;9300.0;14400.0;24.0;10700.0;22400.0;37.0;70.0;20000.0;36800.0;61.0
9418;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Nooit gescheiden;2007;3250;9500.0;14800.0;23.0;11600.0;24300.0;38.0;69.0;21100.0;39100.0;61.0
9419;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Nooit gescheiden;2008;3300;9700.0;15100.0;23.0;11500.0;24600.0;37.0;68.0;21200.0;39700.0;60.0
9420;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Nooit gescheiden;2009;3450;9600.0;15200.0;23.0;8800.0;17900.0;27.0;62.0;18400.0;33100.0;50.0
9421;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Nooit gescheiden;2010;3550;9600.0;15200.0;23.0;8300.0;16900.0;26.0;62.0;17900.0;32100.0;49.0
9422;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Nooit gescheiden;2011;4100;9500.0;15100.0;23.0;7200.0;15500.0;23.0;59.0;16700.0;30600.0;46.0
9423;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Nooit gescheiden;2012;4150;9500.0;15200.0;22.0;6400.0;14300.0;21.0;56.0;15900.0;29500.0;43.0
9424;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2005;2450;8800.0;13500.0;25.0;9900.0;18200.0;34.0;58.0;18700.0;31700.0;59.0
9425;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2006;2400;8900.0;13600.0;23.0;10000.0;20200.0;33.0;59.0;18900.0;33800.0;56.0
9426;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2007;2400;9300.0;14100.0;20.0;11200.0;24500.0;35.0;59.0;20500.0;38600.0;55.0
9427;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2008;2450;9500.0;14500.0;22.0;10800.0;22400.0;34.0;56.0;20300.0;36900.0;56.0
9428;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2009;2500;9700.0;14900.0;23.0;8800.0;16500.0;26.0;50.0;18500.0;31400.0;49.0
9429;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2010;2500;9700.0;15000.0;24.0;8300.0;15800.0;25.0;50.0;18000.0;30800.0;49.0
9430;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2011;2350;10100.0;15500.0;23.0;7900.0;15000.0;23.0;45.0;18000.0;30500.0;46.0
9431;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Gemengde scheidingsachtergrond;2012;2350;10100.0;15600.0;23.0;7100.0;14300.0;21.0;44.0;17200.0;29900.0;44.0
9432;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Ooit gescheiden;2005;1550;8900.0;13600.0;26.0;9200.0;16700.0;31.0;47.0;18100.0;30300.0;57.0
9433;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Ooit gescheiden;2006;1450;9000.0;13800.0;23.0;9500.0;18900.0;32.0;48.0;18500.0;32700.0;55.0
9434;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Ooit gescheiden;2007;1400;9400.0;14300.0;22.0;10800.0;21400.0;33.0;50.0;20200.0;35700.0;55.0
9435;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Ooit gescheiden;2008;1300;9800.0;14800.0;24.0;10400.0;20500.0;33.0;46.0;20200.0;35300.0;57.0
9436;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Ooit gescheiden;2009;1400;10100.0;15400.0;24.0;9400.0;16400.0;26.0;43.0;19500.0;31800.0;50.0
9437;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Ooit gescheiden;2010;1250;10300.0;15600.0;25.0;8700.0;15500.0;25.0;42.0;19000.0;31100.0;50.0
9438;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Ooit gescheiden;2011;650;11800.0;17300.0;25.0;8600.0;17000.0;24.0;40.0;20400.0;34300.0;49.0
9439;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Gemengde generatie;Ooit gescheiden;2012;600;11900.0;17400.0;25.0;7200.0;14900.0;21.0;40.0;19100.0;32300.0;46.0
9440;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2005;1600;4800.0;9800.0;21.0;4400.0;12800.0;27.0;38.0;9200.0;22600.0;48.0
9441;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2006;1650;4900.0;9900.0;19.0;4400.0;14500.0;28.0;36.0;9300.0;24400.0;47.0
9442;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2007;1700;4700.0;10000.0;19.0;4300.0;15200.0;29.0;37.0;9000.0;25200.0;48.0
9443;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2008;1700;4800.0;10200.0;18.0;4200.0;16400.0;28.0;38.0;9000.0;26600.0;46.0
9444;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2009;2000;4600.0;10300.0;20.0;1000.0;1800.0;4.0;32.0;5600.0;12100.0;24.0
9445;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2010;2150;4600.0;10400.0;19.0;900.0;1600.0;3.0;31.0;5500.0;12000.0;22.0
9446;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2011;2200;4600.0;10500.0;19.0;700.0;1400.0;3.0;30.0;5300.0;11900.0;22.0
9447;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Totaal ooit of nooit gescheiden;2012;2250;4500.0;10400.0;19.0;;;;28.0;;;
9448;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Nooit gescheiden;2005;1100;4500.0;9600.0;19.0;4200.0;13700.0;27.0;38.0;8700.0;23300.0;46.0
9449;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Nooit gescheiden;2006;1100;4500.0;9600.0;18.0;4200.0;15600.0;28.0;35.0;8700.0;25200.0;46.0
9450;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Nooit gescheiden;2007;1200;4200.0;9600.0;17.0;4000.0;16200.0;29.0;34.0;8200.0;25800.0;46.0
9451;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Nooit gescheiden;2008;1200;4300.0;9900.0;16.0;3800.0;17300.0;28.0;35.0;8100.0;27200.0;44.0
9452;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Nooit gescheiden;2009;1400;4000.0;9900.0;19.0;;;;30.0;;;
9453;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Nooit gescheiden;2010;1550;4000.0;9900.0;17.0;;;;29.0;;;
9454;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Nooit gescheiden;2011;1850;4100.0;10100.0;19.0;;;;29.0;;;
9455;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Nooit gescheiden;2012;1950;4000.0;10000.0;17.0;;;;27.0;;;
9456;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2005;350;5500.0;10300.0;24.0;5100.0;11800.0;28.0;42.0;10600.0;22100.0;52.0
9457;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2006;350;6000.0;10700.0;24.0;5000.0;12700.0;28.0;41.0;11000.0;23400.0;52.0
9458;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2007;350;6100.0;10900.0;22.0;5600.0;14200.0;29.0;43.0;11700.0;25100.0;51.0
9459;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2008;300;6000.0;11000.0;21.0;5800.0;15300.0;29.0;46.0;11800.0;26300.0;50.0
9460;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2009;350;6300.0;11600.0;22.0;2100.0;3700.0;7.0;38.0;8400.0;15300.0;29.0
9461;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2010;400;6300.0;11600.0;25.0;1800.0;3200.0;7.0;39.0;8100.0;14800.0;32.0
9462;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2011;250;7200.0;12500.0;23.0;2400.0;4200.0;8.0;36.0;9600.0;16700.0;31.0
9463;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Gemengde scheidingsachtergrond;2012;250;7200.0;12600.0;26.0;1800.0;3200.0;7.0;33.0;9000.0;15800.0;33.0
9464;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Ooit gescheiden;2005;200;5400.0;10200.0;28.0;4500.0;9300.0;25.0;36.0;9900.0;19500.0;53.0
9465;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Ooit gescheiden;2006;200;5600.0;10400.0;25.0;4500.0;11600.0;28.0;34.0;10100.0;22000.0;53.0
9466;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Ooit gescheiden;2007;200;5600.0;10600.0;27.0;4100.0;10200.0;26.0;42.0;9700.0;20800.0;53.0
9467;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Ooit gescheiden;2008;150;6100.0;11100.0;26.0;4400.0;11600.0;27.0;43.0;10500.0;22700.0;53.0
9468;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Ooit gescheiden;2009;200;5800.0;11100.0;24.0;1200.0;2200.0;5.0;31.0;7000.0;13300.0;29.0
9469;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Ooit gescheiden;2010;200;6200.0;11500.0;24.0;1300.0;2300.0;5.0;31.0;7500.0;13800.0;29.0
9470;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Ooit gescheiden;2011;50;8500.0;14200.0;28.0;1200.0;2200.0;4.0;17.0;9700.0;16400.0;32.0
9471;Paar zonder kinderen;45 tot 50 jaar;Autochtonen en westerse allochtonen;Niet geboren in Nederland;Ooit gescheiden;2012;50;8400.0;14200.0;30.0;1200.0;2300.0;5.0;30.0;9600.0;16500.0;35.0
9472;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Totaal ooit of nooit gescheiden;2005;3700;8600.0;13500.0;25.0;9100.0;17600.0;32.0;50.0;17700.0;31100.0;57.0
9473;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Totaal ooit of nooit gescheiden;2006;3850;8800.0;13800.0;24.0;9400.0;19400.0;33.0;53.0;18200.0;33200.0;57.0
9474;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Totaal ooit of nooit gescheiden;2007;4150;9100.0;14300.0;24.0;10400.0;21200.0;36.0;53.0;19500.0;35500.0;60.0
9475;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Totaal ooit of nooit gescheiden;2008;4450;9400.0;14700.0;23.0;11400.0;22900.0;36.0;54.0;20800.0;37600.0;59.0
9476;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Totaal ooit of nooit gescheiden;2009;5300;9200.0;14500.0;25.0;8700.0;17300.0;29.0;46.0;17900.0;31800.0;54.0
9477;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Totaal ooit of nooit gescheiden;2010;5600;9300.0;14600.0;25.0;8300.0;16700.0;28.0;44.0;17600.0;31300.0;53.0
9478;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Totaal ooit of nooit gescheiden;2011;5850;9400.0;14800.0;24.0;7600.0;15900.0;26.0;42.0;17000.0;30700.0;50.0
9479;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Totaal ooit of nooit gescheiden;2012;6050;9500.0;15000.0;24.0;6900.0;15200.0;24.0;41.0;16400.0;30200.0;48.0
9480;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Nooit gescheiden;2005;1600;8600.0;13700.0;24.0;9800.0;19700.0;34.0;58.0;18400.0;33400.0;58.0
9481;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Nooit gescheiden;2006;1800;8800.0;13900.0;23.0;9800.0;20900.0;35.0;59.0;18600.0;34800.0;58.0
9482;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Nooit gescheiden;2007;1900;9100.0;14500.0;23.0;10700.0;22800.0;37.0;58.0;19800.0;37300.0;60.0
9483;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Nooit gescheiden;2008;2100;9300.0;14800.0;23.0;11400.0;24100.0;37.0;60.0;20700.0;38900.0;60.0
9484;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Nooit gescheiden;2009;2600;8700.0;14100.0;25.0;8200.0;17100.0;30.0;48.0;16900.0;31200.0;55.0
9485;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Nooit gescheiden;2010;2850;8800.0;14200.0;25.0;7800.0;16700.0;29.0;47.0;16600.0;30900.0;54.0
9486;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Nooit gescheiden;2011;3350;8700.0;14100.0;24.0;7000.0;15400.0;26.0;44.0;15700.0;29500.0;50.0
9487;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Nooit gescheiden;2012;3500;8900.0;14400.0;24.0;6400.0;14800.0;25.0;44.0;15300.0;29200.0;49.0
9488;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Gemengde scheidingsachtergrond;2005;1450;8400.0;13200.0;26.0;8600.0;16200.0;31.0;46.0;17000.0;29400.0;57.0
9489;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Gemengde scheidingsachtergrond;2006;1450;8600.0;13400.0;24.0;9100.0;18400.0;33.0;51.0;17700.0;31800.0;57.0
9490;Paar zonder kinderen;45 tot 50 jaar;Gemengde herkomst;Totaal alle generaties;Gemengde scheidingsachtergrond;2007;1550;9000.0;14000.0;25.0;10200.0;20000.0;35.0;52.0;19200.0;34000.0;60.0
