ID;Geslacht;KenmerkenVanPersonenEnHuishoudens;Vermogensbestanddelen;Perioden;AantalOverledenen_1;TotaalNagelatenVermogen_2;GemiddeldNagelatenVermogen_3;MediaanNagelatenVermogen_4
8999;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.1 Bank- en spaartegoeden;2014;7.4;268.8;36.5;14.5
9000;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.1 Bank- en spaartegoeden;2015;8.2;284.6;34.6;14.5
9001;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.1 Bank- en spaartegoeden;2016;8.1;290.2;35.9;15.1
9002;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.1 Bank- en spaartegoeden;2017;8.0;274.3;34.2;14.8
9003;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.1 Bank- en spaartegoeden;2018;7.9;280.1;35.3;15.4
9004;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.1 Bank- en spaartegoeden;2019;8.0;300.1;37.7;16.7
9005;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.1 Bank- en spaartegoeden;2020;7.3;315.4;43.5;19.3
9006;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.1 Bank- en spaartegoeden;2021;8.9;387.9;43.4;19.5
9007;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.1 Bank- en spaartegoeden;2022;8.7;391.5;45.0;21.5
9008;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.2 Effecten;2007;1.4;67.8;48.6;14.5
9009;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.2 Effecten;2008;1.4;64.3;47.0;14.3
9010;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.2 Effecten;2009;1.3;51.8;39.1;10.9
9011;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.2 Effecten;2010;1.6;68.1;43.4;14.5
9012;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.2 Effecten;2011;1.3;80.5;63.4;16.3
9013;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.2 Effecten;2012;1.3;80.8;63.6;14.0
9014;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.2 Effecten;2013;1.2;88.9;73.0;16.2
9015;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.2 Effecten;2014;1.2;95.0;82.1;16.0
9016;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.2 Effecten;2015;1.1;82.7;76.3;17.3
9017;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.2 Effecten;2016;1.2;89.6;76.1;17.3
9018;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.2 Effecten;2017;1.1;101.7;91.2;17.9
9019;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.2 Effecten;2018;1.1;112.0;103.7;19.6
9020;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.2 Effecten;2019;1.0;82.5;79.0;23.2
9021;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.2 Effecten;2020;1.2;110.7;95.0;25.9
9022;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.2 Effecten;2021;1.2;126.9;101.9;24.8
9023;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.1.2 Effecten;2022;1.3;103.8;82.6;22.0
9024;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2 Onroerend goed;2007;3.6;619.0;170.6;131.0
9025;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2 Onroerend goed;2008;3.8;641.0;167.7;136.0
9026;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2 Onroerend goed;2009;4.1;665.2;164.1;134.0
9027;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2 Onroerend goed;2010;4.4;818.8;187.7;148.5
9028;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2 Onroerend goed;2011;4.1;706.2;171.3;138.0
9029;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2 Onroerend goed;2012;4.3;706.8;164.2;130.6
9030;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2 Onroerend goed;2013;4.7;715.5;153.0;119.0
9031;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2 Onroerend goed;2014;4.8;746.5;155.3;119.5
9032;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2 Onroerend goed;2015;5.4;795.7;148.4;117.0
9033;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2 Onroerend goed;2016;5.3;815.9;153.2;121.0
9034;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2 Onroerend goed;2017;5.5;867.8;157.3;123.5
9035;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2 Onroerend goed;2018;5.6;923.3;166.2;132.7
9036;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2 Onroerend goed;2019;5.6;1020.4;181.3;145.0
9037;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2 Onroerend goed;2020;5.3;1120.5;209.9;165.9
9038;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2 Onroerend goed;2021;6.4;1377.4;214.1;170.0
9039;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2 Onroerend goed;2022;6.5;1533.0;236.8;195.5
9040;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.1 Eigen woning;2007;3.5;561.5;158.3;130.0
9041;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.1 Eigen woning;2008;3.7;599.3;160.8;134.9
9042;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.1 Eigen woning;2009;3.9;618.4;157.1;132.5
9043;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.1 Eigen woning;2010;4.3;767.3;179.1;146.9
9044;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.1 Eigen woning;2011;4.1;669.8;164.7;136.0
9045;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.1 Eigen woning;2012;4.2;660.8;156.1;128.5
9046;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.1 Eigen woning;2013;4.6;673.1;146.4;117.0
9047;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.1 Eigen woning;2014;4.7;690.0;146.1;117.9
9048;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.1 Eigen woning;2015;5.3;749.9;142.2;115.9
9049;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.1 Eigen woning;2016;5.3;767.5;145.9;119.0
9050;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.1 Eigen woning;2017;5.4;823.3;151.5;122.8
9051;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.1 Eigen woning;2018;5.5;881.9;160.8;131.5
9052;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.1 Eigen woning;2019;5.6;968.9;174.6;143.5
9053;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.1 Eigen woning;2020;5.3;1043.9;198.2;163.0
9054;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.1 Eigen woning;2021;6.3;1305.7;206.1;167.5
9055;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.1 Eigen woning;2022;6.4;1479.9;231.5;194.5
9056;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.2 Onroerend goed, overig;2007;0.4;57.4;137.4;45.0
9057;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.2 Onroerend goed, overig;2008;0.4;41.7;100.3;47.0
9058;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.2 Onroerend goed, overig;2009;0.5;46.8;92.9;40.0
9059;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.2 Onroerend goed, overig;2010;0.4;51.5;114.7;45.0
9060;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.2 Onroerend goed, overig;2011;0.4;36.4;86.4;50.0
9061;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.2 Onroerend goed, overig;2012;0.5;46.0;99.8;55.3
9062;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.2 Onroerend goed, overig;2013;0.5;42.5;90.9;47.0
9063;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.2 Onroerend goed, overig;2014;0.5;56.5;108.9;47.7
9064;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.2 Onroerend goed, overig;2015;0.5;45.8;90.2;36.3
9065;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.2 Onroerend goed, overig;2016;0.5;48.4;94.3;43.4
9066;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.2 Onroerend goed, overig;2017;0.5;44.5;91.1;35.0
9067;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.2 Onroerend goed, overig;2018;0.5;41.4;85.1;33.9
9068;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.2 Onroerend goed, overig;2019;0.5;51.5;101.6;37.5
9069;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.2 Onroerend goed, overig;2020;0.6;76.5;130.2;52.3
9070;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.2 Onroerend goed, overig;2021;0.6;71.7;122.4;55.1
9071;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.2.2 Onroerend goed, overig;2022;0.5;53.1;97.3;30.0
9072;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.3 Ondernemingsvermogen;2007;0.3;29.1;110.9;17.3
9073;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.3 Ondernemingsvermogen;2008;0.3;25.0;96.6;15.8
9074;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.3 Ondernemingsvermogen;2009;0.3;37.7;146.8;19.6
9075;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.3 Ondernemingsvermogen;2010;0.3;77.8;235.7;11.7
9076;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.3 Ondernemingsvermogen;2011;0.3;40.6;157.2;11.9
9077;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.3 Ondernemingsvermogen;2012;0.2;18.4;82.3;13.2
9078;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.3 Ondernemingsvermogen;2013;0.2;20.9;90.5;17.0
9079;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.3 Ondernemingsvermogen;2014;0.3;19.9;79.7;8.6
9080;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.3 Ondernemingsvermogen;2015;0.3;22.2;79.0;9.0
9081;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.3 Ondernemingsvermogen;2016;0.3;38.6;127.5;13.5
9082;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.3 Ondernemingsvermogen;2017;0.3;116.2;355.2;6.9
9083;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.3 Ondernemingsvermogen;2018;0.3;32.8;110.4;10.1
9084;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.3 Ondernemingsvermogen;2019;0.3;167.9;502.6;30.7
9085;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.3 Ondernemingsvermogen;2020;0.4;322.6;896.0;31.1
9086;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.3 Ondernemingsvermogen;2021;0.4;106.8;279.5;35.5
9087;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.3 Ondernemingsvermogen;2022;0.4;89.5;247.3;29.9
9088;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.5 Overige bezittingen;2007;3.7;78.2;21.3;4.0
9089;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.5 Overige bezittingen;2008;3.8;73.5;19.1;3.8
9090;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.5 Overige bezittingen;2009;4.0;96.6;24.4;3.8
9091;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.5 Overige bezittingen;2010;3.2;63.8;19.9;3.5
9092;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.5 Overige bezittingen;2011;2.5;47.2;18.8;4.0
9093;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.5 Overige bezittingen;2012;2.5;49.0;19.5;3.7
9094;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.5 Overige bezittingen;2013;2.4;45.3;18.6;3.5
9095;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.5 Overige bezittingen;2014;2.4;47.0;19.6;3.9
9096;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.5 Overige bezittingen;2015;2.4;42.6;17.6;4.0
9097;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.5 Overige bezittingen;2016;2.3;52.2;22.5;4.5
9098;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.5 Overige bezittingen;2017;2.4;56.0;23.1;4.4
9099;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.5 Overige bezittingen;2018;2.5;47.4;18.8;4.4
9100;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.5 Overige bezittingen;2019;2.8;63.8;22.5;4.5
9101;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.5 Overige bezittingen;2020;3.2;76.5;23.8;5.3
9102;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.5 Overige bezittingen;2021;4.1;174.5;42.5;5.0
9103;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;1.5 Overige bezittingen;2022;4.4;93.1;21.0;5.2
9104;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2 Schulden;2007;4.0;205.7;51.9;25.9
9105;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2 Schulden;2008;3.6;178.2;49.5;31.2
9106;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2 Schulden;2009;3.8;207.7;54.5;31.5
9107;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2 Schulden;2010;3.9;227.7;58.1;31.6
9108;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2 Schulden;2011;3.8;188.0;49.2;24.0
9109;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2 Schulden;2012;4.0;190.7;47.1;25.0
9110;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2 Schulden;2013;4.4;207.3;46.7;25.3
9111;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2 Schulden;2014;4.4;242.0;55.0;30.0
9112;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2 Schulden;2015;4.7;240.3;51.0;31.0
9113;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2 Schulden;2016;4.7;247.5;52.3;32.4
9114;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2 Schulden;2017;4.8;286.7;59.9;37.4
9115;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2 Schulden;2018;4.9;277.3;56.4;38.0
9116;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2 Schulden;2019;4.8;302.9;63.6;40.7
9117;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2 Schulden;2020;4.5;375.1;83.0;49.3
9118;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2 Schulden;2021;5.6;384.6;68.2;44.5
9119;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2 Schulden;2022;5.6;392.3;69.6;49.0
9120;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.1 Hypotheekschuld eigen woning;2007;2.3;133.4;58.4;40.8
9121;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.1 Hypotheekschuld eigen woning;2008;2.4;138.2;57.1;43.6
9122;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.1 Hypotheekschuld eigen woning;2009;2.6;148.5;57.2;41.9
9123;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.1 Hypotheekschuld eigen woning;2010;2.6;175.5;66.5;45.9
9124;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.1 Hypotheekschuld eigen woning;2011;2.4;143.9;60.4;44.9
9125;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.1 Hypotheekschuld eigen woning;2012;2.5;156.1;61.7;46.3
9126;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.1 Hypotheekschuld eigen woning;2013;2.8;168.5;61.0;45.9
9127;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.1 Hypotheekschuld eigen woning;2014;2.9;183.5;64.1;48.0
9128;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.1 Hypotheekschuld eigen woning;2015;3.1;199.2;63.4;48.9
9129;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.1 Hypotheekschuld eigen woning;2016;3.2;198.5;61.5;48.6
9130;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.1 Hypotheekschuld eigen woning;2017;3.4;221.6;65.5;50.1
9131;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.1 Hypotheekschuld eigen woning;2018;3.5;226.1;64.9;52.3
9132;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.1 Hypotheekschuld eigen woning;2019;3.5;239.9;69.0;53.8
9133;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.1 Hypotheekschuld eigen woning;2020;3.4;253.6;75.7;59.8
9134;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.1 Hypotheekschuld eigen woning;2021;4.1;291.6;71.6;58.3
9135;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.1 Hypotheekschuld eigen woning;2022;4.2;312.1;74.2;60.0
9136;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.3 Schulden, overig;2007;2.6;72.3;28.0;1.8
9137;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.3 Schulden, overig;2008;1.9;40.0;20.6;1.0
9138;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.3 Schulden, overig;2009;2.0;59.2;29.0;1.1
9139;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.3 Schulden, overig;2010;2.0;52.2;25.9;2.1
9140;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.3 Schulden, overig;2011;2.3;44.1;19.0;1.2
9141;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.3 Schulden, overig;2012;2.5;34.5;14.0;1.4
9142;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.3 Schulden, overig;2013;2.8;38.8;14.0;1.3
9143;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.3 Schulden, overig;2014;2.6;58.5;22.4;1.6
9144;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.3 Schulden, overig;2015;2.7;41.1;15.2;1.7
9145;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.3 Schulden, overig;2016;2.7;49.0;18.4;1.5
9146;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.3 Schulden, overig;2017;2.5;65.2;25.6;1.9
9147;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.3 Schulden, overig;2018;2.6;51.2;19.8;1.6
9148;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.3 Schulden, overig;2019;2.3;63.0;27.3;2.3
9149;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.3 Schulden, overig;2020;2.3;121.5;53.6;2.7
9150;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.3 Schulden, overig;2021;2.8;93.0;33.3;2.3
9151;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 6e 10%-groep;2.3 Schulden, overig;2022;2.6;80.2;30.8;2.0
9152;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;Vermogen;2007;8.4;971.8;115.1;64.3
9153;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;Vermogen;2008;8.5;1024.4;120.6;74.0
9154;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;Vermogen;2009;8.6;1027.4;119.2;70.5
9155;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;Vermogen;2010;8.9;1246.6;139.4;85.7
9156;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;Vermogen;2011;6.4;989.0;154.4;96.7
9157;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;Vermogen;2012;7.0;992.5;141.6;86.9
9158;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;Vermogen;2013;6.8;961.7;141.3;87.1
9159;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;Vermogen;2014;6.6;919.1;138.5;89.3
9160;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;Vermogen;2015;7.3;982.7;134.8;85.7
9161;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;Vermogen;2016;7.2;1000.6;139.5;92.2
9162;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;Vermogen;2017;7.0;1053.0;150.6;98.1
9163;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;Vermogen;2018;7.0;1112.1;158.3;106.1
9164;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;Vermogen;2019;6.9;1198.3;174.0;113.4
9165;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;Vermogen;2020;6.1;1294.3;212.3;140.2
9166;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;Vermogen;2021;7.9;1614.0;204.8;143.6
9167;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;Vermogen;2022;7.5;1724.1;229.1;171.6
9168;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1 Bezittingen;2007;8.4;1195.4;141.6;98.7
9169;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1 Bezittingen;2008;8.5;1234.0;145.3;108.6
9170;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1 Bezittingen;2009;8.6;1254.7;145.6;107.2
9171;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1 Bezittingen;2010;8.9;1519.8;170.0;122.5
9172;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1 Bezittingen;2011;6.4;1190.9;185.9;133.8
9173;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1 Bezittingen;2012;7.0;1206.5;172.2;122.5
9174;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1 Bezittingen;2013;6.8;1190.7;174.9;123.4
9175;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1 Bezittingen;2014;6.6;1154.8;174.0;126.1
9176;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1 Bezittingen;2015;7.3;1239.2;170.0;120.1
9177;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1 Bezittingen;2016;7.2;1265.7;176.5;128.9
9178;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1 Bezittingen;2017;7.0;1331.4;190.5;137.0
9179;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1 Bezittingen;2018;7.0;1410.9;200.8;149.0
9180;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1 Bezittingen;2019;6.9;1513.8;219.8;158.9
9181;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1 Bezittingen;2020;6.1;1646.9;270.1;193.2
9182;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1 Bezittingen;2021;7.9;2044.5;259.5;191.4
9183;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1 Bezittingen;2022;7.5;2103.7;279.6;223.0
9184;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1.1 Financiële bezittingen;2007;7.7;359.9;46.6;18.7
9185;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1.1 Financiële bezittingen;2008;7.9;368.9;46.9;19.5
9186;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 7e 10%-groep;1.1 Financiële bezittingen;2009;7.9;380.0;48.0;19.3
