ID;Geslacht;Persoonskenmerken;Reismotieven;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
7760;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Oost-Nederland (LD);2010;0.58;3.04;8.19;200.0;1055.0;47.5
7761;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Oost-Nederland (LD);2011;0.53;2.63;6.87;185.0;916.0;39.8
7762;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Oost-Nederland (LD);2012;0.55;2.79;7.18;190.0;973.0;41.7
7763;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Oost-Nederland (LD);2013;0.55;2.44;7.09;192.0;848.0;41.1
7764;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Oost-Nederland (LD);2014;0.55;3.03;7.49;190.0;1054.0;43.5
7765;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Oost-Nederland (LD);2015;0.56;2.72;6.94;194.0;948.0;40.3
7766;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Oost-Nederland (LD);2016;0.54;2.55;6.53;187.0;892.0;38.0
7767;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Oost-Nederland (LD);2017;0.53;2.77;7.04;184.0;962.0;40.6
7768;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;West-Nederland (LD);2010;0.62;2.74;8.71;215.0;951.0;50.4
7769;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;West-Nederland (LD);2011;0.58;2.98;8.79;202.0;1037.0;50.9
7770;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;West-Nederland (LD);2012;0.59;2.56;7.99;207.0;894.0;46.5
7771;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;West-Nederland (LD);2013;0.59;2.62;8.11;205.0;911.0;47.0
7772;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;West-Nederland (LD);2014;0.59;2.67;8.0;204.0;928.0;46.4
7773;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;West-Nederland (LD);2015;0.58;2.61;7.76;203.0;910.0;45.1
7774;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;West-Nederland (LD);2016;0.57;2.57;7.64;198.0;897.0;44.5
7775;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;West-Nederland (LD);2017;0.56;2.53;7.5;194.0;875.0;43.3
7776;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zuid-Nederland (LD);2010;0.57;3.14;8.1;198.0;1089.0;46.9
7777;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zuid-Nederland (LD);2011;0.53;2.93;7.04;186.0;1018.0;40.8
7778;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zuid-Nederland (LD);2012;0.54;2.64;7.32;189.0;920.0;42.5
7779;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zuid-Nederland (LD);2013;0.55;2.93;7.16;193.0;1020.0;41.5
7780;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zuid-Nederland (LD);2014;0.55;2.6;6.9;191.0;905.0;40.0
7781;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zuid-Nederland (LD);2015;0.55;2.77;7.4;191.0;965.0;43.0
7782;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zuid-Nederland (LD);2016;0.54;2.47;6.69;188.0;863.0;39.0
7783;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zuid-Nederland (LD);2017;0.53;2.63;7.04;185.0;910.0;40.7
7784;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Groningen (PV);2010;0.63;3.34;9.25;218.0;1160.0;53.6
7785;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Groningen (PV);2011;0.58;3.32;8.14;203.0;1155.0;47.2
7786;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Groningen (PV);2012;0.58;3.42;8.8;203.0;1194.0;51.2
7787;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Groningen (PV);2013;0.59;2.74;7.44;205.0;953.0;43.2
7788;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Groningen (PV);2014;0.64;3.24;8.26;224.0;1127.0;47.9
7789;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Groningen (PV);2015;0.61;3.14;7.65;212.0;1096.0;44.4
7790;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Groningen (PV);2016;0.52;2.53;6.64;180.0;882.0;38.6
7791;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Groningen (PV);2017;0.56;2.83;7.1;196.0;982.0;41.0
7792;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Friesland (PV);2010;0.5;2.96;7.95;175.0;1030.0;46.0
7793;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Friesland (PV);2011;0.47;2.38;6.0;164.0;828.0;34.8
7794;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Friesland (PV);2012;0.51;2.63;6.55;178.0;916.0;38.1
7795;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Friesland (PV);2013;0.52;3.33;7.25;181.0;1157.0;42.0
7796;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Friesland (PV);2014;0.53;2.86;7.04;185.0;993.0;40.8
7797;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Friesland (PV);2015;0.49;2.45;5.93;171.0;852.0;34.4
7798;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Friesland (PV);2016;0.54;3.1;7.54;188.0;1082.0;43.9
7799;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Friesland (PV);2017;0.51;2.75;6.47;177.0;952.0;37.4
7800;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Drenthe (PV);2010;0.58;3.02;7.43;202.0;1050.0;43.0
7801;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Drenthe (PV);2011;0.53;3.11;7.03;185.0;1080.0;40.7
7802;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Drenthe (PV);2012;0.52;3.02;6.59;182.0;1052.0;38.3
7803;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Drenthe (PV);2013;0.5;2.92;7.06;173.0;1015.0;40.9
7804;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Drenthe (PV);2014;0.5;3.59;8.48;174.0;1249.0;49.1
7805;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Drenthe (PV);2015;0.52;3.63;7.49;181.0;1265.0;43.5
7806;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Drenthe (PV);2016;0.51;2.85;6.92;176.0;995.0;40.3
7807;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Drenthe (PV);2017;0.47;3.59;7.19;163.0;1243.0;41.5
7808;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Overijssel (PV);2010;0.58;2.77;7.58;201.0;962.0;43.9
7809;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Overijssel (PV);2011;0.54;2.58;6.62;188.0;897.0;38.4
7810;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Overijssel (PV);2012;0.54;2.88;7.28;189.0;1004.0;42.3
7811;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Overijssel (PV);2013;0.54;2.5;6.79;188.0;870.0;39.4
7812;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Overijssel (PV);2014;0.56;3.3;7.91;193.0;1150.0;45.9
7813;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Overijssel (PV);2015;0.56;2.75;7.12;194.0;958.0;41.3
7814;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Overijssel (PV);2016;0.49;2.24;5.81;170.0;782.0;33.8
7815;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Overijssel (PV);2017;0.5;2.39;6.16;172.0;829.0;35.6
7816;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Flevoland (PV);2010;0.55;3.0;7.83;190.0;1043.0;45.4
7817;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Flevoland (PV);2011;0.55;2.86;7.45;190.0;996.0;43.3
7818;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Flevoland (PV);2012;0.54;3.98;7.67;187.0;1391.0;44.7
7819;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Flevoland (PV);2013;0.59;2.84;7.28;207.0;991.0;42.3
7820;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Flevoland (PV);2014;0.56;3.04;7.66;194.0;1061.0;44.5
7821;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Flevoland (PV);2015;0.59;2.83;7.14;206.0;986.0;41.4
7822;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Flevoland (PV);2016;0.57;2.89;7.6;200.0;1008.0;44.2
7823;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Flevoland (PV);2017;0.59;3.42;7.58;205.0;1188.0;43.8
7824;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Gelderland (PV);2010;0.58;3.2;8.61;201.0;1110.0;49.8
7825;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Gelderland (PV);2011;0.52;2.63;6.92;182.0;913.0;40.1
7826;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Gelderland (PV);2012;0.55;2.54;7.04;192.0;886.0;40.9
7827;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Gelderland (PV);2013;0.55;2.34;7.22;191.0;813.0;41.9
7828;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Gelderland (PV);2014;0.54;2.87;7.23;187.0;999.0;41.9
7829;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Gelderland (PV);2015;0.55;2.69;6.8;191.0;936.0;39.5
7830;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Gelderland (PV);2016;0.56;2.68;6.76;195.0;936.0;39.4
7831;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Gelderland (PV);2017;0.54;2.88;7.44;188.0;999.0;42.9
7832;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Utrecht (PV);2010;0.61;2.71;8.29;211.0;943.0;48.1
7833;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Utrecht (PV);2011;0.61;2.76;8.55;210.0;959.0;49.5
7834;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Utrecht (PV);2012;0.62;2.72;8.08;215.0;948.0;47.0
7835;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Utrecht (PV);2013;0.6;2.42;8.3;209.0;842.0;48.2
7836;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Utrecht (PV);2014;0.58;2.74;7.57;202.0;952.0;43.9
7837;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Utrecht (PV);2015;0.58;2.5;7.29;204.0;871.0;42.3
7838;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Utrecht (PV);2016;0.54;2.38;7.0;189.0;831.0;40.8
7839;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Utrecht (PV);2017;0.55;2.5;7.46;192.0;866.0;43.1
7840;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Noord-Holland (PV);2010;0.65;2.7;9.03;226.0;939.0;52.4
7841;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Noord-Holland (PV);2011;0.59;2.84;9.23;204.0;988.0;53.5
7842;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Noord-Holland (PV);2012;0.62;2.51;8.21;217.0;877.0;47.7
7843;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Noord-Holland (PV);2013;0.62;2.7;8.83;216.0;941.0;51.2
7844;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Noord-Holland (PV);2014;0.62;2.58;8.62;216.0;899.0;50.0
7845;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Noord-Holland (PV);2015;0.61;2.78;8.11;212.0;969.0;47.1
7846;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Noord-Holland (PV);2016;0.61;2.65;8.24;211.0;924.0;47.9
7847;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Noord-Holland (PV);2017;0.56;2.47;7.46;195.0;855.0;43.1
7848;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zuid-Holland (PV);2010;0.61;2.73;8.67;211.0;950.0;50.3
7849;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zuid-Holland (PV);2011;0.57;3.05;8.68;199.0;1061.0;50.3
7850;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zuid-Holland (PV);2012;0.57;2.46;7.87;200.0;857.0;45.8
7851;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zuid-Holland (PV);2013;0.57;2.4;7.4;197.0;835.0;42.9
7852;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zuid-Holland (PV);2014;0.58;2.67;7.78;200.0;930.0;45.2
7853;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zuid-Holland (PV);2015;0.57;2.51;7.81;199.0;876.0;45.4
7854;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zuid-Holland (PV);2016;0.54;2.35;7.25;190.0;819.0;42.2
7855;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zuid-Holland (PV);2017;0.57;2.54;7.59;196.0;881.0;43.8
7856;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zeeland (PV);2010;0.56;3.03;8.2;195.0;1054.0;47.5
7857;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zeeland (PV);2011;0.51;4.0;7.63;178.0;1390.0;44.2
7858;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zeeland (PV);2012;0.54;3.25;7.36;187.0;1131.0;42.8
7859;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zeeland (PV);2013;0.54;4.46;8.66;188.0;1553.0;50.2
7860;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zeeland (PV);2014;0.49;2.96;7.12;169.0;1031.0;41.3
7861;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zeeland (PV);2015;0.5;2.7;6.67;174.0;940.0;38.7
7862;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zeeland (PV);2016;0.58;4.47;9.13;201.0;1565.0;53.2
7863;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zeeland (PV);2017;0.51;2.86;7.19;177.0;990.0;41.5
7864;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Noord-Brabant (PV);2010;0.58;3.17;8.06;200.0;1102.0;46.7
7865;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Noord-Brabant (PV);2011;0.55;3.09;7.32;192.0;1074.0;42.4
7866;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Noord-Brabant (PV);2012;0.54;2.67;7.4;189.0;931.0;43.0
7867;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Noord-Brabant (PV);2013;0.58;3.03;7.46;201.0;1055.0;43.3
7868;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Noord-Brabant (PV);2014;0.55;2.62;6.91;191.0;911.0;40.1
7869;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Noord-Brabant (PV);2015;0.55;2.89;7.41;191.0;1006.0;43.0
7870;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Noord-Brabant (PV);2016;0.55;2.55;6.89;193.0;891.0;40.1
7871;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Noord-Brabant (PV);2017;0.53;2.47;6.95;184.0;854.0;40.2
7872;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Limburg (PV);2010;0.55;3.05;8.21;191.0;1061.0;47.5
7873;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Limburg (PV);2011;0.49;2.56;6.42;171.0;890.0;37.2
7874;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Limburg (PV);2012;0.55;2.57;7.14;190.0;896.0;41.4
7875;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Limburg (PV);2013;0.51;2.71;6.46;176.0;941.0;37.4
7876;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Limburg (PV);2014;0.55;2.57;6.86;193.0;892.0;39.8
7877;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Limburg (PV);2015;0.55;2.5;7.39;190.0;871.0;42.9
7878;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Limburg (PV);2016;0.5;2.29;6.23;175.0;798.0;36.3
7879;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Limburg (PV);2017;0.54;3.0;7.24;187.0;1040.0;41.8
7880;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zeer sterk stedelijk;2010;0.69;2.59;9.92;241.0;903.0;57.5
7881;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zeer sterk stedelijk;2011;0.62;2.51;9.11;216.0;873.0;52.8
7882;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zeer sterk stedelijk;2012;0.65;2.35;8.96;225.0;820.0;52.1
7883;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zeer sterk stedelijk;2013;0.63;2.44;8.88;220.0;852.0;51.6
7884;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zeer sterk stedelijk;2014;0.64;2.49;8.69;222.0;869.0;50.5
7885;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zeer sterk stedelijk;2015;0.63;2.27;8.5;219.0;792.0;49.4
7886;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zeer sterk stedelijk;2016;0.62;2.19;7.96;218.0;766.0;46.3
7887;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Zeer sterk stedelijk;2017;0.62;2.32;8.31;215.0;804.0;48.0
7888;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Sterk stedelijk;2010;0.62;2.78;8.64;216.0;966.0;50.1
7889;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Sterk stedelijk;2011;0.59;2.78;8.66;207.0;968.0;50.2
7890;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Sterk stedelijk;2012;0.61;2.45;7.83;211.0;854.0;45.5
7891;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Sterk stedelijk;2013;0.63;2.76;8.16;218.0;962.0;47.3
7892;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Sterk stedelijk;2014;0.62;2.85;8.33;214.0;991.0;48.3
7893;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Sterk stedelijk;2015;0.6;2.69;7.79;208.0;936.0;45.2
7894;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Sterk stedelijk;2016;0.59;2.65;7.88;207.0;927.0;45.9
7895;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Sterk stedelijk;2017;0.57;2.65;7.66;196.0;920.0;44.3
7896;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Matig stedelijk;2010;0.61;2.79;8.22;213.0;968.0;47.6
7897;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Matig stedelijk;2011;0.57;3.14;7.94;199.0;1093.0;46.0
7898;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Matig stedelijk;2012;0.6;2.91;8.09;209.0;1015.0;47.0
7899;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Matig stedelijk;2013;0.56;2.46;7.69;194.0;854.0;44.6
7900;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Matig stedelijk;2014;0.57;2.78;7.47;199.0;967.0;43.3
7901;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Matig stedelijk;2015;0.57;2.64;6.98;199.0;921.0;40.5
7902;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Matig stedelijk;2016;0.53;2.43;6.5;185.0;848.0;37.8
7903;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Matig stedelijk;2017;0.54;2.55;6.96;188.0;883.0;40.2
7904;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Weinig stedelijk;2010;0.54;3.32;7.82;186.0;1152.0;45.3
7905;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Weinig stedelijk;2011;0.51;2.94;6.75;178.0;1021.0;39.1
7906;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Weinig stedelijk;2012;0.5;2.87;6.79;176.0;1001.0;39.4
7907;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Weinig stedelijk;2013;0.51;2.7;6.54;177.0;938.0;37.9
7908;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Weinig stedelijk;2014;0.51;2.85;6.81;177.0;991.0;39.5
7909;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Weinig stedelijk;2015;0.51;2.89;6.74;179.0;1007.0;39.1
7910;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Weinig stedelijk;2016;0.49;2.73;6.49;170.0;954.0;37.8
7911;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Weinig stedelijk;2017;0.49;2.82;6.46;171.0;976.0;37.3
7912;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Niet stedelijk;2010;0.49;3.17;7.54;169.0;1099.0;43.6
7913;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Niet stedelijk;2011;0.43;3.01;5.97;149.0;1048.0;34.6
7914;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Niet stedelijk;2012;0.44;2.83;5.99;155.0;986.0;34.8
7915;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Niet stedelijk;2013;0.48;3.26;6.48;168.0;1132.0;37.5
7916;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Niet stedelijk;2014;0.47;3.0;6.55;163.0;1044.0;37.9
7917;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Niet stedelijk;2015;0.46;3.27;6.78;161.0;1139.0;39.4
7918;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Niet stedelijk;2016;0.46;2.93;5.98;159.0;1022.0;34.8
7919;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Winkelen, boodschappen doen;Niet stedelijk;2017;0.45;3.14;6.25;157.0;1088.0;36.1
7920;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Nederland;2010;0.29;1.9;5.26;101.0;659.0;30.4
7921;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Nederland;2011;0.28;1.99;5.27;99.0;691.0;30.5
7922;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Nederland;2012;0.27;2.02;5.48;95.0;705.0;31.9
7923;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Nederland;2013;0.26;1.96;5.24;90.0;683.0;30.4
7924;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Nederland;2014;0.26;1.99;5.31;91.0;692.0;30.8
7925;Totaal mannen en vrouwen;Migratieachtergrond: Nederland;Volgen onderwijs/cursus en kinderopvang;Nederland;2015;0.26;2.11;5.39;91.0;737.0;31.3
