ID;Geslacht;Leeftijd;TypeInstelling;Behandelsetting;Diagnose;Perioden;AantalPatienten_1;AantalPatientenPer100000Inwoners_2;AantalPatienten_3;AantalPatientenPer100000Inwoners_4
7465;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;11 Totaal zorg rond geboorte;2009;111895.0;677.0;83375.0;504.0
7466;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;11 Totaal zorg rond geboorte;2010;124385.0;749.0;88640.0;533.0
7467;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;11 Totaal zorg rond geboorte;2011;;;91100.0;546.0
7468;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;11.1 Kinderwens/bevalling/postnat.zorg;2008;64210.0;390.0;48335.0;294.0
7469;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;11.1 Kinderwens/bevalling/postnat.zorg;2009;64285.0;389.0;49140.0;297.0
7470;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;11.1 Kinderwens/bevalling/postnat.zorg;2010;69660.0;419.0;49680.0;299.0
7471;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;11.1 Kinderwens/bevalling/postnat.zorg;2011;;;50765.0;304.0
7472;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;11.2 Perinataal en congenitaal;2008;44845.0;273.0;32300.0;196.0
7473;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;11.2 Perinataal en congenitaal;2009;47955.0;290.0;34440.0;208.0
7474;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;11.2 Perinataal en congenitaal;2010;55080.0;331.0;39160.0;236.0
7475;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;11.2 Perinataal en congenitaal;2011;;;40515.0;243.0
7476;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;12 Totaal huid en subcutis;2008;70370.0;428.0;45955.0;279.0
7477;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;12 Totaal huid en subcutis;2009;70530.0;427.0;46320.0;280.0
7478;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;12 Totaal huid en subcutis;2010;77130.0;464.0;50285.0;303.0
7479;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;12 Totaal huid en subcutis;2011;;;53350.0;320.0
7480;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;12.1 Eczeem;2008;18710.0;114.0;11865.0;72.0
7481;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;12.1 Eczeem;2009;18450.0;112.0;11875.0;72.0
7482;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;12.1 Eczeem;2010;19720.0;119.0;12705.0;76.0
7483;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;12.1 Eczeem;2011;;;13400.0;80.0
7484;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;12.2 Chron. huidzweren en decubitus;2008;1295.0;8.0;790.0;5.0
7485;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;12.2 Chron. huidzweren en decubitus;2009;1565.0;9.0;995.0;6.0
7486;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;12.2 Chron. huidzweren en decubitus;2010;1790.0;11.0;1155.0;7.0
7487;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;12.2 Chron. huidzweren en decubitus;2011;;;1225.0;7.0
7488;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;12.3 Overig huid en subcutis;2008;51120.0;311.0;33635.0;205.0
7489;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;12.3 Overig huid en subcutis;2009;51315.0;310.0;33770.0;204.0
7490;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;12.3 Overig huid en subcutis;2010;56440.0;340.0;36795.0;221.0
7491;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;12.3 Overig huid en subcutis;2011;;;39090.0;234.0
7492;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13 Totaal bewegingsstelsel / bindweefsel;2008;113855.0;692.0;82600.0;502.0
7493;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13 Totaal bewegingsstelsel / bindweefsel;2009;121420.0;735.0;88745.0;537.0
7494;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13 Totaal bewegingsstelsel / bindweefsel;2010;138875.0;836.0;98920.0;595.0
7495;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13 Totaal bewegingsstelsel / bindweefsel;2011;;;99355.0;595.0
7496;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.1 Reuma;2008;17185.0;104.0;13440.0;82.0
7497;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.1 Reuma;2009;17645.0;107.0;14070.0;85.0
7498;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.1 Reuma;2010;22305.0;134.0;15400.0;93.0
7499;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.1 Reuma;2011;;;16255.0;97.0
7500;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.2 Artrose;2008;18040.0;110.0;12140.0;74.0
7501;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.2 Artrose;2009;18510.0;112.0;12950.0;78.0
7502;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.2 Artrose;2010;19820.0;119.0;13910.0;84.0
7503;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.2 Artrose;2011;;;13685.0;82.0
7504;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.3 Degenerat.afw.wervelkol.w.o.hernia;2008;17975.0;109.0;12935.0;79.0
7505;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.3 Degenerat.afw.wervelkol.w.o.hernia;2009;17295.0;105.0;12835.0;78.0
7506;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.3 Degenerat.afw.wervelkol.w.o.hernia;2010;18630.0;112.0;13485.0;81.0
7507;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.3 Degenerat.afw.wervelkol.w.o.hernia;2011;;;13630.0;82.0
7508;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.4 Osteoporose;2008;3060.0;19.0;2035.0;12.0
7509;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.4 Osteoporose;2009;3915.0;24.0;2745.0;17.0
7510;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.4 Osteoporose;2010;4745.0;29.0;3205.0;19.0
7511;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.4 Osteoporose;2011;;;2870.0;17.0
7512;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.5 Dérangement interne knie;2008;5720.0;35.0;3940.0;24.0
7513;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.5 Dérangement interne knie;2009;5520.0;33.0;3860.0;23.0
7514;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.5 Dérangement interne knie;2010;5455.0;33.0;3830.0;23.0
7515;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.5 Dérangement interne knie;2011;;;3515.0;21.0
7516;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.6 Weke delen reuma en systeemziekten;2008;21615.0;131.0;15460.0;94.0
7517;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.6 Weke delen reuma en systeemziekten;2009;23770.0;144.0;16940.0;102.0
7518;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.6 Weke delen reuma en systeemziekten;2010;27825.0;167.0;19400.0;117.0
7519;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.6 Weke delen reuma en systeemziekten;2011;;;20385.0;122.0
7520;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.7 Ov.aand.bew.st./bindweefsel;2008;38020.0;231.0;26965.0;164.0
7521;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.7 Ov.aand.bew.st./bindweefsel;2009;43975.0;266.0;29940.0;181.0
7522;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.7 Ov.aand.bew.st./bindweefsel;2010;49910.0;300.0;35340.0;213.0
7523;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;13.7 Ov.aand.bew.st./bindweefsel;2011;;;34380.0;206.0
7524;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;14 Totaal allergieën;2008;11995.0;73.0;7820.0;48.0
7525;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;14 Totaal allergieën;2009;12880.0;78.0;8455.0;51.0
7526;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;14 Totaal allergieën;2010;13975.0;84.0;9330.0;56.0
7527;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;14 Totaal allergieën;2011;;;10070.0;60.0
7528;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;15 Totaal letsel;2008;109000.0;663.0;93915.0;571.0
7529;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;15 Totaal letsel;2009;113380.0;686.0;97145.0;588.0
7530;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;15 Totaal letsel;2010;118005.0;710.0;101570.0;611.0
7531;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;15 Totaal letsel;2011;;;94730.0;567.0
7532;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;16 Totaal overig;2008;105650.0;642.0;78825.0;479.0
7533;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;16 Totaal overig;2009;111025.0;672.0;81355.0;492.0
7534;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;16 Totaal overig;2010;118255.0;712.0;88815.0;535.0
7535;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Poliklinische behandeling;16 Totaal overig;2011;;;90025.0;539.0
7536;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;Totaal alle diagnoses;2008;127730.0;777.0;82720.0;503.0
7537;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;Totaal alle diagnoses;2009;144585.0;875.0;94275.0;570.0
7538;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;Totaal alle diagnoses;2010;173475.0;1044.0;117775.0;709.0
7539;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;Totaal alle diagnoses;2011;;;123370.0;739.0
7540;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG Totaal oogheelkunde;2008;18850.0;115.0;12385.0;75.0
7541;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG Totaal oogheelkunde;2009;21355.0;129.0;14260.0;86.0
7542;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG Totaal oogheelkunde;2010;24835.0;149.0;18210.0;110.0
7543;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG Totaal oogheelkunde;2011;;;17635.0;106.0
7544;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG1 Totaal geen pathologie;2008;0.0;0.0;0.0;0.0
7545;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG1 Totaal geen pathologie;2009;0.0;0.0;0.0;0.0
7546;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG1 Totaal geen pathologie;2010;5.0;0.0;0.0;0.0
7547;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG1 Totaal geen pathologie;2011;;;5.0;0.0
7548;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG2 Totaal visus/refractie;2008;0.0;0.0;0.0;0.0
7549;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG2 Totaal visus/refractie;2009;0.0;0.0;0.0;0.0
7550;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG2 Totaal visus/refractie;2010;0.0;0.0;0.0;0.0
7551;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG2 Totaal visus/refractie;2011;;;0.0;0.0
7552;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG3 Totaal scheelzien/bin.functie;2008;1835.0;11.0;1000.0;6.0
7553;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG3 Totaal scheelzien/bin.functie;2009;1950.0;12.0;1195.0;7.0
7554;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG3 Totaal scheelzien/bin.functie;2010;2000.0;12.0;1205.0;7.0
7555;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG3 Totaal scheelzien/bin.functie;2011;;;1165.0;7.0
7556;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG4 Totaal oogleden;2008;965.0;6.0;520.0;3.0
7557;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG4 Totaal oogleden;2009;1090.0;7.0;640.0;4.0
7558;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG4 Totaal oogleden;2010;1150.0;7.0;765.0;5.0
7559;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG4 Totaal oogleden;2011;;;735.0;4.0
7560;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG5 Totaal traanwegen;2008;435.0;3.0;245.0;1.0
7561;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG5 Totaal traanwegen;2009;490.0;3.0;275.0;2.0
7562;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG5 Totaal traanwegen;2010;605.0;4.0;360.0;2.0
7563;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG5 Totaal traanwegen;2011;;;385.0;2.0
7564;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG6 Totaal oogkas;2008;495.0;3.0;270.0;2.0
7565;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG6 Totaal oogkas;2009;530.0;3.0;310.0;2.0
7566;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG6 Totaal oogkas;2010;510.0;3.0;330.0;2.0
7567;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG6 Totaal oogkas;2011;;;280.0;2.0
7568;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG7 Totaal bindvlies;2008;330.0;2.0;175.0;1.0
7569;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG7 Totaal bindvlies;2009;370.0;2.0;220.0;1.0
7570;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG7 Totaal bindvlies;2010;390.0;2.0;245.0;1.0
7571;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG7 Totaal bindvlies;2011;;;235.0;1.0
7572;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG8 Totaal hoornvlies;2008;460.0;3.0;265.0;2.0
7573;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG8 Totaal hoornvlies;2009;595.0;4.0;335.0;2.0
7574;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG8 Totaal hoornvlies;2010;720.0;4.0;460.0;3.0
7575;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG8 Totaal hoornvlies;2011;;;450.0;3.0
7576;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG9 Totaal uvea;2008;170.0;1.0;95.0;1.0
7577;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG9 Totaal uvea;2009;230.0;1.0;130.0;1.0
7578;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG9 Totaal uvea;2010;275.0;2.0;180.0;1.0
7579;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG9 Totaal uvea;2011;;;145.0;1.0
7580;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG10 Totaal lens;2008;7220.0;44.0;5165.0;31.0
7581;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG10 Totaal lens;2009;7750.0;47.0;5560.0;34.0
7582;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG10 Totaal lens;2010;8410.0;51.0;6335.0;38.0
7583;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG10 Totaal lens;2011;;;6120.0;37.0
7584;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG11 Totaal corpus vitreum;2008;525.0;3.0;310.0;2.0
7585;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG11 Totaal corpus vitreum;2009;640.0;4.0;410.0;2.0
7586;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG11 Totaal corpus vitreum;2010;810.0;5.0;605.0;4.0
7587;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG11 Totaal corpus vitreum;2011;;;560.0;3.0
7588;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG12 Totaal netvlies;2008;2285.0;14.0;1645.0;10.0
7589;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG12 Totaal netvlies;2009;2655.0;16.0;1825.0;11.0
7590;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG12 Totaal netvlies;2010;3570.0;21.0;2830.0;17.0
7591;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG12 Totaal netvlies;2011;;;2785.0;17.0
7592;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG13 Totaal gele vlek;2008;2920.0;18.0;1955.0;12.0
7593;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG13 Totaal gele vlek;2009;3790.0;23.0;2565.0;16.0
7594;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG13 Totaal gele vlek;2010;4955.0;30.0;3980.0;24.0
7595;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG13 Totaal gele vlek;2011;;;3820.0;23.0
7596;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG14 Totaal diabetische retina;2008;340.0;2.0;220.0;1.0
7597;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG14 Totaal diabetische retina;2009;460.0;3.0;295.0;2.0
7598;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG14 Totaal diabetische retina;2010;620.0;4.0;450.0;3.0
7599;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG14 Totaal diabetische retina;2011;;;560.0;3.0
7600;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG15 Totaal bulbus / sclera;2008;160.0;1.0;120.0;1.0
7601;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG15 Totaal bulbus / sclera;2009;155.0;1.0;95.0;1.0
7602;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG15 Totaal bulbus / sclera;2010;185.0;1.0;125.0;1.0
7603;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG15 Totaal bulbus / sclera;2011;;;115.0;1.0
7604;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG16 Totaal neuro-ophthalmologie;2008;70.0;0.0;35.0;0.0
7605;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG16 Totaal neuro-ophthalmologie;2009;75.0;0.0;50.0;0.0
7606;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG16 Totaal neuro-ophthalmologie;2010;75.0;0.0;40.0;0.0
7607;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG16 Totaal neuro-ophthalmologie;2011;;;45.0;0.0
7608;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG17 Totaal glaucoom;2008;1300.0;8.0;730.0;4.0
7609;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG17 Totaal glaucoom;2009;1470.0;9.0;885.0;5.0
7610;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG17 Totaal glaucoom;2010;1625.0;10.0;1045.0;6.0
7611;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG17 Totaal glaucoom;2011;;;1015.0;6.0
7612;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG18 Totaal overige diagnosen;2008;185.0;1.0;115.0;1.0
7613;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG18 Totaal overige diagnosen;2009;190.0;1.0;90.0;1.0
7614;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG18 Totaal overige diagnosen;2010;165.0;1.0;125.0;1.0
7615;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;OG18 Totaal overige diagnosen;2011;;;60.0;0.0
7616;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO Totaal KNO;2008;9280.0;56.0;5695.0;35.0
7617;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO Totaal KNO;2009;10415.0;63.0;6490.0;39.0
7618;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO Totaal KNO;2010;12435.0;75.0;8150.0;49.0
7619;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO Totaal KNO;2011;;;8595.0;51.0
7620;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO1 Totaal oorheelkunde;2008;4395.0;27.0;2665.0;16.0
7621;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO1 Totaal oorheelkunde;2009;5030.0;30.0;3145.0;19.0
7622;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO1 Totaal oorheelkunde;2010;5945.0;36.0;3835.0;23.0
7623;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO1 Totaal oorheelkunde;2011;;;4145.0;25.0
7624;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO2 Totaal neus en/of bijholten;2008;1330.0;8.0;755.0;5.0
7625;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO2 Totaal neus en/of bijholten;2009;1515.0;9.0;880.0;5.0
7626;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO2 Totaal neus en/of bijholten;2010;1775.0;11.0;1055.0;6.0
7627;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO2 Totaal neus en/of bijholten;2011;;;1300.0;8.0
7628;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO3 Totaal mondholte/pharynx/larynx;2008;2850.0;17.0;1760.0;11.0
7629;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO3 Totaal mondholte/pharynx/larynx;2009;3185.0;19.0;1985.0;12.0
7630;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO3 Totaal mondholte/pharynx/larynx;2010;3750.0;23.0;2605.0;16.0
7631;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO3 Totaal mondholte/pharynx/larynx;2011;;;2440.0;15.0
7632;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO4 Totaal speekselklieren;2008;90.0;1.0;50.0;0.0
7633;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO4 Totaal speekselklieren;2009;185.0;1.0;115.0;1.0
7634;Totaal mannen en vrouwen;Totaal alle leeftijden;Universitair medische centra;Dagbehandeling;KO4 Totaal speekselklieren;2010;290.0;2.0;200.0;1.0
