ID;KenmerkenArbeidsongeval;Marges;Perioden;Arbeidsongeval4DagenVerzuimOfMeer_1
1177;Hulp: zieken. of klin. niet overnacht;Waarde;2021;
1178;Hulp: zieken. of klin. niet overnacht;Waarde;2022;
1179;Hulp: zieken. of klin. niet overnacht;Waarde;2023;13.0
1180;Hulp: zieken. of klin. niet overnacht;Ondergrens 95%-interval;2014;
1181;Hulp: zieken. of klin. niet overnacht;Ondergrens 95%-interval;2015;
1182;Hulp: zieken. of klin. niet overnacht;Ondergrens 95%-interval;2016;
1183;Hulp: zieken. of klin. niet overnacht;Ondergrens 95%-interval;2017;
1184;Hulp: zieken. of klin. niet overnacht;Ondergrens 95%-interval;2018;
1185;Hulp: zieken. of klin. niet overnacht;Ondergrens 95%-interval;2019;
1186;Hulp: zieken. of klin. niet overnacht;Ondergrens 95%-interval;2020;
1187;Hulp: zieken. of klin. niet overnacht;Ondergrens 95%-interval;2021;
1188;Hulp: zieken. of klin. niet overnacht;Ondergrens 95%-interval;2022;
1189;Hulp: zieken. of klin. niet overnacht;Ondergrens 95%-interval;2023;11.0
1190;Hulp: zieken. of klin. niet overnacht;Bovengrens 95%-interval;2014;
1191;Hulp: zieken. of klin. niet overnacht;Bovengrens 95%-interval;2015;
1192;Hulp: zieken. of klin. niet overnacht;Bovengrens 95%-interval;2016;
1193;Hulp: zieken. of klin. niet overnacht;Bovengrens 95%-interval;2017;
1194;Hulp: zieken. of klin. niet overnacht;Bovengrens 95%-interval;2018;
1195;Hulp: zieken. of klin. niet overnacht;Bovengrens 95%-interval;2019;
1196;Hulp: zieken. of klin. niet overnacht;Bovengrens 95%-interval;2020;
1197;Hulp: zieken. of klin. niet overnacht;Bovengrens 95%-interval;2021;
1198;Hulp: zieken. of klin. niet overnacht;Bovengrens 95%-interval;2022;
1199;Hulp: zieken. of klin. niet overnacht;Bovengrens 95%-interval;2023;16.0
1200;Hulp: zkh of kl., min. 1 overnachting;Waarde;2014;
1201;Hulp: zkh of kl., min. 1 overnachting;Waarde;2015;
1202;Hulp: zkh of kl., min. 1 overnachting;Waarde;2016;
1203;Hulp: zkh of kl., min. 1 overnachting;Waarde;2017;
1204;Hulp: zkh of kl., min. 1 overnachting;Waarde;2018;
1205;Hulp: zkh of kl., min. 1 overnachting;Waarde;2019;
1206;Hulp: zkh of kl., min. 1 overnachting;Waarde;2020;
1207;Hulp: zkh of kl., min. 1 overnachting;Waarde;2021;
1208;Hulp: zkh of kl., min. 1 overnachting;Waarde;2022;
1209;Hulp: zkh of kl., min. 1 overnachting;Waarde;2023;2.0
1210;Hulp: zkh of kl., min. 1 overnachting;Ondergrens 95%-interval;2014;
1211;Hulp: zkh of kl., min. 1 overnachting;Ondergrens 95%-interval;2015;
1212;Hulp: zkh of kl., min. 1 overnachting;Ondergrens 95%-interval;2016;
1213;Hulp: zkh of kl., min. 1 overnachting;Ondergrens 95%-interval;2017;
1214;Hulp: zkh of kl., min. 1 overnachting;Ondergrens 95%-interval;2018;
1215;Hulp: zkh of kl., min. 1 overnachting;Ondergrens 95%-interval;2019;
1216;Hulp: zkh of kl., min. 1 overnachting;Ondergrens 95%-interval;2020;
1217;Hulp: zkh of kl., min. 1 overnachting;Ondergrens 95%-interval;2021;
1218;Hulp: zkh of kl., min. 1 overnachting;Ondergrens 95%-interval;2022;
1219;Hulp: zkh of kl., min. 1 overnachting;Ondergrens 95%-interval;2023;1.0
1220;Hulp: zkh of kl., min. 1 overnachting;Bovengrens 95%-interval;2014;
1221;Hulp: zkh of kl., min. 1 overnachting;Bovengrens 95%-interval;2015;
1222;Hulp: zkh of kl., min. 1 overnachting;Bovengrens 95%-interval;2016;
1223;Hulp: zkh of kl., min. 1 overnachting;Bovengrens 95%-interval;2017;
1224;Hulp: zkh of kl., min. 1 overnachting;Bovengrens 95%-interval;2018;
1225;Hulp: zkh of kl., min. 1 overnachting;Bovengrens 95%-interval;2019;
1226;Hulp: zkh of kl., min. 1 overnachting;Bovengrens 95%-interval;2020;
1227;Hulp: zkh of kl., min. 1 overnachting;Bovengrens 95%-interval;2021;
1228;Hulp: zkh of kl., min. 1 overnachting;Bovengrens 95%-interval;2022;
1229;Hulp: zkh of kl., min. 1 overnachting;Bovengrens 95%-interval;2023;4.0
1230;Hulp: fysiotherapeut;Waarde;2014;
1231;Hulp: fysiotherapeut;Waarde;2015;
1232;Hulp: fysiotherapeut;Waarde;2016;
1233;Hulp: fysiotherapeut;Waarde;2017;
1234;Hulp: fysiotherapeut;Waarde;2018;
1235;Hulp: fysiotherapeut;Waarde;2019;
1236;Hulp: fysiotherapeut;Waarde;2020;
1237;Hulp: fysiotherapeut;Waarde;2021;
1238;Hulp: fysiotherapeut;Waarde;2022;
1239;Hulp: fysiotherapeut;Waarde;2023;16.0
1240;Hulp: fysiotherapeut;Ondergrens 95%-interval;2014;
1241;Hulp: fysiotherapeut;Ondergrens 95%-interval;2015;
1242;Hulp: fysiotherapeut;Ondergrens 95%-interval;2016;
1243;Hulp: fysiotherapeut;Ondergrens 95%-interval;2017;
1244;Hulp: fysiotherapeut;Ondergrens 95%-interval;2018;
1245;Hulp: fysiotherapeut;Ondergrens 95%-interval;2019;
1246;Hulp: fysiotherapeut;Ondergrens 95%-interval;2020;
1247;Hulp: fysiotherapeut;Ondergrens 95%-interval;2021;
1248;Hulp: fysiotherapeut;Ondergrens 95%-interval;2022;
1249;Hulp: fysiotherapeut;Ondergrens 95%-interval;2023;13.0
1250;Hulp: fysiotherapeut;Bovengrens 95%-interval;2014;
1251;Hulp: fysiotherapeut;Bovengrens 95%-interval;2015;
1252;Hulp: fysiotherapeut;Bovengrens 95%-interval;2016;
1253;Hulp: fysiotherapeut;Bovengrens 95%-interval;2017;
1254;Hulp: fysiotherapeut;Bovengrens 95%-interval;2018;
1255;Hulp: fysiotherapeut;Bovengrens 95%-interval;2019;
1256;Hulp: fysiotherapeut;Bovengrens 95%-interval;2020;
1257;Hulp: fysiotherapeut;Bovengrens 95%-interval;2021;
1258;Hulp: fysiotherapeut;Bovengrens 95%-interval;2022;
1259;Hulp: fysiotherapeut;Bovengrens 95%-interval;2023;19.0
1260;Hulp: coach, psycholoog of ggz-hulpverl.;Waarde;2014;
1261;Hulp: coach, psycholoog of ggz-hulpverl.;Waarde;2015;
1262;Hulp: coach, psycholoog of ggz-hulpverl.;Waarde;2016;
1263;Hulp: coach, psycholoog of ggz-hulpverl.;Waarde;2017;
1264;Hulp: coach, psycholoog of ggz-hulpverl.;Waarde;2018;
1265;Hulp: coach, psycholoog of ggz-hulpverl.;Waarde;2019;
1266;Hulp: coach, psycholoog of ggz-hulpverl.;Waarde;2020;
1267;Hulp: coach, psycholoog of ggz-hulpverl.;Waarde;2021;
1268;Hulp: coach, psycholoog of ggz-hulpverl.;Waarde;2022;
1269;Hulp: coach, psycholoog of ggz-hulpverl.;Waarde;2023;16.0
1270;Hulp: coach, psycholoog of ggz-hulpverl.;Ondergrens 95%-interval;2014;
1271;Hulp: coach, psycholoog of ggz-hulpverl.;Ondergrens 95%-interval;2015;
1272;Hulp: coach, psycholoog of ggz-hulpverl.;Ondergrens 95%-interval;2016;
1273;Hulp: coach, psycholoog of ggz-hulpverl.;Ondergrens 95%-interval;2017;
1274;Hulp: coach, psycholoog of ggz-hulpverl.;Ondergrens 95%-interval;2018;
1275;Hulp: coach, psycholoog of ggz-hulpverl.;Ondergrens 95%-interval;2019;
1276;Hulp: coach, psycholoog of ggz-hulpverl.;Ondergrens 95%-interval;2020;
1277;Hulp: coach, psycholoog of ggz-hulpverl.;Ondergrens 95%-interval;2021;
1278;Hulp: coach, psycholoog of ggz-hulpverl.;Ondergrens 95%-interval;2022;
1279;Hulp: coach, psycholoog of ggz-hulpverl.;Ondergrens 95%-interval;2023;14.0
1280;Hulp: coach, psycholoog of ggz-hulpverl.;Bovengrens 95%-interval;2014;
1281;Hulp: coach, psycholoog of ggz-hulpverl.;Bovengrens 95%-interval;2015;
1282;Hulp: coach, psycholoog of ggz-hulpverl.;Bovengrens 95%-interval;2016;
1283;Hulp: coach, psycholoog of ggz-hulpverl.;Bovengrens 95%-interval;2017;
1284;Hulp: coach, psycholoog of ggz-hulpverl.;Bovengrens 95%-interval;2018;
1285;Hulp: coach, psycholoog of ggz-hulpverl.;Bovengrens 95%-interval;2019;
1286;Hulp: coach, psycholoog of ggz-hulpverl.;Bovengrens 95%-interval;2020;
1287;Hulp: coach, psycholoog of ggz-hulpverl.;Bovengrens 95%-interval;2021;
1288;Hulp: coach, psycholoog of ggz-hulpverl.;Bovengrens 95%-interval;2022;
1289;Hulp: coach, psycholoog of ggz-hulpverl.;Bovengrens 95%-interval;2023;19.0
1290;Hulp: ergens anders;Waarde;2014;
1291;Hulp: ergens anders;Waarde;2015;
1292;Hulp: ergens anders;Waarde;2016;
1293;Hulp: ergens anders;Waarde;2017;
1294;Hulp: ergens anders;Waarde;2018;
1295;Hulp: ergens anders;Waarde;2019;
1296;Hulp: ergens anders;Waarde;2020;
1297;Hulp: ergens anders;Waarde;2021;
1298;Hulp: ergens anders;Waarde;2022;
1299;Hulp: ergens anders;Waarde;2023;4.0
1300;Hulp: ergens anders;Ondergrens 95%-interval;2014;
1301;Hulp: ergens anders;Ondergrens 95%-interval;2015;
1302;Hulp: ergens anders;Ondergrens 95%-interval;2016;
1303;Hulp: ergens anders;Ondergrens 95%-interval;2017;
1304;Hulp: ergens anders;Ondergrens 95%-interval;2018;
1305;Hulp: ergens anders;Ondergrens 95%-interval;2019;
1306;Hulp: ergens anders;Ondergrens 95%-interval;2020;
1307;Hulp: ergens anders;Ondergrens 95%-interval;2021;
1308;Hulp: ergens anders;Ondergrens 95%-interval;2022;
1309;Hulp: ergens anders;Ondergrens 95%-interval;2023;3.0
1310;Hulp: ergens anders;Bovengrens 95%-interval;2014;
1311;Hulp: ergens anders;Bovengrens 95%-interval;2015;
1312;Hulp: ergens anders;Bovengrens 95%-interval;2016;
1313;Hulp: ergens anders;Bovengrens 95%-interval;2017;
1314;Hulp: ergens anders;Bovengrens 95%-interval;2018;
1315;Hulp: ergens anders;Bovengrens 95%-interval;2019;
1316;Hulp: ergens anders;Bovengrens 95%-interval;2020;
1317;Hulp: ergens anders;Bovengrens 95%-interval;2021;
1318;Hulp: ergens anders;Bovengrens 95%-interval;2022;
1319;Hulp: ergens anders;Bovengrens 95%-interval;2023;6.0
1320;Hulp: geen hulp gehad;Waarde;2014;
1321;Hulp: geen hulp gehad;Waarde;2015;
1322;Hulp: geen hulp gehad;Waarde;2016;
1323;Hulp: geen hulp gehad;Waarde;2017;
1324;Hulp: geen hulp gehad;Waarde;2018;
1325;Hulp: geen hulp gehad;Waarde;2019;
1326;Hulp: geen hulp gehad;Waarde;2020;
1327;Hulp: geen hulp gehad;Waarde;2021;
1328;Hulp: geen hulp gehad;Waarde;2022;
1329;Hulp: geen hulp gehad;Waarde;2023;10.0
1330;Hulp: geen hulp gehad;Ondergrens 95%-interval;2014;
1331;Hulp: geen hulp gehad;Ondergrens 95%-interval;2015;
1332;Hulp: geen hulp gehad;Ondergrens 95%-interval;2016;
1333;Hulp: geen hulp gehad;Ondergrens 95%-interval;2017;
1334;Hulp: geen hulp gehad;Ondergrens 95%-interval;2018;
1335;Hulp: geen hulp gehad;Ondergrens 95%-interval;2019;
1336;Hulp: geen hulp gehad;Ondergrens 95%-interval;2020;
1337;Hulp: geen hulp gehad;Ondergrens 95%-interval;2021;
1338;Hulp: geen hulp gehad;Ondergrens 95%-interval;2022;
1339;Hulp: geen hulp gehad;Ondergrens 95%-interval;2023;8.0
1340;Hulp: geen hulp gehad;Bovengrens 95%-interval;2014;
1341;Hulp: geen hulp gehad;Bovengrens 95%-interval;2015;
1342;Hulp: geen hulp gehad;Bovengrens 95%-interval;2016;
1343;Hulp: geen hulp gehad;Bovengrens 95%-interval;2017;
1344;Hulp: geen hulp gehad;Bovengrens 95%-interval;2018;
1345;Hulp: geen hulp gehad;Bovengrens 95%-interval;2019;
1346;Hulp: geen hulp gehad;Bovengrens 95%-interval;2020;
1347;Hulp: geen hulp gehad;Bovengrens 95%-interval;2021;
1348;Hulp: geen hulp gehad;Bovengrens 95%-interval;2022;
1349;Hulp: geen hulp gehad;Bovengrens 95%-interval;2023;12.0
1350;Verzuimduur: 4, 5 of 6 dagen;Waarde;2014;18.0
1351;Verzuimduur: 4, 5 of 6 dagen;Waarde;2015;14.0
1352;Verzuimduur: 4, 5 of 6 dagen;Waarde;2016;14.0
1353;Verzuimduur: 4, 5 of 6 dagen;Waarde;2017;17.0
1354;Verzuimduur: 4, 5 of 6 dagen;Waarde;2018;16.0
1355;Verzuimduur: 4, 5 of 6 dagen;Waarde;2019;17.0
1356;Verzuimduur: 4, 5 of 6 dagen;Waarde;2020;13.0
1357;Verzuimduur: 4, 5 of 6 dagen;Waarde;2021;14.0
1358;Verzuimduur: 4, 5 of 6 dagen;Waarde;2022;18.0
1359;Verzuimduur: 4, 5 of 6 dagen;Waarde;2023;15.0
1360;Verzuimduur: 4, 5 of 6 dagen;Ondergrens 95%-interval;2014;15.0
1361;Verzuimduur: 4, 5 of 6 dagen;Ondergrens 95%-interval;2015;12.0
1362;Verzuimduur: 4, 5 of 6 dagen;Ondergrens 95%-interval;2016;11.0
1363;Verzuimduur: 4, 5 of 6 dagen;Ondergrens 95%-interval;2017;14.0
1364;Verzuimduur: 4, 5 of 6 dagen;Ondergrens 95%-interval;2018;14.0
1365;Verzuimduur: 4, 5 of 6 dagen;Ondergrens 95%-interval;2019;15.0
1366;Verzuimduur: 4, 5 of 6 dagen;Ondergrens 95%-interval;2020;10.0
1367;Verzuimduur: 4, 5 of 6 dagen;Ondergrens 95%-interval;2021;12.0
1368;Verzuimduur: 4, 5 of 6 dagen;Ondergrens 95%-interval;2022;15.0
1369;Verzuimduur: 4, 5 of 6 dagen;Ondergrens 95%-interval;2023;12.0
1370;Verzuimduur: 4, 5 of 6 dagen;Bovengrens 95%-interval;2014;22.0
1371;Verzuimduur: 4, 5 of 6 dagen;Bovengrens 95%-interval;2015;18.0
1372;Verzuimduur: 4, 5 of 6 dagen;Bovengrens 95%-interval;2016;17.0
1373;Verzuimduur: 4, 5 of 6 dagen;Bovengrens 95%-interval;2017;21.0
1374;Verzuimduur: 4, 5 of 6 dagen;Bovengrens 95%-interval;2018;19.0
1375;Verzuimduur: 4, 5 of 6 dagen;Bovengrens 95%-interval;2019;21.0
1376;Verzuimduur: 4, 5 of 6 dagen;Bovengrens 95%-interval;2020;15.0
1377;Verzuimduur: 4, 5 of 6 dagen;Bovengrens 95%-interval;2021;18.0
1378;Verzuimduur: 4, 5 of 6 dagen;Bovengrens 95%-interval;2022;21.0
1379;Verzuimduur: 4, 5 of 6 dagen;Bovengrens 95%-interval;2023;18.0
1380;Verzuimduur: 1 tot 2 weken;Waarde;2014;15.0
1381;Verzuimduur: 1 tot 2 weken;Waarde;2015;13.0
1382;Verzuimduur: 1 tot 2 weken;Waarde;2016;17.0
1383;Verzuimduur: 1 tot 2 weken;Waarde;2017;19.0
1384;Verzuimduur: 1 tot 2 weken;Waarde;2018;19.0
1385;Verzuimduur: 1 tot 2 weken;Waarde;2019;17.0
1386;Verzuimduur: 1 tot 2 weken;Waarde;2020;17.0
1387;Verzuimduur: 1 tot 2 weken;Waarde;2021;16.0
1388;Verzuimduur: 1 tot 2 weken;Waarde;2022;13.0
1389;Verzuimduur: 1 tot 2 weken;Waarde;2023;15.0
1390;Verzuimduur: 1 tot 2 weken;Ondergrens 95%-interval;2014;12.0
1391;Verzuimduur: 1 tot 2 weken;Ondergrens 95%-interval;2015;10.0
1392;Verzuimduur: 1 tot 2 weken;Ondergrens 95%-interval;2016;14.0
1393;Verzuimduur: 1 tot 2 weken;Ondergrens 95%-interval;2017;16.0
1394;Verzuimduur: 1 tot 2 weken;Ondergrens 95%-interval;2018;16.0
1395;Verzuimduur: 1 tot 2 weken;Ondergrens 95%-interval;2019;14.0
1396;Verzuimduur: 1 tot 2 weken;Ondergrens 95%-interval;2020;14.0
1397;Verzuimduur: 1 tot 2 weken;Ondergrens 95%-interval;2021;13.0
1398;Verzuimduur: 1 tot 2 weken;Ondergrens 95%-interval;2022;11.0
1399;Verzuimduur: 1 tot 2 weken;Ondergrens 95%-interval;2023;12.0
1400;Verzuimduur: 1 tot 2 weken;Bovengrens 95%-interval;2014;19.0
1401;Verzuimduur: 1 tot 2 weken;Bovengrens 95%-interval;2015;16.0
1402;Verzuimduur: 1 tot 2 weken;Bovengrens 95%-interval;2016;20.0
1403;Verzuimduur: 1 tot 2 weken;Bovengrens 95%-interval;2017;23.0
1404;Verzuimduur: 1 tot 2 weken;Bovengrens 95%-interval;2018;22.0
1405;Verzuimduur: 1 tot 2 weken;Bovengrens 95%-interval;2019;20.0
1406;Verzuimduur: 1 tot 2 weken;Bovengrens 95%-interval;2020;21.0
1407;Verzuimduur: 1 tot 2 weken;Bovengrens 95%-interval;2021;20.0
1408;Verzuimduur: 1 tot 2 weken;Bovengrens 95%-interval;2022;16.0
1409;Verzuimduur: 1 tot 2 weken;Bovengrens 95%-interval;2023;18.0
1410;Verzuimduur: 2 tot 3 weken;Waarde;2014;12.0
1411;Verzuimduur: 2 tot 3 weken;Waarde;2015;13.0
1412;Verzuimduur: 2 tot 3 weken;Waarde;2016;13.0
1413;Verzuimduur: 2 tot 3 weken;Waarde;2017;13.0
1414;Verzuimduur: 2 tot 3 weken;Waarde;2018;13.0
1415;Verzuimduur: 2 tot 3 weken;Waarde;2019;15.0
1416;Verzuimduur: 2 tot 3 weken;Waarde;2020;11.0
1417;Verzuimduur: 2 tot 3 weken;Waarde;2021;7.0
1418;Verzuimduur: 2 tot 3 weken;Waarde;2022;12.0
1419;Verzuimduur: 2 tot 3 weken;Waarde;2023;9.0
1420;Verzuimduur: 2 tot 3 weken;Ondergrens 95%-interval;2014;9.0
1421;Verzuimduur: 2 tot 3 weken;Ondergrens 95%-interval;2015;10.0
1422;Verzuimduur: 2 tot 3 weken;Ondergrens 95%-interval;2016;10.0
1423;Verzuimduur: 2 tot 3 weken;Ondergrens 95%-interval;2017;11.0
1424;Verzuimduur: 2 tot 3 weken;Ondergrens 95%-interval;2018;11.0
1425;Verzuimduur: 2 tot 3 weken;Ondergrens 95%-interval;2019;13.0
1426;Verzuimduur: 2 tot 3 weken;Ondergrens 95%-interval;2020;8.0
1427;Verzuimduur: 2 tot 3 weken;Ondergrens 95%-interval;2021;5.0
1428;Verzuimduur: 2 tot 3 weken;Ondergrens 95%-interval;2022;10.0
1429;Verzuimduur: 2 tot 3 weken;Ondergrens 95%-interval;2023;7.0
1430;Verzuimduur: 2 tot 3 weken;Bovengrens 95%-interval;2014;15.0
1431;Verzuimduur: 2 tot 3 weken;Bovengrens 95%-interval;2015;16.0
1432;Verzuimduur: 2 tot 3 weken;Bovengrens 95%-interval;2016;16.0
1433;Verzuimduur: 2 tot 3 weken;Bovengrens 95%-interval;2017;17.0
1434;Verzuimduur: 2 tot 3 weken;Bovengrens 95%-interval;2018;16.0
1435;Verzuimduur: 2 tot 3 weken;Bovengrens 95%-interval;2019;18.0
1436;Verzuimduur: 2 tot 3 weken;Bovengrens 95%-interval;2020;13.0
1437;Verzuimduur: 2 tot 3 weken;Bovengrens 95%-interval;2021;9.0
1438;Verzuimduur: 2 tot 3 weken;Bovengrens 95%-interval;2022;15.0
1439;Verzuimduur: 2 tot 3 weken;Bovengrens 95%-interval;2023;12.0
1440;Verzuimduur: 3 weken tot 1 maand;Waarde;2014;11.0
1441;Verzuimduur: 3 weken tot 1 maand;Waarde;2015;9.0
1442;Verzuimduur: 3 weken tot 1 maand;Waarde;2016;9.0
1443;Verzuimduur: 3 weken tot 1 maand;Waarde;2017;10.0
1444;Verzuimduur: 3 weken tot 1 maand;Waarde;2018;8.0
1445;Verzuimduur: 3 weken tot 1 maand;Waarde;2019;10.0
1446;Verzuimduur: 3 weken tot 1 maand;Waarde;2020;8.0
1447;Verzuimduur: 3 weken tot 1 maand;Waarde;2021;13.0
1448;Verzuimduur: 3 weken tot 1 maand;Waarde;2022;8.0
1449;Verzuimduur: 3 weken tot 1 maand;Waarde;2023;11.0
1450;Verzuimduur: 3 weken tot 1 maand;Ondergrens 95%-interval;2014;8.0
1451;Verzuimduur: 3 weken tot 1 maand;Ondergrens 95%-interval;2015;7.0
1452;Verzuimduur: 3 weken tot 1 maand;Ondergrens 95%-interval;2016;7.0
1453;Verzuimduur: 3 weken tot 1 maand;Ondergrens 95%-interval;2017;8.0
1454;Verzuimduur: 3 weken tot 1 maand;Ondergrens 95%-interval;2018;6.0
1455;Verzuimduur: 3 weken tot 1 maand;Ondergrens 95%-interval;2019;8.0
1456;Verzuimduur: 3 weken tot 1 maand;Ondergrens 95%-interval;2020;6.0
1457;Verzuimduur: 3 weken tot 1 maand;Ondergrens 95%-interval;2021;10.0
1458;Verzuimduur: 3 weken tot 1 maand;Ondergrens 95%-interval;2022;6.0
1459;Verzuimduur: 3 weken tot 1 maand;Ondergrens 95%-interval;2023;9.0
1460;Verzuimduur: 3 weken tot 1 maand;Bovengrens 95%-interval;2014;14.0
1461;Verzuimduur: 3 weken tot 1 maand;Bovengrens 95%-interval;2015;12.0
1462;Verzuimduur: 3 weken tot 1 maand;Bovengrens 95%-interval;2016;12.0
1463;Verzuimduur: 3 weken tot 1 maand;Bovengrens 95%-interval;2017;13.0
1464;Verzuimduur: 3 weken tot 1 maand;Bovengrens 95%-interval;2018;10.0
1465;Verzuimduur: 3 weken tot 1 maand;Bovengrens 95%-interval;2019;13.0
1466;Verzuimduur: 3 weken tot 1 maand;Bovengrens 95%-interval;2020;10.0
1467;Verzuimduur: 3 weken tot 1 maand;Bovengrens 95%-interval;2021;16.0
1468;Verzuimduur: 3 weken tot 1 maand;Bovengrens 95%-interval;2022;11.0
1469;Verzuimduur: 3 weken tot 1 maand;Bovengrens 95%-interval;2023;14.0
1470;Verzuimduur: 1 tot 3 maanden;Waarde;2014;15.0
1471;Verzuimduur: 1 tot 3 maanden;Waarde;2015;11.0
1472;Verzuimduur: 1 tot 3 maanden;Waarde;2016;14.0
1473;Verzuimduur: 1 tot 3 maanden;Waarde;2017;17.0
1474;Verzuimduur: 1 tot 3 maanden;Waarde;2018;17.0
1475;Verzuimduur: 1 tot 3 maanden;Waarde;2019;15.0
1476;Verzuimduur: 1 tot 3 maanden;Waarde;2020;15.0
1477;Verzuimduur: 1 tot 3 maanden;Waarde;2021;15.0
1478;Verzuimduur: 1 tot 3 maanden;Waarde;2022;17.0
1479;Verzuimduur: 1 tot 3 maanden;Waarde;2023;18.0
1480;Verzuimduur: 1 tot 3 maanden;Ondergrens 95%-interval;2014;12.0
1481;Verzuimduur: 1 tot 3 maanden;Ondergrens 95%-interval;2015;8.0
1482;Verzuimduur: 1 tot 3 maanden;Ondergrens 95%-interval;2016;11.0
1483;Verzuimduur: 1 tot 3 maanden;Ondergrens 95%-interval;2017;14.0
1484;Verzuimduur: 1 tot 3 maanden;Ondergrens 95%-interval;2018;15.0
1485;Verzuimduur: 1 tot 3 maanden;Ondergrens 95%-interval;2019;12.0
1486;Verzuimduur: 1 tot 3 maanden;Ondergrens 95%-interval;2020;13.0
1487;Verzuimduur: 1 tot 3 maanden;Ondergrens 95%-interval;2021;12.0
1488;Verzuimduur: 1 tot 3 maanden;Ondergrens 95%-interval;2022;14.0
1489;Verzuimduur: 1 tot 3 maanden;Ondergrens 95%-interval;2023;15.0
1490;Verzuimduur: 1 tot 3 maanden;Bovengrens 95%-interval;2014;18.0
1491;Verzuimduur: 1 tot 3 maanden;Bovengrens 95%-interval;2015;14.0
1492;Verzuimduur: 1 tot 3 maanden;Bovengrens 95%-interval;2016;17.0
1493;Verzuimduur: 1 tot 3 maanden;Bovengrens 95%-interval;2017;21.0
1494;Verzuimduur: 1 tot 3 maanden;Bovengrens 95%-interval;2018;21.0
1495;Verzuimduur: 1 tot 3 maanden;Bovengrens 95%-interval;2019;18.0
1496;Verzuimduur: 1 tot 3 maanden;Bovengrens 95%-interval;2020;18.0
1497;Verzuimduur: 1 tot 3 maanden;Bovengrens 95%-interval;2021;19.0
1498;Verzuimduur: 1 tot 3 maanden;Bovengrens 95%-interval;2022;20.0
1499;Verzuimduur: 1 tot 3 maanden;Bovengrens 95%-interval;2023;21.0
1500;Verzuimduur: 3 tot 6 maanden;Waarde;2014;11.0
1501;Verzuimduur: 3 tot 6 maanden;Waarde;2015;7.0
1502;Verzuimduur: 3 tot 6 maanden;Waarde;2016;9.0
1503;Verzuimduur: 3 tot 6 maanden;Waarde;2017;10.0
1504;Verzuimduur: 3 tot 6 maanden;Waarde;2018;10.0
1505;Verzuimduur: 3 tot 6 maanden;Waarde;2019;12.0
1506;Verzuimduur: 3 tot 6 maanden;Waarde;2020;8.0
1507;Verzuimduur: 3 tot 6 maanden;Waarde;2021;9.0
1508;Verzuimduur: 3 tot 6 maanden;Waarde;2022;10.0
1509;Verzuimduur: 3 tot 6 maanden;Waarde;2023;10.0
1510;Verzuimduur: 3 tot 6 maanden;Ondergrens 95%-interval;2014;8.0
1511;Verzuimduur: 3 tot 6 maanden;Ondergrens 95%-interval;2015;5.0
1512;Verzuimduur: 3 tot 6 maanden;Ondergrens 95%-interval;2016;7.0
1513;Verzuimduur: 3 tot 6 maanden;Ondergrens 95%-interval;2017;8.0
1514;Verzuimduur: 3 tot 6 maanden;Ondergrens 95%-interval;2018;8.0
1515;Verzuimduur: 3 tot 6 maanden;Ondergrens 95%-interval;2019;9.0
1516;Verzuimduur: 3 tot 6 maanden;Ondergrens 95%-interval;2020;6.0
1517;Verzuimduur: 3 tot 6 maanden;Ondergrens 95%-interval;2021;7.0
1518;Verzuimduur: 3 tot 6 maanden;Ondergrens 95%-interval;2022;8.0
1519;Verzuimduur: 3 tot 6 maanden;Ondergrens 95%-interval;2023;8.0
1520;Verzuimduur: 3 tot 6 maanden;Bovengrens 95%-interval;2014;14.0
1521;Verzuimduur: 3 tot 6 maanden;Bovengrens 95%-interval;2015;9.0
1522;Verzuimduur: 3 tot 6 maanden;Bovengrens 95%-interval;2016;12.0
1523;Verzuimduur: 3 tot 6 maanden;Bovengrens 95%-interval;2017;13.0
1524;Verzuimduur: 3 tot 6 maanden;Bovengrens 95%-interval;2018;12.0
1525;Verzuimduur: 3 tot 6 maanden;Bovengrens 95%-interval;2019;14.0
1526;Verzuimduur: 3 tot 6 maanden;Bovengrens 95%-interval;2020;10.0
1527;Verzuimduur: 3 tot 6 maanden;Bovengrens 95%-interval;2021;11.0
1528;Verzuimduur: 3 tot 6 maanden;Bovengrens 95%-interval;2022;13.0
1529;Verzuimduur: 3 tot 6 maanden;Bovengrens 95%-interval;2023;12.0
1530;Verzuimduur: 6 maanden of langer;Waarde;2014;6.0
1531;Verzuimduur: 6 maanden of langer;Waarde;2015;5.0
1532;Verzuimduur: 6 maanden of langer;Waarde;2016;5.0
1533;Verzuimduur: 6 maanden of langer;Waarde;2017;6.0
1534;Verzuimduur: 6 maanden of langer;Waarde;2018;7.0
1535;Verzuimduur: 6 maanden of langer;Waarde;2019;7.0
1536;Verzuimduur: 6 maanden of langer;Waarde;2020;5.0
1537;Verzuimduur: 6 maanden of langer;Waarde;2021;8.0
1538;Verzuimduur: 6 maanden of langer;Waarde;2022;5.0
1539;Verzuimduur: 6 maanden of langer;Waarde;2023;7.0
1540;Verzuimduur: 6 maanden of langer;Ondergrens 95%-interval;2014;4.0
1541;Verzuimduur: 6 maanden of langer;Ondergrens 95%-interval;2015;4.0
1542;Verzuimduur: 6 maanden of langer;Ondergrens 95%-interval;2016;3.0
1543;Verzuimduur: 6 maanden of langer;Ondergrens 95%-interval;2017;4.0
