ID;Geslacht;Leeftijd;Onderwijsniveau;Onderwijsrichting;Perioden;Bevolking_1
8925;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;04 Recht, administratie, handel en za...;2022 1e kwartaal;
8926;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;04 Recht, administratie, handel en za...;2022 2e kwartaal;
8927;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;04 Recht, administratie, handel en za...;2022 3e kwartaal;
8928;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;04 Recht, administratie, handel en za...;2022 4e kwartaal;
8929;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;04 Recht, administratie, handel en za...;2022;
8930;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;04 Recht, administratie, handel en za...;2023 1e kwartaal;
8931;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;04 Recht, administratie, handel en za...;2023 2e kwartaal;
8932;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;04 Recht, administratie, handel en za...;2023 3e kwartaal;
8933;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;04 Recht, administratie, handel en za...;2023 4e kwartaal;
8934;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;04 Recht, administratie, handel en za...;2023;
8935;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;04 Recht, administratie, handel en za...;2024 1e kwartaal;
8936;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;04 Recht, administratie, handel en za...;2024 2e kwartaal;
8937;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;04 Recht, administratie, handel en za...;2024 3e kwartaal;
8938;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;04 Recht, administratie, handel en za...;2024 4e kwartaal;
8939;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;04 Recht, administratie, handel en za...;2024;
8940;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2013 1e kwartaal;
8941;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2013 2e kwartaal;
8942;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2013 3e kwartaal;
8943;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2013 4e kwartaal;
8944;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2013;
8945;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2014 1e kwartaal;
8946;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2014 2e kwartaal;
8947;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2014 3e kwartaal;
8948;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2014 4e kwartaal;
8949;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2014;
8950;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2015 1e kwartaal;
8951;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2015 2e kwartaal;
8952;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2015 3e kwartaal;
8953;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2015 4e kwartaal;
8954;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2015;
8955;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2016 1e kwartaal;
8956;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2016 2e kwartaal;
8957;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2016 3e kwartaal;
8958;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2016 4e kwartaal;
8959;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2016;
8960;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2017 1e kwartaal;
8961;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2017 2e kwartaal;
8962;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2017 3e kwartaal;
8963;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2017 4e kwartaal;
8964;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2017;
8965;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2018 1e kwartaal;
8966;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2018 2e kwartaal;
8967;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2018 3e kwartaal;
8968;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2018 4e kwartaal;
8969;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2018;
8970;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2019 1e kwartaal;
8971;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2019 2e kwartaal;
8972;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2019 3e kwartaal;
8973;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2019 4e kwartaal;
8974;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2019;
8975;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2020 1e kwartaal;
8976;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2020 2e kwartaal;
8977;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2020 3e kwartaal;
8978;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2020 4e kwartaal;
8979;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2020;
8980;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2021 1e kwartaal;
8981;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2021 2e kwartaal;
8982;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2021 3e kwartaal;
8983;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2021 4e kwartaal;
8984;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2021;
8985;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2022 1e kwartaal;
8986;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2022 2e kwartaal;
8987;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2022 3e kwartaal;
8988;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2022 4e kwartaal;
8989;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2022;
8990;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2023 1e kwartaal;
8991;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2023 2e kwartaal;
8992;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2023 3e kwartaal;
8993;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2023 4e kwartaal;
8994;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2023;
8995;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2024 1e kwartaal;
8996;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2024 2e kwartaal;
8997;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2024 3e kwartaal;
8998;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2024 4e kwartaal;
8999;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;05 Wiskunde, natuurwetenschappen;2024;
9000;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2013 1e kwartaal;
9001;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2013 2e kwartaal;
9002;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2013 3e kwartaal;
9003;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2013 4e kwartaal;
9004;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2013;
9005;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2014 1e kwartaal;
9006;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2014 2e kwartaal;
9007;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2014 3e kwartaal;
9008;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2014 4e kwartaal;
9009;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2014;
9010;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2015 1e kwartaal;
9011;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2015 2e kwartaal;
9012;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2015 3e kwartaal;
9013;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2015 4e kwartaal;
9014;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2015;
9015;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2016 1e kwartaal;
9016;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2016 2e kwartaal;
9017;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2016 3e kwartaal;
9018;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2016 4e kwartaal;
9019;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2016;
9020;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2017 1e kwartaal;
9021;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2017 2e kwartaal;
9022;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2017 3e kwartaal;
9023;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2017 4e kwartaal;
9024;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2017;
9025;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2018 1e kwartaal;
9026;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2018 2e kwartaal;
9027;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2018 3e kwartaal;
9028;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2018 4e kwartaal;
9029;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2018;
9030;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2019 1e kwartaal;
9031;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2019 2e kwartaal;
9032;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2019 3e kwartaal;
9033;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2019 4e kwartaal;
9034;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2019;
9035;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2020 1e kwartaal;
9036;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2020 2e kwartaal;
9037;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2020 3e kwartaal;
9038;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2020 4e kwartaal;
9039;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2020;
9040;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2021 1e kwartaal;
9041;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2021 2e kwartaal;
9042;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2021 3e kwartaal;
9043;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2021 4e kwartaal;
9044;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2021;
9045;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2022 1e kwartaal;
9046;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2022 2e kwartaal;
9047;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2022 3e kwartaal;
9048;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2022 4e kwartaal;
9049;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2022;
9050;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2023 1e kwartaal;
9051;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2023 2e kwartaal;
9052;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2023 3e kwartaal;
9053;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2023 4e kwartaal;
9054;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2023;
9055;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2024 1e kwartaal;
9056;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2024 2e kwartaal;
9057;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2024 3e kwartaal;
9058;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2024 4e kwartaal;
9059;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;06 Informatica;2024;
9060;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2013 1e kwartaal;
9061;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2013 2e kwartaal;
9062;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2013 3e kwartaal;
9063;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2013 4e kwartaal;
9064;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2013;
9065;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2014 1e kwartaal;
9066;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2014 2e kwartaal;
9067;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2014 3e kwartaal;
9068;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2014 4e kwartaal;
9069;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2014;
9070;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2015 1e kwartaal;
9071;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2015 2e kwartaal;
9072;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2015 3e kwartaal;
9073;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2015 4e kwartaal;
9074;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2015;
9075;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2016 1e kwartaal;
9076;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2016 2e kwartaal;
9077;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2016 3e kwartaal;
9078;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2016 4e kwartaal;
9079;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2016;
9080;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2017 1e kwartaal;
9081;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2017 2e kwartaal;
9082;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2017 3e kwartaal;
9083;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2017 4e kwartaal;
9084;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2017;
9085;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2018 1e kwartaal;
9086;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2018 2e kwartaal;
9087;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2018 3e kwartaal;
9088;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2018 4e kwartaal;
9089;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2018;
9090;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2019 1e kwartaal;
9091;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2019 2e kwartaal;
9092;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2019 3e kwartaal;
9093;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2019 4e kwartaal;
9094;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2019;
9095;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2020 1e kwartaal;
9096;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2020 2e kwartaal;
9097;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2020 3e kwartaal;
9098;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2020 4e kwartaal;
9099;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2020;
9100;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2021 1e kwartaal;
9101;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2021 2e kwartaal;
9102;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2021 3e kwartaal;
9103;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2021 4e kwartaal;
9104;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2021;
9105;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2022 1e kwartaal;
9106;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2022 2e kwartaal;
9107;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2022 3e kwartaal;
9108;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2022 4e kwartaal;
9109;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2022;
9110;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2023 1e kwartaal;
9111;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2023 2e kwartaal;
9112;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2023 3e kwartaal;
9113;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2023 4e kwartaal;
9114;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2023;
9115;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2024 1e kwartaal;
9116;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2024 2e kwartaal;
9117;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2024 3e kwartaal;
9118;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2024 4e kwartaal;
9119;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;07 Techniek, industrie en bouwkunde;2024;
9120;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2013 1e kwartaal;
9121;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2013 2e kwartaal;
9122;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2013 3e kwartaal;
9123;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2013 4e kwartaal;
9124;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2013;
9125;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2014 1e kwartaal;
9126;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2014 2e kwartaal;
9127;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2014 3e kwartaal;
9128;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2014 4e kwartaal;
9129;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2014;
9130;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2015 1e kwartaal;
9131;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2015 2e kwartaal;
9132;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2015 3e kwartaal;
9133;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2015 4e kwartaal;
9134;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2015;
9135;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2016 1e kwartaal;
9136;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2016 2e kwartaal;
9137;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2016 3e kwartaal;
9138;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2016 4e kwartaal;
9139;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2016;
9140;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2017 1e kwartaal;
9141;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2017 2e kwartaal;
9142;Totaal mannen en vrouwen;15 tot 90 jaar;213 Havo, vwo;08 Landbouw, diergeneeskunde en -verz...;2017 3e kwartaal;
