ID;Geslacht;Herkomstgroepering;Opleidingsfase;Opleidingsvorm;Perioden;TotaalGeslaagden_1;StudieduurInMaanden_2
747;Mannen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2002;220.0;59.0
748;Mannen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2003;290.0;56.0
749;Mannen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2004;330.0;58.0
750;Mannen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;30.0;
751;Mannen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;40.0;
752;Mannen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;30.0;
753;Mannen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;40.0;
754;Mannen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;40.0;
755;Mannen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;50.0;
756;Mannen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;40.0;
757;Mannen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;30.0;
758;Mannen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;90.0;52.0
759;Mannen;Westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;100.0;58.0
760;Mannen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;0.0;
761;Mannen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;10.0;
762;Mannen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;10.0;
763;Mannen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;10.0;
764;Mannen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;20.0;
765;Mannen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;20.0;
766;Mannen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;20.0;
767;Mannen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;20.0;
768;Mannen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;60.0;56.0
769;Mannen;Westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;70.0;58.0
770;Mannen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;30.0;
771;Mannen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;30.0;
772;Mannen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;20.0;
773;Mannen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;30.0;
774;Mannen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;20.0;
775;Mannen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;30.0;
776;Mannen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;30.0;
777;Mannen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;10.0;
778;Mannen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;30.0;
779;Mannen;Westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;40.0;
780;Mannen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1995;900.0;56.0
781;Mannen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1996;970.0;57.0
782;Mannen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1997;1060.0;58.0
783;Mannen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1998;1080.0;57.0
784;Mannen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1999;1100.0;57.0
785;Mannen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2000;1320.0;56.0
786;Mannen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2001;1390.0;56.0
787;Mannen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2002;1640.0;56.0
788;Mannen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2003;2030.0;55.0
789;Mannen;Niet-westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2004;2260.0;55.0
790;Mannen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1995;680.0;56.0
791;Mannen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1996;780.0;57.0
792;Mannen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1997;840.0;56.0
793;Mannen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1998;860.0;56.0
794;Mannen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1999;920.0;55.0
795;Mannen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2000;1100.0;55.0
796;Mannen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2001;1160.0;55.0
797;Mannen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2002;1330.0;54.0
798;Mannen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2003;1690.0;54.0
799;Mannen;Niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2004;1860.0;54.0
800;Mannen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1995;220.0;57.0
801;Mannen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1996;190.0;59.0
802;Mannen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1997;220.0;64.0
803;Mannen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1998;210.0;60.0
804;Mannen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1999;180.0;65.0
805;Mannen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2000;220.0;61.0
806;Mannen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2001;230.0;60.0
807;Mannen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2002;310.0;61.0
808;Mannen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2003;340.0;61.0
809;Mannen;Niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2004;410.0;63.0
810;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;10.0;
811;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;20.0;
812;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;20.0;
813;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;20.0;
814;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;10.0;
815;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;10.0;
816;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;20.0;
817;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;20.0;
818;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;40.0;
819;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;50.0;49.0
820;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;;
821;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;0.0;
822;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;0.0;
823;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;;
824;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;0.0;
825;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;10.0;
826;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;10.0;
827;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;10.0;
828;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;20.0;
829;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;30.0;
830;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;10.0;
831;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;20.0;
832;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;20.0;
833;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;20.0;
834;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;0.0;
835;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;10.0;
836;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;10.0;
837;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;10.0;
838;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;10.0;
839;Mannen;Niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;20.0;
840;Mannen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 1995;130.0;57.0
841;Mannen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 1996;140.0;58.0
842;Mannen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 1997;170.0;58.0
843;Mannen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 1998;180.0;56.0
844;Mannen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 1999;180.0;57.0
845;Mannen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 2000;210.0;56.0
846;Mannen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 2001;220.0;56.0
847;Mannen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 2002;240.0;59.0
848;Mannen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 2003;290.0;55.0
849;Mannen;Turken;Bachelor;Totaal opleidingsvorm;Cohort 2004;300.0;58.0
850;Mannen;Turken;Bachelor;Voltijdopleidingen;Cohort 1995;90.0;55.0
851;Mannen;Turken;Bachelor;Voltijdopleidingen;Cohort 1996;100.0;55.0
852;Mannen;Turken;Bachelor;Voltijdopleidingen;Cohort 1997;140.0;57.0
853;Mannen;Turken;Bachelor;Voltijdopleidingen;Cohort 1998;150.0;55.0
854;Mannen;Turken;Bachelor;Voltijdopleidingen;Cohort 1999;150.0;55.0
855;Mannen;Turken;Bachelor;Voltijdopleidingen;Cohort 2000;180.0;55.0
856;Mannen;Turken;Bachelor;Voltijdopleidingen;Cohort 2001;190.0;56.0
857;Mannen;Turken;Bachelor;Voltijdopleidingen;Cohort 2002;200.0;57.0
858;Mannen;Turken;Bachelor;Voltijdopleidingen;Cohort 2003;250.0;55.0
859;Mannen;Turken;Bachelor;Voltijdopleidingen;Cohort 2004;250.0;57.0
860;Mannen;Turken;Bachelor;Deeltijdopleidingen;Cohort 1995;40.0;
861;Mannen;Turken;Bachelor;Deeltijdopleidingen;Cohort 1996;30.0;
862;Mannen;Turken;Bachelor;Deeltijdopleidingen;Cohort 1997;40.0;
863;Mannen;Turken;Bachelor;Deeltijdopleidingen;Cohort 1998;20.0;
864;Mannen;Turken;Bachelor;Deeltijdopleidingen;Cohort 1999;30.0;
865;Mannen;Turken;Bachelor;Deeltijdopleidingen;Cohort 2000;30.0;
866;Mannen;Turken;Bachelor;Deeltijdopleidingen;Cohort 2001;40.0;
867;Mannen;Turken;Bachelor;Deeltijdopleidingen;Cohort 2002;50.0;
868;Mannen;Turken;Bachelor;Deeltijdopleidingen;Cohort 2003;50.0;
869;Mannen;Turken;Bachelor;Deeltijdopleidingen;Cohort 2004;50.0;63.0
870;Mannen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;0.0;
871;Mannen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;10.0;
872;Mannen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;10.0;
873;Mannen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;0.0;
874;Mannen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;0.0;
875;Mannen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;;
876;Mannen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;0.0;
877;Mannen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;0.0;
878;Mannen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;0.0;
879;Mannen;Turken;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;0.0;
880;Mannen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;;
881;Mannen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;;
882;Mannen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;;
883;Mannen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;;
884;Mannen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;0.0;
885;Mannen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;;
886;Mannen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;0.0;
887;Mannen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;0.0;
888;Mannen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;;
889;Mannen;Turken;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;;
890;Mannen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;0.0;
891;Mannen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;10.0;
892;Mannen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;10.0;
893;Mannen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;0.0;
894;Mannen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;0.0;
895;Mannen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;;
896;Mannen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;0.0;
897;Mannen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;0.0;
898;Mannen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;0.0;
899;Mannen;Turken;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;0.0;
900;Mannen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 1995;130.0;51.0
901;Mannen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 1996;130.0;54.0
902;Mannen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 1997;140.0;54.0
903;Mannen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 1998;150.0;55.0
904;Mannen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 1999;170.0;55.0
905;Mannen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 2000;200.0;54.0
906;Mannen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 2001;250.0;55.0
907;Mannen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 2002;300.0;55.0
908;Mannen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 2003;320.0;57.0
909;Mannen;Marokkanen;Bachelor;Totaal opleidingsvorm;Cohort 2004;340.0;59.0
910;Mannen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 1995;60.0;55.0
911;Mannen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 1996;90.0;55.0
912;Mannen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 1997;100.0;54.0
913;Mannen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 1998;110.0;55.0
914;Mannen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 1999;140.0;54.0
915;Mannen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 2000;180.0;52.0
916;Mannen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 2001;200.0;54.0
917;Mannen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 2002;230.0;54.0
918;Mannen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 2003;260.0;55.0
919;Mannen;Marokkanen;Bachelor;Voltijdopleidingen;Cohort 2004;250.0;56.0
920;Mannen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 1995;70.0;49.0
921;Mannen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 1996;40.0;
922;Mannen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 1997;40.0;
923;Mannen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 1998;40.0;
924;Mannen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 1999;30.0;
925;Mannen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 2000;30.0;
926;Mannen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 2001;50.0;
927;Mannen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 2002;70.0;59.0
928;Mannen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 2003;60.0;65.0
929;Mannen;Marokkanen;Bachelor;Deeltijdopleidingen;Cohort 2004;90.0;66.0
930;Mannen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;0.0;
931;Mannen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;0.0;
932;Mannen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;0.0;
933;Mannen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;10.0;
934;Mannen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;;
935;Mannen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;0.0;
936;Mannen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;;
937;Mannen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;0.0;
938;Mannen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;0.0;
939;Mannen;Marokkanen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;10.0;
940;Mannen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;;
941;Mannen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;;
942;Mannen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;;
943;Mannen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;;
944;Mannen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;;
945;Mannen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;;
946;Mannen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;;
947;Mannen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;;
948;Mannen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;;
949;Mannen;Marokkanen;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;0.0;
950;Mannen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;0.0;
951;Mannen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;0.0;
952;Mannen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;0.0;
953;Mannen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;10.0;
954;Mannen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;;
955;Mannen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;0.0;
956;Mannen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;;
957;Mannen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;0.0;
958;Mannen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;0.0;
959;Mannen;Marokkanen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;10.0;
960;Mannen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 1995;270.0;58.0
961;Mannen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 1996;260.0;58.0
962;Mannen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 1997;290.0;59.0
963;Mannen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 1998;280.0;60.0
964;Mannen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 1999;260.0;60.0
965;Mannen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 2000;300.0;58.0
966;Mannen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 2001;300.0;58.0
967;Mannen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 2002;320.0;60.0
968;Mannen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 2003;400.0;61.0
969;Mannen;Surinamers;Bachelor;Totaal opleidingsvorm;Cohort 2004;430.0;61.0
970;Mannen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 1995;210.0;58.0
971;Mannen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 1996;210.0;58.0
972;Mannen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 1997;230.0;56.0
973;Mannen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 1998;210.0;59.0
974;Mannen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 1999;210.0;58.0
975;Mannen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 2000;230.0;58.0
976;Mannen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 2001;240.0;58.0
977;Mannen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 2002;250.0;59.0
978;Mannen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 2003;300.0;61.0
979;Mannen;Surinamers;Bachelor;Voltijdopleidingen;Cohort 2004;300.0;60.0
980;Mannen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 1995;60.0;58.0
981;Mannen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 1996;50.0;61.0
982;Mannen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 1997;60.0;74.0
983;Mannen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 1998;70.0;64.0
984;Mannen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 1999;50.0;66.0
985;Mannen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 2000;70.0;56.0
986;Mannen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 2001;60.0;60.0
987;Mannen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 2002;80.0;62.0
988;Mannen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 2003;100.0;60.0
989;Mannen;Surinamers;Bachelor;Deeltijdopleidingen;Cohort 2004;120.0;62.0
990;Mannen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;0.0;
991;Mannen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;0.0;
992;Mannen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;10.0;
993;Mannen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;10.0;
994;Mannen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;0.0;
995;Mannen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;10.0;
996;Mannen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;10.0;
997;Mannen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;0.0;
998;Mannen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;0.0;
999;Mannen;Surinamers;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;10.0;
1000;Mannen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;;
1001;Mannen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;;
1002;Mannen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;0.0;
1003;Mannen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;;
1004;Mannen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;0.0;
1005;Mannen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;0.0;
1006;Mannen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;;
1007;Mannen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;;
1008;Mannen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;;
1009;Mannen;Surinamers;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;0.0;
1010;Mannen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;0.0;
1011;Mannen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;0.0;
1012;Mannen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;0.0;
1013;Mannen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;10.0;
1014;Mannen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;0.0;
1015;Mannen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;10.0;
1016;Mannen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;10.0;
1017;Mannen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;0.0;
1018;Mannen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;0.0;
1019;Mannen;Surinamers;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;10.0;
1020;Mannen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 1995;160.0;61.0
1021;Mannen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 1996;180.0;62.0
1022;Mannen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 1997;150.0;60.0
1023;Mannen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 1998;160.0;59.0
1024;Mannen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 1999;150.0;59.0
1025;Mannen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 2000;200.0;58.0
1026;Mannen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 2001;170.0;60.0
1027;Mannen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 2002;220.0;60.0
1028;Mannen;Antillianen en Arubanen;Bachelor;Totaal opleidingsvorm;Cohort 2003;240.0;60.0
