ID;Geslacht;Leeftijdsklassen;VTVDiagnosen;Huishoudinkomensdecielen;Perioden;PersonenMet1OfMeerZiekenhuisopnamen_1;Steekproefaantallen_2
8184;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;Totaal huishoudinkomensdecielen;1997;6.2;38702
8185;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;Totaal huishoudinkomensdecielen;2004;6.3;39156
8186;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;1e deciel (laagste);1997;11.2;3258
8187;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;1e deciel (laagste);2004;11.4;3789
8188;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;2e deciel;1997;13.7;2415
8189;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;2e deciel;2004;6.8;2879
8190;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;3e deciel;1997;2.9;3124
8191;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;3e deciel;2004;7.9;2822
8192;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;4e deciel;1997;9.7;3218
8193;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;4e deciel;2004;1.7;3164
8194;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;5e deciel;1997;11.8;3479
8195;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;5e deciel;2004;2.8;3563
8196;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;6e deciel;1997;2.5;3819
8197;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;6e deciel;2004;7.3;3895
8198;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;7e deciel;1997;10.6;4095
8199;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;7e deciel;2004;6.1;4263
8200;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;8e deciel;1997;0.0;4621
8201;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;8e deciel;2004;3.6;4833
8202;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;9e deciel;1997;4.3;5355
8203;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;9e deciel;2004;2.4;5014
8204;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;10e deciel (hoogste);1997;1.8;5318
8205;Mannen en vrouwen;0 jaar;19.2  Accidentele vergiftiging;10e deciel (hoogste);2004;11.8;4934
8206;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;Totaal huishoudinkomensdecielen;1997;1.1;38702
8207;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;Totaal huishoudinkomensdecielen;2004;1.0;39156
8208;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;1e deciel (laagste);1997;0.0;3258
8209;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;1e deciel (laagste);2004;0.0;3789
8210;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;2e deciel;1997;0.0;2415
8211;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;2e deciel;2004;0.0;2879
8212;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;3e deciel;1997;2.2;3124
8213;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;3e deciel;2004;2.5;2822
8214;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;4e deciel;1997;3.1;3218
8215;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;4e deciel;2004;3.2;3164
8216;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;5e deciel;1997;3.0;3479
8217;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;5e deciel;2004;0.0;3563
8218;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;6e deciel;1997;0.0;3819
8219;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;6e deciel;2004;2.1;3895
8220;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;7e deciel;1997;0.0;4095
8221;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;7e deciel;2004;0.0;4263
8222;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;8e deciel;1997;0.0;4621
8223;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;8e deciel;2004;1.1;4833
8224;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;9e deciel;1997;1.1;5355
8225;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;9e deciel;2004;0.0;5014
8226;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;10e deciel (hoogste);1997;1.5;5318
8227;Mannen en vrouwen;0 jaar;19.3  Medische ongevallen;10e deciel (hoogste);2004;1.9;4934
8228;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;Totaal huishoudinkomensdecielen;1997;10.3;38702
8229;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;Totaal huishoudinkomensdecielen;2004;8.9;39156
8230;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;1e deciel (laagste);1997;23.3;3258
8231;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;1e deciel (laagste);2004;6.3;3789
8232;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;2e deciel;1997;0.0;2415
8233;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;2e deciel;2004;5.4;2879
8234;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;3e deciel;1997;3.5;3124
8235;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;3e deciel;2004;14.3;2822
8236;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;4e deciel;1997;13.4;3218
8237;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;4e deciel;2004;26.8;3164
8238;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;5e deciel;1997;11.2;3479
8239;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;5e deciel;2004;2.4;3563
8240;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;6e deciel;1997;11.9;3819
8241;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;6e deciel;2004;8.4;3895
8242;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;7e deciel;1997;9.5;4095
8243;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;7e deciel;2004;6.3;4263
8244;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;8e deciel;1997;6.4;4621
8245;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;8e deciel;2004;4.3;4833
8246;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;9e deciel;1997;12.3;5355
8247;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;9e deciel;2004;4.3;5014
8248;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;10e deciel (hoogste);1997;8.8;5318
8249;Mannen en vrouwen;0 jaar;19.4  Complicatie van behandeling;10e deciel (hoogste);2004;14.2;4934
8250;Mannen en vrouwen;0 jaar;19.5  Accidentele val;Totaal huishoudinkomensdecielen;1997;7.0;38702
8251;Mannen en vrouwen;0 jaar;19.5  Accidentele val;Totaal huishoudinkomensdecielen;2004;9.1;39156
8252;Mannen en vrouwen;0 jaar;19.5  Accidentele val;1e deciel (laagste);1997;8.4;3258
8253;Mannen en vrouwen;0 jaar;19.5  Accidentele val;1e deciel (laagste);2004;15.5;3789
8254;Mannen en vrouwen;0 jaar;19.5  Accidentele val;2e deciel;1997;18.8;2415
8255;Mannen en vrouwen;0 jaar;19.5  Accidentele val;2e deciel;2004;12.4;2879
8256;Mannen en vrouwen;0 jaar;19.5  Accidentele val;3e deciel;1997;8.7;3124
8257;Mannen en vrouwen;0 jaar;19.5  Accidentele val;3e deciel;2004;6.9;2822
8258;Mannen en vrouwen;0 jaar;19.5  Accidentele val;4e deciel;1997;0.0;3218
8259;Mannen en vrouwen;0 jaar;19.5  Accidentele val;4e deciel;2004;18.0;3164
8260;Mannen en vrouwen;0 jaar;19.5  Accidentele val;5e deciel;1997;4.7;3479
8261;Mannen en vrouwen;0 jaar;19.5  Accidentele val;5e deciel;2004;3.4;3563
8262;Mannen en vrouwen;0 jaar;19.5  Accidentele val;6e deciel;1997;3.3;3819
8263;Mannen en vrouwen;0 jaar;19.5  Accidentele val;6e deciel;2004;10.0;3895
8264;Mannen en vrouwen;0 jaar;19.5  Accidentele val;7e deciel;1997;6.5;4095
8265;Mannen en vrouwen;0 jaar;19.5  Accidentele val;7e deciel;2004;1.0;4263
8266;Mannen en vrouwen;0 jaar;19.5  Accidentele val;8e deciel;1997;6.6;4621
8267;Mannen en vrouwen;0 jaar;19.5  Accidentele val;8e deciel;2004;6.0;4833
8268;Mannen en vrouwen;0 jaar;19.5  Accidentele val;9e deciel;1997;7.1;5355
8269;Mannen en vrouwen;0 jaar;19.5  Accidentele val;9e deciel;2004;7.3;5014
8270;Mannen en vrouwen;0 jaar;19.5  Accidentele val;10e deciel (hoogste);1997;7.9;5318
8271;Mannen en vrouwen;0 jaar;19.5  Accidentele val;10e deciel (hoogste);2004;11.9;4934
8272;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;Totaal huishoudinkomensdecielen;1997;0.2;38702
8273;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;Totaal huishoudinkomensdecielen;2004;1.6;39156
8274;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;1e deciel (laagste);1997;0.0;3258
8275;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;1e deciel (laagste);2004;0.0;3789
8276;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;2e deciel;1997;0.0;2415
8277;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;2e deciel;2004;0.0;2879
8278;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;3e deciel;1997;0.0;3124
8279;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;3e deciel;2004;3.0;2822
8280;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;4e deciel;1997;0.0;3218
8281;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;4e deciel;2004;2.9;3164
8282;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;5e deciel;1997;2.7;3479
8283;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;5e deciel;2004;3.3;3563
8284;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;6e deciel;1997;0.0;3819
8285;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;6e deciel;2004;1.1;3895
8286;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;7e deciel;1997;0.0;4095
8287;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;7e deciel;2004;0.0;4263
8288;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;8e deciel;1997;0.0;4621
8289;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;8e deciel;2004;2.1;4833
8290;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;9e deciel;1997;0.0;5355
8291;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;9e deciel;2004;0.0;5014
8292;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;10e deciel (hoogste);1997;0.0;5318
8293;Mannen en vrouwen;0 jaar;19.6  Ongeval door brand;10e deciel (hoogste);2004;4.4;4934
8294;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;Totaal huishoudinkomensdecielen;1997;5.4;38702
8295;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;Totaal huishoudinkomensdecielen;2004;5.7;39156
8296;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;1e deciel (laagste);1997;6.9;3258
8297;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;1e deciel (laagste);2004;7.3;3789
8298;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;2e deciel;1997;3.0;2415
8299;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;2e deciel;2004;13.8;2879
8300;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;3e deciel;1997;8.2;3124
8301;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;3e deciel;2004;7.4;2822
8302;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;4e deciel;1997;5.5;3218
8303;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;4e deciel;2004;1.6;3164
8304;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;5e deciel;1997;10.2;3479
8305;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;5e deciel;2004;0.0;3563
8306;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;6e deciel;1997;0.0;3819
8307;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;6e deciel;2004;1.0;3895
8308;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;7e deciel;1997;5.8;4095
8309;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;7e deciel;2004;8.7;4263
8310;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;8e deciel;1997;10.5;4621
8311;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;8e deciel;2004;5.4;4833
8312;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;9e deciel;1997;3.3;5355
8313;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;9e deciel;2004;3.5;5014
8314;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;10e deciel (hoogste);1997;1.8;5318
8315;Mannen en vrouwen;0 jaar;19.7  Andere privé-sport-bedrijfsongev.;10e deciel (hoogste);2004;8.5;4934
8316;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;Totaal huishoudinkomensdecielen;1997;0.0;38702
8317;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;Totaal huishoudinkomensdecielen;2004;0.0;39156
8318;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;1e deciel (laagste);1997;0.0;3258
8319;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;1e deciel (laagste);2004;0.0;3789
8320;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;2e deciel;1997;0.0;2415
8321;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;2e deciel;2004;0.0;2879
8322;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;3e deciel;1997;0.0;3124
8323;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;3e deciel;2004;0.0;2822
8324;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;4e deciel;1997;0.0;3218
8325;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;4e deciel;2004;0.0;3164
8326;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;5e deciel;1997;0.0;3479
8327;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;5e deciel;2004;0.0;3563
8328;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;6e deciel;1997;0.0;3819
8329;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;6e deciel;2004;0.0;3895
8330;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;7e deciel;1997;0.0;4095
8331;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;7e deciel;2004;0.0;4263
8332;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;8e deciel;1997;0.0;4621
8333;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;8e deciel;2004;0.0;4833
8334;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;9e deciel;1997;0.0;5355
8335;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;9e deciel;2004;0.0;5014
8336;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;10e deciel (hoogste);1997;0.0;5318
8337;Mannen en vrouwen;0 jaar;19.8  Accidentele verdrinking;10e deciel (hoogste);2004;0.0;4934
8338;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;Totaal huishoudinkomensdecielen;1997;0.0;38702
8339;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;Totaal huishoudinkomensdecielen;2004;0.0;39156
8340;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;1e deciel (laagste);1997;0.0;3258
8341;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;1e deciel (laagste);2004;0.0;3789
8342;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;2e deciel;1997;0.0;2415
8343;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;2e deciel;2004;0.0;2879
8344;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;3e deciel;1997;0.0;3124
8345;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;3e deciel;2004;0.0;2822
8346;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;4e deciel;1997;0.0;3218
8347;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;4e deciel;2004;0.0;3164
8348;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;5e deciel;1997;0.0;3479
8349;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;5e deciel;2004;0.0;3563
8350;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;6e deciel;1997;0.0;3819
8351;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;6e deciel;2004;0.0;3895
8352;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;7e deciel;1997;0.0;4095
8353;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;7e deciel;2004;0.0;4263
8354;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;8e deciel;1997;0.0;4621
8355;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;8e deciel;2004;0.0;4833
8356;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;9e deciel;1997;0.0;5355
8357;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;9e deciel;2004;0.0;5014
8358;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;10e deciel (hoogste);1997;0.0;5318
8359;Mannen en vrouwen;0 jaar;19.9  Ongeval door machines;10e deciel (hoogste);2004;0.0;4934
8360;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;Totaal huishoudinkomensdecielen;1997;3.5;38702
8361;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;Totaal huishoudinkomensdecielen;2004;3.6;39156
8362;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;1e deciel (laagste);1997;10.6;3258
8363;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;1e deciel (laagste);2004;3.2;3789
8364;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;2e deciel;1997;8.9;2415
8365;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;2e deciel;2004;6.4;2879
8366;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;3e deciel;1997;0.0;3124
8367;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;3e deciel;2004;3.9;2822
8368;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;4e deciel;1997;0.0;3218
8369;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;4e deciel;2004;2.8;3164
8370;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;5e deciel;1997;3.0;3479
8371;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;5e deciel;2004;5.4;3563
8372;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;6e deciel;1997;2.7;3819
8373;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;6e deciel;2004;4.5;3895
8374;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;7e deciel;1997;2.6;4095
8375;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;7e deciel;2004;5.7;4263
8376;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;8e deciel;1997;4.6;4621
8377;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;8e deciel;2004;0.0;4833
8378;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;9e deciel;1997;1.8;5355
8379;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;9e deciel;2004;5.8;5014
8380;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;10e deciel (hoogste);1997;2.1;5318
8381;Mannen en vrouwen;0 jaar;19.10  Bijwerkingen van geneesmiddelen;10e deciel (hoogste);2004;0.0;4934
8382;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;Totaal huishoudinkomensdecielen;1997;0.0;38702
8383;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;Totaal huishoudinkomensdecielen;2004;0.0;39156
8384;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;1e deciel (laagste);1997;0.0;3258
8385;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;1e deciel (laagste);2004;0.0;3789
8386;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;2e deciel;1997;0.0;2415
8387;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;2e deciel;2004;0.0;2879
8388;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;3e deciel;1997;0.0;3124
8389;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;3e deciel;2004;0.0;2822
8390;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;4e deciel;1997;0.0;3218
8391;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;4e deciel;2004;0.0;3164
8392;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;5e deciel;1997;0.0;3479
8393;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;5e deciel;2004;0.0;3563
8394;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;6e deciel;1997;0.0;3819
8395;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;6e deciel;2004;0.0;3895
8396;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;7e deciel;1997;0.0;4095
8397;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;7e deciel;2004;0.0;4263
8398;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;8e deciel;1997;0.0;4621
8399;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;8e deciel;2004;0.0;4833
8400;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;9e deciel;1997;0.0;5355
8401;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;9e deciel;2004;0.0;5014
8402;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;10e deciel (hoogste);1997;0.0;5318
8403;Mannen en vrouwen;0 jaar;19.11  Suïcide en auto-mutilatie;10e deciel (hoogste);2004;0.0;4934
8404;Mannen en vrouwen;0 jaar;19.12  Geweld;Totaal huishoudinkomensdecielen;1997;0.5;38702
8405;Mannen en vrouwen;0 jaar;19.12  Geweld;Totaal huishoudinkomensdecielen;2004;0.6;39156
8406;Mannen en vrouwen;0 jaar;19.12  Geweld;1e deciel (laagste);1997;0.0;3258
8407;Mannen en vrouwen;0 jaar;19.12  Geweld;1e deciel (laagste);2004;0.0;3789
8408;Mannen en vrouwen;0 jaar;19.12  Geweld;2e deciel;1997;0.0;2415
8409;Mannen en vrouwen;0 jaar;19.12  Geweld;2e deciel;2004;4.8;2879
8410;Mannen en vrouwen;0 jaar;19.12  Geweld;3e deciel;1997;0.0;3124
8411;Mannen en vrouwen;0 jaar;19.12  Geweld;3e deciel;2004;0.0;2822
8412;Mannen en vrouwen;0 jaar;19.12  Geweld;4e deciel;1997;0.0;3218
8413;Mannen en vrouwen;0 jaar;19.12  Geweld;4e deciel;2004;0.0;3164
8414;Mannen en vrouwen;0 jaar;19.12  Geweld;5e deciel;1997;0.0;3479
8415;Mannen en vrouwen;0 jaar;19.12  Geweld;5e deciel;2004;0.0;3563
8416;Mannen en vrouwen;0 jaar;19.12  Geweld;6e deciel;1997;0.0;3819
8417;Mannen en vrouwen;0 jaar;19.12  Geweld;6e deciel;2004;0.0;3895
8418;Mannen en vrouwen;0 jaar;19.12  Geweld;7e deciel;1997;0.0;4095
8419;Mannen en vrouwen;0 jaar;19.12  Geweld;7e deciel;2004;1.9;4263
8420;Mannen en vrouwen;0 jaar;19.12  Geweld;8e deciel;1997;0.0;4621
8421;Mannen en vrouwen;0 jaar;19.12  Geweld;8e deciel;2004;0.0;4833
8422;Mannen en vrouwen;0 jaar;19.12  Geweld;9e deciel;1997;3.8;5355
8423;Mannen en vrouwen;0 jaar;19.12  Geweld;9e deciel;2004;0.0;5014
8424;Mannen en vrouwen;0 jaar;19.12  Geweld;10e deciel (hoogste);1997;0.0;5318
8425;Mannen en vrouwen;0 jaar;19.12  Geweld;10e deciel (hoogste);2004;0.0;4934
8426;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;Totaal huishoudinkomensdecielen;1997;0.0;38702
8427;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;Totaal huishoudinkomensdecielen;2004;0.0;39156
8428;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;1e deciel (laagste);1997;0.0;3258
8429;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;1e deciel (laagste);2004;0.0;3789
8430;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;2e deciel;1997;0.0;2415
8431;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;2e deciel;2004;0.0;2879
8432;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;3e deciel;1997;0.0;3124
8433;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;3e deciel;2004;0.0;2822
8434;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;4e deciel;1997;0.0;3218
8435;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;4e deciel;2004;0.0;3164
8436;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;5e deciel;1997;0.0;3479
8437;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;5e deciel;2004;0.0;3563
8438;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;6e deciel;1997;0.0;3819
8439;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;6e deciel;2004;0.0;3895
8440;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;7e deciel;1997;0.0;4095
8441;Mannen en vrouwen;0 jaar;19.13  Ov. ext.oorz. letsel,vergiftiging;7e deciel;2004;0.0;4263
