ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
1459;Haarlem;Pensioen;15.6;21.2
1460;Haarlemmerliede en Spaarnwoude;Totaal particulier huishouden;2.2;35.0
1461;Haarlemmerliede en Spaarnwoude;Loon;1.3;39.5
1462;Haarlemmerliede en Spaarnwoude;Winst;0.3;40.7
1463;Haarlemmerliede en Spaarnwoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;23.5
1464;Haarlemmerliede en Spaarnwoude;Pensioen;0.5;23.9
1465;Haarlemmermeer;Totaal particulier huishouden;48.6;33.6
1466;Haarlemmermeer;Loon;31.4;36.8
1467;Haarlemmermeer;Winst;5.2;39.7
1468;Haarlemmermeer;Werkloosheid,bijstand,arbeidsongeschikt;2.6;18.8
1469;Haarlemmermeer;Pensioen;8.9;24.0
1470;Harenkarspel;Totaal particulier huishouden;6.0;31.7
1471;Harenkarspel;Loon;3.4;35.9
1472;Harenkarspel;Winst;1.0;36.2
1473;Harenkarspel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.1
1474;Harenkarspel;Pensioen;1.2;20.2
1475;Heemskerk;Totaal particulier huishouden;14.9;29.9
1476;Heemskerk;Loon;8.2;33.6
1477;Heemskerk;Winst;1.2;37.6
1478;Heemskerk;Werkloosheid,bijstand,arbeidsongeschikt;1.3;18.3
1479;Heemskerk;Pensioen;4.0;24.3
1480;Heemstede;Totaal particulier huishouden;10.8;39.2
1481;Heemstede;Loon;5.2;44.3
1482;Heemstede;Winst;1.3;52.1
1483;Heemstede;Werkloosheid,bijstand,arbeidsongeschikt;0.6;23.3
1484;Heemstede;Pensioen;3.4;29.2
1485;Heerhugowaard;Totaal particulier huishouden;18.1;30.9
1486;Heerhugowaard;Loon;11.6;33.6
1487;Heerhugowaard;Winst;1.8;35.6
1488;Heerhugowaard;Werkloosheid,bijstand,arbeidsongeschikt;1.4;20.8
1489;Heerhugowaard;Pensioen;3.1;22.6
1490;Heiloo;Totaal particulier huishouden;9.0;34.1
1491;Heiloo;Loon;4.7;38.0
1492;Heiloo;Winst;0.9;43.8
1493;Heiloo;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.9
1494;Heiloo;Pensioen;2.7;27.5
1495;Den Helder;Totaal particulier huishouden;26.2;26.2
1496;Den Helder;Loon;14.5;29.7
1497;Den Helder;Winst;1.6;35.0
1498;Den Helder;Werkloosheid,bijstand,arbeidsongeschikt;3.0;15.7
1499;Den Helder;Pensioen;6.9;21.9
1500;Hilversum;Totaal particulier huishouden;38.0;30.9
1501;Hilversum;Loon;20.1;34.6
1502;Hilversum;Winst;4.1;38.9
1503;Hilversum;Werkloosheid,bijstand,arbeidsongeschikt;3.1;17.3
1504;Hilversum;Pensioen;10.1;24.0
1505;Hoorn;Totaal particulier huishouden;28.2;29.4
1506;Hoorn;Loon;16.8;33.2
1507;Hoorn;Winst;2.6;36.0
1508;Hoorn;Werkloosheid,bijstand,arbeidsongeschikt;2.8;17.7
1509;Hoorn;Pensioen;5.6;21.4
1510;Huizen;Totaal particulier huishouden;16.9;33.6
1511;Huizen;Loon;9.9;37.2
1512;Huizen;Winst;1.9;43.2
1513;Huizen;Werkloosheid,bijstand,arbeidsongeschikt;1.2;18.3
1514;Huizen;Pensioen;3.7;25.0
1515;Niedorp;Totaal particulier huishouden;4.4;32.4
1516;Niedorp;Loon;2.4;35.8
1517;Niedorp;Winst;0.8;40.1
1518;Niedorp;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.3
1519;Niedorp;Pensioen;0.9;20.4
1520;Landsmeer;Totaal particulier huishouden;4.2;34.2
1521;Landsmeer;Loon;2.2;39.4
1522;Landsmeer;Winst;0.6;37.8
1523;Landsmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.5
1524;Landsmeer;Pensioen;1.0;24.2
1525;Langedijk;Totaal particulier huishouden;9.3;32.9
1526;Langedijk;Loon;5.5;36.5
1527;Langedijk;Winst;1.2;38.8
1528;Langedijk;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.0
1529;Langedijk;Pensioen;1.9;22.2
1530;Laren (NH.);Totaal particulier huishouden;4.7;39.2
1531;Laren (NH.);Loon;2.0;45.6
1532;Laren (NH.);Winst;0.7;42.8
1533;Laren (NH.);Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.6
1534;Laren (NH.);Pensioen;1.5;31.8
1535;Medemblik;Totaal particulier huishouden;3.4;28.5
1536;Medemblik;Loon;1.8;31.2
1537;Medemblik;Winst;0.4;39.5
1538;Medemblik;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.6
1539;Medemblik;Pensioen;0.7;20.2
1540;Muiden;Totaal particulier huishouden;2.8;35.9
1541;Muiden;Loon;1.5;40.4
1542;Muiden;Winst;0.4;40.5
1543;Muiden;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.4
1544;Muiden;Pensioen;0.7;26.9
1545;Naarden;Totaal particulier huishouden;7.1;39.9
1546;Naarden;Loon;3.7;46.0
1547;Naarden;Winst;0.8;50.9
1548;Naarden;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.9
1549;Naarden;Pensioen;2.1;29.3
1550;Obdam;Totaal particulier huishouden;2.5;32.8
1551;Obdam;Loon;1.5;35.3
1552;Obdam;Winst;0.4;40.4
1553;Obdam;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.9
1554;Obdam;Pensioen;0.4;21.1
1555;Oostzaan;Totaal particulier huishouden;3.6;33.9
1556;Oostzaan;Loon;2.1;38.3
1557;Oostzaan;Winst;0.4;40.8
1558;Oostzaan;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.1
1559;Oostzaan;Pensioen;0.9;22.3
1560;Opmeer;Totaal particulier huishouden;4.2;30.8
1561;Opmeer;Loon;2.3;34.9
1562;Opmeer;Winst;0.7;32.8
1563;Opmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.7
1564;Opmeer;Pensioen;0.9;21.2
1565;Ouder-Amstel;Totaal particulier huishouden;5.5;36.6
1566;Ouder-Amstel;Loon;3.2;40.0
1567;Ouder-Amstel;Winst;0.7;43.9
1568;Ouder-Amstel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.7
1569;Ouder-Amstel;Pensioen;1.3;26.0
1570;Purmerend;Totaal particulier huishouden;31.3;29.2
1571;Purmerend;Loon;18.6;33.6
1572;Purmerend;Winst;2.6;31.7
1573;Purmerend;Werkloosheid,bijstand,arbeidsongeschikt;2.6;17.9
1574;Purmerend;Pensioen;7.1;21.6
1575;Schagen;Totaal particulier huishouden;7.3;29.6
1576;Schagen;Loon;4.0;33.8
1577;Schagen;Winst;0.6;36.9
1578;Schagen;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.3
1579;Schagen;Pensioen;1.9;22.4
1580;Texel;Totaal particulier huishouden;5.7;26.4
1581;Texel;Loon;2.6;29.1
1582;Texel;Winst;1.3;29.3
1583;Texel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.5
1584;Texel;Pensioen;1.3;20.9
1585;Uitgeest;Totaal particulier huishouden;4.5;34.0
1586;Uitgeest;Loon;2.8;38.4
1587;Uitgeest;Winst;0.5;36.9
1588;Uitgeest;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.7
1589;Uitgeest;Pensioen;0.9;24.4
1590;Uithoorn;Totaal particulier huishouden;11.2;34.1
1591;Uithoorn;Loon;6.6;37.2
1592;Uithoorn;Winst;1.2;44.9
1593;Uithoorn;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.3
1594;Uithoorn;Pensioen;2.6;24.9
1595;Velsen;Totaal particulier huishouden;28.3;30.4
1596;Velsen;Loon;15.5;34.8
1597;Velsen;Winst;2.4;38.0
1598;Velsen;Werkloosheid,bijstand,arbeidsongeschikt;2.2;18.3
1599;Velsen;Pensioen;7.9;22.9
1600;Venhuizen;Totaal particulier huishouden;2.9;32.5
1601;Venhuizen;Loon;1.5;34.9
1602;Venhuizen;Winst;0.6;40.4
1603;Venhuizen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.9
1604;Venhuizen;Pensioen;0.6;22.6
1605;Weesp;Totaal particulier huishouden;8.1;30.0
1606;Weesp;Loon;4.8;32.8
1607;Weesp;Winst;0.8;41.3
1608;Weesp;Werkloosheid,bijstand,arbeidsongeschikt;0.6;15.6
1609;Weesp;Pensioen;1.9;22.6
1610;Schermer;Totaal particulier huishouden;1.9;31.8
1611;Schermer;Loon;0.9;35.9
1612;Schermer;Winst;0.5;32.6
1613;Schermer;Werkloosheid,bijstand,arbeidsongeschikt;0.1;24.1
1614;Schermer;Pensioen;0.4;21.9
1615;Wervershoof;Totaal particulier huishouden;3.1;30.1
1616;Wervershoof;Loon;1.7;33.9
1617;Wervershoof;Winst;0.5;36.6
1618;Wervershoof;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.4
1619;Wervershoof;Pensioen;0.7;19.8
1620;Wieringen;Totaal particulier huishouden;3.5;29.8
1621;Wieringen;Loon;1.6;34.5
1622;Wieringen;Winst;0.6;39.6
1623;Wieringen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.3
1624;Wieringen;Pensioen;1.0;18.9
1625;Wieringermeer;Totaal particulier huishouden;5.0;28.0
1626;Wieringermeer;Loon;2.4;32.4
1627;Wieringermeer;Winst;0.9;29.6
1628;Wieringermeer;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.9
1629;Wieringermeer;Pensioen;1.2;19.8
1630;Wognum;Totaal particulier huishouden;2.9;32.6
1631;Wognum;Loon;1.7;36.1
1632;Wognum;Winst;0.4;38.0
1633;Wognum;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.3
1634;Wognum;Pensioen;0.6;22.0
1635;Zandvoort;Totaal particulier huishouden;7.9;30.0
1636;Zandvoort;Loon;3.9;33.3
1637;Zandvoort;Winst;1.0;37.1
1638;Zandvoort;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.5
1639;Zandvoort;Pensioen;2.0;22.3
1640;Zijpe;Totaal particulier huishouden;4.5;28.9
1641;Zijpe;Loon;2.3;33.5
1642;Zijpe;Winst;0.8;27.6
1643;Zijpe;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.6
1644;Zijpe;Pensioen;1.0;23.1
1645;Zeevang;Totaal particulier huishouden;2.4;34.5
1646;Zeevang;Loon;1.3;38.5
1647;Zeevang;Winst;0.5;41.9
1648;Zeevang;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.4
1649;Zeevang;Pensioen;0.5;22.1
1650;Zaanstad;Totaal particulier huishouden;59.4;29.0
1651;Zaanstad;Loon;34.3;33.0
1652;Zaanstad;Winst;4.8;36.5
1653;Zaanstad;Werkloosheid,bijstand,arbeidsongeschikt;5.9;17.9
1654;Zaanstad;Pensioen;13.7;21.3
1655;Ter Aar;Totaal particulier huishouden;3.2;34.4
1656;Ter Aar;Loon;1.9;37.5
1657;Ter Aar;Winst;0.5;42.6
1658;Ter Aar;Werkloosheid,bijstand,arbeidsongeschikt;0.1;22.1
1659;Ter Aar;Pensioen;0.7;21.6
1660;Alblasserdam;Totaal particulier huishouden;7.2;29.3
1661;Alblasserdam;Loon;4.1;34.0
1662;Alblasserdam;Winst;0.5;42.5
1663;Alblasserdam;Werkloosheid,bijstand,arbeidsongeschikt;0.5;16.5
1664;Alblasserdam;Pensioen;2.0;20.2
1665;Alkemade;Totaal particulier huishouden;5.4;33.6
1666;Alkemade;Loon;3.1;37.1
1667;Alkemade;Winst;0.8;45.0
1668;Alkemade;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.9
1669;Alkemade;Pensioen;1.2;20.2
1670;Alphen aan den Rijn;Totaal particulier huishouden;28.3;31.9
1671;Alphen aan den Rijn;Loon;18.5;35.0
1672;Alphen aan den Rijn;Winst;2.3;39.2
1673;Alphen aan den Rijn;Werkloosheid,bijstand,arbeidsongeschikt;1.7;18.3
1674;Alphen aan den Rijn;Pensioen;5.5;23.5
1675;Barendrecht;Totaal particulier huishouden;13.7;34.5
1676;Barendrecht;Loon;8.9;37.1
1677;Barendrecht;Winst;1.3;45.3
1678;Barendrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.4;23.0
1679;Barendrecht;Pensioen;2.8;23.7
1680;Bergambacht;Totaal particulier huishouden;3.5;32.4
1681;Bergambacht;Loon;2.0;36.5
1682;Bergambacht;Winst;0.4;38.0
1683;Bergambacht;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.8
1684;Bergambacht;Pensioen;0.9;23.1
1685;Bergschenhoek;Totaal particulier huishouden;5.5;37.8
1686;Bergschenhoek;Loon;3.8;40.7
1687;Bergschenhoek;Winst;0.6;43.8
1688;Bergschenhoek;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.2
1689;Bergschenhoek;Pensioen;0.8;23.9
1690;Berkel en Rodenrijs;Totaal particulier huishouden;6.5;35.1
1691;Berkel en Rodenrijs;Loon;3.8;38.7
1692;Berkel en Rodenrijs;Winst;0.8;44.9
1693;Berkel en Rodenrijs;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.4
1694;Berkel en Rodenrijs;Pensioen;1.5;23.2
1695;Bleiswijk;Totaal particulier huishouden;3.8;34.9
1696;Bleiswijk;Loon;2.3;38.2
1697;Bleiswijk;Winst;0.5;35.9
1698;Bleiswijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.6
1699;Bleiswijk;Pensioen;0.8;25.2
1700;Bodegraven;Totaal particulier huishouden;7.3;33.3
1701;Bodegraven;Loon;4.4;36.4
1702;Bodegraven;Winst;0.9;42.7
1703;Bodegraven;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.9
1704;Bodegraven;Pensioen;1.5;22.2
1705;Drechterland;Totaal particulier huishouden;3.8;32.8
1706;Drechterland;Loon;2.2;36.0
1707;Drechterland;Winst;0.5;43.8
1708;Drechterland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.0
1709;Drechterland;Pensioen;0.8;20.4
1710;Boskoop;Totaal particulier huishouden;5.9;32.5
1711;Boskoop;Loon;3.3;34.5
1712;Boskoop;Winst;1.1;43.6
1713;Boskoop;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.7
1714;Boskoop;Pensioen;1.2;21.3
1715;Brielle;Totaal particulier huishouden;6.7;32.2
1716;Brielle;Loon;3.9;35.7
1717;Brielle;Winst;0.8;36.9
1718;Brielle;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.2
1719;Brielle;Pensioen;1.5;24.8
1720;Capelle aan den IJssel;Totaal particulier huishouden;28.0;30.5
1721;Capelle aan den IJssel;Loon;16.7;34.7
1722;Capelle aan den IJssel;Winst;2.3;37.8
1723;Capelle aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;2.3;17.4
1724;Capelle aan den IJssel;Pensioen;6.4;21.9
1725;Delft;Totaal particulier huishouden;40.7;27.7
1726;Delft;Loon;24.5;31.0
1727;Delft;Winst;2.8;35.2
1728;Delft;Werkloosheid,bijstand,arbeidsongeschikt;4.2;15.5
1729;Delft;Pensioen;8.9;22.4
1730;Dirksland;Totaal particulier huishouden;3.1;31.2
1731;Dirksland;Loon;1.7;34.4
1732;Dirksland;Winst;0.5;40.2
1733;Dirksland;Werkloosheid,bijstand,arbeidsongeschikt;0.1;14.5
1734;Dirksland;Pensioen;0.8;21.5
1735;Dordrecht;Totaal particulier huishouden;51.6;27.4
1736;Dordrecht;Loon;29.3;31.5
1737;Dordrecht;Winst;3.8;36.6
1738;Dordrecht;Werkloosheid,bijstand,arbeidsongeschikt;6.2;15.3
1739;Dordrecht;Pensioen;11.8;20.9
1740;Goedereede;Totaal particulier huishouden;4.3;32.1
1741;Goedereede;Loon;2.2;35.6
1742;Goedereede;Winst;0.7;40.5
1743;Goedereede;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.0
1744;Goedereede;Pensioen;1.2;22.5
1745;Gorinchem;Totaal particulier huishouden;14.8;28.3
1746;Gorinchem;Loon;8.9;31.8
1747;Gorinchem;Winst;1.2;38.7
1748;Gorinchem;Werkloosheid,bijstand,arbeidsongeschikt;1.1;16.8
1749;Gorinchem;Pensioen;3.4;20.2
1750;Gouda;Totaal particulier huishouden;29.7;29.9
1751;Gouda;Loon;17.9;34.0
1752;Gouda;Winst;2.4;36.9
1753;Gouda;Werkloosheid,bijstand,arbeidsongeschikt;2.5;16.6
1754;Gouda;Pensioen;6.6;21.5
1755;'s-Gravendeel;Totaal particulier huishouden;3.6;30.8
1756;'s-Gravendeel;Loon;2.1;35.4
1757;'s-Gravendeel;Winst;0.4;36.2
1758;'s-Gravendeel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.8
1759;'s-Gravendeel;Pensioen;0.9;19.4
1760;'s-Gravenhage (gemeente);Totaal particulier huishouden;217.5;26.7
1761;'s-Gravenhage (gemeente);Loon;119.4;30.5
1762;'s-Gravenhage (gemeente);Winst;18.2;33.0
1763;'s-Gravenhage (gemeente);Werkloosheid,bijstand,arbeidsongeschikt;30.1;14.8
1764;'s-Gravenhage (gemeente);Pensioen;47.0;22.2
1765;'s-Gravenzande;Totaal particulier huishouden;7.3;33.2
1766;'s-Gravenzande;Loon;4.0;35.5
1767;'s-Gravenzande;Winst;1.3;43.7
1768;'s-Gravenzande;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.2
1769;'s-Gravenzande;Pensioen;1.6;22.1
1770;Hardinxveld-Giessendam;Totaal particulier huishouden;6.4;32.0
1771;Hardinxveld-Giessendam;Loon;3.9;36.0
1772;Hardinxveld-Giessendam;Winst;0.6;44.0
1773;Hardinxveld-Giessendam;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.8
1774;Hardinxveld-Giessendam;Pensioen;1.6;19.9
1775;Noorder-Koggenland;Totaal particulier huishouden;4.0;32.8
1776;Noorder-Koggenland;Loon;2.2;35.6
1777;Noorder-Koggenland;Winst;0.8;41.2
1778;Noorder-Koggenland;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.1
1779;Noorder-Koggenland;Pensioen;0.8;21.0
1780;Hellevoetsluis;Totaal particulier huishouden;16.1;30.3
1781;Hellevoetsluis;Loon;10.1;34.4
1782;Hellevoetsluis;Winst;1.3;34.9
1783;Hellevoetsluis;Werkloosheid,bijstand,arbeidsongeschikt;1.3;16.8
1784;Hellevoetsluis;Pensioen;3.3;21.8
1785;Hendrik-Ido-Ambacht;Totaal particulier huishouden;8.5;32.3
1786;Hendrik-Ido-Ambacht;Loon;5.3;35.6
1787;Hendrik-Ido-Ambacht;Winst;0.7;38.2
1788;Hendrik-Ido-Ambacht;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.2
1789;Hendrik-Ido-Ambacht;Pensioen;2.1;23.5
1790;Stede Broec;Totaal particulier huishouden;8.1;30.1
1791;Stede Broec;Loon;4.8;33.4
1792;Stede Broec;Winst;0.9;40.7
1793;Stede Broec;Werkloosheid,bijstand,arbeidsongeschikt;0.7;20.3
1794;Stede Broec;Pensioen;1.6;19.4
1795;Hillegom;Totaal particulier huishouden;8.4;31.3
1796;Hillegom;Loon;5.0;35.1
1797;Hillegom;Winst;0.8;40.1
1798;Hillegom;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.0
1799;Hillegom;Pensioen;2.1;22.0
1800;Katwijk;Totaal particulier huishouden;15.5;30.3
1801;Katwijk;Loon;9.7;33.9
1802;Katwijk;Winst;1.2;39.3
1803;Katwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.0;17.8
1804;Katwijk;Pensioen;3.6;21.3
1805;Krimpen aan den IJssel;Totaal particulier huishouden;11.3;32.7
1806;Krimpen aan den IJssel;Loon;6.4;36.6
1807;Krimpen aan den IJssel;Winst;1.1;41.8
1808;Krimpen aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.3
1809;Krimpen aan den IJssel;Pensioen;3.0;24.9
1810;Leerdam;Totaal particulier huishouden;8.0;29.8
1811;Leerdam;Loon;4.6;33.5
1812;Leerdam;Winst;0.7;39.7
1813;Leerdam;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.1
1814;Leerdam;Pensioen;1.9;21.2
1815;Leiden;Totaal particulier huishouden;51.6;28.5
1816;Leiden;Loon;31.8;31.8
1817;Leiden;Winst;4.2;37.5
1818;Leiden;Werkloosheid,bijstand,arbeidsongeschikt;5.3;15.6
1819;Leiden;Pensioen;9.7;21.3
1820;Leiderdorp;Totaal particulier huishouden;10.9;33.8
1821;Leiderdorp;Loon;6.6;37.3
1822;Leiderdorp;Winst;0.9;41.8
1823;Leiderdorp;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.4
1824;Leiderdorp;Pensioen;2.6;26.0
1825;De Lier;Totaal particulier huishouden;4.3;33.0
1826;De Lier;Loon;2.5;34.2
1827;De Lier;Winst;0.6;46.1
1828;De Lier;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.4
1829;De Lier;Pensioen;0.8;23.0
1830;Lisse;Totaal particulier huishouden;8.9;31.6
1831;Lisse;Loon;5.3;35.3
1832;Lisse;Winst;0.8;40.9
1833;Lisse;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.7
1834;Lisse;Pensioen;2.2;22.6
1835;Maasland;Totaal particulier huishouden;2.5;38.1
1836;Maasland;Loon;1.4;39.8
1837;Maasland;Winst;0.4;50.9
1838;Maasland;Werkloosheid,bijstand,arbeidsongeschikt;;
1839;Maasland;Pensioen;0.6;27.0
1840;Maassluis;Totaal particulier huishouden;13.6;30.1
1841;Maassluis;Loon;8.0;34.6
1842;Maassluis;Winst;0.9;37.9
1843;Maassluis;Werkloosheid,bijstand,arbeidsongeschikt;1.2;17.3
1844;Maassluis;Pensioen;3.3;22.5
1845;Wester-Koggenland;Totaal particulier huishouden;5.1;32.3
1846;Wester-Koggenland;Loon;2.8;35.3
1847;Wester-Koggenland;Winst;1.0;37.0
1848;Wester-Koggenland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.2
1849;Wester-Koggenland;Pensioen;1.0;21.2
1850;Middelharnis;Totaal particulier huishouden;6.8;29.2
1851;Middelharnis;Loon;3.9;33.0
1852;Middelharnis;Winst;0.6;35.3
1853;Middelharnis;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.2
1854;Middelharnis;Pensioen;1.8;20.2
1855;Monster;Totaal particulier huishouden;7.7;31.8
1856;Monster;Loon;4.2;36.0
1857;Monster;Winst;1.2;41.3
1858;Monster;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.5
1859;Monster;Pensioen;1.7;22.0
1860;Moordrecht;Totaal particulier huishouden;3.0;31.6
1861;Moordrecht;Loon;1.9;35.6
1862;Moordrecht;Winst;0.3;36.6
1863;Moordrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.2;16.4
1864;Moordrecht;Pensioen;0.6;21.4
1865;Naaldwijk;Totaal particulier huishouden;10.9;33.3
1866;Naaldwijk;Loon;5.8;36.1
1867;Naaldwijk;Winst;1.9;45.2
1868;Naaldwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.3
1869;Naaldwijk;Pensioen;2.6;21.3
1870;Nieuwerkerk aan den IJssel;Totaal particulier huishouden;8.5;34.9
1871;Nieuwerkerk aan den IJssel;Loon;5.5;38.2
1872;Nieuwerkerk aan den IJssel;Winst;0.9;46.3
1873;Nieuwerkerk aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.0
1874;Nieuwerkerk aan den IJssel;Pensioen;1.6;22.8
1875;Bernisse;Totaal particulier huishouden;5.0;32.8
1876;Bernisse;Loon;2.9;36.9
1877;Bernisse;Winst;0.6;38.9
1878;Bernisse;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.1
1879;Bernisse;Pensioen;1.2;23.2
1880;Nieuwkoop;Totaal particulier huishouden;4.1;34.3
1881;Nieuwkoop;Loon;2.5;37.4
1882;Nieuwkoop;Winst;0.6;38.0
1883;Nieuwkoop;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.1
1884;Nieuwkoop;Pensioen;0.8;23.9
1885;Nieuw-Lekkerland;Totaal particulier huishouden;3.2;31.0
1886;Nieuw-Lekkerland;Loon;2.1;34.1
1887;Nieuw-Lekkerland;Winst;0.3;38.9
1888;Nieuw-Lekkerland;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.8
1889;Nieuw-Lekkerland;Pensioen;0.7;20.4
1890;Noordwijk;Totaal particulier huishouden;9.8;32.8
1891;Noordwijk;Loon;5.6;36.1
1892;Noordwijk;Winst;1.1;43.6
1893;Noordwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.2
1894;Noordwijk;Pensioen;2.4;23.5
1895;Noordwijkerhout;Totaal particulier huishouden;5.8;32.6
1896;Noordwijkerhout;Loon;3.1;35.8
1897;Noordwijkerhout;Winst;0.8;43.2
1898;Noordwijkerhout;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.9
1899;Noordwijkerhout;Pensioen;1.4;21.7
1900;Oegstgeest;Totaal particulier huishouden;8.3;39.3
1901;Oegstgeest;Loon;4.8;42.9
1902;Oegstgeest;Winst;0.8;50.1
1903;Oegstgeest;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.2
1904;Oegstgeest;Pensioen;2.1;30.7
1905;Oostflakkee;Totaal particulier huishouden;4.0;29.4
1906;Oostflakkee;Loon;2.2;33.3
1907;Oostflakkee;Winst;0.5;38.9
1908;Oostflakkee;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.3
1909;Oostflakkee;Pensioen;1.0;18.9
1910;Oud-Beijerland;Totaal particulier huishouden;8.8;33.0
1911;Oud-Beijerland;Loon;5.5;37.0
1912;Oud-Beijerland;Winst;0.9;36.9
1913;Oud-Beijerland;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.5
1914;Oud-Beijerland;Pensioen;2.0;22.7
1915;Binnenmaas;Totaal particulier huishouden;7.7;34.1
1916;Binnenmaas;Loon;4.4;37.6
1917;Binnenmaas;Winst;0.9;43.8
1918;Binnenmaas;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.5
1919;Binnenmaas;Pensioen;2.0;23.2
1920;Korendijk;Totaal particulier huishouden;4.1;32.8
1921;Korendijk;Loon;2.3;36.7
1922;Korendijk;Winst;0.6;39.7
1923;Korendijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.3
1924;Korendijk;Pensioen;1.0;21.6
1925;Oudewater;Totaal particulier huishouden;3.7;33.6
1926;Oudewater;Loon;2.1;37.6
1927;Oudewater;Winst;0.6;41.1
1928;Oudewater;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.7
1929;Oudewater;Pensioen;0.8;22.4
1930;Papendrecht;Totaal particulier huishouden;12.4;31.3
1931;Papendrecht;Loon;7.6;34.8
1932;Papendrecht;Winst;1.1;36.7
1933;Papendrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.8
1934;Papendrecht;Pensioen;2.9;23.4
1935;Reeuwijk;Totaal particulier huishouden;4.8;37.1
1936;Reeuwijk;Loon;2.6;41.4
1937;Reeuwijk;Winst;0.8;43.5
1938;Reeuwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.3
1939;Reeuwijk;Pensioen;1.2;26.4
1940;Ridderkerk;Totaal particulier huishouden;19.3;29.9
1941;Ridderkerk;Loon;10.9;34.7
1942;Ridderkerk;Winst;1.4;37.3
1943;Ridderkerk;Werkloosheid,bijstand,arbeidsongeschikt;1.2;18.1
1944;Ridderkerk;Pensioen;5.6;21.5
1945;Rotterdam;Totaal particulier huishouden;280.1;24.4
1946;Rotterdam;Loon;144.0;29.0
