ID;Werkloosheidsduur;Persoonskenmerken;Perioden;WerklozeBeroepsbevolking_1
1037;Langdurig werkloos;Totaal personen;2011 2e kwartaal;132
1038;Langdurig werkloos;Totaal personen;2011 3e kwartaal;117
1039;Langdurig werkloos;Totaal personen;2011 4e kwartaal;141
1040;Langdurig werkloos;Totaal personen;2011;130
1041;Langdurig werkloos;Totaal personen;2012 1e kwartaal;164
1042;Langdurig werkloos;Totaal personen;2012 2e kwartaal;157
1043;Langdurig werkloos;Totaal personen;2012 3e kwartaal;143
1044;Langdurig werkloos;Totaal personen;2012 4e kwartaal;162
1045;Langdurig werkloos;Totaal personen;2012;157
1046;Langdurig werkloos;Totaal personen;2013 1e kwartaal;184
1047;Langdurig werkloos;Totaal personen;2013 2e kwartaal;210
1048;Langdurig werkloos;Totaal personen;2013 3e kwartaal;216
1049;Langdurig werkloos;Totaal personen;2013 4e kwartaal;208
1050;Langdurig werkloos;Totaal personen;2013;204
1051;Langdurig werkloos;Totaal personen;2014 1e kwartaal;233
1052;Langdurig werkloos;Totaal personen;2014 2e kwartaal;249
1053;Langdurig werkloos;Totaal personen;2014 3e kwartaal;251
1054;Langdurig werkloos;Totaal personen;2014 4e kwartaal;269
1055;Langdurig werkloos;Totaal personen;2014;250
1056;Langdurig werkloos;Totaal personen;2015 1e kwartaal;289
1057;Langdurig werkloos;Totaal personen;2015 2e kwartaal;270
1058;Langdurig werkloos;Totaal personen;2015 3e kwartaal;238
1059;Langdurig werkloos;Totaal personen;2015 4e kwartaal;240
1060;Langdurig werkloos;Totaal personen;2015;259
1061;Langdurig werkloos;Totaal personen;2016 1e kwartaal;232
1062;Langdurig werkloos;Totaal personen;2016 2e kwartaal;235
1063;Langdurig werkloos;Totaal personen;2016 3e kwartaal;205
1064;Langdurig werkloos;Totaal personen;2016 4e kwartaal;194
1065;Langdurig werkloos;Totaal personen;2016;216
1066;Langdurig werkloos;Totaal personen;2017 1e kwartaal;182
1067;Langdurig werkloos;Totaal personen;2017 2e kwartaal;172
1068;Langdurig werkloos;Totaal personen;2017 3e kwartaal;153
1069;Langdurig werkloos;Totaal personen;2017 4e kwartaal;138
1070;Langdurig werkloos;Totaal personen;2017;161
1071;Langdurig werkloos;Totaal personen;2018 1e kwartaal;136
1072;Langdurig werkloos;Totaal personen;2018 2e kwartaal;128
1073;Langdurig werkloos;Totaal personen;2018 3e kwartaal;110
1074;Langdurig werkloos;Totaal personen;2018 4e kwartaal;94
1075;Langdurig werkloos;Totaal personen;2018;117
1076;Langdurig werkloos;Totaal personen;2019 1e kwartaal;108
1077;Langdurig werkloos;Totaal personen;2019 2e kwartaal;75
1078;Langdurig werkloos;Totaal personen;2019 3e kwartaal;82
1079;Langdurig werkloos;Geslacht: Mannen;2003 1e kwartaal;46
1080;Langdurig werkloos;Geslacht: Mannen;2003 2e kwartaal;43
1081;Langdurig werkloos;Geslacht: Mannen;2003 3e kwartaal;44
1082;Langdurig werkloos;Geslacht: Mannen;2003 4e kwartaal;42
1083;Langdurig werkloos;Geslacht: Mannen;2003;44
1084;Langdurig werkloos;Geslacht: Mannen;2004 1e kwartaal;76
1085;Langdurig werkloos;Geslacht: Mannen;2004 2e kwartaal;79
1086;Langdurig werkloos;Geslacht: Mannen;2004 3e kwartaal;84
1087;Langdurig werkloos;Geslacht: Mannen;2004 4e kwartaal;65
1088;Langdurig werkloos;Geslacht: Mannen;2004;76
1089;Langdurig werkloos;Geslacht: Mannen;2005 1e kwartaal;86
1090;Langdurig werkloos;Geslacht: Mannen;2005 2e kwartaal;103
1091;Langdurig werkloos;Geslacht: Mannen;2005 3e kwartaal;70
1092;Langdurig werkloos;Geslacht: Mannen;2005 4e kwartaal;89
1093;Langdurig werkloos;Geslacht: Mannen;2005;87
1094;Langdurig werkloos;Geslacht: Mannen;2006 1e kwartaal;91
1095;Langdurig werkloos;Geslacht: Mannen;2006 2e kwartaal;71
1096;Langdurig werkloos;Geslacht: Mannen;2006 3e kwartaal;65
1097;Langdurig werkloos;Geslacht: Mannen;2006 4e kwartaal;67
1098;Langdurig werkloos;Geslacht: Mannen;2006;73
1099;Langdurig werkloos;Geslacht: Mannen;2007 1e kwartaal;61
1100;Langdurig werkloos;Geslacht: Mannen;2007 2e kwartaal;61
1101;Langdurig werkloos;Geslacht: Mannen;2007 3e kwartaal;51
1102;Langdurig werkloos;Geslacht: Mannen;2007 4e kwartaal;48
1103;Langdurig werkloos;Geslacht: Mannen;2007;55
1104;Langdurig werkloos;Geslacht: Mannen;2008 1e kwartaal;53
1105;Langdurig werkloos;Geslacht: Mannen;2008 2e kwartaal;43
1106;Langdurig werkloos;Geslacht: Mannen;2008 3e kwartaal;42
1107;Langdurig werkloos;Geslacht: Mannen;2008 4e kwartaal;49
1108;Langdurig werkloos;Geslacht: Mannen;2008;47
1109;Langdurig werkloos;Geslacht: Mannen;2009 1e kwartaal;37
1110;Langdurig werkloos;Geslacht: Mannen;2009 2e kwartaal;38
1111;Langdurig werkloos;Geslacht: Mannen;2009 3e kwartaal;40
1112;Langdurig werkloos;Geslacht: Mannen;2009 4e kwartaal;32
1113;Langdurig werkloos;Geslacht: Mannen;2009;37
1114;Langdurig werkloos;Geslacht: Mannen;2010 1e kwartaal;42
1115;Langdurig werkloos;Geslacht: Mannen;2010 2e kwartaal;55
1116;Langdurig werkloos;Geslacht: Mannen;2010 3e kwartaal;48
1117;Langdurig werkloos;Geslacht: Mannen;2010 4e kwartaal;60
1118;Langdurig werkloos;Geslacht: Mannen;2010;51
1119;Langdurig werkloos;Geslacht: Mannen;2011 1e kwartaal;63
1120;Langdurig werkloos;Geslacht: Mannen;2011 2e kwartaal;72
1121;Langdurig werkloos;Geslacht: Mannen;2011 3e kwartaal;61
1122;Langdurig werkloos;Geslacht: Mannen;2011 4e kwartaal;76
1123;Langdurig werkloos;Geslacht: Mannen;2011;68
1124;Langdurig werkloos;Geslacht: Mannen;2012 1e kwartaal;85
1125;Langdurig werkloos;Geslacht: Mannen;2012 2e kwartaal;79
1126;Langdurig werkloos;Geslacht: Mannen;2012 3e kwartaal;76
1127;Langdurig werkloos;Geslacht: Mannen;2012 4e kwartaal;91
1128;Langdurig werkloos;Geslacht: Mannen;2012;83
1129;Langdurig werkloos;Geslacht: Mannen;2013 1e kwartaal;101
1130;Langdurig werkloos;Geslacht: Mannen;2013 2e kwartaal;109
1131;Langdurig werkloos;Geslacht: Mannen;2013 3e kwartaal;117
1132;Langdurig werkloos;Geslacht: Mannen;2013 4e kwartaal;106
1133;Langdurig werkloos;Geslacht: Mannen;2013;108
1134;Langdurig werkloos;Geslacht: Mannen;2014 1e kwartaal;132
1135;Langdurig werkloos;Geslacht: Mannen;2014 2e kwartaal;133
1136;Langdurig werkloos;Geslacht: Mannen;2014 3e kwartaal;135
1137;Langdurig werkloos;Geslacht: Mannen;2014 4e kwartaal;149
1138;Langdurig werkloos;Geslacht: Mannen;2014;137
1139;Langdurig werkloos;Geslacht: Mannen;2015 1e kwartaal;160
1140;Langdurig werkloos;Geslacht: Mannen;2015 2e kwartaal;151
1141;Langdurig werkloos;Geslacht: Mannen;2015 3e kwartaal;121
1142;Langdurig werkloos;Geslacht: Mannen;2015 4e kwartaal;132
1143;Langdurig werkloos;Geslacht: Mannen;2015;141
1144;Langdurig werkloos;Geslacht: Mannen;2016 1e kwartaal;109
1145;Langdurig werkloos;Geslacht: Mannen;2016 2e kwartaal;121
1146;Langdurig werkloos;Geslacht: Mannen;2016 3e kwartaal;105
1147;Langdurig werkloos;Geslacht: Mannen;2016 4e kwartaal;99
1148;Langdurig werkloos;Geslacht: Mannen;2016;109
1149;Langdurig werkloos;Geslacht: Mannen;2017 1e kwartaal;84
1150;Langdurig werkloos;Geslacht: Mannen;2017 2e kwartaal;87
1151;Langdurig werkloos;Geslacht: Mannen;2017 3e kwartaal;74
1152;Langdurig werkloos;Geslacht: Mannen;2017 4e kwartaal;67
1153;Langdurig werkloos;Geslacht: Mannen;2017;78
1154;Langdurig werkloos;Geslacht: Mannen;2018 1e kwartaal;66
1155;Langdurig werkloos;Geslacht: Mannen;2018 2e kwartaal;64
1156;Langdurig werkloos;Geslacht: Mannen;2018 3e kwartaal;57
1157;Langdurig werkloos;Geslacht: Mannen;2018 4e kwartaal;48
1158;Langdurig werkloos;Geslacht: Mannen;2018;59
1159;Langdurig werkloos;Geslacht: Mannen;2019 1e kwartaal;59
1160;Langdurig werkloos;Geslacht: Mannen;2019 2e kwartaal;40
1161;Langdurig werkloos;Geslacht: Mannen;2019 3e kwartaal;48
1162;Langdurig werkloos;Geslacht: Vrouwen;2003 1e kwartaal;55
1163;Langdurig werkloos;Geslacht: Vrouwen;2003 2e kwartaal;54
1164;Langdurig werkloos;Geslacht: Vrouwen;2003 3e kwartaal;54
1165;Langdurig werkloos;Geslacht: Vrouwen;2003 4e kwartaal;45
1166;Langdurig werkloos;Geslacht: Vrouwen;2003;52
1167;Langdurig werkloos;Geslacht: Vrouwen;2004 1e kwartaal;69
1168;Langdurig werkloos;Geslacht: Vrouwen;2004 2e kwartaal;66
1169;Langdurig werkloos;Geslacht: Vrouwen;2004 3e kwartaal;72
1170;Langdurig werkloos;Geslacht: Vrouwen;2004 4e kwartaal;60
1171;Langdurig werkloos;Geslacht: Vrouwen;2004;67
1172;Langdurig werkloos;Geslacht: Vrouwen;2005 1e kwartaal;78
1173;Langdurig werkloos;Geslacht: Vrouwen;2005 2e kwartaal;93
1174;Langdurig werkloos;Geslacht: Vrouwen;2005 3e kwartaal;66
1175;Langdurig werkloos;Geslacht: Vrouwen;2005 4e kwartaal;80
1176;Langdurig werkloos;Geslacht: Vrouwen;2005;79
1177;Langdurig werkloos;Geslacht: Vrouwen;2006 1e kwartaal;79
1178;Langdurig werkloos;Geslacht: Vrouwen;2006 2e kwartaal;86
1179;Langdurig werkloos;Geslacht: Vrouwen;2006 3e kwartaal;77
1180;Langdurig werkloos;Geslacht: Vrouwen;2006 4e kwartaal;77
1181;Langdurig werkloos;Geslacht: Vrouwen;2006;80
1182;Langdurig werkloos;Geslacht: Vrouwen;2007 1e kwartaal;72
1183;Langdurig werkloos;Geslacht: Vrouwen;2007 2e kwartaal;72
1184;Langdurig werkloos;Geslacht: Vrouwen;2007 3e kwartaal;64
1185;Langdurig werkloos;Geslacht: Vrouwen;2007 4e kwartaal;60
1186;Langdurig werkloos;Geslacht: Vrouwen;2007;67
1187;Langdurig werkloos;Geslacht: Vrouwen;2008 1e kwartaal;46
1188;Langdurig werkloos;Geslacht: Vrouwen;2008 2e kwartaal;62
1189;Langdurig werkloos;Geslacht: Vrouwen;2008 3e kwartaal;43
1190;Langdurig werkloos;Geslacht: Vrouwen;2008 4e kwartaal;42
1191;Langdurig werkloos;Geslacht: Vrouwen;2008;48
1192;Langdurig werkloos;Geslacht: Vrouwen;2009 1e kwartaal;46
1193;Langdurig werkloos;Geslacht: Vrouwen;2009 2e kwartaal;41
1194;Langdurig werkloos;Geslacht: Vrouwen;2009 3e kwartaal;44
1195;Langdurig werkloos;Geslacht: Vrouwen;2009 4e kwartaal;44
1196;Langdurig werkloos;Geslacht: Vrouwen;2009;44
1197;Langdurig werkloos;Geslacht: Vrouwen;2010 1e kwartaal;43
1198;Langdurig werkloos;Geslacht: Vrouwen;2010 2e kwartaal;52
1199;Langdurig werkloos;Geslacht: Vrouwen;2010 3e kwartaal;44
1200;Langdurig werkloos;Geslacht: Vrouwen;2010 4e kwartaal;53
1201;Langdurig werkloos;Geslacht: Vrouwen;2010;48
1202;Langdurig werkloos;Geslacht: Vrouwen;2011 1e kwartaal;67
1203;Langdurig werkloos;Geslacht: Vrouwen;2011 2e kwartaal;60
1204;Langdurig werkloos;Geslacht: Vrouwen;2011 3e kwartaal;56
1205;Langdurig werkloos;Geslacht: Vrouwen;2011 4e kwartaal;65
1206;Langdurig werkloos;Geslacht: Vrouwen;2011;62
1207;Langdurig werkloos;Geslacht: Vrouwen;2012 1e kwartaal;79
1208;Langdurig werkloos;Geslacht: Vrouwen;2012 2e kwartaal;78
1209;Langdurig werkloos;Geslacht: Vrouwen;2012 3e kwartaal;67
1210;Langdurig werkloos;Geslacht: Vrouwen;2012 4e kwartaal;72
1211;Langdurig werkloos;Geslacht: Vrouwen;2012;74
1212;Langdurig werkloos;Geslacht: Vrouwen;2013 1e kwartaal;83
1213;Langdurig werkloos;Geslacht: Vrouwen;2013 2e kwartaal;100
1214;Langdurig werkloos;Geslacht: Vrouwen;2013 3e kwartaal;99
1215;Langdurig werkloos;Geslacht: Vrouwen;2013 4e kwartaal;102
1216;Langdurig werkloos;Geslacht: Vrouwen;2013;96
1217;Langdurig werkloos;Geslacht: Vrouwen;2014 1e kwartaal;101
1218;Langdurig werkloos;Geslacht: Vrouwen;2014 2e kwartaal;116
1219;Langdurig werkloos;Geslacht: Vrouwen;2014 3e kwartaal;115
1220;Langdurig werkloos;Geslacht: Vrouwen;2014 4e kwartaal;119
1221;Langdurig werkloos;Geslacht: Vrouwen;2014;113
1222;Langdurig werkloos;Geslacht: Vrouwen;2015 1e kwartaal;129
1223;Langdurig werkloos;Geslacht: Vrouwen;2015 2e kwartaal;120
1224;Langdurig werkloos;Geslacht: Vrouwen;2015 3e kwartaal;117
1225;Langdurig werkloos;Geslacht: Vrouwen;2015 4e kwartaal;108
1226;Langdurig werkloos;Geslacht: Vrouwen;2015;119
1227;Langdurig werkloos;Geslacht: Vrouwen;2016 1e kwartaal;123
1228;Langdurig werkloos;Geslacht: Vrouwen;2016 2e kwartaal;115
1229;Langdurig werkloos;Geslacht: Vrouwen;2016 3e kwartaal;99
1230;Langdurig werkloos;Geslacht: Vrouwen;2016 4e kwartaal;95
1231;Langdurig werkloos;Geslacht: Vrouwen;2016;108
1232;Langdurig werkloos;Geslacht: Vrouwen;2017 1e kwartaal;99
1233;Langdurig werkloos;Geslacht: Vrouwen;2017 2e kwartaal;84
1234;Langdurig werkloos;Geslacht: Vrouwen;2017 3e kwartaal;79
1235;Langdurig werkloos;Geslacht: Vrouwen;2017 4e kwartaal;71
1236;Langdurig werkloos;Geslacht: Vrouwen;2017;83
1237;Langdurig werkloos;Geslacht: Vrouwen;2018 1e kwartaal;70
1238;Langdurig werkloos;Geslacht: Vrouwen;2018 2e kwartaal;64
1239;Langdurig werkloos;Geslacht: Vrouwen;2018 3e kwartaal;54
1240;Langdurig werkloos;Geslacht: Vrouwen;2018 4e kwartaal;46
1241;Langdurig werkloos;Geslacht: Vrouwen;2018;58
1242;Langdurig werkloos;Geslacht: Vrouwen;2019 1e kwartaal;49
1243;Langdurig werkloos;Geslacht: Vrouwen;2019 2e kwartaal;35
1244;Langdurig werkloos;Geslacht: Vrouwen;2019 3e kwartaal;33
1245;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2003 1e kwartaal;11
1246;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2003 2e kwartaal;10
1247;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2003 3e kwartaal;15
1248;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2003 4e kwartaal;18
1249;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2003;13
1250;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2004 1e kwartaal;21
1251;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2004 2e kwartaal;19
1252;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2004 3e kwartaal;22
1253;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2004 4e kwartaal;16
1254;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2004;20
1255;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2005 1e kwartaal;21
1256;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2005 2e kwartaal;31
1257;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2005 3e kwartaal;16
1258;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2005 4e kwartaal;21
1259;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2005;22
1260;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2006 1e kwartaal;28
1261;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2006 2e kwartaal;10
1262;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2006 3e kwartaal;11
1263;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2006 4e kwartaal;21
1264;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2006;17
1265;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2007 1e kwartaal;11
1266;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2007 2e kwartaal;12
1267;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2007 3e kwartaal;14
1268;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2007 4e kwartaal;14
1269;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2007;13
1270;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2008 1e kwartaal;7
1271;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2008 2e kwartaal;9
1272;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2008 3e kwartaal;10
1273;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2008 4e kwartaal;19
1274;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2008;11
1275;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2009 1e kwartaal;9
1276;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2009 2e kwartaal;10
1277;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2009 3e kwartaal;19
1278;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2009 4e kwartaal;9
1279;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2009;11
1280;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2010 1e kwartaal;12
1281;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2010 2e kwartaal;19
1282;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2010 3e kwartaal;10
1283;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2010 4e kwartaal;11
1284;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2010;13
1285;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2011 1e kwartaal;18
1286;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2011 2e kwartaal;10
1287;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2011 3e kwartaal;11
1288;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2011 4e kwartaal;16
1289;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2011;14
1290;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2012 1e kwartaal;17
1291;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2012 2e kwartaal;20
1292;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2012 3e kwartaal;21
1293;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2012 4e kwartaal;12
1294;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2012;18
1295;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;22
1296;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;19
1297;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;34
1298;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;18
1299;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2013;23
1300;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;24
1301;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;30
1302;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;21
1303;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;28
1304;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2014;26
1305;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;23
1306;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;23
1307;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;26
1308;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;22
1309;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2015;24
1310;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;17
1311;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;30
1312;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;20
1313;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;22
1314;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2016;22
1315;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;16
1316;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;13
1317;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;12
1318;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;12
1319;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2017;13
1320;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;11
1321;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;9
1322;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;11
1323;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;7
1324;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2018;10
1325;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;9
1326;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;6
1327;Langdurig werkloos;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;9
1328;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2003 1e kwartaal;43
1329;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2003 2e kwartaal;41
1330;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2003 3e kwartaal;40
1331;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2003 4e kwartaal;31
1332;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2003;39
1333;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2004 1e kwartaal;68
1334;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2004 2e kwartaal;67
1335;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2004 3e kwartaal;68
1336;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2004 4e kwartaal;61
1337;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2004;66
1338;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2005 1e kwartaal;75
1339;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2005 2e kwartaal;83
1340;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2005 3e kwartaal;56
1341;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2005 4e kwartaal;67
1342;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2005;70
1343;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2006 1e kwartaal;54
1344;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2006 2e kwartaal;65
1345;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2006 3e kwartaal;56
1346;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2006 4e kwartaal;45
1347;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2006;55
1348;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2007 1e kwartaal;42
1349;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2007 2e kwartaal;54
1350;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2007 3e kwartaal;34
1351;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2007 4e kwartaal;33
1352;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2007;40
1353;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2008 1e kwartaal;24
1354;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2008 2e kwartaal;34
1355;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2008 3e kwartaal;27
1356;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2008 4e kwartaal;26
1357;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2008;28
1358;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2009 1e kwartaal;30
1359;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2009 2e kwartaal;23
1360;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2009 3e kwartaal;22
1361;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2009 4e kwartaal;18
1362;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2009;23
1363;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2010 1e kwartaal;27
1364;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2010 2e kwartaal;29
1365;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2010 3e kwartaal;34
1366;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2010 4e kwartaal;36
1367;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2010;31
1368;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2011 1e kwartaal;40
1369;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2011 2e kwartaal;42
1370;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2011 3e kwartaal;41
1371;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2011 4e kwartaal;53
1372;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2011;44
1373;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2012 1e kwartaal;52
1374;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2012 2e kwartaal;56
1375;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2012 3e kwartaal;42
1376;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2012 4e kwartaal;53
1377;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2012;51
1378;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;70
1379;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;81
1380;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;73
1381;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;79
1382;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2013;76
1383;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;79
1384;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;83
1385;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;91
1386;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;89
1387;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2014;86
1388;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;103
1389;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;91
1390;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;68
1391;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;65
1392;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2015;82
1393;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;68
1394;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;60
1395;Langdurig werkloos;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;58
