ID;TypeZelfstandige;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20;Inkomensbronnen_21
8313;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;Q Gezondheids- en welzijnszorg;2010;8.2;57.0;34.1;57.4;31.9;36.0;30.3;5.7;-49.8;3.7;15.1;45.0;28.5;33.2;9.0;30.9;25.8;7.5;-40.0;2.7;
8314;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;Q Gezondheids- en welzijnszorg;2011;10.0;57.2;35.8;57.0;33.3;38.9;33.0;6.7;-46.3;3.3;17.0;48.1;32.1;35.6;11.0;34.5;29.2;8.2;-40.0;2.5;
8315;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;Q Gezondheids- en welzijnszorg;2012;11.9;59.1;37.0;59.2;34.6;39.7;33.7;8.3;-56.5;4.2;20.7;49.7;33.0;36.4;10.7;35.2;29.8;10.3;-49.9;3.0;
8316;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;Q Gezondheids- en welzijnszorg;2013;14.7;55.8;33.9;55.9;31.4;38.9;33.0;9.9;-72.5;5.0;26.0;47.7;32.2;33.9;9.9;35.1;30.0;12.5;-66.2;3.8;
8317;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;Q Gezondheids- en welzijnszorg;2014;15.5;54.8;31.8;54.9;29.6;40.6;33.4;10.1;-71.2;4.9;27.2;47.3;31.1;33.6;9.8;36.4;30.6;12.7;-65.1;3.7;
8318;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;Q Gezondheids- en welzijnszorg;2015;15.8;50.7;30.6;50.6;28.5;38.4;33.2;9.6;-65.0;4.2;27.5;44.9;30.2;31.3;9.6;35.3;30.8;12.3;-59.8;3.2;
8319;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;Q Gezondheids- en welzijnszorg;2016;13.7;50.0;30.5;49.5;28.3;38.1;33.0;8.8;-56.5;4.2;23.6;45.0;30.5;31.0;9.9;35.7;31.5;11.2;-52.4;3.4;
8320;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2007;2.1;21.9;16.0;20.5;14.8;20.7;19.1;1.5;-15.8;-2.3;3.5;25.6;20.2;13.3;6.6;21.3;20.0;2.2;-15.0;-1.4;
8321;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2008;2.6;22.9;17.4;21.4;16.0;20.4;20.0;2.3;-21.9;-2.8;4.3;27.0;22.7;13.8;7.6;21.5;20.9;3.3;-19.7;-1.6;
8322;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2009;3.5;22.4;17.0;21.0;15.8;20.4;20.1;3.2;-25.9;-1.3;5.7;27.5;22.8;13.6;7.3;22.0;21.8;4.7;-24.6;-0.3;
8323;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2010;4.1;22.0;16.3;20.1;14.0;21.5;20.3;3.3;-36.0;0.7;7.2;25.7;20.1;12.3;6.3;22.2;21.1;5.1;-34.5;0.9;
8324;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2011;4.7;22.5;17.2;20.2;14.8;23.6;22.2;3.7;-35.5;0.7;8.1;26.5;21.2;12.8;7.1;24.3;23.2;5.4;-33.8;0.8;
8325;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2012;4.9;24.3;17.8;22.3;15.7;25.6;23.6;3.9;-43.8;0.6;8.3;28.9;22.7;14.5;7.5;26.3;24.7;5.7;-42.9;0.8;
8326;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2013;5.0;24.3;18.0;22.3;16.2;27.2;25.1;4.0;-62.4;1.2;8.3;30.5;24.4;14.9;7.9;28.2;26.4;5.9;-60.9;1.2;
8327;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2014;5.2;25.0;18.8;23.0;17.5;29.5;26.1;4.2;-61.6;1.2;8.9;31.0;25.3;14.9;7.9;29.8;27.3;6.1;-59.5;1.2;
8328;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2015;5.6;24.8;18.9;22.8;17.2;28.6;26.2;4.5;-54.4;1.3;9.5;30.4;24.7;14.8;7.9;29.2;27.4;6.4;-52.7;1.3;
8329;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;R Cultuur, sport en recreatie;2016;5.9;23.4;17.7;21.3;15.9;27.5;25.7;4.8;-47.6;1.3;9.9;29.0;23.4;14.1;7.7;28.5;26.9;6.9;-45.9;1.3;
8330;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;S Overige dienstverlening;2007;4.0;17.9;12.9;17.2;12.1;19.2;19.0;3.0;-16.7;-4.9;5.0;19.3;14.8;13.6;8.4;19.7;19.3;3.5;-16.2;-4.5;
8331;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;S Overige dienstverlening;2008;5.1;17.9;13.1;17.3;12.0;19.3;18.9;4.5;-19.8;-5.2;6.5;19.4;15.0;13.6;8.3;19.8;19.5;5.3;-19.5;-4.3;
8332;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;S Overige dienstverlening;2009;6.9;16.6;12.6;15.8;11.4;19.2;19.5;6.3;-24.1;-3.1;8.9;18.7;14.9;12.4;8.2;19.9;20.1;7.6;-24.2;-2.3;
8333;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;S Overige dienstverlening;2010;5.1;18.2;13.1;17.2;11.8;21.4;20.7;4.2;-36.3;-1.9;7.0;20.7;16.0;12.7;7.2;22.1;21.1;5.3;-35.4;-0.8;
8334;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;S Overige dienstverlening;2011;5.6;19.1;13.8;17.8;12.3;24.7;23.5;4.6;-35.7;-1.5;7.7;21.4;16.7;13.2;7.5;25.0;23.9;5.6;-34.8;-0.6;
8335;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;S Overige dienstverlening;2012;6.4;18.6;13.3;17.5;12.1;24.7;23.9;5.3;-44.9;-0.1;8.7;21.1;16.3;13.2;7.3;25.3;24.3;6.4;-44.0;0.1;
8336;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;S Overige dienstverlening;2013;7.1;18.3;13.1;17.2;11.8;25.5;24.1;5.9;-61.1;0.4;9.6;21.1;16.0;13.1;7.3;26.0;24.7;7.1;-60.9;0.5;
8337;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;S Overige dienstverlening;2014;7.4;18.5;13.0;17.3;11.4;27.1;25.1;6.1;-60.3;0.4;10.0;21.6;16.1;13.3;7.2;27.7;25.7;7.3;-60.2;0.5;
8338;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;S Overige dienstverlening;2015;7.9;18.3;12.8;17.1;11.3;27.4;25.7;6.5;-55.2;0.5;10.4;21.2;16.0;13.3;7.3;27.9;26.3;7.8;-55.1;0.6;
8339;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;S Overige dienstverlening;2016;7.6;18.0;12.8;16.8;11.2;27.4;25.7;6.4;-48.8;0.6;10.0;21.0;15.8;13.4;7.7;28.0;26.4;7.7;-48.6;0.6;
8340;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;T Huishoudens;2007;0.0;;;;;;;;;;0.0;;;;;;;;;;
8341;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;T Huishoudens;2008;0.0;;;;;;;;;;0.0;;;;;;;;;;
8342;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;T Huishoudens;2009;0.0;;;;;;;;;;0.0;;;;;;;;;;
8343;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;T Huishoudens;2010;0.0;;;;;;;;;;0.0;;;;;;;;;;
8344;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;T Huishoudens;2011;0.0;;;;;;;;;;0.0;;;;;;;;;;
8345;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;T Huishoudens;2012;0.0;;;;;;;;;;0.0;;;;;;;;;;
8346;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;T Huishoudens;2013;0.0;;;;;;;;;;0.0;;;;;;;;;;
8347;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;T Huishoudens;2014;0.0;;;;;;;;;;0.0;;;;;;;;;;
8348;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;T Huishoudens;2015;0.0;;;;;;;;;;0.0;;;;;;;;;;
8349;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;T Huishoudens;2016;0.0;;;;;;;;;;0.0;;;;;;;;;;
8350;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2007;0.0;;;;;;;;;;0.0;;;;;;;;;;
8351;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2008;0.0;;;;;;;;;;0.0;;;;;;;;;;
8352;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2009;0.0;;;;;;;;;;0.0;;;;;;;;;;
8353;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2010;0.0;;;;;;;;;;0.0;;;;;;;;;;
8354;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2011;0.0;;;;;;;;;;0.0;;;;;;;;;;
8355;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2012;0.0;;;;;;;;;;0.0;;;;;;;;;;
8356;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2013;0.0;;;;;;;;;;0.0;;;;;;;;;;
8357;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2014;0.0;;;;;;;;;;0.0;;;;;;;;;;
8358;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2015;0.0;;;;;;;;;;0.0;;;;;;;;;;
8359;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;U Extraterritoriale organisaties;2016;0.0;;;;;;;;;;0.0;;;;;;;;;;
8360;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;SBI-code onbekend;2007;11.6;23.4;10.2;21.5;8.0;21.0;17.8;5.2;-11.5;-1.8;31.8;29.2;21.6;9.0;1.9;22.0;19.8;9.7;-11.6;-0.5;
8361;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;SBI-code onbekend;2008;12.3;24.4;10.5;22.6;8.6;21.9;18.8;6.6;-16.6;-1.7;34.9;31.7;24.8;9.4;2.0;23.4;21.3;12.4;-17.1;-0.3;
8362;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;SBI-code onbekend;2009;15.5;25.3;12.1;23.6;10.0;22.0;19.8;9.8;-28.4;-1.5;44.7;33.9;27.6;9.3;1.9;24.2;22.7;18.2;-26.6;-0.2;
8363;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;SBI-code onbekend;2010;7.3;24.8;13.5;23.2;11.3;23.1;20.4;2.4;-38.5;-5.3;31.7;33.1;26.3;6.8;1.5;24.3;22.5;4.8;-34.6;0.2;
8364;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;SBI-code onbekend;2011;6.5;21.8;11.3;20.1;10.0;24.7;20.8;1.2;-38.0;-8.9;30.0;34.0;27.5;6.0;1.5;26.4;24.4;2.6;-34.2;0.0;
8365;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;SBI-code onbekend;2012;6.3;22.4;10.3;20.6;9.4;24.6;21.1;1.2;-49.5;-3.5;29.2;35.8;29.4;6.1;1.3;27.4;25.4;2.7;-44.6;0.3;
8366;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;SBI-code onbekend;2013;6.8;22.9;10.5;21.3;9.8;25.0;21.7;1.3;-69.8;-2.4;29.9;38.3;31.4;6.5;1.4;29.1;26.8;3.0;-63.0;0.7;
8367;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;SBI-code onbekend;2014;7.7;23.5;14.9;21.7;13.0;27.6;23.2;1.7;-70.9;-3.7;26.4;38.9;30.5;8.2;2.0;31.3;27.7;3.6;-63.9;0.4;
8368;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;SBI-code onbekend;2015;7.2;23.7;15.0;22.0;13.5;26.9;23.5;1.7;-63.8;-3.3;22.9;37.6;29.6;8.7;2.2;30.4;27.8;3.5;-58.1;0.2;
8369;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 1e 10%-groep;SBI-code onbekend;2016;8.3;19.8;10.2;18.2;9.6;24.7;22.0;2.0;-57.9;-2.4;27.0;35.6;26.6;7.5;2.1;29.8;27.6;4.3;-51.7;0.3;
8370;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2007;17.5;16.0;11.8;14.4;9.9;15.2;14.8;4.2;0.6;0.3;35.8;17.5;14.6;7.9;2.9;15.6;15.1;6.4;0.6;0.3;
8371;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2008;15.8;15.4;10.8;13.8;8.8;14.9;14.5;4.5;0.2;0.2;34.1;17.5;14.4;7.5;2.8;15.4;15.0;6.6;0.3;0.2;
8372;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2009;14.3;13.9;10.0;12.3;8.2;14.9;14.5;3.8;0.1;0.1;31.9;16.9;14.2;6.6;2.9;15.7;15.2;5.2;0.1;0.1;
8373;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2010;41.4;22.6;17.1;21.2;15.2;19.6;18.4;25.5;-3.8;-1.0;74.2;24.4;19.6;12.9;5.8;20.0;18.9;34.4;-3.9;-0.2;
8374;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2011;45.4;24.6;18.8;23.0;17.1;22.0;20.6;28.0;-3.8;-0.6;78.6;26.0;21.0;14.4;6.6;22.0;20.8;36.0;-3.9;-0.2;
8375;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2012;61.3;25.7;19.4;24.3;18.1;23.2;21.8;43.1;-7.4;0.1;106.0;27.4;22.2;15.1;6.8;23.1;21.9;55.6;-7.5;0.4;
8376;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2013;81.4;27.7;21.1;26.5;20.0;24.8;23.4;61.4;-15.9;1.7;138.0;29.7;24.3;16.8;7.7;24.9;23.7;78.9;-15.9;1.6;
8377;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2014;82.8;28.7;21.9;27.3;20.4;26.3;24.4;61.5;-15.7;1.8;137.4;30.5;24.9;17.7;8.5;26.3;24.8;78.7;-15.8;1.7;
8378;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2015;81.3;29.0;22.1;27.5;20.6;26.4;24.7;59.8;-11.8;1.5;133.9;30.4;24.4;17.9;8.7;26.3;24.9;76.7;-11.8;1.4;
8379;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;A-U Alle economische activiteiten;2016;72.6;28.8;20.9;27.1;19.5;26.3;24.4;52.6;-8.4;1.0;120.4;30.1;23.7;17.7;8.1;26.3;24.8;68.1;-8.4;1.0;
8380;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-E Nijverheid (geen bouw) en energie;2007;0.4;21.9;18.7;20.8;17.7;18.0;17.4;0.1;0.6;0.2;0.5;21.6;18.7;17.0;13.6;18.0;17.3;0.2;0.6;0.2;
8381;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-E Nijverheid (geen bouw) en energie;2008;0.3;25.2;23.0;24.1;21.5;19.4;18.6;0.1;0.4;0.2;0.3;25.0;21.9;20.3;16.2;19.4;18.6;0.2;0.4;0.2;
8382;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-E Nijverheid (geen bouw) en energie;2009;0.2;19.6;15.3;18.5;14.8;16.6;15.7;0.1;0.2;0.1;0.3;19.8;15.8;14.2;9.9;16.5;15.5;0.1;0.2;0.0;
8383;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-E Nijverheid (geen bouw) en energie;2010;1.3;24.9;20.9;24.1;19.8;19.4;19.1;0.9;-4.9;-2.1;1.6;25.4;21.6;19.4;14.0;19.8;19.3;1.2;-4.9;-1.5;
8384;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-E Nijverheid (geen bouw) en energie;2011;1.4;28.2;23.0;27.1;22.2;22.1;21.8;1.0;-4.7;-1.8;1.8;28.3;24.2;21.8;15.9;22.3;21.8;1.3;-4.8;-1.4;
8385;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-E Nijverheid (geen bouw) en energie;2012;2.0;29.5;24.4;28.5;23.4;23.7;23.0;1.6;-7.6;-1.2;2.5;29.5;25.3;22.9;16.5;23.5;22.9;2.0;-7.8;-0.8;
8386;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-E Nijverheid (geen bouw) en energie;2013;2.8;30.1;25.9;29.5;25.6;24.4;23.8;2.4;-15.9;1.0;3.4;30.9;27.0;24.3;19.0;24.6;24.2;2.9;-16.0;0.9;
8387;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-E Nijverheid (geen bouw) en energie;2014;2.8;32.6;28.6;31.7;27.9;26.4;25.3;2.4;-16.1;1.4;3.5;32.9;29.3;25.9;20.0;26.6;25.5;2.9;-16.3;1.4;
8388;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-E Nijverheid (geen bouw) en energie;2015;2.7;33.2;28.6;32.1;27.7;26.8;25.9;2.3;-12.0;1.6;3.5;33.5;29.3;25.4;19.0;26.8;26.0;2.8;-12.1;1.5;
8389;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-E Nijverheid (geen bouw) en energie;2016;2.4;31.8;27.1;30.4;26.5;26.5;25.4;2.0;-8.9;0.6;3.0;32.6;27.8;24.5;18.0;26.7;25.7;2.4;-8.8;0.7;
8390;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-F Nijverheid en energie;2007;2.4;24.8;22.8;24.0;21.7;18.9;18.7;0.8;0.5;0.3;2.7;24.3;22.1;21.7;19.9;18.7;18.3;0.9;0.5;0.3;
8391;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-F Nijverheid en energie;2008;2.2;25.5;22.9;24.7;21.9;19.2;18.8;0.9;0.2;0.2;2.5;25.2;22.7;22.4;19.8;19.1;18.5;1.0;0.2;0.2;
8392;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-F Nijverheid en energie;2009;1.9;20.2;16.6;19.6;15.7;16.6;16.1;0.8;0.1;0.1;2.1;20.5;16.9;17.6;14.6;16.7;16.2;0.9;0.1;0.1;
8393;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-F Nijverheid en energie;2010;8.1;25.4;23.0;24.9;22.4;19.3;19.1;5.7;-3.7;-1.2;9.3;25.6;23.5;22.0;19.4;19.5;19.2;6.5;-3.8;-0.9;
8394;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-F Nijverheid en energie;2011;8.7;29.4;27.2;28.5;26.3;22.8;22.6;6.2;-3.6;-1.0;10.0;29.3;27.0;25.2;23.0;22.7;22.4;6.8;-3.6;-0.9;
8395;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-F Nijverheid en energie;2012;11.0;29.2;27.3;28.7;26.8;23.3;22.9;9.2;-7.4;-0.1;12.8;29.4;27.5;25.3;23.2;23.3;22.9;10.2;-7.4;0.0;
8396;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-F Nijverheid en energie;2013;14.4;31.1;29.4;30.8;29.4;24.4;23.8;12.8;-15.9;2.0;16.5;31.3;29.5;27.3;25.9;24.5;23.9;14.2;-16.0;1.8;
8397;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-F Nijverheid en energie;2014;14.5;32.9;31.6;32.4;31.1;26.0;25.2;12.7;-15.9;2.4;16.7;32.9;31.4;28.7;27.5;26.0;25.3;14.2;-16.0;2.2;
8398;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-F Nijverheid en energie;2015;14.2;33.9;32.4;33.3;32.0;26.8;26.0;12.4;-11.7;2.0;16.5;33.8;32.1;29.3;28.0;26.7;25.9;13.8;-11.7;1.9;
8399;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;B-F Nijverheid en energie;2016;12.9;33.4;31.2;32.5;30.4;26.6;25.8;11.1;-8.3;1.2;14.8;33.5;31.1;28.8;27.1;26.6;25.8;12.4;-8.3;1.1;
8400;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;G-I Handel, vervoer en horeca;2007;3.5;16.6;13.7;15.3;12.6;14.7;14.3;0.9;0.6;0.1;4.7;17.1;14.9;11.4;8.0;15.1;14.9;1.2;0.6;0.2;
8401;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;G-I Handel, vervoer en horeca;2008;2.4;16.7;13.7;15.2;12.1;15.2;14.7;0.9;0.4;0.0;3.4;17.6;15.3;10.6;6.4;15.6;15.3;1.2;0.4;0.0;
8402;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;G-I Handel, vervoer en horeca;2009;1.8;14.3;12.0;12.8;10.2;13.7;13.8;0.7;0.1;0.0;2.8;16.3;15.0;8.4;4.4;14.8;14.8;0.9;0.1;0.0;
8403;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;G-I Handel, vervoer en horeca;2010;9.4;19.1;15.3;17.8;14.2;17.4;16.6;6.7;-4.1;-4.5;13.0;20.3;16.9;13.0;8.5;17.8;17.2;8.7;-4.1;-3.6;
8404;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;G-I Handel, vervoer en horeca;2011;10.3;20.1;16.6;18.6;15.2;19.5;18.8;7.5;-4.1;-4.0;14.1;21.6;18.5;13.7;9.1;19.8;19.2;9.4;-4.1;-3.2;
8405;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;G-I Handel, vervoer en horeca;2012;13.9;19.8;16.3;18.5;15.0;19.5;19.1;11.0;-7.5;-4.2;18.9;21.8;18.6;13.6;9.0;20.1;19.7;13.9;-7.4;-3.1;
8406;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;G-I Handel, vervoer en horeca;2013;17.7;22.1;18.0;21.0;17.2;21.3;20.8;15.1;-15.9;-5.1;23.7;24.0;20.4;15.9;10.9;21.9;21.5;18.9;-15.9;-2.9;
8407;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;G-I Handel, vervoer en horeca;2014;17.5;23.4;19.4;22.2;18.3;23.1;22.2;14.9;-15.3;-4.5;23.6;25.3;21.8;16.7;11.3;23.6;22.9;18.6;-15.5;-1.9;
8408;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;G-I Handel, vervoer en horeca;2015;16.9;24.0;19.6;22.6;18.5;23.5;22.4;14.4;-11.7;-3.3;23.3;25.7;21.6;16.9;10.9;23.9;22.9;18.1;-11.8;-1.5;
8409;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;G-I Handel, vervoer en horeca;2016;15.8;27.4;18.7;25.4;17.4;24.8;22.2;12.8;-8.4;-2.2;21.5;28.3;21.4;19.3;10.4;25.0;23.0;16.3;-8.4;-1.0;
8410;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;G-N Commerciële dienstverlening;2007;5.9;18.8;14.5;17.2;13.2;16.1;15.1;1.6;0.6;0.3;9.1;19.6;16.4;11.7;6.4;16.5;15.8;2.3;0.6;0.3;
8411;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;G-N Commerciële dienstverlening;2008;4.3;19.3;14.6;17.6;12.8;16.5;15.6;1.7;0.3;0.1;7.3;20.0;16.5;11.0;4.8;16.7;16.0;2.4;0.4;0.1;
8412;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;G-N Commerciële dienstverlening;2009;3.4;16.6;12.0;15.0;10.4;15.0;14.3;1.3;0.1;0.1;6.4;18.8;15.8;8.9;3.6;16.1;15.6;1.9;0.1;0.1;
8413;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;G-N Commerciële dienstverlening;2010;17.6;23.9;17.8;22.4;16.4;19.7;18.4;12.4;-4.3;-1.8;26.9;25.6;20.1;15.3;8.3;20.2;19.0;17.2;-4.3;-0.6;
8414;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;G-N Commerciële dienstverlening;2011;19.8;25.9;19.5;24.0;18.1;22.3;20.9;14.0;-4.3;-1.3;29.9;27.4;21.9;16.7;9.3;22.6;21.2;18.5;-4.3;-0.4;
8415;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;G-N Commerciële dienstverlening;2012;28.3;27.3;20.4;25.6;19.2;23.3;21.9;21.8;-7.8;0.0;42.1;28.9;23.1;18.1;10.0;23.6;22.3;28.8;-7.7;0.3;
8416;Zelfstandige;Totaal mannen en vrouwen;Vermogen: 2e 10%-groep;G-N Commerciële dienstverlening;2013;38.5;30.2;22.9;28.7;21.7;25.3;23.8;31.6;-16.1;1.8;56.2;32.0;25.8;20.6;12.2;25.5;24.2;41.4;-16.1;1.6;
