ID;VormenVanJeugdzorg;RegioS;Perioden;JongerenInJeugdzorg_1;ZorgduurJeugdzorg_2
6954;Dagbehandeling;Bronckhorst;2013;15.0;2680.0
6955;Dagbehandeling;Bronckhorst;2014;15.0;2550.0
6956;Dagbehandeling;Brummen;2011;10.0;1700.0
6957;Dagbehandeling;Brummen;2012;10.0;2220.0
6958;Dagbehandeling;Brummen;2013;5.0;960.0
6959;Dagbehandeling;Brummen;2014;5.0;1100.0
6960;Dagbehandeling;Brunssum;2011;20.0;4030.0
6961;Dagbehandeling;Brunssum;2012;25.0;2910.0
6962;Dagbehandeling;Brunssum;2013;20.0;4190.0
6963;Dagbehandeling;Brunssum;2014;30.0;4820.0
6964;Dagbehandeling;Bunnik;2011;5.0;630.0
6965;Dagbehandeling;Bunnik;2012;5.0;590.0
6966;Dagbehandeling;Bunnik;2013;5.0;460.0
6967;Dagbehandeling;Bunnik;2014;0.0;0.0
6968;Dagbehandeling;Bunschoten;2011;5.0;1390.0
6969;Dagbehandeling;Bunschoten;2012;5.0;1210.0
6970;Dagbehandeling;Bunschoten;2013;10.0;2450.0
6971;Dagbehandeling;Bunschoten;2014;15.0;2400.0
6972;Dagbehandeling;Buren;2011;5.0;1180.0
6973;Dagbehandeling;Buren;2012;10.0;960.0
6974;Dagbehandeling;Buren;2013;5.0;670.0
6975;Dagbehandeling;Buren;2014;5.0;560.0
6976;Dagbehandeling;Bussum;2011;15.0;3230.0
6977;Dagbehandeling;Bussum;2012;10.0;1540.0
6978;Dagbehandeling;Bussum;2013;10.0;1310.0
6979;Dagbehandeling;Bussum;2014;15.0;2260.0
6980;Dagbehandeling;Capelle aan den IJssel;2011;60.0;9950.0
6981;Dagbehandeling;Capelle aan den IJssel;2012;55.0;8980.0
6982;Dagbehandeling;Capelle aan den IJssel;2013;40.0;6010.0
6983;Dagbehandeling;Capelle aan den IJssel;2014;35.0;5360.0
6984;Dagbehandeling;Castricum;2011;5.0;770.0
6985;Dagbehandeling;Castricum;2012;5.0;1240.0
6986;Dagbehandeling;Castricum;2013;5.0;850.0
6987;Dagbehandeling;Castricum;2014;5.0;830.0
6988;Dagbehandeling;Coevorden;2011;10.0;1550.0
6989;Dagbehandeling;Coevorden;2012;15.0;2340.0
6990;Dagbehandeling;Coevorden;2013;15.0;2750.0
6991;Dagbehandeling;Coevorden;2014;15.0;2030.0
6992;Dagbehandeling;Cranendonck;2011;0.0;0.0
6993;Dagbehandeling;Cranendonck;2012;5.0;470.0
6994;Dagbehandeling;Cranendonck;2013;5.0;860.0
6995;Dagbehandeling;Cranendonck;2014;5.0;990.0
6996;Dagbehandeling;Cromstrijen;2011;10.0;1430.0
6997;Dagbehandeling;Cromstrijen;2012;10.0;950.0
6998;Dagbehandeling;Cromstrijen;2013;10.0;1290.0
6999;Dagbehandeling;Cromstrijen;2014;5.0;550.0
7000;Dagbehandeling;Cuijk;2011;15.0;2930.0
7001;Dagbehandeling;Cuijk;2012;10.0;2070.0
7002;Dagbehandeling;Cuijk;2013;15.0;1950.0
7003;Dagbehandeling;Cuijk;2014;10.0;2230.0
7004;Dagbehandeling;Culemborg;2011;5.0;830.0
7005;Dagbehandeling;Culemborg;2012;5.0;1000.0
7006;Dagbehandeling;Culemborg;2013;5.0;1050.0
7007;Dagbehandeling;Culemborg;2014;5.0;1000.0
7008;Dagbehandeling;Dalfsen;2011;15.0;2620.0
7009;Dagbehandeling;Dalfsen;2012;15.0;2410.0
7010;Dagbehandeling;Dalfsen;2013;15.0;2600.0
7011;Dagbehandeling;Dalfsen;2014;5.0;1550.0
7012;Dagbehandeling;Dantumadiel;2011;5.0;460.0
7013;Dagbehandeling;Dantumadiel;2012;5.0;1200.0
7014;Dagbehandeling;Dantumadiel;2013;5.0;1460.0
7015;Dagbehandeling;Dantumadiel;2014;5.0;1370.0
7016;Dagbehandeling;Delft;2011;45.0;8220.0
7017;Dagbehandeling;Delft;2012;45.0;9170.0
7018;Dagbehandeling;Delft;2013;40.0;7500.0
7019;Dagbehandeling;Delft;2014;35.0;5570.0
7020;Dagbehandeling;Delfzijl;2011;5.0;1240.0
7021;Dagbehandeling;Delfzijl;2012;10.0;2590.0
7022;Dagbehandeling;Delfzijl;2013;10.0;2020.0
7023;Dagbehandeling;Delfzijl;2014;10.0;1790.0
7024;Dagbehandeling;Deurne;2011;5.0;1600.0
7025;Dagbehandeling;Deurne;2012;5.0;780.0
7026;Dagbehandeling;Deurne;2013;5.0;790.0
7027;Dagbehandeling;Deurne;2014;5.0;1600.0
7028;Dagbehandeling;Deventer;2011;125.0;21500.0
7029;Dagbehandeling;Deventer;2012;120.0;18420.0
7030;Dagbehandeling;Deventer;2013;110.0;20040.0
7031;Dagbehandeling;Deventer;2014;90.0;14330.0
7032;Dagbehandeling;Diemen;2011;0.0;0.0
7033;Dagbehandeling;Diemen;2012;10.0;1310.0
7034;Dagbehandeling;Diemen;2013;10.0;1700.0
7035;Dagbehandeling;Diemen;2014;10.0;1190.0
7036;Dagbehandeling;Dinkelland;2011;5.0;510.0
7037;Dagbehandeling;Dinkelland;2012;5.0;580.0
7038;Dagbehandeling;Dinkelland;2013;5.0;550.0
7039;Dagbehandeling;Dinkelland;2014;5.0;530.0
7040;Dagbehandeling;Dirksland;2011;5.0;1200.0
7041;Dagbehandeling;Dirksland;2012;0.0;0.0
7042;Dagbehandeling;Dirksland;2013;;
7043;Dagbehandeling;Dirksland;2014;;
7044;Dagbehandeling;Doesburg;2011;10.0;1570.0
7045;Dagbehandeling;Doesburg;2012;5.0;1090.0
7046;Dagbehandeling;Doesburg;2013;5.0;550.0
7047;Dagbehandeling;Doesburg;2014;5.0;300.0
7048;Dagbehandeling;Doetinchem;2011;30.0;4750.0
7049;Dagbehandeling;Doetinchem;2012;30.0;4930.0
7050;Dagbehandeling;Doetinchem;2013;15.0;2560.0
7051;Dagbehandeling;Doetinchem;2014;20.0;3070.0
7052;Dagbehandeling;Dongen;2011;15.0;1970.0
7053;Dagbehandeling;Dongen;2012;10.0;1700.0
7054;Dagbehandeling;Dongen;2013;10.0;1640.0
7055;Dagbehandeling;Dongen;2014;10.0;2700.0
7056;Dagbehandeling;Dongeradeel;2011;10.0;2200.0
7057;Dagbehandeling;Dongeradeel;2012;15.0;2780.0
7058;Dagbehandeling;Dongeradeel;2013;15.0;3270.0
7059;Dagbehandeling;Dongeradeel;2014;10.0;2160.0
7060;Dagbehandeling;Dordrecht;2011;95.0;14260.0
7061;Dagbehandeling;Dordrecht;2012;80.0;14140.0
7062;Dagbehandeling;Dordrecht;2013;75.0;13000.0
7063;Dagbehandeling;Dordrecht;2014;60.0;10020.0
7064;Dagbehandeling;Drechterland;2011;10.0;2050.0
7065;Dagbehandeling;Drechterland;2012;10.0;2260.0
7066;Dagbehandeling;Drechterland;2013;15.0;3170.0
7067;Dagbehandeling;Drechterland;2014;10.0;1630.0
7068;Dagbehandeling;Drimmelen;2011;15.0;2040.0
7069;Dagbehandeling;Drimmelen;2012;15.0;3430.0
7070;Dagbehandeling;Drimmelen;2013;10.0;2090.0
7071;Dagbehandeling;Drimmelen;2014;10.0;1930.0
7072;Dagbehandeling;Dronten;2011;20.0;4030.0
7073;Dagbehandeling;Dronten;2012;25.0;3910.0
7074;Dagbehandeling;Dronten;2013;20.0;2760.0
7075;Dagbehandeling;Dronten;2014;10.0;1610.0
7076;Dagbehandeling;Druten;2011;5.0;200.0
7077;Dagbehandeling;Druten;2012;5.0;1150.0
7078;Dagbehandeling;Druten;2013;5.0;580.0
7079;Dagbehandeling;Druten;2014;5.0;70.0
7080;Dagbehandeling;Duiven;2011;10.0;830.0
7081;Dagbehandeling;Duiven;2012;15.0;2850.0
7082;Dagbehandeling;Duiven;2013;15.0;3080.0
7083;Dagbehandeling;Duiven;2014;0.0;0.0
7084;Dagbehandeling;Echt-Susteren;2011;5.0;1140.0
7085;Dagbehandeling;Echt-Susteren;2012;5.0;800.0
7086;Dagbehandeling;Echt-Susteren;2013;10.0;2020.0
7087;Dagbehandeling;Echt-Susteren;2014;10.0;1790.0
7088;Dagbehandeling;Edam-Volendam;2011;5.0;340.0
7089;Dagbehandeling;Edam-Volendam;2012;5.0;1090.0
7090;Dagbehandeling;Edam-Volendam;2013;5.0;1110.0
7091;Dagbehandeling;Edam-Volendam;2014;5.0;640.0
7092;Dagbehandeling;Ede;2011;105.0;16610.0
7093;Dagbehandeling;Ede;2012;85.0;13810.0
7094;Dagbehandeling;Ede;2013;70.0;11060.0
7095;Dagbehandeling;Ede;2014;70.0;9940.0
7096;Dagbehandeling;Eemnes;2011;5.0;150.0
7097;Dagbehandeling;Eemnes;2012;5.0;190.0
7098;Dagbehandeling;Eemnes;2013;5.0;270.0
7099;Dagbehandeling;Eemnes;2014;5.0;60.0
7100;Dagbehandeling;Eemsmond;2011;5.0;290.0
7101;Dagbehandeling;Eemsmond;2012;5.0;560.0
7102;Dagbehandeling;Eemsmond;2013;5.0;1540.0
7103;Dagbehandeling;Eemsmond;2014;5.0;1260.0
7104;Dagbehandeling;Eersel;2011;5.0;1150.0
7105;Dagbehandeling;Eersel;2012;5.0;370.0
7106;Dagbehandeling;Eersel;2013;5.0;200.0
7107;Dagbehandeling;Eersel;2014;5.0;290.0
7108;Dagbehandeling;Eijsden-Margraten;2011;10.0;1800.0
7109;Dagbehandeling;Eijsden-Margraten;2012;15.0;2470.0
7110;Dagbehandeling;Eijsden-Margraten;2013;15.0;2880.0
7111;Dagbehandeling;Eijsden-Margraten;2014;10.0;1550.0
7112;Dagbehandeling;Eindhoven;2011;75.0;15150.0
7113;Dagbehandeling;Eindhoven;2012;85.0;14630.0
7114;Dagbehandeling;Eindhoven;2013;80.0;14860.0
7115;Dagbehandeling;Eindhoven;2014;60.0;11200.0
7116;Dagbehandeling;Elburg;2011;10.0;1790.0
7117;Dagbehandeling;Elburg;2012;5.0;1370.0
7118;Dagbehandeling;Elburg;2013;5.0;340.0
7119;Dagbehandeling;Elburg;2014;5.0;1190.0
7120;Dagbehandeling;Emmen;2011;60.0;9220.0
7121;Dagbehandeling;Emmen;2012;35.0;3950.0
7122;Dagbehandeling;Emmen;2013;40.0;6440.0
7123;Dagbehandeling;Emmen;2014;55.0;8210.0
7124;Dagbehandeling;Enkhuizen;2011;15.0;2500.0
7125;Dagbehandeling;Enkhuizen;2012;10.0;2610.0
7126;Dagbehandeling;Enkhuizen;2013;10.0;1610.0
7127;Dagbehandeling;Enkhuizen;2014;15.0;3600.0
7128;Dagbehandeling;Enschede;2011;85.0;15940.0
7129;Dagbehandeling;Enschede;2012;90.0;15320.0
7130;Dagbehandeling;Enschede;2013;45.0;8020.0
7131;Dagbehandeling;Enschede;2014;30.0;5920.0
7132;Dagbehandeling;Epe;2011;5.0;1120.0
7133;Dagbehandeling;Epe;2012;10.0;1570.0
7134;Dagbehandeling;Epe;2013;15.0;1840.0
7135;Dagbehandeling;Epe;2014;5.0;990.0
7136;Dagbehandeling;Ermelo;2011;10.0;1550.0
7137;Dagbehandeling;Ermelo;2012;10.0;1690.0
7138;Dagbehandeling;Ermelo;2013;10.0;1590.0
7139;Dagbehandeling;Ermelo;2014;10.0;2020.0
7140;Dagbehandeling;Etten-Leur;2011;40.0;7150.0
7141;Dagbehandeling;Etten-Leur;2012;40.0;8620.0
7142;Dagbehandeling;Etten-Leur;2013;45.0;9030.0
7143;Dagbehandeling;Etten-Leur;2014;45.0;7750.0
7144;Dagbehandeling;Ferwerderadiel;2011;5.0;1160.0
7145;Dagbehandeling;Ferwerderadiel;2012;5.0;310.0
7146;Dagbehandeling;Ferwerderadiel;2013;5.0;720.0
7147;Dagbehandeling;Ferwerderadiel;2014;5.0;220.0
7148;Dagbehandeling;Franekeradeel;2011;5.0;1210.0
7149;Dagbehandeling;Franekeradeel;2012;5.0;700.0
7150;Dagbehandeling;Franekeradeel;2013;5.0;890.0
7151;Dagbehandeling;Franekeradeel;2014;10.0;1670.0
7152;Dagbehandeling;De Friese Meren;2011;;
7153;Dagbehandeling;De Friese Meren;2012;;
7154;Dagbehandeling;De Friese Meren;2013;;
7155;Dagbehandeling;De Friese Meren;2014;20.0;3990.0
7156;Dagbehandeling;Gaasterlân-Sleat;2011;5.0;920.0
7157;Dagbehandeling;Gaasterlân-Sleat;2012;5.0;1230.0
7158;Dagbehandeling;Gaasterlân-Sleat;2013;5.0;290.0
7159;Dagbehandeling;Gaasterlân-Sleat;2014;;
7160;Dagbehandeling;Geertruidenberg;2011;15.0;2340.0
7161;Dagbehandeling;Geertruidenberg;2012;20.0;4130.0
7162;Dagbehandeling;Geertruidenberg;2013;15.0;2110.0
7163;Dagbehandeling;Geertruidenberg;2014;5.0;1550.0
7164;Dagbehandeling;Geldermalsen;2011;5.0;650.0
7165;Dagbehandeling;Geldermalsen;2012;5.0;730.0
7166;Dagbehandeling;Geldermalsen;2013;5.0;910.0
7167;Dagbehandeling;Geldermalsen;2014;5.0;890.0
7168;Dagbehandeling;Geldrop-Mierlo;2011;10.0;1580.0
7169;Dagbehandeling;Geldrop-Mierlo;2012;10.0;1480.0
7170;Dagbehandeling;Geldrop-Mierlo;2013;10.0;1960.0
7171;Dagbehandeling;Geldrop-Mierlo;2014;10.0;2260.0
7172;Dagbehandeling;Gemert-Bakel;2011;10.0;2150.0
7173;Dagbehandeling;Gemert-Bakel;2012;5.0;1430.0
7174;Dagbehandeling;Gemert-Bakel;2013;10.0;1620.0
7175;Dagbehandeling;Gemert-Bakel;2014;10.0;1780.0
7176;Dagbehandeling;Gennep;2011;5.0;630.0
7177;Dagbehandeling;Gennep;2012;5.0;760.0
7178;Dagbehandeling;Gennep;2013;5.0;230.0
7179;Dagbehandeling;Gennep;2014;0.0;0.0
7180;Dagbehandeling;Giessenlanden;2011;5.0;410.0
7181;Dagbehandeling;Giessenlanden;2012;5.0;420.0
7182;Dagbehandeling;Giessenlanden;2013;5.0;760.0
7183;Dagbehandeling;Giessenlanden;2014;5.0;960.0
7184;Dagbehandeling;Gilze en Rijen;2011;15.0;2860.0
7185;Dagbehandeling;Gilze en Rijen;2012;15.0;4000.0
7186;Dagbehandeling;Gilze en Rijen;2013;15.0;2840.0
7187;Dagbehandeling;Gilze en Rijen;2014;20.0;3160.0
7188;Dagbehandeling;Goedereede;2011;5.0;810.0
7189;Dagbehandeling;Goedereede;2012;0.0;0.0
7190;Dagbehandeling;Goedereede;2013;;
7191;Dagbehandeling;Goedereede;2014;;
7192;Dagbehandeling;Goeree-Overflakkee;2011;;
7193;Dagbehandeling;Goeree-Overflakkee;2012;;
7194;Dagbehandeling;Goeree-Overflakkee;2013;5.0;180.0
7195;Dagbehandeling;Goeree-Overflakkee;2014;5.0;1180.0
7196;Dagbehandeling;Goes;2011;10.0;1540.0
7197;Dagbehandeling;Goes;2012;15.0;3070.0
7198;Dagbehandeling;Goes;2013;15.0;4310.0
7199;Dagbehandeling;Goes;2014;15.0;3830.0
7200;Dagbehandeling;Goirle;2011;5.0;460.0
7201;Dagbehandeling;Goirle;2012;10.0;1720.0
7202;Dagbehandeling;Goirle;2013;10.0;1930.0
7203;Dagbehandeling;Goirle;2014;5.0;620.0
7204;Dagbehandeling;Gorinchem;2011;25.0;4460.0
7205;Dagbehandeling;Gorinchem;2012;25.0;4130.0
7206;Dagbehandeling;Gorinchem;2013;20.0;2420.0
7207;Dagbehandeling;Gorinchem;2014;5.0;430.0
7208;Dagbehandeling;Gouda;2011;70.0;11680.0
7209;Dagbehandeling;Gouda;2012;60.0;11830.0
7210;Dagbehandeling;Gouda;2013;60.0;10840.0
7211;Dagbehandeling;Gouda;2014;40.0;7960.0
7212;Dagbehandeling;Graafstroom;2011;5.0;220.0
7213;Dagbehandeling;Graafstroom;2012;5.0;150.0
7214;Dagbehandeling;Graafstroom;2013;;
7215;Dagbehandeling;Graafstroom;2014;;
7216;Dagbehandeling;Graft-De Rijp;2011;0.0;0.0
7217;Dagbehandeling;Graft-De Rijp;2012;5.0;60.0
7218;Dagbehandeling;Graft-De Rijp;2013;5.0;370.0
7219;Dagbehandeling;Graft-De Rijp;2014;5.0;190.0
7220;Dagbehandeling;Grave;2011;5.0;600.0
7221;Dagbehandeling;Grave;2012;5.0;1330.0
7222;Dagbehandeling;Grave;2013;10.0;1600.0
7223;Dagbehandeling;Grave;2014;5.0;1310.0
7224;Dagbehandeling;'s-Gravenhage (gemeente);2011;185.0;37750.0
7225;Dagbehandeling;'s-Gravenhage (gemeente);2012;205.0;36420.0
7226;Dagbehandeling;'s-Gravenhage (gemeente);2013;165.0;32270.0
7227;Dagbehandeling;'s-Gravenhage (gemeente);2014;150.0;29130.0
7228;Dagbehandeling;Groesbeek;2011;5.0;980.0
7229;Dagbehandeling;Groesbeek;2012;10.0;1540.0
7230;Dagbehandeling;Groesbeek;2013;5.0;1230.0
7231;Dagbehandeling;Groesbeek;2014;10.0;1740.0
7232;Dagbehandeling;Groningen (gemeente);2011;75.0;14920.0
7233;Dagbehandeling;Groningen (gemeente);2012;80.0;14630.0
7234;Dagbehandeling;Groningen (gemeente);2013;70.0;13550.0
7235;Dagbehandeling;Groningen (gemeente);2014;60.0;9500.0
7236;Dagbehandeling;Grootegast;2011;0.0;0.0
7237;Dagbehandeling;Grootegast;2012;5.0;290.0
7238;Dagbehandeling;Grootegast;2013;5.0;380.0
7239;Dagbehandeling;Grootegast;2014;5.0;400.0
7240;Dagbehandeling;Gulpen-Wittem;2011;10.0;1630.0
7241;Dagbehandeling;Gulpen-Wittem;2012;5.0;1170.0
7242;Dagbehandeling;Gulpen-Wittem;2013;5.0;200.0
7243;Dagbehandeling;Gulpen-Wittem;2014;5.0;570.0
7244;Dagbehandeling;Haaksbergen;2011;5.0;960.0
7245;Dagbehandeling;Haaksbergen;2012;10.0;1180.0
7246;Dagbehandeling;Haaksbergen;2013;5.0;1360.0
7247;Dagbehandeling;Haaksbergen;2014;5.0;800.0
7248;Dagbehandeling;Haaren;2011;5.0;440.0
7249;Dagbehandeling;Haaren;2012;5.0;90.0
7250;Dagbehandeling;Haaren;2013;5.0;470.0
7251;Dagbehandeling;Haaren;2014;5.0;350.0
7252;Dagbehandeling;Haarlem;2011;95.0;19650.0
7253;Dagbehandeling;Haarlem;2012;80.0;17800.0
7254;Dagbehandeling;Haarlem;2013;80.0;15980.0
7255;Dagbehandeling;Haarlem;2014;70.0;14090.0
7256;Dagbehandeling;Haarlemmerliede en Spaarnwoude;2011;5.0;650.0
7257;Dagbehandeling;Haarlemmerliede en Spaarnwoude;2012;5.0;530.0
7258;Dagbehandeling;Haarlemmerliede en Spaarnwoude;2013;5.0;650.0
7259;Dagbehandeling;Haarlemmerliede en Spaarnwoude;2014;5.0;660.0
7260;Dagbehandeling;Haarlemmermeer;2011;5.0;890.0
7261;Dagbehandeling;Haarlemmermeer;2012;50.0;9840.0
7262;Dagbehandeling;Haarlemmermeer;2013;80.0;10980.0
7263;Dagbehandeling;Haarlemmermeer;2014;100.0;11660.0
7264;Dagbehandeling;Halderberge;2011;10.0;2750.0
7265;Dagbehandeling;Halderberge;2012;10.0;1090.0
7266;Dagbehandeling;Halderberge;2013;5.0;1120.0
7267;Dagbehandeling;Halderberge;2014;10.0;1860.0
7268;Dagbehandeling;Hardenberg;2011;35.0;5950.0
7269;Dagbehandeling;Hardenberg;2012;40.0;7610.0
7270;Dagbehandeling;Hardenberg;2013;35.0;6940.0
7271;Dagbehandeling;Hardenberg;2014;30.0;5490.0
7272;Dagbehandeling;Harderwijk;2011;40.0;7170.0
7273;Dagbehandeling;Harderwijk;2012;30.0;5530.0
7274;Dagbehandeling;Harderwijk;2013;35.0;5950.0
7275;Dagbehandeling;Harderwijk;2014;35.0;5470.0
7276;Dagbehandeling;Hardinxveld-Giessendam;2011;5.0;300.0
7277;Dagbehandeling;Hardinxveld-Giessendam;2012;5.0;300.0
7278;Dagbehandeling;Hardinxveld-Giessendam;2013;5.0;980.0
7279;Dagbehandeling;Hardinxveld-Giessendam;2014;5.0;380.0
7280;Dagbehandeling;Haren;2011;0.0;0.0
7281;Dagbehandeling;Haren;2012;0.0;0.0
7282;Dagbehandeling;Haren;2013;5.0;670.0
7283;Dagbehandeling;Haren;2014;5.0;240.0
7284;Dagbehandeling;Harenkarspel;2011;10.0;1580.0
7285;Dagbehandeling;Harenkarspel;2012;5.0;500.0
7286;Dagbehandeling;Harenkarspel;2013;;
7287;Dagbehandeling;Harenkarspel;2014;;
7288;Dagbehandeling;Harlingen;2011;10.0;2040.0
7289;Dagbehandeling;Harlingen;2012;15.0;3010.0
7290;Dagbehandeling;Harlingen;2013;10.0;2120.0
7291;Dagbehandeling;Harlingen;2014;10.0;2530.0
7292;Dagbehandeling;Hattem;2011;5.0;950.0
7293;Dagbehandeling;Hattem;2012;5.0;800.0
7294;Dagbehandeling;Hattem;2013;5.0;720.0
7295;Dagbehandeling;Hattem;2014;5.0;440.0
7296;Dagbehandeling;Heemskerk;2011;20.0;4500.0
7297;Dagbehandeling;Heemskerk;2012;20.0;3830.0
7298;Dagbehandeling;Heemskerk;2013;20.0;4320.0
7299;Dagbehandeling;Heemskerk;2014;15.0;2420.0
7300;Dagbehandeling;Heemstede;2011;15.0;2960.0
7301;Dagbehandeling;Heemstede;2012;10.0;2450.0
7302;Dagbehandeling;Heemstede;2013;10.0;1780.0
7303;Dagbehandeling;Heemstede;2014;10.0;1920.0
7304;Dagbehandeling;Heerde;2011;5.0;980.0
7305;Dagbehandeling;Heerde;2012;5.0;550.0
7306;Dagbehandeling;Heerde;2013;5.0;30.0
7307;Dagbehandeling;Heerde;2014;5.0;570.0
7308;Dagbehandeling;Heerenveen;2011;20.0;3480.0
7309;Dagbehandeling;Heerenveen;2012;15.0;2940.0
7310;Dagbehandeling;Heerenveen;2013;15.0;2670.0
7311;Dagbehandeling;Heerenveen;2014;10.0;2720.0
7312;Dagbehandeling;Heerhugowaard;2011;40.0;7900.0
7313;Dagbehandeling;Heerhugowaard;2012;40.0;6830.0
7314;Dagbehandeling;Heerhugowaard;2013;40.0;8650.0
7315;Dagbehandeling;Heerhugowaard;2014;35.0;6780.0
7316;Dagbehandeling;Heerlen;2011;95.0;16350.0
7317;Dagbehandeling;Heerlen;2012;85.0;16530.0
7318;Dagbehandeling;Heerlen;2013;100.0;15690.0
7319;Dagbehandeling;Heerlen;2014;105.0;19350.0
7320;Dagbehandeling;Heeze-Leende;2011;0.0;0.0
7321;Dagbehandeling;Heeze-Leende;2012;0.0;0.0
7322;Dagbehandeling;Heeze-Leende;2013;0.0;0.0
7323;Dagbehandeling;Heeze-Leende;2014;5.0;150.0
7324;Dagbehandeling;Heiloo;2011;10.0;1670.0
7325;Dagbehandeling;Heiloo;2012;5.0;1660.0
7326;Dagbehandeling;Heiloo;2013;5.0;760.0
7327;Dagbehandeling;Heiloo;2014;5.0;560.0
7328;Dagbehandeling;Den Helder;2011;50.0;9670.0
7329;Dagbehandeling;Den Helder;2012;55.0;9830.0
7330;Dagbehandeling;Den Helder;2013;40.0;7120.0
7331;Dagbehandeling;Den Helder;2014;30.0;7060.0
7332;Dagbehandeling;Hellendoorn;2011;30.0;5630.0
7333;Dagbehandeling;Hellendoorn;2012;25.0;4560.0
7334;Dagbehandeling;Hellendoorn;2013;15.0;3070.0
7335;Dagbehandeling;Hellendoorn;2014;15.0;2280.0
7336;Dagbehandeling;Hellevoetsluis;2011;20.0;4600.0
7337;Dagbehandeling;Hellevoetsluis;2012;5.0;240.0
7338;Dagbehandeling;Hellevoetsluis;2013;5.0;420.0
7339;Dagbehandeling;Hellevoetsluis;2014;20.0;3130.0
7340;Dagbehandeling;Helmond;2011;45.0;9040.0
7341;Dagbehandeling;Helmond;2012;35.0;7000.0
7342;Dagbehandeling;Helmond;2013;45.0;8010.0
7343;Dagbehandeling;Helmond;2014;40.0;8700.0
7344;Dagbehandeling;Hendrik-Ido-Ambacht;2011;10.0;2490.0
7345;Dagbehandeling;Hendrik-Ido-Ambacht;2012;10.0;1730.0
7346;Dagbehandeling;Hendrik-Ido-Ambacht;2013;15.0;2330.0
7347;Dagbehandeling;Hendrik-Ido-Ambacht;2014;10.0;1390.0
7348;Dagbehandeling;Hengelo (O.);2011;45.0;8900.0
7349;Dagbehandeling;Hengelo (O.);2012;30.0;4810.0
7350;Dagbehandeling;Hengelo (O.);2013;20.0;3090.0
7351;Dagbehandeling;Hengelo (O.);2014;20.0;3180.0
7352;Dagbehandeling;'s-Hertogenbosch;2011;65.0;11980.0
7353;Dagbehandeling;'s-Hertogenbosch;2012;60.0;13230.0
7354;Dagbehandeling;'s-Hertogenbosch;2013;55.0;11920.0
7355;Dagbehandeling;'s-Hertogenbosch;2014;40.0;9030.0
7356;Dagbehandeling;Heumen;2011;10.0;1080.0
7357;Dagbehandeling;Heumen;2012;5.0;1170.0
7358;Dagbehandeling;Heumen;2013;5.0;570.0
7359;Dagbehandeling;Heumen;2014;5.0;1190.0
7360;Dagbehandeling;Heusden;2011;10.0;2670.0
7361;Dagbehandeling;Heusden;2012;15.0;3040.0
7362;Dagbehandeling;Heusden;2013;15.0;3050.0
7363;Dagbehandeling;Heusden;2014;10.0;1880.0
7364;Dagbehandeling;Hillegom;2011;20.0;3950.0
7365;Dagbehandeling;Hillegom;2012;15.0;3660.0
7366;Dagbehandeling;Hillegom;2013;20.0;4100.0
7367;Dagbehandeling;Hillegom;2014;20.0;3930.0
7368;Dagbehandeling;Hilvarenbeek;2011;5.0;860.0
7369;Dagbehandeling;Hilvarenbeek;2012;5.0;480.0
7370;Dagbehandeling;Hilvarenbeek;2013;5.0;100.0
7371;Dagbehandeling;Hilvarenbeek;2014;0.0;0.0
7372;Dagbehandeling;Hilversum;2011;40.0;7030.0
7373;Dagbehandeling;Hilversum;2012;55.0;9320.0
7374;Dagbehandeling;Hilversum;2013;50.0;10250.0
7375;Dagbehandeling;Hilversum;2014;40.0;7370.0
7376;Dagbehandeling;Hof van Twente;2011;10.0;1470.0
7377;Dagbehandeling;Hof van Twente;2012;5.0;1010.0
7378;Dagbehandeling;Hof van Twente;2013;5.0;1260.0
7379;Dagbehandeling;Hof van Twente;2014;5.0;980.0
7380;Dagbehandeling;Hollands Kroon;2011;;
7381;Dagbehandeling;Hollands Kroon;2012;15.0;3170.0
7382;Dagbehandeling;Hollands Kroon;2013;15.0;2840.0
7383;Dagbehandeling;Hollands Kroon;2014;20.0;3710.0
7384;Dagbehandeling;Hoogeveen;2011;40.0;8010.0
7385;Dagbehandeling;Hoogeveen;2012;35.0;5350.0
7386;Dagbehandeling;Hoogeveen;2013;35.0;6340.0
7387;Dagbehandeling;Hoogeveen;2014;35.0;4400.0
7388;Dagbehandeling;Hoogezand-Sappemeer;2011;25.0;4410.0
7389;Dagbehandeling;Hoogezand-Sappemeer;2012;15.0;3240.0
7390;Dagbehandeling;Hoogezand-Sappemeer;2013;15.0;2420.0
7391;Dagbehandeling;Hoogezand-Sappemeer;2014;15.0;2510.0
7392;Dagbehandeling;Hoorn;2011;60.0;12810.0
7393;Dagbehandeling;Hoorn;2012;65.0;11890.0
7394;Dagbehandeling;Hoorn;2013;50.0;9470.0
7395;Dagbehandeling;Hoorn;2014;50.0;10610.0
7396;Dagbehandeling;Horst aan de Maas;2011;5.0;1540.0
7397;Dagbehandeling;Horst aan de Maas;2012;10.0;1280.0
7398;Dagbehandeling;Horst aan de Maas;2013;10.0;1140.0
7399;Dagbehandeling;Horst aan de Maas;2014;5.0;320.0
7400;Dagbehandeling;Houten;2011;20.0;4190.0
7401;Dagbehandeling;Houten;2012;20.0;3190.0
7402;Dagbehandeling;Houten;2013;25.0;3280.0
7403;Dagbehandeling;Houten;2014;20.0;3630.0
7404;Dagbehandeling;Huizen;2011;40.0;9330.0
7405;Dagbehandeling;Huizen;2012;35.0;6830.0
