ID;Geslacht;Leeftijd;TypeReIntegratieParticipatievoorz;StatusPersoonEindeVerslagperiode;Migratieachtergrond;Perioden;PersonenMetVoorziening_1
6657;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2021 oktober;0
6658;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2021 november;0
6659;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2021 december;0
6660;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2022 januari;0
6661;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2022 februari;0
6662;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2022 maart;0
6663;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2022 april;0
6664;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2022 mei;10
6665;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2022 juni;10
6666;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2022 juli;0
6667;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2022 augustus;0
6668;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2022 september;0
6669;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2022 oktober;0
6670;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2022 november;0
6671;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Westerse migratieachtergrond;2022 december;0
6672;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2019 januari;130
6673;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2019 februari;30
6674;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2019 maart;20
6675;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2019 april;20
6676;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2019 mei;10
6677;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2019 juni ;10
6678;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2019 juli;20
6679;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2019 augustus;30
6680;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2019 september;20
6681;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2019 oktober;40
6682;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2019 november;20
6683;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2019 december;20
6684;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2020 januari;30
6685;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2020 februari;30
6686;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2020 maart;20
6687;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2020 april;10
6688;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2020 mei;20
6689;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2020 juni;10
6690;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2020 juli;20
6691;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2020 augustus;20
6692;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2020 september;30
6693;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2020 oktober;20
6694;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2020 november;20
6695;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2020 december;40
6696;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2021 januari;30
6697;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2021 februari;30
6698;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2021 maart;20
6699;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2021 april;20
6700;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2021 mei;20
6701;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2021 juni;20
6702;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2021 juli;20
6703;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2021 augustus;20
6704;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2021 september;30
6705;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2021 oktober;10
6706;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2021 november;20
6707;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2021 december;30
6708;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2022 januari;20
6709;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2022 februari;10
6710;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2022 maart;30
6711;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2022 april;10
6712;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2022 mei;20
6713;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2022 juni;10
6714;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2022 juli;20
6715;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2022 augustus;30
6716;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2022 september;20
6717;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2022 oktober;20
6718;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2022 november;20
6719;Totaal mannen en vrouwen;Totaal leeftijd;Tijdelijke loonkostensubsidie;Uitstroom: Lopend begin verslagperiode;Niet-westerse migratieachtergrond;2022 december;20
6720;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2019 januari;550
6721;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2019 februari;550
6722;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2019 maart;550
6723;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2019 april;540
6724;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2019 mei;540
6725;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2019 juni ;520
6726;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2019 juli;520
6727;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2019 augustus;520
6728;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2019 september;510
6729;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2019 oktober;500
6730;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2019 november;490
6731;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2019 december;460
6732;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2020 januari;400
6733;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2020 februari;400
6734;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2020 maart;390
6735;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2020 april;400
6736;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2020 mei;380
6737;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2020 juni;380
6738;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2020 juli;370
6739;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2020 augustus;360
6740;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2020 september;360
6741;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2020 oktober;350
6742;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2020 november;340
6743;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2020 december;340
6744;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2021 januari;330
6745;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2021 februari;320
6746;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2021 maart;320
6747;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2021 april;320
6748;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2021 mei;310
6749;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2021 juni;310
6750;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2021 juli;300
6751;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2021 augustus;300
6752;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2021 september;300
6753;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2021 oktober;300
6754;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2021 november;290
6755;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2021 december;290
6756;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2022 januari;280
6757;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2022 februari;280
6758;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2022 maart;280
6759;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2022 april;290
6760;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2022 mei;280
6761;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2022 juni;270
6762;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2022 juli;270
6763;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2022 augustus;270
6764;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2022 september;260
6765;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2022 oktober;260
6766;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2022 november;260
6767;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Totaal;2022 december;250
6768;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2019 januari;330
6769;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2019 februari;330
6770;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2019 maart;330
6771;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2019 april;320
6772;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2019 mei;320
6773;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2019 juni ;310
6774;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2019 juli;310
6775;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2019 augustus;310
6776;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2019 september;310
6777;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2019 oktober;300
6778;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2019 november;300
6779;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2019 december;280
6780;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2020 januari;240
6781;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2020 februari;240
6782;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2020 maart;240
6783;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2020 april;240
6784;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2020 mei;230
6785;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2020 juni;230
6786;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2020 juli;230
6787;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2020 augustus;210
6788;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2020 september;210
6789;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2020 oktober;210
6790;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2020 november;210
6791;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2020 december;200
6792;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2021 januari;190
6793;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2021 februari;190
6794;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2021 maart;190
6795;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2021 april;180
6796;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2021 mei;180
6797;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2021 juni;180
6798;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2021 juli;180
6799;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2021 augustus;170
6800;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2021 september;170
6801;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2021 oktober;170
6802;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2021 november;170
6803;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2021 december;170
6804;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2022 januari;160
6805;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2022 februari;160
6806;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2022 maart;160
6807;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2022 april;170
6808;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2022 mei;160
6809;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2022 juni;150
6810;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2022 juli;150
6811;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2022 augustus;150
6812;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2022 september;150
6813;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2022 oktober;140
6814;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2022 november;140
6815;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Nederlandse achtergrond;2022 december;140
6816;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2019 januari;220
6817;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2019 februari;220
6818;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2019 maart;220
6819;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2019 april;220
6820;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2019 mei;220
6821;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2019 juni ;210
6822;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2019 juli;210
6823;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2019 augustus;210
6824;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2019 september;200
6825;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2019 oktober;200
6826;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2019 november;200
6827;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2019 december;180
6828;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2020 januari;160
6829;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2020 februari;160
6830;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2020 maart;150
6831;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2020 april;150
6832;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2020 mei;150
6833;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2020 juni;150
6834;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2020 juli;150
6835;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2020 augustus;140
6836;Totaal mannen en vrouwen;Totaal leeftijd;WIW/ID-baan;Totaal personen: Lopend en uitstroom;Met migratieachtergrond:;2020 september;140
